"status","last_modified","category","type","id","origin","latitude","ancestor","dept","longitude","created_on"
"Closed","2016-02-19T08:11:00.000","service_requests","293","452339","Call Center","42.404176","281","DPW Highway","-71.12568499999998","2016-01-19T14:12:00.000"
"Closed","2016-04-07T14:47:00.000","service_requests","352","452340","Call Center","42.3881464","280","DPW Sanitation","-71.1144952","2016-01-19T14:13:00.000"
"Closed","2016-04-07T14:46:00.000","service_requests","348","452341","Call Center","42.3881464","280","DPW Sanitation","-71.1144952","2016-01-19T14:13:00.000"
"Closed","2016-02-01T16:59:00.000","service_requests","461","452348","Call Center","42.381729","278","Parking","-71.0948775","2016-01-19T14:25:00.000"
"Closed","2016-02-01T09:19:00.000","service_requests","439","452352","Call Center","42.3926403","278","Parking","-71.09399340000004","2016-01-19T14:32:00.000"
"Closed","2016-01-19T15:46:00.000","service_requests","454","452353","Call Center","42.4040977","278","Parking","-71.1162109","2016-01-19T14:39:00.000"
"Closed","2016-01-25T10:23:00.000",,"368","452357","Call Center","42.3851133","280","DPW Sanitation","-71.0818239","2016-01-19T14:45:00.000"
"Closed","2016-01-26T12:36:00.000","service_requests","421","452358","Call Center","42.3825979","272","DPW Buildings and Grounds","-71.08671520000001","2016-01-19T14:47:00.000"
"Closed","2016-11-04T10:09:00.000","service_requests","339","452365","Call Center","42.40951030000001","278","Parking","-71.12713880000001","2016-01-19T14:55:00.000"
"Closed","2016-01-19T14:56:00.000","service_requests","301","452366","Control Panel","42.386406","276","DPW Highway","-71.10281399999997","2016-01-19T14:56:00.000"
"Closed","2016-01-19T14:57:00.000","service_requests","301","452367","Control Panel","42.3864928","276","DPW Highway","-71.10244449999999","2016-01-19T14:57:00.000"
"Closed","2016-01-19T14:58:00.000","service_requests","301","452368","Control Panel","42.38220339999999","276","DPW Highway","-71.10272179999998","2016-01-19T14:57:00.000"
"Closed","2016-01-19T14:59:00.000","service_requests","301","452371","Control Panel","42.3818229","276","DPW Highway","-71.10228840000002","2016-01-19T14:58:00.000"
"Closed","2016-02-02T08:02:00.000","service_requests","318","452372","Call Center","42.381583","280","DPW Highway","-71.09636799999998","2016-01-19T14:59:00.000"
"Closed","2016-01-19T14:59:00.000","service_requests","293","452373","Control Panel","0.0","281","DPW Highway","0.0","2016-01-19T14:59:00.000"
"Open","2020-01-10T11:54:00.000","service_requests","500","862506","Call Center","42.3936921","274","ISD Health","-71.0822227","2020-01-10T11:54:00.000"
"Closed","2020-01-21T14:34:00.000","service_requests","439","862499","Call Center","0.0","278","Parking","0.0","2020-01-21T14:34:00.000"
"Closed","2020-01-29T09:56:00.000","service_requests","318","862496","Call Center","42.3836676","280","DPW Highway","-71.0983511","2020-01-29T09:56:00.000"
"Closed","2021-04-13T18:38:00.000","service_requests","451","1000641","Call Center","42.3859445","278","Parking","-71.1003113","2021-04-13T13:36:00.000"
"Closed","2015-07-01T21:17:00.000","service_requests","465","400390","Call Center","0.0","278","Parking","0.0","2015-07-01T21:17:00.000"
"Closed","2016-01-04T10:01:00.000",,"368","448840","Control Panel","42.383316","280","DPW Sanitation","-71.08400159999997","2016-01-04T10:01:00.000"
"Closed","2021-02-25T13:23:00.000","service_requests","294","862504","Website","42.3808342","281","OSPCD Admin","-71.0950926","2021-02-25T13:23:00.000"
"Closed","2016-12-19T17:15:00.000","service_requests","295","449407","Control Panel","42.39796279999999","281","DPW Highway","-71.12743820000003","2016-01-05T14:37:00.000"
"Closed","2016-12-19T17:15:00.000","service_requests","295","449409","Control Panel","42.3877952","281","DPW Highway","-71.10962319999999","2016-01-05T14:38:00.000"
"Closed","2016-01-05T14:39:00.000","service_requests","301","449411","Control Panel","42.391589","276","DPW Highway","-71.114599","2016-01-05T14:39:00.000"
"Closed","2016-01-05T14:40:00.000","service_requests","301","449412","Control Panel","42.3917611","276","DPW Highway","-71.1150149","2016-01-05T14:40:00.000"
"Closed","2016-01-06T08:48:00.000","service_requests","369","449414","Call Center","42.4082947","280","DPW Sanitation","-71.12647559999999","2016-01-05T14:41:00.000"
"Closed","2016-01-11T09:56:00.000","service_requests","361","450014","Call Center","42.3882203","280","DPW Sanitation","-71.0905912","2016-01-07T14:22:00.000"
"Closed","2016-01-11T09:55:00.000",,"368","450030","Call Center","42.3852509","280","DPW Sanitation","-71.0855799","2016-01-07T14:55:00.000"
"Closed","2016-01-14T10:21:00.000","service_requests","421","450046","Call Center","42.3860302","272","DPW Buildings and Grounds","-71.0870489","2016-01-07T15:29:00.000"
"Closed","2016-12-19T17:15:00.000","service_requests","295","450052","Control Panel","42.3744218","281","DPW Highway","-71.09074169999997","2016-01-07T15:34:00.000"
"Closed","2016-12-19T17:15:00.000","service_requests","295","450054","Control Panel","42.3744218","281","DPW Highway","-71.09074169999997","2016-01-07T15:35:00.000"
"Closed","2016-12-19T17:15:00.000","service_requests","295","450055","Control Panel","42.3946731","281","DPW Highway","-71.0925914","2016-01-07T15:36:00.000"
"Closed","2016-01-14T15:45:00.000","service_requests","369","450167","Call Center","42.3845123","280","DPW Sanitation","-71.0853981","2016-01-08T08:14:00.000"
"Closed","2016-01-19T15:53:00.000","service_requests","455","452377","Call Center","42.4016266","278","Parking","-71.1277104","2016-01-19T15:11:00.000"
"Closed","2016-01-19T15:26:00.000","service_requests","303","452387","Control Panel","0.0","276","DPW Highway","0.0","2016-01-19T15:26:00.000"
"Closed","2016-01-19T15:27:00.000","service_requests","301","452388","Control Panel","42.3955809","276","DPW Highway","-71.08914579999998","2016-01-19T15:27:00.000"
"Closed","2016-01-19T15:28:00.000","service_requests","301","452391","Control Panel","42.3955809","276","DPW Highway","-71.08914579999998","2016-01-19T15:28:00.000"
"Closed","2016-01-19T15:32:00.000","service_requests","308","452397","Control Panel","42.3847919","276","DPW Highway","-71.08124509999999","2016-01-19T15:32:00.000"
"Closed","2016-01-20T09:52:00.000","service_requests","318","452401","Call Center","42.4015705","280","DPW Highway","-71.12327579999999","2016-01-19T15:39:00.000"
"Closed","2020-01-10T12:18:00.000","service_requests","442","862515","Call Center","0.0","278","Parking","0.0","2020-01-10T12:12:00.000"
"Closed","2016-01-20T23:22:00.000","service_requests","507","452404","Call Center","42.3815416","274","ISD Health","-71.0967278","2016-01-19T15:42:00.000"
"Closed","2020-01-10T12:21:00.000","service_requests","369","862520","Call Center","42.379489","280","DPW Sanitation","-71.09204679999999","2020-01-10T12:21:00.000"
"Closed","2016-01-25T14:20:00.000",,"368","452407","Call Center","42.377452","280","DPW Sanitation","-71.099385","2016-01-19T15:46:00.000"
"Closed","2016-01-21T08:28:00.000","service_requests","369","452409","Call Center","42.409549","280","DPW Sanitation","-71.127577","2016-01-19T15:49:00.000"
"Closed","2016-02-18T15:59:00.000","service_requests","365","452410","Call Center","42.3992669","280","DPW Sanitation","-71.0947337","2016-01-19T15:51:00.000"
"Closed","2016-01-19T16:21:00.000","service_requests","451","452411","Call Center","42.3967751","278","Parking","-71.12479459999997","2016-01-19T15:56:00.000"
"Closed","2016-03-23T16:41:00.000","service_requests","483","452414","Call Center","42.3845003","467","DPW Lights and Lines","-71.09549090000002","2016-01-19T15:59:00.000"
"Closed","2016-01-21T08:23:00.000","service_requests","369","452416","Call Center","42.3805793","280","DPW Sanitation","-71.10919849999999","2016-01-19T16:05:00.000"
"Closed","2016-01-21T12:34:00.000","service_requests","442","452422","Call Center","42.4003299","278","Parking","-71.1293522","2016-01-19T16:16:00.000"
"Closed","2016-01-29T10:38:00.000","service_requests","437","452425","Call Center","42.38572","278","Parking","-71.106269","2016-01-19T16:21:00.000"
"Closed","2016-01-21T08:24:00.000","service_requests","369","452430","Call Center","42.3964004","280","DPW Sanitation","-71.09678710000003","2016-01-19T16:28:00.000"
"Closed","2016-01-20T23:22:00.000","service_requests","507","452436","Call Center","42.3856096","274","ISD Health","-71.07928509999999","2016-01-19T16:40:00.000"
"Closed","2016-02-23T08:10:00.000","service_requests","293","452437","Call Center","42.3827","281","DPW Highway","-71.081223","2016-01-19T16:45:00.000"
"Closed","2016-01-25T16:36:00.000","service_requests","465","452438","Call Center","42.3956494","278","Parking","-71.111672","2016-01-19T16:48:00.000"
"Closed","2020-01-10T16:09:00.000","service_requests","451","862549","Call Center","42.3895551","278","Parking","-71.10701929999999","2020-01-10T13:41:00.000"
"Closed","2020-01-15T08:13:00.000","service_requests","301","862508","Website","42.38037711168302","276","DPW Highway","-71.09784340793453","2020-01-15T08:13:00.000"
"Closed","2020-01-21T15:00:00.000","service_requests","465","862544","Call Center","42.37582400000001","278","Parking","-71.0988095","2020-01-21T15:00:00.000"
"Closed","2020-01-21T15:00:00.000","service_requests","465","862547","Call Center","42.3916082","278","Parking","-71.1156826","2020-01-21T15:00:00.000"
"Closed","2020-01-22T13:37:00.000","service_requests","437","862555","Call Center","42.3941676","278","Parking","-71.07943449999999","2020-01-22T13:37:00.000"
"Closed","2020-02-25T08:58:00.000","service_requests","318","862511","Call Center","42.39665708390774","280","DPW Highway","-71.12212535026242","2020-02-25T08:58:00.000"
"In Progress","2020-01-24T12:33:00.000","service_requests","352","862523","Website","42.3868675","280","DPW Sanitation","-71.0854738","2020-02-18T17:20:00.000"
"Closed","2020-02-27T14:47:00.000","service_requests","348","862552","Call Center","42.39416629999999","280","DPW Sanitation","-71.0906552","2020-02-27T14:47:00.000"
"Closed","2020-03-25T08:30:00.000","service_requests","348","862551","Website","42.3799667","280","DPW Sanitation","-71.0915837","2020-03-25T08:30:00.000"
"Closed","2020-08-19T09:25:00.000","service_requests","290","923272","Call Center","42.39415169999999","281","DPW Highway","-71.09399660000001","2020-08-19T09:25:00.000"
"Closed","2020-09-08T09:11:00.000","service_requests","308","923494","Call Center","42.3965313","276","DPW Highway","-71.10180249999999","2020-09-08T09:11:00.000"
"Closed","2020-01-10T14:10:00.000","service_requests","435","862557","Call Center","42.4028923","282","Water","-71.1217233","2020-01-10T14:10:00.000"
"Closed","2016-01-07T15:37:00.000","service_requests","303","450056","Control Panel","42.3899972","276","DPW Highway","-71.084881","2016-01-07T15:36:00.000"
"Closed","2016-01-13T09:04:00.000","service_requests","418","450649","Call Center","42.386813","272","DPW Buildings and Grounds","-71.09860370000001","2016-01-11T13:28:00.000"
"Closed","2016-01-21T08:44:00.000",,"368","450655","Call Center","42.3901759","280","DPW Sanitation","-71.11280499999998","2016-01-11T13:40:00.000"
"Closed","2016-01-13T08:13:00.000","service_requests","369","450656","Call Center","42.3749038","280","DPW Sanitation","-71.10095990000002","2016-01-11T13:46:00.000"
"Closed","2016-01-13T08:14:00.000","service_requests","369","450661","Call Center","42.3911073","280","DPW Sanitation","-71.09267310000001","2016-01-11T13:54:00.000"
"Closed","2016-01-11T14:07:00.000","service_requests","290","450671","Call Center","42.383439","281","DPW Highway","-71.08029199999999","2016-01-11T14:07:00.000"
"Closed","2016-01-14T10:34:00.000","service_requests","418","450673","Call Center","42.3829153","272","DPW Buildings and Grounds","-71.1084771","2016-01-11T14:08:00.000"
"Closed","2016-02-01T09:12:00.000","service_requests","439","450675","Call Center","42.3983788","278","Parking","-71.10759139999999","2016-01-11T14:11:00.000"
"Closed","2016-02-01T11:49:00.000","service_requests","438","450678","Call Center","42.39470379999999","278","Parking","-71.11994879999997","2016-01-11T14:19:00.000"
"Closed","2016-05-12T09:30:00.000","service_requests","289","450686","Control Panel","42.395904","281","OSPCD Urban Forrestry","-71.0879099","2016-01-11T14:30:00.000"
"Closed","2016-01-13T09:07:00.000","service_requests","421","450690","Call Center","42.3976223","272","DPW Buildings and Grounds","-71.095253","2016-01-11T14:37:00.000"
"Closed","2016-01-13T09:06:00.000","service_requests","421","450693","Call Center","42.3892902","272","DPW Buildings and Grounds","-71.11570019999999","2016-01-11T14:46:00.000"
"Closed","2021-04-13T13:47:00.000","service_requests","451","1000642","Call Center","42.3859445","278","Parking","-71.1003113","2021-04-13T13:37:00.000"
"Closed","2016-01-11T15:37:00.000","service_requests","424","450700","Website","42.3993463","269","DPW Highway","-71.11376419999999","2016-01-11T15:00:00.000"
"Closed","2016-01-12T23:16:00.000","service_requests","504","450707","Call Center","0.0","269","ISD Health","0.0","2016-01-11T15:08:00.000"
"Closed","2016-01-11T15:11:00.000","service_requests","369","450711","Call Center","0.0","280","DPW Sanitation","0.0","2016-01-11T15:11:00.000"
"Closed","2016-01-14T09:16:00.000","service_requests","421","451289","Call Center","42.3893731","272","DPW Buildings and Grounds","-71.1164459","2016-01-13T14:13:00.000"
"Closed","2016-01-14T09:07:00.000","service_requests","421","451295","Call Center","42.3897329","272","DPW Buildings and Grounds","-71.11609420000002","2016-01-13T14:20:00.000"
"Closed","2016-01-25T16:10:00.000","service_requests","483","451297","Call Center","42.395725571387665","467","DPW Lights and Lines","-71.10717100317993","2016-01-13T14:28:00.000"
"Closed","2016-01-20T08:19:00.000","service_requests","311","452439","Call Center","42.3778034","277","DPW Highway","-71.10479179999999","2016-01-19T16:50:00.000"
"Closed","2016-01-20T23:22:00.000","service_requests","507","452442","Website","42.4018047","274","ISD Health","-71.11817289999999","2016-01-19T17:10:00.000"
"Closed","2016-02-13T14:51:00.000","service_requests","594","452443","Call Center","42.377467","277","DPW Highway","-71.099171","2016-01-19T17:24:00.000"
"Closed","2016-01-20T10:02:00.000","service_requests","365","452445","Call Center","42.39963","280","DPW Sanitation","-71.121449","2016-01-19T17:31:00.000"
"Closed","2016-02-01T17:01:00.000","service_requests","464","452448","Call Center","42.3806594","278","Parking","-71.1059265","2016-01-19T17:58:00.000"
"Closed","2016-01-19T19:40:00.000","service_requests","311","452453","Call Center","0.0","277","DPW Highway","0.0","2016-01-19T19:40:00.000"
"Closed","2016-01-25T16:36:00.000","service_requests","465","452454","Call Center","42.3958577","278","Parking","-71.1107532","2016-01-20T07:58:00.000"
"Closed","2017-05-24T09:21:00.000","service_requests","369","452455","Call Center","42.37571399999999","280","DPW Sanitation","-71.08437500000002","2016-01-20T08:00:00.000"
"Closed","2020-01-10T17:55:00.000","service_requests","451","862569","Report2Gov Android","42.3881","278","Parking","-71.0998","2020-01-10T15:40:00.000"
"Closed","2020-08-17T19:25:00.000",,"476263","923845","Call Center","42.4017327",,"Constituent Services","-71.1286223","2020-08-17T19:25:00.000"
"Open","2020-08-17T09:38:00.000","service_requests","504","923276","Call Center","42.3992766","269","ISD Health","-71.1212939","2020-08-17T09:38:00.000"
"Closed","2020-08-17T15:47:00.000","service_requests","307","923170","Report2Gov Android","42.3853","276","Parking","-71.0998","2020-08-17T07:32:00.000"
"Closed","2020-08-17T15:52:00.000","service_requests","307","923172","Report2Gov Android","42.3852662418128","276","Parking","-71.1011365056038","2020-08-17T07:40:00.000"
"Closed","2020-08-20T08:05:00.000","service_requests","418","923664","Call Center","42.3790106","272","DPW Buildings and Grounds","-71.0923961","2020-08-20T08:05:00.000"
"Closed","2020-08-31T16:07:00.000","service_requests","318","923646","Call Center","42.386845","280","DPW Highway","-71.099542","2020-08-31T15:23:00.000"
"Closed","2020-01-13T07:17:00.000","service_requests","449","862561","Call Center","42.3946285","278","Parking","-71.1160019","2020-01-13T07:17:00.000"
"Closed","2020-01-21T15:00:00.000","service_requests","465","862566","Call Center","42.3839379","278","Parking","-71.086152","2020-01-21T15:00:00.000"
"Closed","2020-01-16T07:56:00.000","service_requests","471","862572","Call Center","42.3800925","274","ISD Health","-71.099546","2020-01-16T07:56:00.000"
"Closed","2020-01-21T14:59:00.000","service_requests","465","862567","Call Center","42.3840146","278","Parking","-71.0863842","2020-01-21T14:59:00.000"
"Closed","2020-01-22T15:35:00.000","service_requests","437","862570","Call Center","0.0","278","Parking","0.0","2020-01-22T15:35:00.000"
"Closed","2016-01-12T14:39:00.000","service_requests","418","450726","Call Center","42.396941","272","DPW Buildings and Grounds","-71.1073628","2016-01-11T15:24:00.000"
"Closed","2016-01-13T15:17:00.000","service_requests","459","451305","Call Center","42.3842659","278","Parking","-71.09317099999998","2016-01-13T14:46:00.000"
"Closed","2016-01-25T14:53:00.000","service_requests","484","451313","Call Center","42.3862206","467","DPW Lights and Lines","-71.07887019999998","2016-01-13T14:53:00.000"
"Closed","2016-01-14T23:22:00.000","service_requests","507","451315","Call Center","42.3807302","274","ISD Health","-71.1015967","2016-01-13T14:56:00.000"
"Closed","2016-01-27T22:16:00.000","service_requests","439","451327","Call Center","0.0","278","Parking","0.0","2016-01-13T15:04:00.000"
"Closed","2016-01-14T09:11:00.000","service_requests","439","451338","Call Center","42.3754082","278","Parking","-71.1023419","2016-01-13T15:16:00.000"
