"end_of_period","credit_number","region","country_code","country","borrower","credit_status","service_charge_rate","currency_of_commitment","project_id","project_name","original_principal_amount","cancelled_amount","undisbursed_amount","disbursed_amount","repaid_to_ida","due_to_ida","exchange_adjustment","borrower_s_obligation","sold_3rd_party","repaid_3rd_party","due_3rd_party","credits_held","first_repayment_date","last_repayment_date","agreement_signing_date","board_approval_date","effective_date_most_recent_","closed_date_most_recent_","last_disbursement_date"
"2022-07-31T00:00:00.000","IDA08450","EAST ASIA AND PACIFIC","VN","Vietnam","MINISTRY OF FINANCE","Repaying","0.75","USD","P004825","IRRIGATION I","60000000.00","303008.53","0.00","59696991.47","48951472.00","10745519.47","0.00","10745519.47","0.00","0.00","0.00","10745519.47","1989-01-01T00:00:00.000","2028-07-01T00:00:00.000","1978-08-24T00:00:00.000","1978-08-08T00:00:00.000","1979-02-22T00:00:00.000","1986-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDA25480","EAST ASIA AND PACIFIC","VN","Vietnam","MINISTRY OF FINANCE","Repaying","0.75","XDR","P004835","VN-PRIMARY EDUCATION","70000000.00","335677.28","0.00","67132821.76","41517449.18","27441048.16","0.00","27441048.16","0.00","0.00","0.00","27441048.16","2004-03-01T00:00:00.000","2033-09-01T00:00:00.000","1993-11-01T00:00:00.000","1993-10-26T00:00:00.000","1994-01-31T00:00:00.000","2002-12-31T00:00:00.000","2003-05-23T00:00:00.000"
"2022-07-31T00:00:00.000","IDA25490","EAST ASIA AND PACIFIC","VN","Vietnam","MINISTRY OF FINANCE","Repaying","0.75","XDR","P004832","VN-Highway Rehab","158500000.00","19668647.12","0.00","134289049.17","82573994.60","54633345.75","0.00","54633345.75","0.00","0.00","0.00","54633345.75","2004-04-15T00:00:00.000","2033-10-15T00:00:00.000","1993-11-01T00:00:00.000","1993-10-26T00:00:00.000","1994-06-13T00:00:00.000","2001-12-31T00:00:00.000","2003-10-14T00:00:00.000"
"2022-07-31T00:00:00.000","IDA25610","EAST ASIA AND PACIFIC","VN","Vietnam","MINISTRY OF FINANCE","Repaying","0.75","XDR","P004837","AGRIC REHABILITATION","96000000.00","1940370.59","0.00","98776994.11","56926031.20","37800531.93","0.00","37800531.93","0.00","0.00","0.00","37800531.93","2004-06-15T00:00:00.000","2033-12-15T00:00:00.000","1994-03-03T00:00:00.000","1994-01-25T00:00:00.000","1994-06-09T00:00:00.000","1999-06-30T00:00:00.000","2000-11-15T00:00:00.000"
"2022-07-31T00:00:00.000","IDA26570","EAST ASIA AND PACIFIC","VN","Vietnam","MINISTRY OF FINANCE","Repaying","0.75","XDR","P004829","SAC I","150000000.00","0.00","0.00","150289309.09","80757894.21","63016596.00","0.00","63016596.00","0.00","0.00","0.00","63016596.00","2005-04-01T00:00:00.000","2034-10-01T00:00:00.000","1994-10-28T00:00:00.000","1994-10-25T00:00:00.000","1994-11-09T00:00:00.000","1996-09-30T00:00:00.000","1996-10-17T00:00:00.000"
"2022-07-31T00:00:00.000","IDA27110","EAST ASIA AND PACIFIC","VN","Vietnam","MINISTRY OF FINANCE","Repaying","0.75","XDR","P004834","IRRIGATION REHABILITATION PROJECT","100000000.00","10793917.67","0.00","79337080.60","44908789.68","37972362.21","0.00","37972362.21","0.00","0.00","0.00","37972362.21","2005-10-01T00:00:00.000","2035-04-01T00:00:00.000","1995-07-11T00:00:00.000","1995-04-25T00:00:00.000","1995-09-13T00:00:00.000","2003-06-30T00:00:00.000","2004-01-29T00:00:00.000"
"2022-07-31T00:00:00.000","IDA27240","EAST ASIA AND PACIFIC","VN","Vietnam","MINISTRY OF FINANCE","Repaying","0.75","XDR","P004836","Power Sector Rehabilitation & Expansion","165000000.00","12042774.93","0.00","138993313.94","77014070.34","65138754.95","0.00","65138754.95","0.00","0.00","0.00","65138754.95","2005-11-01T00:00:00.000","2035-05-01T00:00:00.000","1995-07-11T00:00:00.000","1995-05-16T00:00:00.000","1996-03-08T00:00:00.000","2000-06-30T00:00:00.000","2001-01-17T00:00:00.000"
"2022-07-31T00:00:00.000","IDA27850","EAST ASIA AND PACIFIC","VN","Vietnam","MINISTRY OF FINANCE","Repaying","0.75","XDR","P036042","BANKING SYSTEM MODERNIZATION","49000000.00","5682876.74","0.00","40159530.44","21018759.04","19248041.62","0.00","19248041.62","0.00","0.00","0.00","19248041.62","2006-05-01T00:00:00.000","2035-11-01T00:00:00.000","1996-01-16T00:00:00.000","1995-11-21T00:00:00.000","1996-04-30T00:00:00.000","2003-12-31T00:00:00.000","2004-04-29T00:00:00.000"
"2022-07-31T00:00:00.000","IDA28070","EAST ASIA AND PACIFIC","VN","Vietnam","MINISTRY OF FINANCE","Repaying","0.75","XDR","P004841","VN-POPULATION & FAMILY HEALTH","50000000.00","348732.66","0.00","44622199.73","24986286.67","21198168.28","0.00","21198168.28","0.00","0.00","0.00","21198168.28","2006-07-01T00:00:00.000","2036-01-01T00:00:00.000","1996-02-26T00:00:00.000","1996-01-16T00:00:00.000","1996-05-24T00:00:00.000","2003-09-30T00:00:00.000","2004-02-26T00:00:00.000"
"2022-07-31T00:00:00.000","IDA28080","EAST ASIA AND PACIFIC","VN","Vietnam","MINISTRY OF FINANCE","Repaying","0.75","XDR","P004838","VN-NATIONAL HEALTH SUPPORT","101200000.00","17102212.58","0.00","77245349.18","42389074.85","35837963.96","0.00","35837963.96","0.00","0.00","0.00","35837963.96","2006-07-01T00:00:00.000","2036-01-01T00:00:00.000","1996-02-26T00:00:00.000","1996-01-16T00:00:00.000","1996-05-24T00:00:00.000","2006-10-31T00:00:00.000","2006-11-27T00:00:00.000"
