"date_disclosed","project_name","document_type","project_number","product_line","company_name","country","ifc_country_code","industry","environmental_category","department","status","project_board_date","ifc_investment_for_risk_management_million_usd","ifc_investment_for_guarantee_million_usd","ifc_investment_for_loan_million_usd","ifc_investment_for_equity_million_usd","total_ifc_investment_as_approved_by_board_million_usd","country_code","as_of_date"
"2022-07-01T00:00:00.000","SeABank Convert","Summary of Investment Information (AIP Policy 2012)","46462","Loan","SOUTHEAST ASIA COMMERCIAL JOINT STOCK BANK","Vietnam","VNM","Financial Institutions","FI-1","Regional Industry - FIG Asia & Pac","Pending","2022-05-31T00:00:00.000",,,"75.0",,"75.0","VN","2022-09-02T03:05:00.000"
"2022-06-30T00:00:00.000","Telecom Arg 2022","Summary of Investment Information (AIP Policy 2012)","46720","Risk Management","TELECOM ARGENTINA S.A.","Argentina","ARG","Telecommunications, Media, and Technology","B","Regional Industry - INF LAC","Active","2022-06-27T00:00:00.000","4.0",,"50.0",,"54.0","AR","2022-09-02T03:05:00.000"
"2022-06-30T00:00:00.000","Ege Endustri","Summary of Investment Information (AIP Policy 2012)","46143","Loan","EGE ENDUSTRI VE TICARET A.S. EGE SERBEST BOLGE SUBESI","Türkiye",,"Manufacturing","B","Regional Industry MAS MCT","Pending","2022-06-17T00:00:00.000",,,"42.79",,"42.79",,"2022-09-02T03:05:00.000"
"2022-06-30T00:00:00.000","BGrimm Bond","Summary of Investment Information (AIP Policy 2012)","46101","Loan","B.GRIMM POWER PUBLIC COMPANY LIMITED","Thailand","THL","Infrastructure","B","Regional Industry - INF Asia & Pac","Pending","2022-06-10T00:00:00.000",,,"110.0",,"110.0","TH","2022-09-02T03:05:00.000"
"2022-06-29T00:00:00.000","Absa Housing","Summary of Investment Information (AIP Policy 2012)","46933","Loan","ABSA BANK LTD","South Africa","SOU","Financial Institutions","FI-3","Regional Industry - FIG Africa","Active","2022-06-28T00:00:00.000",,,"128.12",,"128.12","ZA","2022-09-02T03:05:00.000"
"2022-06-28T00:00:00.000","AGUNSA UCL","Summary of Investment Information (AIP Policy 2012)","46489",,"Agencias Universales S.A.","Chile","CHL","other","B","CN1S7 - Regional Industry - INF LAC/INR New Business - LAC","Pending","2022-08-12T00:00:00.000",,,,,,"CL","2022-09-02T03:05:00.000"
"2022-06-27T00:00:00.000","ECCBC Green Loan","Summary of Investment Information (AIP Policy 2012)","46396",,"EQUATORIAL COCA COLA BOTTLING COMPANY SL","Africa Region","AFR","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Pending","2022-07-27T00:00:00.000",,,,,,"3A","2022-09-02T03:05:00.000"
"2022-06-24T00:00:00.000","Horizon Ukr IV","Summary of Investment Information (AIP Policy 2012)","46263",,"HORIZON CAPITAL GROWTH FUND IV","Ukraine","UKR","Funds","FI-2","Disruptive Technologies and Funds","Pending","2022-08-15T00:00:00.000",,,,,,"UA","2022-09-02T03:05:00.000"
"2022-06-24T00:00:00.000","RSE Covid HSA","Summary of Investment Information (AIP Policy 2012)","46486","Loan","NATIONAL DAIRY AND FOOD COMPANY LTD","Yemen, Republic of","YAR","Agribusiness and Forestry","B","Regional Industry MAS MCT","Pending","2022-03-17T00:00:00.000",,,"20.0",,"20.0","RY","2022-09-02T03:05:00.000"
"2022-06-23T00:00:00.000","South-East Europe Food Retail","Summary of Investment Information (AIP Policy 2012)","46855",,"SC KAUFLAND ROMANIA SCS","Southern Europe Region","EUR","Tourism, Retail, and Property","B","Regional Industry - MAS ECA","Pending","2022-08-05T00:00:00.000",,,"179.25",,"179.25",,"2022-09-02T03:05:00.000"
"2022-06-23T00:00:00.000","LOGOS Green Data Center Venture","Summary of Investment Information (AIP Policy 2012)","45440",,"LOGOS SE ASIA PTE. LTD.","East Asia and Pacific Region","EAP","other","B","Regional Industry - MAS Asia & Pac","Pending","2022-07-25T00:00:00.000",,,,,,"EAP","2022-09-02T03:05:00.000"
"2022-06-23T00:00:00.000","Dialog 2021","Summary of Investment Information (AIP Policy 2012)","46205","Loan","DIALOG AXIATA PLC","Sri Lanka","SRI","Telecommunications, Media, and Technology","B","Regional Industry - INF Asia & Pac","Active","2022-05-27T00:00:00.000",,,"150.0",,"150.0","LK","2022-09-02T03:05:00.000"
"2022-06-23T00:00:00.000","Olam WC Loan","Summary of Investment Information (AIP Policy 2012)","46759","Loan","OLAM INTERNATIONAL LIMITED","World Region","WLD","Agribusiness and Forestry","B","Gbl Ind, Manufact, Agribus & Services","Active","2022-06-27T00:00:00.000",,,"200.0",,"200.0","99","2022-09-02T03:05:00.000"
"2022-06-23T00:00:00.000","Alcazar Energy Partners II SCSP","Summary of Investment Information (AIP Policy 2012)","46314",,"ALCAZAR ENERGY PARTNERS II SCSP","MENA Region","EMN","other","FI-1","Regional Industry INF MCT","Pending","2022-08-31T00:00:00.000",,,,,,"MNA","2022-09-02T03:05:00.000"
"2022-06-22T00:00:00.000","WCS COVID Daycoval II","Summary of Investment Information (AIP Policy 2012)","47014","Loan","Banco Daycoval S/A.","Brazil","BRA","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2022-06-21T00:00:00.000",,,"100.0",,"100.0","BR","2022-09-02T03:05:00.000"
"2022-06-20T00:00:00.000","DCM BQD Blue Bond","Summary of Investment Information (AIP Policy 2012)","43703","Loan","Bank Of Qingdao Co., Ltd.","China","CHA","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Pending","2021-06-01T00:00:00.000",,,"150.0",,"150.0","CN","2022-09-02T03:05:00.000"
"2022-06-16T00:00:00.000","DCM BCR MREL 2","Summary of Investment Information (AIP Policy 2012)","46493","Loan","BANCA COMERCIALA ROMANA SA","Romania","ROM","Financial Institutions","FI-3","Regional Industry - FIG - ECA","Active","2022-06-03T00:00:00.000",,,"115.0",,"115.0","RO","2022-09-02T03:05:00.000"
"2022-06-15T00:00:00.000","Isbank DPR","Summary of Investment Information (AIP Policy 2012)","46006","Loan","TURKIYE IS BANKASI ANONIM SIRKETI","Türkiye",,"Financial Institutions","FI-3","Regional Industry FIG MCT","Active","2022-07-15T00:00:00.000",,,"100.0",,"100.0",,"2022-09-02T03:05:00.000"
"2022-06-14T00:00:00.000","MCPP OP Allianz","Summary of Investment Information (AIP Policy 2012)","46878","Equity","IEELV S.C.SP.","World Region","WLD","Funds","FI-1","Global Industry, Financial Markets","Pending","2022-07-15T00:00:00.000",,,,"56.0","56.0","99","2022-09-02T03:05:00.000"
"2022-06-08T00:00:00.000","Growtheum Capital Partners SEA Fund I LP","Summary of Investment Information (AIP Policy 2012)","46806",,"GROWTHEUM CAPITAL PARTNERS SEA FUND I, LP","East Asia and Pacific Region","EAP","Funds","FI-2","Disruptive Technologies and Funds","Pending","2022-09-01T00:00:00.000",,,,,,"EAP","2022-09-02T03:05:00.000"
"2022-06-03T00:00:00.000","Accra Medical I","Summary of Investment Information (AIP Policy 2012)","46180",,"ACCRA MEDICAL CENTRE LIMITED","Ghana","GHA","Health and Education","B","Regional Industry - MAS Africa","Pending","2022-07-15T00:00:00.000",,,,,,"GH","2022-09-02T03:05:00.000"
"2022-05-31T00:00:00.000","WCS Fidelity GH","Summary of Investment Information (AIP Policy 2012)","46605",,"Fidelity Bank Ghana Limited","Ghana","GHA","Financial Institutions","FI-2","Regional Industry - FIG Africa","Pending","2022-08-05T00:00:00.000",,,,,,"GH","2022-09-02T03:05:00.000"
"2022-05-31T00:00:00.000","GTLP HSBC ","Summary of Investment Information (AIP Policy 2012)","46812","Guarantee","GTLP HSBC Bank","World Region","WLD","Financial Institutions","FI-3","CFGPD - Global Industry, Financial Markets/Trade & Supply Chain, Products","Pending","2022-06-24T00:00:00.000",,"200.0","100.0",,"300.0","99","2022-09-02T03:05:00.000"
"2022-05-30T00:00:00.000","GTFP Global IME ","Summary of Investment Information (AIP Policy 2012)","37956",,"GLOBAL IME BANK LIMITED.","Nepal","NEP","Financial Institutions","FI-3","CF4S5 - Regional Industry - FIG Asia & Pac/FIG Inv Ops - South Asia","Active","2022-05-23T00:00:00.000",,"500.0",,,"500.0","NP","2022-09-02T03:05:00.000"
"2022-05-28T00:00:00.000","WCS CR Banpais","Summary of Investment Information (AIP Policy 2012)","44278","Loan","Banco del Pais S.A.","Honduras","HDS","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2022-06-27T00:00:00.000",,,"60.0",,"60.0","HN","2022-09-02T03:05:00.000"
"2022-05-27T00:00:00.000","BBVA Colombia Green Senior Loan","Summary of Investment Information (AIP Policy 2012)","46526","Loan","BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S A","Colombia","CLM","Financial Institutions","FI-2","Regional Industry - FIG LAC","Active","2022-06-27T00:00:00.000",,,"200.0",,"200.0","CO","2022-09-02T03:05:00.000"
"2022-05-27T00:00:00.000","SLGP Equity BCDC","Summary of Investment Information (AIP Policy 2012)","45681",,"SLGP RSF Equity BCDC","Congo, Democratic Republic of","ZAI","Financial Institutions","FI-2","CF3S1 - Regional Industry - FIG Africa/FIG Africa Wst & Cen","Pending","2022-06-30T00:00:00.000",,,,,,"ZR","2022-09-02T03:05:00.000"
"2022-05-27T00:00:00.000","Partech Africa Fund II","Summary of Investment Information (AIP Policy 2012)","46744",,"PARTECH AFRICA S.L.P.","Africa Region","AFR","Funds","FI-2","Disruptive Technologies and Funds","Pending","2022-07-04T00:00:00.000",,,,,,"3A","2022-09-02T03:05:00.000"
"2022-05-26T00:00:00.000","Chola 2022 Loan","Summary of Investment Information (AIP Policy 2012)","46715","Loan","CHOLAMANDALAM INVESTMENT AND FINANCE COMPANY LIMITED","India","IND","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2022-06-27T00:00:00.000",,,"150.0",,"150.0","IN","2022-09-02T03:05:00.000"
"2022-05-26T00:00:00.000","DCM Manappuram","Summary of Investment Information (AIP Policy 2012)","46651","Loan","MANAPPURAM FINANCE LIMITED","India","IND","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Active","2022-06-27T00:00:00.000",,,"100.74",,"100.74","IN","2022-09-02T03:05:00.000"
"2022-05-26T00:00:00.000","Agrocorp Corporate Loan","Summary of Investment Information (AIP Policy 2012)","45872","Loan","AGROCORP INTERNATIONAL PTE LTD","Bangladesh","BAN","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Pending","2022-06-28T00:00:00.000",,,"18.0",,"18.0","BD","2022-09-02T03:05:00.000"
"2022-05-25T00:00:00.000","CSE Loan","Summary of Investment Information (AIP Policy 2012)","44490",,"CLINICA SAGRADA ESPERANCA LIMITADA","Angola","ANG","Health and Education","B","Regional Industry - MAS Africa","Pending","2022-07-29T00:00:00.000",,,,,,"AO","2022-09-02T03:05:00.000"
"2022-05-25T00:00:00.000","Sonker Refi","Summary of Investment Information (AIP Policy 2012)","44905",,"SONKER BUNKERING COMPANY S.A.E.","Egypt, Arab Republic of","EGT","Infrastructure","B","Regional Industry - INF Africa","Pending","2022-06-30T00:00:00.000",,,,,,"EG","2022-09-02T03:05:00.000"
"2022-05-25T00:00:00.000","BOP Grameen ","Summary of Investment Information (AIP Policy 2012)","45403","Loan","CREDITACCESS GRAMEEN LIMITED","India","IND","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Active","2022-06-20T00:00:00.000",,,"50.0",,"50.0","IN","2022-09-02T03:05:00.000"
"2022-05-25T00:00:00.000","DTRT CMT Expan.","Summary of Investment Information (AIP Policy 2012)","46656","Loan","DTRT APPAREL MAURITIUS LTD","Ghana","GHA","Manufacturing","B","Regional Industry - MAS Africa","Pending","2022-06-27T00:00:00.000",,,"4.0",,"4.0","GH","2022-09-02T03:05:00.000"
"2022-05-24T00:00:00.000","FCS RE SCE Senior Loan","Summary of Investment Information (AIP Policy 2012)","45510","Loan","SOCIETE CAMEROUNAISE D'EQUIPEMENT S A","Cameroon","CAM","Financial Institutions","FI-2","Regional Industry - FIG Africa","Pending","2022-06-24T00:00:00.000",,,"3.20",,"3.2","CM","2022-09-02T03:05:00.000"
"2022-05-24T00:00:00.000","Tembici RI","Summary of Investment Information (AIP Policy 2012)","46491","Equity","TEMBICI","Brazil","BRA","Infrastructure","B","Disruptive Technologies and Funds","Active","2022-06-27T00:00:00.000",,,,"5.0","5.0","BR","2022-09-02T03:05:00.000"
"2022-05-23T00:00:00.000","LeapFrog Emerging Consumer Fund IV, LP","Summary of Investment Information (AIP Policy 2012)","46735","Equity","LEAPFROG EMERGING CONSUMER FUND IV LP","World Region","WLD","Funds","FI-2","Disruptive Technologies and Funds","Pending","2022-06-23T00:00:00.000",,,,"100.0","100.0","99","2022-09-02T03:05:00.000"
"2022-05-23T00:00:00.000","DCM Access Bank Total Return Swap","Summary of Investment Information (AIP Policy 2012)","45332","Loan","Plover SARL","Nigeria","NIR","Financial Institutions","FI-2","Regional Industry - FIG Africa","Pending","2022-06-24T00:00:00.000",,,"50.0",,"50.0","NG","2022-09-02T03:05:00.000"
"2022-05-23T00:00:00.000","BaF Vietnam Agri","Summary of Investment Information (AIP Policy 2012)","45972",,"BAF VIETNAM AGRICULTURE JOINT STOCK COMPANY","Vietnam","VNM","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Pending","2022-07-30T00:00:00.000",,,,,,"VN","2022-09-02T03:05:00.000"
"2022-05-20T00:00:00.000","DCM HIR Casa ABL","Summary of Investment Information (AIP Policy 2012)","45578",,"BIENES PROGRAMADOS, S.A. DE C.V.","Mexico","MXC","Financial Institutions","FI-3","Regional Industry - FIG LAC","Pending","2022-06-27T00:00:00.000",,,,,,"MX","2022-09-02T03:05:00.000"
"2022-05-20T00:00:00.000","ONE IMPRESSION","Summary of Investment Information (AIP Policy 2012)","46826","Equity","ANYCAST TECHNOLOGY PRIVATE LIMITED","India","IND","Telecommunications, Media, and Technology","C","Disruptive Technologies and Funds","Pending","2022-06-24T00:00:00.000",,,,"4.0","4.0","IN","2022-09-02T03:05:00.000"
"2022-05-20T00:00:00.000","Oasis Atlantico ","Summary of Investment Information (AIP Policy 2012)","42535","Risk Management","Oasis Atlantico Cape Verde","Cape Verde","CAP","Tourism, Retail, and Property","B","Regional Industry - MAS Africa","Pending","2022-06-21T00:00:00.000","1.50",,"11.23",,"12.73","CV","2022-09-02T03:05:00.000"
"2022-05-19T00:00:00.000","Platcorp","Summary of Investment Information (AIP Policy 2012)","45387","Loan","PLATCORP HOLDINGS","Eastern Africa Region","EAN","Financial Institutions","FI-3","Regional Industry - FIG Africa","Pending","2022-06-24T00:00:00.000",,,"25.0",,"25.0","29","2022-09-02T03:05:00.000"
"2022-05-19T00:00:00.000","XW Bank Loan","Summary of Investment Information (AIP Policy 2012)","46063",,"SICHUAN XINWANG BANK CO., LTD","China","CHA","other","FI-2","Regional Industry - FIG Asia & Pac","Pending","2022-06-20T00:00:00.000",,,,,,"CN","2022-09-02T03:05:00.000"
"2022-05-19T00:00:00.000","CI Crediclub","Summary of Investment Information (AIP Policy 2012)","46497","Equity","CI CREDICLUB, S.A. DE C.V. S.F.P.","Mexico","MXC","Funds","FI-3","Disruptive Technologies and Funds","Pending","2022-06-20T00:00:00.000",,,,"10.0","10.0","MX","2022-09-02T03:05:00.000"
"2022-05-19T00:00:00.000","SMEV Ascent II a","Summary of Investment Information (AIP Policy 2012)","46934","Equity","ASCENT RIFT VALLEY FUND II LP","Africa Region","AFR","Funds","FI-2","Disruptive Technologies and Funds","Pending","2022-06-20T00:00:00.000",,,,"250.0","250.0","3A","2022-09-02T03:05:00.000"
"2022-05-18T00:00:00.000","Peo MSME","Summary of Investment Information (AIP Policy 2012)","46378","Loan","PEO FINANCE PROPRIETARY LIMITED","Botswana","BOT","Financial Institutions","FI-3","Regional Industry - FIG Africa","Pending","2022-06-19T00:00:00.000",,,"40.0",,"40.0","BW","2022-09-02T03:05:00.000"
"2022-05-17T00:00:00.000","Sanima SME 2022","Summary of Investment Information (AIP Policy 2012)","46571","Loan","SANIMA BANK LIMITED","Nepal","NEP","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2022-06-24T00:00:00.000",,,"20.0",,"20.0","NP","2022-09-02T03:05:00.000"
"2022-05-17T00:00:00.000","FCS Risk Envelope Bar Magen","Summary of Investment Information (AIP Policy 2012)","45757","Loan","BERGMAN INDUSTRIES LIMITED","Nigeria","NIR","Manufacturing","B","Regional Industry - MAS Africa","Pending","2022-06-13T00:00:00.000",,,"4.50",,"4.5","NG","2022-09-02T03:05:00.000"
"2022-05-17T00:00:00.000","Zambeef III ZMW","Summary of Investment Information (AIP Policy 2012)","46603","Loan","ZAMBEEF PRODUCTS PLC","Zambia","ZAM","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Pending","2022-06-27T00:00:00.000",,,"35.0",,"35.0","ZM","2022-09-02T03:05:00.000"
"2022-05-13T00:00:00.000","Uhuru Growth Fund I","Summary of Investment Information (AIP Policy 2012)","46119","Equity","UHURU INVESTMENT PARTNERS","Western Africa Region","WAN","Funds","FI-2","Disruptive Technologies and Funds","Pending","2022-06-13T00:00:00.000",,,,"20.0","20.0","45","2022-09-02T03:05:00.000"
"2022-05-13T00:00:00.000","DARP SA Nimble","Summary of Investment Information (AIP Policy 2012)","46502","Loan","NIMBLE CREDIT FACILITY II PROPRIETARY LIMITED","Southern Africa Region","AFS","Financial Institutions","FI-2","Regional Industry - FIG Africa","Pending","2022-06-15T00:00:00.000",,,"40.0",,"40.0","43","2022-09-02T03:05:00.000"
"2022-05-13T00:00:00.000","Riverwood LAC II","Summary of Investment Information (AIP Policy 2012)","46811","Equity","RIVERWOOD CAPITAL PARTNERS","Latin America Region","LAC","Funds","FI-2","Disruptive Technologies and Funds","Pending","2022-06-20T00:00:00.000",,,,"40.0","40.0","33","2022-09-02T03:05:00.000"
"2022-05-13T00:00:00.000","Coelba Disco","Summary of Investment Information (AIP Policy 2012)","46207","Loan","COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA","Brazil","BRA","Infrastructure","B","Regional Industry - INF LAC","Pending","2022-06-15T00:00:00.000",,,"115.70",,"115.7","BR","2022-09-02T03:05:00.000"
"2022-05-13T00:00:00.000","WCS FSDH Merchant Bank","Summary of Investment Information (AIP Policy 2012)","46132","Loan","FSDH MERCHANT BANK LIMITED.","Nigeria","NIR","Financial Institutions","FI-2","CF3S2 - Regional Industry - FIG Africa/FIG Africa East & South","Pending","2022-06-15T00:00:00.000",,,"20.0",,"20.0","NG","2022-09-02T03:05:00.000"
"2022-05-13T00:00:00.000","WCS FSDH Merchant Bank","Summary of Investment Information (AIP Policy 2012)","46132","Loan","FSDH MERCHANT BANK LIMITED.","Nigeria","NIR","Financial Institutions","FI-2","CF3S2 - Regional Industry - FIG Africa/FIG Africa East & South","Pending","2022-06-15T00:00:00.000",,,"20.0",,"20.0","NG","2022-09-02T03:05:00.000"
"2022-05-11T00:00:00.000","Project Autumn","Summary of Investment Information (AIP Policy 2012)","46166","Equity","EQUITY GROUP HOLDINGS PLC","Kenya","KEN","Financial Institutions","FI-1","Regional Industry - FIG Africa","Active","2021-12-21T00:00:00.000",,,,"84.05","84.05","KE","2022-09-02T03:05:00.000"
