"date_disclosed","project_name","document_type","project_number","product_line","company_name","country","ifc_country_code","industry","environmental_category","department","status","project_board_date","ifc_investment_for_risk_management_million_usd","ifc_investment_for_guarantee_million_usd","ifc_investment_for_loan_million_usd","ifc_investment_for_equity_million_usd","total_ifc_investment_as_approved_by_board_million_usd","country_code","as_of_date"
"2012-08-22T00:00:00.000","Oyu Tolgoi LLC","Summary of Investment Information (AIP Policy 2012)","29007","Loan","OYU TOLGOI LLC","Mongolia","MNG","Oil, Gas, and Mining","A","Energy & Mining - Global Infra","Active","2013-01-31T00:00:00.000",,,"400.0",,"400.0","MN","2022-08-30T03:05:00.000"
"2020-06-30T00:00:00.000","MCS Covid","Summary of Investment Information (AIP Policy 2012)","44118","Loan","MCS (MONGOLIA) LLC","Mongolia","MNG","Tourism, Retail, and Property","B","Regional Industry - MAS Asia & Pac","Active",,,,"130.0",,"130.0","MN","2022-08-30T03:05:00.000"
"2016-09-08T00:00:00.000","Shangri-La UB 2","Summary of Investment Information (AIP Policy 2012)","37908","Loan","SHANGRI-LA ULAANBAATAR HOTEL LLC","Mongolia","MNG","Tourism, Retail, and Property","B","Regional Industry - MAS Asia & Pac","Active","2016-10-14T00:00:00.000",,,"75.0",,"75.0","MN","2022-08-30T03:05:00.000"
"2012-09-28T00:00:00.000","MCS Property","Summary of Proposed Investment (Disclosure Policy 2006)","31669","Loan","MCS PROPERTIES HOLDING LLC","Mongolia","MNG","Tourism, Retail, and Property","B","Regional Industry - MAS Asia & Pac","Completed","2012-10-30T00:00:00.000",,,"60.0",,"60.0","MN","2022-08-30T03:05:00.000"
"2011-03-18T00:00:00.000","Shangri-La Ulaanbaatar Hotel LLC","Summary of Proposed Investment (Disclosure Policy 2006)","28546","Loan","SHANGRI-LA ULAANBAATAR HOTEL LLC","Mongolia","MNG","Tourism, Retail, and Property","B","Regional Industry - MAS Asia & Pac","Completed","2011-04-20T00:00:00.000",,,"50.0",,"50.0","MN","2022-08-30T03:05:00.000"
"2011-05-13T00:00:00.000","Newcom corp","Summary of Proposed Investment (Disclosure Policy 2006)","30322","Loan","NEWCOM GROUP","Mongolia","MNG","Telecommunications, Media, and Technology","B","Regional Industry - INF Asia & Pac","Completed","2011-06-13T00:00:00.000",,,"40.0",,"40.0","MN","2022-08-30T03:05:00.000"
"2016-04-13T00:00:00.000","Khan Bank Syndication Loan","Summary of Investment Information (AIP Policy 2012)","38121","Loan","KHAN BANK LLC","Mongolia","MNG","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Completed","2016-05-15T00:00:00.000",,,"40.0",,"40.0","MN","2022-08-30T03:05:00.000"
"2013-02-07T00:00:00.000","Khan Bank Debt","Summary of Investment Information (AIP Policy 2012)","33008","Loan","KHAN BANK LLC","Mongolia","MNG","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Completed","2013-03-15T00:00:00.000",,,"30.0",,"30.0","MN","2022-08-30T03:05:00.000"
"2007-10-31T00:00:00.000","MCS Group","Summary of Proposed Investment (Disclosure Policy 2006)","25170","Loan","MCS (MONGOLIA) LLC","Mongolia","MNG","Tourism, Retail, and Property","B","Gbl Ind, Manufact, Agribus &amp; Services","Completed","2007-12-06T00:00:00.000",,,"30.0",,"30.0","MN","2022-08-30T03:05:00.000"
"2011-03-07T00:00:00.000","Khan Bank Sub D","Summary of Proposed Investment (Disclosure Policy 2006)","30395","Loan","KHAN BANK LLC","Mongolia","MNG","Financial Institutions","FI","Global Industry, Financial Markets","Completed","2011-04-08T00:00:00.000",,,"20.0",,"20.0","MN","2022-08-30T03:05:00.000"
