"end_of_period","loan_number","region","country_code","country","borrower","guarantor_country_code","guarantor","loan_type","loan_status","interest_rate","currency_of_commitment","project_id","project_name","original_principal_amount","cancelled_amount","undisbursed_amount","disbursed_amount","repaid_to_ibrd","due_to_ibrd","exchange_adjustment","borrower_s_obligation","sold_3rd_party","repaid_3rd_party","due_3rd_party","loans_held","first_repayment_date","last_repayment_date","agreement_signing_date","board_approval_date","effective_date_most_recent_","closed_date_most_recent_","last_disbursement_date"
"2022-07-31T00:00:00.000","IBRD81590","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","CN","China","FSL","Repaying","0.00",,"P121289","CN-Ningxia Desertification Control","80000000.00","11488209.66","0.00","68511790.34","11129531.00","57382259.34","0.00","57382259.34","0.00","0.00","0.00","57382259.34","2017-11-15T00:00:00.000","2042-05-15T00:00:00.000","2012-07-20T00:00:00.000","2012-05-17T00:00:00.000","2012-10-08T00:00:00.000","2020-01-31T00:00:00.000","2020-07-13T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD81600","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","CN","China","FSL","Repaying","0.00",,"P118597","CN - Integrated Eco. Dev of Small Towns","50000000.00","61005.62","0.00","49938994.38","9577351.62","40361642.76","0.00","40361642.76","0.00","0.00","0.00","40361642.76","2017-06-15T00:00:00.000","2041-12-15T00:00:00.000","2012-08-07T00:00:00.000","2012-05-24T00:00:00.000","2012-11-05T00:00:00.000","2018-12-31T00:00:00.000","2019-06-13T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD81610","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","CN","China","FSL","Repaying","0.00",,"P118597","CN - Integrated Eco. Dev of Small Towns","50000000.00","344898.17","0.00","49655101.83","12265385.85","37389715.98","0.00","37389715.98","0.00","0.00","0.00","37389715.98","2017-06-15T00:00:00.000","2036-12-15T00:00:00.000","2012-08-07T00:00:00.000","2012-05-24T00:00:00.000","2012-11-05T00:00:00.000","2018-12-31T00:00:00.000","2019-04-09T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD81620","EAST ASIA AND PACIFIC","PH","Philippines","Land Bank of The Philippines","PH","Philippines","FSL","Repaying","0.00",,"P113844","Manila Wastewater Management Project","275000000.00","0.00","0.00","275000000.00","44603690.08","230396309.92","0.00","230396309.92","0.00","0.00","0.00","230396309.92","2019-11-15T00:00:00.000","2037-05-15T00:00:00.000","2012-05-31T00:00:00.000","2012-05-15T00:00:00.000","2012-10-19T00:00:00.000","2020-06-30T00:00:00.000","2020-10-29T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD81630","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","CN","China","FSL","Repaying","0.00",,"P122008","CN-Yunnan Tech Voc  Ed","50000000.00","961085.30","0.00","49038914.70","4570426.83","44468487.87","0.00","44468487.87","0.00","0.00","0.00","44468487.87","2020-09-15T00:00:00.000","2037-03-15T00:00:00.000","2012-08-06T00:00:00.000","2012-05-15T00:00:00.000","2012-11-02T00:00:00.000","2017-12-31T00:00:00.000","2018-06-26T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD81640","EAST ASIA AND PACIFIC","ID","Indonesia","Ministry of Finance","ID","Indonesia","FSL","Repaying","0.00",,"P130048","Progr for Econ Resilience, Inv & Soc Ass","2000000000.00","0.00","0.00","2000000000.00","1600000000.00","400000000.00","0.00","400000000.00","0.00","0.00","0.00","400000000.00","2018-09-01T00:00:00.000","2023-03-01T00:00:00.000","2012-05-31T00:00:00.000","2012-05-15T00:00:00.000","2012-06-29T00:00:00.000","2015-12-31T00:00:00.000","2015-09-21T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD81650","LATIN AMERICA AND CARIBBEAN","MX","Mexico","Secretaria de Hacienda Y Credito Publico","MX","Mexico","FSL","Fully Disbursed","0.00",,"P126487","MX MOMET for Improved Climate Adaptation","105263157.89","100561353.41","0.00","4701804.48","0.00","4701804.48","0.00","4701804.48","0.00","0.00","0.00","4701804.48","2024-10-15T00:00:00.000","2024-10-15T00:00:00.000","2012-08-03T00:00:00.000","2012-05-17T00:00:00.000","2012-12-20T00:00:00.000","2016-06-24T00:00:00.000","2015-12-03T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD81660","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","CN","China","FSL","Repaying","0.00",,"P126454","Xinjiang Yining Urban Transport Improve","100000000.00","9113356.86","0.00","90886643.14","18114642.72","72772000.42","0.00","72772000.42","0.00","0.00","0.00","72772000.42","2017-11-15T00:00:00.000","2042-05-15T00:00:00.000","2012-07-13T00:00:00.000","2012-05-29T00:00:00.000","2012-08-22T00:00:00.000","2017-12-31T00:00:00.000","2018-06-04T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD81670","EUROPE AND CENTRAL ASIA","BA","Bosnia and Herzegovina","Ministry of Finance & Treasury","BA","Bosnia and Herzegovina","FSL","Repaying","0.00",,"P111780","SME ACCESS TO FINANCE","120000000.00","20413468.45","0.00","93076843.51","2504627.82","90572215.69","-16532789.74","74039425.95","0.00","0.00","0.00","90572215.69","2022-07-15T00:00:00.000","2037-01-15T00:00:00.000","2012-07-24T00:00:00.000","2012-05-17T00:00:00.000","2013-04-18T00:00:00.000","2016-07-31T00:00:00.000","2017-03-28T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD81680","LATIN AMERICA AND CARIBBEAN","BR","Brazil","MUNICIPALITY OF RECIFE","BR","Brazil","FSL","Repaying","0.00",,"P126372","BR-Recife Swap - Educ & Public Mgmt.","130000000.00","17822512.56","0.00","112177487.44","14661590.38","97515897.06","0.00","97515897.06","0.00","0.00","0.00","97515897.06","2019-06-15T00:00:00.000","2036-12-15T00:00:00.000","2012-10-31T00:00:00.000","2012-05-29T00:00:00.000","2012-11-13T00:00:00.000","2019-12-31T00:00:00.000","2020-07-27T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD81700","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","CN","China","FSL","Repaying","0.00",,"P123133","CN-Gansu Qingyang Urban Infrastructure","100000000.00","0.00","0.00","100000000.00","23347699.81","76652300.19","0.00","76652300.19","0.00","0.00","0.00","76652300.19","2017-06-15T00:00:00.000","2036-12-15T00:00:00.000","2012-07-12T00:00:00.000","2012-05-31T00:00:00.000","2012-09-24T00:00:00.000","2019-11-30T00:00:00.000","2020-03-10T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD81710","EAST ASIA AND PACIFIC","CN","China","MINISTRY OF FINANCE","CN","China","FSL","Repaying","0.00",,"P126210","CN-Chongqing Urban Rural Integration  II","100000000.00","13091415.14","0.00","86908584.86","14068239.11","72840345.75","0.00","72840345.75","0.00","0.00","0.00","72840345.75","2018-09-15T00:00:00.000","2037-03-15T00:00:00.000","2012-07-11T00:00:00.000","2012-06-14T00:00:00.000","2012-10-05T00:00:00.000","2021-01-31T00:00:00.000","2021-07-01T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD81720","MIDDLE EAST AND NORTH AFRICA","MA","Morocco","MINISTERE DE L'ECONOMIE ET DES FINANCES","MA","Morocco","FSL","Repaying","0.00",,"P120566","MA- First Skills and Employment DPL","100000000.00","0.00","0.00","97003403.15","14805796.47","82197606.68","-18626844.60","63570762.08","0.00","0.00","0.00","82197606.68","2018-12-01T00:00:00.000","2041-06-01T00:00:00.000","2012-07-27T00:00:00.000","2012-06-12T00:00:00.000","2012-08-30T00:00:00.000","2012-12-31T00:00:00.000","2012-09-12T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD81730","MIDDLE EAST AND NORTH AFRICA","EG","Egypt, Arab Republic of","Ministry of International Cooperation","EG","Egypt, Arab Republic of","FSL","Repaying","0.00",,"P126339","EG Emergency Labor Intensive Investment","200000000.00","6756215.87","0.00","193243784.13","30706437.37","162537346.76","0.00","162537346.76","0.00","0.00","0.00","162537346.76","2019-07-01T00:00:00.000","2041-01-01T00:00:00.000","2012-08-14T00:00:00.000","2012-06-28T00:00:00.000","2012-12-27T00:00:00.000","2017-06-30T00:00:00.000","2018-05-16T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD81750","MIDDLE EAST AND NORTH AFRICA","MA","Morocco","MINISTERE DE L'ECONOMIE ET DES FINANCES","MA","Morocco","FSL","Repaying","0.00",,"P125799","MA-Judicial Performance Enhancement","15800000.00","13412860.27","0.00","2088531.37","357432.25","1731099.12","-196413.21","1534685.91","0.00","0.00","0.00","1731099.12","2018-12-01T00:00:00.000","2041-06-01T00:00:00.000","2012-07-27T00:00:00.000","2012-06-12T00:00:00.000","2013-03-21T00:00:00.000","2016-12-31T00:00:00.000","2016-06-15T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD81760","EUROPE AND CENTRAL ASIA","RO","Romania","MINISTRY OF FINANCE","RO","Romania","FSL","Fully Disbursed","0.00",,"P130051","DPO - DDO","1333300000.00","0.00","0.12","1370150000.00","0.00","1370150000.00","-345850001.06","1024299998.94","0.00","0.00","0.00","1370150000.12","2024-02-01T00:00:00.000","2032-02-01T00:00:00.000","2012-09-11T00:00:00.000","2012-06-12T00:00:00.000","2013-01-11T00:00:00.000","2014-10-27T00:00:00.000","2014-06-25T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD81770","LATIN AMERICA AND CARIBBEAN","BR","Brazil","BAHIA SECRETARIA DE FAZENDA","BR","Brazil","FSL","Repaying","0.00",,"P126351","BR-Bahia DPL","700000000.00","0.00","0.00","700000000.00","84560000.00","615440000.00","0.00","615440000.00","0.00","0.00","0.00","615440000.00","2013-03-15T00:00:00.000","2042-03-15T00:00:00.000","2012-12-18T00:00:00.000","2012-06-28T00:00:00.000","2012-12-21T00:00:00.000","2014-12-31T00:00:00.000","2013-12-20T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD81810","MIDDLE EAST AND NORTH AFRICA","MA","Morocco","MINISTERE DE L'ECONOMIE ET DES FINANCES","MA","Morocco","FSL","Repaying","0.00",,"P116201","MA-National Initiative for Human Dev II","300000000.00","4314243.75","0.00","267540038.60","44181302.94","223358735.66","-33970722.55","189388013.11","0.00","0.00","0.00","223358735.66","2018-12-15T00:00:00.000","2041-06-15T00:00:00.000","2012-07-27T00:00:00.000","2012-06-28T00:00:00.000","2012-09-07T00:00:00.000","2016-06-30T00:00:00.000","2016-11-15T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD81820","MIDDLE EAST AND NORTH AFRICA","MA","Morocco","MINISTERE DE L'ECONOMIE ET DES FINANCES","MA","Morocco","FSL","Repaying","0.00",,"P129326","MA-MSME Development","50000000.00","287894.89","0.00","49208461.60","6592693.81","42615767.79","-10016367.58","32599400.21","0.00","0.00","0.00","42615767.79","2019-05-15T00:00:00.000","2041-05-15T00:00:00.000","2012-07-27T00:00:00.000","2012-06-28T00:00:00.000","2013-02-20T00:00:00.000","2017-12-31T00:00:00.000","2018-06-04T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD81860","EUROPE AND CENTRAL ASIA","PL","Poland","MINISTRY OF FINANCE","PL","Poland","FSL","Repaying","0.00",,"P127433","DPL 1","991400000.00","0.00","0.00","920325000.00","74525587.50","845799412.50","-147482887.50","698316525.00","0.00","0.00","0.00","845799412.50","2021-11-15T00:00:00.000","2032-05-15T00:00:00.000","2012-07-04T00:00:00.000","2012-06-19T00:00:00.000","2012-07-16T00:00:00.000","2013-06-30T00:00:00.000","2012-08-02T00:00:00.000"
