"end_of_period","loan_number","region","country_code","country","borrower","guarantor_country_code","guarantor","loan_type","loan_status","interest_rate","currency_of_commitment","project_id","project_name","original_principal_amount","cancelled_amount","undisbursed_amount","disbursed_amount","repaid_to_ibrd","due_to_ibrd","exchange_adjustment","borrower_s_obligation","sold_3rd_party","repaid_3rd_party","due_3rd_party","loans_held","first_repayment_date","last_repayment_date","agreement_signing_date","board_approval_date","effective_date_most_recent_","closed_date_most_recent_","last_disbursement_date"
"2022-07-31T00:00:00.000","IBRD93330","LATIN AMERICA AND CARIBBEAN","EC","Ecuador","Ministerio de Economia y Finanzas","EC","Ecuador","FSL","Disbursing","0.00",,"P176983","Ecuador DPF-1","700000000.00","0.00","0.00","700000000.00","0.00","700000000.00","0.00","700000000.00","0.00","0.00","0.00","700000000.00","2027-11-15T00:00:00.000","2038-11-15T00:00:00.000","2022-02-24T00:00:00.000","2022-02-01T00:00:00.000","2022-02-24T00:00:00.000","2023-01-31T00:00:00.000","2022-03-04T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD91630","LATIN AMERICA AND CARIBBEAN","EC","Ecuador","Ministerio de Economia y Finanzas","EC","Ecuador","FSL","Disbursing","0.00",,"P173283","IP, Afro and Montubio Devt Project","40000000.00","0.00","39906623.35","93376.65","0.00","93376.65","0.00","93376.65","0.00","0.00","0.00","40000000.00","2032-03-15T00:00:00.000","2048-09-15T00:00:00.000","2021-04-22T00:00:00.000","2020-09-25T00:00:00.000","2022-01-12T00:00:00.000","2026-12-31T00:00:00.000","2022-04-20T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD92280","LATIN AMERICA AND CARIBBEAN","EC","Ecuador","Ministerio de Economia y Finanzas","EC","Ecuador","FSL","Disbursing","0.00",,"P173773","EC: COVID-19 Response Project","150000000.00","0.00","3487047.62","146512952.38","0.00","146512952.38","0.00","146512952.38","0.00","0.00","0.00","150000000.00","2026-09-15T00:00:00.000","2039-03-15T00:00:00.000","2021-04-26T00:00:00.000","2021-04-01T00:00:00.000","2021-05-20T00:00:00.000","2024-03-30T00:00:00.000","2022-07-06T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD91800","LATIN AMERICA AND CARIBBEAN","EC","Ecuador","Ministerio de Economia y Finanzas","EC","Ecuador","FSL","Fully Disbursed","0.00",,"P174115","Third Inclusive and Sustainable Growth","500000000.00","0.00","0.00","500000000.00","0.00","500000000.00","0.00","500000000.00","0.00","0.00","0.00","500000000.00","2025-05-15T00:00:00.000","2031-11-15T00:00:00.000","2020-11-26T00:00:00.000","2020-11-24T00:00:00.000","2020-11-27T00:00:00.000","2021-12-31T00:00:00.000","2020-12-01T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD91310","LATIN AMERICA AND CARIBBEAN","EC","Ecuador","CORPORACION FINANCIERA NACIONAL B.P.","EC","Ecuador","FSL","Disbursing","0.00",,"P172899","Access to Finance Project","260000000.00","0.00","140000000.00","120000000.00","0.00","120000000.00","0.00","120000000.00","0.00","0.00","0.00","260000000.00","2025-08-15T00:00:00.000","2044-02-15T00:00:00.000","2020-07-28T00:00:00.000","2020-07-01T00:00:00.000","2020-07-31T00:00:00.000","2025-12-31T00:00:00.000","2022-07-07T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD91140","LATIN AMERICA AND CARIBBEAN","EC","Ecuador","Ministerio de Economia y Finanzas","EC","Ecuador","FSL","Fully Disbursed","0.00",,"P171190","Second Inclusive and Sustainable Growth","500000000.00","0.00","0.00","500000000.00","0.00","500000000.00","0.00","500000000.00","0.00","0.00","0.00","500000000.00","2031-11-01T00:00:00.000","2048-05-01T00:00:00.000","2020-05-09T00:00:00.000","2020-05-07T00:00:00.000","2020-05-11T00:00:00.000","2020-12-31T00:00:00.000","2020-05-15T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD90870","LATIN AMERICA AND CARIBBEAN","EC","Ecuador","Ministerio de Economia y Finanzas","EC","Ecuador","FSL","Disbursing","0.00",,"P173773","EC: COVID-19 Response Project","20000000.00","0.00","2576312.00","17423688.00","0.00","17423688.00","0.00","17423688.00","0.00","0.00","0.00","20000000.00","2031-09-15T00:00:00.000","2048-03-15T00:00:00.000","2020-04-05T00:00:00.000","2020-04-02T00:00:00.000","2020-04-05T00:00:00.000","2024-03-30T00:00:00.000","2022-05-13T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD89460","LATIN AMERICA AND CARIBBEAN","EC","Ecuador","Ministerio de Economia y Finanzas","EC","Ecuador","FSL","Disbursing","0.00",,"P167416","Social Safety Net Project","350000000.00","0.00","60115080.30","289884919.70","0.00","289884919.70","0.00","289884919.70","0.00","0.00","0.00","350000000.00","2029-03-15T00:00:00.000","2049-03-15T00:00:00.000","2019-07-22T00:00:00.000","2019-04-03T00:00:00.000","2019-08-06T00:00:00.000","2022-12-30T00:00:00.000","2022-06-01T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD89780","LATIN AMERICA AND CARIBBEAN","EC","Ecuador","Ministerio de Economia y Finanzas","EC","Ecuador","FSL","Fully Disbursed","0.00",,"P169822","First Inclusive and Sustainable Growth","500000000.00","0.00","0.00","500000000.00","0.00","500000000.00","0.00","500000000.00","0.00","0.00","0.00","500000000.00","2029-06-01T00:00:00.000","2049-06-01T00:00:00.000","2019-06-17T00:00:00.000","2019-06-11T00:00:00.000","2019-06-18T00:00:00.000","2019-12-31T00:00:00.000","2019-06-20T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD88880","LATIN AMERICA AND CARIBBEAN","EC","Ecuador","Empresa Municipal  Agua Potable - EMAPAG","EC","Ecuador","FSL","Disbursing","0.00",,"P151439","EC Guayaquil Wastewater Management Proje","233600000.00","0.00","206514529.06","27085470.94","0.00","27085470.94","0.00","27085470.94","0.00","0.00","0.00","233600000.00","2033-09-01T00:00:00.000","2053-03-01T00:00:00.000","2018-11-29T00:00:00.000","2018-06-29T00:00:00.000","2019-01-21T00:00:00.000","2023-04-30T00:00:00.000","2022-07-28T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD88890","LATIN AMERICA AND CARIBBEAN","EC","Ecuador","Municipality of the Metro. Dist of Quito","EC","Ecuador","FSL","Disbursing","0.00",,"P144489","EC Quito Metro Line One","230000000.00","0.00","5703713.19","224296286.81","0.00","224296286.81","0.00","224296286.81","0.00","0.00","0.00","230000000.00","2028-09-15T00:00:00.000","2038-03-15T00:00:00.000","2018-11-29T00:00:00.000","2018-06-22T00:00:00.000","2018-12-28T00:00:00.000","2022-12-31T00:00:00.000","2022-03-24T00:00:00.000"
