"end_of_period","loan_number","region","country_code","country","borrower","guarantor_country_code","guarantor","loan_type","loan_status","interest_rate","currency_of_commitment","project_id","project_name","original_principal_amount","cancelled_amount","undisbursed_amount","disbursed_amount","repaid_to_ibrd","due_to_ibrd","exchange_adjustment","borrower_s_obligation","sold_3rd_party","repaid_3rd_party","due_3rd_party","loans_held","first_repayment_date","last_repayment_date","agreement_signing_date","board_approval_date","effective_date_most_recent_","closed_date_most_recent_","last_disbursement_date"
"2022-07-31T00:00:00.000","IBRD00570","LATIN AMERICA AND CARIBBEAN","PE","Peru","Ministerio De Economia Y Finanzas","PE","Peru","NPL","Fully Repaid","4.5000",,"P007929","PORT OF CALLAO","2500000.00","0.00","0.00","2410527.61","1311295.28","0.00","0.00","0.00","1099232.33","1099232.33","0.00","0.00","1954-01-01T00:00:00.000","1967-01-01T00:00:00.000","1952-01-23T00:00:00.000","1952-01-08T00:00:00.000","1952-06-04T00:00:00.000","1956-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD00670","LATIN AMERICA AND CARIBBEAN","PE","Peru","Ministerio De Economia Y Finanzas","PE","Peru","NPL","Fully Repaid","4.1250",,"P007930","FARM MECHANIZATION","1300000.00","0.00","0.00","1300000.00","860750.00","0.00","0.00","0.00","439250.00","439250.00","0.00","0.00","1954-07-15T00:00:00.000","1959-07-15T00:00:00.000","1952-07-08T00:00:00.000","1952-07-08T00:00:00.000","1952-07-31T00:00:00.000","1954-07-01T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD00980","LATIN AMERICA AND CARIBBEAN","PE","Peru","Ministerio De Economia Y Finanzas","PE","Peru","NPL","Fully Repaid","4.2500",,"P007931","AGRIC MACHINERY II","1700000.00","0.00","0.00","1700000.00","1308000.00","0.00","0.00","0.00","392000.00","392000.00","0.00","0.00","1956-07-15T00:00:00.000","1961-07-15T00:00:00.000","1954-04-12T00:00:00.000","1954-04-08T00:00:00.000","1954-05-04T00:00:00.000","1956-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD01050","LATIN AMERICA AND CARIBBEAN","PE","Peru","Ministerio De Economia Y Finanzas","PE","Peru","NPL","Fully Repaid","4.2500",,"P007932","AGRICULTURAL CREDIT","5000000.00","0.00","0.00","4999770.61","4251770.61","0.00","0.00","0.00","748000.00","748000.00","0.00","0.00","1957-08-01T00:00:00.000","1963-02-01T00:00:00.000","1954-11-12T00:00:00.000","1954-11-12T00:00:00.000","1955-02-10T00:00:00.000","1957-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD01140","LATIN AMERICA AND CARIBBEAN","PE","Peru","Ministerio De Economia Y Finanzas","PE","Peru","NPL","Fully Repaid","4.7500",,"P007933","IRRIGATION","18000000.00","536.53","0.00","17999463.47","17451463.47","0.00","0.00","0.00","548000.00","548000.00","0.00","0.00","1959-09-15T00:00:00.000","1980-09-15T00:00:00.000","1955-04-05T00:00:00.000","1955-04-05T00:00:00.000","1955-05-23T00:00:00.000","1960-09-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD01160","LATIN AMERICA AND CARIBBEAN","PE","Peru","Ministerio De Economia Y Finanzas","PE","Peru","NPL","Fully Repaid","4.6250",,"P007934","PACASMAYO CEMENT","2500000.00","0.00","0.00","2497082.00","2187082.00","0.00","0.00","0.00","310000.00","310000.00","0.00","0.00","1958-05-01T00:00:00.000","1970-05-01T00:00:00.000","1955-04-19T00:00:00.000","1955-04-18T00:00:00.000","1955-10-05T00:00:00.000","1958-01-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD01270","LATIN AMERICA AND CARIBBEAN","PE","Peru","Ministerio De Economia Y Finanzas","PE","Peru","NPL","Fully Repaid","4.2500",,"P007935","HIGHWAY MAINTENANCE","5000000.00","0.00","0.00","4994887.46","3961887.46","0.00","0.00","0.00","1033000.00","1033000.00","0.00","0.00","1958-08-15T00:00:00.000","1964-08-15T00:00:00.000","1955-08-05T00:00:00.000","1955-08-04T00:00:00.000","1955-09-08T00:00:00.000","1959-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD01620","LATIN AMERICA AND CARIBBEAN","PE","Peru","Ministerio De Economia Y Finanzas","PE","Peru","NPL","Fully Repaid","5.5000",,"P007936","AGRICULTURAL CREDIT","5000000.00","0.00","0.00","5000000.00","3507000.00","0.00","0.00","0.00","1493000.00","1493000.00","0.00","0.00","1959-08-01T00:00:00.000","1965-02-01T00:00:00.000","1957-03-13T00:00:00.000","1957-03-12T00:00:00.000","1957-06-18T00:00:00.000","1959-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD01900","LATIN AMERICA AND CARIBBEAN","PE","Peru","Ministerio De Economia Y Finanzas","PE","Peru","NPL","Fully Cancelled","5.5000",,"P007937","RAILWAYS","15000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1962-02-15T00:00:00.000","1962-02-15T00:00:00.000","1958-04-03T00:00:00.000","1958-04-01T00:00:00.000","1958-07-02T00:00:00.000","1961-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD02080","LATIN AMERICA AND CARIBBEAN","PE","Peru","CONTRALORIA GENERAL","PE","Peru","NPL","Fully Repaid","5.7500",,"P007938","CALLAO PORT","6575000.00","0.00","0.00","6575000.00","5071353.63","0.00","0.01","0.01","1503646.37","1503646.37","0.00","0.00","1963-03-01T00:00:00.000","1978-09-01T00:00:00.000","1958-09-17T00:00:00.000","1958-09-16T00:00:00.000","1958-11-25T00:00:00.000","1968-07-01T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD02570","LATIN AMERICA AND CARIBBEAN","PE","Peru","Ministerio De Economia Y Finanzas","PE","Peru","NPL","Fully Repaid","6.0000",,"P007939","AGRICULTURAL CREDIT","5000000.00","0.00","0.00","5000000.00","3794000.00","0.00","0.00","0.00","1206000.00","1206000.00","0.00","0.00","1963-02-01T00:00:00.000","1968-02-01T00:00:00.000","1960-06-01T00:00:00.000","1960-05-31T00:00:00.000","1960-09-10T00:00:00.000","1963-09-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD02600","LATIN AMERICA AND CARIBBEAN","PE","Peru","ELECTROLIMA","PE","Peru","NPL","Fully Repaid","6.0000",,"P007940","HUINCO POWER","24000000.00","0.00","0.00","24000000.00","23255000.00","0.00","0.00","0.00","745000.00","745000.00","0.00","0.00","1965-09-15T00:00:00.000","1985-09-15T00:00:00.000","1960-06-29T00:00:00.000","1960-06-28T00:00:00.000","1961-04-07T00:00:00.000","1965-06-30T00:00:00.000",
