"end_of_period","credit_number","region","country_code","country","borrower","credit_status","service_charge_rate","currency_of_commitment","project_id","project_name","original_principal_amount","cancelled_amount","undisbursed_amount","disbursed_amount","repaid_to_ida","due_to_ida","exchange_adjustment","borrower_s_obligation","sold_3rd_party","repaid_3rd_party","due_3rd_party","credits_held","first_repayment_date","last_repayment_date","agreement_signing_date","board_approval_date","effective_date_most_recent_","closed_date_most_recent_","last_disbursement_date"
"2022-07-31T00:00:00.000","IDA39510","WESTERN AND CENTRAL AFRICA","BJ","Benin","MINISTERE DE L'ECONOMIE ET DES FINANCES","Repaying","0.75","XDR","P079633","BJ-Energy Srvc Delivery APL (FY05)","45000000.00","5227136.20","0.00","42593066.58","6176206.43","30561226.74","0.00","30561226.74","0.00","0.00","0.00","30561226.74","2014-10-01T00:00:00.000","2044-04-01T00:00:00.000","2004-07-28T00:00:00.000","2004-07-06T00:00:00.000","2005-04-25T00:00:00.000","2012-12-31T00:00:00.000","2013-06-05T00:00:00.000"
"2022-07-31T00:00:00.000","IDA44920","WESTERN AND CENTRAL AFRICA","BJ","Benin","MINISTERE DE L'ECONOMIE ET DES FINANCES","Repaying","0.75","XDR","P079633","BJ-Energy Srvc Delivery APL (FY05)","7000000.00","3547711.69","0.00","3264737.28","236230.55","2582391.39","0.00","2582391.39","0.00","0.00","0.00","2582391.39","2018-10-01T00:00:00.000","2048-04-01T00:00:00.000","2008-07-03T00:00:00.000","2008-06-26T00:00:00.000","2009-05-04T00:00:00.000","2012-12-31T00:00:00.000","2013-09-13T00:00:00.000"
