"end_of_period","loan_number","region","country_code","country","borrower","guarantor_country_code","guarantor","loan_type","loan_status","interest_rate","currency_of_commitment","project_id","project_name","original_principal_amount","cancelled_amount","undisbursed_amount","disbursed_amount","repaid_to_ibrd","due_to_ibrd","exchange_adjustment","borrower_s_obligation","sold_3rd_party","repaid_3rd_party","due_3rd_party","loans_held","first_repayment_date","last_repayment_date","agreement_signing_date","board_approval_date","effective_date_most_recent_","closed_date_most_recent_","last_disbursement_date"
"2022-07-31T00:00:00.000","IBRD94320","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","Min of Eco, Fin. and Invest. Support","TN","Tunisia","FSL","Signed","0.00",,"P179010","Tun - Emergency Food Security Response","130000000.00","0.00","130000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","130000000.00","2027-12-15T00:00:00.000","2040-06-15T00:00:00.000","2022-07-04T00:00:00.000","2022-06-28T00:00:00.000","2022-10-02T00:00:00.000","2025-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD94110","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","Min of Eco, Fin. and Invest. Support","TN","Tunisia","FSL","Signed","0.00",,"P173945","TN: COVID-19 Response project","22000000.00","0.00","21407870.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","21407870.00","2027-11-15T00:00:00.000","2040-05-15T00:00:00.000","2022-06-13T00:00:00.000","2022-05-24T00:00:00.000","2022-09-11T00:00:00.000","2025-03-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD93710","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","Min of Eco, Fin. and Invest. Support","TN","Tunisia","FSL","Disbursing","0.00",,"P176352","TN: COVID-19 SP Emergency Response","400000000.00","0.00","218613276.10","152227656.10","0.00","152227656.10","-4960972.20","147266683.90","0.00","0.00","0.00","370840932.20","2027-04-01T00:00:00.000","2040-04-01T00:00:00.000","2022-04-06T00:00:00.000","2022-03-29T00:00:00.000","2022-05-12T00:00:00.000","2024-03-31T00:00:00.000","2022-05-20T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD92170","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","Min of Eco, Fin. and Invest. Support","TN","Tunisia","FSL","Disbursing","0.00",,"P173568","TN: Tunisia Disaster Resilience Program","50000000.00","0.00","31621933.52","10842483.84","0.00","10842483.84","-160827.36","10681656.48","0.00","0.00","0.00","42464417.36","2029-03-15T00:00:00.000","2052-09-15T00:00:00.000","2021-06-03T00:00:00.000","2021-03-11T00:00:00.000","2021-12-14T00:00:00.000","2027-06-30T00:00:00.000","2022-05-13T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD92300","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","Min of Eco, Fin. and Invest. Support","TN","Tunisia","FSL","Disbursing","0.00",,"P176352","TN: COVID-19 SP Emergency Response","300000000.00","0.00","60700530.15","222408227.68","0.00","222408227.68","-29287217.83","193121009.85","0.00","0.00","0.00","283108757.83","2025-12-01T00:00:00.000","2039-12-01T00:00:00.000","2021-04-02T00:00:00.000","2021-03-31T00:00:00.000","2021-06-29T00:00:00.000","2024-03-31T00:00:00.000","2022-02-22T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD92230","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","Min of Eco, Fin. and Invest. Support","TN","Tunisia","FSL","Disbursing","0.00",,"P173945","TN: COVID-19 Response project","100000000.00","0.00","30273411.56","60795646.44","0.00","60795646.44","-6564307.99","54231338.45","0.00","0.00","0.00","91069058.00","2026-05-01T00:00:00.000","2039-05-01T00:00:00.000","2021-03-31T00:00:00.000","2021-03-26T00:00:00.000","2021-05-26T00:00:00.000","2025-03-31T00:00:00.000","2022-03-14T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD91370","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","Min of Eco, Fin. and Invest. Support","TN","Tunisia","FSL","Fully Disbursed","0.00",,"P173324","TN: First Resilience & Recovery DPF","175000000.00","0.00","0.00","192713136.00","0.00","192713136.00","-27800836.00","164912300.00","0.00","0.00","0.00","192713136.00","2028-05-15T00:00:00.000","2055-05-15T00:00:00.000","2020-06-15T00:00:00.000","2020-06-12T00:00:00.000","2020-11-20T00:00:00.000","2021-12-31T00:00:00.000","2020-12-01T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD91120","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","Min of Eco, Fin. and Invest. Support","TN","Tunisia","FSL","Disbursing","0.00",,"P173945","TN: COVID-19 Response project","20000000.00","0.00","0.00","20521125.90","0.00","20521125.90","-1776435.89","18744690.01","0.00","0.00","0.00","20521125.90","2023-05-01T00:00:00.000","2034-11-01T00:00:00.000","2020-05-11T00:00:00.000","2020-04-30T00:00:00.000","2020-06-01T00:00:00.000","2025-03-31T00:00:00.000","2021-05-06T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD89870","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","Min of Eco, Fin. and Invest. Support","TN","Tunisia","FSL","Disbursing","0.00",,"P168425","TN: Tunisia GovTech","100000000.00","0.00","63182921.20","32695077.40","0.00","32695077.40","-4510438.60","28184638.80","0.00","0.00","0.00","95877998.60","2025-05-01T00:00:00.000","2054-05-01T00:00:00.000","2020-01-30T00:00:00.000","2019-06-14T00:00:00.000","2020-06-05T00:00:00.000","2025-06-20T00:00:00.000","2022-05-24T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD89890","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","SOCIETE TUNISIENNE DE","TN","Tunisia","FSL","Disbursing","0.00",,"P168273","TN: Energy Sector Improvement Project","151000000.00","0.00","123432500.00","27567500.00","0.00","27567500.00","0.00","27567500.00","0.00","0.00","0.00","151000000.00","2024-07-15T00:00:00.000","2054-01-15T00:00:00.000","2020-01-30T00:00:00.000","2019-06-24T00:00:00.000","2020-06-12T00:00:00.000","2024-06-30T00:00:00.000","2022-08-03T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD89840","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","Min of Eco, Fin. and Invest. Support","TN","Tunisia","FSL","Disbursing","0.00",,"P167380","TN: Innovative Startups and SMEs (iSMEs)","75000000.00","0.00","45582118.22","27124241.74","0.00","27124241.74","-4180689.96","22943551.78","0.00","0.00","0.00","72706359.96","2027-04-01T00:00:00.000","2054-04-01T00:00:00.000","2020-01-30T00:00:00.000","2019-06-14T00:00:00.000","2020-07-23T00:00:00.000","2026-12-31T00:00:00.000","2022-06-15T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD88870","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","Min of Eco, Fin. and Invest. Support","TN","Tunisia","FSL","Disbursing","0.00",,"P130637","TN: Urban Dev. and Local Governance","130000000.00","0.00","49521012.66","66177121.57","0.00","66177121.57","-5585884.22","60591237.35","0.00","0.00","0.00","115698134.23","2024-12-01T00:00:00.000","2046-06-01T00:00:00.000","2018-06-29T00:00:00.000","2018-06-15T00:00:00.000","2019-04-10T00:00:00.000","2023-06-30T00:00:00.000","2020-07-08T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD88850","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","Min of Eco, Fin. and Invest. Support","TN","Tunisia","FSL","Fully Disbursed","0.00",,"P161483","TN Investment,Competitiveness &Inclusion","500000000.00","0.00","0.00","484523506.36","0.00","484523506.36","-61077886.36","423445620.00","0.00","0.00","0.00","484523506.36","2023-12-01T00:00:00.000","2046-06-01T00:00:00.000","2018-06-29T00:00:00.000","2018-06-27T00:00:00.000","2018-09-14T00:00:00.000","2019-12-31T00:00:00.000","2018-09-20T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD88580","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","Min of Eco, Fin. and Invest. Support","TN","Tunisia","FSL","Disbursing","0.00",,"P160245","TN: Irrigation Project","140000000.00","0.00","87442041.48","31365062.10","0.00","31365062.10","-2446623.58","28918438.52","0.00","0.00","0.00","118807103.58","2025-03-15T00:00:00.000","2046-03-15T00:00:00.000","2018-06-07T00:00:00.000","2018-05-29T00:00:00.000","2019-02-19T00:00:00.000","2024-12-31T00:00:00.000","2022-07-15T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD88630","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","Min of Eco, Fin. and Invest. Support","TN","Tunisia","FSL","Disbursing","0.00",,"P162297","TN: Strengthening Foundations 4 Learning","100000000.00","31035046.80","34557099.56","25393330.76","0.00","25393330.76","-2590099.45","22803231.31","0.00","0.00","0.00","59950430.32","2024-06-01T00:00:00.000","2045-12-01T00:00:00.000","2018-06-07T00:00:00.000","2018-05-18T00:00:00.000","2019-02-14T00:00:00.000","2023-12-31T00:00:00.000","2022-05-05T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD87830","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","Min of Eco, Fin. and Invest. Support","TN","Tunisia","FSL","Disbursing","0.00",,"P158138","TN: Youth Economic Inclusion Project","60000000.00","0.00","38119660.01","17492848.68","0.00","17492848.68","-1631898.68","15860950.00","0.00","0.00","0.00","55612508.69","2023-03-15T00:00:00.000","2047-03-15T00:00:00.000","2017-10-14T00:00:00.000","2017-09-11T00:00:00.000","2018-05-11T00:00:00.000","2024-01-31T00:00:00.000","2022-08-02T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD87610","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","Min of Eco, Fin. and Invest. Support","TN","Tunisia","FSL","Fully Disbursed","0.00",,"P158111","TN Business Environment&Entrepreneurship","500000000.00","0.00","0.00","537364076.40","0.00","537364076.40","-69054116.40","468309960.00","0.00","0.00","0.00","537364076.40","2023-03-15T00:00:00.000","2045-03-15T00:00:00.000","2017-06-13T00:00:00.000","2017-06-13T00:00:00.000","2017-08-16T00:00:00.000","2018-12-31T00:00:00.000","2017-08-22T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD87220","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","Min of Eco, Fin. and Invest. Support","TN","Tunisia","FSL","Disbursing","0.00",,"P151030","TN: Integrated Landscapes Mgmt Project","100000000.00","77001074.11","9582910.97","14020934.24","0.00","14020934.24","-1671533.60","12349400.64","0.00","0.00","0.00","23603845.21","2023-05-15T00:00:00.000","2049-05-15T00:00:00.000","2017-04-22T00:00:00.000","2017-03-15T00:00:00.000","2017-12-12T00:00:00.000","2024-03-29T00:00:00.000","2022-03-21T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD86440","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","OFFICE NATIONAL DE L'ASSAINISSEMENT","TN","Tunisia","FSL","Repaying","0.00",,"P117082","TN: Northern Tunis Wastewater CLOSED","18000000.00","0.00","0.00","18809152.38","917325.00","17891827.38","-2127850.38","15763977.00","0.00","0.00","0.00","17891827.38","2021-10-01T00:00:00.000","2041-04-01T00:00:00.000","2016-11-30T00:00:00.000","2016-08-31T00:00:00.000","2017-05-22T00:00:00.000","2021-06-30T00:00:00.000","2021-11-08T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD85900","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","Min of Eco, Fin. and Invest. Support","TN","Tunisia","FSL","Disbursing&Repaying","0.00",,"P151059","TN: Tertiary Education for Employability","70000000.00","0.00","15813768.00","55985027.39","1383340.64","54601686.75","-5806358.26","48795328.49","0.00","0.00","0.00","70415454.75","2021-05-01T00:00:00.000","2048-05-01T00:00:00.000","2016-03-03T00:00:00.000","2016-02-25T00:00:00.000","2016-11-30T00:00:00.000","2023-12-31T00:00:00.000","2022-02-08T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD85190","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","Min of Eco, Fin. and Invest. Support","TN","Tunisia","FSL","Disbursing&Repaying","0.00",,"P146502","TN-Road Transport Corridors","200000000.00","5595970.90","8417538.75","189164064.23","9405078.41","179758985.82","-18307706.50","161451279.32","0.00","0.00","0.00","188176524.57","2021-01-15T00:00:00.000","2049-01-15T00:00:00.000","2015-10-02T00:00:00.000","2015-07-14T00:00:00.000","2015-12-30T00:00:00.000","2023-06-30T00:00:00.000","2022-03-17T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD85360","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","Min of Eco, Fin. and Invest. Support","TN","Tunisia","FSL","Repaying","0.00",,"P150950","TUNISIA: Third GOJ DPL","500000000.00","0.00","0.00","497634433.26","20793119.50","476841313.76","-28935409.75","447905904.01","0.00","0.00","0.00","476841313.76","2021-09-15T00:00:00.000","2049-09-15T00:00:00.000","2015-10-02T00:00:00.000","2015-10-01T00:00:00.000","2015-12-23T00:00:00.000","2016-12-31T00:00:00.000","2015-12-30T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD84130","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","Min of Eco, Fin. and Invest. Support","TN","Tunisia","FSL","Disbursing&Repaying","0.00",,"P130637","TN: Urban Dev. and Local Governance","300000000.00","0.00","0.00","244812119.98","18902873.26","225909246.72","-20704984.49","205204262.23","0.00","0.00","0.00","225909246.72","2021-01-15T00:00:00.000","2044-01-15T00:00:00.000","2014-10-08T00:00:00.000","2014-07-24T00:00:00.000","2015-06-12T00:00:00.000","2023-06-30T00:00:00.000","2022-03-16T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD83950","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","SOCIETE NATIONALE D'EXPLOITATION","TN","Tunisia","FSL","Repaying","0.00",,"P064836","TN-Urban Water Supply","26200000.00","11517657.89","0.00","12225980.19","2068710.72","10157269.47","-1070195.30","9087074.17","0.00","0.00","0.00","10157269.47","2020-09-15T00:00:00.000","2032-03-15T00:00:00.000","2014-08-19T00:00:00.000","2014-06-09T00:00:00.000","2015-07-17T00:00:00.000","2018-06-30T00:00:00.000","2018-11-30T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD83980","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","Min of Eco, Fin. and Invest. Support","TN","Tunisia","FSL","Disbursing&Repaying","0.00",,"P132381","TN: Third Export Development Project","50000000.00","22300480.72","157384.12","22571968.17","1389127.90","21182840.27","-1947819.91","19235020.36","0.00","0.00","0.00","21340224.39","2021-01-01T00:00:00.000","2043-07-01T00:00:00.000","2014-08-19T00:00:00.000","2014-06-16T00:00:00.000","2015-09-01T00:00:00.000","2022-12-31T00:00:00.000","2022-06-15T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD83600","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","Min of Eco, Fin. and Invest. Support","TN","Tunisia","FSL","Repaying","0.00",,"P124341","TN-MSME Financing Facility","100000000.00","2072276.31","0.00","80074184.03","22489693.67","57584490.36","-5006176.98","52578313.38","0.00","0.00","0.00","57584490.36","2020-07-15T00:00:00.000","2029-01-15T00:00:00.000","2014-05-22T00:00:00.000","2014-04-17T00:00:00.000","2015-02-11T00:00:00.000","2018-07-31T00:00:00.000","2018-11-30T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD83580","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","Min of Eco, Fin. and Invest. Support","TN","Tunisia","FSL","Repaying","0.00",,"P132709","TN - Governance Opportunities Jobs DPL-2","250000000.00","0.00","0.00","242507718.51","12836040.00","229671678.51","-55108423.90","174563254.61","0.00","0.00","0.00","229671678.51","2014-07-01T00:00:00.000","2043-07-01T00:00:00.000","2014-05-16T00:00:00.000","2014-04-29T00:00:00.000","2014-08-08T00:00:00.000","2015-06-30T00:00:00.000","2014-08-15T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD82100","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","Min of Eco, Fin. and Invest. Support","TN","Tunisia","FSL","Repaying","0.00",,"P128251","TN - Governance Opportunities & Jobs DPL","500000000.00","0.00","0.00","513087454.13","85231332.00","427856122.13","-106768801.13","321087321.00","0.00","0.00","0.00","427856122.13","2018-01-15T00:00:00.000","2042-07-15T00:00:00.000","2012-11-27T00:00:00.000","2012-11-27T00:00:00.000","2012-12-14T00:00:00.000","2013-12-31T00:00:00.000","2012-12-20T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD80810","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","Ministere du Plan Et du Dev. Regional","TN","Tunisia","FSL","Repaying","0.00",,"P124341","TN-MSME Financing Facility","50000000.00","238544.64","-0.01","45127219.65","13623932.83","31503286.82","-8411079.92","23092206.90","0.00","0.00","0.00","31503286.81","2018-06-01T00:00:00.000","2030-12-01T00:00:00.000","2011-09-07T00:00:00.000","2011-07-14T00:00:00.000","2012-04-04T00:00:00.000","2017-01-31T00:00:00.000","2017-09-19T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD80750","MIDDLE EAST AND NORTH AFRICA","TN","Tunisia","Ministere du Plan Et du Dev. Regional","TN","Tunisia","FSL","Repaying","0.00",,"P126094","TN-Governance and Opportunity  DPL","500000000.00","0.00","0.00","491078726.35","105824092.88","385254633.47","-64238469.06","321016164.41","0.00","0.00","0.00","385254633.47","2016-07-15T00:00:00.000","2041-01-15T00:00:00.000","2011-06-21T00:00:00.000","2011-06-21T00:00:00.000","2011-07-27T00:00:00.000","2012-06-30T00:00:00.000","2011-08-03T00:00:00.000"
