"end_of_period","loan_number","region","country_code","country","borrower","guarantor_country_code","guarantor","loan_type","loan_status","interest_rate","currency_of_commitment","project_id","project_name","original_principal_amount","cancelled_amount","undisbursed_amount","disbursed_amount","repaid_to_ibrd","due_to_ibrd","exchange_adjustment","borrower_s_obligation","sold_3rd_party","repaid_3rd_party","due_3rd_party","loans_held","first_repayment_date","last_repayment_date","agreement_signing_date","board_approval_date","effective_date_most_recent_","closed_date_most_recent_","last_disbursement_date"
"2022-07-31T00:00:00.000","IBRD20750","LATIN AMERICA AND CARIBBEAN","HN","Honduras","Secretaria de Estado en el Despacho","HN","Honduras","CPL","Fully Repaid","11.6000",,"P007361","DFC II","20662234.18","1855634.18","0.00","18806600.00","18806600.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1987-07-01T00:00:00.000","2002-01-01T00:00:00.000","1982-05-19T00:00:00.000","1981-12-22T00:00:00.000","1982-08-16T00:00:00.000","1987-06-30T00:00:00.000","1987-07-22T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD32570","LATIN AMERICA AND CARIBBEAN","HN","Honduras","Secretaria de Estado en el Despacho","HN","Honduras","CPL","Fully Repaid","6.0300",,"P007386","SAL II","9000000.00","0.00","0.00","9000000.00","9000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1996-05-15T00:00:00.000","2010-11-15T00:00:00.000","1990-09-17T00:00:00.000","1990-09-13T00:00:00.000","1990-11-14T00:00:00.000","1993-12-31T00:00:00.000","1993-09-02T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD22840","LATIN AMERICA AND CARIBBEAN","HN","Honduras","Secretaria de Estado en el Despacho","HN","Honduras","CPL","Fully Repaid","6.3600",,"P007362","AGRICULTURAL CREDIT","25505729.97","11129.97","0.00","25494600.00","25494600.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1989-02-01T00:00:00.000","2003-08-01T00:00:00.000","1983-09-29T00:00:00.000","1983-05-19T00:00:00.000","1984-01-31T00:00:00.000","1987-12-31T00:00:00.000","1988-10-03T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD29910","LATIN AMERICA AND CARIBBEAN","HN","Honduras","Secretaria de Estado en el Despacho","HN","Honduras","CPL","Fully Repaid","6.0300",,"P007379","AG CREDIT IV","3616516.50","1726.50","0.00","3614790.00","3614790.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1994-03-15T00:00:00.000","2008-09-15T00:00:00.000","1988-11-21T00:00:00.000","1988-09-15T00:00:00.000","1990-06-29T00:00:00.000","1994-06-30T00:00:00.000","1994-07-01T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD24210","LATIN AMERICA AND CARIBBEAN","HN","Honduras","Secretaria de Estado en el Despacho","HN","Honduras","CPL","Fully Repaid","6.1800",,"P007363","WATER I","11494492.37","1160292.37","0.00","10334200.00","10334200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1989-10-01T00:00:00.000","2004-04-01T00:00:00.000","1984-12-07T00:00:00.000","1984-05-22T00:00:00.000","1985-07-08T00:00:00.000","1995-06-30T00:00:00.000","1995-11-28T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD29900","LATIN AMERICA AND CARIBBEAN","HN","Honduras","Secretaria de Estado en el Despacho","HN","Honduras","CPL","Fully Repaid","6.0300",,"P007383","SAL I","7235000.00","0.00","0.00","7235000.00","7235000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1994-03-15T00:00:00.000","2008-09-15T00:00:00.000","1988-09-28T00:00:00.000","1988-09-15T00:00:00.000","1988-11-23T00:00:00.000","1989-12-31T00:00:00.000","1990-07-05T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD25830","LATIN AMERICA AND CARIBBEAN","HN","Honduras","Secretaria de Estado en el Despacho","HN","Honduras","CPL","Fully Repaid","6.1800",,"P007364","MUNICIPAL DEV PRJ","5899531.27","4678731.27","0.00","1220800.00","1220800.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1990-10-15T00:00:00.000","2005-04-15T00:00:00.000","1985-07-31T00:00:00.000","1985-06-13T00:00:00.000","1985-11-08T00:00:00.000","1990-12-31T00:00:00.000","1991-12-23T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD28040","LATIN AMERICA AND CARIBBEAN","HN","Honduras","Secretaria de Estado en el Despacho","HN","Honduras","CPL","Fully Repaid","6.0300",,"P007373","RURAL PRIMARY EDUCAT","1533327.11","83327.11","0.00","1450000.00","1450000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1992-09-15T00:00:00.000","2007-03-15T00:00:00.000","1987-08-27T00:00:00.000","1987-05-05T00:00:00.000","1988-04-05T00:00:00.000","1995-12-31T00:00:00.000","1996-12-27T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD27030","LATIN AMERICA AND CARIBBEAN","HN","Honduras","Secretaria de Estado en el Despacho","HN","Honduras","CPL","Fully Repaid","6.1800",,"P007366","IND CREDIT III","16784539.26","3988139.26","0.00","12796400.00","12796400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1992-02-15T00:00:00.000","2006-08-15T00:00:00.000","1986-07-07T00:00:00.000","1986-05-29T00:00:00.000","1986-09-22T00:00:00.000","1995-06-30T00:00:00.000","1995-08-11T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD07670","LATIN AMERICA AND CARIBBEAN","HN","Honduras","EMPRESA NACIONAL PORTUARIA","HN","Honduras","NPL","Fully Repaid","7.2500",,"P007342","PUERTO CORTES PROJEC","6000000.00","0.00","0.00","6000000.00","5924837.15","0.00","0.00","0.00","75162.85","75162.85","0.00","0.00","1975-09-01T00:00:00.000","1991-03-01T00:00:00.000","1971-06-25T00:00:00.000","1971-06-17T00:00:00.000","1972-02-22T00:00:00.000","1978-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD01350","LATIN AMERICA AND CARIBBEAN","HN","Honduras","Secretaria de Estado en el Despacho","HN","Honduras","NPL","Fully Repaid","4.5000",,"P007331","HIGHWAY MAINTENANCE","4200000.00","0.00","0.00","4200000.00","3328000.00","0.00","0.00","0.00","872000.00","872000.00","0.00","0.00","1957-12-01T00:00:00.000","1964-12-01T00:00:00.000","1955-12-22T00:00:00.000","1955-12-22T00:00:00.000","1956-03-10T00:00:00.000","1962-05-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD08410","LATIN AMERICA AND CARIBBEAN","HN","Honduras","EMPRES NACIONL DE ENERGIA ELEC","HN","Honduras","NPL","Fully Repaid","7.2500",,"P007343","POWER V INTERIM THER","12300000.00","12710.80","0.00","12287289.20","12098226.67","0.00","0.01","0.01","189062.53","189062.53","0.00","0.00","1976-07-01T00:00:00.000","1996-01-01T00:00:00.000","1972-06-28T00:00:00.000","1972-06-27T00:00:00.000","1972-12-01T00:00:00.000","1981-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD08960","LATIN AMERICA AND CARIBBEAN","HN","Honduras","MINISTERIO DE HACIENDA Y CREDITO PUBLICO","HN","Honduras","NPL","Fully Repaid","7.2500",,"P007344","HIGHWAYS VI","18800000.00","127925.12","0.00","18672074.88","18508522.39","0.00","0.00","0.00","163552.49","163552.49","0.00","0.00","1978-10-15T00:00:00.000","2003-04-15T00:00:00.000","1973-05-30T00:00:00.000","1973-05-24T00:00:00.000","1973-08-27T00:00:00.000","1980-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD09540","LATIN AMERICA AND CARIBBEAN","HN","Honduras","MINISTERIO DE HACIENDA Y CREDITO PUBLICO","HN","Honduras","NPL","Fully Repaid","7.2500",,"P007346","EDUCATION","3000000.00","0.00","0.00","3000000.00","3000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1984-02-15T00:00:00.000","2003-08-15T00:00:00.000","1974-01-09T00:00:00.000","1973-12-20T00:00:00.000","1974-04-08T00:00:00.000","1981-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD10810","LATIN AMERICA AND CARIBBEAN","HN","Honduras","EMPRES NACIONL DE ENERGIA ELEC","HN","Honduras","NPL","Fully Repaid","8.0000",,"P007347","PWR VI-RIO LINDO HID","35000000.00","42923.40","0.00","34957076.60","33473201.93","0.00","0.01","0.01","1483874.67","1483874.67","0.00","0.00","1979-08-01T00:00:00.000","1999-08-01T00:00:00.000","1975-01-27T00:00:00.000","1975-01-07T00:00:00.000","1975-05-05T00:00:00.000","1981-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD13410","LATIN AMERICA AND CARIBBEAN","HN","Honduras","Secretaria de Hacienda Y Credito Publico","HN","Honduras","NPL","Fully Repaid","8.7000",,"P007350","HWYS VII-TALANGA","28000000.00","574542.24","0.00","27425457.76","27425457.76","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1981-11-01T00:00:00.000","1996-11-01T00:00:00.000","1976-12-16T00:00:00.000","1976-11-23T00:00:00.000","1977-05-20T00:00:00.000","1983-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD13420","LATIN AMERICA AND CARIBBEAN","HN","Honduras","Secretaria de Hacienda Y Credito Publico","HN","Honduras","NPL","Fully Repaid","8.7000",,"P007350","HWYS VII-TALANGA","7000000.00","141842.13","0.00","6858157.87","6858157.87","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1983-01-15T00:00:00.000","2001-01-15T00:00:00.000","1976-12-16T00:00:00.000","1976-11-23T00:00:00.000","1977-05-20T00:00:00.000","1983-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD13950","LATIN AMERICA AND CARIBBEAN","HN","Honduras","MINISTERIO DE HACIENDA Y CREDITO PUBLICO","HN","Honduras","NPL","Fully Repaid","8.5000",,"P007351","PORT III","5000000.00","17559.52","0.00","4982440.48","4982440.48","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1983-01-15T00:00:00.000","2001-01-15T00:00:00.000","1977-04-22T00:00:00.000","1977-04-05T00:00:00.000","1977-12-22T00:00:00.000","1984-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD13960","LATIN AMERICA AND CARIBBEAN","HN","Honduras","EMPRESA NACIONAL PORTUARIA","HN","Honduras","NPL","Fully Repaid","8.5000",,"P007351","PORT III","7000000.00","33700.73","0.00","6966299.27","6966299.27","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1982-06-15T00:00:00.000","1997-06-15T00:00:00.000","1977-04-22T00:00:00.000","1977-04-05T00:00:00.000","1977-12-22T00:00:00.000","1984-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD15760","LATIN AMERICA AND CARIBBEAN","HN","Honduras","Secretaria de Estado en el Despacho","HN","Honduras","NPL","Fully Repaid","7.5000",,"P007352","RURAL DEVELOPMENT","10500000.00","177459.29","0.00","10322540.71","10322540.71","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1983-10-01T00:00:00.000","1998-04-01T00:00:00.000","1978-06-16T00:00:00.000","1978-05-23T00:00:00.000","1978-12-18T00:00:00.000","1984-12-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD16290","LATIN AMERICA AND CARIBBEAN","HN","Honduras","EMPRES NACIONL DE ENERGIA ELEC","HN","Honduras","NPL","Fully Repaid","7.3500",,"P007355","NISPERO HYDRO VIII","30500000.00","5902.61","0.00","30494097.39","30494097.39","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1984-03-15T00:00:00.000","1998-09-15T00:00:00.000","1978-12-15T00:00:00.000","1978-11-14T00:00:00.000","1979-04-12T00:00:00.000","1984-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD16590","LATIN AMERICA AND CARIBBEAN","HN","Honduras","Secretaria de Estado en el Despacho","HN","Honduras","NPL","Fully Repaid","7.0000",,"P007354","INDUSTRIAL CREDIT (D","15000000.00","1362828.40","0.00","13637171.60","13637171.60","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1984-10-01T00:00:00.000","1999-04-01T00:00:00.000","1979-03-08T00:00:00.000","1979-02-06T00:00:00.000","1979-07-05T00:00:00.000","1983-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD16730","LATIN AMERICA AND CARIBBEAN","HN","Honduras","Secretaria de Hacienda Y Credito Publico","HN","Honduras","NPL","Fully Repaid","7.0000",,"P007356","TOURISM","19500000.00","6725307.77","0.00","12774692.23","12774692.23","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1984-08-15T00:00:00.000","1999-02-15T00:00:00.000","1979-06-25T00:00:00.000","1979-03-20T00:00:00.000","1979-11-08T00:00:00.000","1987-12-31T00:00:00.000","1989-01-25T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD18050","LATIN AMERICA AND CARIBBEAN","HN","Honduras","EMPRES NACIONL DE ENERGIA ELEC","HN","Honduras","NPL","Fully Repaid","8.2500",,"P007359","PWR VII EL CAJON HYD","105000000.00","0.00","0.00","105000000.00","105000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1986-10-01T00:00:00.000","2000-04-01T00:00:00.000","1980-03-27T00:00:00.000","1980-03-11T00:00:00.000","1980-09-25T00:00:00.000","1987-02-28T00:00:00.000","1987-06-11T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD18330","LATIN AMERICA AND CARIBBEAN","HN","Honduras","MINISTERIO DE HACIENDA Y CREDITO PUBLICO","HN","Honduras","NPL","Fully Repaid","8.2500",,"P007357","AGRIC CREDIT II","20000000.00","0.00","0.00","20000000.00","20000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1985-08-15T00:00:00.000","2000-02-15T00:00:00.000","1980-04-18T00:00:00.000","1980-04-17T00:00:00.000","1980-09-11T00:00:00.000","1985-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD18610","LATIN AMERICA AND CARIBBEAN","HN","Honduras","Secretaria de Estado en el Despacho","HN","Honduras","NPL","Fully Repaid","8.2500",,"P007358","PETROLEUM EXPL. PROM","3000000.00","199748.50","0.00","2800251.50","2800251.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1986-03-01T00:00:00.000","2000-09-01T00:00:00.000","1980-06-23T00:00:00.000","1980-05-29T00:00:00.000","1980-10-03T00:00:00.000","1985-12-31T00:00:00.000","1986-06-30T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD19010","LATIN AMERICA AND CARIBBEAN","HN","Honduras","Secretaria de Hacienda Y Credito Publico","HN","Honduras","NPL","Fully Repaid","9.2500",,"P007360","HIGHWAYS VIII","28000000.00","4777068.47","0.00","23222931.53","23222931.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1986-05-01T00:00:00.000","2000-11-01T00:00:00.000","1980-09-29T00:00:00.000","1980-08-26T00:00:00.000","1981-03-25T00:00:00.000","1986-06-30T00:00:00.000","1987-02-02T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD07671","LATIN AMERICA AND CARIBBEAN","HN","Honduras","EMPRESA NACIONAL PORTUARIA","HN","Honduras","NPL","Fully Repaid","8.5000",,"P007342","PUERTO CORTES PROJEC","3000000.00","0.00","0.00","3000000.00","3000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1977-09-01T00:00:00.000","1991-03-01T00:00:00.000","1975-07-30T00:00:00.000","1975-07-08T00:00:00.000","1975-12-29T00:00:00.000","1978-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD01950","LATIN AMERICA AND CARIBBEAN","HN","Honduras","BANCO CENTRAL DE HONDURAS","HN","Honduras","NPL","Fully Repaid","5.3750",,"P007332","HIGHWAY CONSTRUCTION","5500000.00","0.00","0.00","5500000.00","5151000.00","0.00","0.00","0.00","349000.00","349000.00","0.00","0.00","1961-03-01T00:00:00.000","1978-03-01T00:00:00.000","1958-05-09T00:00:00.000","1958-05-08T00:00:00.000","1958-12-12T00:00:00.000","1964-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD02260","LATIN AMERICA AND CARIBBEAN","HN","Honduras","Secretaria de Estado en el Despacho","HN","Honduras","NPL","Fully Repaid","6.0000",,"P007333","INTERIM POWER","1450000.00","0.00","0.00","1417612.75","1294612.75","0.00","0.00","0.00","123000.00","123000.00","0.00","0.00","1962-09-01T00:00:00.000","1974-09-01T00:00:00.000","1959-05-20T00:00:00.000","1959-05-19T00:00:00.000","1960-04-21T00:00:00.000","1963-03-31T00:00:00.000",
