"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P149872","Energy Efficiency in Public Facilities Project (PRESEMEH)","Civil Works","Request for Bids","Energy and Extractives","1659399","LICITACI&#211;N P&#218;BLICA NACIONAL PARA LA CONTRATACI&#211;N DE OBRAS MENORES, PARA EL SUB-PROYECTO DE ALUMBRADO P&#218;BLICO EN EL MUNICIPIO DE COATZACOALCOS, VERACRUZ; NO. LPNO/PRESEM/FIDE/14/2021,","2021-06-10T00:00:00.000","CARBONO INFRAESTRUCTURA, S.A. DE C.V.","United Mexican States","MX","3360363.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Goods","Direct Selection","Agriculture, Fishing and Forestry","1658243","25 Buzones de madera con ranura de entrada de papeles, tapa con bisagras y candado con llave para asegurar su confidencialidad.","2021-05-19T00:00:00.000","JUGUETE ARTE CAPULÁLPAM, S.C. DE R.L. DE C.V.","United Mexican States","MX","525.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P149872","Energy Efficiency in Public Facilities Project (PRESEMEH)","Civil Works","Request for Bids","Energy and Extractives","1656699","CONTRATO DE OBRAS MENORES, PARA EL SUBPROYECTO DE ALUMBRADO P&#218;BLICO EN EL MUNICIPIO DE CULIAC&#193;N, SINALOA No. LPNO/PRESEM/FIDE/10/2020","2020-09-08T00:00:00.000","DISTRIBUIDORA SAN, S.A. DE C.V.","United Mexican States","MX","1931380.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P149872","Energy Efficiency in Public Facilities Project (PRESEMEH)","Civil Works","Request for Bids","Energy and Extractives","1656246","LICITACI&#211;N P&#218;BLICA NACIONAL PARA LA CONTRATACI&#211;N DE OBRAS MENORES, PARA EL SUB-PROYECTO DE ALUMBRADO P&#218;BLICO EN EL MUNICIPIO DE SOLIDARIDAD, QUINTANA ROO, NO. LPNO/PRESEM/FIDE/13/2021,","2021-05-14T00:00:00.000","TECNOLOGÍA EDD, S.A.P.I. DE C.V.","United Mexican States","MX","1602127.0"
"2022-09-12T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P149872","Energy Efficiency in Public Facilities Project (PRESEMEH)","Civil Works","Request for Bids","Energy and Extractives","1656234","LICITACI&#211;N P&#218;BLICA NACIONAL PARA LA CONTRATACI&#211;N DE OBRAS MENORES, PARA EL SUB-PROYECTO DE ALUMBRADO P&#218;BLICO EN EL MUNICIPIO DE COZUMEL, QUINTANA ROO. NO. LPNO/PRESEM/FIDE/09/2019","2020-05-20T00:00:00.000","SEA DESARROLLO DE INFRAESTRUCTURA, S.A. DE C.V.","United Mexican States","MX","2144755.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Individual Consultant Selection","Energy and Extractives;Public Administration","1656150","Consultor para el Dise&#241;o Regional (ENR) del PRODETES","2017-10-09T00:00:00.000","Individual Consultant","United Mexican States","MX","61424.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Individual Consultant Selection","Energy and Extractives;Public Administration","1656148","Enlace de Adquisiciones con los Ganadores de los Premios PRODETES","2017-10-19T00:00:00.000","Individual Consultant","United Mexican States","MX","16184.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Individual Consultant Selection","Energy and Extractives;Public Administration","1656147","Coordinador General de la UREP","2018-01-09T00:00:00.000","Individual Consultant","United Mexican States","MX","59053.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Individual Consultant Selection","Energy and Extractives;Public Administration","1656142","Celebraci&#243;n de Talleres a los aspirantes del Premio
PRODETES 2018
en materia de modelo de negocios y mercadotecnia","2018-04-19T00:00:00.000","Individual Consultant","United Mexican States","MX","16954.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Individual Consultant Selection","Energy and Extractives;Public Administration","1656140","Especialista Administrativo y Financiero para la UREP","2017-12-01T00:00:00.000","Individual Consultant","United Mexican States","MX","35311.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Individual Consultant Selection","Energy and Extractives;Public Administration","1656138","Asistencia T&#233;cnica en materia de aspectos de modelo de negocios a los ganadores de los Premios GEF-SENER a las Tecnolog&#237;as Verdes","2018-01-11T00:00:00.000","Individual Consultant","United Mexican States","MX","68967.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Individual Consultant Selection","Energy and Extractives;Public Administration","1656136","L&#237;der de Proyecto Componente 2","2017-08-01T00:00:00.000","Individual Consultant","United Mexican States","MX","42485.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Individual Consultant Selection","Energy and Extractives;Public Administration","1656131","Asistente Ejecutivo General de la UREP","2017-11-01T00:00:00.000","Individual Consultant","United Mexican States","MX","13178.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Individual Consultant Selection","Energy and Extractives;Public Administration","1656130","Especialista en Adquisiciones para la UREP","2017-11-01T00:00:00.000","Individual Consultant","United Mexican States","MX","35311.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Individual Consultant Selection","Energy and Extractives;Public Administration","1656128","Coordinador General de la UREP","2017-09-26T00:00:00.000","Individual Consultant","United Mexican States","MX","15994.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Individual Consultant Selection","Energy and Extractives;Public Administration","1656121","Lider de Proyecto Componente 2","2018-08-01T00:00:00.000","Individual Consultant","United Mexican States","MX","42484.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Individual Consultant Selection","Energy and Extractives;Public Administration","1656076","Lider de Proyecto Componente 1","2018-03-06T00:00:00.000","Individual Consultant","United Mexican States","MX","42912.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Individual Consultant Selection","Energy and Extractives;Public Administration","1656069","Especialista en Adquisiciones para la UREP (no se firm&#243; contrato)","2020-07-01T00:00:00.000","Individual Consultant","United Mexican States","MX","17834.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Individual Consultant Selection","Energy and Extractives;Public Administration","1656068","Especialista Administrativo y Financiero para la UREP","2018-12-10T00:00:00.000","Individual Consultant","United Mexican States","MX","38639.0"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Quality And Cost-Based Selection","Energy and Extractives;Public Administration","1655141","Evaluaci&#243;n de Necesidades Regionales 8","2016-07-20T00:00:00.000","CORPORATIVO ADFERI, CONSULTORES AMBIENTALES, S.A DE C.V.","United Mexican States","MX","181201.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Quality And Cost-Based Selection","Energy and Extractives;Public Administration","1655139","Evaluaci&#243;n de Necesidades Regionales 9","2017-07-28T00:00:00.000","BIOSFERA DESARROLLOS, S.A DE C.V., EN ASOCACIÓN CON CONSULTORES EN ENERGÍA, S.A","United Mexican States","MX","213897.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Quality And Cost-Based Selection","Energy and Extractives;Public Administration","1655137","Evaluaci&#243;n de Necesidad Regional 7","2017-07-28T00:00:00.000","BIOSFERA DESARROLLOS, S.A DE C.V., EN ASOCACIÓN CON CONSULTORES EN ENERGÍA, S.A","United Mexican States","MX","181751.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Quality And Cost-Based Selection","Energy and Extractives;Public Administration","1655134","Evaluaci&#243;n de Necesidades Regionales 9","2017-07-28T00:00:00.000","IDOM INGENIERÍA, S.A DE C.V.","United Mexican States","MX","166966.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Quality And Cost-Based Selection","Energy and Extractives;Public Administration","1654994","Evaluaci&#243;n de Necesidad Regional 6","2017-08-08T00:00:00.000","IDOM INGENIERÍA, S.A DE C.V.","United Mexican States","MX","156968.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Quality And Cost-Based Selection","Energy and Extractives;Public Administration","1654976","Evaluaci&#243;n de Necesidades Regionales 4","2017-07-28T00:00:00.000","CORPORATIVO ADFERI, CONSULTORES AMBIENTALES, S.A DE C.V","United Mexican States","MX","164859.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Quality And Cost-Based Selection","Energy and Extractives;Public Administration","1654782","EVALUACI&#211;N DE NECESIDAD REGIONAL 3","2017-08-04T00:00:00.000","IDOM INGENIERÍA, S.A DE C.V.","United Mexican States","MX","157457.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P149872","Energy Efficiency in Public Facilities Project (PRESEMEH)","Civil Works","Request for Bids","Energy and Extractives","1654323","LICITACI&#211;N P&#218;BLICA NACIONAL PARA LA CONTRATACI&#211;N DE OBRAS MENORES, PARA EL SUB-PROYECTO DE ALUMBRADO P&#218;BLICO EN EL MUNICIPIO DE PINOS, ZACATECAS; NO. LPNO/PRESEM/FIDE/12/2020.","2021-03-19T00:00:00.000","GRUPO CONSTRUCTOR DOLMEN S.A. DE C.V.","United Mexican States","MX","1702910.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P149872","Energy Efficiency in Public Facilities Project (PRESEMEH)","Civil Works","Request for Bids","Energy and Extractives","1653960","LICITACI&#211;N P&#218;BLICA NACIONAL PARA LA CONTRATACI&#211;N DE OBRAS MENORES, PARA EL SUB-PROYECTO DE ALUMBRADO P&#218;BLICO EN EL MUNICIPIO DE R&#205;O GRANDE, ZACATECAS NO. LPNO/PRESEM/FIDE/11/2020.","2020-12-15T00:00:00.000","TRAFFIC LIGTH DE MEXICO, S.A. DE C.V.","United Mexican States","MX","1727341.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Individual Consultant Selection","Energy and Extractives;Public Administration","1650048","&#8220;Consultor para la asistencia t&#233;cnica a los Ganadores de los Premios GEF &#8211; SENER a las Tecnolog&#237;as Verdes en materia de cumplimiento de las salvaguardas ambientales y sociales del PRODETES&#8221;","2020-09-16T00:00:00.000","Individual Consultant","United Mexican States","MX","9786.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Individual Consultant Selection","Energy and Extractives;Public Administration","1650043","Especialista Administrativo y financiero para la UREP","2020-07-02T00:00:00.000","Individual Consultant","United Mexican States","MX","17179.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Individual Consultant Selection","Energy and Extractives;Public Administration","1650042","L&#237;der de Proyecto Componente 2","2020-07-02T00:00:00.000","Individual Consultant","United Mexican States","MX","20668.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P149872","Energy Efficiency in Public Facilities Project (PRESEMEH)","Civil Works","Request for Bids","Energy and Extractives","1649872","CONTRATO DE OBRAS MENORES PARA EL PROYECTO DE ALUMBRADO PUBLICO EN EL MUNICIPIO DE LEON GUANAJUATO LPNO/PRESEM/FIDE/01/2017","2017-12-13T00:00:00.000","SERVICIOS & SOLUCIONES ELECTROMECANICOS, S.A. DE C.V.","United Mexican States","MX","3351761.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1648285","Especialista en Programas de Capacitaci&#243;n, Entrenamiento y Fortalecimiento Institucional con enfoque comunitario","2018-08-27T00:00:00.000","Individual Consultant","United Mexican States","MX","1980.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1648273","Especialista en Programas de Capacitaci&#243;n, Entrenamiento y Fortalecimiento Institucional con enfoque comunitario. Especialista en Desarrollo de Capacidades para el MDE.","2017-07-01T00:00:00.000","Individual Consultant","United Mexican States","MX","1980.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1648263","Especialista en Salvaguardas, DGM","2017-11-06T00:00:00.000","Individual Consultant","United Mexican States","MX","1980.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry","1648256","Especialista en Gesti&#243;n Financiera y Adquisiciones con Financiamiento Internacional","2019-01-10T00:00:00.000","ENRIQUE CELEDONIO GARCIA CASTRO","United Mexican States","MX","1980.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Consultant Qualification  Selection","Agriculture, Fishing and Forestry","1647689","Auditor&#237;a Anual 2018","2019-03-01T00:00:00.000","RSM MEXICO BOGARIN","United Mexican States","MX","8711.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Consultant Qualification  Selection","Agriculture, Fishing and Forestry","1647681","Contrataci&#243;n de consultor&#237;a para preparaci&#243;n de propuestas de iniciativas de subproyectos comunitarios preseleccionados y ejecuci&#243;n de Subproyectos seleccionados (ATL).","2021-03-05T00:00:00.000","SOSETEC SELVAS DE CALAKMUL","United Mexican States","MX","33875.0"
"2022-09-12T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1647068","Coordinador de adquisiciones","2020-01-01T00:00:00.000","Individual Consultant","United Mexican States","MX","969.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1647049","Especialista en Gesti&#243;n Financiera y Adquisiciones, correspondiente a la contrataci&#243;n de Alma Godoy","2017-08-15T00:00:00.000","Individual Consultant","United Mexican States","MX","2038.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1647034","Especialista en Direcci&#243;n y Gesti&#243;n de Proyectos de Desarrollo Sustentable de Bosques y Desarrollo Comunitario","2017-09-04T00:00:00.000","Individual Consultant","United Mexican States","MX","2663.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Consultant Qualification  Selection","Agriculture, Fishing and Forestry","1646875","Identificaci&#243;n de necesidades de capacitaci&#243;n sobre inclusi&#243;n financiera y dise&#241;o de un m&#243;dulo de capacitaci&#243;n espec&#237;fico.","2021-01-15T00:00:00.000","IDENTIDAD Y DESARROLLO, S.C","United Mexican States","MX","29338.0"
"2022-09-12T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1646161","Especialista de Finanzas y Adquisiciones, MDE","2019-08-07T00:00:00.000","Individual Consultant","United Mexican States","MX","1735.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1645687","Consultor&#237;a Dise&#241;o e Ilustraci&#243;n del SimyEPS de Subproyectos","2018-10-15T00:00:00.000","Individual Consultant","United Mexican States","MX","2609.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1645682","COORDINADOR ADQUISICIONES Y CONTRATACIONES, MDE","2019-03-19T00:00:00.000","Individual Consultant","United Mexican States","MX","1003.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1645672","Adquisici&#243;n Tabletas para PCL","2018-11-29T00:00:00.000","RUBEN AVALOS LOERA","United Mexican States","MX","4050.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1645663","ADQUISICION DE VEHICULO","2018-03-23T00:00:00.000","AUTOMOTRIZ OAXACA DE ANTEQUERA S DE RL DE CV","United Mexican States","MX","17328.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Consultant Qualification  Selection","Agriculture, Fishing and Forestry","1645660","Consultor&#237;a para Dise&#241;o de una estrategia de comunicaciones, p&#225;gina web y redes sociales","2018-04-16T00:00:00.000","TYGRE CINE FOTO Y VIDEO S.C.","United Mexican States","MX","15050.0"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1645641","ADQUISICION 4 C&#193;MARAS DIGITALES PARA PERSONAL MDE","2018-11-29T00:00:00.000","RUBEN AVALOS LOERA","United Mexican States","MX","1605.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1645640","Oficial Monitoreo y Evaluaci&#243;n MyE","2018-05-28T00:00:00.000","Individual Consultant","United Mexican States","MX","12040.0"
"2022-09-12T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1645639","Adquisici&#243;n de equipo de c&#243;mputo para personal MDE","2017-10-18T00:00:00.000","ROCOBIT","United Mexican States","MX","8868.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1645243","Contrataci&#243;n de enlaces regionales para asistencia a Subproyectos de la Ventana de Inclusi&#243;n Social (VIS), del MDE, en materia de adquisiciones y manejo financiero, partida 4, regi&#243;n Oaxaca.","2020-09-01T00:00:00.000","Individual Consultant","United Mexican States","MX","11454.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1645242","Contrataci&#243;n de enlaces regionales para asistencia a Subproyectos de la Ventana de Inclusi&#243;n Social (VIS), del MDE, en materia de adquisiciones y manejo financiero, partida 1, regi&#243;n Campeche y Yuc","2020-09-01T00:00:00.000","Individual Consultant","United Mexican States","MX","11454.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1645233","Contrataci&#243;n de enlaces regionales para asistencia a Subproyectos de la Ventana de Inclusi&#243;n Social (VIS), del MDE, en materia de adquisiciones y manejo financiero, partida 2, regi&#243;n Quintana Roo.","2020-09-01T00:00:00.000","Individual Consultant","United Mexican States","MX","11454.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1645227","Enlaces regionales para asistencia t&#233;cnica a Subproyectos aprobados en la VIF y VIS del MDE, en materia de ejecuci&#243;n, supervisi&#243;n y seguimiento operativo. Partida 3, regi&#243;n Jalisco.","2020-10-15T00:00:00.000","Individual Consultant","United Mexican States","MX","11454.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1645226","Contrataci&#243;n de enlaces regionales para asistencia a Subproyectos de la Ventana de Inclusi&#243;n Social (VIS), del MDE, en materia de adquisiciones y manejo financiero, partida 3, regi&#243;n Jalisco .","2020-09-01T00:00:00.000","Individual Consultant","United Mexican States","MX","11454.0"
"2022-09-12T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1645224","Manejo de la p&#225;gina web del MDE y desarrollo de contenido para redes sociales.","2020-06-01T00:00:00.000","Individual Consultant","United Mexican States","MX","2486.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1645221","Enlaces regionales para asistencia t&#233;cnica a Subproyectos aprobados en la VIF y VIS del MDE, en materia de ejecuci&#243;n, supervisi&#243;n y seguimiento operativo. Partida 2, regi&#243;n Quintana Roo.","2020-10-15T00:00:00.000","Individual Consultant","United Mexican States","MX","11454.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1645220","Enlaces regionales para asistencia t&#233;cnica a Subproyectos aprobados en la VIF y VIS del MDE, en materia de ejecuci&#243;n, supervisi&#243;n y seguimiento operativo. Partida 4, regi&#243;n Oaxaca.","2020-10-15T00:00:00.000","Individual Consultant","United Mexican States","MX","11454.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P151604","Mexico Dedicated Grant Mechanism for IP and LC","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1645219","Enlaces regionales para asistencia t&#233;cnica a Subproyectos aprobados en la VIF y VIS del MDE, en materia de ejecuci&#243;n, supervisi&#243;n y seguimiento operativo. Partida 1, regi&#243;n Campeche-Yucat&#225;n.","2020-10-15T00:00:00.000","Individual Consultant","United Mexican States","MX","11454.0"
"2022-09-12T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Individual Consultant Selection","Energy and Extractives;Public Administration","1645062","L&#237;der de Proyecto Componente 1","2019-08-01T00:00:00.000","Individual Consultant","United Mexican States","MX","35654.0"
"2022-09-12T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Individual Consultant Selection","Energy and Extractives;Public Administration","1645057","Especialista en Adquisiciones para la UREP","2020-01-03T00:00:00.000","Individual Consultant","United Mexican States","MX","17781.0"
"2022-09-12T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P145618","MEXICO Sustainable Energy Technologies Development for Climate Change","Consultant Services","Individual Consultant Selection","Energy and Extractives;Public Administration","1645030","Especialista administrativo y financiero para la UREP","2020-01-02T00:00:00.000","Individual Consultant","United Mexican States","MX","17781.0"
"2022-09-12T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P147212","Mexico Social Protection System Project","Consultant Services","Direct Selection","Social Protection","1643385","Auditoria a los Estados Financieros del Pr&#233;stamo 8447 del 1 de enero al 31 de diciembre de 2019.","2020-12-02T00:00:00.000","BAKER TILLY MEXICO, S.C.","United Mexican States","MX","7397.0"
"2022-09-12T00:00:00.000","2020","LATIN AMERICA AND CARIBBEAN","Mexico","MX","P164661","Strengthening Entrepreneurship in Productive Forest Landscapes","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry;Industry, Trade and Services","1621946","Arrendamiento de la nube de Amazon Web Services (AWS) para la
operaci&#243;n del software Monitoring Activity Data for Mexico en la CONAFOR.","2020-06-01T00:00:00.000","SYE SOFTWARE, S.A. DE C.V.","United Mexican States","MX","16199.0"
