"end_of_period","loan_number","region","country_code","country","borrower","guarantor_country_code","guarantor","loan_type","loan_status","interest_rate","currency_of_commitment","project_id","project_name","original_principal_amount","cancelled_amount","undisbursed_amount","disbursed_amount","repaid_to_ibrd","due_to_ibrd","exchange_adjustment","borrower_s_obligation","sold_3rd_party","repaid_3rd_party","due_3rd_party","loans_held","first_repayment_date","last_repayment_date","agreement_signing_date","board_approval_date","effective_date_most_recent_","closed_date_most_recent_","last_disbursement_date"
"2022-07-31T00:00:00.000","IBRD00740","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","H. M. TREASURY","GB","United Kingdom","NPL","Fully Repaid","4.7500",,"P003149","RAILWAY","14000000.00","0.00","0.00","14000000.00","793709.60","0.00","0.00","0.00","13206290.40","13206290.40","0.00","0.00","1956-02-01T00:00:00.000","1972-02-01T00:00:00.000","1953-03-11T00:00:00.000","1953-03-10T00:00:00.000","1953-06-03T00:00:00.000","1955-03-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD01971","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","H. M. TREASURY","GB","United Kingdom","NPL","Fully Repaid","5.3750",,"P003151","RAILWAY","9500000.00","0.00","0.00","9500000.00","6502581.99","0.00","-0.01","-0.01","2997418.01","2997418.01","0.00","0.00","1961-11-01T00:00:00.000","1976-05-01T00:00:00.000","1958-06-16T00:00:00.000","1958-06-12T00:00:00.000","1958-06-26T00:00:00.000","1961-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD04690","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","Ministry of Finance & National Planning","ZM","Zambia","NPL","Fully Repaid","6.0000",,"P003153","ROADS I","17500000.00","4197307.40","0.00","13302692.60","12702685.45","0.00","0.00","0.00","600007.15","600007.15","0.00","0.00","1970-07-15T00:00:00.000","1986-07-15T00:00:00.000","1966-10-04T00:00:00.000","1966-09-15T00:00:00.000","1966-11-23T00:00:00.000","1971-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD05620","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","Ministry of Finance & National Planning","ZM","Zambia","NPL","Fully Repaid","6.5000",,"P003155","FORESTRY","5300000.00","0.00","0.00","5300000.00","5300000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1978-07-15T00:00:00.000","1993-07-15T00:00:00.000","1968-10-05T00:00:00.000","1968-09-24T00:00:00.000","1968-11-15T00:00:00.000","1977-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD05630","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","Ministry of Finance & National Planning","ZM","Zambia","NPL","Fully Repaid","6.5000",,"P003157","GREAT NORTH ROAD","10700000.00","296332.49","0.00","10403667.51","10403667.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1970-07-15T00:00:00.000","1988-07-15T00:00:00.000","1968-10-05T00:00:00.000","1968-09-24T00:00:00.000","1968-11-15T00:00:00.000","1971-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD05920","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","Ministry of Finance & National Planning","ZM","Zambia","NPL","Fully Repaid","6.5000",,"P003156","EDUCATION I","17400000.00","720481.65","0.00","16679518.35","16679518.35","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1979-07-15T00:00:00.000","1994-07-15T00:00:00.000","1969-04-11T00:00:00.000","1969-04-08T00:00:00.000","1969-07-15T00:00:00.000","1979-07-11T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD06270","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","Ministry of Finance & National Planning","ZM","Zambia","NPL","Fully Repaid","6.5000",,"P003154","LIVESTOCK","2500000.00","0.00","0.00","832561.91","832561.91","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1974-12-15T00:00:00.000","1984-06-15T00:00:00.000","1969-06-30T00:00:00.000","1969-06-17T00:00:00.000","1969-10-10T00:00:00.000","1974-11-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD06450","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","Ministry of Finance & National Planning","ZM","Zambia","NPL","Fully Repaid","7.0000",,"P003159","EDUCATION II","5300000.00","0.00","0.00","5300000.00","5300000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1980-01-15T00:00:00.000","1995-01-15T00:00:00.000","1969-11-20T00:00:00.000","1969-11-18T00:00:00.000","1970-05-05T00:00:00.000","1979-03-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD06850","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","Ministry of Finance & National Planning","ZM","Zambia","NPL","Fully Repaid","7.0000",,"P003158","MAIZE-TOBACCO FARMIN","5500000.00","0.00","0.00","5500000.00","5500000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1976-06-01T00:00:00.000","1994-12-01T00:00:00.000","1970-06-05T00:00:00.000","1970-05-28T00:00:00.000","1970-10-14T00:00:00.000","1976-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD07011","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","KARIBA NORTH BANK CO. LIMITED","ZM","Zambia","NPL","Fully Repaid","7.0000",,"P003160","KARIBA NORTH POWER","40000000.00","0.00","0.00","40000000.00","40000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1977-02-01T00:00:00.000","1996-08-01T00:00:00.000","1970-07-29T00:00:00.000","1970-07-07T00:00:00.000","1971-01-07T00:00:00.000","1978-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD07012","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","KARIBA NORTH BANK CO. LIMITED","ZM","Zambia","NPL","Fully Repaid","7.2500",,"P003160","KARIBA NORTH POWER","42100000.00","0.00","0.00","42100000.00","42100000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1977-02-01T00:00:00.000","1996-08-01T00:00:00.000","1974-08-16T00:00:00.000","1974-07-05T00:00:00.000","1974-12-02T00:00:00.000","1980-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD08820","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","Ministry of Finance & National Planning","ZM","Zambia","NPL","Fully Repaid","7.2500",,"P003161","INTEG. FAMILY FARMIN","11500000.00","3774256.39","0.00","7725743.61","6950293.56","0.00","0.00","0.00","775450.05","775450.05","0.00","0.00","1978-06-01T00:00:00.000","1992-12-01T00:00:00.000","1973-02-27T00:00:00.000","1973-01-16T00:00:00.000","1973-07-26T00:00:00.000","1979-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD09001","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","Ministry of Finance & National Planning","ZM","Zambia","NPL","Fully Repaid","7.2500",,"P003162","EDUCATION III","33000000.00","0.00","0.00","22000000.00","22000000.00","-11000000.00","11000000.00","0.00","11000000.00","11000000.00","0.00","-11000000.00","1983-09-15T00:00:00.000","1998-03-15T00:00:00.000","1973-06-06T00:00:00.000","1973-05-31T00:00:00.000","1973-08-09T00:00:00.000","1983-03-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD09110","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","Ministry of Finance & National Planning","ZM","Zambia","NPL","Fully Repaid","7.2500",,"P003163","PROGRAM LOAN I","30000000.00","17500000.00","0.00","12500000.00","12500000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1978-07-15T00:00:00.000","1993-01-15T00:00:00.000","1973-06-18T00:00:00.000","1973-06-14T00:00:00.000","1973-06-29T00:00:00.000","1974-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD09190","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","ZAMBIA ELECTRICITY SUPPLY CORP","ZM","Zambia","NPL","Fully Repaid","7.2500",,"P003164","KAFUE, STAGE II","115000000.00","4078101.21","0.00","110921898.79","110921898.79","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1979-01-15T00:00:00.000","1998-01-15T00:00:00.000","1973-07-16T00:00:00.000","1973-07-05T00:00:00.000","1974-01-15T00:00:00.000","1982-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD10570","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","Ministry of Finance & National Planning","ZM","Zambia","NPL","Fully Repaid","7.2500",,"P003167","LUSAKA SITE&SERVICES","20000000.00","717.41","0.00","19999282.59","19999282.59","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1979-06-15T00:00:00.000","1999-06-15T00:00:00.000","1974-12-06T00:00:00.000","1974-07-05T00:00:00.000","1975-04-01T00:00:00.000","1981-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD11310","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","POSTS & TELECOM. CORP.","ZM","Zambia","NPL","Fully Repaid","8.5000",,"P003165","COMMUNICATIONS I","32000000.00","154789.77","0.00","31845210.23","31845210.23","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1979-11-01T00:00:00.000","1995-05-01T00:00:00.000","1975-06-24T00:00:00.000","1975-05-27T00:00:00.000","1975-12-10T00:00:00.000","1983-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD12100","EASTERN AND SOUTHERN AFRICA","ZM","Zambia","DEVELOPMENT BANK OF ZAMBIA","ZM","Zambia","NPL","Fully Repaid","8.5000",,"P003168","DFC I","15000000.00","430397.49","0.00","14569602.51","14569602.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1979-05-01T00:00:00.000","1993-11-01T00:00:00.000","1976-02-18T00:00:00.000","1976-02-10T00:00:00.000","1976-04-23T00:00:00.000","1982-03-31T00:00:00.000",
