"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P161798","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1710006","Febrero a diciembre","2022-02-11T00:00:00.000","Individual Consultant","Argentine Republic","AR","5885.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P161798","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1709853","Recontrataci&#243;n","2022-02-11T00:00:00.000","Individual Consultant","Argentine Republic","AR","5899.0"
"2022-09-02T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P161798","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1710052","Contrato 2021","2021-01-28T00:00:00.000","Individual Consultant","Argentine Republic","AR","2178.0"
"2022-09-02T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1671450","TOEE","2019-03-15T00:00:00.000","Individual Consultant","Argentine Republic","AR","2342.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Health","1709267","Lote Nro 10 LABETALOL","2022-07-22T00:00:00.000","LAFEDAR S.A","Argentine Republic","AR","486681.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P174946","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Public Administration","1708448","ESPECIALISTA EN COMUNICACI&#211;N INSTITUCIONAL Y POL&#205;TICA","2021-11-03T00:00:00.000","Individual Consultant","Argentine Republic","AR","1603.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P161798","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1710029","Analista Programador de Software","2022-07-26T00:00:00.000","Individual Consultant","Argentine Republic","AR","10892.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Direct Selection","Health","1709612","Trastuzumab 600 mg y Pertuzumab 420","2022-07-14T00:00:00.000","PRODUCTOS ROCHE SAQEI","Argentine Republic","AR","589200.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Direct Selection","Health","1709611","INMUNOGLOBULINA ANTI-LINFOCITARIA (HUMANA DE SUERO DE CONEJO) 25 MG","2022-08-24T00:00:00.000","SANOFI AVENTIS ARGENTINA","Argentine Republic","AR","231975.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Direct Selection","Health","1709452","Cetuximab 100 mg y 500 mg","2022-07-08T00:00:00.000","SUIZO ARGENTINA","Argentine Republic","AR","826909.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Direct Selection","Health","1709448","Adquisici&#243;n de frascos ampollas de Basiliximab 20mg polvo para inyectable","2022-07-20T00:00:00.000","SUIZO ARGENTINA","Argentine Republic","AR","374601.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Direct Selection","Health","1709436","Panitumumab 20 mg.","2022-07-12T00:00:00.000","DROGUERÍA DIHEMO","Argentine Republic","AR","346884.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Direct Selection","Health","1709290","Adquisici&#243;n de Nivolumab 40 mg y Nivolumab 100 mg","2022-07-13T00:00:00.000","SUIZO ARGENTINA","Argentine Republic","AR","1077390.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Direct Selection","Health","1709288","Adquisici&#243;n de medicamentos para seguimiento postrasplante &#8211; Sirolimus 0.5mg, 1mg, 2mg","2022-08-10T00:00:00.000","PFIZER ARGENTINA","Argentine Republic","AR","4362122.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Health","1709277","Lote Nro. 3 CARVEDILOL (segundo contrato)","2022-07-18T00:00:00.000","SAVANT PHARM","Argentine Republic","AR","17032.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Health","1709275","Lote Nro. 5 ENALAPRIL (primer contrato)","2022-08-01T00:00:00.000","KLONAL S.R.L.","Argentine Republic","AR","441580.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Health","1709274","Lote Nro. 3 CARVEDILOL (primer contrato)","2022-08-01T00:00:00.000","KLONAL S.R.L.","Argentine Republic","AR","16431.0"
"2022-09-02T00:00:00.000","2021","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P161798","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1709848","Recontrataci&#243;n","2021-01-11T00:00:00.000","Individual Consultant","Argentine Republic","AR","3299.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Health","1709622","Lote 1: VALGANCICLOVIR","2022-07-21T00:00:00.000","NOVARTIS ARGENTINA","Argentine Republic","AR","394006.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P161798","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","1710151","Analista de Datos BI","2022-05-27T00:00:00.000","Individual Consultant","Argentine Republic","AR","10892.0"
"2022-09-02T00:00:00.000","2018","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","Education","1703040","Adqusicion de libros","2018-03-22T00:00:00.000","EDICIONES SANTILLANA","Argentine Republic","AR","101103.0"
"2022-09-02T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133195","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","Education","1701557","CONTRATO OLIVETTO","2017-04-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","616.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Health","1709266","Lote Nro 1 ATENOLOL (tercer contrato)","2022-07-22T00:00:00.000","LABORATORIO ECZANE PHARMA","Argentine Republic","AR","52954.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Health","1709265","Lote Nro. 11 LOSARTAN","2022-07-22T00:00:00.000","IVAX ARGENTINA S.A","Argentine Republic","AR","410562.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Health","1709264","Lote Nro. 9 HIDROCLOROTIAZIDA","2022-07-22T00:00:00.000","LAFEDAR S.A","Argentine Republic","AR","74505.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Direct Selection","Health","1709613","Adquisici&#243;n de Nilotinib 150 mg y 200 mg","2022-07-12T00:00:00.000","NOVARTIS ARGENTINA","Argentine Republic","AR","691297.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Health","1709262","Lote Nro. 7 FUROSEMIDA (primer contrato)","2022-08-01T00:00:00.000","KLONAL S.R.L.","Argentine Republic","AR","54751.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P170329","Social Safety Nets for Vulnerable Populations in the Province of Buenos Aires","Consultant Services","Individual Consultant Selection","Energy and Extractives;Social Protection","1709260","ESPECIALISTA EN BUSINESS ANALYTICS","2022-05-26T00:00:00.000","Individual Consultant","Argentine Republic","AR","2509.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Health","1709259","Lote Nro 6 ESPIRONOLACTONA (segundo contrato)","2022-07-22T00:00:00.000","LAFEDAR S.A","Argentine Republic","AR","66458.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Health","1709257","Lote Nro. 5 ENALAPRIL (tercer contrato)","2022-08-01T00:00:00.000","LABORATORIOS VENT3 SRL","Argentine Republic","AR","466577.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Health","1709256","Lote Nro. 5 ENALAPRIL (segundo contrato)","2022-08-18T00:00:00.000","SAVANT PHARM","Argentine Republic","AR","433248.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Health","1709255","Lote Nro 1 ATENOLOL (primer contrato)","2022-08-01T00:00:00.000","KLONAL S.R.L.","Argentine Republic","AR","46419.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Health","1709250","Lote Nro. 7 FUROSEMIDA (segundo contrato)","2022-08-01T00:00:00.000","LABORATORIOS VENT3 SRL","Argentine Republic","AR","61227.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Health","1709249","Lote Nro 6 ESPIRONOLACTONA (primer contrato)","2022-08-01T00:00:00.000","KLONAL S.R.L.","Argentine Republic","AR","65623.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P159843","Metropolitan Buenos Aires Urban Transformation Project","Goods","Request for Quotations","Social Protection;Water, Sanitation and Waste Management;Public Administration;Industry, Trade and Services","1709248","Adquisici&#243;n de GPS Diferencial con Sistema GNSS RTK","2021-10-28T00:00:00.000","RUNCO SA","Argentine Republic","AR","6720.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P158791","Children and Youth Protection Project","Goods","Request for Bids","Social Protection","1709108","SDO 02/2022 &#8220;Adquisici&#243;n de Equipamiento Inform&#225;tico para la b&#250;squeda e identificaci&#243;n de ni&#241;os y
ni&#241;as sin AUH&#8221;","2022-08-14T00:00:00.000","ALFATECH SOLUTIONS SRL","Argentine Republic","AR","337988.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P170329","Social Safety Nets for Vulnerable Populations in the Province of Buenos Aires","Non-consulting Services","Request for Quotations","Energy and Extractives;Social Protection","1709097","Lote N&#176; 4 afiches por un monto de pesos setenta y ocho mil
setecientos cincuenta ($ 78.750,00)","2022-07-26T00:00:00.000","GRAFICA BARSA","Argentine Republic","AR","581.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P170329","Social Safety Nets for Vulnerable Populations in the Province of Buenos Aires","Non-consulting Services","Request for Quotations","Energy and Extractives;Social Protection","1709092","Lote N&#176; 2 cuadernillos por un monto total de pesos cinco millones
cuatrocientos cuarenta y un mil cuatrocientos ($ 5.441.400,00)","2022-07-28T00:00:00.000","MELENZANE S.A","Argentine Republic","AR","40148.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P170329","Social Safety Nets for Vulnerable Populations in the Province of Buenos Aires","Non-consulting Services","Request for Quotations","Energy and Extractives;Social Protection","1709086","Lote N&#176; 3 boligrafos por un monto de pesos cuatro mil novecientos con cincuenta ($ 4.900,50","2022-07-21T00:00:00.000","SERRA SERGIO DANIEL","Argentine Republic","AR","36.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P170329","Social Safety Nets for Vulnerable Populations in the Province of Buenos Aires","Non-consulting Services","Request for Quotations","Energy and Extractives;Social Protection","1709071","Lote N&#176; 1 libretas por un monto total de pesos cuarenta y dos mil
sesenta y nueve ($ 42.069,00).","2022-07-26T00:00:00.000","CASANO GRAFICA SA","Argentine Republic","AR","310.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P145686","AR Flood Risk Management Support Project for the City of Buenos Aires","Non-consulting Services","Direct Selection","Transportation;Water, Sanitation and Waste Management;Public Administration","1709061","Contrataci&#243;n del servicio de auditor&#237;a para la auditoria externa contable y financiera.","2022-06-30T00:00:00.000","PFK AUDISUR SRL","Argentine Republic","AR","5700.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P159843","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Social Protection;Water, Sanitation and Waste Management;Public Administration;Industry, Trade and Services","1708998","Especialista en Cambio Clim&#225;tico se&#241;or
para la ejecuci&#243;n de la Parte 2 del Proyecto de Transformaci&#243;n Urbana del &#193;rea Metropolitana
de Buenos Aires","2021-12-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","12174.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P159843","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Consultant Qualification  Selection","Social Protection;Water, Sanitation and Waste Management;Public Administration;Industry, Trade and Services","1708989","El Objeto general del presente Servicio de Consultor&#237;a consiste en investigar y analizar
la oferta en el mercado de trabajo y la movilidad f&#237;sica de los habitantes del &#225;rea AMBA
ampliado","2021-10-01T00:00:00.000","MARKETING & ESTADÍSTICAS","Argentine Republic","AR","87701.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P174946","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Public Administration","1708863","CONSULTOR INDIVIDUAL DESARROLLADOR","2021-11-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","2117.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P174946","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Public Administration","1708825","CONSULTOR INDIVIDUAL DESARROLLADOR","2021-11-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","2117.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P174946","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Public Administration","1708821","CONSULTOR INDIVIDUAL DESARROLLADOR","2021-11-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","2117.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Health","1709273","Lote Nro. 2: BISOPROLOL FUMARATO","2022-07-22T00:00:00.000","IVAX ARGENTINA S.A","Argentine Republic","AR","198706.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P174946","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Public Administration","1708732","CONSULTOR INDIVIDUAL DESARROLLADOR","2021-11-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","2129.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Health","1709272","Lote Nro. 14 METFORMINA","2022-07-18T00:00:00.000","SAVANT PHARM","Argentine Republic","AR","845702.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P174946","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Public Administration","1708702","CONSULTOR INDIVIDUAL DESARROLLADOR","2021-11-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","2129.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Health","1709269","Lote Nro. 12 METFORMINA","2022-07-27T00:00:00.000","BIONTEK","Argentine Republic","AR","598433.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P174946","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Public Administration","1708458","DESARROLLADOR FULL-STACK","2021-11-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","2133.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P157136","Modernization and Innovation for Better Public Services in Argentina","Goods","Request for Bids","Information and Communications Technologies;Public Administration","1697605","Equipamiento Mobilario para Puntos Digitales - Lote 3","2021-08-18T00:00:00.000","AS MADERAS ALBERTO R. SCAZZUSO Y CIA S.A.","Argentine Republic","AR","91000.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P157136","Modernization and Innovation for Better Public Services in Argentina","Goods","Request for Bids","Information and Communications Technologies;Public Administration","1697616","Equipamiento Mobilario para Puntos Digitales - Lote 5","2021-08-18T00:00:00.000","ROLIC S.A.","Argentine Republic","AR","129009.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P174946","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Public Administration","1708444","ESPECIALISTA EN SISTEMAS DE GESTI&#211;N","2021-11-03T00:00:00.000","Individual Consultant","Argentine Republic","AR","2773.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P174946","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Public Administration","1708434","ANALISTA DE APERTURA DE DATOS","2021-11-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1600.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P174946","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Public Administration","1708327","ESPECIALISTA AMBIENTAL Y SOCIAL","2021-11-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","2140.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P174946","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Public Administration","1708198","CONSULTOR INDIVIDUAL DESARROLLADOR","2021-11-26T00:00:00.000","Individual Consultant","Argentine Republic","AR","1070.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P174946","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Public Administration","1708180","CONSULTOR INDIVIDUAL PARA EL AREA DE FINANZAS","2021-11-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1904.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P174946","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Public Administration","1708117","CONSULTOR INDIVIDUAL RESPONSABLE PARA EL AREA DE FINANZAS","2021-11-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","2327.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P174946","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Public Administration","1708100","ASISTENTE ADMINISTRATIVO PARA LA COORDINACI&#211;N EJECUTIVA DEL PROYECTO","2021-11-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","1608.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P174946","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Public Administration","1708037","ESPECIALISTA EN CONTRATACIONES","2021-10-01T00:00:00.000","Individual Consultant","Argentine Republic","AR","3233.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P145686","AR Flood Risk Management Support Project for the City of Buenos Aires","Non-consulting Services","Request for Quotations","Transportation;Water, Sanitation and Waste Management;Public Administration","1708031","Evaluaci&#243;n","2022-07-28T00:00:00.000","BUTTERFLY SUSTENTABILIDAD","Argentine Republic","AR","60124.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133193","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Health","1709263","Lote Nro. 8 GLICLAZIDA","2022-07-22T00:00:00.000","LAFEDAR S.A","Argentine Republic","AR","1964106.0"
"2022-09-02T00:00:00.000","2022","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P174946","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Public Administration","1707857","CONSULTOR INDIVIDUAL ESPECIALISTA EN PLANIFICACI&#211;N, MONITOREO Y CONTROL DE GESTI&#211;N","2022-03-31T00:00:00.000","Individual Consultant","Argentine Republic","AR","9716.0"
"2022-09-02T00:00:00.000","2023","LATIN AMERICA AND CARIBBEAN","Argentina","AR","P133288","Argentina Renewable Energy for Rural Areas Project","Consultant Services","Individual Consultant Selection","Energy and Extractives","1707510","Asegurar el cumplimiento de los est&#225;ndares ambientales y sociales requeridas por el Banco Mundial &#8211;BIRF, la normativa ambiental y social especifica de las Provincias involucradas, la legislaci&#243;n vige","2022-07-18T00:00:00.000","Individual Consultant","Argentine Republic","AR","5146.0"
