"end_of_period","loan_number","region","country_code","country","borrower","guarantor_country_code","guarantor","loan_type","loan_status","interest_rate","currency_of_commitment","project_id","project_name","original_principal_amount","cancelled_amount","undisbursed_amount","disbursed_amount","repaid_to_ibrd","due_to_ibrd","exchange_adjustment","borrower_s_obligation","sold_3rd_party","repaid_3rd_party","due_3rd_party","loans_held","first_repayment_date","last_repayment_date","agreement_signing_date","board_approval_date","effective_date_most_recent_","closed_date_most_recent_","last_disbursement_date"
"2022-07-31T00:00:00.000","IBRD77250","EUROPE AND CENTRAL ASIA","AZ","Azerbaijan","MINISTRY OF FINANCE","AZ","Azerbaijan","FSL","Repaying","0.00",,"P094488","HIGHWAY 2","113000000.00","0.00","0.00","113000000.00","48160599.88","64839400.12","0.00","64839400.12","0.00","0.00","0.00","64839400.12","2013-12-15T00:00:00.000","2029-06-15T00:00:00.000","2009-07-28T00:00:00.000","2009-06-24T00:00:00.000","2009-10-22T00:00:00.000","2014-02-28T00:00:00.000","2014-07-23T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD78890","EUROPE AND CENTRAL ASIA","AZ","Azerbaijan","MINISTRY OF FINANCE","AZ","Azerbaijan","FSL","Repaying","0.00",,"P118023","AZ HIGHWAY 3","171600000.00","0.00","0.00","171600000.00","105704764.47","65895235.53","0.00","65895235.53","0.00","0.00","0.00","65895235.53","2014-06-15T00:00:00.000","2026-12-15T00:00:00.000","2010-08-11T00:00:00.000","2010-05-25T00:00:00.000","2010-11-08T00:00:00.000","2019-12-31T00:00:00.000","2018-06-07T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD80240","EUROPE AND CENTRAL ASIA","AZ","Azerbaijan","MINISTRY OF FINANCE","AZ","Azerbaijan","FSL","Repaying","0.00",,"P120321","AZ Capital Markets Modernization","12000000.00","35549.00","0.00","11964451.00","4375660.85","7588790.15","0.00","7588790.15","0.00","0.00","0.00","7588790.15","2015-12-15T00:00:00.000","2029-12-15T00:00:00.000","2011-09-22T00:00:00.000","2011-03-17T00:00:00.000","2011-11-07T00:00:00.000","2016-07-01T00:00:00.000","2016-12-29T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD80390","EUROPE AND CENTRAL ASIA","AZ","Azerbaijan","MINISTRY OF FINANCE","AZ","Azerbaijan","FSL","Fully Repaid","0.00",,"P107617","WUAP","3200000.00","0.00","0.00","3200000.00","3200000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2015-06-15T00:00:00.000","2027-12-15T00:00:00.000","2011-10-25T00:00:00.000","2011-04-26T00:00:00.000","2011-12-21T00:00:00.000","2018-06-30T00:00:00.000","2018-07-17T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD80680","EUROPE AND CENTRAL ASIA","AZ","Azerbaijan","MINISTRY OF FINANCE","AZ","Azerbaijan","FSL","Fully Repaid","0.00",,"P099201","JUDICIAL MOD","24200000.00","0.00","0.00","24200000.00","24200000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2016-06-15T00:00:00.000","2030-12-15T00:00:00.000","2011-11-22T00:00:00.000","2011-06-07T00:00:00.000","2012-03-08T00:00:00.000","2014-12-31T00:00:00.000","2015-06-10T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD80960","EUROPE AND CENTRAL ASIA","AZ","Azerbaijan","MINISTRY OF FINANCE","AZ","Azerbaijan","FSL","Fully Repaid","0.00",,"P122943","IDP Living Standards and Livelihoods","50000000.00","611.94","0.00","49999388.06","49999388.06","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2016-11-15T00:00:00.000","2031-05-15T00:00:00.000","2011-11-16T00:00:00.000","2011-10-27T00:00:00.000","2012-02-09T00:00:00.000","2016-12-31T00:00:00.000","2017-05-02T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD81890","EUROPE AND CENTRAL ASIA","AZ","Azerbaijan","MINISTRY OF FINANCE","AZ","Azerbaijan","FSL","Repaying","0.00",,"P122944","RURAL INVSMT (AZRIP) 2","30000000.00","0.00","0.00","30000000.00","11030999.99","18969000.01","0.00","18969000.01","0.00","0.00","0.00","18969000.01","2016-10-01T00:00:00.000","2029-04-01T00:00:00.000","2012-10-19T00:00:00.000","2012-07-05T00:00:00.000","2012-12-04T00:00:00.000","2017-09-30T00:00:00.000","2017-10-04T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD82740","EUROPE AND CENTRAL ASIA","AZ","Azerbaijan","MINISTRY OF FINANCE","AZ","Azerbaijan","FSL","Repaying","0.00",,"P110679","ARP II-INTEGRAT'D SOLID WASTE MGT","47100000.00","26771.00","0.00","47073229.00","47073229.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2018-11-15T00:00:00.000","2033-05-15T00:00:00.000","2014-01-10T00:00:00.000","2013-06-27T00:00:00.000","2014-03-21T00:00:00.000","2018-08-31T00:00:00.000","2019-01-03T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD82820","EUROPE AND CENTRAL ASIA","AZ","Azerbaijan","MINISTRY OF FINANCE","AZ","Azerbaijan","FSL","Fully Repaid","0.00",,"P083108","RAIL TRADE & TRNSPT FACIL","220000000.00","128349726.82","0.00","91650273.18","91650273.18","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2017-12-15T00:00:00.000","2030-06-15T00:00:00.000","2013-09-20T00:00:00.000","2013-06-27T00:00:00.000","2013-12-03T00:00:00.000","2017-12-31T00:00:00.000","2018-05-17T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD82860","EUROPE AND CENTRAL ASIA","AZ","Azerbaijan","MINISTRY OF FINANCE","AZ","Azerbaijan","FSL","Disbursing&Repaying","0.00",,"P122812","ACIP","34500000.00","0.00","0.00","34500000.00","7754045.64","26745954.36","0.00","26745954.36","0.00","0.00","0.00","26745954.36","2017-10-01T00:00:00.000","2030-04-01T00:00:00.000","2014-06-12T00:00:00.000","2013-09-30T00:00:00.000","2014-08-27T00:00:00.000","2021-12-31T00:00:00.000","2022-05-19T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD83810","EUROPE AND CENTRAL ASIA","AZ","Azerbaijan","MINISTRY OF FINANCE","AZ","Azerbaijan","FSL","Repaying","0.00",,"P109961","NAT'L WATER SUPPLY & SAN II","150000000.00","0.00","0.00","150000000.00","39638298.41","110361701.59","0.00","110361701.59","0.00","0.00","0.00","110361701.59","2018-10-15T00:00:00.000","2030-04-15T00:00:00.000","2014-10-22T00:00:00.000","2014-07-15T00:00:00.000","2014-12-22T00:00:00.000","2019-06-30T00:00:00.000","2019-11-14T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD84030","EUROPE AND CENTRAL ASIA","AZ","Azerbaijan","MINISTRY OF FINANCE","AZ","Azerbaijan","FSL","Repaying","0.00",,"P122944","RURAL INVSMT (AZRIP) 2","50000000.00","0.00","0.00","50000000.00","13500000.01","36499999.99","0.00","36499999.99","0.00","0.00","0.00","36499999.99","2018-10-01T00:00:00.000","2030-04-01T00:00:00.000","2014-10-22T00:00:00.000","2014-07-09T00:00:00.000","2014-11-05T00:00:00.000","2019-09-30T00:00:00.000","2019-02-12T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD84070","EUROPE AND CENTRAL ASIA","AZ","Azerbaijan","MINISTRY OF FINANCE","AZ","Azerbaijan","FSL","Repaying","0.00",,"P144700","Judicial Services & Smart Infrastr Proj","100000000.00","0.00","0.00","100000000.00","32435802.81","67564197.19","0.00","67564197.19","0.00","0.00","0.00","67564197.19","2017-12-15T00:00:00.000","2029-06-15T00:00:00.000","2014-10-22T00:00:00.000","2014-07-09T00:00:00.000","2014-10-31T00:00:00.000","2021-06-30T00:00:00.000","2020-08-04T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD86020","EUROPE AND CENTRAL ASIA","AZ","Azerbaijan","MINISTRY OF FINANCE","AZ","Azerbaijan","FSL","Repaying","0.00",,"P118023","AZ HIGHWAY 3","140000000.00","65000000.00","0.00","75000000.00","75000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2020-08-01T00:00:00.000","2033-02-01T00:00:00.000","2016-04-07T00:00:00.000","2016-03-28T00:00:00.000","2016-06-29T00:00:00.000","2021-03-31T00:00:00.000","2021-06-08T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD86270","EUROPE AND CENTRAL ASIA","AZ","Azerbaijan","MINISTRY OF FINANCE","AZ","Azerbaijan","FSL","Repaying","0.00",,"P122943","IDP Living Standards and Livelihoods","66700000.00","51760603.68","0.00","14939396.32","14939396.32","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2021-11-15T00:00:00.000","2033-05-15T00:00:00.000","2016-06-23T00:00:00.000","2016-06-17T00:00:00.000","2016-09-12T00:00:00.000","2019-12-31T00:00:00.000","2020-07-24T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD86790","EUROPE AND CENTRAL ASIA","AZ","Azerbaijan","Southern Gas Corridor CJSC","AZ","Azerbaijan","FSL","Repaying","0.00",,"P157416","TANAP","400000000.00","0.00","0.00","400000000.00","8000000.00","392000000.00","0.00","392000000.00","0.00","0.00","0.00","392000000.00","2022-06-01T00:00:00.000","2046-12-01T00:00:00.000","2017-01-16T00:00:00.000","2016-12-20T00:00:00.000","2017-01-27T00:00:00.000","2021-07-31T00:00:00.000","2019-09-30T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD90440","EUROPE AND CENTRAL ASIA","AZ","Azerbaijan","MINISTRY OF FINANCE","AZ","Azerbaijan","FSL","Disbursing","0.00",,"P171250","Employment Support Project","100000000.00","0.00","80180558.43","19819441.57","0.00","19819441.57","0.00","19819441.57","0.00","0.00","0.00","100000000.00","2024-08-01T00:00:00.000","2034-02-01T00:00:00.000","2020-06-16T00:00:00.000","2020-03-05T00:00:00.000","2020-08-17T00:00:00.000","2025-12-31T00:00:00.000","2022-06-03T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD90580","EUROPE AND CENTRAL ASIA","AZ","Azerbaijan","MINISTRY OF FINANCE","AZ","Azerbaijan","FSL","Disbursing","0.00",,"P144700","Judicial Services & Smart Infrastr Proj","50000000.00","0.00","20792881.93","29207118.07","0.00","29207118.07","0.00","29207118.07","0.00","0.00","0.00","50000000.00","2024-08-01T00:00:00.000","2031-08-01T00:00:00.000","2020-06-16T00:00:00.000","2020-03-26T00:00:00.000","2020-07-29T00:00:00.000","2024-06-30T00:00:00.000","2022-06-28T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD92430","EUROPE AND CENTRAL ASIA","AZ","Azerbaijan","MINISTRY OF FINANCE","AZ","Azerbaijan","FSL","Disbursing","0.00",,"P174379","Regional Connectivity & Development Proj","65000000.00","0.00","62641874.73","2358125.27","0.00","2358125.27","0.00","2358125.27","0.00","0.00","0.00","65000000.00","2025-10-15T00:00:00.000","2032-04-15T00:00:00.000","2021-10-27T00:00:00.000","2021-05-20T00:00:00.000","2021-12-13T00:00:00.000","2026-03-31T00:00:00.000","2022-08-01T00:00:00.000"
