"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Consultant Services","Individual Consultant Selection","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1685408","CONTRATA&#199;&#195;O DE CONSULTOR INDIVIDUAL DO PROGRAMA POUPAN&#199;A JOVEM,","2019-05-23T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","39695.0","BR-SEDUC-PI-48411-CS-INDV"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Goods","Request for Quotations","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1685019","Aquisi&#231;&#227;o de Bens de Tecnologia(inform&#225;tica), para o Observat&#243;rio da Despesa P&#250;blica do Estado do Piaui para atender interesses da Controladoria Geral do Estado do Piaui (CGE) - PROJETO PILARES","2019-02-22T00:00:00.000","BR INFORMATICA LTDA","Federative Republic of Brazil","BR","21061.0","BR-CGE-PI-1-GO-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Consultant Services","Quality And Cost-Based Selection","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1684983","Consultoria para diagn&#243;stico e elabora&#231;&#227;o do Plano de Expans&#227;o dos polos da Media&#231;&#227;o Tecnol&#243;gica.","2018-10-18T00:00:00.000","MACROPLAN PROSPECTIVA ESTRATÉGIA E GESTÃO SS LTDA","Federative Republic of Brazil","BR","158893.0","BR-SEDUC-PI-6-CS-QCBS"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Consultant Services","Quality And Cost-Based Selection","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1684961","Contrata&#231;&#227;o de consultoria para reestrutura&#231;&#227;o do processo de planejamento, or&#231;amento, monitoramento e avalia&#231;&#227;o do Governo do Piaui.","2018-12-13T00:00:00.000","MACROPLAN PROSPECTIVA ESTRATÉGIA E GESTÃO SS LTDA","Federative Republic of Brazil","BR","529238.0","BR-SEPLAN-PI-1-CS-QCBS"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Consultant Services","Individual Consultant Selection","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1684692","Consultor individual especializado para realiza&#231;&#227;o de verifica&#231;&#227;o t&#233;cnica que ateste o alcance das metas dos Indicadores Vinculados ao Desembolso (DLI) 01 a 09 ligados ao segundo, terceiro, quarto e q","2019-06-28T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","18.0","BR-SEPLAN- PI-72430-CS-INDV"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Goods","Request for Quotations","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1684566","AQUISI&#199;&#195;O DE BENS DE EQUIPAMENTOS DE INFORMATICA E MOBILI&#193;RIO
DE ACORDO COM O PROJETO PIAU&#205; PILARES DO CRESCIMENTO E INCLUS&#195;O SOCIAL PARA
ATENDER AS NECESSIDADES DA CEPM","2019-04-04T00:00:00.000","BR INFORMATICA LTDA","Federative Republic of Brazil","BR","15750.0","BR-CEPM / PI-29613-GO-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Goods","Request for Quotations","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1683966","Aquisi&#231;&#227;o de 10 computadores, 6 notebooks, 5 tablets, 2 maquinas fotografica, 1 filmadora, 1 impressora apara apoiar as atividades do SIMO","2019-04-12T00:00:00.000","TARGET TECNOLOGIA E INFORMÁTICA EIRELI - ME","Federative Republic of Brazil","BR","26372.0","BR-SEPLAN- PI-39567-GO-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Goods","Request for Quotations","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1683948","Contrata&#231;&#227;o de empresa para fornecimento de Equipamentos de inform&#225;tica com objetivo de atender a interliga&#231;&#227;o dos pontos de acesso para o sistema informatizado da Ouvidoria Geral do Estado do Piau&#237;.","2018-09-05T00:00:00.000","INFORMÓVEIS DISTRIBUIDORA DE INFORMÁTICA E ESCRITORIO LTDA","Federative Republic of Brazil","BR","28299.0","BR-OGE-PI-1-GO-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Non-consulting Services","Request for Quotations","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1683734","Servi&#231;o de Loca&#231;&#227;o de 02 ve&#237;culos tipo Picape com motorista para a SEPLAN","2019-02-11T00:00:00.000","L.A.P DE CARVALHO - ME","Federative Republic of Brazil","BR","2413.0","BR-SEPLAN- PI-76155-NC-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Consultant Services","Individual Consultant Selection","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1683361","Consultor individual para verifica&#231;&#227;o t&#233;cnica que ateste o alcance das metas dos Indicadores Vinculados ao Desembolso (DLIs) 10 a 15 ligados ao segundo, terceiro, quarto e quinto desembolso do projet","2019-06-28T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","17.0","BR-SEPLAN- PI-94264-CS-INDV"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143492","BR DGM for Indigenous People and Traditional Communities","Consultant Services","Individual Consultant Selection","Agriculture, Fishing and Forestry","1677352","Consultaria para elabora&#231;&#227;o proposta de plano de trabalho, realiza&#231;&#227;o oficina balizamento conceitual, apresenta&#231;&#227;o do hist&#243;rico da constru&#231;&#227;o do conceito de REDD+, trabalhando roteiro tema comunidade","2019-06-03T00:00:00.000","Individual Consultant","Federative Republic of Brazil","BR","3975.0","BR-CAA-239241-CS-INDV"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P088966","BR Municipal APL: Teresina Enhancing Municipal Governance and Quality of Life Project","Non-consulting Services","Request for Bids","Transportation;Social Protection;Water, Sanitation and Waste Management;Public Administration;Industry, Trade and Services","1670112","Aquisi&#231;&#227;o de Softwares e Treinamento de Pessoal para Implanta&#231;&#227;o da Tecnologia BIM em &#211;rg&#227;os Executivos da SEMPLAN, detalhado a seguir: LOTE 2 - Modulo de C&#225;lculo e Dimensionamento.","2019-01-21T00:00:00.000","MN TECNOLOGIA E TREINAMENTO LTDA","Federative Republic of Brazil","BR","11844.0","BR-PREFEITURA TEREZINA-87004-NC-"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143492","BR DGM for Indigenous People and Traditional Communities","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry","1669070","Confec&#231;&#227;o de Camisetas e Chap&#233;us do Subprojeto n&#186; 04- DGM/FIP/Brasil","2018-12-11T00:00:00.000","RAQUEL NEVES BARBOSA DA SILVA","Federative Republic of Brazil","BR","267.0","SUB 4-9"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143492","BR DGM for Indigenous People and Traditional Communities","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry","1668853","Aquisi&#231;&#227;o de Combust&#237;vel para para execu&#231;&#227;o do Subprojeto Pojinare (Nossa Mata)","2018-12-18T00:00:00.000","AUTO POSTO 2001 LTDA","Federative Republic of Brazil","BR","239.0","SUB 30 - 2"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143492","BR DGM for Indigenous People and Traditional Communities","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry","1666601","Servi&#231;o de Alimenta&#231;&#227;o para as atividades dos cursos de Agroind&#250;stria e Mudan&#231;as Clim&#225;ticas e a Pol&#237;tica de REDD+","2019-05-08T00:00:00.000","JOSE RONALDO DE JESUS OLIVEIRA","Federative Republic of Brazil","BR","4853.0","BR-CAA-110425-NC-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143492","BR DGM for Indigenous People and Traditional Communities","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1666466","Aquisi&#231;&#227;o de materiais did&#225;ticos para as capacita&#231;&#245;es e eventos do plano de capacita&#231;&#245;es do projeto DGM/FIP/Brasil","2019-05-09T00:00:00.000","COMERCIAL FREDSON LTDA (GUTEMBERG)","Federative Republic of Brazil","BR","1592.0","BR-CAA-110418-GO-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143492","BR DGM for Indigenous People and Traditional Communities","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry","1666464","Hospedagem, alimenta&#231;&#227;o (caf&#233; da manh&#227;, almo&#231;o/jantar, coffee break), loca&#231;&#227;o de sala e equipamentos e servi&#231;o de transfer aos participantes da &#8220;Oficina de Elabora&#231;&#227;o de Projetos - Brasilia""","2018-08-21T00:00:00.000","DANIELA BITTAR HOMSI EPP (BRASIL IMPERIAL HOTEL)","Federative Republic of Brazil","BR","10103.0","BR-CAA-39552-NC-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143492","BR DGM for Indigenous People and Traditional Communities","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry","1666458","Presta&#231;&#227;o de servi&#231;os de desenvolvimento de projeto gr&#225;fico, diagrama&#231;&#227;o, tratamento de imagens e finaliza&#231;&#227;o de arquivos para impress&#227;o de pe&#231;as gr&#225;ficas do projeto DGM/FIP/Brasil","2018-10-25T00:00:00.000","DIOGO MOTA DE OLIVEIRA","Federative Republic of Brazil","BR","1433.0","BR-CAA-39555-NC-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143492","BR DGM for Indigenous People and Traditional Communities","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1666268","Aquisi&#231;&#227;o de equipamento port&#225;til de inform&#225;tica modelo &#8220;Tablet&#8221; e acess&#243;rios para utiliza&#231;&#227;o das entidades executoras dos subprojetos para acompanhamentos das metas f&#237;sicas dos subprojetos.","2018-07-05T00:00:00.000","MAGAZINE LUIZA S/A","Federative Republic of Brazil","BR","5135.0","BR-CAA-39550-GO-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143492","BR DGM for Indigenous People and Traditional Communities","Non-consulting Services","Community Driven Development","Agriculture, Fishing and Forestry","1662740","Contrata&#231;&#227;o de apoio operacional para execu&#231;&#227;o das atividades do subprojeto n. &#186; 108 &#8211; Unidade multiuso agroextrativista da aldeia brej&#227;o da Associa&#231;&#227;o Hanaiti Yomono","2018-08-01T00:00:00.000","ALEXANDRO DA SILVA SOUZA","Federative Republic of Brazil","BR","7711.0","SUB 108-26"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Goods","Request for Bids","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1659361","AQUISI&#199;&#195;O DE (02) DUAS UNIDADES M&#211;VEIS PARA CADASTRO E REGULARIZA&#199;&#195;O FINDI&#193;RIA, COM O OBJETIVO DE DINAMIZAR AS A&#199;&#213;ES DE CADASTRO DE TERRAS E REGULARIZA&#199;&#195;O FUNDI&#193;RIA, O FORTALECIMENTO DA GEST&#195;O...","2018-08-24T00:00:00.000","FTM VIATURAS E CARROCERIAS ESPECIAIS LTDA","Federative Republic of Brazil","BR","130590.0","BR-INTERPI-PI-48252-GO-RFB"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Goods","Request for Quotations","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1658633","AQUISI&#199;&#195;O E INSTALA&#199;&#195;O DE NOVO MOBILI&#193;RIO PARA NOVAS INSTALA&#199;&#213;ES DO INTERPI NOS MOLDES DO ACORDO DE EMPR&#201;STIMOS N&#186; BIRD 8575-BR...","2018-08-24T00:00:00.000","RECICLE EXPRESS IND. & COM. LTDA","Federative Republic of Brazil","BR","39289.0","BR-INTERPI-PI-48237-GO-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Goods","Request for Quotations","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1658506","AQUISI&#199;&#195;O DE 6 KITS DE ACENT - R&#193;DIO, COM 1(UMA) CENTRAL E 2(DOIS) R&#193;DIOS COMUNICADORES...","2018-08-24T00:00:00.000","TOPGEO TECNOLOGIAS - LTDA","Federative Republic of Brazil","BR","14703.0","BR-INTERPI-PI-48245-GO-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Goods","Request for Bids","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1658069","AQUIS&#195;O DE EQUIPAMENTOS E MATERIAL DE INFORM&#193;TICA PARA NOVAS INSTALA&#199;&#213;ES DO INTERPI NOS MOLDES DO ACORDO DE EMPR&#201;STIMO N&#186; 8575","2018-08-24T00:00:00.000","INFOART INFORMATICA EIRELLI","Federative Republic of Brazil","BR","50634.0","BR-INTERPI-PI-3-GO-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P129342","Piaui: Pillars of Growth and Social Inclusion Project","Goods","Request for Quotations","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","1657818","AQUISI&#199;&#195;O E INSTALA&#199;&#195;O DE APARELHOS DE AR CONDICIONADO PARA NOVAS INSTALA&#199;&#213;ES DO INTERPI NOS MOLDES DO ACORDO DE EMPR&#201;STIMO N&#186; BIRD 8585-BR...","2018-08-24T00:00:00.000","MARIA JOSÉ DA FONSECA LEITE-ME","Federative Republic of Brazil","BR","10507.0","BR-INTERPI-PI-57772-GO-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143492","BR DGM for Indigenous People and Traditional Communities","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry","1650553","Contrata&#231;&#227;o de empresa para a presta&#231;&#227;o de servi&#231;os de Auditoria Externa Independente como parte do cumprimento do Acordo de Subdoa&#231;&#227;o TF 018765, do Programa de Investimento Florestal - DGM/FIP/Brasil","2019-04-26T00:00:00.000","DAVI E CORREA AUDITORES INDEPENDENTES","Federative Republic of Brazil","BR","12739.0","BR-CAA-39562-NC-RFQ"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143492","BR DGM for Indigenous People and Traditional Communities","Non-consulting Services","Direct Selection","Agriculture, Fishing and Forestry","1650534","Contrata&#231;&#227;o de servi&#231;os de mailing e envio em massa, para o Programa do Mecanismo de Doa&#231;&#227;o Dedicado a Povos Ind&#237;genas e Comunidades Tradicionais no &#194;mbito do Programa de Investimento Florestal","2019-05-13T00:00:00.000","COMUNIQUE-SE S/A","Federative Republic of Brazil","BR","1060.0","BR-CAA-110428-NC-DIR"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143492","BR DGM for Indigenous People and Traditional Communities","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry","1650350","Loca&#231;&#227;o de 01 (um) ve&#237;culo tipo &#244;nibus para utiliza&#231;&#227;o nas atividades do subprojeto 288 - ASSOCIA&#199;&#195;O DO MOVIMENTO INTERESTADUAL DAS QUEBRADEIRAS DE COCO BABA&#199;U","2019-02-04T00:00:00.000","SILVA E BRITO VIAGENS E TURISMO LTDA ME","Federative Republic of Brazil","BR","1804.0","AI3 - 7"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143492","BR DGM for Indigenous People and Traditional Communities","Non-consulting Services","Request for Quotations","Agriculture, Fishing and Forestry","1650205","Loca&#231;&#227;o de 02 (dois) ve&#237;culos tipo &#244;nibus para utiliza&#231;&#227;o nas atividades do subprojeto 288 -ASSOCIA&#199;&#195;O DO MOVIMENTO INTERESTADUAL DAS QUEBRADEIRAS DE COCO BABA&#199;U","2019-02-05T00:00:00.000","CLARA EVENTOS TURISMO LTD","Federative Republic of Brazil","BR","3169.0","AI3 - 3"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143492","BR DGM for Indigenous People and Traditional Communities","Goods","Request for Quotations","Agriculture, Fishing and Forestry","1647769","Aquisi&#231;&#227;o de equipamentos de inform&#225;tica.","2019-04-12T00:00:00.000","MAGAZINE LUIZA SA","Federative Republic of Brazil","BR","721.0","SUB 108-25"
"2022-09-12T00:00:00.000","2019","LATIN AMERICA AND CARIBBEAN","Brazil","BR","P143492","BR DGM for Indigenous People and Traditional Communities","Goods","Community Driven Development","Agriculture, Fishing and Forestry","1647685","Aquisi&#231;&#227;o de madeiramento para implanta&#231;&#227;o das unidades produtivas da Associa&#231;&#227;o Ind&#237;gena Aldeia Riacho dos Buritis e adjac&#234;ncias-Subprojeto85","2019-03-13T00:00:00.000","EUCAFORT","Federative Republic of Brazil","BR","4108.0","SUB 85 -11"
