"end_of_period","credit_number","region","country_code","country","borrower","credit_status","service_charge_rate","currency_of_commitment","project_id","project_name","original_principal_amount","cancelled_amount","undisbursed_amount","disbursed_amount","repaid_to_ida","due_to_ida","exchange_adjustment","borrower_s_obligation","sold_3rd_party","repaid_3rd_party","due_3rd_party","credits_held","first_repayment_date","last_repayment_date","agreement_signing_date","board_approval_date","effective_date_most_recent_","closed_date_most_recent_","last_disbursement_date"
"2022-07-31T00:00:00.000","IDA01270","EAST ASIA AND PACIFIC","ID","Indonesia","Ministry of Finance","Fully Repaid","0.75","USD","P003702","IRRIGATION REHABILIT","5879988.25","12027.72","0.00","5867960.53","5867960.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1978-10-01T00:00:00.000","2018-04-01T00:00:00.000","1968-09-06T00:00:00.000","1968-09-03T00:00:00.000","1969-03-25T00:00:00.000","1976-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDA01350","EAST ASIA AND PACIFIC","ID","Indonesia","Ministry of Finance","Fully Repaid","0.75","USD","P003705","TECHNICAL ASSISTANCE","2300310.89","0.00","0.00","2300310.89","2300310.89","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1979-04-01T00:00:00.000","2018-10-01T00:00:00.000","1968-12-27T00:00:00.000","1968-12-17T00:00:00.000","1969-03-17T00:00:00.000","1974-01-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDA01540","EAST ASIA AND PACIFIC","ID","Indonesia","Ministry of Finance","Fully Repaid","0.75","USD","P003704","ROADS EMERGENCY REHA","32580275.65","184796.61","0.00","32395479.04","32395479.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1979-12-15T00:00:00.000","2019-06-15T00:00:00.000","1969-06-20T00:00:00.000","1969-06-17T00:00:00.000","1969-10-02T00:00:00.000","1975-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDA01550","EAST ASIA AND PACIFIC","ID","Indonesia","Ministry of Finance","Fully Repaid","0.75","USD","P003703","AGRICULTURAL ESTATES","17573763.78","14159.82","0.00","17559603.96","17559603.96","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1979-12-15T00:00:00.000","2019-06-15T00:00:00.000","1969-06-20T00:00:00.000","1969-06-17T00:00:00.000","1969-12-10T00:00:00.000","1976-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDA01650","EAST ASIA AND PACIFIC","ID","Indonesia","Ministry of Finance","Fully Repaid","0.75","USD","P003709","DJAKARTA POWER DISTR","15805812.23","0.00","0.00","15805812.23","15805812.23","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1979-12-15T00:00:00.000","2019-06-15T00:00:00.000","1969-10-29T00:00:00.000","1969-10-21T00:00:00.000","1970-06-01T00:00:00.000","1975-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDA01931","EAST ASIA AND PACIFIC","ID","Indonesia","Ministry of Finance","Fully Repaid","0.75","USD","P003708","PUSRI FERT & GAS CON","30734930.29","0.00","0.00","30734930.29","30734930.29","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1980-10-01T00:00:00.000","2020-04-01T00:00:00.000","1970-06-15T00:00:00.000","1970-05-12T00:00:00.000","1971-01-15T00:00:00.000","1976-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDA01932","EAST ASIA AND PACIFIC","ID","Indonesia","Ministry of Finance","Fully Repaid","0.75","USD","P003708","PUSRI FERT & GAS CON","5000000.00","0.00","0.00","5000000.00","5000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1980-10-01T00:00:00.000","2020-04-01T00:00:00.000","1973-05-21T00:00:00.000","1973-05-15T00:00:00.000","1973-06-15T00:00:00.000","1976-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDA01940","EAST ASIA AND PACIFIC","ID","Indonesia","Ministry of Finance","Fully Repaid","0.75","USD","P003707","AGRICULTURAL ESTATES","17532144.47","89021.01","0.00","17443123.46","17443123.46","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1980-11-01T00:00:00.000","2020-05-01T00:00:00.000","1970-06-15T00:00:00.000","1970-05-26T00:00:00.000","1971-02-09T00:00:00.000","1977-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDA01950","EAST ASIA AND PACIFIC","ID","Indonesia","Ministry of Finance","Fully Repaid","0.75","USD","P003706","IRRIG II DJATILUHAR","19142570.31","0.00","0.00","19142570.31","19142570.31","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1980-11-01T00:00:00.000","2020-05-01T00:00:00.000","1970-06-15T00:00:00.000","1970-06-11T00:00:00.000","1970-12-31T00:00:00.000","1978-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDA02100","EAST ASIA AND PACIFIC","ID","Indonesia","Ministry of Finance","Fully Repaid","0.75","USD","P003714","TELECOMMUNICATIONS I","12939856.60","167691.69","0.00","12772164.91","12772164.91","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1980-12-01T00:00:00.000","2020-06-01T00:00:00.000","1970-07-13T00:00:00.000","1970-07-07T00:00:00.000","1971-02-18T00:00:00.000","1976-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDA02110","EAST ASIA AND PACIFIC","ID","Indonesia","Ministry of Finance","Fully Repaid","0.75","USD","P003711","FISHERIES","3517527.02","0.00","0.00","3517527.02","3517527.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1980-11-01T00:00:00.000","2020-05-01T00:00:00.000","1970-07-13T00:00:00.000","1970-07-07T00:00:00.000","1971-01-15T00:00:00.000","1978-06-30T00:00:00.000",
