"as_of_date","fiscal_year","region","borrower_country","project_id","project_name","procurement_category","procurement_method","major_sector","contract_description","contract_signing_date","supplier","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P150738","CLEAR - Brazil","Consultant Services","Individual Consultant Selection","Public Administration","Workshops nas cinco regioes FNP Frente Nacional dos Prefeitos - Aulas 40 horas aula","2017-05-05T00:00:00.000","Individual Consultant","657.0","4"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P150738","CLEAR - Brazil","Consultant Services","Individual Consultant Selection","Public Administration","Coordena&#231;&#227;o do Projeto Clear nos tr&#234;s compontentes","2017-05-15T00:00:00.000","Individual Consultant","23584.0","9"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P127463","Strengthening Service Delivery for Growth, Poverty Reduction and Enviromental Sustainability in the State of Cear&#225; PforR","Consultant Services","Consultant Qualification  Selection","Education;Water, Sanitation and Waste Management;Public Administration;Industry, Trade and Services","Contrata&#195;&#402;&#194;&#167;&#195;&#402;&#194;&#163;o de um Consultor Individual para apoiar a UGP/IPECE na coordena&#195;&#402;&#194;&#167;&#195;&#402;&#194;&#163;o dos Projetos de Assist&#195;&#402;&#194;&#170;ncia T&#195;&#402;&#194;&#169;cnica do Projeto de Apoio ao Crescimento Econ&#195;&#402;&#194;&#180;mico com Redu&#195;&#402;&#194;&#167;&#195;&#402;&#194;&#163;o da","2016-08-23T00:00:00.000","CARLOS ALBERTO MANSO","33126.0","10/2015"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126537","Energy and Mineral Sector Strengthening","Goods","Request for Bids","Energy and Extractives","Aquisi&#231;&#227;o de equipamentos para armazenagem e processamento dos dados e imagens geof&#237;sicas e para estudos preventivos de des astres naturais (Eletrorresistiv&#237;metros)","2016-11-24T00:00:00.000","HASAGEO COMERCIO IMPORTAÇÃO E EXPORTAÇÃO LTDA  EPP","328819.0","BR-CPRM-32-2"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P147157","BRAZIL BAHIA SUSTAINABLE RURAL DEVELOPMENT PROJECT","Consultant Services","Consultant Qualification  Selection","Financial Sector;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","Prestacao de servico de consultoria para o servi&#231;o de Assist&#234;ncia T&#233;cnica e Extens&#227;o Rural - ATER referente ao lote XXV -Sudoeste Baiano.","2017-03-03T00:00:00.000","COOPERATIVA DE TRABALHO DA REGIÃO SUDOESTE DA BAHIA","181223.0","BR-CAR-BA-188335-CS-CQS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126452","Rio Grande do Norte: Regional Development and Governance","Non-consulting Services","Direct Selection","Information and Communications Technologies;Education;Social Protection;Agriculture, Fishing and Forestry;Public Administration","Loca&#231;&#227;o de espa&#231;o e organiza&#231;&#227;o de estande para participa&#231;&#227;o no evento 12&#186; Festival de Turismo das Cataratas de 28 a 30 de Junho de 2017.","2017-06-06T00:00:00.000","DE ANGELI FEIRAS E EVENTOS LTDA","22853.0","ID50 NC CONTRATO 75/2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P147272","BAHIA ROAD REHABILITATION AND MAINTENANCE PROJECT - 2ND PHASE","Consultant Services","Individual Consultant Selection","Transportation","Contrato de Presta&#231;&#227;o de servi&#231;os de consultoria celebrado entre o Estado da Bahia e o Sr. Marco T&#250;lio Peixoto Pimenta.  Consultor Individual Especialista em Seguran&#231;a Vi&#225;ria.","2017-04-12T00:00:00.000","Individual Consultant","131456.0","004-CT060/2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126372","Recife Swap Education and Public Management","Goods","Request for Bids","Education;Transportation;Public Administration","Material Esportiv0 - Lote 01, 03 e 04","2017-02-15T00:00:00.000","HML COMERCIAL LTDA - ME","134094.0","007/2017 SEDUC"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P147157","BRAZIL BAHIA SUSTAINABLE RURAL DEVELOPMENT PROJECT","Consultant Services","Consultant Qualification  Selection","Financial Sector;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","Presta&#231;&#227;o de servi&#231;o de consultoria para o servi&#231;o de Assist&#234;ncia T&#233;cnica e Extens&#227;o Rural - ATER referente ao lote VI - Chapada Diamantina.","2017-05-05T00:00:00.000","	CENTRO DE FORMAÇÃO E ORGANIZAÇÃO COMUNITÁRIA – CEFORC","166146.0","BR-CAR-BA-188301-CS-CQS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P108443","Sao Paulo Sustainable Rural Development and Access to Markets","Civil Works","Request for Quotations","Transportation;Agriculture, Fishing and Forestry;Industry, Trade and Services","Contrata&#231;&#227;o de empresa especializada para a presta&#231;&#227;o de servi&#231;os de reparos e adequa&#231;&#227;o do pr&#233;dio da Casa da Agricultura do Munic&#237;pio de S&#227;o Sebasti&#227;o (Pindamonhangaba).","2017-06-01T00:00:00.000","EL OBRAS E SERVIÇOS LTDA EPP","28673.0","BR-SAA-SP-39946-CW-RFQ"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P107146","Acre Social and Economic Inclusion and Sustainable Development Project - PROACRE","Civil Works","Request for Bids","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","Execu&#231;&#227;o Obras de Infraestrutura de Urbaniza&#231;&#227;o e Saneamento B&#225;sico da &#193;rea Urbana do Munic&#237;pio de Santa Rosa do Purus, atendendo as necessidades do DEPASA. no PROSER.","2017-06-06T00:00:00.000","AMAZÔNIA CONTRUÇÕES ENG. E COMÉRCIO LTDA","4937236.0","BR-SEPLAN - AC-33461-CW-RFP"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126343","SWAp for Parana Multi-sector Development Project","Consultant Services","Quality And Cost-Based Selection","Health;Education;Agriculture, Fishing and Forestry;Public Administration","CONTRATO DE SERVI&#199;OS DE CONSULTORIA ESPECIALIZADA NAS &#193;REAS DE PLANEJAMENTO E DESENVOLVIMENTO DE FERRAMENTAS DE TECNOLOGIAS INTEGRADAS VOLTADA PRINCIPALMENTE PAR AO CONTROLE DA GEST&#195;O P&#218;BLICA","2017-06-30T00:00:00.000","CONSÓRCIO E-STRATÉGIA / KPMG-PARANÁ","1501331.0","BR-SEPL-PR-66773-CS-QCBS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P111996","Upgrading and Greening the Rio de Janeiro Urban Rail System","Non-consulting Services","Request for Quotations","Transportation","Independent Audit Services of Loan 7719-BR and 8117-BR for 2015/2016/2017","2016-07-05T00:00:00.000","TEIXEIRA E ASSOCIADOS","36387.0","004/ASJUR/16"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126452","Rio Grande do Norte: Regional Development and Governance","Consultant Services","Consultant Qualification  Selection","Information and Communications Technologies;Education;Social Protection;Agriculture, Fishing and Forestry;Public Administration","Projeto de Dinamiza&#231;&#227;o e Sustentabilidade do Turismo nos munic&#237;pios de Passa e Fica, Serra de S&#227;o Bento e Monte das Gameleiras.","2017-05-26T00:00:00.000","INSTITUTO BRASILEIRO DE DESENVOLVIMENTO E SUSTENTABILIDADE- IABS","241262.0","ID78 CS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126452","Rio Grande do Norte: Regional Development and Governance","Non-consulting Services","Direct Selection","Information and Communications Technologies;Education;Social Protection;Agriculture, Fishing and Forestry;Public Administration","Loca&#231;&#227;o de piso e montagem de estande para a participa&#231;&#227;o na 3&#176; Feira de Munic&#237;pios e Produtos Tur&#237;sticos - FEMPTUR e 8&#176; F&#243;rum de Turismo do RN a ser realizar nos dias 07 e 08 de abril de 2017, Natal.","2017-04-05T00:00:00.000","ARGUS ASSESSORIA A EVENTOS DE TURISMO LTDA","17379.0","ID43 NC CONTRATO 49/2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126372","Recife Swap Education and Public Management","Goods","Request for Bids","Education;Transportation;Public Administration","AQUISI&#199;&#195;O DE  MOBILI&#193;RIO - LOTE 01","2016-07-01T00:00:00.000","LAYOUT MOVEIS PARA ESCRITORIO LTDA. - EPP","48877.0","001/2015 SEPLAG"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126372","Recife Swap Education and Public Management","Goods","E-Auctions","Education;Transportation;Public Administration","Aquisi&#231;&#227;o de Esponja de L&#227; de A&#231;o e Dupla Face","2017-05-29T00:00:00.000","TUTTO LIMP DISTRIBUIDORA  LTDA","22103.0","016/2017 SEDUC"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126372","Recife Swap Education and Public Management","Goods","E-Auctions","Education;Transportation;Public Administration","Aquisi&#231;&#227;o de Fardamento 2017","2017-01-23T00:00:00.000","T&R COMÉRCIO DE ARTIGOS DE CONFECÇÃO","230667.0","008/2017 SEDUC"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P108443","Sao Paulo Sustainable Rural Development and Access to Markets","Civil Works","Request for Quotations","Transportation;Agriculture, Fishing and Forestry;Industry, Trade and Services","Contrata&#231;&#227;o de empresa especializada para presta&#231;&#227;o de servi&#231;os de reparos e adequa&#231;&#227;o do pr&#233;dio da Casa de Agricultura de Munic&#237;pio de Divinol&#226;ndia.","2017-06-05T00:00:00.000","CONSTRUTORA ANDRADE & SOUZA EIRELI EPP","39117.0","BR-SAA-SP-37974-CW-RFQ"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P127245","Rio de Janeiro Strengthening Public Sector Management Technical Assistance Project","Consultant Services","Quality And Cost-Based Selection","Health;Education;Social Protection;Public Administration","Consultoria especializada para a implementa&#231;&#227;o dos crit&#233;rios de corre&#231;&#227;o da produ&#231;&#227;o textual dos estudantes do Ensino Fundamental cariocas nas avalia&#231;&#245;es bimestrais das escolas","2017-04-28T00:00:00.000","AVALIA QUALIDADE EDUCACIONAL LTDA.","136211.0","BR-MSF-9207-CS-QCBS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P106768","Brazil - Rio de Janeiro Renovating and Strengthening Public Management","Non-consulting Services","National Competitive Bidding","Information and Communications Technologies;Education;Health;Public Administration","The Addendum's objective is the quantitative and qualitative change of scope, as well as changing the physical and financial schedule of software development services.","2016-08-30T00:00:00.000","EXTREME DIGITAL CONSULTORIA LTDA","303344.0","TERMO ADITIVO AO CONTRATO 02/16"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P107146","Acre Social and Economic Inclusion and Sustainable Development Project - PROACRE","Civil Works","Request for Bids","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","Obra de reforma da Biblioteca P&#250;blica Estadual Eleomar de Souza Braga. localizado na rua Capit&#227;o Pedro Vasconcelos, n&#186; 175, Aeroporto, no munic&#237;pio de Epitaciol&#226;ndia/AC, para atender a FEM.","2017-02-27T00:00:00.000","BORGES COMÉRCIO E SERVIÇOS LTDA","63150.0","BR-SEPLAN - AC-21472-CW-RFB"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P108443","Sao Paulo Sustainable Rural Development and Access to Markets","Civil Works","Request for Quotations","Transportation;Agriculture, Fishing and Forestry;Industry, Trade and Services","Contrata&#231;&#227;o de empresa especializada para presta&#231;&#227;o de servi&#231;os de reparos e adequa&#231;&#227;o do pr&#233;dio da Casa da Agricultura do Munic&#237;pio de Nuporanga (Orl&#226;ndia).","2017-06-21T00:00:00.000","PROJETTAR ENGENHARIA E MANUTENÇÃO EIRELI - ME","28129.0","BR-SAA-SP-39843-CW-RFQ"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P108654","Brazil Pernambuco Sustainable Water","Civil Works","Request for Bids","Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry","Execution of the Sanitary Sewage System in the County Seat of Santa Cruz do Capibaribe (PE)","2017-03-03T00:00:00.000","CONSORCIO GEL/ACCIONA","30362582.0","ICB 001/2015 SANTA CRUZ DO CAPIB"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P108443","Sao Paulo Sustainable Rural Development and Access to Markets","Civil Works","Request for Quotations","Transportation;Agriculture, Fishing and Forestry;Industry, Trade and Services","Contrata&#231;&#227;o de empresa especializada para presta&#231;&#227;o de servi&#231;os de reparos e adequa&#231;&#227;o do pr&#233;dio da Casa da Agricultura do Munic&#237;pio de Jacupiranga.","2017-04-25T00:00:00.000","OLIVEIRA DUARTE ENGENHARIA LTDA EPP","40328.0","BR-SAA-SP-39625-CW-RFQ"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P108443","Sao Paulo Sustainable Rural Development and Access to Markets","Civil Works","Request for Quotations","Transportation;Agriculture, Fishing and Forestry;Industry, Trade and Services","Contrata&#231;&#227;o de empresa especializada para presta&#231;&#227;o de servi&#231;os de reparos e adequa&#231;&#227;o do pr&#233;dio da Casa da Agricultura do Munic&#237;pio de Pontal (Ribeir&#227;o Preto).","2017-06-29T00:00:00.000","LAMG SERVIÇOS E CONSTRUÇÕES LTDA ME","54066.0","BR-SAA-SP-39931-CW-RFQ"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P107146","Acre Social and Economic Inclusion and Sustainable Development Project - PROACRE","Non-consulting Services","E-Auctions","Education;Health;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","Contrata&#231;&#227;o de servi&#231;os t&#233;cnicos para apoiar a realiza&#231;&#227;o, elabora&#231;&#227;o, atualiza&#231;&#227;o, acompanhamento e monitoramento dos Planos de Desenvolvimento PGA","2017-04-04T00:00:00.000","MARQUES E BARBOSA LTDA - M & B SERVIÇOS","422392.0","BR-SEPLAN - AC-59011-NC-EA"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P147157","BRAZIL BAHIA SUSTAINABLE RURAL DEVELOPMENT PROJECT","Consultant Services","Consultant Qualification  Selection","Financial Sector;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","Prestacao de servico de consultoria para o servi&#231;o de Assist&#234;ncia T&#233;cnica e Extens&#227;o Rural ATER referente ao lote I Bacia do Jacu&#237;pe","2017-03-03T00:00:00.000","FUNDAÇÃO DE APOIO À AGRICULTURA FAMILIAR DO SEMIÁRIDO DA BAHIA","189352.0","BR-CAR-BA-188341-CS-CQS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P147272","BAHIA ROAD REHABILITATION AND MAINTENANCE PROJECT - 2ND PHASE","Consultant Services","Individual Consultant Selection","Transportation","Presta&#231;&#227;o de Servi&#231;os de Consultoria, Consultor Individual, Assessoramento &#224; UCP na Articula&#231;&#227;o Institucional Junto a Prefeituras e Cons&#243;rcios P&#250;blicos Intermunicipais. Contratado Silvio Camelyer.","2016-10-03T00:00:00.000","Individual Consultant","220915.0","BR-SEINFRA-BA-134216-CS-INDV"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P095171","Integrated Health and Water Management Project (SWAP)","Non-consulting Services","Direct Selection","Health;Social Protection;Water, Sanitation and Waste Management","250 inscricoes em curso de Aperfeicoamento em Gestao, Monitoramento e Avaliacao de Politicas Publicas","2016-07-05T00:00:00.000","FUNDACAO DE APOIO DA UNIVERSIDADE FEDERAL DE RIO GRANDE DO SUL FAURGS","144911.0","008/2016"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P108443","Sao Paulo Sustainable Rural Development and Access to Markets","Civil Works","Request for Quotations","Transportation;Agriculture, Fishing and Forestry;Industry, Trade and Services","Contrata&#231;&#227;o de empresa especializada para presta&#231;&#227;o de servi&#231;os de reparos e adequa&#231;&#227;o do pr&#233;dio da Casa da Agricultura do Munic&#237;pio de Ibir&#225;.","2017-06-27T00:00:00.000","CONSTRUTORA MOLINA JOSÉ BONIFÁCIO LTDA","35120.0","BR-SAA-SP-39303-CW-RFQ"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P147157","BRAZIL BAHIA SUSTAINABLE RURAL DEVELOPMENT PROJECT","Consultant Services","Individual Consultant Selection","Financial Sector;Water, Sanitation and Waste Management;Agriculture, Fishing and Forestry;Public Administration","Realiza&#231;&#227;o de an&#225;lise de requisitos, especifica&#231;&#245;es e defini&#231;&#245;es de arquitetura para desenvolvimento de um sistema de compras de subprojetos.","2017-04-26T00:00:00.000","Individual Consultant","5109.0","BR-NA-287-CF-CD"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126372","Recife Swap Education and Public Management","Goods","E-Auctions","Education;Transportation;Public Administration","Aquisi&#231;&#227;o de Instrumentos Musicais 2017","2017-05-09T00:00:00.000","PHILHARMONIE IMPORTAÇÃO E EXPORTAÇÃO","11081.0","017/2017 SEDUC"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126372","Recife Swap Education and Public Management","Consultant Services","Quality And Cost-Based Selection","Education;Transportation;Public Administration","Defini&#231;&#227;o de Modelo Juridico do ICPS","2016-07-11T00:00:00.000","ERNST & YOUNG ASSESSORIA EMPRESARIAL LTDA","213117.0","001/2015 ICPS"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126452","Rio Grande do Norte: Regional Development and Governance","Non-consulting Services","Direct Selection","Information and Communications Technologies;Education;Social Protection;Agriculture, Fishing and Forestry;Public Administration","Loca&#231;&#227;o de piso e montagem de estande de 36m&#178; para participa&#231;&#227;o no evento BTL em Lisboa, Portugal, no per&#237;odo de 15 a 19 de mar&#231;o de 2017.","2017-03-14T00:00:00.000","PROMO INTELIGÊNCIA TURÍSTICA EIRELLI","39657.0","ID56 NC CONTRATO 32/2017"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P116170","Sao Paulo Metro Line 5 Project","Consultant Services","Quality And Cost-Based Selection","Transportation","DESENVOLVIMENTO E DISPONIBILIZA&#199;&#195;O DE SIST. P/ COLETA E CONSIST&#202;NCIA DE DADOS P/ DISPOSITIVOS M&#211;VEIS, GEORREFERENCIAMENTO DE ENDERE&#199;OS. PESQUISA OD 2017.","2017-03-29T00:00:00.000","COMAP CONSULTORIA, MARKETING, PLANEJAMENTO E REPRESENTAÇÕES LTDA","1153072.0","L5-11"
"2022-09-12T00:00:00.000","2017","LATIN AMERICA AND CARIBBEAN","Brazil","P126452","Rio Grande do Norte: Regional Development and Governance","Consultant Services","Quality And Cost-Based Selection","Information and Communications Technologies;Education;Social Protection;Agriculture, Fishing and Forestry;Public Administration","Sistema de Apoio a Gestao de Resultados","2016-11-17T00:00:00.000","INDA BRASIL SOLUCOES E SERVICOS TECNOLOGICOS S.A","2378598.0","20 - REPUBLICATION"
