"date_disclosed","project_name","document_type","project_number","product_line","company_name","country","ifc_country_code","industry","environmental_category","department","status","project_board_date","ifc_investment_for_risk_management_million_usd","ifc_investment_for_guarantee_million_usd","ifc_investment_for_loan_million_usd","ifc_investment_for_equity_million_usd","total_ifc_investment_as_approved_by_board_million_usd","country_code","as_of_date"
"2022-08-26T00:00:00.000","Amunet Wind IPP","Summary of Investment Information (AIP Policy 2012)","45837",,"AMUNET WIND POWER COMPANY SAE","Egypt, Arab Republic of","EGT","Infrastructure","A","Regional Industry - INF Africa","Pending","2022-11-04T00:00:00.000",,,,,,"EG","2022-09-02T03:05:00.000"
"2022-03-04T00:00:00.000","Zarafshon Wind","Summary of Investment Information (AIP Policy 2012)","44364","Risk Management","SHAMOL ZARAFSHAN ENERGY FE LLC","Uzbekistan","UZB","Infrastructure","A","Regional Industry INF MCT","Pending","2022-05-26T00:00:00.000","7.0",,"75.0",,"82.0","UZ","2022-09-02T03:05:00.000"
"2021-03-16T00:00:00.000","REE Wind Power 2","Summary of Investment Information (AIP Policy 2012)","44653","Loan","THUAN BINH WIND POWER JOINT STOCK COMPANY","Vietnam","VNM","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2021-04-16T00:00:00.000",,,"20.0",,"20.0","VN","2022-09-02T03:05:00.000"
"2019-09-16T00:00:00.000","Tricom Wind Power Pvt Limited","Summary of Investment Information (AIP Policy 2012)","40976","Loan","Lucky Renewables (Private) Limited","Pakistan","PAK","Infrastructure","B","Regional Industry INF MCT","Active","2019-10-25T00:00:00.000",,,"13.04",,"13.04","PK","2022-09-02T03:05:00.000"
"2019-09-16T00:00:00.000","Metro Wind Power Limited","Summary of Investment Information (AIP Policy 2012)","40975","Loan","METRO WIND POWER LIMITED","Pakistan","PAK","Infrastructure","B","Regional Industry INF MCT","Active","2019-10-25T00:00:00.000",,,"20.53",,"20.53","PK","2022-09-02T03:05:00.000"
"2019-09-16T00:00:00.000","Artistic Wind Power Pvt Limited","Summary of Investment Information (AIP Policy 2012)","40966","Loan","ARTISTIC WIND POWER PVT LIMITED","Pakistan","PAK","Infrastructure","B","Regional Industry INF MCT","Active","2019-10-25T00:00:00.000",,,"12.76",,"12.76","PK","2022-09-02T03:05:00.000"
"2019-09-16T00:00:00.000","ACT II Wind","Summary of Investment Information (AIP Policy 2012)","42613","Loan","ACT2 DIN WIND (PRIVATE) LIMITED","Pakistan","PAK","Infrastructure","B","Regional Industry INF MCT","Active","2019-10-25T00:00:00.000",,,"12.81",,"12.81","PK","2022-09-02T03:05:00.000"
"2018-10-22T00:00:00.000","Lekela EG Wind 1","Summary of Investment Information (AIP Policy 2012)","40137","Risk Management","LEKELA EGYPT WIND POWER BOO S.A.E","Egypt, Arab Republic of","EGT","Infrastructure","A","Regional Industry - INF ME & Africa","Active","2019-01-10T00:00:00.000","4.0",,"99.10",,"103.1","EG","2022-09-02T03:05:00.000"
"2017-08-04T00:00:00.000","Daehan Wind Power Company","Summary of Investment Information (AIP Policy 2012)","35349","Risk Management","DAEHAN WIND POWER COMPANY PSC","Jordan","JOR","Infrastructure","A","Regional Industry INF MCT","Active","2017-10-19T00:00:00.000","2.70",,"11.43",,"14.13","JO","2022-09-02T03:05:00.000"
"2017-01-06T00:00:00.000","Xenel Wind Jordan","Summary of Investment Information (AIP Policy 2012)","35348","Risk Management","ABOUR ENERGY CO PSC","Jordan","JOR","Infrastructure","A","Regional Industry INF MCT","Active","2017-03-07T00:00:00.000","2.0",,"28.0",,"30.0","JO","2022-09-02T03:05:00.000"
"2016-02-05T00:00:00.000","OAWPL and OAPWPL","Summary of Investment Information (AIP Policy 2012)","37086","Loan","OSTRO ANDHRA WIND PRIVATE LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2016-03-10T00:00:00.000",,,"60.40",,"60.4","IN","2022-09-02T03:05:00.000"
"2014-12-19T00:00:00.000","Dolovo Wind","Summary of Investment Information (AIP Policy 2012)","33839","Risk Management","VETROELEKTRANE BALKANA D.O.O","Serbia","SRB","Infrastructure","A","Regional Industry - INF ECA","Active","2017-09-30T00:00:00.000","3.0",,"70.88",,"73.88","YF","2022-09-02T03:05:00.000"
"2014-11-12T00:00:00.000","Gul Ahmed Wind Limited","Summary of Investment Information (AIP Policy 2012)","35088","Loan","GUL AHMED WIND POWER LIMITED","Pakistan","PAK","Infrastructure","B","Regional Industry INF MCT","Active","2014-12-15T00:00:00.000",,,"11.70","3.30","15.0","PK","2022-09-02T03:05:00.000"
"2014-10-06T00:00:00.000","Green Infra Wind","Summary of Investment Information (AIP Policy 2012)","35415","Loan","Green Infra Corporate Solar Limited","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2014-11-10T00:00:00.000",,,"59.10",,"59.1","IN","2022-09-02T03:05:00.000"
"2014-06-27T00:00:00.000","BMR Wind","Summary of Investment Information (AIP Policy 2012)","35081","Loan","BMR Jamaica Wind Limited","Jamaica","JAM","Infrastructure","B","Regional Industry - INF LAC","Completed","2014-07-29T00:00:00.000",,,"10.0",,"10.0","JM","2022-09-02T03:05:00.000"
"2014-06-27T00:00:00.000","Penonome Wind","Summary of Investment Information (AIP Policy 2012)","34810","Risk Management","UEP Penonome II, S.A.","Panama","PAN","Infrastructure","B","Regional Industry - INF LAC","Completed","2014-07-31T00:00:00.000","3.0",,"66.0","20.0","89.0","PA","2022-09-02T03:05:00.000"
"2013-10-10T00:00:00.000","Enel Wind Brazil","Summary of Investment Information (AIP Policy 2012)","33579","Loan","ENEL GREEN POWER BRASIL PARTICIPACOES LTDA.","Brazil","BRA","Infrastructure","A","Regional Industry - INF LAC","Completed","2013-12-12T00:00:00.000",,,"200.0",,"200.0","BR","2022-09-02T03:05:00.000"
"2013-02-08T00:00:00.000","Amakhala Wind","Summary of Investment Information (AIP Policy 2012)","33257","Loan","AMAKHALA EMOYENI RE PROJECT 1 (RF) (PTY) LTD","South Africa","SOU","Infrastructure","B","Regional Industry - INF Africa","Active","2013-03-13T00:00:00.000",,,"70.70",,"70.7","ZA","2022-09-02T03:05:00.000"
