"end_of_period","loan_number","region","country_code","country","borrower","guarantor_country_code","guarantor","loan_type","loan_status","interest_rate","currency_of_commitment","project_id","project_name","original_principal_amount","cancelled_amount","undisbursed_amount","disbursed_amount","repaid_to_ibrd","due_to_ibrd","exchange_adjustment","borrower_s_obligation","sold_3rd_party","repaid_3rd_party","due_3rd_party","loans_held","first_repayment_date","last_repayment_date","agreement_signing_date","board_approval_date","effective_date_most_recent_","closed_date_most_recent_","last_disbursement_date"
"2022-07-31T00:00:00.000","IBRD06690","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","7.0000",,"P004045","RAILWAYS III","40000000.00","351429.06","0.00","39648570.94","38848570.94","0.00","0.00","0.00","800000.00","800000.00","0.00","0.00","1974-03-01T00:00:00.000","1995-03-01T00:00:00.000","1970-05-14T00:00:00.000","1970-04-14T00:00:00.000","1970-09-11T00:00:00.000","1976-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD07690","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","7.2500",,"P004048","HIGHWAYS","54500000.00","1076981.97","0.00","53423018.03","49674221.01","0.00","0.00","0.00","3748797.02","3748797.02","0.00","0.00","1975-12-15T00:00:00.000","1995-06-15T00:00:00.000","1971-06-29T00:00:00.000","1971-06-22T00:00:00.000","1971-12-07T00:00:00.000","1977-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD08630","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","7.2500",,"P004054","RAILWAYS IV","40000000.00","0.00","0.00","40000000.00","38817677.16","0.00","0.00","0.00","1182322.84","1182322.84","0.00","0.00","1977-04-01T00:00:00.000","1997-10-01T00:00:00.000","1972-11-22T00:00:00.000","1972-11-14T00:00:00.000","1973-02-26T00:00:00.000","1979-03-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD09060","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","7.2500",,"P004052","EDUCATION II","23000000.00","0.00","0.00","23000000.00","21918985.14","0.00","0.01","0.01","1081014.86","1081014.86","0.00","0.00","1983-06-15T00:00:00.000","2002-12-15T00:00:00.000","1973-06-13T00:00:00.000","1973-05-29T00:00:00.000","1973-09-10T00:00:00.000","1979-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD09170","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","7.2500",,"P004053","BUSAN PORT EXPANSION","80000000.00","0.00","0.00","80000000.00","65534841.78","0.00","0.00","0.00","14465158.22","14465158.22","0.00","0.00","1978-08-01T00:00:00.000","1998-02-01T00:00:00.000","1973-06-27T00:00:00.000","1973-06-19T00:00:00.000","1973-09-18T00:00:00.000","1980-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD09420","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","7.2500",,"P004055","AGRIC. SEEDS","7000000.00","0.00","0.00","7000000.00","6977330.35","0.00","-0.01","-0.01","22669.65","22669.65","0.00","0.00","1980-11-01T00:00:00.000","1998-05-01T00:00:00.000","1973-11-16T00:00:00.000","1973-10-23T00:00:00.000","1974-04-24T00:00:00.000","1979-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD09530","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","7.2500",,"P004057","TOURISM","25000000.00","115808.60","0.00","24884191.40","24349191.40","0.00","0.00","0.00","535000.00","535000.00","0.00","0.00","1981-05-15T00:00:00.000","1998-11-15T00:00:00.000","1974-01-04T00:00:00.000","1973-12-11T00:00:00.000","1974-05-06T00:00:00.000","1980-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD09560","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","7.2500",,"P004058","HIGHWAYS II","47000000.00","0.00","0.00","47000000.00","46975000.00","0.00","0.00","0.00","25000.00","25000.00","0.00","0.00","1981-03-01T00:00:00.000","1998-09-01T00:00:00.000","1974-01-25T00:00:00.000","1974-01-08T00:00:00.000","1974-04-04T00:00:00.000","1978-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD10700","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","8.0000",,"P004063","SECONDARY CIT","15000000.00","0.00","0.00","15000000.00","15000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1982-03-15T00:00:00.000","1999-09-15T00:00:00.000","1975-01-15T00:00:00.000","1975-01-07T00:00:00.000","1975-08-18T00:00:00.000","1980-09-30T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD10940","EAST ASIA AND PACIFIC","KR","Korea, Republic of","MINISTRY OF FINANCE","KR","Korea, Republic of","NPL","Fully Repaid","8.5000",,"P004061","PROGRAM I","100000000.00","0.00","0.00","100000000.00","81816797.40","0.00","0.00","0.00","18183202.60","18183202.60","0.00","0.00","1980-05-15T00:00:00.000","1994-11-15T00:00:00.000","1975-03-31T00:00:00.000","1975-03-25T00:00:00.000","1975-04-21T00:00:00.000","1976-05-01T00:00:00.000",
