"date_disclosed","project_name","project_number","product_line","company_name","country","industry","environmental_category","department","status","project_board_date","ifc_investment_for_loan_million_usd","total_ifc_investment_as_approved_by_board_million_usd"
"2021-08-20T00:00:00.000","CIDT Expansion","45030","Loan","COMPAGNIE IVOIRIENNE POUR LE DEVELOPPEMENT DES TEXTILES SA","Cote D'Ivoire","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Pending","2021-09-20T00:00:00.000","8.74","8.74"
"2021-08-19T00:00:00.000","GTSFWolverine ","44827","Guarantee","WOLVERINE WORLD WIDE, INC.","World Region","Manufacturing","B","Gbl Ind, Manufact, Agribus & Services","Active","2021-04-13T00:00:00.000","250.0","500.0"
"2021-08-16T00:00:00.000","Soufflet Corp","45465","Loan","SOUFFLET FINANCES","Eastern Europe Region","Agribusiness and Forestry","B","Regional Industry - MAS ECA","Active","2021-09-28T00:00:00.000","59.17","59.17"
"2021-08-11T00:00:00.000","KICT","45328","Loan","KANDLA INTERNATIONAL CONTAINER TERMINAL PRIVATE LIMITED","India","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2021-09-21T00:00:00.000","30.84","30.84"
"2021-08-09T00:00:00.000","ISC-Ibtikar II","44824","Equity","ISC-IBTIKAR FUND II","West Bank and Gaza","Funds","FI-3","Disruptive Technologies and Funds","Active",,,"30.0"
"2021-08-09T00:00:00.000","Brimore","45574","Equity","BRIMORE","Egypt, Arab Republic of","other","B","Disruptive Technologies and Funds","Active","2021-09-13T00:00:00.000",,"5.0"
"2021-08-06T00:00:00.000","SILK","40075","Equity","PVI HOLDINGS","Vietnam","Financial Institutions","FI-1","Regional Industry - FIG Asia & Pac","Active","2021-04-13T00:00:00.000",,"7.48"
"2021-08-03T00:00:00.000","BOP Tamweelcom","45509","Loan","THE JORDAN MICRO FINANCE COMPANY","Jordan","Financial Institutions","FI-3","Regional Industry FIG MCT","Active","2021-08-31T00:00:00.000","5.0","5.0"
"2021-07-26T00:00:00.000","Project SIMBA Equity - Insurance Sector","42810","Equity","HOLMARCOM INSURANCE ACTIVITIES SA","Morocco","Financial Institutions","FI-2","Regional Industry - FIG Africa","Active","2021-05-21T00:00:00.000",,"50.44"
"2021-07-23T00:00:00.000","Keenu Equity","42733","Equity","WEMSOL PRIVATE LIMITED","Pakistan","Financial Institutions","C","Global Industry, Financial Markets","Hold","2021-08-25T00:00:00.000",,"5.0"
"2021-07-23T00:00:00.000","Liquid Telecom Equity","45192","Equity","LIQUID TELECOMMUNICATIONS (JERSEY) LIMITED","Africa Region","other","B","Regional Industry - INF Africa","Active","2021-09-08T00:00:00.000",,"90.0"
"2021-07-23T00:00:00.000","DCM UBP Social Bond","44900","Loan","UNION BANK OF THE PHILIPPINES","Philippines","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2021-04-30T00:00:00.000","150.0","150.0"
"2021-07-16T00:00:00.000","Newko Balkan II","44794","Loan","NEWKO BALKAN SH.P.K.","Kosovo","Manufacturing","B","Regional Industry - MAS ECA","Pending","2021-09-15T00:00:00.000","3.74","3.74"
"2021-07-13T00:00:00.000","GEM Loan","43250","Loan","GEM CO., LTD.","China","Manufacturing","B","Regional Industry - MAS Asia & Pac","Active","2021-08-30T00:00:00.000","77.36","77.36"
"2021-07-07T00:00:00.000","RATCH Loan","43901","Loan","RH INTERNATIONAL (SINGAPORE) CORPORATION PTE. LTD.","Thailand","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2021-06-28T00:00:00.000","150.0","150.0"
"2021-07-01T00:00:00.000","Global Market Access Holding (DIFC) Ltd","44293","Equity","GLOBAL MARKET ACCESS HOLDING (DIFC) LTD","United Arab Emirates","Financial Institutions","C","Global Industry, Financial Markets","Active","2021-07-30T00:00:00.000",,"10.0"
"2021-07-01T00:00:00.000","HDFC II","44139","Loan","HOUSING DEVELOPMENT FINANCE CORPORATION LIMITED","India","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Active","2021-06-30T00:00:00.000","250.0","250.0"
"2021-06-30T00:00:00.000","Erste_CRO_MREL","44745","Loan","ERSTE & STEIERMARKISCHE BANK D. D.","Croatia","Financial Institutions","FI-3","Regional Industry - FIG - ECA","Active","2021-06-25T00:00:00.000","91.43","91.43"
"2021-06-30T00:00:00.000","OCB green loan","43733","Loan","ORIENT COMMERCIAL JOINT STOCK BANK","Vietnam","Financial Institutions","FI-2","CF4S4 - Regional Industry - FIG Asia & Pac/FIG Inv Ops East Asia & Pacific","Active","2021-06-25T00:00:00.000","100.0","100.0"
"2021-06-30T00:00:00.000","Aspen Pharmacare","45174","Loan","ASPEN FINANCE PROPRIETARY LIMITED","South Africa","other","B","Regional Industry - MAS Africa","Active","2021-05-27T00:00:00.000","241.60","241.6"
"2021-06-28T00:00:00.000","Banco BV SEF Credit Line","43661","Loan","BANCO VOTORANTIM S.A.","Brazil","Financial Institutions","FI-3","Regional Industry - FIG LAC","Active","2021-07-30T00:00:00.000","150.0","150.0"
"2021-06-25T00:00:00.000","Infinity Medical","44402","Loan","INFINITY ADVANCED TECHNOLOGY SOLUTIONS PLC","Ethiopia","other","B","Regional Industry - MAS Africa","Pending","2021-08-06T00:00:00.000","3.0","3.0"
"2021-06-24T00:00:00.000","CTP Bond","44887","Loan","CTP N.V.","Central Europe Region","other","B","Regional Industry - MAS ECA","Active","2021-05-13T00:00:00.000","181.20","181.2"
"2021-06-23T00:00:00.000","WCS COVID NMBTZ","44080","Loan","NMB BANK PLC","Tanzania","Financial Institutions","FI-2","Regional Industry - FIG ME & Africa","Active","2021-05-21T00:00:00.000","90.0","90.0"
"2021-06-22T00:00:00.000","NSG RSE FACILITY","45366","Loan","NSG UK ENTERPRISES LIMITED","Argentina","Manufacturing","B","Regional Industry - MAS LAC","Active","2021-05-28T00:00:00.000","40.0","40.0"
"2021-06-17T00:00:00.000","Silver","45113","Equity","THE FEDERAL BANK LIMITED","India","Financial Institutions","FI-1","Regional Industry - FIG Asia & Pac","Active","2021-06-07T00:00:00.000",,"43.37"
"2021-06-16T00:00:00.000","TradeDepot Ser.B","45601","Equity","TRADEDEPOT INC","Nigeria","Infrastructure","B","Disruptive Technologies and Funds","Active","2021-05-31T00:00:00.000",,"10.0"
"2021-06-15T00:00:00.000","SLGP SIB SME RSF II","41091","Guarantee","SIB SME RSF II","Cote D'Ivoire","Financial Institutions","FI-2","CF3S4 - Regional Industry - FIG ME & Africa/FIG Africa Porf. Wst/Cen/Sth","Active","2018-05-25T00:00:00.000",,"35.61"
"2021-06-15T00:00:00.000","Axian Togo","44666","Loan","LA SOCIETE HOLDING TOGOLAISE DES COMMUNICATIONS ELECTRONIQUES SA","Togo","Telecommunications, Media, and Technology","B","Regional Industry - INF Africa","Pending","2021-07-20T00:00:00.000","59.51","59.51"
"2021-06-14T00:00:00.000","BOP Equity BCDC","45557","Loan","EQUITY BCDC","Congo, Democratic Republic of","Financial Institutions","FI-2","Regional Industry - FIG Africa","Active","2021-06-15T00:00:00.000","50.0","50.0"
"2021-06-11T00:00:00.000","GTLP CITI V","45495","Loan","CITIBANK N.A.","World Region","Financial Institutions","FI-3","CFGPD - Global Industry, Financial Markets/Trade & Supply Chain, Products","Active","2021-06-03T00:00:00.000","600.0","600.0"
"2021-06-09T00:00:00.000","BOP LAPO","45304","Loan","LAPO MICROFINANCE BANK LTD","Nigeria","Financial Institutions","FI-3","CF3S1 - Regional Industry - FIG ME & Africa/FIG Africa Investment Stream","Active","2021-06-22T00:00:00.000","8.0","8.0"
"2021-06-08T00:00:00.000","KIIFB Green Loan","43776","Loan","KERALA INFRASTRUCTURE INVESTMENT FUND BOARD","India","other","B","Regional Industry - INF Asia & Pac","Pending","2021-07-10T00:00:00.000","145.96","145.96"
"2021-06-08T00:00:00.000","Tabreed District Cooling Company","44700","Equity","TABREED ASIA CENTRAL COOLING COMPANY PTE. LTD.","India","other","B","Regional Industry - INF Asia & Pac","Active","2021-07-22T00:00:00.000",,"25.0"
"2021-06-07T00:00:00.000","WCS COVID GLR","44973","Loan","MOTORACTIVE IFN SA","Romania","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Active","2021-06-15T00:00:00.000","12.19","12.19"
"2021-06-04T00:00:00.000","DARP SPV EOS II","44378","Equity","DARP SPV EOS II","Southern Europe Region","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Pending","2021-07-07T00:00:00.000",,"75.0"
"2021-06-02T00:00:00.000","LPG Mombasa","44248","Loan","MOMBASA GAS TERMINAL LTD.","Kenya","Manufacturing","B","Regional Industry - MAS Africa","Pending","2021-03-12T00:00:00.000","5.0","5.0"
"2021-06-01T00:00:00.000","DARP SA Cerberus","45182","Equity","CERBERUS EMERGING MARKET SPECIAL SITUATIONS FUND I, L.P.","Latin America Region","Financial Institutions","FI-2","Regional Industry - FIG LAC","Pending","2021-09-15T00:00:00.000",,"100.0"
"2021-06-01T00:00:00.000","Robust Nigeria","45225","Loan","ROBUST INTERNATIONAL PTE. LTD.","Nigeria","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Active","2021-06-30T00:00:00.000","9.0","9.0"
"2021-05-28T00:00:00.000","ACV Capital III","45325","Equity","ACV CAPITAL","Indonesia","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-06-28T00:00:00.000",,"16.0"
"2021-05-28T00:00:00.000","Santander Green","45017","Loan","BANCO SANTANDER BRASIL SA","Brazil","Financial Institutions","FI-2","CF1S7 - Regional Industry - FIG LAC/FIG Inv Ops - CLA","Active","2021-06-29T00:00:00.000","150.0","150.0"
"2021-05-28T00:00:00.000","CIMAF West Africa","42046","Loan","CIMENTS DE L'AFRIQUE SENEGAL S.A","Western Africa Region","Manufacturing","A","Regional Industry - MAS Africa","Pending","2021-10-15T00:00:00.000","107.03","107.03"
"2021-05-28T00:00:00.000","Rabo India","44172","Loan","COOPERATIEVE RABOBANK U A","India","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Hold","2021-06-28T00:00:00.000","50.0","50.0"
"2021-05-28T00:00:00.000","GTFP STERLING B.","44726","Guarantee","STERLING BANK PLC","Nigeria","Financial Institutions","FI-3","Regional Industry - FIG ME & Africa","Active","2021-06-28T00:00:00.000",,"500.0"
"2021-05-28T00:00:00.000","GTLP ABSA","45554","Guarantee","ABSA GTLP","South Africa","Financial Institutions","FI-3","CFGPD - Global Industry, Financial Markets/Trade & Supply Chain, Products","Pending","2021-06-11T00:00:00.000",,"125.0"
"2021-05-28T00:00:00.000","WCS CR Coronation Merchant Bank","45629","Loan","CORONATION MERCHANT BANK LIMITED","Nigeria","Financial Institutions","FI-2","Regional Industry - FIG Africa","Active","2021-06-28T00:00:00.000","20.0","20.0"
"2021-05-27T00:00:00.000","BPL SL II","45012","Loan","BUSINESS PARTNERS LIMITED","South Africa","Financial Institutions","FI-2","Regional Industry - FIG Africa","Active","2021-06-29T00:00:00.000","43.61","43.61"
"2021-05-27T00:00:00.000","ETG RSE Medium Term Loan","44363","Loan","ETC GROUP","Africa Region","Agribusiness and Forestry","A","CM3A6 - Regional Industry - MAS ME & Africa/Agribusiness & Forestry - Africa","Active","2021-03-22T00:00:00.000","30.0","30.0"
"2021-05-26T00:00:00.000","BBI WCS","45453","Loan","BMCE BANK INTERNATIONAL PLC","Africa Region","Financial Institutions","FI-3","Regional Industry - FIG ME & Africa","Hold","2021-06-28T00:00:00.000","25.0","25.0"
"2021-05-25T00:00:00.000","OCP Africa CF","43582","Loan","OCP S.A.","Africa Region","Manufacturing","B","Regional Industry - MAS Africa","Active","2021-06-24T00:00:00.000","100.0","100.0"
"2021-05-25T00:00:00.000","Fosun Pharma GHP","45021","Loan","SHANGHAI FOSUN PHARMACEUTICAL (GROUP) CO., LTD.","China","other","B","Regional Industry - MAS Asia & Pac","Active","2021-04-30T00:00:00.000","200.0","200.0"
"2021-05-25T00:00:00.000","Northwest Hospital Pakistan","44367","Loan","ALLIANCE HEALTHCARE (PRIVATE) LIMITED","Pakistan","Health and Education","B","Regional Industry MAS MCT","Pending","2021-06-25T00:00:00.000","10.14","10.14"
"2021-05-25T00:00:00.000","DCM Banca Comerciala Romania- MREL 2021","45124","Loan","BANCA COMERCIALA ROMANA SA","Romania","Financial Institutions","FI-3","CF2S8 - Regional Industry - FIG - ECA/FIG Inv Operations - Europe","Active","2021-04-19T00:00:00.000","112.50","112.5"
"2021-05-24T00:00:00.000","Letshego Namibia Housing","44605","Loan","LETSHEGO BANK (NAMIBIA) LIMITED","Namibia","Financial Institutions","FI-3","Regional Industry - FIG Africa","Active","2021-06-25T00:00:00.000","50.0","50.0"
"2021-05-24T00:00:00.000","Lexo Energy","43838","Loan","LEXO ENERGY LTD","Kenya","Manufacturing","B","Regional Industry - MAS Africa","Pending","2022-05-27T00:00:00.000","7.80","7.8"
"2021-05-21T00:00:00.000","BOP ABL","44847","Loan","ACLEDA BANK LAO LTD","Lao People's Democratic Republic","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2021-06-21T00:00:00.000","10.0","10.0"
"2021-05-20T00:00:00.000","South Asia Growth Fund II, L.P.","39369","Equity","SOUTH ASIA GROWTH FUND II, LP","India","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-06-21T00:00:00.000",,"30.0"
"2021-05-20T00:00:00.000","Dolidol","43869","Loan","UNI CONFORT MAROC DOLIDOL","Morocco","Manufacturing","B","Regional Industry - MAS Africa","Active","2021-06-25T00:00:00.000","30.48","30.48"
"2021-05-20T00:00:00.000","SMEV Adiwale I","45300","Equity","ADIWALE FUND I, LP","Western Africa Region","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-05-10T00:00:00.000",,"250.0"
"2021-05-20T00:00:00.000","SeABank Project","44792","Loan","SOUTHEAST ASIA COMMERCIAL JOINT STOCK BANK","Vietnam","Financial Institutions","FI-2","CF4S4 - Regional Industry - FIG Asia & Pac/FIG Inv Ops East Asia & Pacific","Active","2021-06-21T00:00:00.000","80.0","80.0"
"2021-05-19T00:00:00.000","I&M Bank Kenya -Tier II Sub-Loan ","44168","Loan","I AND M BANK LTD","Kenya","Financial Institutions","FI-2","Regional Industry - FIG Africa","Active","2021-03-31T00:00:00.000","30.0","30.0"
"2021-05-18T00:00:00.000","Camel Ride","43317","Loan","INTEGRATED DIAGNOSTICS HOLDINGS PLC","Egypt, Arab Republic of","other","B","CM3M3 - Regional Industry - MAS ME & Africa/Manufacturing - Middle East","Active","2020-12-08T00:00:00.000","50.0","85.0"
"2021-05-18T00:00:00.000","DCM RBRO GREEN MREL BOND","45268","Loan","RAIFFEISEN BANK SA","Romania","Financial Institutions","FI-2","Regional Industry - FIG - ECA","Active","2021-04-30T00:00:00.000","160.0","160.0"
"2021-05-17T00:00:00.000","Telecom Armenia CJSC","45195","Loan","TELECOM ARMENIA CJSC","Armenia","Telecommunications, Media, and Technology","B","Regional Industry - INF ECA","Active","2021-06-28T00:00:00.000","20.0","20.0"
"2021-05-17T00:00:00.000","CDel SLGP SC Nigeria RSF1","44985","Guarantee","SLGP Standard Chartered Nigeria RSF I","Nigeria","Financial Institutions","FI-2","CF3S4 - Regional Industry - FIG ME & Africa/FIG Africa Porf. Wst/Cen/Sth","Pending","2021-06-30T00:00:00.000",,"30.0"
"2021-05-14T00:00:00.000","Medlog","42041","Loan","MEDLOG SA","Africa Region","Infrastructure","B","Regional Industry - INF Africa","Active","2021-06-17T00:00:00.000","37.50","37.5"
"2021-05-13T00:00:00.000","GTFP Unico Mozam","44597","Guarantee","NEDBANK MOZAMBIQUE","Mozambique","Financial Institutions","C","Regional Industry - FIG Africa","Active","2021-03-25T00:00:00.000",,"500.0"
"2021-05-12T00:00:00.000","BOP HTB Senior","45535","Loan","HATTHA BANK PLC.","Cambodia","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2021-06-14T00:00:00.000","10.0","10.0"
"2021-05-12T00:00:00.000","YoKuku Mezz","44775","Loan","HMH RAINBOW LIMITED","Uganda","Agribusiness and Forestry","B","Regional Industry - MAS Africa","Pending","2021-06-15T00:00:00.000","5.0","5.0"
"2021-05-11T00:00:00.000","DARP SPV CDH SOFI","43219","Equity","DINGHUI EQUITY INVESTMENTS MANAGEMENT (TIANJIN) LIMITED COMPANY","China","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Pending","2021-06-18T00:00:00.000","0.0","62.5"
"2021-05-11T00:00:00.000","HDBank GreenLoan","42040","Loan","HO CHI MINH CITY DEVELOPMENT JOINT STOCK COMMERCIAL BANK","Vietnam","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2021-06-11T00:00:00.000","70.0","70.0"
"2021-05-09T00:00:00.000","GTFP EAB","44461","Guarantee","EAST AFRICA BANK SA","Djibouti","Financial Institutions","FI-3","Regional Industry - FIG Africa","Active","2021-04-26T00:00:00.000",,"500.0"
"2021-05-07T00:00:00.000","WCS CR Banco de la Produccion","44156","Loan","BANCO DE LA PRODUCCION SA","Nicaragua","Financial Institutions","FI-2","Regional Industry - FIG LAC","Completed","2020-07-31T00:00:00.000","10.0","10.0"
"2021-05-07T00:00:00.000","Agrofertil 2021","45013","Loan","AGROFERTIL S.A.","Paraguay","Agribusiness and Forestry","B","Regional Industry - MAS LAC","Active","2021-06-10T00:00:00.000","100.0","100.0"
"2021-05-07T00:00:00.000","Learn Capital Venture Partners - EM, LP","44996","Equity","LEARN CAPITAL VENTURE PARTNERS - EM, LP","World Region","Funds","FI-3","Disruptive Technologies and Funds","Active","2021-03-26T00:00:00.000",,"30.0"
"2021-05-06T00:00:00.000","TIDE Africa II","45311","Equity","TLCOM HOLDINGS LIMITED","Nigeria","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-06-15T00:00:00.000",,"10.0"
"2021-05-05T00:00:00.000","HTB Sub Debt","44742","Loan","HATTHA BANK PLC.","Cambodia","Financial Institutions","FI-2","CF4S4 - Regional Industry - FIG Asia & Pac/FIG Inv Ops East Asia & Pacific","Active","2021-06-07T00:00:00.000","10.0","10.0"
"2021-05-05T00:00:00.000","GTFP MIGA ","45617",,"GLOBAL TRADE FINANCE PROGRAM","World Region","Financial Institutions","FI-3","Global Trade & Supply Chain","Pending","2021-05-27T00:00:00.000",,
"2021-04-30T00:00:00.000","Vantage Mezzanine Fund IV","45092","Equity","VANTAGE MEZZANINE IV PAN AFRICAN SUB-FUND PARTNERSHIP","Africa Region","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-05-31T00:00:00.000",,"25.0"
"2021-04-30T00:00:00.000","FCS Moove","44596","Risk Management","MOOVE AFRICA B.V.","Nigeria","Infrastructure","B","Regional Industry - INF ME & Africa","Active","2021-06-14T00:00:00.000","10.0","10.45"
"2021-04-30T00:00:00.000","DFP Baring Asia Credit III","45107","Equity","BPEA INVESTMENT MANAGERS PRIVATE LIMITED","India","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-06-05T00:00:00.000",,"40.0"
"2021-04-29T00:00:00.000","Grit REIG","45002","Loan","STELLAR WAREHOUSING AND LOGISTICS LIMITED","Kenya","other","B","Regional Industry - MAS Africa","Active","2021-05-28T00:00:00.000","25.0","25.0"
"2021-04-29T00:00:00.000","Jungle Fund IV","45414","Equity","JUNGLE VENTURES IV, LP","East Asia and Pacific Region","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-06-11T00:00:00.000",,"50.0"
"2021-04-28T00:00:00.000","LAAD Green","45109","Loan","LATIN AMERICAN AGRIBUSINESS DEVELOPMENT CORP SA","Latin America Region","Financial Institutions","FI-2","CM1A7 - Regional Industry - MAS LAC/Agribusiness and Forestry - CLA","Active","2021-05-31T00:00:00.000","50.0","50.0"
"2021-04-28T00:00:00.000","Prime IV","45228","Equity","SEABRIGHT IV, LP","India","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-05-31T00:00:00.000",,"30.0"
"2021-04-26T00:00:00.000","Knife Fund III","45184","Equity","KNIFE CAPITAL (INTERNATIONAL) FUND III LP","South Africa","Funds","FI-3","Disruptive Technologies and Funds","Active","2021-05-27T00:00:00.000",,"10.0"
"2021-04-23T00:00:00.000","Daystar Power","43623","Loan","DAYBREAK POWER SOLUTIONS LIMITED","Nigeria","Infrastructure","B","Regional Industry - INF Africa","Active","2021-05-28T00:00:00.000","10.0","10.0"
"2021-04-23T00:00:00.000","Avallon MBO III","45317","Equity","AVALLON MBO FUND III S.C.A. SICAV-RAIF","Poland","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-05-24T00:00:00.000",,"18.53"
"2021-04-22T00:00:00.000","DARP SA GPC","44821","Equity","DARP SA GPC","Southern Africa Region","Financial Institutions","FI-2","Regional Industry - FIG Africa","Pending","2021-06-15T00:00:00.000",,"20.0"
"2021-04-22T00:00:00.000","BOP KMF-FY21","43882","Loan","MICROFINANCE ORGANIZATION KMF LLC","Kazakhstan","Financial Institutions","FI-3","CF2S8 - Regional Industry - FIG - ECA/FIG Inv Operations - ECA","Active","2021-05-11T00:00:00.000","25.0","25.0"
"2021-04-20T00:00:00.000","BajajFin Debt","45266","Loan","BAJAJ FINANCE LIMITED","India","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Pending","2021-05-18T00:00:00.000","150.0","150.0"
"2021-04-20T00:00:00.000","FintechOS","45087","Equity","FINTECHOS SRL","Romania","Telecommunications, Media, and Technology","C","Global Industry, Financial Markets","Active","2021-05-21T00:00:00.000",,"9.82"
"2021-04-19T00:00:00.000","Agila","44179","Loan","CEBU AIR, INC.","Philippines","Infrastructure","A","Regional Industry - INF Asia & Pac","Active","2020-12-10T00:00:00.000","62.50","62.5"
"2021-04-16T00:00:00.000","Viveo","43082","Loan","CM HOSPITALAR S.A.","Brazil","other","B","Regional Industry - MAS LAC","Pending","2021-05-28T00:00:00.000","35.70","35.7"
"2021-04-16T00:00:00.000","Everstone IV","45049","Equity","EVERSTONE FUND IV","India","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-05-31T00:00:00.000",,"60.0"
"2021-04-15T00:00:00.000","Alpha JWC Ventures Fund III, L.P","45315","Equity","ALPHA JWC VENTURES III LP","Indonesia","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-06-18T00:00:00.000",,"40.0"
"2021-04-15T00:00:00.000","Medgenome","45102","Equity","MEDGENOME INC.","India","other","B","Disruptive Technologies and Funds","Active","2021-05-18T00:00:00.000",,"16.5"
"2021-04-15T00:00:00.000","CORSAN Water","43626","Loan","COMPANHIA RIOGRANDENSE DE SANEAMENTO","Brazil","Infrastructure","B","Regional Industry - INF LAC","Pending","2021-05-17T00:00:00.000","84.30","84.3"
"2021-04-13T00:00:00.000","Faering Capital International Growth Fund III","45210","Equity","FAERING CAPITAL INTERNATIONAL GROWTH FUND III","India","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-05-15T00:00:00.000",,"40.0"
"2021-04-09T00:00:00.000","IZSU Support","44190","Loan","IZMIR SU VE KANALIZASYON IDARESI GENEL MUDURLUGU","Türkiye","other","B","Regional Industry INF MCT","Active","2021-05-28T00:00:00.000","34.0","34.0"
"2021-04-09T00:00:00.000","GTLP Bank of America ","44756","Loan","GTLP Bank of America","World Region","Financial Institutions","FI-3","CFGPD - Global Industry, Financial Markets/Trade & Supply Chain, Products","Pending","2021-05-10T00:00:00.000","250.0","250.0"
"2021-04-08T00:00:00.000","EGP India - Thar","44816","Loan","ENEL GREEN POWER INDIA PRIVATE LIMITED","India","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2021-05-20T00:00:00.000","50.89","50.89"
"2021-04-07T00:00:00.000","Asia Impact Investment Fund II","45110","Equity","ASIA IMPACT INVESTMENT FUND II LP","Singapore","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-05-31T00:00:00.000",,"15.0"
"2021-04-07T00:00:00.000","Onomo Hotels","43696","Risk Management","AFRICAN HOTEL DEVELOPMENT LUXEMBOURG","Africa Region","Tourism, Retail, and Property","B","Regional Industry - MAS Africa","Active","2021-05-21T00:00:00.000","25.19","26.59"
"2021-04-07T00:00:00.000","Hero Fincorp TW ","44200","Loan","HERO FINCORP LTD","India","Financial Institutions","FI-3","Regional Industry - FIG Asia & Pac","Pending","2021-05-07T00:00:00.000","100.0","100.0"
"2021-04-07T00:00:00.000","GTFP BRIDGE CI","43416","Guarantee","BRIDGE BANK GROUP COTE D'IVOIRE","Cote D'Ivoire","Financial Institutions","FI-3","Regional Industry - FIG ME & Africa","Active","2021-03-30T00:00:00.000",,"500.0"
"2021-03-30T00:00:00.000","Liquid Telecom South Africa Term Loan","44830","Loan","LIQUID TELECOM SOUTH AFRICA","South Africa","other","B","Regional Industry - INF Africa","Active","2020-10-30T00:00:00.000","100.0","100.0"
"2021-03-30T00:00:00.000","RSE Glenmark","44289","Loan","GLENMARK PHARMACEUTICALS LIMITED","India","other","B","Regional Industry - MAS Asia & Pac","Active","2020-07-09T00:00:00.000","50.0","50.0"
"2021-03-30T00:00:00.000","Profi Romania Grocery","44813","Loan","SC PROFI ROM FOOD SRL","Romania","Tourism, Retail, and Property","B","Regional Industry - MAS ECA","Pending","2021-04-29T00:00:00.000","58.67","58.67"
"2021-03-30T00:00:00.000","RSE COVID - Facey Group III","43979","Loan","FACEY GROUP LIMITED","Jamaica","Telecommunications, Media, and Technology","B","CN1S7 - Regional Industry - INF LAC/Infrastructure - LAC","Active","2020-12-15T00:00:00.000","15.0","15.0"
"2021-03-25T00:00:00.000","GWFP Mercon 2021","45105","Guarantee","MERCON B.V.","Latin America Region","Financial Institutions","B","Regional Industry - MAS LAC","Active","2021-04-25T00:00:00.000","150.0","200.0"
"2021-03-24T00:00:00.000","Wavemaker 4","45229","Equity","WAVEMAKER PACIFIC 4, LP","Singapore","Funds","FI-2","Disruptive Technologies and Funds","Active","2021-04-29T00:00:00.000",,"20.0"
"2021-03-22T00:00:00.000","China Cube Water Loan","44694","Loan","CHINA CUBE WATER LIMITED","China","Infrastructure","B","Regional Industry - INF Asia & Pac","Pending","2021-04-26T00:00:00.000","32.05","32.05"
"2021-03-22T00:00:00.000","Amaggi Sustainable Cotton","43740","Loan","ANDRE MAGGI PARTICIPACOES S/A","Brazil","Agribusiness and Forestry","B","CM1A7 - Regional Industry - MAS LAC/Agribusiness and Forestry - CLA","Active","2021-04-25T00:00:00.000","100.0","100.0"
"2021-03-21T00:00:00.000","Gaja 2020","44026","Equity","GAJA CAPITAL INDIA FUND 2020 LLP","India","Funds","FI-2","CDFPE - Disruptive Technologies and Funds/Private Equity Funds","Active","2021-02-18T00:00:00.000",,"50.0"
"2021-03-19T00:00:00.000","Liquid Telecom Bond","44798","Loan","LIQUID TELECOMMUNICATIONS HOLDINGS LTD","Africa Region","other","B","CN3S6 - Regional Industry - INF ME & Africa/Infrastructure - Africa","Active","2020-10-30T00:00:00.000","150.0","150.0"
"2021-03-19T00:00:00.000","Indorama Eleme Petrochemicals Limited- Efficiency project","44761","Loan","INDORAMA ELEME PETROCHEMICALS LIMITED","Nigeria","Manufacturing","B","CM3MS - Regional Industry - MAS ME & Africa/MAS H&E, Tourism & Retail Africa","Pending","2021-05-10T00:00:00.000","64.0","64.0"
"2021-03-18T00:00:00.000","Pronaca Covid","41934","Loan","PROCESADORA NACIONAL DE ALIMENTOS C.A. PRONACA","Ecuador","Agribusiness and Forestry","B","Regional Industry - MAS LAC","Active","2021-04-19T00:00:00.000","50.0","50.0"
"2021-03-17T00:00:00.000","Hamza Textiles","43454","Loan","HAMZA TEXTILES LIMITED (INVESTMENTS)","Bangladesh","Manufacturing","B","Regional Industry - MAS Asia & Pac","Active","2021-04-22T00:00:00.000","11.35","11.35"
"2021-03-16T00:00:00.000","REE Wind Power 2","44653","Loan","THUAN BINH WIND POWER JOINT STOCK COMPANY","Vietnam","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2021-04-16T00:00:00.000","20.0","20.0"
