"end_of_period","loan_number","region","country_code","country","borrower","guarantor_country_code","guarantor","loan_type","loan_status","interest_rate","currency_of_commitment","project_id","project_name","original_principal_amount","cancelled_amount","undisbursed_amount","disbursed_amount","repaid_to_ibrd","due_to_ibrd","exchange_adjustment","borrower_s_obligation","sold_3rd_party","repaid_3rd_party","due_3rd_party","loans_held","first_repayment_date","last_repayment_date","agreement_signing_date","board_approval_date","effective_date_most_recent_","closed_date_most_recent_","last_disbursement_date"
"2022-07-31T00:00:00.000","IBRD78380","EAST ASIA AND PACIFIC","VN","Vietnam","MINISTRY OF FINANCE","VN","Vietnam","FSL","Repaying","0.00",,"P117723","VN-Public Investment Reform 1","500000000.00","0.00","0.00","500000000.00","83250000.00","416750000.00","0.00","416750000.00","0.00","0.00","0.00","416750000.00","2020-06-15T00:00:00.000","2034-12-15T00:00:00.000","2009-12-30T00:00:00.000","2009-12-22T00:00:00.000","2010-02-09T00:00:00.000","2010-09-30T00:00:00.000","2010-02-24T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD78680","EAST ASIA AND PACIFIC","VN","Vietnam","MINISTRY OF FINANCE","VN","Vietnam","FSL","Repaying","0.00",,"P115874","VN-Power Sector Reform DPO","200000000.00","0.00","0.00","200000000.00","20700000.00","179300000.00","0.00","179300000.00","0.00","0.00","0.00","179300000.00","2021-02-15T00:00:00.000","2035-02-15T00:00:00.000","2010-05-25T00:00:00.000","2010-04-06T00:00:00.000","2010-09-23T00:00:00.000","2011-08-31T00:00:00.000","2010-12-08T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD80260","EAST ASIA AND PACIFIC","VN","Vietnam","MINISTRY OF FINANCE","VN","Vietnam","FSL","Repaying","0.00",,"P084871","VN-TRANS & DISTRIB 2","180000000.00","0.00","0.00","180000000.00","6210000.11","173789999.89","0.00","173789999.89","0.00","0.00","0.00","173789999.89","2022-03-15T00:00:00.000","2036-03-15T00:00:00.000","2011-05-31T00:00:00.000","2011-03-29T00:00:00.000","2011-08-29T00:00:00.000","2014-06-30T00:00:00.000","2014-11-18T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD80410","EAST ASIA AND PACIFIC","VN","Vietnam","MINISTRY OF FINANCE","VN","Vietnam","FSL","Repaying","0.00",,"P084773","VN-Trung Son Hydropower Project","330000000.00","38996997.69","0.00","291003002.31","18129620.86","272873381.45","0.00","272873381.45","0.00","0.00","0.00","272873381.45","2018-09-15T00:00:00.000","2039-03-15T00:00:00.000","2011-06-28T00:00:00.000","2011-04-26T00:00:00.000","2011-09-23T00:00:00.000","2019-12-31T00:00:00.000","2020-05-21T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD80490","EAST ASIA AND PACIFIC","VN","Vietnam","MINISTRY OF FINANCE","VN","Vietnam","FSL","Repaying","0.00",,"P106235","VN-EXPRESSWAY DEVEL DaNang-QNgai","470490000.00","326176168.01","0.00","144313831.99","2698668.66","141615163.33","0.00","141615163.33","0.00","0.00","0.00","141615163.33","2022-04-15T00:00:00.000","2036-04-15T00:00:00.000","2012-01-12T00:00:00.000","2011-05-24T00:00:00.000","2012-02-23T00:00:00.000","2019-04-29T00:00:00.000","2019-09-23T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD80530","EAST ASIA AND PACIFIC","VN","Vietnam","MINISTRY OF FINANCE","VN","Vietnam","FSL","Repaying","0.00",,"P120946","VN-Public Investment Reform 2","87300000.00","0.00","0.00","87300000.00","5814180.02","81485819.98","0.00","81485819.98","0.00","0.00","0.00","81485819.98","2021-09-15T00:00:00.000","2036-03-15T00:00:00.000","2011-07-13T00:00:00.000","2011-05-24T00:00:00.000","2011-10-11T00:00:00.000","2011-12-31T00:00:00.000","2011-11-14T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD81470","EAST ASIA AND PACIFIC","VN","Vietnam","MINISTRY OF FINANCE","VN","Vietnam","FSL","Repaying","0.00",,"P124174","VN-Power Sector Reform DPO2","100000000.00","0.00","0.00","100000000.00","18360000.00","81640000.00","0.00","81640000.00","0.00","0.00","0.00","81640000.00","2018-02-15T00:00:00.000","2042-02-15T00:00:00.000","2012-05-11T00:00:00.000","2012-03-22T00:00:00.000","2012-08-09T00:00:00.000","2013-07-31T00:00:00.000","2012-12-21T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD83720","EAST ASIA AND PACIFIC","VN","Vietnam","MINISTRY OF FINANCE","VN","Vietnam","FSL","Repaying","0.00",,"P144675","Vietnam Power Sector Reform DPO3","200000000.00","0.00","0.00","200000000.00","9080000.00","190920000.00","0.00","190920000.00","0.00","0.00","0.00","190920000.00","2021-09-15T00:00:00.000","2043-03-15T00:00:00.000","2014-07-17T00:00:00.000","2014-06-30T00:00:00.000","2014-10-30T00:00:00.000","2015-07-31T00:00:00.000","2015-08-03T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD84170","EAST ASIA AND PACIFIC","VN","Vietnam","MINISTRY OF FINANCE","VN","Vietnam","FSL","Fully Disbursed","0.00",,"P131558","Transmission Efficiency Project (TEP)","500000000.00","181473769.39","0.00","318526230.61","0.00","318526230.61","0.00","318526230.61","0.00","0.00","0.00","318526230.61","2024-10-15T00:00:00.000","2040-04-15T00:00:00.000","2014-11-12T00:00:00.000","2014-08-07T00:00:00.000","2015-02-10T00:00:00.000","2021-12-31T00:00:00.000","2022-06-01T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD84600","EAST ASIA AND PACIFIC","VN","Vietnam","MINISTRY OF FINANCE","VN","Vietnam","FSL","Disbursing","0.00",,"P127978","Second Ho Chi Minh City ES Project","250000000.00","0.00","188576752.26","61423247.74","0.00","61423247.74","0.00","61423247.74","0.00","0.00","0.00","250000000.00","2025-01-01T00:00:00.000","2042-07-01T00:00:00.000","2015-03-12T00:00:00.000","2014-12-23T00:00:00.000","2015-07-10T00:00:00.000","2024-06-30T00:00:00.000","2022-04-29T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD85980","EAST ASIA AND PACIFIC","VN","Vietnam","MINISTRY OF FINANCE","VN","Vietnam","FSL","Disbursing","0.00",,"P152851","Can Tho Urban Development and Resilience","125000000.00","0.00","114847500.00","10152500.00","0.00","10152500.00","0.00","10152500.00","0.00","0.00","0.00","125000000.00","2026-07-01T00:00:00.000","2045-01-01T00:00:00.000","2016-07-11T00:00:00.000","2016-03-24T00:00:00.000","2016-11-30T00:00:00.000","2024-06-30T00:00:00.000","2021-01-11T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD86120","EAST ASIA AND PACIFIC","VN","Vietnam","MINISTRY OF FINANCE","VN","Vietnam","FSL","Fully Disbursed","0.00",,"P157405","EMCC3 DPO","150000000.00","0.00","0.00","150000000.00","0.00","150000000.00","0.00","150000000.00","0.00","0.00","0.00","150000000.00","2026-05-15T00:00:00.000","2045-05-15T00:00:00.000","2016-07-25T00:00:00.000","2016-05-12T00:00:00.000","2017-03-30T00:00:00.000","2017-04-30T00:00:00.000","2017-04-05T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD86140","EAST ASIA AND PACIFIC","VN","Vietnam","MINISTRY OF FINANCE","VN","Vietnam","FSL","Disbursing","0.00",,"P152460","Vinh Phuc Flood Risk","150000000.00","0.00","117336156.27","32663843.73","0.00","32663843.73","0.00","32663843.73","0.00","0.00","0.00","150000000.00","2024-10-01T00:00:00.000","2043-04-01T00:00:00.000","2017-03-31T00:00:00.000","2016-04-29T00:00:00.000","2017-09-25T00:00:00.000","2023-12-31T00:00:00.000","2022-07-21T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD86210","EAST ASIA AND PACIFIC","VN","Vietnam","MINISTRY OF FINANCE","VN","Vietnam","FSL","Repaying","0.00",,"P119077","VN-Urban Water Supply and Wastewater","69000000.00","3674252.31","0.00","65325747.69","4899431.07","60426316.62","0.00","60426316.62","0.00","0.00","0.00","60426316.62","2021-06-01T00:00:00.000","2040-12-01T00:00:00.000","2016-07-25T00:00:00.000","2016-05-26T00:00:00.000","2016-12-28T00:00:00.000","2019-12-31T00:00:00.000","2020-05-20T00:00:00.000"
