"incident_date","incident_reported_date","category","stat","stat_desc","address","street","city","zip","incident_id","reporting_district","seq","gang_related","unit_id","unit_name","longitude","latitude","part_category","mapped_location"
"2021-03-03T06:28:00.000","2021-03-03T00:00:00.000","ROBBERY","31","ROBBERY, WEAPON: Highway, Etc.","7900 NORTON AVE, WEST HOLLYWOOD, CA","7900 NORTON AVE","WEST HOLLYWOOD",,"021-00873-0974","974","873","false","CA0190009","WEST HOLLYWOOD","-118.363","34.091","1","POINT (-118.363 34.091)"
"2021-12-22T07:03:00.000","2021-12-22T00:00:00.000","WARRANTS","285","WARRANTS: Felony, Out Of County","WEST HOLLYWOOD, CA",,"WEST HOLLYWOOD",,"921-03811-5120","5120","3811","false","CA0190026","INMATE RECEPTION CENTR",,,"2",
"2020-11-16T05:56:00.000","2020-11-16T00:00:00.000","WARRANTS","285","WARRANTS: Felony, Out Of County","WEST HOLLYWOOD, CA",,"WEST HOLLYWOOD",,"920-01798-5120","5120","1798","false","CA0190026","INMATE RECEPTION CENTR",,,"2",
"2020-01-21T05:28:00.000","2020-01-21T00:00:00.000","WARRANTS","285","WARRANTS: Felony, Out Of County","WEST HOLLYWOOD, CA",,"WEST HOLLYWOOD",,"920-00130-5120","5120","130","false","CA0190026","INMATE RECEPTION CENTR",,,"2",
"2020-11-13T18:45:00.000","2020-11-13T00:00:00.000","LARCENY THEFT","386","THEFT, PETTY: Bicycles","1100 LA BREA AVE, WEST HOLLYWOOD, CA","1100 LA BREA AVE","WEST HOLLYWOOD",,"920-05110-0973","973","5110","false","CA0190009","WEST HOLLYWOOD","-118.343","34.091","1","POINT (-118.343 34.091)"
"2020-01-08T14:18:00.000","2020-01-08T00:00:00.000","VANDALISM","261","VANDALISM MISD","7100 LEXINGTON AVE, WEST HOLLYWOOD, CA  90046","7100 LEXINGTON AVE","WEST HOLLYWOOD","90046","920-00159-0973","973","159","false","CA0190009","WEST HOLLYWOOD","-118.345","34.092","2","POINT (-118.345 34.092)"
"2020-02-25T21:20:00.000","2020-02-25T00:00:00.000","DRUNK DRIVING VEHICLE / BOAT","241","DRUNK DRIVING - VEHICLE/BOAT: Alcohol/Drugs (Injury/Death), Felony","900 HANCOCK AVE, WEST HOLLYWOOD, CA","900 HANCOCK AVE","WEST HOLLYWOOD",,"920-01156-0977","977","1156","false","CA0190009","WEST HOLLYWOOD","-118.381","34.087","2","POINT (-118.381 34.087)"
"2020-01-28T13:30:00.000","2020-01-28T00:00:00.000","VANDALISM","263","VANDALISM FELONY","7800 SANTA MONICA BLVD, WEST HOLLYWOOD, CA","7800 SANTA MONICA BLVD","WEST HOLLYWOOD",,"920-00533-0974","974","533","false","CA0190009","WEST HOLLYWOOD","-118.36","34.09","2","POINT (-118.36 34.09)"
"2020-08-06T22:49:00.000","2020-08-06T00:00:00.000","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","LA BREA AVE AND FOUNTAIN AVE, WEST HOLLYWOOD, CA","LA BREA AVE AND FOUNTAIN AVE","WEST HOLLYWOOD",,"920-03658-0973","973","3658","false","CA0190009","WEST HOLLYWOOD","-118.344","34.094","2","POINT (-118.344 34.094)"
"2020-01-27T00:00:00.000","2020-02-12T00:00:00.000","VANDALISM","261","VANDALISM MISD","7700 NORTON AVE, WEST HOLLYWOOD, CA  90046","7700 NORTON AVE","WEST HOLLYWOOD","90046","920-00897-0974","974","897","false","CA0190009","WEST HOLLYWOOD","-118.357","34.091","2","POINT (-118.357 34.091)"
"2020-08-29T04:09:00.000","2020-08-29T00:00:00.000","VANDALISM","263","VANDALISM FELONY","1100 FULLER AVE, WEST HOLLYWOOD, CA  90046","1100 FULLER AVE","WEST HOLLYWOOD","90046","920-03978-0973","973","3978","false","CA0190009","WEST HOLLYWOOD","-118.349","34.091","2","POINT (-118.349 34.091)"
"2020-02-22T23:29:00.000","2020-02-23T00:00:00.000","VANDALISM","261","VANDALISM MISD","8700 SUNSET BLVD, WEST HOLLYWOOD, CA","8700 SUNSET BLVD","WEST HOLLYWOOD",,"920-01092-0986","986","1092","false","CA0190009","WEST HOLLYWOOD","-118.382","34.091","2","POINT (-118.382 34.091)"
"2020-04-26T14:35:00.000","2020-05-19T00:00:00.000","LARCENY THEFT","386","THEFT, PETTY: Bicycles","900 N LARRABEE ST, WEST HOLLYWOOD, CA  90069","900 N LARRABEE ST","WEST HOLLYWOOD","90069","920-02349-0977","977","2349","false","CA0190009","WEST HOLLYWOOD","-118.384","34.088","1","POINT (-118.384 34.088)"
"2020-01-19T17:40:00.000","2020-01-19T00:00:00.000","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","FOUNTAIN AVE AND LA BREA AVE, WEST HOLLYWOOD, CA","FOUNTAIN AVE AND LA BREA AVE","WEST HOLLYWOOD",,"920-00370-0973","973","370","false","CA0190009","WEST HOLLYWOOD","-118.344","34.094","2","POINT (-118.344 34.094)"
"2019-07-19T05:48:00.000","2020-02-11T00:00:00.000","SEX OFFENSES FELONIES","122","EXPLOITATION OF CHILD VIA INTERNET","WEST HOLLYWOOD, CA",,"WEST HOLLYWOOD",,"020-00081-3200","3200","81","false","CA0190080","HUMAN TRAFFICKING TASK FORCE",,,"2",
"2020-03-08T19:52:00.000","2020-03-08T00:00:00.000","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","600 LA PEER AVE, WEST HOLLYWOOD, CA","600 LA PEER AVE","WEST HOLLYWOOD",,"920-01409-0972","972","1409","false","CA0190009","WEST HOLLYWOOD","-118.386","34.081","2","POINT (-118.386 34.081)"
"2020-02-26T13:30:00.000","2020-02-28T00:00:00.000","VANDALISM","263","VANDALISM FELONY","1200 FLORES ST, WEST HOLLYWOOD, CA","1200 FLORES ST","WEST HOLLYWOOD",,"920-01217-0976","976","1217","false","CA0190009","WEST HOLLYWOOD","-118.371","34.093","2","POINT (-118.371 34.093)"
"2020-06-07T19:30:00.000","2020-06-13T00:00:00.000","VANDALISM","263","VANDALISM FELONY","1200 LA BREA AVE, WEST HOLLYWOOD, CA","1200 LA BREA AVE","WEST HOLLYWOOD",,"920-02814-0973","973","2814","false","CA0190009","WEST HOLLYWOOD","-118.343","34.093","2","POINT (-118.343 34.093)"
"2020-07-11T21:00:00.000","2020-07-12T00:00:00.000","LARCENY THEFT","387","THEFT, PETTY: From Bldgs (Church, School, Restaurant)","1200 HARPER BLVD, WEST HOLLYWOOD, CA  90046","1200 HARPER BLVD","WEST HOLLYWOOD","90046","920-03278-0976","976","3278","false","CA0190009","WEST HOLLYWOOD","-118.368","34.093","1","POINT (-118.368 34.093)"
"2020-10-18T18:54:00.000","2020-10-18T00:00:00.000","NARCOTICS","186","Found Narcotics","8700 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90069","8700 SANTA MONICA BLVD","WEST HOLLYWOOD","90069","920-04713-0971","971","4713","false","CA0190009","WEST HOLLYWOOD","-118.381","34.086","2","POINT (-118.381 34.086)"
"2020-06-29T11:15:00.000","2020-07-02T00:00:00.000","LARCENY THEFT","85","GRAND THEFT: Auto Parts And Accessories","600 WESTMOUNT DR, WEST HOLLYWOOD, CA","600 WESTMOUNT DR","WEST HOLLYWOOD",,"920-03137-0972","972","3137","false","CA0190009","WEST HOLLYWOOD","-118.378","34.082","1","POINT (-118.378 34.082)"
"2020-06-24T01:32:00.000","2020-06-24T00:00:00.000","VANDALISM","263","VANDALISM FELONY","1200 HAYVENHURST DR, WEST HOLLYWOOD, CA  90069","1200 HAYVENHURST DR","WEST HOLLYWOOD","90069","920-02998-0975","975","2998","false","CA0190009","WEST HOLLYWOOD",,,"2",
"2020-08-22T02:25:00.000","2020-08-22T00:00:00.000","VANDALISM","263","VANDALISM FELONY","500 CROFT AVE, WEST HOLLYWOOD, CA","500 CROFT AVE","WEST HOLLYWOOD",,"920-03879-0972","972","3879","false","CA0190009","WEST HOLLYWOOD","-118.373","34.081","2","POINT (-118.373 34.081)"
"2019-01-01T02:30:00.000","2019-01-01T00:00:00.000","VANDALISM","261","VANDALISM MISD","8700 SUNSET BLVD, WEST HOLLYWOOD, CA  90069","8700 SUNSET BLVD","WEST HOLLYWOOD","90069","919-00006-0986","986","6","false","CA0190009","WEST HOLLYWOOD","-118.382","34.09","2","POINT (-118.382 34.09)"
"2019-08-13T05:42:00.000","2019-08-13T00:00:00.000","WARRANTS","285","WARRANTS: Felony, Out Of County","WEST HOLLYWOOD, CA",,"WEST HOLLYWOOD",,"919-01660-5120","5120","1660","false","CA0190026","INMATE RECEPTION CENTR",,,"2",
"2019-01-22T11:40:00.000","2019-01-22T00:00:00.000","VANDALISM","263","VANDALISM FELONY","8700 SUNSET BLVD, WEST HOLLYWOOD, CA  90069","8700 SUNSET BLVD","WEST HOLLYWOOD","90069","919-00435-0986","986","435","false","CA0190009","WEST HOLLYWOOD","-118.383","34.091","2","POINT (-118.383 34.091)"
"2019-07-25T20:00:00.000","2019-07-25T00:00:00.000","VANDALISM","261","VANDALISM MISD","1100 OGDEN DR, WEST HOLLYWOOD, CA  90046","1100 OGDEN DR","WEST HOLLYWOOD","90046","919-05006-0974","974","5006","false","CA0190009","WEST HOLLYWOOD","-118.359","34.092","2","POINT (-118.359 34.092)"
"2019-04-20T09:31:00.000","2019-04-20T00:00:00.000","LARCENY THEFT","386","THEFT, PETTY: Bicycles","1100 LA BREA AVE, WEST HOLLYWOOD, CA","1100 LA BREA AVE","WEST HOLLYWOOD",,"919-02540-0973","973","2540","false","CA0190009","WEST HOLLYWOOD","-118.343","34.09","1","POINT (-118.343 34.09)"
"2019-04-22T14:22:00.000","2019-05-24T00:00:00.000","LARCENY THEFT","387","THEFT, PETTY: From Bldgs (Church, School, Restaurant)","1100 CLARK ST, WEST HOLLYWOOD, CA","1100 CLARK ST","WEST HOLLYWOOD",,"919-03360-0986","986","3360","false","CA0190009","WEST HOLLYWOOD","-118.385","34.091","1","POINT (-118.385 34.091)"
"2019-07-22T10:37:00.000","2019-07-22T00:00:00.000","WARRANTS","285","WARRANTS: Felony, Out Of County","WEST HOLLYWOOD, CA",,"WEST HOLLYWOOD",,"919-01465-5120","5120","1465","false","CA0190026","INMATE RECEPTION CENTR",,,"2",
"2019-05-07T20:00:00.000","2019-05-13T00:00:00.000","VANDALISM","263","VANDALISM FELONY","8300 CLINTON AVE, WEST HOLLYWOOD, CA  90069","8300 CLINTON AVE","WEST HOLLYWOOD","90069","919-03111-0972","972","3111","false","CA0190009","WEST HOLLYWOOD",,,"2",
"2019-05-23T02:30:00.000","2019-05-23T00:00:00.000","VANDALISM","261","VANDALISM MISD","1300 FAIRFAX AVE, WEST HOLLYWOOD, CA  90069","1300 FAIRFAX AVE","WEST HOLLYWOOD","90069","919-03345-0974","974","3345","false","CA0190009","WEST HOLLYWOOD",,,"2",
"2019-09-27T11:10:00.000","2019-09-27T00:00:00.000","WEAPON LAWS","151","WEAPON LAWS: Felony","8300 SUNSET BLVD, WEST HOLLYWOOD, CA","8300 SUNSET BLVD","WEST HOLLYWOOD",,"919-06447-0987","987","6447","false","CA0190009","WEST HOLLYWOOD","-118.372","34.095","2","POINT (-118.372 34.095)"
"2019-01-05T17:45:00.000","2019-01-14T00:00:00.000","LARCENY THEFT","84","GRAND THEFT: From Unlocked Auto","1000 N CURSON AVE, WEST HOLLYWOOD, CA","1000 N CURSON AVE","WEST HOLLYWOOD",,"919-00267-0974","974","267","false","CA0190009","WEST HOLLYWOOD","-118.355","34.089","1","POINT (-118.355 34.089)"
"2019-06-29T02:09:00.000","2019-06-29T00:00:00.000","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","700 SAN VICENTE BLVD, WEST HOLLYWOOD, CA","700 SAN VICENTE BLVD","WEST HOLLYWOOD",,"919-04312-0971","971","4312","false","CA0190009","WEST HOLLYWOOD","-118.383","34.084","2","POINT (-118.383 34.084)"
"2019-06-19T05:45:00.000","2019-06-19T00:00:00.000","WARRANTS","285","WARRANTS: Felony, Out Of County","WEST HOLLYWOOD, CA",,"WEST HOLLYWOOD",,"919-01212-5120","5120","1212","false","CA0190026","INMATE RECEPTION CENTR",,,"2",
"2019-11-07T12:05:00.000","2019-11-07T00:00:00.000","WARRANTS","285","WARRANTS: Felony, Out Of County","WEST HOLLYWOOD, CA",,"WEST HOLLYWOOD",,"919-02221-5120","5120","2221","false","CA0190026","INMATE RECEPTION CENTR",,,"2",
"2019-12-20T10:55:00.000","2019-12-20T00:00:00.000","VANDALISM","261","VANDALISM MISD","9000 SUNSET BLVD, WEST HOLLYWOOD, CA  90069","9000 SUNSET BLVD","WEST HOLLYWOOD","90069","919-08307-0986","986","8307","false","CA0190009","WEST HOLLYWOOD","-118.389","34.09","2","POINT (-118.389 34.09)"
"2019-10-25T11:02:00.000","2019-10-25T00:00:00.000","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","8400 ALFRED ST, WEST HOLLYWOOD, CA","8400 ALFRED ST","WEST HOLLYWOOD",,"919-07050-0976","976","7050","false","CA0190009","WEST HOLLYWOOD",,,"2",
"2019-05-13T12:15:00.000","2019-05-13T00:00:00.000","WEAPON LAWS","151","WEAPON LAWS: Felony","8200 NORTON AVE, WEST HOLLYWOOD, CA","8200 NORTON AVE","WEST HOLLYWOOD",,"919-03099-0976","976","3099","false","CA0190009","WEST HOLLYWOOD","-118.369","34.092","2","POINT (-118.369 34.092)"
"2019-01-19T03:38:00.000","2019-01-19T00:00:00.000","BURGLARY","63","BURGLARY, RESIDENCE: Night, Attempt","9300 PALM AVE, WEST HOLLYWOOD, CA  90069","9300 PALM AVE","WEST HOLLYWOOD","90069","919-00359-0977","977","359","false","CA0190009","WEST HOLLYWOOD",,,"1",
"2019-04-14T14:00:00.000","2019-04-14T00:00:00.000","VANDALISM","263","VANDALISM FELONY","1200 LA BREA AVE, WEST HOLLYWOOD, CA  90038","1200 LA BREA AVE","WEST HOLLYWOOD","90038","919-02401-0973","973","2401","false","CA0190009","WEST HOLLYWOOD","-118.343","34.093","2","POINT (-118.343 34.093)"
"2019-02-15T01:25:00.000","2019-02-15T00:00:00.000","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","7800 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90046","7800 SANTA MONICA BLVD","WEST HOLLYWOOD","90046","919-00978-0974","974","978","false","CA0190009","WEST HOLLYWOOD","-118.359","34.091","2","POINT (-118.359 34.091)"
"2019-02-05T11:08:00.000","2019-02-05T00:00:00.000","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","CRESCENT HEIGHTS BLVD, WEST HOLLYWOOD, CA","CRESCENT HEIGHTS BLVD","WEST HOLLYWOOD",,"919-00751-0975","975","751","false","CA0190009","WEST HOLLYWOOD",,,"2",
"2018-06-04T13:15:00.000","2018-06-04T00:00:00.000","BURGLARY","64","BURGLARY, RESIDENCE: Day, Entry By Force","1000 N OGDEN DR, WEST HOLLYWOOD, CA","1000 N OGDEN DR","WEST HOLLYWOOD",,"018-03614-0974","974","3614","false","CA0190009","WEST HOLLYWOOD","-118.359","34.089","1","POINT (-118.359 34.089)"
"2018-12-10T13:51:00.000","2018-12-12T00:00:00.000","FRAUD AND NSF CHECKS","117","IDENTITY THEFT (GOODS/SERVICES/CREDIT)","1200 LA BREA AVE, WEST HOLLYWOOD, CA","1200 LA BREA AVE","WEST HOLLYWOOD",,"918-08101-0973","973","8101","false","CA0190009","WEST HOLLYWOOD","-118.343","34.093","2","POINT (-118.343 34.093)"
"2018-10-26T14:45:00.000","2018-10-27T00:00:00.000","LARCENY THEFT","84","GRAND THEFT: From Unlocked Auto","1200 SPAULDING AVE, WEST HOLLYWOOD, CA","1200 SPAULDING AVE","WEST HOLLYWOOD",,"918-07098-0974","974","7098","false","CA0190009","WEST HOLLYWOOD","-118.356","34.092","1","POINT (-118.356 34.092)"
"2018-04-17T11:39:00.000","2018-04-17T00:00:00.000","WARRANTS","285","WARRANTS: Felony, Out Of County","WEST HOLLYWOOD, CA",,"WEST HOLLYWOOD",,"918-00847-5120","5120","847","false","CA0190026","INMATE RECEPTION CENTR",,,"2",
"2018-07-31T16:49:00.000","2018-08-20T00:00:00.000","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","600 WESTKNOLL DR, WEST HOLLYWOOD, CA","600 WESTKNOLL DR","WEST HOLLYWOOD",,"918-05552-0972","972","5552","false","CA0190009","WEST HOLLYWOOD",,,"2",
"2018-12-15T22:35:00.000","2018-12-15T00:00:00.000","ARSON","279","ARSON: All Others","7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA","7100 SANTA MONICA BLVD","WEST HOLLYWOOD",,"018-08190-0989","989","8190","false","CA0190009","WEST HOLLYWOOD","-118.344","34.09","1","POINT (-118.344 34.09)"
"2018-05-18T08:35:00.000","2018-05-18T00:00:00.000","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","7800 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90046","7800 SANTA MONICA BLVD","WEST HOLLYWOOD","90046","918-03226-0975","975","3226","false","CA0190009","WEST HOLLYWOOD","-118.36","34.09","1","POINT (-118.36 34.09)"
"2018-04-28T20:50:00.000","2018-04-28T00:00:00.000","ROBBERY","37","ROBBERY, WEAPON: Other","1200 HARPER AVE, WEST HOLLYWOOD, CA","1200 HARPER AVE","WEST HOLLYWOOD",,"018-02761-0976","976","2761","false","CA0190009","WEST HOLLYWOOD","-118.369","34.093","1","POINT (-118.369 34.093)"
"2018-05-07T11:30:00.000","2018-05-07T00:00:00.000","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","LA CIENEGA BLVD AND HOLLOWAY DR, WEST HOLLYWOOD, CA","LA CIENEGA BLVD AND HOLLOWAY DR","WEST HOLLYWOOD",,"918-02972-0977","977","2972","false","CA0190009","WEST HOLLYWOOD","-118.376","34.09","2","POINT (-118.376 34.09)"
"2018-04-23T11:41:00.000","2018-04-23T00:00:00.000","WARRANTS","285","WARRANTS: Felony, Out Of County","WEST HOLLYWOOD, CA",,"WEST HOLLYWOOD",,"918-00902-5120","5120","902","false","CA0190026","INMATE RECEPTION CENTR",,,"2",
"2018-08-27T12:03:00.000","2018-08-27T00:00:00.000","WARRANTS","285","WARRANTS: Felony, Out Of County","WEST HOLLYWOOD, CA",,"WEST HOLLYWOOD",,"918-01919-5120","5120","1919","false","CA0190026","INMATE RECEPTION CENTR",,,"2",
"2018-02-10T12:00:00.000","2018-02-13T00:00:00.000","FORGERY","107","WORTHLESS DOCUMENTS/FORGERY: Forgery - Other","8900 SANTA MONICA BLVD, WEST HOLLYWOOD, CA","8900 SANTA MONICA BLVD","WEST HOLLYWOOD",,"918-01007-0975","975","1007","false","CA0190009","WEST HOLLYWOOD","-118.385","34.084","2","POINT (-118.385 34.084)"
"2018-01-04T15:05:00.000","2018-01-04T00:00:00.000","ROBBERY","41","ROBBERY, STRONG-ARM: Highway, Etc.","7700 SANTA MONICA BLVD, WEST HOLLYWOOD, CA","7700 SANTA MONICA BLVD","WEST HOLLYWOOD",,"918-00086-0974","974","86","false","CA0190009","WEST HOLLYWOOD","-118.358","34.09","1","POINT (-118.358 34.09)"
"2018-08-06T07:38:00.000","2018-08-06T00:00:00.000","WARRANTS","285","WARRANTS: Felony, Out Of County","WEST HOLLYWOOD, CA",,"WEST HOLLYWOOD",,"918-01774-5120","5120","1774","false","CA0190026","INMATE RECEPTION CENTR",,,"2",
"2018-08-21T22:45:00.000","2018-08-22T00:00:00.000","VANDALISM","261","VANDALISM MISD","1100 LA BREA AVE, WEST HOLLYWOOD, CA","1100 LA BREA AVE","WEST HOLLYWOOD",,"918-05577-0973","973","5577","false","CA0190009","WEST HOLLYWOOD","-118.344","34.091","2","POINT (-118.344 34.091)"
"2018-01-10T08:30:00.000","2018-01-19T00:00:00.000","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","8400 FOUNTAIN AVE, WEST HOLLYWOOD, CA","8400 FOUNTAIN AVE","WEST HOLLYWOOD",,"918-00417-0976","976","417","false","CA0190009","WEST HOLLYWOOD","-118.374","34.092","2","POINT (-118.374 34.092)"
"2018-07-30T21:36:00.000","2018-07-30T00:00:00.000","FRAUD AND NSF CHECKS","119","IDENTITY THEFT, ATTEMPT/POSSESSION OF PROFILE INFO","FLORES AVE AND MELROSE AVE, WEST HOLLYWOOD, CA","FLORES AVE AND MELROSE AVE","WEST HOLLYWOOD",,"918-05050-0972","972","5050","false","CA0190009","WEST HOLLYWOOD","-118.371","34.083","2","POINT (-118.371 34.083)"
"2018-01-06T04:10:00.000","2018-01-06T00:00:00.000","VANDALISM","263","VANDALISM FELONY","1100 HORN AVE, WEST HOLLYWOOD, CA","1100 HORN AVE","WEST HOLLYWOOD",,"918-00130-0978","978","130","false","CA0190009","WEST HOLLYWOOD","-118.383","34.092","2","POINT (-118.383 34.092)"
"2018-10-27T10:30:00.000","2018-10-29T00:00:00.000","VANDALISM","261","VANDALISM MISD","1100 N LAUREL AVE, WEST HOLLYWOOD, CA  90069","1100 N LAUREL AVE","WEST HOLLYWOOD","90069","918-07163-0974","974","7163","false","CA0190009","WEST HOLLYWOOD","-118.364","34.091","2","POINT (-118.364 34.091)"
"2018-11-29T09:45:00.000","2018-12-12T00:00:00.000","VANDALISM","263","VANDALISM FELONY","900 HANCOCK AVE, WEST HOLLYWOOD, CA","900 HANCOCK AVE","WEST HOLLYWOOD",,"918-08109-0977","977","8109","false","CA0190009","WEST HOLLYWOOD","-118.381","34.088","2","POINT (-118.381 34.088)"
"2017-01-29T05:00:00.000","2017-01-29T00:00:00.000","WEAPON LAWS","151","WEAPON LAWS: Felony","900 LA BREA AVE, WEST HOLLYWOOD, CA","900 LA BREA AVE","WEST HOLLYWOOD",,"917-80001-0973","973","80001","false","CA0190009","WEST HOLLYWOOD","-118.344","34.087","2","POINT (-118.344 34.087)"
"2017-01-20T21:00:00.000","2017-02-15T00:00:00.000","LARCENY THEFT","87","GRAND THEFT: From Bldg(Churches, Schools, Restaurants, Offices, Etc)","900 HILLSDALE AVE, WEST HOLLYWOOD, CA","900 HILLSDALE AVE","WEST HOLLYWOOD",,"917-00837-0977","977","837","false","CA0190009","WEST HOLLYWOOD",,,"1",
"2017-04-23T22:32:00.000","2017-04-23T00:00:00.000","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","1100 ORANGE AVE, WEST HOLLYWOOD, CA  90046","1100 ORANGE AVE","WEST HOLLYWOOD","90046","917-02084-0974","974","2084","false","CA0190009","WEST HOLLYWOOD",,,"2",
"2017-05-13T16:08:00.000","2017-05-31T00:00:00.000","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","7000 SANTA MONICA BLVD, WEST HOLLYWOOD, CA  90038","7000 SANTA MONICA BLVD","WEST HOLLYWOOD","90038","917-02843-0973","973","2843","false","CA0190009","WEST HOLLYWOOD","-118.343","34.09","1","POINT (-118.343 34.09)"
"2017-01-01T05:00:00.000","2017-01-01T00:00:00.000","VANDALISM","261","VANDALISM MISD","1200 N FAIRFAX AVE, WEST HOLLYWOOD, CA  90046","1200 N FAIRFAX AVE","WEST HOLLYWOOD","90046","917-00017-0974","974","17","false","CA0190009","WEST HOLLYWOOD","-118.361","34.092","2","POINT (-118.361 34.092)"
"2017-12-27T14:30:00.000","2017-12-27T00:00:00.000","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","SUNSET BLVD AND LA BREA AVE, WEST HOLLYWOOD, CA","SUNSET BLVD AND LA BREA AVE","WEST HOLLYWOOD",,"917-07182-0973","973","7182","false","CA0190009","WEST HOLLYWOOD",,,"2",
"2017-02-02T01:55:00.000","2017-02-02T00:00:00.000","WEAPON LAWS","151","WEAPON LAWS: Felony","1100 LA BREA AVE, WEST HOLLYWOOD, CA","1100 LA BREA AVE","WEST HOLLYWOOD",,"917-00580-0973","973","580","false","CA0190009","WEST HOLLYWOOD","-118.344","34.091","2","POINT (-118.344 34.091)"
