"the_geom","id","stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","loc_type","wheelchair"
"POINT (149.129446 -35.169272)","0","6049",,"Katherine Av before Timboram St","-35.169272","149.129446",,,"0","0"
"POINT (149.159278 -35.194806)","0","6060",,"Mapleton Av opp Nimbera St","-35.194806","149.159278",,,"0","0"
"POINT (149.10630100000003 -35.304595)","0","2230",,"Schlich St before Hopetoun Cct","-35.304595","149.106301",,,"0","0"
"POINT (149.096054 -35.174791)","0","6110",,"Kingslande Pde opp Casey Market Town","-35.174791","149.096054",,,"0","0"
"POINT (149.127065 -35.431494)","0","1125",,"69 Deamer Cr","-35.431494","149.127065",,,"0","0"
"POINT (149.11438 -35.155803000000006)","0","6105",,"Mirrabei Dr after Yamma Way","-35.155803","149.11438",,,"0","0"
"POINT (149.065303 -35.414225)","0","49",,"Tuggeranong Interchange Plt 5","-35.414225","149.065303",,"https://www.transport.act.gov.au/__data/assets/pdf_file/0013/1244200/TC_station_tuggeranong.pdf","0","0"
"POINT (149.07868 -35.233616)","0","4938",,"Aikman Dr after Joy Cummings Pl","-35.233616","149.07868",,,"0","0"
"POINT (149.109135 -35.217719)","0","4032",,"80 Maribyrnong Av","-35.217719","149.109135",,,"0","0"
"POINT (149.114444 -35.193962)","0","4784",,"Kosciuszko Av after Bimberi Cr","-35.193962","149.114444",,,"0","0"
"POINT (149.041553 -35.189532)","0","4226",,"41 Shakespeare Cr","-35.189532","149.041553",,,"0","0"
"POINT (149.114044 -35.171819)","0","4850",,"Gurrang Av after Deumonga Ct","-35.171819","149.114044",,,"0","0"
"POINT (149.029101 -35.219426)","0","4402",,"Dalley Cr before 1st Gurner St","-35.219426","149.029101",,,"0","0"
"POINT (149.10634 -35.184149)","0","4729",,"Lexcen Av opp Anne Clark Av","-35.184149","149.10634",,,"0","0"
"POINT (149.122262 -35.177876)","0","5996",,"Paul Coe Cr after Nona Pl","-35.177876","149.122262",,,"0","0"
"POINT (149.08623899999998 -35.458172)","0","1666",,"Gordon PS Knoke Av","-35.458172","149.086239",,,"0","0"
"POINT (149.076927 -35.237504)","0","4144",,"Aikman Dr before Townsend Pl","-35.237504","149.076927",,,"0","0"
"POINT (149.031926 -35.311997999999996)","0","2845",,"John Gorton Dr after Opperman Av","-35.311998","149.031926",,,"0","0"
"POINT (149.097304 -35.419885)","0","1443",,"Cockcroft Av before Kneeshaw St","-35.419885","149.097304",,,"0","0"
"POINT (149.039301 -35.233359)","0","4352",,"Scullin Shops Ross Smith Cr","-35.233359","149.039301",,,"0","0"
"POINT (149.14668600000002 -35.157497)","0","6321",,"Henry Williams after Mabo Bvd","-35.157497","149.146686",,,"0","0"
"POINT (149.138945 -35.254402)","0","3161",,"Cowper St after Hope St","-35.254402","149.138945",,,"0","0"
"POINT (149.156621 -35.332972999999996)","0","2348",,"Kootara Cr before Boolimba Cr","-35.332973","149.156621",,,"0","0"
"POINT (149.04298899999998 -35.34412800000001)","0","2436",,"Carbeen St after 1st Gungurra Cr","-35.344128","149.042989",,,"0","0"
"POINT (149.063357 -35.403181)","0","1413",,"Learmonth Dr after Athllon Dr","-35.403181","149.063357",,,"0","0"
"POINT (149.084696 -35.368643)","0","2073",,"Beasley St opp Gepp Pl","-35.368643","149.084696",,,"0","0"
"POINT (149.09321 -35.375775)","0","2653",,"Athllon Dr 2nd after Beasley St","-35.375775","149.09321",,,"0","0"
"POINT (149.05903600000002 -35.390376)","0","1289",,"O'Halloran Cct opp Boddington Cr","-35.390376","149.059036",,,"0","0"
"POINT (149.15344 -35.244403999999996)","0","4594",,"Phillip Av before Antill St","-35.244404","149.15344",,,"0","0"
"POINT (149.060384 -35.355402000000005)","0","2418",,"Nemarang Cr opp Arawang PS","-35.355402","149.060384",,,"0","0"
"POINT (149.04286299999998 -35.197113)","0","4490",,"Tillyard Dr opp Barber Cr","-35.197113","149.042863",,,"0","0"
"POINT (149.153647 -35.23798)","0","3248",,"Majura PS Knox St","-35.23798","149.153647",,,"0","0"
"POINT (149.075921 -35.420123)","0","1740",,"Drakeford Dr after Athllon Dr","-35.420123","149.075921",,,"0","0"
"POINT (149.063071 -35.253648)","0","4509",,"Bennelong Cr after Goulburn St","-35.253648","149.063071",,,"0","0"
"POINT (149.144723 -35.178853000000004)","0","6338",,"David Walsh Av opp Max Purnell St","-35.178853","149.144723",,,"0","0"
"POINT (149.05393 -35.32918)","0","2820",,"Streeton Drive after Unwin Pl","-35.32918","149.05393",,,"0","0"
"POINT (149.072025 -35.334276)","0","2502",,"Devonport St opp 1st Derwent St","-35.334276","149.072025",,,"0","0"
"POINT (149.122136 -35.17329)","0","4714",,"Shoalhaven Av before Roderick St","-35.17329","149.122136",,,"0","0"
"POINT (149.084323 -35.40687)","0","1631",,"Laurens St after McBryde Cr","-35.40687","149.084323",,,"0","0"
"POINT (149.048365 -35.377990999999994)","0","1274",,"Barritt St after Kambah Pool Rd","-35.377991","149.048365",,,"0","0"
"POINT (149.10171100000002 -35.373633)","0","2477",,"Marshall St opp Goodwin Village Farrer","-35.373633","149.101711",,,"0","0"
"POINT (149.047943 -35.347043)","0","0201",,"Fremantle Dr after 1st McKail Cr","-35.347043","149.047943",,,"0","0"
"POINT (149.152245 -35.286949)","0","3088",,"Blamey Cr opp Edmondson St","-35.286949","149.152245",,,"0","0"
"POINT (149.106943 -35.201944000000005)","0","6100",,"Redruth St opp Crace Shops","-35.201944","149.106943",,,"0","0"
"POINT (149.133149 -35.306076000000004)","0","2258",,"Barton Bus Stn Plt 1","-35.306076","149.133149",,,"0","0"
"POINT (149.08317399999999 -35.463902000000004)","0","1904",,"Knoke Av after 1st Mina Wylie Cr","-35.463902","149.083174",,,"0","0"
"POINT (149.041878 -35.329947)","0","2123",,"Dixon Dr after Warragamba Av","-35.329947","149.041878",,,"0","0"
"POINT (149.04380700000002 -35.236429)","0","4467",,"Chewings St opp McGinness St","-35.236429","149.043807",,,"0","0"
"POINT (149.144453 -35.268758)","0","3228",,"Campbell St after Leslie St","-35.268758","149.144453",,,"0","0"
"POINT (149.087314 -35.181039)","0","4678",,"McClelland Av after Donnan St","-35.181039","149.087314",,,"0","0"
"POINT (149.081423 -35.206115999999994)","0","4672",,"Owen Dixon Dr opp Heydon Cr","-35.206116","149.081423",,,"0","0"
"POINT (149.114891 -35.446523)","0","1112",,"Louis Loder St opp 1st Hartung Cr","-35.446523","149.114891",,,"0","0"
"POINT (149.072074 -35.219424)","0","4134",,"Dumas St before 2nd Buggy Cr","-35.219424","149.072074",,,"0","0"
"POINT (149.138532 -35.180638)","0","6026",,"Gundaroo Dr before Hollingsworth St","-35.180638","149.138532",,,"0","0"
"POINT (149.076077 -35.220806)","0","4139",,"Dumas St after 1st Slessor Cr","-35.220806","149.076077",,,"0","0"
"POINT (149.126899 -35.315401)","0","2925",,"Forrest PS National Cct","-35.315401","149.126899",,,"0","0"
"POINT (149.02827 -35.23388)","0","4302",,"Findlay St after Cantor Cr","-35.23388","149.02827",,,"0","0"
"POINT (149.0982 -35.439074)","0","1668",,"Duggan St before Pennington Cr","-35.439074","149.0982",,,"0","0"
"POINT (149.082409 -35.41809)","0","1448",,"Charleston St after Hallstrom Cct","-35.41809","149.082409",,,"0","0"
"POINT (149.068407 -35.239813)","0","5513",,"Belconnen Interchange Plt 3","-35.239813","149.068407",,"https://www.transport.act.gov.au/__data/assets/pdf_file/0010/1244197/TC_station_community.pdf","0","0"
"POINT (149.14538100000001 -35.185289000000004)","0","6140",,"Anthony Rolfe Av at Hammer St","-35.185289","149.145381",,,"0","0"
"POINT (149.068224 -35.256002)","0","4514",,"Redfern St after Dexter St","-35.256002","149.068224",,,"0","0"
"POINT (149.11453799999998 -35.264157000000004)","0","3109",,"Miller St before Faunce Cr","-35.264157","149.114538",,,"0","0"
"POINT (149.09559299999998 -35.168134)","0","4857",,"Plimsoll Dr before David Miller Cr","-35.168134","149.095593",,,"0","0"
"POINT (149.017472 -35.208915000000005)","0","4377",,"19 Archdall St","-35.208915","149.017472",,,"0","0"
"POINT (149.105556 -35.411981)","0","1507",,"Castleton Cr opp 1st Wheatley St","-35.411981","149.105556",,,"0","0"
"POINT (149.103561 -35.339495)","0","2530",,"Gilmore Cr at 1st Ingamells St","-35.339495","149.103561",,,"0","0"
"POINT (149.087641 -35.467259000000006)","0","1200",,"Knoke Av after 2nd Harry Hopman Cct","-35.467259","149.087641",,,"0","0"
"POINT (149.122514 -35.247823)","0","3120",,"Mackennal St before Earle St","-35.247823","149.122514",,,"0","0"
"POINT (149.16751299999999 -35.326234)","0","1766",,"Barrier St before Ipswich St","-35.326234","149.167513",,,"0","0"
"POINT (149.164438 -35.300218)","0","3067",,"Parnell St after Plant Rd","-35.300218","149.164438",,,"0","0"
"POINT (149.161435 -35.200872)","0","6070",,"Nullarbor Av opp Phantom St","-35.200872","149.161435",,,"0","0"
"POINT (149.076987 -35.31947900000001)","0","2022",,"Throssell St after Prendergast St","-35.319479","149.076987",,,"0","0"
"POINT (149.143959 -35.31544)","0","2232",,"Eyre St after Howitt St","-35.31544","149.143959",,,"0","0"
"POINT (149.056409 -35.256659)","0","4636",,"Redfern St after Templeton St","-35.256659","149.056409",,,"0","0"
"POINT (149.057398 -35.343053999999995)","0","2591",,"Namatjira Dr after Parkinson St","-35.343054","149.057398",,,"0","0"
"POINT (149.09845900000002 -35.192271999999996)","0","5077",,"Temperley St after 2nd Whitfield Cct","-35.192272","149.098459",,,"0","0"
"POINT (149.099937 -35.169051)","0","4913",,"Horse Park Dr 2nd after Newlop St","-35.169051","149.099937",,,"0","0"
"POINT (149.09007 -35.24136)","0","4188",,"Haydon Dr after College St","-35.24136","149.09007",,,"0","0"
"POINT (149.122367 -35.27281)","0","3431",,"McCaughey St after Barry Dr","-35.27281","149.122367",,,"0","0"
"POINT (149.136097 -35.419229)","0","1139",,"Heagney Cr opp Gilmore PS","-35.419229","149.136097",,,"0","0"
"POINT (149.021747 -35.220998)","0","4895",,"Moyes Cr after Postle Cct","-35.220998","149.021747",,,"0","0"
"POINT (149.03308700000002 -35.341375)","0","2142",,"Wyangala St after 2nd Burdekin St","-35.341375","149.033087",,,"0","0"
"POINT (149.053869 -35.335566)","0","2198",,"Hilder St at McCubbin St","-35.335566","149.053869",,,"0","0"
"POINT (149.143947 -35.263591999999996)","0","3223",,"Cox St before Campbell St","-35.263592","149.143947",,,"0","0"
"POINT (149.133404 -35.250884)","0","4552",,"Northbourne Av opp Dickson Interchange","-35.250884","149.133404",,"http://www.transport.act.gov.au/__data/assets/pdf_file/0015/1111047/TC_station_dickson.pdf","0","0"
"POINT (149.048194 -35.347359999999995)","0","1253",,"Fremantle Dr opp 1st McKail Cr","-35.34736","149.048194",,,"0","0"
"POINT (149.09281000000001 -35.402386)","0","1335",,"Sternberg Cr opp Houston St","-35.402386","149.09281",,,"0","0"
"POINT (149.162578 -35.330884999999995)","0","5127",,"Canberra Av after Ipswich St","-35.330885","149.162578",,,"0","0"
"POINT (149.067557 -35.418993)","0","2719",,"Soward Way before Scollay St","-35.418993","149.067557",,,"0","0"
"POINT (149.070649 -35.197244)","0","4101",,"Owen Dixon Dr before Clarey Cr","-35.197244","149.070649",,,"0","0"
"POINT (149.14597 -35.193042)","0","6183",,"Manning Clark Cr before Alice Crist St","-35.193042","149.14597",,,"0","0"
"POINT (149.159248 -35.183203000000006)","0","6204",,"Bettong Av after Pipistrelle St","-35.183203","149.159248",,,"0","0"
"POINT (149.047783 -35.212405)","0","4839",,"Kingsford Smith Dr opp Companion Cr","-35.212405","149.047783",,,"0","0"
"POINT (149.110518 -35.231113)","0","4021",,"Maribyrnong Av after Ellenborough St","-35.231113","149.110518",,,"0","0"
"POINT (149.040575 -35.250075)","0","4451",,"Erldunda Cctbefore 2nd Woolner Cct","-35.250075","149.040575",,,"0","0"
"POINT (149.02729399999998 -35.201274)","0","4210",,"Lhotsky St before Cartwright St","-35.201274","149.027294",,,"0","0"
"POINT (149.02963 -35.331036)","0","2565",,"Warragamba Av before Eucumbene Dr","-35.331036","149.02963",,,"0","0"
"POINT (149.163207 -35.292651)","0","3424",,"Milne Bay Rd before Tobruk Rd","-35.292651","149.163207",,,"0","0"
"POINT (149.16551 -35.229009999999995)","0","3475",,"Aspinall St before Antill St","-35.22901","149.16551",,,"0","0"
"POINT (149.09741699999998 -35.397873)","0","1367",,"Langdon Av before 2nd Brunton St","-35.397873","149.097417",,,"0","0"
"POINT (149.043279 -35.200398)","0","4154",,"Tillyard Dr after Spalding St","-35.200398","149.043279",,,"0","0"
"POINT (149.144801 -35.27776)","0","4661",,"Campbell HS Limestone Av","-35.27776","149.144801",,,"0","0"
"POINT (149.06978600000002 -35.239758)","0","5511",,"Belconnen Interchange Plt 1","-35.239758","149.069786",,"https://www.transport.act.gov.au/__data/assets/pdf_file/0010/1244197/TC_station_community.pdf","0","0"
"POINT (149.041154 -35.336096999999995)","0","2209",,"Blackwood Tce after Tyers St","-35.336097","149.041154",,,"0","0"
"POINT (149.036357 -35.324558)","0","2805",,"Steve Irwin Av before David Fleay St","-35.324558","149.036357",,,"0","0"
"POINT (149.07324599999998 -35.214687)","0","4129",,"Dumas St after 1st Baume Cr","-35.214687","149.073246",,,"0","0"
"POINT (149.141145 -35.22065)","0","4755",,"Sandford St before 1st Winchombe Ct","-35.22065","149.141145",,,"0","0"
"POINT (149.003141 -35.2162)","0","0404",,"MacFarlane Burnet Av before De Gruchy Pl","-35.2162","149.003141",,,"0","0"
"POINT (149.03929 -35.233197)","0","4351",,"Ross Smith Cr opp Scullin Shops","-35.233197","149.03929",,,"0","0"
"POINT (149.163029 -35.329128999999995)","0","2387",,"Ipswich St after Wiluna St","-35.329129","149.163029",,,"0","0"
"POINT (149.116123 -35.253415999999994)","0","3114",,"Miller St after Nardoo Cr","-35.253416","149.116123",,,"0","0"
"POINT (149.137509 -35.412316)","0","1564",,"Louisa Lawson Cr before 1st Aronson Cr","-35.412316","149.137509",,,"0","0"
"POINT (149.129233 -35.414484)","0","1148",,"Benham St opp Chisholm Shops","-35.414484","149.129233",,,"0","0"
"POINT (149.04556100000002 -35.190819)","0","4888",,"Tillyard opp Fraser East Terminus","-35.190819","149.045561",,,"0","0"
"POINT (149.135592 -35.180153000000004)","0","6028",,"Gundaroo Dr before Nellie Hamilton Av","-35.180153","149.135592",,,"0","0"
"POINT (149.053797 -35.390316000000006)","0","1287",,"Boddington Cr after McLeod Pl","-35.390316","149.053797",,,"0","0"
"POINT (149.070536 -35.214789)","0","4178",,"Moynihan St after William Webb Dr","-35.214789","149.070536",,,"0","0"
"POINT (149.027741 -35.221410999999996)","0","4909",,"Southern Cross Dr after Dalley Cr","-35.221411","149.027741",,,"0","0"
"POINT (149.125992 -35.280645)","0","3037",,"London Cct opp City Police Station","-35.280645","149.125992",,,"0","0"
"POINT (149.094785 -35.397269)","0","1476",,"Kirkton St after 2nd Holden Cr","-35.397269","149.094785",,,"0","0"
"POINT (149.163872 -35.249874)","0","3202",,"Blue Gum PS Madigan St","-35.249874","149.163872",,,"0","0"
"POINT (149.049059 -35.331921)","0","2394",,"Canberra Montessori School Mulley St","-35.331921","149.049059",,,"0","0"
"POINT (149.117209 -35.4242)","0","1555",,"Heagney Cr opp 2nd McLorinan St","-35.4242","149.117209",,,"0","0"
"POINT (149.05109099999999 -35.335532)","0","2112",,"St Judes PS Mulley St","-35.335532","149.051091",,,"0","0"
"POINT (149.14306200000001 -35.227940000000004)","0","1726",,"Randwick Rd after Flemington Rd","-35.22794","149.143062",,,"0","0"
"POINT (149.14573000000001 -35.193133)","0","6182",,"Manning Clark Cr before Whitington St","-35.193133","149.14573",,,"0","0"
"POINT (149.111503 -35.164066999999996)","0","4703",,"Unaipon Av after Len Waters St","-35.164067","149.111503",,,"0","0"
"POINT (149.054235 -35.233517)","0","4435",,"Ratcliffe Cr after Southern Cross Dr","-35.233517","149.054235",,,"0","0"
"POINT (149.07996699999998 -35.207518)","0","4116",,"Heydon Cr after Owen Dixon Dr","-35.207518","149.079967",,,"0","0"
"POINT (149.075247 -35.355623)","0","2059",,"Macfarland Cr after Waldock St","-35.355623","149.075247",,,"0","0"
"POINT (149.019671 -35.233035)","0","4308",,"Drake Brockman Dr before Cussen St","-35.233035","149.019671",,,"0","0"
"POINT (149.079947 -35.394982)","0","1322",,"Wheeler Cr opp St Anthonys PS","-35.394982","149.079947",,,"0","0"
"POINT (149.030462 -35.338454)","0","2136",,"Renmark St after Eungella St","-35.338454","149.030462",,,"0","0"
"POINT (149.14242 -35.247712)","0","3238",,"Melba St at Allport St","-35.247712","149.14242",,,"0","0"
"POINT (149.08364699999998 -35.461984)","0","1234",,"Knoke Av opp Jim Pike Av","-35.461984","149.083647",,,"0","0"
"POINT (149.095493 -35.371865)","0","2037",,"Beasley St after Athllon Dr","-35.371865","149.095493",,,"0","0"
"POINT (149.0994 -35.232132)","0","4015",,"Maribyrnong Av before 2nd Alberga St","-35.232132","149.0994",,,"0","0"
"POINT (149.093063 -35.372591)","0","2673",,"Athllon Dr at Beasley St","-35.372591","149.093063",,,"0","0"
"POINT (149.137787 -35.323676)","0","2369",,"Stuart St after Hann St","-35.323676","149.137787",,,"0","0"
"POINT (149.157936 -35.286984999999994)","0","3082",,"White St after Vasey Cr","-35.286985","149.157936",,,"0","0"
"POINT (149.055 -35.224726000000004)","0","4064",,"Florey Shops John Cleland Cr","-35.224726","149.055",,,"0","0"
"POINT (149.061362 -35.209734999999995)","0","4075",,"Copland Dr at Keenan St","-35.209735","149.061362",,,"0","0"
"POINT (149.091607 -35.426111999999996)","0","1001",,"Drumston St opp MacKillop College","-35.426112","149.091607",,,"0","0"
"POINT (149.110857 -35.193861)","0","5054",,"Gundaroo Dr after Burrowa St","-35.193861","149.110857",,,"0","0"
"POINT (149.007119 -35.220240000000004)","0","4324",,"Spofforth St after Southern Cross Dr","-35.22024","149.007119",,,"0","0"
"POINT (149.044625 -35.325386)","0","2812",,"Cotter Rd after Harold White Av","-35.325386","149.044625",,,"0","0"
"POINT (149.05593100000002 -35.227691)","0","4430",,"Ratcliffe Cr opp Connah St","-35.227691","149.055931",,,"0","0"
"POINT (149.12088899999998 -35.282472)","0","3487",,"Liversidge St after Ellery Cr","-35.282472","149.120889",,,"0","0"
"POINT (149.055616 -35.24929)","0","4272",,"Coulter Dr opp Lachlan St","-35.24929","149.055616",,,"0","0"
"POINT (149.043421 -35.211981)","0","4200",,"Companion Cr opp 1st Vickers Cr","-35.211981","149.043421",,,"0","0"
"POINT (149.098876 -35.390588)","0","1482",,"Gaunson Cr after Longmore Cr","-35.390588","149.098876",,,"0","0"
"POINT (149.09937 -35.392723)","0","1481",,"Gaunson Cr opp 2nd Sullivan Cr","-35.392723","149.09937",,,"0","0"
"POINT (149.07387 -35.423711)","0","1066",,"Anketell St before Athllon Dr","-35.423711","149.07387",,,"0","0"
"POINT (149.05148 -35.203485)","0","4254",,"Kingsford Smith Dr after Spalding St","-35.203485","149.05148",,,"0","0"
"POINT (149.14260900000002 -35.290290999999996)","0","3032",,"Anzac Park East Constitution Av","-35.290291","149.142609",,,"0","0"
"POINT (149.02504199999998 -35.212398)","0","4391",,"Florey Dr after Dalley Cr","-35.212398","149.025042",,,"0","0"
"POINT (149.145499 -35.24344)","0","3243",,"Bradfield St opp Frencham St","-35.24344","149.145499",,,"0","0"
"POINT (149.073249 -35.385438)","0","1792",,"Summerland Cct after Mason St","-35.385438","149.073249",,,"0","0"
"POINT (149.118015 -35.190581)","0","4788",,"Kosciuszko Av after 2nd Sentry Cr","-35.190581","149.118015",,,"0","0"
"POINT (149.10235800000004 -35.413342)","0","1838",,"Ashley Dr opp Bugden Av","-35.413342","149.102358",,,"0","0"
"POINT (149.100575 -35.401941)","0","1171",,"Sternberg Cr after Ashley Dr","-35.401941","149.100575",,,"0","0"
"POINT (149.028369 -35.225918)","0","4362",,"Cranleigh School Starke St","-35.225918","149.028369",,,"0","0"
"POINT (149.11901699999999 -35.272968)","0","4528",,"ANU Barry Dr","-35.272968","149.119017",,,"0","0"
"POINT (149.109789 -35.462639)","0","1689",,"Templestowe Av after 2nd Barringer St","-35.462639","149.109789",,,"0","0"
"POINT (149.090168 -35.20968)","0","5032",,"Chuculba Cr after 2nd Canopus Cr","-35.20968","149.090168",,,"0","0"
"POINT (149.151106 -35.298741)","0","3073",,"Russell Dr before Vivian Bullwinkel Way","-35.298741","149.151106",,,"0","0"
"POINT (149.10734399999998 -35.172779999999996)","0","4734",,"Jabanungga Av after Manity Cr","-35.17278","149.107344",,,"0","0"
"POINT (149.09831 -35.319342999999996)","0","2279",,"Kent St opp Canberra Private Hospital","-35.319343","149.09831",,,"0","0"
"POINT (149.139847 -35.202451)","0","6079",,"Hoskins St before Oodgeroo Av","-35.202451","149.139847",,,"0","0"
"POINT (149.067994 -35.349777)","0","2183",,"Badimara St before Hindmarsh Dr","-35.349777","149.067994",,,"0","0"
"POINT (149.15674099999998 -35.251153)","0","3208",,"Phillip Av after Stott St","-35.251153","149.156741",,,"0","0"
"POINT (149.00626499999998 -35.226982)","0","4950",,"26 Spofforth St","-35.226982","149.006265",,,"0","0"
"POINT (149.13516 -35.18535)","0","7011",,"Gungahlin Place Plt 3","-35.18535","149.13516",,"https://www.transport.act.gov.au/__data/assets/pdf_file/0003/1244199/TC_station_gungahlin.pdf","0","0"
"POINT (149.071482 -35.246351000000004)","0","4534",,"Hennessy St after Strong Pl","-35.246351","149.071482",,,"0","0"
"POINT (149.092291 -35.45616)","0","1641",,"Lanyon Marketplace Terminus","-35.45616","149.092291",,,"0","0"
"POINT (149.141977 -35.261475)","0","3148",,"Cowper St at Wakefield Av","-35.261475","149.141977",,,"0","0"
"POINT (149.097686 -35.356095)","0","2296",,"Canberra Christian School Ainsworth St","-35.356095","149.097686",,,"0","0"
"POINT (149.12818600000003 -35.329658)","0","3270",,"Monaro Cr before Flinders Way","-35.329658","149.128186",,,"0","0"
"POINT (149.100203 -35.221828)","0","5005",,"Baldwin Dr opp 2nd Maribyrnong Av","-35.221828","149.100203",,,"0","0"
"POINT (149.121414 -35.254284000000006)","0","3189",,"Brigalow St after Scrivener St","-35.254284","149.121414",,,"0","0"
"POINT (149.036443 -35.356882)","0","2158",,"Perry Dr before Musgrove St","-35.356882","149.036443",,,"0","0"
"POINT (149.117059 -35.28778)","0","4631",,"Constables Cottage Lennox Crossing","-35.28778","149.117059",,,"0","0"
"POINT (149.119521 -35.176311)","0","4722",,"Paul Coe Cr after Mulleun Cl","-35.176311","149.119521",,,"0","0"
"POINT (149.019225 -35.218318)","0","4396",,"Florey Dr after Southern Cross Dr","-35.218318","149.019225",,,"0","0"
"POINT (149.131012 -35.340646)","0","3285",,"La Perouse St opp Red Hill Shops","-35.340646","149.131012",,,"0","0"
"POINT (149.120541 -35.312177)","0","2217",,"Melbourne Av after Canterbury Cr","-35.312177","149.120541",,,"0","0"
"POINT (149.149166 -35.326259)","0","2444",,"Kootara Cr before McMillan Cr","-35.326259","149.149166",,,"0","0"
"POINT (149.044157 -35.192678)","0","4233",,"Daley Cr opp Fraser Shops","-35.192678","149.044157",,,"0","0"
"POINT (149.09558 -35.35342)","0","2481",,"Ainsworth St before Power St","-35.35342","149.09558",,,"0","0"
"POINT (149.08762099999998 -35.344002)","0","2712",,"Woden Interchange Plt 8","-35.344002","149.087621",,"https://www.transport.act.gov.au/__data/assets/pdf_file/0016/1244203/TC_station_woden.pdf","0","0"
"POINT (149.084194 -35.18456)","0","4676",,"McClelland Av opp Moriarty St","-35.18456","149.084194",,,"0","0"
"POINT (149.100719 -35.410892)","0","1436",,"Clive Steele Av opp 1st Priddle St","-35.410892","149.100719",,,"0","0"
"POINT (149.086738 -35.253253)","0","4804",,"Calvary Hospital Haydon Dr","-35.253253","149.086738",,,"0","0"
"POINT (149.06538799999998 -35.414615999999995)","0","1807",,"Tuggeranong Interchange Plt 7","-35.414616","149.065388",,"https://www.transport.act.gov.au/__data/assets/pdf_file/0013/1244200/TC_station_tuggeranong.pdf","0","0"
"POINT (149.145476 -35.339475)","0","3297",,"Caley Cr before Goyder St","-35.339475","149.145476",,,"0","0"
"POINT (149.086154 -35.441691999999996)","0","1183",,"Woodcock Dr opp Clare Dennis Av","-35.441692","149.086154",,,"0","0"
"POINT (149.012001 -35.222167)","0","4955",,"Beaurepaire Cr after 1st Pickworth St","-35.222167","149.012001",,,"0","0"
"POINT (149.065821 -35.200136)","0","4085",,"Baddeley Cr before Edmunds Pl","-35.200136","149.065821",,,"0","0"
