"created_date","species","latitude","longitude","geocoded_column"
"2016-03-29T19:15:00.000","MAGPIES","-35.44026817","148.9427581","POINT (148.9427581 -35.44026817)"
"2016-05-26T14:22:00.000","OTHER","-35.32635268","149.1312516","POINT (149.1312516 -35.32635268)"
"2016-05-30T13:52:00.000","WOMBAT","-35.5991279","149.0530339","POINT (149.0530339 -35.5991279)"
"2016-08-02T13:59:00.000","GALAH","-35.34719227","149.0346627","POINT (149.0346627 -35.34719227)"
"2016-09-03T14:09:00.000","WOMBAT","-35.39817799","149.0706151","POINT (149.0706151 -35.39817799)"
"2017-01-15T07:27:00.000","OTHER","-35.22348601","149.1344958","POINT (149.1344958 -35.22348601)"
"2017-02-03T10:11:00.000","WALLAROO","-35.36368414","149.1207214","POINT (149.1207214 -35.36368414)"
"2017-03-17T09:00:00.000","OTHER","-35.38047572","149.0658189","POINT (149.0658189 -35.38047572)"
"2017-09-22T13:29:00.000","BROWN SNAKE","-35.3147108","149.1419529","POINT (149.1419529 -35.3147108)"
"2017-09-27T10:35:00.000","WOMBAT","-35.29519461","149.062153","POINT (149.062153 -35.29519461)"
"2018-01-25T14:36:00.000","BROWN SNAKE","-35.20745492","149.1209069","POINT (149.1209069 -35.20745492)"
"2018-04-07T12:07:00.000","OTHER","-35.35304545","149.0634476","POINT (149.0634476 -35.35304545)"
"2018-04-18T09:07:00.000","WOMBAT","-35.28120338","149.0186346","POINT (149.0186346 -35.28120338)"
"2018-08-01T12:32:00.000","WALLAROO","-35.23562528","149.1082102","POINT (149.1082102 -35.23562528)"
"2018-09-20T11:15:00.000","WOMBAT","-35.26894103","149.0739197","POINT (149.0739197 -35.26894103)"
"2018-09-22T10:18:00.000","WALLABY","-35.18012738","149.1482065","POINT (149.1482065 -35.18012738)"
"2018-09-24T09:04:00.000","WOMBAT","-35.3619801","149.123575","POINT (149.123575 -35.3619801)"
"2018-10-07T09:50:00.000","MAGPIES","-35.20071992","149.0488238","POINT (149.0488238 -35.20071992)"
"2018-11-07T07:57:00.000","OTHER","-35.25594972","149.0805559","POINT (149.0805559 -35.25594972)"
"2018-11-20T11:20:00.000","WALLABY","-35.45628873","149.180527","POINT (149.180527 -35.45628873)"
"2019-02-08T09:32:00.000","WALLABY","-35.28275777","149.0880818","POINT (149.0880818 -35.28275777)"
"2019-03-18T13:25:00.000","OTHER","-35.38493877","149.1369093","POINT (149.1369093 -35.384938770000005)"
"2019-09-22T13:42:00.000","OTHER","-35.18468494","149.1597612","POINT (149.1597612 -35.18468494)"
"2020-01-05T16:09:00.000","Emu","-35.30583913","148.9478666","POINT (148.9478666 -35.30583913)"
"2019-12-25T13:48:00.000","WALLABY","-35.26092234","149.1491537","POINT (149.1491537 -35.26092234)"
"2020-01-01T20:33:00.000","WALLAROO","-35.60069018","149.0525573","POINT (149.0525573 -35.60069018)"
"2019-12-18T06:16:00.000","EASTERN GREY KANGAROO","-35.21664613","149.183128","POINT (149.183128 -35.21664613)"
