CRASH_ID,CRASH_DATE,CRASH_TIME,SUBURB_LOCATION,LONGITUDE,LATITUDE,INTERSECTION,MIDBLOCK,CRASH_DIRECTION,CRASH_SEVERITY,LIGHTING_CONDITION,ROAD_CONDITION,WEATHER_CONDITION,Location,Suburb,Zip Codes
1079339,31/01/2014,15:20,HUME,149.1842813,-35.37794643,NO,YES,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.377946428049576, 149.18428127192863)",37,
1081319,01/02/2014,11:35,"O""MALLEY",149.10041,-35.35086608,YES,NO,West bound,Injury,Daylight,Good dry surface,Fine,"(-35.35086608116805, 149.10041001008227)",10,
1078424,10/01/2014,17:50,BRADDON,149.1331242,-35.27061627,YES,NO,North bound,Injury,Daylight,Good dry surface,Fine,"(-35.270616266638974, 149.1331242079396)",52,
1068873,28/07/2013,16:30,RURAL - HALL,149.0614895,-35.16085767,NO,YES,North bound,Injury,Daylight,Good dry surface,Fine,"(-35.16085767061504, 149.06148953318072)",,
1097029,03/09/2014,16:30,BRUCE,149.085293,-35.24238312,YES,NO,East bound,Injury,Daylight,Good dry surface,Fine,"(-35.24238312184264, 149.08529300147995)",90,
1095494,13/09/2014,15:10,CURTIN,149.086471,-35.32626266,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.326262661828494, 149.08647102499594)",106,
1097406,15/10/2014,14:00,BEARD,149.2124967,-35.34306911,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.343069105905435, 149.212496687739)",79,
1093966,28/08/2014,15:56,GREENWAY,149.0726123,-35.42210013,YES,NO,South bound,Injury,Daylight,Good dry surface,Fine,"(-35.42210012947765, 149.0726123134068)",101,
1106570,19/03/2015,07:50,SYMONSTON,149.1757813,-35.33811418,YES,NO,West bound,Injury,Daylight,Good dry surface,Fine,"(-35.33811417674796, 149.17578127346843)",110,
1100053,26/11/2014,14:25,GREENWAY,149.063658,-35.41758928,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.41758928330507, 149.06365800652856)",101,
1103927,22/12/2014,14:30,RURAL - TUGGERANONG,149.1061484,-35.39371588,NO,YES,South bound,Injury,Daylight,Wet surface,Light rain,"(-35.39371588025382, 149.10614841647205)",,
1108713,08/04/2015,15:30,MONASH,149.1023194,-35.41388868,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Cloudy or Overcast,"(-35.413888680619436, 149.10231938580733)",46,
1100168,26/11/2014,12:30,FYSHWICK,149.1839377,-35.3257285,YES,NO,South bound,Injury,Daylight,Good dry surface,Fine,"(-35.32572849988628, 149.18393772591918)",64,
1102207,02/06/2014,07:36,CITY,149.1278382,-35.28575374,NO,YES,East bound,Injury,Daylight,Wet surface,Heavy rain,"(-35.2857537396112, 149.12783824647414)",83,
1111850,06/06/2015,14:15,BRADDON,149.1418762,-35.27324769,YES,NO,North / West bound,Injury,Daylight,Good dry surface,Fine,"(-35.27324768690023, 149.1418762355776)",52,
1106204,13/03/2015,17:40,LATHAM,149.0269177,-35.20747253,YES,NO,North bound,Injury,Daylight,Good dry surface,Fine,"(-35.207472531363464, 149.02691770465756)",56,
1103478,24/11/2014,12:30,"O""CONNOR",149.127281,-35.25766195,NO,YES,South bound,Injury,Daylight,Good dry surface,Fine,"(-35.25766194650936, 149.12728095907593)",103,
1106457,20/03/2015,10:15,CALWELL,149.0939169,-35.44305886,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.44305886060357, 149.09391690215062)",84,
1130111,07/03/2016,07:25,GUNGAHLIN,149.1308175,-35.18274505,NO,YES,East bound,Injury,Daylight,Good dry surface,Fine,"(-35.1827450453665, 149.13081746403765)",89,
1120645,05/10/2015,09:00,BRADDON,149.1367852,-35.26449289,YES,NO,North / West bound,Injury,Daylight,Good dry surface,Fine,"(-35.26449289373491, 149.13678516834813)",52,
1120654,06/10/2015,13:35,GUNGAHLIN,149.1368511,-35.18711904,YES,NO,North / West bound,Injury,Daylight,Good dry surface,Fine,"(-35.18711904220515, 149.1368511156498)",89,
1117004,08/08/2015,16:00,RURAL - TUGGERANONG,149.1481179,-35.40147072,NO,YES,North bound,Injury,Daylight,Good dry surface,Fine,"(-35.40147072465541, 149.14811786828454)",,
1124074,13/11/2015,07:50,HUME,149.1700824,-35.38175136,NO,YES,North bound,Property Damage Only,Daylight,Wet surface,Light rain,"(-35.38175135950265, 149.1700824318061)",37,
1120216,25/09/2015,09:40,CITY,149.1349607,-35.2856384,YES,NO,North / East bound,Injury,Daylight,Good dry surface,Fine,"(-35.28563839637678, 149.13496067675658)",83,
1119465,30/08/2015,10:15,RED HILL,149.1387471,-35.3442249,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.34422490236459, 149.13874714210522)",53,
1133675,02/05/2016,08:15,PARKES,149.1396171,-35.28998655,YES,NO,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.289986554620626, 149.13961711685306)",111,
1141448,12/08/2016,07:45,BANKS,149.0961839,-35.4722662,YES,NO,West bound,Injury,Daylight,Snow or ice,Fine,"(-35.472266201012545, 149.09618385436016)",59,
1137070,11/06/2016,14:20,GRIFFITH,149.1491484,-35.32254727,YES,NO,East bound,Injury,Daylight,Good dry surface,Fine,"(-35.322547271706135, 149.14914843781764)",30,
1136041,17/05/2016,12:30,BRUCE,149.09091,-35.23460153,YES,NO,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.234601525130884, 149.09090995178218)",90,
1133791,09/05/2016,09:20,CRACE,149.1082523,-35.19617652,YES,NO,West bound,Property Damage Only,Daylight,Wet surface,Light rain,"(-35.19617652499652, 149.10825233510755)",17,
1131783,18/03/2016,09:00,DICKSON,149.1326683,-35.25981059,NO,YES,South bound,Property Damage Only,Daylight,Wet surface,Light rain,"(-35.259810593904405, 149.13266827131793)",71,
1140846,04/08/2016,16:45,FORREST,149.1263704,-35.31217104,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.312171043343284, 149.1263704092038)",72,
1142082,09/08/2016,14:00,CITY,149.129313,-35.27956963,YES,NO,East / South bound,Injury,Daylight,Good dry surface,Fine,"(-35.27956963314154, 149.1293130004003)",83,
1142320,18/08/2016,16:30,MACGREGOR,149.0137849,-35.21919024,YES,NO,North / East bound,Injury,Daylight,Good dry surface,Fine,"(-35.219190239341415, 149.0137848912895)",7,
1154819,10/03/2017,07:10,GUNGAHLIN,149.1371127,-35.18592007,YES,NO,East bound,Injury,Daylight,Good dry surface,Fine,"(-35.18592007056647, 149.13711272046012)",89,
1158857,15/04/2017,11:30,GUNGAHLIN,149.1378765,-35.18295407,YES,NO,East / South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.18295406614757, 149.1378765269553)",89,
1153941,16/02/2017,07:55,LYNEHAM,149.1264784,-35.24203481,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.24203481028932, 149.12647837329175)",28,
1160946,26/05/2017,16:30,REID,149.1392041,-35.27914483,YES,NO,North / West bound,Injury,Daylight,Good dry surface,Fine,"(-35.27914483275236, 149.13920408102558)",57,
1157896,06/04/2017,16:10,DICKSON,149.1343527,-35.25473475,NO,YES,South / West bound,Injury,Daylight,Good dry surface,Fine,"(-35.25473474993057, 149.13435266620607)",71,
1151026,03/01/2017,13:20,FORREST,149.1324618,-35.31942907,YES,NO,East / South bound,Injury,Daylight,Good dry surface,Fine,"(-35.319429073220505, 149.13246177483774)",72,
1155986,06/03/2017,08:55,SYMONSTON,149.1615766,-35.34118813,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.341188132208806, 149.1615766252576)",110,
1162702,12/06/2017,12:30,DICKSON,149.1376762,-35.2511172,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.25111720003815, 149.13767617995094)",71,
1239993,17/01/2021,11:00,MACQUARIE,149.0562933,-35.2473819,YES,NO,North bound,Injury,Daylight,Good dry surface,Fine,"(-35.24738189984328, 149.05629325727722)",76,
1228694,06/06/2020,14:35,PHILLIP,149.1003662,-35.35104636,YES,NO,North bound,Injury,Daylight,Good dry surface,Fine,"(-35.35104636427348, 149.10036621034277)",33,
1236865,10/11/2020,09:43,GRIFFITH,149.1330992,-35.31917607,YES,NO,West bound,Injury,Daylight,Good dry surface,Fine,"(-35.319176071964165, 149.13309917177816)",30,
1240284,28/01/2021,14:50,RED HILL,149.1143951,-35.3195633,YES,NO,South / West bound,Injury,Daylight,Wet surface,Light rain,"(-35.31956330080649, 149.1143951301135)",94,
1238302,07/12/2020,12:25,MACQUARIE,149.0637036,-35.25554426,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.2555442551031, 149.06370361366737)",76,
1239610,07/01/2021,08:55,PHILLIP,149.0991943,-35.34578394,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.345783940338244, 149.099194330572)",33,
1229752,30/06/2020,17:10,CONDER,149.0982197,-35.46015216,YES,NO,North / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.46015215980327, 149.0982197315133)",102,
1169461,03/10/2017,14:00,LATHAM,149.0191441,-35.21639599,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.21639599112692, 149.01914412496978)",56,
1178556,02/03/2018,19:35,DOWNER,149.1404412,-35.24879799,NO,YES,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.24879798533656, 149.14044117389673)",97,
1167354,30/08/2017,14:15,BRADDON,149.1244066,-35.30749543,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.30749542682909, 149.12440663898437)",6,
1173216,16/11/2017,17:45,BELCONNEN,149.0575632,-35.2396936,YES,NO,West bound,Property Damage Only,Daylight,Wet surface,Light rain,"(-35.23969360285714, 149.05756315034625)",32,
1174450,14/12/2017,15:10,COOMBS,149.0461105,-35.32421788,YES,NO,East / South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.3242178794679, 149.04611051718865)",39,
1179017,27/02/2018,15:40,PHILLIP,149.0997717,-35.35057816,YES,NO,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.35057816153997, 149.09977166101294)",33,
1182734,22/04/2018,12:32,LYONS,149.1053907,-35.34874428,NO,YES,East bound,Property Damage Only,Daylight,Wet surface,Light rain,"(-35.34874427801757, 149.10539071847785)",9,
1171421,31/10/2017,17:30,WANNIASSA,149.1010984,-35.40512955,YES,NO,West bound,Injury,Daylight,Good dry surface,Fine,"(-35.40512954835016, 149.10109844819326)",104,
1172898,09/11/2017,07:35,KAMBAH,149.076717,-35.37990181,NO,YES,West bound,Injury,Daylight,Good dry surface,Fine,"(-35.37990180534656, 149.0767170448619)",108,
1202018,11/02/2019,19:18,WARAMANGA,149.0688038,-35.34838937,YES,NO,North / West bound,Injury,Daylight,Good dry surface,Fine,"(-35.34838936822306, 149.06880380011526)",82,
1193199,18/09/2018,07:20,FORREST,149.1302674,-35.31528554,NO,YES,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.31528553554532, 149.13026736075167)",72,
1191071,15/08/2018,09:15,GREENWAY,149.072538,-35.39740621,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.39740620985275, 149.07253800351424)",101,
1201130,06/02/2019,09:50,SYMONSTON,149.1616646,-35.34116098,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.34116098393905, 149.1616645678093)",110,
1191266,19/08/2018,16:55,GRIFFITH,149.1320677,-35.32064616,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.320646162089744, 149.13206774724455)",30,
1190231,23/02/2018,18:20,PALMERSTON,149.1119875,-35.19784978,YES,NO,East bound,Fatal,Daylight,Good dry surface,Fine,"(-35.19784978498354, 149.1119875090584)",68,
1192522,18/09/2018,06:30,CAMPBELL,149.1538618,-35.28926738,NO,YES,East bound,Injury,Daylight,Good dry surface,Fine,"(-35.289267377235696, 149.15386179295305)",109,
1202584,11/03/2019,13:10,DUFFY,149.0415039,-35.32692295,NO,YES,Unknown,Injury,Daylight,Loose surface,Fine,"(-35.326922945387174, 149.04150389352637)",35,
1187057,07/06/2018,10:42,PEARCE,149.0873812,-35.35794101,YES,NO,North bound,Injury,Daylight,Good dry surface,Fine,"(-35.357941012911844, 149.08738122860524)",55,
1187249,18/06/2018,16:30,BRUCE,149.0802629,-35.23144481,YES,NO,East bound,Property Damage Only,Daylight,Wet surface,Light rain,"(-35.231444807887975, 149.08026294772625)",90,
1189618,04/08/2018,07:14,NGUNNAWAL,149.1066932,-35.17776476,YES,NO,East / South bound,Injury,Daylight,Wet surface,Fine,"(-35.177764757923484, 149.10669321900957)",13,
1208757,10/06/2019,11:45,MONASH,149.0869806,-35.41060096,YES,NO,South / West bound,Injury,Daylight,Wet surface,Fine,"(-35.41060095820303, 149.0869805908067)",46,
1213208,09/08/2019,08:35,GARRAN,149.1024379,-35.34455578,NO,YES,West bound,Property Damage Only,Daylight,Wet surface,Fine,"(-35.34455577738623, 149.10243786062847)",9,
1215468,12/09/2019,16:10,HUME,149.1726128,-35.38684001,NO,YES,North / South bound,Injury,Daylight,Good dry surface,Fine,"(-35.386840012480654, 149.1726127660111)",37,
1204338,04/04/2019,17:45,NICHOLLS,149.090733,-35.17837138,NO,YES,East bound,Injury,Daylight,Good dry surface,Fine,"(-35.17837137912808, 149.0907330064529)",75,
1213398,13/08/2019,07:05,FRANKLIN,149.1326802,-35.20224672,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.202246716009846, 149.13268017276235)",112,
1220219,02/12/2019,07:35,RURAL - BELCONNEN,149.0927855,-35.19956793,NO,YES,South bound,Property Damage Only,Daylight,Wet surface,Light rain,"(-35.19956792662632, 149.09278548891402)",,
1220326,07/12/2019,15:57,GUNGAHLIN,149.142515,-35.17979459,YES,NO,East bound,Injury,Daylight,Good dry surface,Fine,"(-35.179794589277584, 149.1425149996154)",89,
1203763,19/03/2019,09:45,PARKES,149.1407505,-35.29068831,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.29068831046637, 149.14075045295493)",111,
1217425,17/10/2019,11:24,RURAL - BELCONNEN,149.0541854,-35.27018471,YES,NO,South bound,Injury,Daylight,Good dry surface,Fine,"(-35.270184705090976, 149.05418541810727)",,
1205051,09/04/2019,16:05,PALMERSTON,149.1228563,-35.18903466,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.18903465582353, 149.12285631536042)",68,
1206240,29/04/2019,17:25,THROSBY,149.1558392,-35.18461904,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.184619036940596, 149.15583923445982)",40,
1218682,15/11/2019,17:15,FORREST,149.1172943,-35.31664069,YES,NO,East / South bound,Injury,Daylight,Good dry surface,Fine,"(-35.316640689888985, 149.11729426014904)",72,
1205253,19/04/2019,16:50,NGUNNAWAL,149.1026987,-35.15963421,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.15963420521579, 149.1026986832653)",13,
1246922,19/04/2021,07:05,DOWNER,149.140362,-35.24055152,YES,NO,North bound,Injury,Daylight,Loose surface,Fine,"(-35.240551515439215, 149.14036201021148)",97,
1242784,24/02/2021,12:30,DICKSON,149.13727,-35.25131591,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.25131590843472, 149.13726997285613)",71,
1245178,17/04/2021,17:10,GRIFFITH,149.1373227,-35.31982959,YES,NO,West bound,Injury,Daylight,Good dry surface,Fine,"(-35.319829585516636, 149.1373227443471)",30,
1246439,03/05/2021,16:30,CITY,149.1325201,-35.27807031,NO,YES,Unknown,Injury,Daylight,Good dry surface,Fine,"(-35.27807031404717, 149.13252005703498)",83,
1246628,08/05/2021,15:55,LATHAM,149.0247334,-35.21265514,NO,YES,North bound,Injury,Daylight,Good dry surface,Fine,"(-35.212655139484305, 149.02473343514808)",56,
1244443,12/11/2020,09:00,RIVETT,149.0415365,-35.35360894,YES,NO,East bound,Injury,Daylight,Good dry surface,Fine,"(-35.35360893977224, 149.04153645373805)",43,
1104830,17/02/2014,20:30,KAMBAH,149.0626731,-35.20863373,NO,YES,East bound,Property Damage Only,Semi-darkness,Good dry surface,Fine,"(-35.20863373403501, 149.06267307593114)",36,
1143456,02/09/2016,12:45,LYNEHAM,149.0626731,-35.20863373,NO,YES,North bound,Property Damage Only,Daylight,Wet surface,Light rain,"(-35.20863373403501, 149.06267307593114)",36,
1035109,02/05/2012,13:00,WESTON,149.0521134,-35.34243017,YES,NO,North bound,Property Damage Only,Daylight,Wet surface,Light rain,"(-35.34243016953206, 149.05211343271694)",85,
1071058,30/06/2013,14:40,CHAPMAN,149.0291593,-35.34879893,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.34879892639505, 149.02915930142805)",63,
1080399,29/01/2014,15:56,ACTON,149.1261319,-35.28354767,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.28354767153162, 149.12613188438837)",83,
1129834,23/02/2016,18:09,GUNGAHLIN,149.1327331,-35.18311926,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.18311925640202, 149.13273309823393)",89,
1068116,12/08/2013,16:50,GUNGAHLIN,149.1326087,-35.18399601,YES,NO,North / West bound,Property Damage Only,Daylight,Good dry surface,Cloudy or Overcast,"(-35.183996008743634, 149.1326087365717)",89,
1028404,02/02/2012,17:30,DEAKIN,149.1092615,-35.31195209,NO,YES,West bound,Property Damage Only,Daylight,Wet surface,Light rain,"(-35.311952085296774, 149.10926152585247)",80,
1053424,02/01/2013,13:42,HUME,149.1614635,-35.39225299,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.39225299139404, 149.16146348585374)",37,
1031834,03/04/2012,16:30,CHARNWOOD,149.0346701,-35.20640766,YES,NO,North / East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.20640766030004, 149.03467006786067)",87,
1069259,07/08/2013,17:30,LYONS,149.0833886,-35.3468131,NO,YES,South bound,Property Damage Only,Dark - poor street lighting,Wet surface,Fine,"(-35.34681310486265, 149.08338856379197)",51,
1089049,13/06/2014,23:38,ISABELLA PLAINS,149.0952185,-35.43464042,YES,NO,North / East bound,Property Damage Only,Dark - good street lighting,Wet surface,Light rain,"(-35.434640420641635, 149.0952185316166)",113,
1077460,07/12/2013,13:30,HUME,149.1543404,-35.39718252,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.39718251802876, 149.1543403567511)",37,
1084065,26/03/2014,08:20,RED HILL,149.1255712,-35.34536486,NO,YES,North bound,Property Damage Only,Daylight,Wet surface,Light rain,"(-35.34536485710098, 149.1255712429925)",94,
1089422,13/06/2014,21:15,TURNER,149.126867,-35.27540821,YES,NO,North / East bound,Property Damage Only,Dark - good street lighting,Wet surface,Light rain,"(-35.27540820896145, 149.12686702776074)",24,
1072606,15/10/2013,09:00,FYSHWICK,149.1681804,-35.32650728,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.32650728067954, 149.16818040833178)",64,
1034882,01/05/2012,08:15,SYMONSTON,149.1630008,-35.34399824,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.343998236858035, 149.16300084471666)",110,
1221771,11/01/2020,11:15,PEARCE,149.0877233,-35.35897723,NO,YES,East / South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.35897722669648, 149.08772327351352)",55,
1065517,03/07/2013,17:45,FYSHWICK,149.173786,-35.30331954,NO,YES,North bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.30331953727966, 149.17378601454686)",64,
1079368,14/01/2014,09:00,PALMERSTON,149.1195703,-35.18652313,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.1865231343413, 149.11957030388814)",68,
1077372,22/11/2013,12:45,WRIGHT,149.03915,-35.32572489,YES,NO,West bound,Injury,Daylight,Good dry surface,Fine,"(-35.32572488651651, 149.0391500368989)",19,
1048841,07/11/2012,10:55,LATHAM,149.0312599,-35.2245419,YES,NO,East bound,Injury,Daylight,Wet surface,Light rain,"(-35.22454189855501, 149.03125985100445)",56,
1040170,17/07/2012,15:50,FYSHWICK,149.1831662,-35.34034791,YES,NO,East / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.34034791098369, 149.18316624247262)",64,
1050301,26/11/2012,11:55,LYONS,149.0753985,-35.34179779,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.34179779224271, 149.0753985379684)",51,
1047908,04/10/2012,17:50,BELCONNEN,149.0680053,-35.24793555,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.24793555423148, 149.06800528123054)",32,
