"row_id","date","site","name","location_1","micro_result","micro_compliance","algee_result","final_compliance","comments"
"20190319MR/6","2019-03-19T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","890","No",,,
"20190318MR/8","2019-03-18T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","190","Yes",,,
"20190318LG/7","2019-03-18T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","<10","Yes",,,
"20190318MOL/SKI","2019-03-18T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","10","Yes",,,
"20190318MR/11","2019-03-18T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","240","Yes",,,
"20190318MR/3","2019-03-18T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","220","No",,,
"20190318LT/5","2019-03-18T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","90","Yes",,,
"20190318PR/1","2019-03-18T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","940","Yes",,,
"20190318MR/10","2019-03-18T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","1000","Yes",,,
"20190318LG/2","2019-03-18T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","400","Yes",,,
"20190318LG/1","2019-03-18T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","100","Yes",,,
"20190318LT/7","2019-03-18T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","270","Yes",,,
"20190318LG/6","2019-03-18T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","1000","No",,,
"20190318MR/1","2019-03-18T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","1100","Yes",,,
"20190318MR/6","2019-03-18T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","1000","Yes",,,
"20190318MR/4","2019-03-18T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","740","Yes",,,
"20190318MR/5","2019-03-18T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","560","No",,,
"20190318LT/3","2019-03-18T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","270","No",,,
"20190313PR/1","2019-03-13T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","150","Yes",,,
"20190313LG/2","2019-03-13T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","40","Yes",,,
"20190313MR/1","2019-03-13T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","NS","Yes",,,
"20190313MR/11","2019-03-13T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","NS","Yes",,,
"20190313LG/7","2019-03-13T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","NS","Yes",,,
"20190313LT/7","2019-03-13T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,
"20190313LT/3","2019-03-13T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","260","No",,,
"20190313MR/4","2019-03-13T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","NS","Yes",,,
"20190313LG/6","2019-03-13T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","250","No",,,
"20190313MR/5","2019-03-13T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","100","No",,,
"20190313MR/6","2019-03-13T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","NS","Yes",,,
"20190313LT/5","2019-03-13T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","40","Yes",,,
"20190313MR/8","2019-03-13T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","Yes",,,
"20190313MR/10","2019-03-13T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","NS","Yes",,,
"20190313MOL/SKI","2019-03-13T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,
"20190313MR/3","2019-03-13T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","No",,,
"20190313LG/1","2019-03-13T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","140","No",,,
"20190312LG/6","2019-03-12T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","NR","Yes",,,
"20190312MR/11","2019-03-12T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","42","Yes",,,
"20190312LG/1","2019-03-12T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","NR","No",,,
"20190312MR/5","2019-03-12T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","NR","No",,,
"20190312MR/10","2019-03-12T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","56","Yes",,,
"20190312LT/5","2019-03-12T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NR","Yes",,,
"20190312LG/7","2019-03-12T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","94","Yes",,,
"20190312MR/3","2019-03-12T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NR","Yes",,,
"20190312LT/7","2019-03-12T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","14","Yes",,,
"20190312MR/6","2019-03-12T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","18","Yes",,,
"20190312MR/8","2019-03-12T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","2","Yes",,,
"20190312MR/4","2019-03-12T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","56","Yes",,,
"20190312PR/1","2019-03-12T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","200","Yes",,,
"20190312LT/3","2019-03-12T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","NR","Yes",,,
"20190312MR/1","2019-03-12T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","58","Yes",,,
"20190312LG/2","2019-03-12T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","NR","Yes",,,
"20190312MOL/SKI","2019-03-12T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","12","Yes",,,
"20190305MR/10","2019-03-05T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","NS","Yes",,,
"20190305LT/5","2019-03-05T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","110","Yes",,,
"20190305MR/4","2019-03-05T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","NS","Yes",,,
"20190305LG/1","2019-03-05T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","310","No",,,
"20190305LG/6","2019-03-05T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","NS","Yes",,,
"20190305LG/2","2019-03-05T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","NS","Yes",,,
"20190305LT/3","2019-03-05T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","30","Yes",,,
"20190305MR/6","2019-03-05T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","NS","Yes",,,
"20190305LT/7","2019-03-05T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,
"20190305PR/1","2019-03-05T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","NS","Yes",,,
"20190305MOL/SKI","2019-03-05T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,
"20190305MR/5","2019-03-05T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","330","No",,,
"20190305LG/7","2019-03-05T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","20","Yes",,,
"20190305MR/3","2019-03-05T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","Yes",,,
"20190305MR/1","2019-03-05T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","NS","Yes",,,
"20190305MR/8","2019-03-05T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","Yes",,,
"20190305MR/11","2019-03-05T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","NS","Yes",,,
"20190304MR/5","2019-03-04T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","76","No",,,
"20190304MR/6","2019-03-04T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","26","Yes",,,
"20190304LG/7","2019-03-04T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","460","Yes",,,
"20190304LG/2","2019-03-04T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","18","Yes",,,
"20190304LG/1","2019-03-04T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","320","Yes",,,
"20190304MR/4","2019-03-04T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","38","Yes",,,
"20190304MR/3","2019-03-04T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","14","Yes",,,
"20190304LT/3","2019-03-04T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","NR","Yes",,,
"20190304MR/11","2019-03-04T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","34","Yes",,,
"20190304LG/6","2019-03-04T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","160","Yes",,,
"20190304LT/5","2019-03-04T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","120","Yes",,,
"20190304MR/1","2019-03-04T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","26","Yes",,,
"20190304PR/1","2019-03-04T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","36","Yes",,,
"20190304LT/7","2019-03-04T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","2","Yes",,,
"20190304MR/8","2019-03-04T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","4","Yes",,,
"20190304MR/10","2019-03-04T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","46","Yes",,,
"20190304MOL/SKI","2019-03-04T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","16","Yes",,,
"20190226PR/1","2019-02-26T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","110","Yes",,,
"20190226MOL/SKI","2019-02-26T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,
"20190226MR/8","2019-02-26T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","Yes",,,
"20190226LG/7","2019-02-26T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","NS","Yes",,,
"20190226LG/1","2019-02-26T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","NS","Yes",,,
"20190226LG/2","2019-02-26T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","NS","Yes",,,
"20190226LG/6","2019-02-26T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","120","Yes",,,
"20190226LT/7","2019-02-26T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,
"20190226LT/5","2019-02-26T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,
"20190226MR/11","2019-02-26T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","38","Yes",,,
"20190226MR/10","2019-02-26T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","NS","Yes",,,
"20190226LT/3","2019-02-26T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","30","Yes",,,
"20190226MR/1","2019-02-26T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","NS","Yes",,,
"20190226MR/5","2019-02-26T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","490","No",,,
"20190226MR/4","2019-02-26T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","NS","Yes",,,
"20190226MR/3","2019-02-26T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","Yes",,,
"20190226MR/6","2019-02-26T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","NS","Yes",,,
"20190225MR/8","2019-02-25T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","38","Yes",,,
"20190225LG/6","2019-02-25T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","20","Yes",,,
"20190225LT/7","2019-02-25T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","2","Yes",,,
"20190225MR/6","2019-02-25T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","34","Yes",,,
"20190225MR/4","2019-02-25T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","28","Yes",,,
"20190225MR/1","2019-02-25T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","10","Yes",,,
"20190225MR/10","2019-02-25T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","16","Yes",,,
"20190225LG/2","2019-02-25T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","110","Yes",,,
"20190225MR/5","2019-02-25T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","290","Yes",,,
"20190225MR/11","2019-02-25T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","34","Yes",,,
"20190225LT/5","2019-02-25T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","18","Yes",,,
"20190225PR/1","2019-02-25T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","80","No",,,
"20190225LG/7","2019-02-25T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","12","Yes",,,
"20190225MOL/SKI","2019-02-25T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","67","Yes",,,
"20190225MR/3","2019-02-25T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","20","Yes",,,
"20190225LT/3","2019-02-25T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","140","No",,,
"20190225LG/1","2019-02-25T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","80","Yes",,,
"20190219MR/8","2019-02-19T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","Yes",,,
"20190219MOL/SKI","2019-02-19T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,
"20190219LT/3","2019-02-19T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","840","No",,,
"20190219MR/11","2019-02-19T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","NS","Yes",,,
"20190219MR/3","2019-02-19T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","Yes",,,
"20190219MR/6","2019-02-19T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","NS","Yes",,,
"20190219LG/6","2019-02-19T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","100","No",,,
"20190219LT/7","2019-02-19T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,
"20190219MR/1","2019-02-19T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","NS","Yes",,,
"20190219LG/1","2019-02-19T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","10","Yes",,,
"20190219MR/10","2019-02-19T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","NS","Yes",,,
"20190219MR/4","2019-02-19T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","NS","Yes",,,
"20190219MR/5","2019-02-19T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","NS","Yes",,,
"20190219PR/1","2019-02-19T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","370","No",,,
"20190219LG/2","2019-02-19T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","90","Yes",,,
"20190219LT/5","2019-02-19T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,
"20190219LG/7","2019-02-19T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","NS","Yes",,,
"20190218LG/7","2019-02-18T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","30","Yes",,,
"20190218MR/5","2019-02-18T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","92","Yes",,,
"20190218LT/3","2019-02-18T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","530","No",,,
"20190218MR/4","2019-02-18T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","22","Yes",,,
"20190218LG/2","2019-02-18T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","190","Yes",,,
"20190218MR/3","2019-02-18T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","190","Yes",,,
"20190218LT/5","2019-02-18T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","36","Yes",,,
"20190218MR/10","2019-02-18T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","46","Yes",,,
"20190218LG/6","2019-02-18T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","460","No",,,
"20190218MR/11","2019-02-18T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","44","Yes",,,
"20190218MOL/SKI","2019-02-18T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","20","Yes",,,
"20190218LT/7","2019-02-18T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","100","Yes",,,
"20190218MR/8","2019-02-18T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","26","Yes",,,
"20190218LG/1","2019-02-18T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","600","Yes",,,
"20190218MR/1","2019-02-18T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","38","Yes",,,
"20190218MR/6","2019-02-18T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","58","Yes",,,
"20190218PR/1","2019-02-18T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","1600","No",,,
"20190212MR/4","2019-02-12T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","NS","Yes",,,
"20190212MOL/SKI","2019-02-12T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,
"20190212LT/5","2019-02-12T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,
"20190212MR/1","2019-02-12T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","NS","Yes",,,
"20190212LG/2","2019-02-12T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","NS","Yes",,,
"20190212MR/8","2019-02-12T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","Yes",,,
"20190212MR/11","2019-02-12T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","NS","Yes",,,
"20190212LG/1","2019-02-12T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","180","Yes",,,
"20190212MR/10","2019-02-12T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","130","Yes",,,
"20190212LT/7","2019-02-12T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,
"20190212LT/3","2019-02-12T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","240","No",,,
"20190212LG/6","2019-02-12T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","190","No",,,
"20190212MR/6","2019-02-12T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","NS","Yes",,,
"20190212MR/5","2019-02-12T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","NS","Yes",,,
"20190212PR/1","2019-02-12T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","480","No",,,
"20190212MR/3","2019-02-12T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","Yes",,,
"20190212LG/7","2019-02-12T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","NS","Yes",,,
"20190211MOL/SKI","2019-02-11T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","14","Yes",,,
"20190211MR/3","2019-02-11T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","40","Yes",,,
"20190211PR/1","2019-02-11T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","510","No",,,
"20190211MR/6","2019-02-11T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","100","Yes",,,
"20190211MR/5","2019-02-11T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","90","Yes",,,
"20190211MR/10","2019-02-11T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","190","Yes",,,
"20190211LG/6","2019-02-11T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","450","No",,,
"20190211LT/5","2019-02-11T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","10","Yes",,,
"20190211LG/2","2019-02-11T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","24","Yes",,,
"20190211LG/7","2019-02-11T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","30","Yes",,,
"20190211LT/3","2019-02-11T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","120","No",,,
"20190211MR/4","2019-02-11T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","80","Yes",,,
"20190211MR/11","2019-02-11T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","80","Yes",,,
"20190211LT/7","2019-02-11T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","30","Yes",,,
"20190211MR/8","2019-02-11T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","60","Yes",,,
"20190211MR/1","2019-02-11T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","150","Yes",,,
"20190211LG/1","2019-02-11T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","200","No",,,
"20190205LG/7","2019-02-05T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","NS","Yes",,,
"20190205LT/5","2019-02-05T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,
"20190205MOL/SKI","2019-02-05T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,
"20190205PR/1","2019-02-05T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)",">2000","No",,,
"20190205MR/1","2019-02-05T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","NS","Yes",,,
"20190205LT/7","2019-02-05T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,
"20190205MR/5","2019-02-05T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","280","Yes",,,
"20190205MR/3","2019-02-05T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","Yes",,,
"20190205MR/10","2019-02-05T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","NS","Yes",,,
"20190205MR/8","2019-02-05T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","30","Yes",,,
"20190205LG/6","2019-02-05T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","810","No",,,
"20190205MR/4","2019-02-05T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","140","Yes",,,
"20190205MR/11","2019-02-05T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","90","Yes",,,
"20190205LG/1","2019-02-05T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","5200","No",,,
"20190205LT/3","2019-02-05T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","2200","No",,,
"20190205LG/2","2019-02-05T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","NS","Yes",,,
"20190205MR/6","2019-02-05T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","NS","Yes",,,
"20190204MR/1","2019-02-04T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","50","Yes",,,
"20190204LT/3","2019-02-04T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","630","No",,,
"20190204LT/7","2019-02-04T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","60","Yes",,,
"20190204LG/2","2019-02-04T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","58","Yes",,,
"20190204MR/10","2019-02-04T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","130","Yes",,,
"20190204LG/7","2019-02-04T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","270","Yes",,,
"20190204PR/1","2019-02-04T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","3100","No",,,
"20190204LG/1","2019-02-04T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","670","Yes",,,
"20190204LT/5","2019-02-04T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","50","Yes",,,
"20190204MR/4","2019-02-04T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","230","Yes",,,
"20190204LG/6","2019-02-04T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","72","No",,,
