"trip_id","stop_sequence","arrival_delay","arrival_time","depature_delay","depature_time","stop_id","timestamp","gtfsrupdateid","updatedeleted","tripschedulerelationship","arrivaluncertainty","depatureuncertainty","tripupdateschedulerelationship"
"303","6","0","2022-09-15T00:09:07.000","0","1970-01-01T10:00:00.000","8112","2022-09-14T04:39:30.000","37257429","None","SCHEDULED","0","0","SCHEDULED"
"303","5","0","2022-09-15T00:07:02.000","0","2022-09-15T00:07:22.000","8110","2022-09-14T04:39:30.000","37257429","None","SCHEDULED","0","0","SCHEDULED"
"303","4","0","2022-09-15T00:05:10.000","0","2022-09-15T00:05:30.000","8108","2022-09-14T04:39:30.000","37257429","None","SCHEDULED","0","0","SCHEDULED"
"303","3","0","2022-09-15T00:03:34.000","0","2022-09-15T00:03:54.000","8106","2022-09-14T04:39:30.000","37257429","None","SCHEDULED","0","0","SCHEDULED"
"303","2","0","2022-09-15T00:01:44.000","0","2022-09-15T00:02:04.000","8104","2022-09-14T04:39:30.000","37257429","None","SCHEDULED","0","0","SCHEDULED"
"152","14","0","2022-09-14T23:54:35.000","0","1970-01-01T10:00:00.000","8100","2022-09-14T04:39:30.000","37257428","None","SCHEDULED","0","0","SCHEDULED"
"301","6","0","2022-09-14T23:54:07.000","0","1970-01-01T10:00:00.000","8112","2022-09-14T04:39:30.000","37257595","None","SCHEDULED","0","0","SCHEDULED"
"152","13","0","2022-09-14T23:52:37.000","0","2022-09-14T23:52:57.000","8105","2022-09-14T04:39:30.000","37257428","None","SCHEDULED","0","0","SCHEDULED"
"301","5","0","2022-09-14T23:52:02.000","0","2022-09-14T23:52:22.000","8110","2022-09-14T04:39:30.000","37257595","None","SCHEDULED","0","0","SCHEDULED"
"152","12","0","2022-09-14T23:50:38.000","0","2022-09-14T23:50:58.000","8107","2022-09-14T04:39:30.000","37257428","None","SCHEDULED","0","0","SCHEDULED"
"301","4","0","2022-09-14T23:50:10.000","0","2022-09-14T23:50:30.000","8108","2022-09-14T04:39:30.000","37257595","None","SCHEDULED","0","0","SCHEDULED"
"152","11","0","2022-09-14T23:49:02.000","0","2022-09-14T23:49:22.000","8109","2022-09-14T04:39:30.000","37257428","None","SCHEDULED","0","0","SCHEDULED"
"301","3","0","2022-09-14T23:48:34.000","0","2022-09-14T23:48:54.000","8106","2022-09-14T04:39:30.000","37257595","None","SCHEDULED","0","0","SCHEDULED"
"152","10","0","2022-09-14T23:46:53.000","0","2022-09-14T23:47:13.000","8111","2022-09-14T04:39:30.000","37257428","None","SCHEDULED","0","0","SCHEDULED"
"301","2","0","2022-09-14T23:46:44.000","0","2022-09-14T23:47:04.000","8104","2022-09-14T04:39:30.000","37257595","None","SCHEDULED","0","0","SCHEDULED"
"152","9","0","2022-09-14T23:44:53.000","0","2022-09-14T23:45:13.000","8113","2022-09-14T04:39:30.000","37257428","None","SCHEDULED","0","0","SCHEDULED"
"152","8","0","2022-09-14T23:42:45.000","0","2022-09-14T23:43:05.000","8115","2022-09-14T04:39:30.000","37257428","None","SCHEDULED","0","0","SCHEDULED"
"152","7","0","2022-09-14T23:40:30.000","0","2022-09-14T23:40:50.000","8117","2022-09-14T04:39:30.000","37257428","None","SCHEDULED","0","0","SCHEDULED"
"151","14","0","2022-09-14T23:39:35.000","0","1970-01-01T10:00:00.000","8100","2022-09-14T04:39:30.000","37257594","None","SCHEDULED","0","0","SCHEDULED"
"299","6","0","2022-09-14T23:39:07.000","0","1970-01-01T10:00:00.000","8112","2022-09-14T04:39:30.000","37257474","None","SCHEDULED","0","0","SCHEDULED"
"152","6","0","2022-09-14T23:38:26.000","0","2022-09-14T23:38:46.000","8119","2022-09-14T04:39:30.000","37257428","None","SCHEDULED","0","0","SCHEDULED"
"151","13","0","2022-09-14T23:37:37.000","0","2022-09-14T23:37:57.000","8105","2022-09-14T04:39:30.000","37257594","None","SCHEDULED","0","0","SCHEDULED"
"299","5","0","2022-09-14T23:37:02.000","0","2022-09-14T23:37:22.000","8110","2022-09-14T04:39:30.000","37257474","None","SCHEDULED","0","0","SCHEDULED"
"152","5","0","2022-09-14T23:36:29.000","0","2022-09-14T23:36:49.000","8121","2022-09-14T04:39:30.000","37257428","None","SCHEDULED","0","0","SCHEDULED"
"151","12","0","2022-09-14T23:35:38.000","0","2022-09-14T23:35:58.000","8107","2022-09-14T04:39:30.000","37257594","None","SCHEDULED","0","0","SCHEDULED"
"299","4","0","2022-09-14T23:35:10.000","0","2022-09-14T23:35:30.000","8108","2022-09-14T04:39:30.000","37257474","None","SCHEDULED","0","0","SCHEDULED"
"152","4","0","2022-09-14T23:34:35.000","0","2022-09-14T23:34:55.000","8123","2022-09-14T04:39:30.000","37257428","None","SCHEDULED","0","0","SCHEDULED"
"151","11","0","2022-09-14T23:34:02.000","0","2022-09-14T23:34:22.000","8109","2022-09-14T04:39:30.000","37257594","None","SCHEDULED","0","0","SCHEDULED"
"299","3","0","2022-09-14T23:33:34.000","0","2022-09-14T23:33:54.000","8106","2022-09-14T04:39:30.000","37257474","None","SCHEDULED","0","0","SCHEDULED"
"152","3","0","2022-09-14T23:33:19.000","0","2022-09-14T23:33:39.000","8125","2022-09-14T04:39:30.000","37257428","None","SCHEDULED","0","0","SCHEDULED"
"152","2","0","2022-09-14T23:31:54.000","0","2022-09-14T23:32:14.000","8127","2022-09-14T04:39:30.000","37257428","None","SCHEDULED","0","0","SCHEDULED"
"151","10","0","2022-09-14T23:31:53.000","0","2022-09-14T23:32:13.000","8111","2022-09-14T04:39:30.000","37257594","None","SCHEDULED","0","0","SCHEDULED"
"299","2","0","2022-09-14T23:31:44.000","0","2022-09-14T23:32:04.000","8104","2022-09-14T04:39:30.000","37257474","None","SCHEDULED","0","0","SCHEDULED"
"151","9","0","2022-09-14T23:29:53.000","0","2022-09-14T23:30:13.000","8113","2022-09-14T04:39:30.000","37257594","None","SCHEDULED","0","0","SCHEDULED"
"151","8","0","2022-09-14T23:27:45.000","0","2022-09-14T23:28:05.000","8115","2022-09-14T04:39:30.000","37257594","None","SCHEDULED","0","0","SCHEDULED"
"151","7","0","2022-09-14T23:25:30.000","0","2022-09-14T23:25:50.000","8117","2022-09-14T04:39:30.000","37257594","None","SCHEDULED","0","0","SCHEDULED"
"295","14","0","2022-09-14T23:24:35.000","0","1970-01-01T10:00:00.000","8129","2022-09-14T04:39:30.000","37257427","None","SCHEDULED","0","0","SCHEDULED"
"150","14","0","2022-09-14T23:24:35.000","0","1970-01-01T10:00:00.000","8100","2022-09-14T04:39:30.000","37257473","None","SCHEDULED","0","0","SCHEDULED"
"297","6","0","2022-09-14T23:24:07.000","0","1970-01-01T10:00:00.000","8112","2022-09-14T04:39:30.000","37257523","None","SCHEDULED","0","0","SCHEDULED"
"151","6","0","2022-09-14T23:23:26.000","0","2022-09-14T23:23:46.000","8119","2022-09-14T04:39:30.000","37257594","None","SCHEDULED","0","0","SCHEDULED"
"295","13","0","2022-09-14T23:22:38.000","0","2022-09-14T23:22:58.000","8126","2022-09-14T04:39:30.000","37257427","None","SCHEDULED","0","0","SCHEDULED"
"150","13","0","2022-09-14T23:22:37.000","0","2022-09-14T23:22:57.000","8105","2022-09-14T04:39:30.000","37257473","None","SCHEDULED","0","0","SCHEDULED"
"297","5","0","2022-09-14T23:22:02.000","0","2022-09-14T23:22:22.000","8110","2022-09-14T04:39:30.000","37257523","None","SCHEDULED","0","0","SCHEDULED"
"151","5","0","2022-09-14T23:21:29.000","0","2022-09-14T23:21:49.000","8121","2022-09-14T04:39:30.000","37257594","None","SCHEDULED","0","0","SCHEDULED"
"295","12","0","2022-09-14T23:20:49.000","0","2022-09-14T23:21:09.000","8124","2022-09-14T04:39:30.000","37257427","None","SCHEDULED","0","0","SCHEDULED"
"150","12","0","2022-09-14T23:20:38.000","0","2022-09-14T23:20:58.000","8107","2022-09-14T04:39:30.000","37257473","None","SCHEDULED","0","0","SCHEDULED"
"297","4","0","2022-09-14T23:20:10.000","0","2022-09-14T23:20:30.000","8108","2022-09-14T04:39:30.000","37257523","None","SCHEDULED","0","0","SCHEDULED"
"151","4","0","2022-09-14T23:19:35.000","0","2022-09-14T23:19:55.000","8123","2022-09-14T04:39:30.000","37257594","None","SCHEDULED","0","0","SCHEDULED"
"295","11","0","2022-09-14T23:19:19.000","0","2022-09-14T23:19:39.000","8122","2022-09-14T04:39:30.000","37257427","None","SCHEDULED","0","0","SCHEDULED"
"150","11","0","2022-09-14T23:19:02.000","0","2022-09-14T23:19:22.000","8109","2022-09-14T04:39:30.000","37257473","None","SCHEDULED","0","0","SCHEDULED"
"297","3","0","2022-09-14T23:18:34.000","0","2022-09-14T23:18:54.000","8106","2022-09-14T04:39:30.000","37257523","None","SCHEDULED","0","0","SCHEDULED"
"151","3","0","2022-09-14T23:18:19.000","0","2022-09-14T23:18:39.000","8125","2022-09-14T04:39:30.000","37257594","None","SCHEDULED","0","0","SCHEDULED"
