ID,TYPE,DIVISION,LOCATION,IMAGE_LINK,VIDEO_LINK,LATITUDE,LONGITUDE,Location_1,Zip Codes,Suburb
308,Sit Up Bench,Kambah,Summerland Circuit Neighbourhood Park,,,-35.385725,149.071155,"(-35.385725, 149.071155)",,108
172,Stretching Equipment,Deakin,Denison Street - Pedestrian Parkland,,,-35.315344,149.095493,"(-35.315344, 149.095493)",,80
169,Stretching Equipment,Deakin,Denison Street - Pedestrian Parkland,,,-35.315313,149.095501,"(-35.315313, 149.095501)",,80
193,Sit Up Bench,Yarralumla,Alexandrina Drive - Native Grassland Site,,,-35.298517,149.111757,"(-35.298517, 149.111757)",,2
65,Body Lift,Holt,Fullston Way Neighbourhood Park,,,-35.229478,149.000518,"(-35.229478, 149.000518)",,29
284,Chinup Bar,Chifley,Shann Place Neighbourhood Park,,,-35.351399,149.077925,"(-35.351399, 149.077925)",,78
170,Vault,Deakin,Denison Street - Pedestrian Parkland,,,-35.31532,149.095478,"(-35.31532, 149.095478)",,80
187,Parallel Bars,Yarralumla,Alexandrina Drive - Pedestrian Parkland,,,-35.300346,149.116812,"(-35.300346, 149.116812)",,2
228,Sit Up Bench,Harrison,Eric Mawson Street Neighbourhood Park,,,-35.203974,149.152324,"(-35.203974, 149.152324)",,67
245,Step Ups,Phillip,Edison District Park,,,-35.341007,149.092089,"(-35.341007, 149.092089)",,33
217,Stretching Equipment,Wright,Peter Cullen Way Neighbourhood Park,,,-35.32391,149.03183,"(-35.32391, 149.03183)",,19
179,Stretching Equipment,Yarralumla,Flynn Drive - Road Verge,,,-35.299468,149.122135,"(-35.299468, 149.122135)",,2
234,Sit Up Bench,Campbell,Campbell Fitness Site A,,,-35.288708,149.144915,"(-35.288708, 149.144915)",,109
268,Multi Station,Crace,Crace Crip Community Park,,,-35.200675,149.103033,"(-35.200675, 149.103033)",,17
265,Stretching Equipment,Crace,Crace Crip Community Park,,,-35.200718,149.103043,"(-35.200718, 149.103043)",,17
235,Sit Up Bench,Campbell,Campbell Sect 5 Fitness Site A,,,-35.288712,149.144857,"(-35.288712, 149.144857)",,109
190,Step Ups,Yarralumla,Alexandrina Drive - Pedestrian Parkland,,,-35.299535,149.112963,"(-35.299535, 149.112963)",,2
318,Box Jumps,Yarralumla,Alexandrina Drive Pedestrian Parkland,,,-35.297418,149.109076,"(-35.297418, 149.109076)",,2
72,Hand Bike,Moncrieff,Bon Scott Crescent Crip Park,,,-35.155358,149.12098,"(-35.155358, 149.12098)",,86
231,Recreational Court,Wright,Alex Colley Crescent Pedestrian Parkland,,,-35.311684,149.030376,"(-35.311684, 149.030376)",,19
299,Chinup Bar,Belconnen,John Knight Memorial Park,,,-35.237121,149.073929,"(-35.237121, 149.073929)",,32
250,Sit Up Bench,Phillip,Ediosn District Park,,,-35.341004,149.09205,"(-35.341004, 149.09205)",,33
315,Chinup Bar,Forde,Forde Linear Park,,,-35.167647,149.143776,"(-35.167647, 149.143776)",,18
247,Leg Raises & Pull Ups,Phillip,Edison District Park,,,-35.34097,149.092037,"(-35.34097, 149.092037)",,33
210,Balance Beam,Wright,Lindsay Pryor Street Pedestrian Parkland,,,-35.326959,149.039967,"(-35.326959, 149.039967)",,19
295,Bench Dip,Belconnen,John Knight Memorial Park,,,-35.237264,149.073782,"(-35.237264, 149.073782)",,32
281,Parallel Bars,Cook,Templeton Crescent Neighbourhood Park,,,-35.258439,149.062162,"(-35.258439, 149.062162)",,42
301,Step Ups,Belconnen,John Knight Memorial Park,,,-35.237156,149.073905,"(-35.237156, 149.073905)",,32
240,Leg Raises & Pull Ups,Gungahlin,Yerrabi District Park,,,-35.178049,149.130635,"(-35.178049, 149.130635)",,89
77,Leg Press,Moncrieff,Bon Scott Crescent Crip Park,,,-35.15548,149.120841,"(-35.15548, 149.120841)",,86
263,Balance Beam,Forde,Loma Rudduck Street Pedestrian Parkland,,,-35.171472,149.146057,"(-35.171472, 149.146057)",,18
192,Roman Rings,Yarralumla,Alexandrina Drive - Pedestrian Parkland,,,-35.299631,149.111371,"(-35.299631, 149.111371)",,2
164,Stretching Equipment,Kaleen,Woronora Street Pedestrian Parkland,,,-35.221283,149.111595,"(-35.221283, 149.111595)",,4
320,Multi Station,Deakin,Denison Street Pedestrian Parkland,,,-35.31528,149.095495,"(-35.31528, 149.095495)",,80
246,Step Ups,Phillip,Edison District Park,,,-35.341016,149.09208,"(-35.341016, 149.09208)",,33
319,Sit Up Bench,Belconnen,John Knight Memorial Park,,,-35.237129,149.073924,"(-35.237129, 149.073924)",,32
69,Sit Ups & Push Ups,Holt,Fullston Way Neighbourhood Park,,,-35.229567,148.999866,"(-35.229567, 148.999866)",,29
244,Step Ups,Phillip,Edison District Park,,,-35.340997,149.092099,"(-35.340997, 149.092099)",,33
254,Step Ups,Coombs,Terry Connolly Street Pedestrian Parkland,,,-35.32111,149.045285,"(-35.32111, 149.045285)",,39
313,Balance Beam,Chifley,Shann Place Neighbourhood Park,,,-35.351202,149.077787,"(-35.351202, 149.077787)",,78
262,Horizontal Ladder,Forde,Horse Park Drive Pedestrian Parkland,,,-35.175346,149.14212,"(-35.175346, 149.14212)",,18
61,Body Lift,Holt,Fullston Way Neighbourhood Park,,,-35.228919,149.000231,"(-35.228919, 149.000231)",,29
168,Multi Station,Deakin,Denison Street - Pedestrian Parkland,,,-35.315295,149.095574,"(-35.315295, 149.095574)",,80
287,Push Ups,Holt,Beaurepaire Crescent Neighbourhood Park,,,-35.222343,149.013437,"(-35.222343, 149.013437)",,29
227,Step Ups,Wright,Dunphy Street Pedestrian Parkland,,,-35.32383,149.03939,"(-35.32383, 149.03939)",,19
305,Stretching Equipment,Belconnen,John Knight Memorial Park,,,-35.237141,149.073732,"(-35.237141, 149.073732)",,32
135,Balance Beam,Ainslie,Ainslie Football Park,,,-35.263009,149.138715,"(-35.263009, 149.138715)",,58
222,Aerobic Walker,Wright,Dunphy Street Pedestrian Parkland,,,-35.324675,149.038462,"(-35.324675, 149.038462)",,19
237,Step Ups,Gungahlin,Yerrabi District Park,,,-35.178035,149.130659,"(-35.178035, 149.130659)",,89
276,Hurdles,Yarralumla,Alexandrina Drive - Road Verge,,,-35.298986,149.114236,"(-35.298986, 149.114236)",,2
291,Stretching Equipment,Rivett,Bangalay Crescent Neighbourhood Park,,,-35.347917,149.037421,"(-35.347917, 149.037421)",,43
186,Star Jumps,Yarralumla,Mariner Place - Pedestrian Parkland,,,-35.300668,149.117922,"(-35.300668, 149.117922)",,2
229,Pull Ups,Wright,Phillip Hodgins Street Pedesrtrian Parkland,,,-35.319154,149.032239,"(-35.319154, 149.032239)",,19
138,Sit Up Bench,Ainslie,Ainslie Football Park,,,-35.263555,149.138529,"(-35.263555, 149.138529)",,58
309,Horizontal Bar,Kambah,Summerland Circuit Neighbourhood Park,,,-35.385719,149.071203,"(-35.385719, 149.071203)",,108
289,Step Ups,Rivett,Bangalay Crescent Neighbourhood Park,,,-35.347911,149.03784,"(-35.347911, 149.03784)",,43
255,Push Ups,Forde,Pahlman Street Neighbourhood Park,,,-35.168696,149.146034,"(-35.168696, 149.146034)",,18
137,Step Ups,Ainslie,Ainslie Football Park,,,-35.263536,149.138549,"(-35.263536, 149.138549)",,58
314,Horizontal Ladder,Forde,Forde Linear Park,,,-35.169103,149.142332,"(-35.169103, 149.142332)",,18
238,Step Ups,Gungahlin,Yerrabi District Park,,,-35.178047,149.13066,"(-35.178047, 149.13066)",,89
211,Step Ups,Wright,Lindsay Pryor Street Pedestrian Parkland,,,-35.326955,149.039977,"(-35.326955, 149.039977)",,19
279,Stretching Equipment,Kambah,Summerland Circuit Neighbourhood Park,,,-35.383368,149.051776,"(-35.383368, 149.051776)",,108
66,Chinup Bar,Holt,Fullston Way Neighbourhood Park,,,-35.229487,149.000509,"(-35.229487, 149.000509)",,29
78,Body Pulls & Push Ups,Moncrieff,Bon Scott Crescent Crip Park,,,-35.155474,149.120825,"(-35.155474, 149.120825)",,86
57,Stretching Equipment,Holt,Fullston Way Neighbourhood Park,,,-35.228066,148.999612,"(-35.228066, 148.999612)",,29
252,Step Ups,Coombs,Noffs Crescent Pedestrian Parkland,,,-35.322999,149.050726,"(-35.322999, 149.050726)",,39
225,Chest Press,Wright,Dunphy Street Pedestrian Parkland,,,-35.32377,149.039466,"(-35.32377, 149.039466)",,19
278,Stretching Equipment,Kambah,Summerland Circuit Neighbourhood Park,,,-35.383497,149.051897,"(-35.383497, 149.051897)",,108
269,Multi Station,Crace,Crace Crip Community Park,,,-35.200686,149.103068,"(-35.200686, 149.103068)",,17
261,Jump To Touch,Forde,Leslie Dwyer Street Pedestrian Parkland,,,-35.173937,149.142986,"(-35.173937, 149.142986)",,18
70,Exercise Bike,Moncrieff,Bon Scott Crescent Crip Park,,,-35.155378,149.120998,"(-35.155378, 149.120998)",,86
232,Chinup Bar,Campbell,Campbell Sec 5 Fitness Site A,,,-35.28867,149.144853,"(-35.28867, 149.144853)",,109
290,Sit Up Bench,Rivett,Bangalay Crescent Neighbourhood Park,,,-35.347981,149.037607,"(-35.347981, 149.037607)",,43
312,Jump To Touch,Chifley,Shann Place Neighbourhood Park,,,-35.3512,149.077829,"(-35.3512, 149.077829)",,78
264,Multi Station,Crace,Crace Crip Community Park,,,-35.200707,149.103014,"(-35.200707, 149.103014)",,17
180,Balance Beam,Yarralumla,Lennox Gardens,,,-35.299359,149.121774,"(-35.299359, 149.121774)",,2
160,Parallel Bars,Kaleen,Woronora Street Pedestrian Parkland,,,-35.221651,149.112538,"(-35.221651, 149.112538)",,4
249,Multi Station,Phillip,Edison District Park,,,-35.340995,149.092057,"(-35.340995, 149.092057)",,33
296,Sit Up Bench,Belconnen,John Knight Memorial Park,,,-35.237291,149.073796,"(-35.237291, 149.073796)",,32
214,Step Ups,Wright,Peter Cullen Way Neighbourhood Park,,,-35.32369,149.033027,"(-35.32369, 149.033027)",,19
62,Step Ups,Holt,Fullston Way Neighbourhood Park,,,-35.228937,149.000201,"(-35.228937, 149.000201)",,29
139,Bench Dip,Acton,Lake Burley Griffin Foreshore,,,-35.2871,149.115482,"(-35.2871, 149.115482)",,95
176,Vault,Deakin,Denison Street Pedestrian Parkland,,,-35.315346,149.095551,"(-35.315346, 149.095551)",,80
302,Horizontal Bar,Belconnen,John Knight Memorial Park,,,-35.237166,149.07397,"(-35.237166, 149.07397)",,32
59,Sit Up Bench,Holt,Fullston Way Neighbourhood Park,,,-35.228096,148.999569,"(-35.228096, 148.999569)",,29
171,Body Lift,Deakin,Denison Street - Pedestrian Parkland,,,-35.315317,149.095539,"(-35.315317, 149.095539)",,80
283,Chinup Bar,Cook,Templeton Crescent Neighbourhood Park,,,-35.258394,149.06219,"(-35.258394, 149.06219)",,42
236,Multi Station,Gungahlin,Yerrabi District Park,,,-35.178025,149.130655,"(-35.178025, 149.130655)",,89
267,Multi Station,Crace,Crace Crip Community Park,,,-35.200731,149.103096,"(-35.200731, 149.103096)",,17
223,Sit Up Bench,Wright,Dunphy Street Pedestrian Parkland,,,-35.324714,149.038466,"(-35.324714, 149.038466)",,19
81,Body Lift,Taylor,Sutherland Crescent Neighbourhood Park,,,-35.151085,149.108364,"(-35.151085, 149.108364)",,5
316,Stretching Equipment,Ainslie,Angas Street Road Verge,,,-35.263595,149.1385,"(-35.263595, 149.1385)",,58
183,Stretching Equipment,Yarralumla,Lennox Gardens,,,-35.298642,149.122504,"(-35.298642, 149.122504)",,2
216,Step Ups,Wright,Peter Cullen Way Neighbourhood Park,,,-35.323914,149.031889,"(-35.323914, 149.031889)",,19
133,Parallel Bars,Ainslie,Ainslie Football Park,,,-35.262681,149.138779,"(-35.262681, 149.138779)",,58
275,Chinup Bar,Forde,Amy Ackman Street Pedestrian Parkland,,,-35.170142,149.142171,"(-35.170142, 149.142171)",,18
311,Stretching Equipment,Chifley,Shann Place Neighbourhood Park,,,-35.351245,149.077806,"(-35.351245, 149.077806)",,78
288,Parallel Bars,Holt,Beaurepaire Crescent Neighbourhood Park,,,-35.222043,149.013459,"(-35.222043, 149.013459)",,29
226,Pull Downs,Wright,Dunphy Street Pedestrian Parkland,,,-35.323809,149.039454,"(-35.323809, 149.039454)",,19
163,Chinup Bar,Kaleen,Woronora Street Pedestrian Parkland,,,-35.22111,149.113211,"(-35.22111, 149.113211)",,4
293,Sit Up Bench,Belconnen,John Knight Memorial Park,,,-35.237171,149.073751,"(-35.237171, 149.073751)",,32
294,Stretching Equipment,Belconnen,John Knight Memorial Park,,,-35.237172,149.073722,"(-35.237172, 149.073722)",,32
253,Step Ups,Coombs,Terry  Connolly Street Pedestrian Parkland,,,-35.321073,149.045264,"(-35.321073, 149.045264)",,39
272,Chinup Bar,Harrison,Combo Circuit Harrison Pedsetrian Park Land,,,-35.202556,149.15276,"(-35.202556, 149.15276)",,67
212,Sit Up Bench,Wright,Lindsay Pryor Street Pedestrian Parkland,,,-35.32696,149.040064,"(-35.32696, 149.040064)",,19
75,Step Ups,Moncrieff,Bon Scott Crescent Crip Park,,,-35.155425,149.12088,"(-35.155425, 149.12088)",,86
189,Push Ups,Yarralumla,Lake Burley Griffin Foreshore,,,-35.299319,149.113523,"(-35.299319, 149.113523)",,2
270,Push Ups,Crace,Crace Crip Community Park,,,-35.200698,149.1031,"(-35.200698, 149.1031)",,17
76,Body Dips & Leg Raises,Moncrieff,Bon Scott Crescent Crip Park,,,-35.155448,149.120853,"(-35.155448, 149.120853)",,86
277,Chinup Bar,Kambah,Boddington Crescent Neighbourhood Park,,,-35.38348,149.052062,"(-35.38348, 149.052062)",,108
175,Multi Station,Deakin,Denison Street - Pedestrian Parkland,,,-35.315366,149.095572,"(-35.315366, 149.095572)",,80
80,Exercise Bike,Taylor,Sutherland Crescent Neighbourhood Park,,,-35.151107,149.108374,"(-35.151107, 149.108374)",,5
274,Sit Up Bench,Forde,Ray Ellis Crescent District Park,,,-35.1726,149.141668,"(-35.1726, 149.141668)",,18
317,Log Hop,Forde,Ray Ellis Crescent Pedestrian Parkland,,,-35.173962,149.141339,"(-35.173962, 149.141339)",,18
134,Chinup Bar,Ainslie,Ainslie Football Park,,,-35.262985,149.138734,"(-35.262985, 149.138734)",,58
68,Vault,Holt,Fullston Way Neighbourhood Park,,,-35.22954,148.999863,"(-35.22954, 148.999863)",,29
221,Step Ups,Wright,Peter Cullen Way Neighbourhood Park,,,-35.323717,149.032437,"(-35.323717, 149.032437)",,19
303,Sit Up Bench,Belconnen,John Knight Memorial Park,,,-35.23719,149.073964,"(-35.23719, 149.073964)",,32
196,Chinup Bar,Yarralumla,Alexandrina Drive - Pedestrian Parkland,,,-35.296682,149.108409,"(-35.296682, 149.108409)",,2
218,Stretching Equipment,Wright,Peter Cullen Way Neighbourhood Park,,,-35.323918,149.031828,"(-35.323918, 149.031828)",,19
60,Stretching Equipment,Holt,Fullston Way Neighbourhood Park,,,-35.228118,148.999543,"(-35.228118, 148.999543)",,29
285,Push Ups,Chifley,Shann Place Neighbourhood Park,,,-35.351356,149.077969,"(-35.351356, 149.077969)",,78
166,Multi Station,Deakin,Denison Street - Pedestrian Parkland,,,-35.315295,149.095615,"(-35.315295, 149.095615)",,80
22,Aerobic Walker,Belconnen,John Knight Memorial Park,,,-35.236927,149.074377,"(-35.236927, 149.074377)",,32
34,Multi Station,Franklin,Kilmeny Close Community Park (Crip),,,-35.197516,149.144137,"(-35.197516, 149.144137)",,112
52,Push Ups,Greenway,Tuggeranong Town Park,,,-35.411576,149.06748,"(-35.411576, 149.06748)",,101
53,Parallel Bars,Greenway,Tuggeranong Town Park,,,-35.411581,149.067492,"(-35.411581, 149.067492)",,101
36,Ping Pong Table,Franklin,Kilmeny Close Community Park (Crip),,,-35.197479,149.144007,"(-35.197479, 149.144007)",,112
45,Horizontal Bar,Greenway,Tuggeranong Town Park,,,-35.411555,149.067435,"(-35.411555, 149.067435)",,101
35,Ping Pong Table,Franklin,Kilmeny Close Community Park (Crip),,,-35.197518,149.14397,"(-35.197518, 149.14397)",,112
12,Sit Up Bench,Casey,John Crawford Crescent Neighbourhood Park,,,-35.171255,149.094089,"(-35.171255, 149.094089)",,74
8,Balance Beam,Forde,Loma Rudduck Street Pedestrian Parkland,,,-35.171475,149.146077,"(-35.171475, 149.146077)",,18
24,Roman Rings,Belconnen,John Knight Memorial Park,,,-35.236955,149.074343,"(-35.236955, 149.074343)",,32
17,Horizontal Ladder,Theodore,Lawrence Wackett Crescent - Neighbourhood Park,,,-35.44553,149.121796,"(-35.44553, 149.121796)",,38
13,Leg Press,Theodore,Lawrence Wackett Crescent - Neighbourhood Park,,,-35.445487,149.121815,"(-35.445487, 149.121815)",,38
30,Multi Station,Franklin,Kilmeny Close Community Park (Crip),,,-35.197515,149.144204,"(-35.197515, 149.144204)",,112
50,Chinup Bar,Greenway,Tuggeranong Town Park,,,-35.411585,149.067439,"(-35.411585, 149.067439)",,101
9,Stretching Equipment,Phillip,Eddison District Park,,,-35.341363,149.09114,"(-35.341363, 149.09114)",,33
31,Multi Station,Franklin,Kilmeny Close Community Park (Crip),,,-35.197456,149.144203,"(-35.197456, 149.144203)",,112
10,Chinup Bar,Casey,John Crawford Crescent Neighbourhood Park,,,-35.171289,149.09388,"(-35.171289, 149.09388)",,74
28,Pull Ups,Belconnen,John Knight Memorial Park,,,-35.236966,149.074327,"(-35.236966, 149.074327)",,32
27,Chinup Bar,Belconnen,John Knight Memorial Park,,,-35.236961,149.074335,"(-35.236961, 149.074335)",,32
48,Chinup Bar,Greenway,Tuggeranong Town Park,,,-35.411582,149.067429,"(-35.411582, 149.067429)",,101
21,Shoulder Press,Belconnen,John Knight Memorial Park,,,-35.236921,149.074346,"(-35.236921, 149.074346)",,32
37,Ping Pong Table,Franklin,Kilmeny Close Community Park (Crip),,,-35.197454,149.143989,"(-35.197454, 149.143989)",,112
11,Body Lift,Casey,John Crawford Crescent Neighbourhood Park,,,-35.171564,149.094203,"(-35.171564, 149.094203)",,74
25,Chinup Bar,Belconnen,John Knight Memorial Park,,,-35.236962,149.074349,"(-35.236962, 149.074349)",,32
54,Sit Up Bench,Greenway,Tuggeranong Town Park,,,-35.411594,149.067483,"(-35.411594, 149.067483)",,101
46,Pull Ups,Greenway,Tuggeranong Town Park,,,-35.41157,149.067424,"(-35.41157, 149.067424)",,101
51,Aerobic Walker,Greenway,Tuggeranong Town Park,,,-35.411546,149.067474,"(-35.411546, 149.067474)",,101
18,Push Ups,Theodore,Lawrence Wackett Crescent - Neighbourhood Park,,,-35.445547,149.1218,"(-35.445547, 149.1218)",,38
14,Aerobic Walker,Theodore,Lawrence Wackett Crescent - Neighbourhood Park,,,-35.445504,149.121843,"(-35.445504, 149.121843)",,38
42,Step Ups,Wright,Swallowtail Road Road Verge,,,-35.325142,149.030706,"(-35.325142, 149.030706)",,19
32,Multi Station,Franklin,Kilmeny Close Community Park (Crip),,,-35.19748,149.144115,"(-35.19748, 149.144115)",,112
29,Horizontal Ladder,Belconnen,John Knight Memorial Park,,,-35.236951,149.074314,"(-35.236951, 149.074314)",,32
55,Leg Press,Greenway,Tuggeranong Town Park,,,-35.411604,149.067451,"(-35.411604, 149.067451)",,101
56,Push Ups,Wright,Cotter Road Road Verge,,,-35.326434,149.03357,"(-35.326434, 149.03357)",,19
2,Chinup Bar,Weston,Dillon Close Neighbourhood Park,,,-35.337191,149.054371,"(-35.337191, 149.054371)",,85
43,Stretching Equipment,Wright,Cotter Road Road Verge,,,-35.326446,149.033629,"(-35.326446, 149.033629)",,19
26,Chinup Bar,Belconnen,John Knight Memorial Park,,,-35.236967,149.074342,"(-35.236967, 149.074342)",,32
3,Stretching Equipment,Weston,Dillon Close Neighbourhood Park,,,-35.33725,149.054304,"(-35.33725, 149.054304)",,85
6,Exercise Bike,Casey,John Crawford Crescent Neighbourhood Park,,,-35.171364,149.093854,"(-35.171364, 149.093854)",,74
16,Roman Rings,Theodore,Lawrence Wackett Crescent - Neighbourhood Park,,,-35.445514,149.121793,"(-35.445514, 149.121793)",,38
15,Parallel Bars,Theodore,Lawrence Wackett Crescent - Neighbourhood Park,,,-35.445512,149.121808,"(-35.445512, 149.121808)",,38
33,Multi Station,Franklin,Kilmeny Close Community Park (Crip),,,-35.197447,149.144146,"(-35.197447, 149.144146)",,112
47,Chinup Bar,Greenway,Tuggeranong Town Park,,,-35.411574,149.067434,"(-35.411574, 149.067434)",,101
19,Leg Raises & Pull Ups,Theodore,Lawrence Wackett Crescent Neighbourhood Park,,,-35.445554,149.121793,"(-35.445554, 149.121793)",,38
7,Chinup Bar,Phillip,Edison District Park,,,-35.341331,149.09114,"(-35.341331, 149.09114)",,33
49,Roman Rings,Greenway,Tuggeranong Town Park,,,-35.411578,149.067443,"(-35.411578, 149.067443)",,101
23,Parallel Bars,Belconnen,John Knight Memorial Park,,,-35.236962,149.074375,"(-35.236962, 149.074375)",,32
1,Sit Up Bench,Weston,Dillon Close Neighbourhood Park,,,-35.337115,149.054415,"(-35.337115, 149.054415)",,85
20,Leg Press,Belconnen,John Knight Memorial Park,,,-35.236917,149.074312,"(-35.236917, 149.074312)",,32
