"licence_class","licence_type","age_group","gender","count","rpt_date"
"Car Licence","Full","30","F","2970","2019-08-01T00:00:00.000"
"Car Licence","Full","30","M","2902","2019-08-01T00:00:00.000"
"Car Licence","Full","30","S","2","2019-08-01T00:00:00.000"
"Car Licence","Full","30","U","1","2019-08-01T00:00:00.000"
"Car Licence","Full","31","F","3182","2019-08-01T00:00:00.000"
"Car Licence","Full","31","M","3084","2019-08-01T00:00:00.000"
"Car Licence","Full","31","U","3","2019-08-01T00:00:00.000"
"Car Licence","Full","32","F","3348","2019-08-01T00:00:00.000"
"Car Licence","Full","32","M","3331","2019-08-01T00:00:00.000"
"Car Licence","Full","32","S","1","2019-08-01T00:00:00.000"
"Car Licence","Full","33","F","3637","2019-08-01T00:00:00.000"
"Car Licence","Full","33","M","3514","2019-08-01T00:00:00.000"
"Car Licence","Full","33","S","2","2019-08-01T00:00:00.000"
"Car Licence","Full","33","U","1","2019-08-01T00:00:00.000"
"Car Licence","Full","34","F","3915","2019-08-01T00:00:00.000"
"Car Licence","Full","34","M","3761","2019-08-01T00:00:00.000"
"Car Licence","Full","34","U","1","2019-08-01T00:00:00.000"
"Car Licence","Full","35","F","3201","2019-08-01T00:00:00.000"
"Car Licence","Full","35","M","3113","2019-08-01T00:00:00.000"
"Car Licence","Full","35","S","1","2019-08-01T00:00:00.000"
"Car Licence","Full","35","U","2","2019-08-01T00:00:00.000"
"Car Licence","Full","36","F","3354","2019-08-01T00:00:00.000"
"Car Licence","Full","36","M","3217","2019-08-01T00:00:00.000"
"Car Licence","Full","36","U","1","2019-08-01T00:00:00.000"
"Car Licence","Full","37","F","3416","2019-08-01T00:00:00.000"
"Car Licence","Full","37","M","3264","2019-08-01T00:00:00.000"
"Car Licence","Full","37","U","2","2019-08-01T00:00:00.000"
"Car Licence","Full","38","F","3409","2019-08-01T00:00:00.000"
"Car Licence","Full","38","M","3379","2019-08-01T00:00:00.000"
"Car Licence","Full","38","U","1","2019-08-01T00:00:00.000"
"Car Licence","Full","39","F","3404","2019-08-01T00:00:00.000"
"Car Licence","Full","39","M","3267","2019-08-01T00:00:00.000"
"Car Licence","Full","39","S","1","2019-08-01T00:00:00.000"
"Car Licence","Full","40","F","2787","2019-08-01T00:00:00.000"
"Car Licence","Full","40","M","2616","2019-08-01T00:00:00.000"
"Car Licence","Full","40","S","1","2019-08-01T00:00:00.000"
"Car Licence","Full","41","F","2904","2019-08-01T00:00:00.000"
"Car Licence","Full","41","M","2777","2019-08-01T00:00:00.000"
"Car Licence","Full","42","F","2890","2019-08-01T00:00:00.000"
"Car Licence","Full","42","M","2725","2019-08-01T00:00:00.000"
"Car Licence","Full","42","U","1","2019-08-01T00:00:00.000"
"Car Licence","Full","43","F","2832","2019-08-01T00:00:00.000"
"Car Licence","Full","43","M","2839","2019-08-01T00:00:00.000"
"Car Licence","Full","44","F","3144","2019-08-01T00:00:00.000"
"Car Licence","Full","44","M","2956","2019-08-01T00:00:00.000"
"Car Licence","Full","44","S","1","2019-08-01T00:00:00.000"
"Car Licence","Full","44","U","1","2019-08-01T00:00:00.000"
"Car Licence","Full","45","F","2758","2019-08-01T00:00:00.000"
"Car Licence","Full","45","M","2446","2019-08-01T00:00:00.000"
"Car Licence","Full","45","U","1","2019-08-01T00:00:00.000"
"Car Licence","Full","46","F","2911","2019-08-01T00:00:00.000"
"Car Licence","Full","46","M","2553","2019-08-01T00:00:00.000"
"Car Licence","Full","47","F","3005","2019-08-01T00:00:00.000"
"Car Licence","Full","47","M","2639","2019-08-01T00:00:00.000"
"Car Licence","Full","48","F","2927","2019-08-01T00:00:00.000"
"Car Licence","Full","48","M","2696","2019-08-01T00:00:00.000"
"Car Licence","Full","48","U","1","2019-08-01T00:00:00.000"
"Car Licence","Full","49","F","2930","2019-08-01T00:00:00.000"
"Car Licence","Full","49","M","2438","2019-08-01T00:00:00.000"
"Car Licence","Full","50","F","2425","2019-08-01T00:00:00.000"
"Car Licence","Full","50","M","2051","2019-08-01T00:00:00.000"
"Car Licence","Full","50","U","1","2019-08-01T00:00:00.000"
"Car Licence","Full","51","F","2358","2019-08-01T00:00:00.000"
"Car Licence","Full","51","M","2054","2019-08-01T00:00:00.000"
"Car Licence","Full","52","F","2483","2019-08-01T00:00:00.000"
"Car Licence","Full","52","M","2033","2019-08-01T00:00:00.000"
"Car Licence","Full","53","F","2560","2019-08-01T00:00:00.000"
"Car Licence","Full","53","M","2057","2019-08-01T00:00:00.000"
"Car Licence","Full","54","F","2603","2019-08-01T00:00:00.000"
"Car Licence","Full","54","M","2119","2019-08-01T00:00:00.000"
"Car Licence","Full","54","S","2","2019-08-01T00:00:00.000"
"Car Licence","Full","55","F","2251","2019-08-01T00:00:00.000"
"Car Licence","Full","55","M","1813","2019-08-01T00:00:00.000"
"Car Licence","Full","55","U","1","2019-08-01T00:00:00.000"
"Car Licence","Full","56","F","2330","2019-08-01T00:00:00.000"
"Car Licence","Full","56","M","1990","2019-08-01T00:00:00.000"
"Car Licence","Full","57","F","2400","2019-08-01T00:00:00.000"
"Car Licence","Full","57","M","1794","2019-08-01T00:00:00.000"
"Car Licence","Full","57","U","1","2019-08-01T00:00:00.000"
"Car Licence","Full","58","F","2373","2019-08-01T00:00:00.000"
"Car Licence","Full","58","M","1930","2019-08-01T00:00:00.000"
"Car Licence","Full","59","F","2305","2019-08-01T00:00:00.000"
"Car Licence","Full","59","M","1909","2019-08-01T00:00:00.000"
"Car Licence","Full","60","F","2049","2019-08-01T00:00:00.000"
"Car Licence","Full","60","M","1566","2019-08-01T00:00:00.000"
"Car Licence","Full","61","F","2024","2019-08-01T00:00:00.000"
"Car Licence","Full","61","M","1566","2019-08-01T00:00:00.000"
"Car Licence","Full","62","F","2073","2019-08-01T00:00:00.000"
"Car Licence","Full","62","M","1607","2019-08-01T00:00:00.000"
"Car Licence","Full","63","F","1932","2019-08-01T00:00:00.000"
"Car Licence","Full","63","M","1418","2019-08-01T00:00:00.000"
"Car Licence","Full","64","F","1925","2019-08-01T00:00:00.000"
"Car Licence","Full","64","M","1473","2019-08-01T00:00:00.000"
"Car Licence","Full","65","F","1747","2019-08-01T00:00:00.000"
"Car Licence","Full","65","M","1335","2019-08-01T00:00:00.000"
"Car Licence","Full","66","F","1851","2019-08-01T00:00:00.000"
"Car Licence","Full","66","M","1394","2019-08-01T00:00:00.000"
"Car Licence","Full","67","F","1767","2019-08-01T00:00:00.000"
"Car Licence","Full","67","M","1320","2019-08-01T00:00:00.000"
"Car Licence","Full","68","F","1720","2019-08-01T00:00:00.000"
"Car Licence","Full","68","M","1376","2019-08-01T00:00:00.000"
"Car Licence","Full","69","F","1711","2019-08-01T00:00:00.000"
"Car Licence","Full","69","M","1371","2019-08-01T00:00:00.000"
"Car Licence","Full","70","F","1546","2019-08-01T00:00:00.000"
"Car Licence","Full","70","M","1155","2019-08-01T00:00:00.000"
"Car Licence","Full","71","F","1570","2019-08-01T00:00:00.000"
"Car Licence","Full","71","M","1271","2019-08-01T00:00:00.000"
"Car Licence","Full","72","F","1525","2019-08-01T00:00:00.000"
"Car Licence","Full","72","M","1189","2019-08-01T00:00:00.000"
"Car Licence","Full","73","F","1213","2019-08-01T00:00:00.000"
"Car Licence","Full","73","M","980","2019-08-01T00:00:00.000"
"Car Licence","Full","74","F","1138","2019-08-01T00:00:00.000"
"Car Licence","Full","74","M","907","2019-08-01T00:00:00.000"
"Car Licence","Full","75","F","984","2019-08-01T00:00:00.000"
"Car Licence","Full","75","M","796","2019-08-01T00:00:00.000"
"Car Licence","Full","75","U","1","2019-08-01T00:00:00.000"
"Car Licence","Full","76","F","847","2019-08-01T00:00:00.000"
"Car Licence","Full","76","M","817","2019-08-01T00:00:00.000"
"Car Licence","Full","77","F","816","2019-08-01T00:00:00.000"
"Car Licence","Full","77","M","706","2019-08-01T00:00:00.000"
"Car Licence","Full","78","F","774","2019-08-01T00:00:00.000"
"Car Licence","Full","78","M","619","2019-08-01T00:00:00.000"
"Car Licence","Full","79","F","699","2019-08-01T00:00:00.000"
"Car Licence","Full","79","M","673","2019-08-01T00:00:00.000"
"Car Licence","Full","80","F","556","2019-08-01T00:00:00.000"
"Car Licence","Full","80","M","515","2019-08-01T00:00:00.000"
"Car Licence","Full","81","F","533","2019-08-01T00:00:00.000"
"Car Licence","Full","81","M","495","2019-08-01T00:00:00.000"
"Car Licence","Full","82","F","462","2019-08-01T00:00:00.000"
"Car Licence","Full","82","M","406","2019-08-01T00:00:00.000"
"Car Licence","Full","83","F","424","2019-08-01T00:00:00.000"
"Car Licence","Full","83","M","447","2019-08-01T00:00:00.000"
"Car Licence","Full","84","F","363","2019-08-01T00:00:00.000"
"Car Licence","Full","84","M","395","2019-08-01T00:00:00.000"
"Car Licence","Full","85","F","244","2019-08-01T00:00:00.000"
"Car Licence","Full","85","M","246","2019-08-01T00:00:00.000"
"Car Licence","Full","86","F","243","2019-08-01T00:00:00.000"
"Car Licence","Full","86","M","263","2019-08-01T00:00:00.000"
"Car Licence","Full","87","F","194","2019-08-01T00:00:00.000"
"Car Licence","Full","87","M","209","2019-08-01T00:00:00.000"
"Car Licence","Full","88","F","184","2019-08-01T00:00:00.000"
"Car Licence","Full","88","M","226","2019-08-01T00:00:00.000"
"Car Licence","Full","89","F","156","2019-08-01T00:00:00.000"
"Car Licence","Full","89","M","202","2019-08-01T00:00:00.000"
"Car Licence","Full","90","F","83","2019-08-01T00:00:00.000"
"Car Licence","Full","90","M","73","2019-08-01T00:00:00.000"
"Car Licence","Full","91","F","69","2019-08-01T00:00:00.000"
"Car Licence","Full","91","M","83","2019-08-01T00:00:00.000"
"Car Licence","Full","92","F","59","2019-08-01T00:00:00.000"
"Car Licence","Full","92","M","71","2019-08-01T00:00:00.000"
"Car Licence","Full","93","F","46","2019-08-01T00:00:00.000"
"Car Licence","Full","93","M","66","2019-08-01T00:00:00.000"
"Car Licence","Full","94","F","38","2019-08-01T00:00:00.000"
"Car Licence","Full","94","M","47","2019-08-01T00:00:00.000"
"Car Licence","Full","95","F","15","2019-08-01T00:00:00.000"
"Car Licence","Full","95","M","16","2019-08-01T00:00:00.000"
"Car Licence","Full","96","F","4","2019-08-01T00:00:00.000"
"Car Licence","Full","96","M","12","2019-08-01T00:00:00.000"
"Car Licence","Full","97","F","8","2019-08-01T00:00:00.000"
"Car Licence","Full","97","M","10","2019-08-01T00:00:00.000"
"Car Licence","Full","98","F","3","2019-08-01T00:00:00.000"
"Car Licence","Full","98","M","6","2019-08-01T00:00:00.000"
"Car Licence","Full","99","F","4","2019-08-01T00:00:00.000"
"Car Licence","Full","99","M","5","2019-08-01T00:00:00.000"
"Car Licence","Learner","15","F","239","2019-08-01T00:00:00.000"
"Car Licence","Learner","15","M","199","2019-08-01T00:00:00.000"
"Car Licence","Learner","16","F","1694","2019-08-01T00:00:00.000"
"Car Licence","Learner","16","M","1715","2019-08-01T00:00:00.000"
"Car Licence","Learner","16","S","3","2019-08-01T00:00:00.000"
"Car Licence","Learner","17","F","857","2019-08-01T00:00:00.000"
"Car Licence","Learner","17","M","906","2019-08-01T00:00:00.000"
"Car Licence","Learner","17","S","4","2019-08-01T00:00:00.000"
"Car Licence","Learner","18","F","381","2019-08-01T00:00:00.000"
"Car Licence","Learner","18","M","415","2019-08-01T00:00:00.000"
"Car Licence","Learner","19","F","232","2019-08-01T00:00:00.000"
"Car Licence","Learner","19","M","218","2019-08-01T00:00:00.000"
"Car Licence","Learner","19","S","1","2019-08-01T00:00:00.000"
"Car Licence","Learner","20","F","184","2019-08-01T00:00:00.000"
"Car Licence","Learner","20","M","169","2019-08-01T00:00:00.000"
"Car Licence","Learner","20","S","1","2019-08-01T00:00:00.000"
"Car Licence","Learner","21","A","1","2019-08-01T00:00:00.000"
"Car Licence","Learner","21","F","157","2019-08-01T00:00:00.000"
"Car Licence","Learner","21","M","157","2019-08-01T00:00:00.000"
"Car Licence","Learner","22","F","146","2019-08-01T00:00:00.000"
"Car Licence","Learner","22","M","119","2019-08-01T00:00:00.000"
"Car Licence","Learner","23","F","134","2019-08-01T00:00:00.000"
"Car Licence","Learner","23","M","109","2019-08-01T00:00:00.000"
"Car Licence","Learner","24","F","143","2019-08-01T00:00:00.000"
"Car Licence","Learner","24","M","102","2019-08-01T00:00:00.000"
"Car Licence","Learner","25","F","144","2019-08-01T00:00:00.000"
"Car Licence","Learner","25","M","80","2019-08-01T00:00:00.000"
"Car Licence","Learner","25","U","1","2019-08-01T00:00:00.000"
"Car Licence","Learner","26","F","150","2019-08-01T00:00:00.000"
"Car Licence","Learner","26","M","70","2019-08-01T00:00:00.000"
"Car Licence","Learner","27","F","128","2019-08-01T00:00:00.000"
"Car Licence","Learner","27","M","69","2019-08-01T00:00:00.000"
"Car Licence","Learner","28","F","132","2019-08-01T00:00:00.000"
"Car Licence","Learner","28","M","53","2019-08-01T00:00:00.000"
"Car Licence","Learner","29","F","119","2019-08-01T00:00:00.000"
"Car Licence","Learner","29","M","60","2019-08-01T00:00:00.000"
"Car Licence","Learner","30","F","133","2019-08-01T00:00:00.000"
"Car Licence","Learner","30","M","49","2019-08-01T00:00:00.000"
"Car Licence","Learner","31","F","116","2019-08-01T00:00:00.000"
"Car Licence","Learner","31","M","27","2019-08-01T00:00:00.000"
"Car Licence","Learner","32","F","123","2019-08-01T00:00:00.000"
"Car Licence","Learner","32","M","40","2019-08-01T00:00:00.000"
"Car Licence","Learner","33","F","110","2019-08-01T00:00:00.000"
"Car Licence","Learner","33","M","39","2019-08-01T00:00:00.000"
"Car Licence","Learner","34","F","110","2019-08-01T00:00:00.000"
"Car Licence","Learner","34","M","25","2019-08-01T00:00:00.000"
"Car Licence","Learner","35","F","64","2019-08-01T00:00:00.000"
"Car Licence","Learner","35","M","19","2019-08-01T00:00:00.000"
"Car Licence","Learner","36","F","80","2019-08-01T00:00:00.000"
"Car Licence","Learner","36","M","15","2019-08-01T00:00:00.000"
"Car Licence","Learner","37","F","66","2019-08-01T00:00:00.000"
"Car Licence","Learner","37","M","21","2019-08-01T00:00:00.000"
"Car Licence","Learner","38","F","63","2019-08-01T00:00:00.000"
"Car Licence","Learner","38","M","18","2019-08-01T00:00:00.000"
"Car Licence","Learner","38","U","1","2019-08-01T00:00:00.000"
"Car Licence","Learner","39","F","56","2019-08-01T00:00:00.000"
"Car Licence","Learner","39","M","10","2019-08-01T00:00:00.000"
"Car Licence","Learner","40","F","36","2019-08-01T00:00:00.000"
"Car Licence","Learner","40","M","12","2019-08-01T00:00:00.000"
"Car Licence","Learner","41","F","31","2019-08-01T00:00:00.000"
"Car Licence","Learner","41","M","8","2019-08-01T00:00:00.000"
"Car Licence","Learner","42","F","33","2019-08-01T00:00:00.000"
"Car Licence","Learner","42","M","9","2019-08-01T00:00:00.000"
"Car Licence","Learner","43","F","28","2019-08-01T00:00:00.000"
"Car Licence","Learner","43","M","13","2019-08-01T00:00:00.000"
"Car Licence","Learner","44","F","28","2019-08-01T00:00:00.000"
"Car Licence","Learner","44","M","7","2019-08-01T00:00:00.000"
"Car Licence","Learner","45","F","26","2019-08-01T00:00:00.000"
"Car Licence","Learner","45","M","6","2019-08-01T00:00:00.000"
"Car Licence","Learner","46","F","22","2019-08-01T00:00:00.000"
"Car Licence","Learner","46","M","12","2019-08-01T00:00:00.000"
"Car Licence","Learner","47","F","15","2019-08-01T00:00:00.000"
"Car Licence","Learner","47","M","6","2019-08-01T00:00:00.000"
"Car Licence","Learner","48","F","14","2019-08-01T00:00:00.000"
"Car Licence","Learner","48","M","3","2019-08-01T00:00:00.000"
"Car Licence","Learner","49","F","10","2019-08-01T00:00:00.000"
"Car Licence","Learner","49","M","9","2019-08-01T00:00:00.000"
"Car Licence","Learner","50","F","10","2019-08-01T00:00:00.000"
"Car Licence","Learner","50","M","4","2019-08-01T00:00:00.000"
"Car Licence","Learner","51","F","11","2019-08-01T00:00:00.000"
"Car Licence","Learner","51","M","3","2019-08-01T00:00:00.000"
"Car Licence","Learner","52","F","15","2019-08-01T00:00:00.000"
"Car Licence","Learner","52","M","1","2019-08-01T00:00:00.000"
"Car Licence","Learner","53","F","10","2019-08-01T00:00:00.000"
"Car Licence","Learner","53","M","4","2019-08-01T00:00:00.000"
"Car Licence","Learner","54","F","8","2019-08-01T00:00:00.000"
"Car Licence","Learner","54","M","4","2019-08-01T00:00:00.000"
"Car Licence","Learner","55","F","7","2019-08-01T00:00:00.000"
"Car Licence","Learner","55","M","3","2019-08-01T00:00:00.000"
"Car Licence","Learner","56","F","8","2019-08-01T00:00:00.000"
"Car Licence","Learner","56","M","1","2019-08-01T00:00:00.000"
"Car Licence","Learner","57","F","3","2019-08-01T00:00:00.000"
"Car Licence","Learner","57","M","3","2019-08-01T00:00:00.000"
"Car Licence","Learner","58","F","12","2019-08-01T00:00:00.000"
"Car Licence","Learner","58","M","1","2019-08-01T00:00:00.000"
"Car Licence","Learner","59","F","10","2019-08-01T00:00:00.000"
"Car Licence","Learner","59","U","1","2019-08-01T00:00:00.000"
"Car Licence","Learner","60","F","7","2019-08-01T00:00:00.000"
"Car Licence","Learner","60","M","2","2019-08-01T00:00:00.000"
"Car Licence","Learner","61","F","6","2019-08-01T00:00:00.000"
"Car Licence","Learner","61","M","3","2019-08-01T00:00:00.000"
"Car Licence","Learner","62","F","3","2019-08-01T00:00:00.000"
"Car Licence","Learner","62","M","3","2019-08-01T00:00:00.000"
"Car Licence","Learner","63","F","4","2019-08-01T00:00:00.000"
"Car Licence","Learner","63","M","1","2019-08-01T00:00:00.000"
"Car Licence","Learner","64","M","3","2019-08-01T00:00:00.000"
"Car Licence","Learner","65","F","4","2019-08-01T00:00:00.000"
"Car Licence","Learner","65","M","2","2019-08-01T00:00:00.000"
"Car Licence","Learner","66","F","1","2019-08-01T00:00:00.000"
"Car Licence","Learner","66","M","2","2019-08-01T00:00:00.000"
"Car Licence","Learner","67","F","2","2019-08-01T00:00:00.000"
"Car Licence","Learner","67","M","3","2019-08-01T00:00:00.000"
"Car Licence","Learner","68","F","2","2019-08-01T00:00:00.000"
"Car Licence","Learner","68","M","1","2019-08-01T00:00:00.000"
"Car Licence","Learner","71","F","1","2019-08-01T00:00:00.000"
"Car Licence","Learner","72","F","1","2019-08-01T00:00:00.000"
"Car Licence","Learner","72","M","1","2019-08-01T00:00:00.000"
"Car Licence","Learner","73","M","1","2019-08-01T00:00:00.000"
"Car Licence","Learner","75","M","2","2019-08-01T00:00:00.000"
"Car Licence","Learner","76","M","2","2019-08-01T00:00:00.000"
"Car Licence","Learner","77","F","1","2019-08-01T00:00:00.000"
"Car Licence","Learner","78","M","1","2019-08-01T00:00:00.000"
"Car Licence","Learner","79","M","1","2019-08-01T00:00:00.000"
"Car Licence","Learner","84","F","2","2019-08-01T00:00:00.000"
"Car Licence","Learner","87","M","1","2019-08-01T00:00:00.000"
"Car Licence","Learner","89","F","1","2019-08-01T00:00:00.000"
"Car Licence","Learner","93","M","1","2019-08-01T00:00:00.000"
"Car Licence","Learner","94","M","1","2019-08-01T00:00:00.000"
"Car Licence","Probationary","18","F","1","2019-08-01T00:00:00.000"
"Car Licence","Probationary","18","M","1","2019-08-01T00:00:00.000"
"Car Licence","Probationary","19","F","5","2019-08-01T00:00:00.000"
"Car Licence","Probationary","19","M","10","2019-08-01T00:00:00.000"
"Car Licence","Probationary","20","F","3","2019-08-01T00:00:00.000"
"Car Licence","Probationary","20","M","29","2019-08-01T00:00:00.000"
"Car Licence","Probationary","21","F","6","2019-08-01T00:00:00.000"
"Car Licence","Probationary","21","M","19","2019-08-01T00:00:00.000"
"Car Licence","Probationary","22","F","7","2019-08-01T00:00:00.000"
"Car Licence","Probationary","22","M","31","2019-08-01T00:00:00.000"
"Car Licence","Probationary","23","F","5","2019-08-01T00:00:00.000"
"Car Licence","Probationary","23","M","29","2019-08-01T00:00:00.000"
"Car Licence","Probationary","24","F","7","2019-08-01T00:00:00.000"
"Car Licence","Probationary","24","M","25","2019-08-01T00:00:00.000"
"Car Licence","Probationary","25","F","12","2019-08-01T00:00:00.000"
"Car Licence","Probationary","25","M","38","2019-08-01T00:00:00.000"
"Car Licence","Probationary","26","F","5","2019-08-01T00:00:00.000"
"Car Licence","Probationary","26","M","37","2019-08-01T00:00:00.000"
"Car Licence","Probationary","27","F","4","2019-08-01T00:00:00.000"
"Car Licence","Probationary","27","M","27","2019-08-01T00:00:00.000"
"Car Licence","Probationary","28","F","7","2019-08-01T00:00:00.000"
"Car Licence","Probationary","28","M","27","2019-08-01T00:00:00.000"
"Car Licence","Probationary","29","F","4","2019-08-01T00:00:00.000"
"Car Licence","Probationary","29","M","27","2019-08-01T00:00:00.000"
"Car Licence","Probationary","30","F","10","2019-08-01T00:00:00.000"
"Car Licence","Probationary","30","M","23","2019-08-01T00:00:00.000"
"Car Licence","Probationary","31","F","10","2019-08-01T00:00:00.000"
"Car Licence","Probationary","31","M","23","2019-08-01T00:00:00.000"
"Car Licence","Probationary","32","F","8","2019-08-01T00:00:00.000"
"Car Licence","Probationary","32","M","17","2019-08-01T00:00:00.000"
"Car Licence","Probationary","33","F","4","2019-08-01T00:00:00.000"
"Car Licence","Probationary","33","M","23","2019-08-01T00:00:00.000"
"Car Licence","Probationary","34","F","1","2019-08-01T00:00:00.000"
"Car Licence","Probationary","34","M","24","2019-08-01T00:00:00.000"
"Car Licence","Probationary","35","F","10","2019-08-01T00:00:00.000"
"Car Licence","Probationary","35","M","22","2019-08-01T00:00:00.000"
"Car Licence","Probationary","36","F","2","2019-08-01T00:00:00.000"
"Car Licence","Probationary","36","M","21","2019-08-01T00:00:00.000"
"Car Licence","Probationary","37","F","3","2019-08-01T00:00:00.000"
"Car Licence","Probationary","37","M","19","2019-08-01T00:00:00.000"
"Car Licence","Probationary","38","F","3","2019-08-01T00:00:00.000"
"Car Licence","Probationary","38","M","15","2019-08-01T00:00:00.000"
"Car Licence","Probationary","39","F","7","2019-08-01T00:00:00.000"
"Car Licence","Probationary","39","M","16","2019-08-01T00:00:00.000"
"Car Licence","Probationary","40","M","17","2019-08-01T00:00:00.000"
"Car Licence","Probationary","41","F","4","2019-08-01T00:00:00.000"
"Car Licence","Probationary","41","M","11","2019-08-01T00:00:00.000"
"Car Licence","Probationary","42","F","2","2019-08-01T00:00:00.000"
"Car Licence","Probationary","42","M","12","2019-08-01T00:00:00.000"
"Car Licence","Probationary","43","F","4","2019-08-01T00:00:00.000"
"Car Licence","Probationary","43","M","13","2019-08-01T00:00:00.000"
"Car Licence","Probationary","44","F","3","2019-08-01T00:00:00.000"
"Car Licence","Probationary","44","M","15","2019-08-01T00:00:00.000"
"Car Licence","Probationary","45","F","7","2019-08-01T00:00:00.000"
"Car Licence","Probationary","45","M","7","2019-08-01T00:00:00.000"
"Car Licence","Probationary","46","F","5","2019-08-01T00:00:00.000"
"Car Licence","Probationary","46","M","9","2019-08-01T00:00:00.000"
"Car Licence","Probationary","47","F","3","2019-08-01T00:00:00.000"
"Car Licence","Probationary","47","M","9","2019-08-01T00:00:00.000"
"Car Licence","Probationary","48","F","3","2019-08-01T00:00:00.000"
"Car Licence","Probationary","48","M","7","2019-08-01T00:00:00.000"
"Car Licence","Probationary","49","F","3","2019-08-01T00:00:00.000"
"Car Licence","Probationary","49","M","15","2019-08-01T00:00:00.000"
"Car Licence","Probationary","50","F","2","2019-08-01T00:00:00.000"
"Car Licence","Probationary","50","M","5","2019-08-01T00:00:00.000"
"Car Licence","Probationary","51","F","1","2019-08-01T00:00:00.000"
"Car Licence","Probationary","51","M","8","2019-08-01T00:00:00.000"
"Car Licence","Probationary","52","F","2","2019-08-01T00:00:00.000"
"Car Licence","Probationary","52","M","11","2019-08-01T00:00:00.000"
"Car Licence","Probationary","53","F","4","2019-08-01T00:00:00.000"
"Car Licence","Probationary","53","M","7","2019-08-01T00:00:00.000"
"Car Licence","Probationary","54","M","4","2019-08-01T00:00:00.000"
"Car Licence","Probationary","55","F","1","2019-08-01T00:00:00.000"
"Car Licence","Probationary","55","M","4","2019-08-01T00:00:00.000"
"Car Licence","Probationary","56","F","3","2019-08-01T00:00:00.000"
"Car Licence","Probationary","56","M","1","2019-08-01T00:00:00.000"
"Car Licence","Probationary","57","F","2","2019-08-01T00:00:00.000"
"Car Licence","Probationary","57","M","4","2019-08-01T00:00:00.000"
"Car Licence","Probationary","58","F","1","2019-08-01T00:00:00.000"
"Car Licence","Probationary","58","M","2","2019-08-01T00:00:00.000"
"Car Licence","Probationary","59","F","1","2019-08-01T00:00:00.000"
"Car Licence","Probationary","59","M","1","2019-08-01T00:00:00.000"
"Car Licence","Probationary","60","F","1","2019-08-01T00:00:00.000"
"Car Licence","Probationary","60","M","3","2019-08-01T00:00:00.000"
"Car Licence","Probationary","61","F","2","2019-08-01T00:00:00.000"
"Car Licence","Probationary","61","M","3","2019-08-01T00:00:00.000"
"Car Licence","Probationary","62","M","2","2019-08-01T00:00:00.000"
"Car Licence","Probationary","63","M","2","2019-08-01T00:00:00.000"
"Car Licence","Probationary","64","M","1","2019-08-01T00:00:00.000"
"Car Licence","Probationary","65","M","1","2019-08-01T00:00:00.000"
"Car Licence","Probationary","67","F","1","2019-08-01T00:00:00.000"
"Car Licence","Probationary","67","M","2","2019-08-01T00:00:00.000"
"Car Licence","Probationary","69","M","1","2019-08-01T00:00:00.000"
"Car Licence","Probationary","70","M","1","2019-08-01T00:00:00.000"
