"crash_id","crash_date","crash_time","suburb_location","x","y","intersection","midblock","crash_direction","crash_severity","lighting_condition","road_condition","weather_condition","location"
"1030236","2012-02-22T00:00:00.000","08:50","AINSLIE","149.1551447018901","-35.25066479923707","NO","YES","West bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.25066479923707, 149.1551447018901)"
"1066598","2013-06-20T00:00:00.000","10:51","RURAL - KOWEN","149.38045524706902","-35.323140090703724","YES","NO","West bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.323140090703724, 149.38045524706902)"
"1108532","2015-04-02T00:00:00.000","16:20","WATSON","149.14381496015585","-35.235996346079325","YES","NO","North bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.235996346079325, 149.14381496015585)"
"1119661","2015-09-01T00:00:00.000","17:55","RURAL - JERRABOMBERRA","149.19993685382502","-35.343738427390846","YES","NO","East bound","Property Damage Only","Semi-darkness","Good dry surface","Fine","
,  
(-35.343738427390846, 149.19993685382502)"
"1058589","2013-04-01T00:00:00.000","00:50","LYNEHAM","149.14350738179166","-35.2359966874476","YES","NO","North / West bound","Property Damage Only","Dark - good street lighting","Good dry surface","Fine","
,  
(-35.2359966874476, 149.14350738179166)"
"1074072","2013-11-04T00:00:00.000","18:50","CHIFLEY","149.08400667099005","-35.34911091026966","YES","NO","North bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.34911091026966, 149.08400667099005)"
"1109864","2015-05-05T00:00:00.000","16:00","SYMONSTON","149.1760224869243","-35.33774433202598","YES","NO","East / West bound","Property Damage Only","Daylight","Good dry surface","Cloudy or Overcast","
,  
(-35.33774433202598, 149.1760224869243)"
"1075341","2013-11-23T00:00:00.000","12:30","FYSHWICK","149.15061869673914","-35.32065293610425","NO","YES","West bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.32065293610425, 149.15061869673914)"
"1100878","2014-12-17T00:00:00.000","16:30","CITY","149.12661012718817","-35.28017613053789","NO","YES","North / West bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.28017613053789, 149.12661012718817)"
"1088188","2014-05-30T00:00:00.000","18:40","PHILLIP","149.09119095857505","-35.33930964683294","YES","NO","North / South bound","Property Damage Only","Dark - good street lighting","Good dry surface","Fine","
,  
(-35.33930964683294, 149.09119095857505)"
"1102231","2015-01-13T00:00:00.000","16:45","WATSON","149.15041586220977","-35.24173889266379","YES","NO","East / West bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.24173889266379, 149.15041586220977)"
"1069252","2013-08-07T00:00:00.000","08:30","FYSHWICK","149.17773718351765","-35.33191086447338","NO","YES","North bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.33191086447338, 149.17773718351765)"
"1106308","2015-03-01T00:00:00.000","14:00","GREENWAY","149.07190711162912","-35.42138851874207","YES","NO","North bound","Property Damage Only","Daylight","Wet surface","Light rain","
,  
(-35.42138851874207, 149.07190711162912)"
"1078034","2013-12-25T00:00:00.000","15:35","ACTON","149.11215313651928","-35.26835572565484","YES","NO","South bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.26835572565484, 149.11215313651928)"
"1126298","2015-12-16T00:00:00.000","17:00","ACTON","149.11228505384045","-35.26839166387261","YES","NO","South / West bound","Property Damage Only","Daylight","Wet surface","Light rain","
,  
(-35.26839166387261, 149.11228505384045)"
"1075315","2013-09-10T00:00:00.000","16:55","TURNER","149.13188919618474","-35.26053239642249","YES","NO","North / South bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.26053239642249, 149.13188919618474)"
"1039953","2012-07-10T00:00:00.000","14:16","MACQUARIE","149.05630212814842","-35.24370473333863","YES","NO","East / West bound","Injury","Daylight","Wet surface","Light rain","
,  
(-35.24370473333863, 149.05630212814842)"
"1056556","2013-02-17T00:00:00.000","13:00","RURAL - COREE","148.94041747111174","-35.32633061696451","NO","YES","East / West bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.32633061696451, 148.94041747111174)"
"1027115","2012-02-02T00:00:00.000","17:15","HUME","149.17152543181865","-35.382443393961665","NO","YES","South bound","Property Damage Only","Daylight","Wet surface","Light rain","
,  
(-35.382443393961665, 149.17152543181865)"
"1095268","2014-09-18T00:00:00.000","15:30","CONDER","149.10248934730748","-35.45637279116222","NO","YES","North bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.45637279116222, 149.10248934730748)"
"1056587","2013-02-18T00:00:00.000","07:10","GUNGAHLIN","149.12000909465362","-35.186270377225455","YES","NO","West bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.186270377225455, 149.12000909465362)"
"1077385","2013-12-20T00:00:00.000","12:48","PIALLIGO","149.17436525496973","-35.30162438411185","YES","NO","North / South bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.30162438411185, 149.17436525496973)"
"1061358","2013-04-23T00:00:00.000","07:25","DICKSON","149.1343427460757","-35.248263680854336","YES","NO","South bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.248263680854336, 149.1343427460757)"
"1047531","2012-10-14T00:00:00.000","14:51","CITY","149.12425889982447","-35.280764208545754","YES","NO","North bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.280764208545754, 149.12425889982447)"
"1045571","2012-09-14T00:00:00.000","06:40","BELCONNEN","149.02782663383235","-35.24483001678031","NO","YES","South bound","Property Damage Only","Daylight","Good dry surface","Fog","
,  
(-35.24483001678031, 149.02782663383235)"
"1119969","2015-09-22T00:00:00.000","16:00","CITY","149.12376571261288","-35.28176507664354","YES","NO","South bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.28176507664354, 149.12376571261288)"
"1039961","2012-07-11T00:00:00.000","08:30","BRUCE","149.08637991266565","-35.25327873332648","NO","YES","North bound","Injury","Daylight","Wet surface","Fine","
,  
(-35.25327873332648, 149.08637991266565)"
"1087251","2014-05-23T00:00:00.000","07:45","KALEEN","149.1007251459483","-35.2201652268516","NO","YES","East bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.2201652268516, 149.1007251459483)"
"1080015","2014-02-10T00:00:00.000","15:20","CITY","149.1292106325817","-35.277226455429975","YES","NO","North bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.277226455429975, 149.1292106325817)"
"1047303","2012-10-19T00:00:00.000","15:00","LAWSON","149.0746237895602","-35.22622064039978","NO","YES","East bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.22622064039978, 149.0746237895602)"
"1119025","2015-09-08T00:00:00.000","07:15","BRADDON","149.135588174548","-35.27918471315762","YES","NO","South bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.27918471315762, 149.135588174548)"
"1041206","2012-07-18T00:00:00.000","14:10","CITY","149.12717506799405","-35.27562421182529","NO","YES","West bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.27562421182529, 149.12717506799405)"
"1073510","2013-09-01T00:00:00.000","11:35","REID","149.14556830721952","-35.27948030860125","YES","NO","East / South / West bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.27948030860125, 149.14556830721952)"
"1091395","2014-07-23T00:00:00.000","10:25","BRUCE","149.07888075788438","-35.233599641759334","NO","YES","South bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.233599641759334, 149.07888075788438)"
"1047619","2012-09-03T00:00:00.000","08:40","DICKSON","149.1335046411265","-35.25342879012198","YES","NO","North / South bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.25342879012198, 149.1335046411265)"
"1038210","2012-06-02T00:00:00.000","15:30","RICHARDSON","149.1242694267759","-35.4356798054491","YES","NO","North / East bound","Property Damage Only","Daylight","Wet surface","Light rain","
,  
(-35.4356798054491, 149.1242694267759)"
"1076971","2013-12-02T00:00:00.000","14:20","CITY","149.13165507663075","-35.280252245014786","NO","YES","Unknown","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.280252245014786, 149.13165507663075)"
"1068424","2013-07-28T00:00:00.000","20:30","GUNGAHLIN","149.13265207663056","-35.18361742889125","NO","YES","North / East bound","Property Damage Only","Dark - good street lighting","Good dry surface","Fine","
,  
(-35.18361742889125, 149.13265207663056)"
"1107684","2015-03-20T00:00:00.000","16:30","YARRALUMLA","149.10675337583916","-35.310917694935426","YES","NO","East / South bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.310917694935426, 149.10675337583916)"
"1081074","2014-02-28T00:00:00.000","09:20","BRUCE","149.09201983562087","-35.235015354665876","YES","NO","West bound","Property Damage Only","Daylight","Good dry surface","Cloudy or Overcast","
,  
(-35.235015354665876, 149.09201983562087)"
"1046292","2012-09-10T00:00:00.000","12:40","GREENWAY","149.07456300330102","-35.42444231045615","NO","YES","South bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.42444231045615, 149.07456300330102)"
"1086656","2014-05-01T00:00:00.000","08:45","WANNIASSA","149.09772894763","-35.404131679881054","NO","YES","North / West bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.404131679881054, 149.09772894763)"
"1095847","2014-09-10T00:00:00.000","15:41","GRIFFITH","149.1356726723751","-35.319425759077625","YES","NO","South bound","Fatal","Daylight","Good dry surface","Fine","
,  
(-35.319425759077625, 149.1356726723751)"
"1102055","2015-01-05T00:00:00.000","20:55","LYNEHAM","149.12515035022662","-35.2429193266349","NO","YES","West bound","Property Damage Only","Dark - poor street lighting","Wet surface","Cloudy or Overcast","
,  
(-35.2429193266349, 149.12515035022662)"
"1087082","2014-05-08T00:00:00.000","15:08","CITY","149.1314838576794","-35.27601649057443","NO","YES","South / West bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.27601649057443, 149.1314838576794)"
"1067100","2013-07-10T00:00:00.000","10:00","BELCONNEN","149.0564007268726","-35.24322702410112","NO","YES","South bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.24322702410112, 149.0564007268726)"
"1063578","2013-05-23T00:00:00.000","10:40","FYSHWICK","149.15581591157346","-35.32448607369929","NO","YES","North bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.32448607369929, 149.15581591157346)"
"1032916","2012-03-28T00:00:00.000","11:20","BELCONNEN","149.070283936773","-35.23916510983117","YES","NO","North / East bound","Property Damage Only","Daylight","Wet surface","Light rain","
,  
(-35.23916510983117, 149.070283936773)"
"1096778","2014-10-04T00:00:00.000","12:20","BRADDON","149.13087012705498","-35.26980741730947","NO","YES","South bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.26980741730947, 149.13087012705498)"
"1029031","2012-02-13T00:00:00.000","16:51","RURAL - MAJURA","149.16335281902235","-35.286002099569906","YES","NO","East bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.286002099569906, 149.16335281902235)"
"1095493","2014-09-13T00:00:00.000","13:47","RURAL - BELCONNEN","149.0862364148867","-35.19429982692713","YES","NO","East bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.19429982692713, 149.0862364148867)"
"1084778","2014-04-18T00:00:00.000","22:00","HUME","149.16534859949698","-35.39223002374708","NO","YES","North bound","Property Damage Only","Dark - good street lighting","Wet surface","Light rain","
,  
(-35.39223002374708, 149.16534859949698)"
"1027520","2012-01-24T00:00:00.000","09:50","CITY","149.12805628748058","-35.2769932665852","YES","NO","North / South bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.2769932665852, 149.12805628748058)"
"1057394","2013-03-12T00:00:00.000","08:30","GILMORE","149.1444894534956","-35.41046023768571","NO","YES","North bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.41046023768571, 149.1444894534956)"
"1052926","2013-01-08T00:00:00.000","08:15","BANKS","149.09089865237152","-35.464266930985346","YES","NO","North bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.464266930985346, 149.09089865237152)"
"1097772","2014-10-29T00:00:00.000","08:30","CONDER","149.09390695232483","-35.4440772611205","NO","YES","South bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.4440772611205, 149.09390695232483)"
"1083381","2014-03-17T00:00:00.000","07:30","CITY","149.129650186474","-35.27718095577914","YES","NO","South bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.27718095577914, 149.129650186474)"
"1037964","2012-06-23T00:00:00.000","16:30","RURAL - PADDYS  RIVER","148.96122113677217","-35.36857333622844","NO","YES","South bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.36857333622844, 148.96122113677217)"
"1028768","2012-02-21T00:00:00.000","17:30","HUME","149.16970185600562","-35.384068066854894","YES","NO","North / West bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.384068066854894, 149.16970185600562)"
"1033471","2012-04-28T00:00:00.000","14:20","FARRER","149.101658909355","-35.37533401659055","NO","YES","Unknown","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.37533401659055, 149.101658909355)"
"1074367","2013-10-21T00:00:00.000","08:45","MACGREGOR","149.02366823355987","-35.21287157467553","YES","NO","South bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.21287157467553, 149.02366823355987)"
"1059543","2013-04-12T00:00:00.000","17:05","O""CONNOR","149.11041594033912","-35.25877676104668","NO","YES","West bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.25877676104668, 149.11041594033912)"
"1102886","2014-11-10T00:00:00.000","15:15","RURAL - STROMLO","148.97336493873294","-35.27698312358308","NO","YES","North bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.27698312358308, 148.97336493873294)"
"1113573","2015-06-18T00:00:00.000","13:45","BELCONNEN","149.06725338654257","-35.241167414973354","YES","NO","North bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.241167414973354, 149.06725338654257)"
"1073184","2013-09-23T00:00:00.000","16:45","BRUCE","149.0870974078284","-35.23373882651857","YES","NO","North / West bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.23373882651857, 149.0870974078284)"
"1037939","2012-06-12T00:00:00.000","10:50","HOLT","149.0174862050221","-35.22052392963615","YES","NO","South / West bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.22052392963615, 149.0174862050221)"
"1055504","2013-02-15T00:00:00.000","07:30","HAWKER","149.04087674240068","-35.2410600248483","YES","NO","East / South bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.2410600248483, 149.04087674240068)"
"1048841","2012-11-07T00:00:00.000","10:55","LATHAM","149.03125985100445","-35.22454189855501","YES","NO","East bound","Injury","Daylight","Wet surface","Light rain","
,  
(-35.22454189855501, 149.03125985100445)"
"1058132","2013-03-27T00:00:00.000","16:13","ACTON","149.1151224775256","-35.27853742185625","NO","YES","North / East bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.27853742185625, 149.1151224775256)"
"1093001","2014-08-17T00:00:00.000","11:55","GREENWAY","149.06253384823194","-35.41578730773415","NO","YES","South bound","Injury","Daylight","Wet surface","Light rain","
,  
(-35.41578730773415, 149.06253384823194)"
"1054194","2012-11-07T00:00:00.000","08:41","FORREST","149.1182602770157","-35.31543214574452","YES","NO","East / South bound","Injury","Daylight","Wet surface","Light rain","
,  
(-35.31543214574452, 149.1182602770157)"
"1107507","2015-03-18T00:00:00.000","13:00","CITY","149.130881351519","-35.27733293871406","NO","YES","South bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.27733293871406, 149.130881351519)"
"1102054","2015-01-05T00:00:00.000","14:50","GARRAN","149.09862016136427","-35.34380161477265","YES","NO","East / South bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.34380161477265, 149.09862016136427)"
"1033542","2012-05-01T00:00:00.000","09:16","GRIFFITH","149.13515597090282","-35.3266092606196","YES","NO","North / West bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.3266092606196, 149.13515597090282)"
"1065970","2013-07-12T00:00:00.000","10:50","GRIFFITH","149.1328439047545","-35.317626181995244","YES","NO","East / South bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.317626181995244, 149.1328439047545)"
"1057252","2013-02-24T00:00:00.000","18:30","RURAL - GUNGAHLIN","149.19763788871953","-35.20598444654887","NO","YES","North bound","Injury","Daylight","Wet surface","Heavy rain","
,  
(-35.20598444654887, 149.19763788871953)"
"1082313","2014-03-07T00:00:00.000","13:30","CITY","149.12871014499515","-35.280687794257915","NO","YES","North bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.280687794257915, 149.12871014499515)"
"1110236","2015-04-28T00:00:00.000","08:58","BARTON","149.1354365377508","-35.3160643402758","YES","NO","East / South bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.3160643402758, 149.1354365377508)"
"1110624","2015-04-17T00:00:00.000","10:24","WESTON","149.0628893943243","-35.32060659368719","YES","NO","North bound","Injury","Daylight","Wet surface","Light rain","
,  
(-35.32060659368719, 149.0628893943243)"
"1035233","2012-05-04T00:00:00.000","07:45","BELCONNEN","149.0680602596255","-35.2479986159976","YES","NO","East / South bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.2479986159976, 149.0680602596255)"
"1102727","2015-01-24T00:00:00.000","14:50","RURAL - PADDYS  RIVER","149.00992036391415","-35.456345659189104","NO","YES","North bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.456345659189104, 149.00992036391415)"
"1078033","2013-12-25T00:00:00.000","11:45","RURAL - PADDYS  RIVER","148.96459050686408","-35.38406708877104","NO","YES","South bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.38406708877104, 148.96459050686408)"
"1088897","2014-06-05T00:00:00.000","14:50","PAGE","149.04665206275297","-35.234199734736","YES","NO","West bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.234199734736, 149.04665206275297)"
"1111512","2015-05-12T00:00:00.000","16:30","CAMPBELL","149.15330330639935","-35.29666738168604","YES","NO","East bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.29666738168604, 149.15330330639935)"
"1046802","2012-10-03T00:00:00.000","11:40","DUNLOP","149.0164952765232","-35.19272877056231","NO","YES","South bound","Injury","Daylight","Good dry surface","Fine","
,  
(-35.19272877056231, 149.0164952765232)"
"1104509","2015-02-22T00:00:00.000","21:45","CANBERRA AIRPORT","149.18578610122046","-35.305880203655335","NO","YES","South bound","Property Damage Only","Dark - good street lighting","Good dry surface","Fine","
,  
(-35.305880203655335, 149.18578610122046)"
"1092721","2014-08-11T00:00:00.000","22:55","HACKETT","149.16356424724424","-35.24672484338836","NO","YES","North bound","Property Damage Only","Dark - good street lighting","Good dry surface","Fine","
,  
(-35.24672484338836, 149.16356424724424)"
"1050772","2012-11-27T00:00:00.000","18:47","BELCONNEN","149.06823606477047","-35.24802556815853","YES","NO","South bound","Injury","Daylight","Wet surface","Fine","
,  
(-35.24802556815853, 149.06823606477047)"
"1090264","2014-07-09T00:00:00.000","14:45","GORDON","149.09091280171305","-35.456435207448656","YES","NO","North / West bound","Property Damage Only","Daylight","Wet surface","Light rain","
,  
(-35.456435207448656, 149.09091280171305)"
"1035530","2012-05-10T00:00:00.000","08:35","CHARNWOOD","149.03267129587496","-35.2056059281327","NO","YES","East bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.2056059281327, 149.03267129587496)"
"1088884","2014-06-04T00:00:00.000","15:40","RURAL - CANBERRA CENTRAL","149.08698159404867","-35.262074691725886","NO","YES","South bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.262074691725886, 149.08698159404867)"
"1099466","2014-11-17T00:00:00.000","17:40","PARKES","149.1346219352149","-35.28693656310532","YES","NO","South bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.28693656310532, 149.1346219352149)"
"1099778","2014-11-28T00:00:00.000","11:00","RURAL - MAJURA","149.23750893505252","-35.33112794718352","YES","NO","East / West bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.33112794718352, 149.23750893505252)"
"1109865","2015-05-06T00:00:00.000","08:00","GIRALANG","149.09506076349027","-35.20185556716152","YES","NO","North bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.20185556716152, 149.09506076349027)"
"1100752","2014-12-05T00:00:00.000","05:40","DUNLOP","149.01741755319512","-35.19298106893286","NO","YES","North bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.19298106893286, 149.01741755319512)"
"1055823","2013-02-20T00:00:00.000","09:14","GARRAN","149.09849903805545","-35.34368454178991","YES","NO","South bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.34368454178991, 149.09849903805545)"
"1090940","2014-07-04T00:00:00.000","09:45","CHIFLEY","149.07607838725775","-35.352639449529214","NO","YES","East / South bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.352639449529214, 149.07607838725775)"
"1091529","2014-07-15T00:00:00.000","18:11","CITY","149.1293849669817","-35.27619884495242","YES","NO","North bound","Property Damage Only","Dark - good street lighting","Wet surface","Light rain","
,  
(-35.27619884495242, 149.1293849669817)"
"1051612","2012-12-14T00:00:00.000","19:35","WESTON","149.05190461419878","-35.342754693128505","YES","NO","North bound","Injury","Daylight","Wet surface","Heavy rain","
,  
(-35.342754693128505, 149.05190461419878)"
"1060658","2013-04-26T00:00:00.000","11:40","PHILLIP","149.08726184063124","-35.33669862967061","YES","NO","North bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.33669862967061, 149.08726184063124)"
"1030953","2012-03-23T00:00:00.000","11:05","CITY","149.13010995746728","-35.275945769850985","YES","NO","South bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.275945769850985, 149.13010995746728)"
"1117981","2015-08-25T00:00:00.000","08:25","REID","149.135918697204","-35.279698086635875","NO","YES","South bound","Property Damage Only","Daylight","Wet surface","Fine","
,  
(-35.279698086635875, 149.135918697204)"
"1125040","2015-12-08T00:00:00.000","09:45","ISABELLA PLAINS","149.09543854945963","-35.43443298067084","YES","NO","East / South bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.43443298067084, 149.09543854945963)"
"1109488","2015-04-17T00:00:00.000","15:20","BELCONNEN","149.06800524880907","-35.247890491003524","YES","NO","South bound","Property Damage Only","Daylight","Wet surface","Cloudy or Overcast","
,  
(-35.247890491003524, 149.06800524880907)"
"1081539","2014-02-15T00:00:00.000","10:00","DICKSON","149.13754403863945","-35.25092807456606","NO","YES","East / South bound","Property Damage Only","Daylight","Wet surface","Light rain","
,  
(-35.25092807456606, 149.13754403863945)"
"1083505","2014-03-19T00:00:00.000","07:20","RURAL - BELCONNEN","149.0948186677838","-35.20135102649415","YES","NO","South bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.20135102649415, 149.0948186677838)"
"1089505","2014-06-28T00:00:00.000","16:30","FRANKLIN","149.14848045848234","-35.18900793009604","YES","NO","North / West bound","Property Damage Only","Dark - poor street lighting","Wet surface","Light rain","
,  
(-35.18900793009604, 149.14848045848234)"
"1027034","2012-01-30T00:00:00.000","10:40","BARTON","149.13385371039908","-35.30925252008902","NO","YES","West bound","Property Damage Only","Daylight","Wet surface","Light rain","
,  
(-35.30925252008902, 149.13385371039908)"
"1075725","2013-11-25T00:00:00.000","09:05","TURNER","149.12056627132557","-35.272971751002274","NO","YES","East bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.272971751002274, 149.12056627132557)"
"1045442","2012-09-06T00:00:00.000","08:00","PHILLIP","149.08833394559585","-35.35340711031913","NO","YES","South / West bound","Property Damage Only","Daylight","Good dry surface","Fine","
,  
(-35.35340711031913, 149.08833394559585)"
