"vaccination_date","county","firstdosedaily","firstdosecumulative","seconddosedaily","seconddosecumulative","singledosedaily","singledosecumulative","fullyvaccinated","thirddosedaily","thirddosecumulative","firstboosterdailydose","additionaldosecumulative","fourthdailydose","secondadditionaldosecumulative","fullyvaccinatedcumulative"
"2020-12-16T10:00:00.000","Carroll","8.0","10",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-16T10:00:00.000","Cecil","3.0","4",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-16T10:00:00.000","Charles","8.0","8",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-16T10:00:00.000","Dorchester","6.0","8",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-16T10:00:00.000","Frederick","4.0","11",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-16T10:00:00.000","Garrett","1.0","1",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-16T10:00:00.000","Harford","48.0","48",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-16T10:00:00.000","Howard","63.0","73","3.0","3",,"0","3.0",,"0",,"0",,"0","3"
"2020-12-16T10:00:00.000","Montgomery","138.0","175","2.0","2",,"0","2.0",,"0",,"0",,"0","2"
"2020-12-16T10:00:00.000","Prince Georges","51.0","61",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-16T10:00:00.000","Queen Annes","6.0","7",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-16T10:00:00.000","St. Marys","3.0","3",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-16T10:00:00.000","Talbot","7.0","8",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-16T10:00:00.000","Unknown","62.0","72","1.0","1",,"0","1.0",,"0",,"0",,"0","1"
"2020-12-16T10:00:00.000","Washington","6.0","8",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-16T10:00:00.000","Wicomico","2.0","3",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-16T10:00:00.000","Worcester","2.0","6",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-17T10:00:00.000","Allegany","1.0","3",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-17T10:00:00.000","Anne Arundel","112.0","181","1.0","1",,"0","1.0",,"0",,"0",,"0","1"
"2020-12-17T10:00:00.000","Baltimore","207.0","344","1.0","4",,"0","1.0",,"0",,"0",,"0","4"
"2020-12-17T10:00:00.000","Baltimore City","227.0","385",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-17T10:00:00.000","Calvert","12.0","14",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-17T10:00:00.000","Caroline","10.0","11",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-17T10:00:00.000","Carroll","20.0","30","1.0","1",,"0","1.0",,"0",,"0",,"0","1"
"2020-12-17T10:00:00.000","Cecil","5.0","9",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-17T10:00:00.000","Charles","18.0","26",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-17T10:00:00.000","Dorchester","15.0","23",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-17T10:00:00.000","Frederick","35.0","46",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-17T10:00:00.000","Harford","65.0","113","1.0","1",,"0","1.0",,"0",,"0",,"0","1"
"2020-12-17T10:00:00.000","Howard","122.0","195","2.0","5",,"0","2.0",,"0",,"0",,"0","5"
"2020-12-17T10:00:00.000","Kent","6.0","6",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-17T10:00:00.000","Montgomery","201.0","376","2.0","4",,"0","2.0",,"0",,"0",,"0","4"
"2020-12-17T10:00:00.000","Prince Georges","73.0","134","1.0","2",,"0","1.0",,"0",,"0",,"0","2"
"2020-12-17T10:00:00.000","Queen Annes","13.0","20","1.0","1",,"0","1.0",,"0",,"0",,"0","1"
"2020-12-17T10:00:00.000","Somerset","10.0","10",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-17T10:00:00.000","St. Marys","4.0","7",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-17T10:00:00.000","Talbot","14.0","22",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-17T10:00:00.000","Unknown","96.0","168","1.0","2",,"0","1.0",,"0",,"0",,"0","2"
"2020-12-17T10:00:00.000","Washington","7.0","15",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-17T10:00:00.000","Wicomico","84.0","87","1.0","1",,"0","1.0",,"0",,"0",,"0","1"
"2020-12-17T10:00:00.000","Worcester","29.0","35",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-18T10:00:00.000","Allegany","7.0","10",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-18T10:00:00.000","Anne Arundel","185.0","366","1.0","2",,"0","1.0",,"0",,"0",,"0","2"
"2020-12-18T10:00:00.000","Baltimore","450.0","794","2.0","6",,"0","2.0",,"0",,"0",,"0","6"
"2020-12-18T10:00:00.000","Baltimore City","362.0","747",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-18T10:00:00.000","Calvert","12.0","26","1.0","1",,"0","1.0",,"0",,"0",,"0","1"
"2020-12-18T10:00:00.000","Caroline","7.0","18",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-18T10:00:00.000","Carroll","77.0","107","1.0","2",,"0","1.0",,"0",,"0",,"0","2"
"2020-12-18T10:00:00.000","Cecil","27.0","36",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-18T10:00:00.000","Charles","30.0","56",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-18T10:00:00.000","Dorchester","11.0","34",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-18T10:00:00.000","Frederick","144.0","190","1.0","2",,"0","1.0",,"0",,"0",,"0","2"
"2020-12-18T10:00:00.000","Harford","130.0","243",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-18T10:00:00.000","Howard","251.0","446",,"5",,"0",,,"0",,"0",,"0","5"
"2020-12-18T10:00:00.000","Kent","1.0","7",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-18T10:00:00.000","Montgomery","426.0","802","4.0","8",,"0","4.0",,"0",,"0",,"0","8"
"2020-12-18T10:00:00.000","Prince Georges","126.0","260",,"2",,"0",,,"0",,"0",,"0","2"
"2020-12-18T10:00:00.000","Queen Annes","20.0","40",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-18T10:00:00.000","Somerset","31.0","41",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-18T10:00:00.000","St. Marys","25.0","32",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-18T10:00:00.000","Talbot","16.0","38",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-18T10:00:00.000","Unknown","321.0","489","1.0","3",,"0","1.0",,"0",,"0",,"0","3"
"2020-12-18T10:00:00.000","Washington","76.0","91",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-18T10:00:00.000","Wicomico","342.0","429","1.0","2",,"0","1.0",,"0",,"0",,"0","2"
"2020-12-18T10:00:00.000","Worcester","156.0","191","3.0","3",,"0","3.0",,"0",,"0",,"0","3"
"2020-12-19T10:00:00.000","Allegany","1.0","11",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-19T10:00:00.000","Anne Arundel","42.0","408",,"2",,"0",,,"0",,"0",,"0","2"
"2020-12-19T10:00:00.000","Baltimore","137.0","931","1.0","7",,"0","1.0",,"0",,"0",,"0","7"
"2020-12-19T10:00:00.000","Baltimore City","88.0","835","1.0","2",,"0","1.0",,"0",,"0",,"0","2"
"2020-12-19T10:00:00.000","Calvert","3.0","29",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-19T10:00:00.000","Carroll","15.0","122",,"2",,"0",,,"0",,"0",,"0","2"
"2020-12-19T10:00:00.000","Cecil","22.0","58",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-19T10:00:00.000","Charles","5.0","61",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-19T10:00:00.000","Dorchester","2.0","36",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-19T10:00:00.000","Frederick","12.0","202","1.0","3",,"0","1.0",,"0",,"0",,"0","3"
"2020-12-19T10:00:00.000","Garrett","1.0","2",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-19T10:00:00.000","Harford","46.0","289",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-19T10:00:00.000","Howard","102.0","548","2.0","7",,"0","2.0",,"0",,"0",,"0","7"
"2020-12-19T10:00:00.000","Kent","2.0","9",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-19T10:00:00.000","Montgomery","215.0","1017","3.0","11",,"0","3.0",,"0",,"0",,"0","11"
"2020-12-19T10:00:00.000","Prince Georges","42.0","302",,"2",,"0",,,"0",,"0",,"0","2"
"2020-12-19T10:00:00.000","Queen Annes","4.0","44",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-19T10:00:00.000","Somerset","9.0","50",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-19T10:00:00.000","St. Marys","2.0","34",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-19T10:00:00.000","Talbot","2.0","40",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-19T10:00:00.000","Unknown","114.0","603",,"3",,"0",,,"0",,"0",,"0","3"
"2020-12-19T10:00:00.000","Washington","2.0","93",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-19T10:00:00.000","Wicomico","129.0","558",,"2",,"0",,,"0",,"0",,"0","2"
"2020-12-19T10:00:00.000","Worcester","42.0","233","1.0","4",,"0","1.0",,"0",,"0",,"0","4"
"2020-12-20T10:00:00.000","Allegany","2.0","13",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-20T10:00:00.000","Anne Arundel","12.0","420",,"2",,"0",,,"0",,"0",,"0","2"
"2020-12-20T10:00:00.000","Baltimore","76.0","1007","2.0","9",,"0","2.0",,"0",,"0",,"0","9"
"2020-12-20T10:00:00.000","Baltimore City","53.0","888",,"2",,"0",,,"0",,"0",,"0","2"
"2020-12-20T10:00:00.000","Calvert","3.0","32",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-20T10:00:00.000","Caroline","2.0","20",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-20T10:00:00.000","Carroll","8.0","130",,"2",,"0",,,"0",,"0",,"0","2"
"2020-12-20T10:00:00.000","Cecil","2.0","60",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-20T10:00:00.000","Charles","4.0","65",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-20T10:00:00.000","Dorchester","3.0","39","1.0","1",,"0","1.0",,"0",,"0",,"0","1"
"2020-12-20T10:00:00.000","Frederick","14.0","216",,"3",,"0",,,"0",,"0",,"0","3"
"2020-12-20T10:00:00.000","Harford","22.0","311",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-20T10:00:00.000","Howard","26.0","574",,"7",,"0",,,"0",,"0",,"0","7"
"2020-12-20T10:00:00.000","Montgomery","133.0","1150","3.0","14",,"0","3.0",,"0",,"0",,"0","14"
"2020-12-20T10:00:00.000","Prince Georges","22.0","324","1.0","3",,"0","1.0",,"0",,"0",,"0","3"
"2020-12-20T10:00:00.000","Unknown","34.0","637",,"3",,"0",,,"0",,"0",,"0","3"
"2020-12-20T10:00:00.000","Washington","3.0","96",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-20T10:00:00.000","Wicomico","4.0","562",,"2",,"0",,,"0",,"0",,"0","2"
"2020-12-21T10:00:00.000","Allegany","23.0","36",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-21T10:00:00.000","Anne Arundel","302.0","722",,"2",,"0",,,"0",,"0",,"0","2"
"2020-12-21T10:00:00.000","Baltimore","578.0","1585","2.0","11",,"0","2.0",,"0",,"0",,"0","11"
"2020-12-21T10:00:00.000","Baltimore City","494.0","1382","1.0","3",,"0","1.0",,"0",,"0",,"0","3"
"2020-12-21T10:00:00.000","Calvert","17.0","49",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-21T10:00:00.000","Caroline","9.0","29",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-21T10:00:00.000","Carroll","123.0","253","1.0","3",,"0","1.0",,"0",,"0",,"0","3"
"2020-12-21T10:00:00.000","Cecil","52.0","112","1.0","1",,"0","1.0",,"0",,"0",,"0","1"
"2020-12-21T10:00:00.000","Charles","47.0","112",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-21T10:00:00.000","Dorchester","12.0","51",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-21T10:00:00.000","Frederick","227.0","443","6.0","9",,"0","6.0",,"0",,"0",,"0","9"
"2020-12-21T10:00:00.000","Garrett","3.0","5",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-21T10:00:00.000","Harford","294.0","605",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-21T10:00:00.000","Howard","359.0","933","6.0","13",,"0","6.0",,"0",,"0",,"0","13"
"2020-12-21T10:00:00.000","Kent","12.0","21",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-21T10:00:00.000","Montgomery","557.0","1707","12.0","26",,"0","12.0",,"0",,"0",,"0","26"
"2020-12-21T10:00:00.000","Prince Georges","207.0","531",,"3",,"0",,,"0",,"0",,"0","3"
"2020-12-21T10:00:00.000","Queen Annes","27.0","71",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-21T10:00:00.000","Somerset","1.0","51",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-21T10:00:00.000","St. Marys","49.0","83",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-21T10:00:00.000","Talbot","18.0","58",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-21T10:00:00.000","Unknown","370.0","1007","4.0","7",,"0","4.0",,"0",,"0",,"0","7"
"2020-12-21T10:00:00.000","Washington","163.0","259","1.0","1",,"0","1.0",,"0",,"0",,"0","1"
"2020-12-21T10:00:00.000","Wicomico","28.0","590","2.0","4",,"0","2.0",,"0",,"0",,"0","4"
"2020-12-21T10:00:00.000","Worcester","55.0","288","1.0","5",,"0","1.0",,"0",,"0",,"0","5"
"2020-12-22T10:00:00.000","Allegany","56.0","92",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-22T10:00:00.000","Anne Arundel","417.0","1139","4.0","6",,"0","4.0",,"0",,"0",,"0","6"
"2020-12-22T10:00:00.000","Baltimore","1027.0","2612","1.0","12",,"0","1.0",,"0",,"0",,"0","12"
"2020-12-22T10:00:00.000","Baltimore City","532.0","1914","3.0","6",,"0","3.0",,"0",,"0",,"0","6"
"2020-12-22T10:00:00.000","Calvert","37.0","86",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-22T10:00:00.000","Caroline","19.0","48",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-22T10:00:00.000","Carroll","268.0","521","5.0","8",,"0","5.0",,"0",,"0",,"0","8"
"2020-12-22T10:00:00.000","Cecil","116.0","228","2.0","3",,"0","2.0",,"0",,"0",,"0","3"
"2020-12-22T10:00:00.000","Charles","55.0","167",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-22T10:00:00.000","Dorchester","19.0","70",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-22T10:00:00.000","Frederick","342.0","785","1.0","10",,"0","1.0",,"0",,"0",,"0","10"
"2020-12-22T10:00:00.000","Garrett","1.0","6",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-22T10:00:00.000","Harford","273.0","878",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-22T10:00:00.000","Howard","469.0","1402","8.0","21",,"0","8.0",,"0",,"0",,"0","21"
"2020-12-22T10:00:00.000","Kent","14.0","35",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-22T10:00:00.000","Montgomery","1126.0","2833","5.0","31",,"0","5.0",,"0",,"0",,"0","31"
"2020-12-22T10:00:00.000","Prince Georges","587.0","1118","2.0","5",,"0","2.0",,"0",,"0",,"0","5"
"2020-12-22T10:00:00.000","Queen Annes","107.0","178","1.0","2",,"0","1.0",,"0",,"0",,"0","2"
"2020-12-22T10:00:00.000","Somerset","8.0","59",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-22T10:00:00.000","St. Marys","57.0","140",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-22T10:00:00.000","Talbot","34.0","92",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-22T10:00:00.000","Unknown","542.0","1549","3.0","10",,"0","3.0",,"0",,"0",,"0","10"
"2020-12-22T10:00:00.000","Washington","227.0","486",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-22T10:00:00.000","Wicomico","71.0","661","1.0","5",,"0","1.0",,"0",,"0",,"0","5"
"2020-12-22T10:00:00.000","Worcester","84.0","372","1.0","6",,"0","1.0",,"0",,"0",,"0","6"
"2020-12-23T10:00:00.000","Allegany","113.0","205",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-23T10:00:00.000","Anne Arundel","400.0","1539","3.0","9",,"0","3.0",,"0",,"0",,"0","9"
"2020-12-23T10:00:00.000","Baltimore","1175.0","3787","3.0","15",,"0","3.0",,"0",,"0",,"0","15"
"2020-12-23T10:00:00.000","Baltimore City","602.0","2516","2.0","8",,"0","2.0",,"0",,"0",,"0","8"
"2020-12-23T10:00:00.000","Calvert","112.0","198",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-23T10:00:00.000","Caroline","68.0","116","1.0","2",,"0","1.0",,"0",,"0",,"0","2"
"2020-12-23T10:00:00.000","Carroll","170.0","691","3.0","11",,"0","3.0",,"0",,"0",,"0","11"
"2020-12-23T10:00:00.000","Cecil","98.0","326","3.0","6",,"0","3.0",,"0",,"0",,"0","6"
"2020-12-23T10:00:00.000","Charles","47.0","214",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-23T10:00:00.000","Dorchester","36.0","106","3.0","4",,"0","3.0",,"0",,"0",,"0","4"
"2020-12-23T10:00:00.000","Frederick","265.0","1050","3.0","13",,"0","3.0",,"0",,"0",,"0","13"
"2020-12-23T10:00:00.000","Garrett","48.0","54",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-23T10:00:00.000","Harford","230.0","1108","1.0","2",,"0","1.0",,"0",,"0",,"0","2"
"2020-12-23T10:00:00.000","Howard","377.0","1779","5.0","26",,"0","5.0",,"0",,"0",,"0","26"
"2020-12-23T10:00:00.000","Kent","11.0","46",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-23T10:00:00.000","Montgomery","818.0","3651","15.0","46",,"0","15.0",,"0",,"0",,"0","46"
"2020-12-23T10:00:00.000","Prince Georges","350.0","1468","2.0","7",,"0","2.0",,"0",,"0",,"0","7"
"2020-12-23T10:00:00.000","Queen Annes","43.0","221",,"2",,"0",,,"0",,"0",,"0","2"
"2020-12-23T10:00:00.000","Somerset","18.0","77",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-23T10:00:00.000","St. Marys","70.0","210",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-23T10:00:00.000","Talbot","46.0","138",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-23T10:00:00.000","Unknown","528.0","2077","2.0","12",,"0","2.0",,"0",,"0",,"0","12"
"2020-12-23T10:00:00.000","Washington","104.0","590","1.0","2",,"0","1.0",,"0",,"0",,"0","2"
"2020-12-23T10:00:00.000","Wicomico","187.0","848","1.0","6",,"0","1.0",,"0",,"0",,"0","6"
"2020-12-23T10:00:00.000","Worcester","88.0","460",,"6",,"0",,,"0",,"0",,"0","6"
"2020-12-24T10:00:00.000","Allegany","2.0","207",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-24T10:00:00.000","Anne Arundel","235.0","1774","3.0","12",,"0","3.0",,"0",,"0",,"0","12"
"2020-12-24T10:00:00.000","Baltimore","631.0","4418","2.0","17",,"0","2.0",,"0",,"0",,"0","17"
"2020-12-24T10:00:00.000","Baltimore City","421.0","2937","2.0","10",,"0","2.0",,"0",,"0",,"0","10"
"2020-12-24T10:00:00.000","Calvert","40.0","238",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-24T10:00:00.000","Caroline","4.0","120",,"2",,"0",,,"0",,"0",,"0","2"
"2020-12-24T10:00:00.000","Carroll","98.0","789","1.0","12",,"0","1.0",,"0",,"0",,"0","12"
"2020-12-24T10:00:00.000","Cecil","32.0","358","1.0","7",,"0","1.0",,"0",,"0",,"0","7"
"2020-12-24T10:00:00.000","Charles","29.0","243",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-24T10:00:00.000","Dorchester","24.0","130",,"4",,"0",,,"0",,"0",,"0","4"
"2020-12-24T10:00:00.000","Frederick","31.0","1081",,"13",,"0",,,"0",,"0",,"0","13"
"2020-12-24T10:00:00.000","Garrett","1.0","55",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-24T10:00:00.000","Harford","109.0","1217",,"2",,"0",,,"0",,"0",,"0","2"
"2020-12-24T10:00:00.000","Howard","226.0","2005","3.0","29",,"0","3.0",,"0",,"0",,"0","29"
"2020-12-24T10:00:00.000","Kent","5.0","51",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-24T10:00:00.000","Montgomery","346.0","3997","11.0","57",,"0","11.0",,"0",,"0",,"0","57"
"2020-12-24T10:00:00.000","Prince Georges","243.0","1711","1.0","8",,"0","1.0",,"0",,"0",,"0","8"
"2020-12-24T10:00:00.000","Queen Annes","13.0","234",,"2",,"0",,,"0",,"0",,"0","2"
"2020-12-24T10:00:00.000","Somerset","12.0","89","1.0","1",,"0","1.0",,"0",,"0",,"0","1"
"2020-12-24T10:00:00.000","St. Marys","9.0","219",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-24T10:00:00.000","Talbot","10.0","148",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-24T10:00:00.000","Unknown","209.0","2286",,"12",,"0",,,"0",,"0",,"0","12"
"2020-12-24T10:00:00.000","Washington","5.0","595",,"2",,"0",,,"0",,"0",,"0","2"
"2020-12-24T10:00:00.000","Wicomico","128.0","976","1.0","7",,"0","1.0",,"0",,"0",,"0","7"
"2020-12-24T10:00:00.000","Worcester","36.0","496",,"6",,"0",,,"0",,"0",,"0","6"
"2020-12-25T10:00:00.000","Anne Arundel","29.0","1803","1.0","13",,"0","1.0",,"0",,"0",,"0","13"
"2020-12-25T10:00:00.000","Baltimore","37.0","4455",,"17",,"0",,,"0",,"0",,"0","17"
"2020-12-25T10:00:00.000","Baltimore City","17.0","2954","1.0","11",,"0","1.0",,"0",,"0",,"0","11"
"2020-12-25T10:00:00.000","Calvert","90.0","328",,"1",,"0",,,"0",,"0",,"0","1"
"2020-12-25T10:00:00.000","Caroline","4.0","124",,"2",,"0",,,"0",,"0",,"0","2"
"2020-12-25T10:00:00.000","Carroll","103.0","892",,"12",,"0",,,"0",,"0",,"0","12"
"2020-12-25T10:00:00.000","Cecil","7.0","365",,"7",,"0",,,"0",,"0",,"0","7"
"2020-12-25T10:00:00.000","Charles","8.0","251",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-25T10:00:00.000","Dorchester","69.0","199",,"4",,"0",,,"0",,"0",,"0","4"
"2020-12-25T10:00:00.000","Frederick","13.0","1094",,"13",,"0",,,"0",,"0",,"0","13"
"2020-12-25T10:00:00.000","Harford","153.0","1370",,"2",,"0",,,"0",,"0",,"0","2"
"2020-12-25T10:00:00.000","Howard","50.0","2055",,"29",,"0",,,"0",,"0",,"0","29"
"2020-12-25T10:00:00.000","Kent","1.0","52",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-25T10:00:00.000","Montgomery","214.0","4211","1.0","58",,"0","1.0",,"0",,"0",,"0","58"
"2020-12-25T10:00:00.000","Prince Georges","169.0","1880","2.0","10",,"0","2.0",,"0",,"0",,"0","10"
"2020-12-25T10:00:00.000","St. Marys","16.0","235",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-25T10:00:00.000","Talbot","5.0","153",,"0",,"0",,,"0",,"0",,"0","0"
"2020-12-25T10:00:00.000","Unknown","45.0","2331",,"12",,"0",,,"0",,"0",,"0","12"
"2020-12-25T10:00:00.000","Washington","5.0","600",,"2",,"0",,,"0",,"0",,"0","2"
"2020-12-25T10:00:00.000","Wicomico","3.0","979",,"7",,"0",,,"0",,"0",,"0","7"
