"fips","county","year","type","source","amount"
"24001","Allegany","2004","Operating","State","25785.00"
"24001","Allegany","2004","Operating","Local","20000.00"
"24001","Allegany","2005","Staff","Federal","222198.00"
"24001","Allegany","2005","Staff","State","247739.00"
"24001","Allegany","2005","Staff","Local","157235.00"
"24001","Allegany","2005","Operating","Federal","44439.00"
"24001","Allegany","2005","Operating","State","30407.00"
"24001","Allegany","2005","Operating","Local","20000.00"
"24001","Allegany","2006","Staff","Federal","221700.00"
"24001","Allegany","2006","Staff","State","251049.00"
"24001","Allegany","2006","Staff","Local","114758.00"
"24001","Allegany","2006","Operating","Federal","39906.00"
"24001","Allegany","2006","Operating","State","28711.00"
"24001","Allegany","2006","Operating","Local","20000.00"
"24001","Allegany","2007","Staff","Federal","229914.00"
"24001","Allegany","2007","Staff","State","266368.00"
"24001","Allegany","2007","Staff","Local","140405.00"
"24001","Allegany","2007","Operating","Federal","39085.00"
"24001","Allegany","2007","Operating","State","29779.00"
"24001","Allegany","2007","Operating","Local","15000.00"
"24001","Allegany","2008","Staff","Federal","238599.90"
"24001","Allegany","2008","Staff","State","277109.00"
"24001","Allegany","2008","Staff","Local","155405.00"
"24001","Allegany","2008","Operating","Federal","35789.99"
"24001","Allegany","2008","Operating","State","32655.00"
"24001","Allegany","2008","Operating","Local","15000.00"
"24001","Allegany","2009","Staff","Federal","246300.00"
"24001","Allegany","2009","Staff","State","299357.00"
"24001","Allegany","2009","Staff","Local","0.00"
"24001","Allegany","2009","Operating","Federal","36945.00"
"24001","Allegany","2009","Operating","State","30817.00"
"24001","Allegany","2009","Operating","Local","0.00"
"24001","Allegany","2010","Staff","Federal","252525.00"
"24001","Allegany","2010","Staff","State","297585.00"
"24001","Allegany","2010","Staff","Local","0.00"
"24001","Allegany","2010","Operating","Federal","42929.00"
"24001","Allegany","2010","Operating","State","25561.00"
"24001","Allegany","2010","Operating","Local","0.00"
"24001","Allegany","2011","Staff","Federal","184866.00"
"24001","Allegany","2011","Staff","State","269535.00"
"24001","Allegany","2011","Staff","Local","82150.00"
"24001","Allegany","2011","Operating","Federal","25881.00"
"24001","Allegany","2011","Operating","State","25792.00"
"24001","Allegany","2011","Operating","Local","5000.00"
"24001","Allegany","2012","Staff","Federal","182652.00"
"24001","Allegany","2012","Staff","State","213038.00"
"24001","Allegany","2012","Staff","Local","72107.00"
"24001","Allegany","2012","Operating","Federal","39953.00"
"24001","Allegany","2012","Operating","State","23775.00"
"24001","Allegany","2012","Operating","Local","5000.00"
"24001","Allegany","2013","Staff","Federal","182652.00"
"24001","Allegany","2013","Staff","State","218463.00"
"24001","Allegany","2013","Staff","Local","117416.00"
"24001","Allegany","2013","Operating","Federal","39952.00"
"24001","Allegany","2013","Operating","State","25764.00"
"24001","Allegany","2013","Operating","Local","0.00"
"24001","Allegany","2014","Staff","Federal","130292.00"
"24001","Allegany","2014","Staff","State","226010.00"
"24001","Allegany","2014","Staff","Local","130708.00"
"24001","Allegany","2014","Operating","Federal","31814.00"
"24001","Allegany","2014","Operating","State","24801.00"
"24001","Allegany","2014","Operating","Local","5000.00"
"24001","Allegany","2015","Staff","Federal","174985.00"
"24001","Allegany","2015","Staff","State","237392.00"
"24001","Allegany","2015","Staff","Local","68813.00"
"24001","Allegany","2015","Operating","Federal","32267.00"
"24001","Allegany","2015","Operating","State","26769.00"
"24001","Allegany","2015","Operating","Local","5000.00"
"24003","Anne Arundel ","1995","Staff","Federal","77000.00"
"24003","Anne Arundel ","1995","Staff","State","19809.00"
"24003","Anne Arundel ","1995","Staff","Local","450496.00"
"24003","Anne Arundel ","1995","Operating","Federal","38000.00"
"24003","Anne Arundel ","1995","Operating","State","26000.00"
"24003","Anne Arundel ","1995","Operating","Local","7898.00"
"24003","Anne Arundel ","1996","Staff","Federal","77000.00"
"24003","Anne Arundel ","1996","Staff","State","19809.00"
"24003","Anne Arundel ","1996","Staff","Local","470800.00"
"24003","Anne Arundel ","1996","Operating","Federal","38000.00"
"24003","Anne Arundel ","1996","Operating","State","22912.00"
"24003","Anne Arundel ","1996","Operating","Local","20200.00"
"24003","Anne Arundel ","1997","Staff","Federal","63245.00"
"24003","Anne Arundel ","1997","Staff","State","20206.00"
"24003","Anne Arundel ","1997","Staff","Local","462989.00"
"24003","Anne Arundel ","1997","Operating","Federal","15810.00"
"24003","Anne Arundel ","1997","Operating","State","22912.00"
"24003","Anne Arundel ","1997","Operating","Local","29600.00"
"24003","Anne Arundel ","1998","Staff","Federal","63245.00"
"24003","Anne Arundel ","1998","Staff","State","20206.00"
"24003","Anne Arundel ","1998","Staff","Local","462989.00"
"24003","Anne Arundel ","1998","Operating","Federal","15810.00"
"24003","Anne Arundel ","1998","Operating","State","22912.00"
"24003","Anne Arundel ","1998","Operating","Local","34250.00"
"24003","Anne Arundel ","1999","Staff","Federal","230812.00"
"24003","Anne Arundel ","1999","Staff","State","59037.00"
"24003","Anne Arundel ","1999","Staff","Local","494695.00"
"24003","Anne Arundel ","1999","Operating","Federal","46162.00"
"24003","Anne Arundel ","1999","Operating","State","26365.00"
"24003","Anne Arundel ","1999","Operating","Local","14314.00"
"24003","Anne Arundel ","2000","Staff","Federal","126155.00"
"24003","Anne Arundel ","2000","Staff","State","87310.00"
"24003","Anne Arundel ","2000","Staff","Local","496762.00"
"24003","Anne Arundel ","2000","Operating","Federal","25231.00"
"24003","Anne Arundel ","2000","Operating","State","28984.00"
"24003","Anne Arundel ","2000","Operating","Local","25758.00"
"24003","Anne Arundel ","2001","Staff","Federal","202081.00"
"24003","Anne Arundel ","2001","Staff","State","36628.00"
"24003","Anne Arundel ","2001","Staff","Local","521572.00"
"24003","Anne Arundel ","2001","Operating","Federal","39243.00"
"24003","Anne Arundel ","2001","Operating","State","29059.00"
"24003","Anne Arundel ","2001","Operating","Local","38000.00"
"24003","Anne Arundel ","2002","Staff","Federal","145806.00"
"24003","Anne Arundel ","2002","Staff","State","85155.00"
"24003","Anne Arundel ","2002","Staff","Local","566604.00"
"24003","Anne Arundel ","2002","Operating","Federal","29161.00"
"24003","Anne Arundel ","2002","Operating","State","29846.00"
"24003","Anne Arundel ","2002","Operating","Local","18000.00"
"24003","Anne Arundel ","2003","Staff","Federal","151915.00"
"24003","Anne Arundel ","2003","Staff","State","72752.00"
"24003","Anne Arundel ","2003","Staff","Local","526458.00"
"24003","Anne Arundel ","2003","Operating","Federal","21000.00"
"24003","Anne Arundel ","2003","Operating","State","31186.00"
"24003","Anne Arundel ","2003","Operating","Local","18000.00"
"24003","Anne Arundel ","2004","Staff","Federal","174418.00"
"24003","Anne Arundel ","2004","Staff","State","72752.00"
"24003","Anne Arundel ","2004","Staff","Local","589332.00"
"24003","Anne Arundel ","2004","Operating","Federal","34884.00"
"24003","Anne Arundel ","2004","Operating","State","29426.00"
"24003","Anne Arundel ","2004","Operating","Local","15000.00"
"24003","Anne Arundel ","2005","Staff","Federal","174500.00"
"24003","Anne Arundel ","2005","Staff","State","74183.00"
"24003","Anne Arundel ","2005","Staff","Local","589332.00"
"24003","Anne Arundel ","2005","Operating","Federal","34900.00"
"24003","Anne Arundel ","2005","Operating","State","26270.00"
"24003","Anne Arundel ","2005","Operating","Local","12000.00"
"24003","Anne Arundel ","2006","Staff","Federal","206389.00"
"24003","Anne Arundel ","2006","Staff","State","51591.00"
"24003","Anne Arundel ","2006","Staff","Local","722000.00"
"24003","Anne Arundel ","2006","Operating","Federal","37150.00"
"24003","Anne Arundel ","2006","Operating","State","21218.00"
"24003","Anne Arundel ","2006","Operating","Local","12000.00"
"24003","Anne Arundel ","2007","Staff","Federal","203517.00"
"24003","Anne Arundel ","2007","Staff","State","71205.00"
"24003","Anne Arundel ","2007","Staff","Local","722000.00"
"24003","Anne Arundel ","2007","Operating","Federal","30527.00"
"24003","Anne Arundel ","2007","Operating","State","21558.00"
"24003","Anne Arundel ","2007","Operating","Local","12000.00"
"24003","Anne Arundel ","2008","Staff","Federal","104241.10"
"24003","Anne Arundel ","2008","Staff","State","62257.00"
"24003","Anne Arundel ","2008","Staff","Local","754308.00"
"24003","Anne Arundel ","2008","Operating","Federal","15636.16"
"24003","Anne Arundel ","2008","Operating","State","21543.00"
"24003","Anne Arundel ","2008","Operating","Local","12000.00"
"24003","Anne Arundel ","2009","Staff","Federal","109047.00"
"24003","Anne Arundel ","2009","Staff","State","76091.00"
"24003","Anne Arundel ","2009","Staff","Local","781873.00"
"24003","Anne Arundel ","2009","Operating","Federal","16357.00"
"24003","Anne Arundel ","2009","Operating","State","19785.00"
"24003","Anne Arundel ","2009","Operating","Local","0.00"
"24003","Anne Arundel ","2010","Staff","Federal","114628.00"
"24003","Anne Arundel ","2010","Staff","State","83392.00"
"24003","Anne Arundel ","2010","Staff","Local","694800.00"
"24003","Anne Arundel ","2010","Operating","Federal","11463.00"
"24003","Anne Arundel ","2010","Operating","State","9007.00"
"24003","Anne Arundel ","2010","Operating","Local","0.00"
"24003","Anne Arundel ","2011","Staff","Federal","90171.00"
"24003","Anne Arundel ","2011","Staff","State","83015.00"
"24003","Anne Arundel ","2011","Staff","Local","736968.00"
"24003","Anne Arundel ","2011","Operating","Federal","6312.00"
"24003","Anne Arundel ","2011","Operating","State","9134.00"
"24003","Anne Arundel ","2011","Operating","Local","6000.00"
"24003","Anne Arundel ","2012","Staff","Federal","61351.00"
"24003","Anne Arundel ","2012","Staff","State","85533.00"
"24003","Anne Arundel ","2012","Staff","Local","667000.00"
"24003","Anne Arundel ","2012","Operating","Federal","8871.00"
"24003","Anne Arundel ","2012","Operating","State","9138.00"
"24003","Anne Arundel ","2012","Operating","Local","0.00"
"24003","Anne Arundel ","2013","Staff","Federal","61351.00"
"24003","Anne Arundel ","2013","Staff","State","74885.00"
"24003","Anne Arundel ","2013","Staff","Local","667000.00"
"24003","Anne Arundel ","2013","Operating","Federal","8870.00"
"24003","Anne Arundel ","2013","Operating","State","9814.00"
"24003","Anne Arundel ","2013","Operating","Local","0.00"
"24003","Anne Arundel ","2014","Staff","Federal","58860.00"
"24003","Anne Arundel ","2014","Staff","State","24297.00"
"24003","Anne Arundel ","2014","Staff","Local","671639.00"
"24003","Anne Arundel ","2014","Operating","Federal","15450.00"
"24003","Anne Arundel ","2014","Operating","State","9856.00"
"24003","Anne Arundel ","2014","Operating","Local","0.00"
"24003","Anne Arundel ","2015","Staff","Federal","58860.00"
"24003","Anne Arundel ","2015","Staff","State","12470.00"
"24003","Anne Arundel ","2015","Staff","Local","469785.00"
"24003","Anne Arundel ","2015","Operating","Federal","15766.00"
"24003","Anne Arundel ","2015","Operating","State","6000.00"
"24003","Anne Arundel ","2015","Operating","Local","12000.00"
"24005","Baltimore","1995","Staff","Federal","141100.00"
"24005","Baltimore","1995","Staff","State","79900.00"
"24005","Baltimore","1995","Staff","Local","146200.00"
"24005","Baltimore","1995","Operating","Federal","35000.00"
"24005","Baltimore","1995","Operating","State","19862.00"
"24005","Baltimore","1995","Operating","Local","5694.00"
"24005","Baltimore","1996","Staff","Federal","141100.00"
"24005","Baltimore","1996","Staff","State","79900.00"
"24005","Baltimore","1996","Staff","Local","146200.00"
"24005","Baltimore","1996","Operating","Federal","35000.00"
"24005","Baltimore","1996","Operating","State","19862.00"
"24005","Baltimore","1996","Operating","Local","5694.00"
"24005","Baltimore","1997","Staff","Federal","41336.00"
"24005","Baltimore","1997","Staff","State","0.00"
"24005","Baltimore","1997","Staff","Local","127460.00"
"24005","Baltimore","1997","Operating","Federal","0.00"
"24005","Baltimore","1997","Operating","State","49077.00"
"24005","Baltimore","1997","Operating","Local","13040.00"
"24005","Baltimore","1998","Staff","Federal","0.00"
"24005","Baltimore","1998","Staff","State","30903.00"
"24005","Baltimore","1998","Staff","Local","127460.00"
"24005","Baltimore","1998","Operating","Federal","0.00"
"24005","Baltimore","1998","Operating","State","21424.00"
"24005","Baltimore","1998","Operating","Local","13040.00"
"24005","Baltimore","1999","Staff","Federal","115811.00"
"24005","Baltimore","1999","Staff","State","65522.00"
"24005","Baltimore","1999","Staff","Local","133000.00"
"24005","Baltimore","1999","Operating","Federal","23152.00"
"24005","Baltimore","1999","Operating","State","24466.00"
"24005","Baltimore","1999","Operating","Local","17000.00"
"24005","Baltimore","2000","Staff","Federal","180199.00"
"24005","Baltimore","2000","Staff","State","78622.00"
"24005","Baltimore","2000","Staff","Local","135000.00"
"24005","Baltimore","2000","Operating","Federal","36039.00"
"24005","Baltimore","2000","Operating","State","26042.00"
"24005","Baltimore","2000","Operating","Local","18000.00"
"24005","Baltimore","2001","Staff","Federal","145000.00"
"24005","Baltimore","2001","Staff","State","62013.00"
"24005","Baltimore","2001","Staff","Local","138500.00"
"24005","Baltimore","2001","Operating","Federal","36300.00"
"24005","Baltimore","2001","Operating","State","26235.00"
"24005","Baltimore","2001","Operating","Local","26500.00"
"24005","Baltimore","2002","Staff","Federal","127690.00"
"24005","Baltimore","2002","Staff","State","58085.00"
"24005","Baltimore","2002","Staff","Local","138500.00"
"24005","Baltimore","2002","Operating","Federal","25538.00"
"24005","Baltimore","2002","Operating","State","29788.00"
"24005","Baltimore","2002","Operating","Local","26500.00"
"24005","Baltimore","2003","Staff","Federal","127690.00"
"24005","Baltimore","2003","Staff","State","43818.00"
"24005","Baltimore","2003","Staff","Local","138500.00"
"24005","Baltimore","2003","Operating","Federal","25538.00"
"24005","Baltimore","2003","Operating","State","29783.00"
"24005","Baltimore","2003","Operating","Local","26500.00"
"24005","Baltimore","2004","Staff","Federal","241047.00"
"24005","Baltimore","2004","Staff","State","43818.00"
"24005","Baltimore","2004","Staff","Local","138500.00"
"24005","Baltimore","2004","Operating","Federal","48209.00"
"24005","Baltimore","2004","Operating","State","29806.00"
"24005","Baltimore","2004","Operating","Local","26500.00"
"24005","Baltimore","2005","Staff","Federal","245246.00"
"24005","Baltimore","2005","Staff","State","47421.00"
"24005","Baltimore","2005","Staff","Local","29000.00"
"24005","Baltimore","2005","Operating","Federal","49049.00"
"24005","Baltimore","2005","Operating","State","30046.00"
"24005","Baltimore","2005","Operating","Local","165000.00"
"24005","Baltimore","2006","Staff","Federal","259460.00"
"24005","Baltimore","2006","Staff","State","73500.00"
"24005","Baltimore","2006","Staff","Local","280751.00"
"24005","Baltimore","2006","Operating","Federal","46702.00"
"24005","Baltimore","2006","Operating","State","26136.00"
"24005","Baltimore","2006","Operating","Local","76295.00"
"24005","Baltimore","2007","Staff","Federal","174101.00"
"24005","Baltimore","2007","Staff","State","112076.00"
"24005","Baltimore","2007","Staff","Local","205000.00"
"24005","Baltimore","2007","Operating","Federal","29597.00"
"24005","Baltimore","2007","Operating","State","26660.00"
"24005","Baltimore","2007","Operating","Local","10000.00"
"24005","Baltimore","2008","Staff","Federal","229987.38"
"24005","Baltimore","2008","Staff","State","185926.00"
"24005","Baltimore","2008","Staff","Local","205000.00"
"24005","Baltimore","2008","Operating","Federal","34498.11"
"24005","Baltimore","2008","Operating","State","31639.00"
"24005","Baltimore","2008","Operating","Local","10000.00"
"24005","Baltimore","2009","Staff","Federal","112565.00"
"24005","Baltimore","2009","Staff","State","225558.00"
"24005","Baltimore","2009","Staff","Local","255500.00"
"24005","Baltimore","2009","Operating","Federal","16885.00"
"24005","Baltimore","2009","Operating","State","35524.00"
"24005","Baltimore","2009","Operating","Local","10000.00"
"24005","Baltimore","2010","Staff","Federal","116378.00"
"24005","Baltimore","2010","Staff","State","186468.00"
"24005","Baltimore","2010","Staff","Local","225399.00"
"24005","Baltimore","2010","Operating","Federal","19784.00"
"24005","Baltimore","2010","Operating","State","24842.00"
"24005","Baltimore","2010","Operating","Local","10000.00"
"24005","Baltimore","2011","Staff","Federal","120904.00"
"24005","Baltimore","2011","Staff","State","183692.00"
"24005","Baltimore","2011","Staff","Local","190399.00"
"24005","Baltimore","2011","Operating","Federal","16927.00"
"24005","Baltimore","2011","Operating","State","21605.00"
"24005","Baltimore","2011","Operating","Local","0.00"
"24005","Baltimore","2012","Staff","Federal","126347.00"
"24005","Baltimore","2012","Staff","State","188864.00"
"24005","Baltimore","2012","Staff","Local","171000.00"
"24005","Baltimore","2012","Operating","Federal","30286.00"
"24005","Baltimore","2012","Operating","State","24082.00"
"24005","Baltimore","2012","Operating","Local","0.00"
"24005","Baltimore","2013","Staff","Federal","126347.00"
"24005","Baltimore","2013","Staff","State","214632.00"
"24005","Baltimore","2013","Staff","Local","171000.00"
"24005","Baltimore","2013","Operating","Federal","30285.00"
"24005","Baltimore","2013","Operating","State","23297.00"
"24005","Baltimore","2013","Operating","Local","0.00"
"24005","Baltimore","2014","Staff","Federal","127455.00"
"24005","Baltimore","2014","Staff","State","245993.00"
"24005","Baltimore","2014","Staff","Local","161000.00"
"24005","Baltimore","2014","Operating","Federal","29943.00"
"24005","Baltimore","2014","Operating","State","22591.00"
"24005","Baltimore","2014","Operating","Local","10000.00"
"24005","Baltimore","2015","Staff","Federal","128536.00"
"24005","Baltimore","2015","Staff","State","261444.00"
"24005","Baltimore","2015","Staff","Local","40000.00"
"24005","Baltimore","2015","Operating","Federal","30291.00"
"24005","Baltimore","2015","Operating","State","17868.00"
"24005","Baltimore","2015","Operating","Local","180427.00"
"24009","Calvert","1995","Staff","Federal","57000.00"
"24009","Calvert","1995","Staff","State","0.00"
"24009","Calvert","1995","Staff","Local","112000.00"
"24009","Calvert","1995","Operating","Federal","18000.00"
"24009","Calvert","1995","Operating","State","58000.00"
"24009","Calvert","1995","Operating","Local","3000.00"
"24009","Calvert","1996","Staff","Federal","57000.00"
"24009","Calvert","1996","Staff","State","32000.00"
"24009","Calvert","1996","Staff","Local","130000.00"
"24009","Calvert","1996","Operating","Federal","18000.00"
"24009","Calvert","1996","Operating","State","24000.00"
"24009","Calvert","1996","Operating","Local","3000.00"
"24009","Calvert","1997","Staff","Federal","57000.00"
"24009","Calvert","1997","Staff","State","32000.00"
"24009","Calvert","1997","Staff","Local","136000.00"
"24009","Calvert","1997","Operating","Federal","16000.00"
"24009","Calvert","1997","Operating","State","18000.00"
"24009","Calvert","1997","Operating","Local","3000.00"
"24009","Calvert","1998","Staff","Federal","57000.00"
"24009","Calvert","1998","Staff","State","32000.00"
"24009","Calvert","1998","Staff","Local","136000.00"
"24009","Calvert","1998","Operating","Federal","16000.00"
"24009","Calvert","1998","Operating","State","18000.00"
"24009","Calvert","1998","Operating","Local","3000.00"
"24009","Calvert","1999","Staff","Federal","114106.00"
"24009","Calvert","1999","Staff","State","41988.00"
"24009","Calvert","1999","Staff","Local","136000.00"
"24009","Calvert","1999","Operating","Federal","22821.00"
"24009","Calvert","1999","Operating","State","30064.00"
"24009","Calvert","1999","Operating","Local","3000.00"
"24009","Calvert","2000","Staff","Federal","132367.00"
"24009","Calvert","2000","Staff","State","40681.00"
"24009","Calvert","2000","Staff","Local","136000.00"
"24009","Calvert","2000","Operating","Federal","26473.00"
"24009","Calvert","2000","Operating","State","29650.00"
"24009","Calvert","2000","Operating","Local","3000.00"
"24009","Calvert","2001","Staff","Federal","135000.00"
"24009","Calvert","2001","Staff","State","51000.00"
"24009","Calvert","2001","Staff","Local","172000.00"
"24009","Calvert","2001","Operating","Federal","28000.00"
"24009","Calvert","2001","Operating","State","24000.00"
"24009","Calvert","2001","Operating","Local","3200.00"
"24009","Calvert","2002","Staff","Federal","109982.00"
"24009","Calvert","2002","Staff","State","142660.00"
"24009","Calvert","2002","Staff","Local","172000.00"
"24009","Calvert","2002","Operating","Federal","21996.00"
"24009","Calvert","2002","Operating","State","32940.00"
"24009","Calvert","2002","Operating","Local","3200.00"
"24009","Calvert","2003","Staff","Federal","109982.00"
"24009","Calvert","2003","Staff","State","145513.00"
"24009","Calvert","2003","Staff","Local","172000.00"
"24009","Calvert","2003","Operating","Federal","21996.00"
"24009","Calvert","2003","Operating","State","32960.00"
"24009","Calvert","2003","Operating","Local","3200.00"
"24009","Calvert","2004","Staff","Federal","210047.00"
"24009","Calvert","2004","Staff","State","145513.00"
"24009","Calvert","2004","Staff","Local","195000.00"
"24009","Calvert","2004","Operating","Federal","42009.00"
"24009","Calvert","2004","Operating","State","33092.00"
"24009","Calvert","2004","Operating","Local","3200.00"
"24009","Calvert","2005","Staff","Federal","109982.00"
"24009","Calvert","2005","Staff","State","150436.00"
"24009","Calvert","2005","Staff","Local","195000.00"
"24009","Calvert","2005","Operating","Federal","21996.00"
"24009","Calvert","2005","Operating","State","32874.00"
"24009","Calvert","2005","Operating","Local","3200.00"
"24009","Calvert","2006","Staff","Federal","300133.00"
"24009","Calvert","2006","Staff","State","155560.00"
"24009","Calvert","2006","Staff","Local","208000.00"
"24009","Calvert","2006","Operating","Federal","54024.00"
"24009","Calvert","2006","Operating","State","28444.00"
"24009","Calvert","2006","Operating","Local","3600.00"
"24009","Calvert","2007","Staff","Federal","267264.00"
"24009","Calvert","2007","Staff","State","160091.00"
"24009","Calvert","2007","Staff","Local","234070.00"
"24009","Calvert","2007","Operating","Federal","45434.00"
"24009","Calvert","2007","Operating","State","29374.00"
"24009","Calvert","2007","Operating","Local","3723.00"
"24009","Calvert","2008","Staff","Federal","278397.60"
"24009","Calvert","2008","Staff","State","164584.00"
"24009","Calvert","2008","Staff","Local","245027.00"
"24009","Calvert","2008","Operating","Federal","41759.64"
"24009","Calvert","2008","Operating","State","30847.00"
"24009","Calvert","2008","Operating","Local","3835.00"
"24009","Calvert","2009","Staff","Federal","216956.00"
"24009","Calvert","2009","Staff","State","192892.00"
"24009","Calvert","2009","Staff","Local","290000.00"
"24009","Calvert","2009","Operating","Federal","32543.00"
"24009","Calvert","2009","Operating","State","34984.00"
"24009","Calvert","2009","Operating","Local","1800.00"
"24009","Calvert","2010","Staff","Federal","225490.00"
"24009","Calvert","2010","Staff","State","192054.00"
"24009","Calvert","2010","Staff","Local","290000.00"
"24009","Calvert","2010","Operating","Federal","38333.00"
"24009","Calvert","2010","Operating","State","19572.00"
"24009","Calvert","2010","Operating","Local","1800.00"
"24009","Calvert","2011","Staff","Federal","163836.00"
"24009","Calvert","2011","Staff","State","191220.00"
"24009","Calvert","2011","Staff","Local","290000.00"
"24009","Calvert","2011","Operating","Federal","22937.00"
"24009","Calvert","2011","Operating","State","18273.00"
"24009","Calvert","2011","Operating","Local","3500.00"
"24009","Calvert","2012","Staff","Federal","25000.00"
"24009","Calvert","2012","Staff","State","100000.00"
"24009","Calvert","2012","Staff","Local","290000.00"
"24009","Calvert","2012","Operating","Federal","0.00"
"24009","Calvert","2012","Operating","State","1100.00"
"24009","Calvert","2012","Operating","Local","3500.00"
"24009","Calvert","2013","Staff","Federal","125093.00"
"24009","Calvert","2013","Staff","State","192455.00"
"24009","Calvert","2013","Staff","Local","290000.00"
"24009","Calvert","2013","Operating","Federal","46577.00"
"24009","Calvert","2013","Operating","State","17154.00"
"24009","Calvert","2013","Operating","Local","3500.00"
"24009","Calvert","2014","Staff","Federal","42011.00"
"24009","Calvert","2014","Staff","State","185926.00"
"24009","Calvert","2014","Staff","Local","301433.00"
"24009","Calvert","2014","Operating","Federal","38569.00"
"24009","Calvert","2014","Operating","State","17160.00"
"24009","Calvert","2014","Operating","Local","3500.00"
"24009","Calvert","2015","Staff","Federal","42011.00"
"24009","Calvert","2015","Staff","State","46000.00"
"24009","Calvert","2015","Staff","Local","296223.00"
"24009","Calvert","2015","Operating","Federal","9080.00"
"24009","Calvert","2015","Operating","State","14000.00"
"24009","Calvert","2015","Operating","Local","38282.00"
"24011","Caroline","1995","Staff","Federal","50000.00"
"24011","Caroline","1995","Staff","State","88030.00"
"24011","Caroline","1995","Staff","Local","14542.00"
"24011","Caroline","1995","Operating","Federal","10000.00"
"24011","Caroline","1995","Operating","State","15280.00"
"24011","Caroline","1995","Operating","Local","17542.00"
"24011","Caroline","1996","Staff","Federal","50000.00"
"24011","Caroline","1996","Staff","State","64643.00"
"24011","Caroline","1996","Staff","Local","15000.00"
"24011","Caroline","1996","Operating","Federal","10000.00"
"24011","Caroline","1996","Operating","State","15737.00"
"24011","Caroline","1996","Operating","Local","0.00"
"24011","Caroline","1997","Staff","Federal","50000.00"
"24011","Caroline","1997","Staff","State","45629.00"
"24011","Caroline","1997","Staff","Local","17000.00"
"24011","Caroline","1997","Operating","Federal","14500.00"
"24011","Caroline","1997","Operating","State","27060.00"
"24011","Caroline","1997","Operating","Local","3000.00"
"24011","Caroline","1998","Staff","Federal","50000.00"
"24011","Caroline","1998","Staff","State","115000.00"
"24011","Caroline","1998","Staff","Local","15000.00"
"24011","Caroline","1998","Operating","Federal","14000.00"
"24011","Caroline","1998","Operating","State","12400.00"
"24011","Caroline","1998","Operating","Local","3300.00"
"24011","Caroline","1999","Staff","Federal","93710.00"
"24011","Caroline","1999","Staff","State","147472.00"
"24011","Caroline","1999","Staff","Local","20000.00"
"24011","Caroline","1999","Operating","Federal","18742.00"
"24011","Caroline","1999","Operating","State","30757.00"
"24011","Caroline","1999","Operating","Local","8000.00"
