"year","quarter","light_desc","light_code","county_desc","county_no","muni_desc","muni_code","junction_desc","junction_code","collision_type_desc","collision_type_code","surf_cond_desc","surf_cond_code","lane_desc","lane_code","rd_cond_desc","rd_cond_code","rd_div_desc","rd_div_code","fix_obj_desc","fix_obj_code","report_no","report_type","weather_desc","weather_code","acc_date","acc_time","loc_code","signal_flag_desc","signal_flag","c_m_zone_flag","agency_code","area_code","harm_event_desc1","harm_event_code1","harm_event_desc2","harm_event_code2","rte_no","route_type_code","rte_suffix","log_mile","logmile_dir_flag_desc","logmile_dir_flag","mainroad_name","distance","feet_miles_flag_desc","feet_miles_flag","distance_dir_flag","reference_no","reference_type_code","reference_suffix","reference_road_name","latitude","longitude","geocoded_column"
"2021","Q4","Dark Lights On","3","Baltimore","3",,,,,"Single Vehicle","17",,,,,,,,,"Tree Shrubbery","11","AE5895003G","Property Damage Crash",,"6.01","20211120","16:59:00",,"No","N","N","BACOPD","UNK","Off Road","16","Not Applicable","0",,,,,,,,,,,,,,,,"39.3611954","-76.4341463666667","POINT (-76.434146366667 39.3611954)"
"2020","Q4","Unknown","99","Baltimore","3",,,,,"Unknown","99",,,,,,,,,,"99","AE6280001R","Property Damage Crash","Unknown","99","20201004","14:58:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.40451785","-76.5780024","POINT (-76.5780024 39.40451785)"
"2020","Q2","Daylight","1","Carroll","6",,,,,"Other","88",,,,,,,,,"Not Applicable","0","DV0159001H","Injury Crash","Not Applicable","0","20200626","10:15:00",,"No","N","N","WESTMINSTER","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.6060384560625","-76.9976370973989","POINT (-76.997637097399 39.606038456063)"
"2022","Q2","Daylight","1","Montgomery","15",,,,,"Same Direction Rear End","3",,,,,,,,,"Not Applicable","0","MCP3091003P","Injury Crash",,"6.01","20220602","10:04:00","54212","No","N","N","MONTGOMERY","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.1163786666667","-77.1646535","POINT (-77.1646535 39.116378666667)"
"2021","Q3","Daylight","1","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE573700CS","Property Damage Crash",,"6.01","20210712","13:30:00","AE06","No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.397247387458","-76.5838706541983","POINT (-76.583870654198 39.397247387458)"
"2020","Q2","Daylight","1","Anne Arundel","2",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AC2372000H","Property Damage Crash","Not Applicable","0","20200616","09:00:00","3C2","No","N","N","AACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.1196166976303","-76.6363279245381","POINT (-76.636327924538 39.11961669763)"
"2020","Q4",,"5.02","Anne Arundel","2",,"0","Non Intersection","1","Same Movement Angle","11","Wet","1","Left Turn Lane","2","No Defects","1","Two-way, Not Divided","1","Curb","4","AC23470037","Injury Crash","Raining","3","20201112","07:05:00","4A1","No","N","N","AACOPD","UNK","Other Vehicle","1","Fixed Object","9","450","MD",,"9.44","East","E","WEST ST","500","Feet","F","E","2801","CO",,"JENNIFER RD","38.984506","-76.543826","POINT (-76.543826 38.984506)"
"2022","Q2","Daylight","1","Montgomery","15",,,,,"Head On","1",,,,,,,,,"Not Applicable","0","MCP23560029","Injury Crash",,"6.01","20220511","18:59:00","54312","No","N","N","MONTGOMERY","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.1087741918165","-77.3729195740254","POINT (-77.372919574025 39.108774191817)"
"2021","Q1","Daylight","1","Baltimore","3",,,,,"Other","88",,,,,,,,,,"88","AE5920006S","Property Damage Crash","Not Applicable","0","20210302","13:30:00","01/127","No","N","N","BACOPD","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.2278737","-76.6948302833333","POINT (-76.694830283333 39.2278737)"
"2021","Q4","Daylight","1","Montgomery","15",,,,,"Other","88",,,,,,,,,"Not Applicable","0","MCP32270030","Property Damage Crash",,"6.01","20211031","10:00:00","55224","No","N","N","MONTGOMERY","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.0026881250737","-76.9887664396896","POINT (-76.98876643969 39.002688125074)"
"2020","Q2","Dark No Lights","4","Carroll","6",,"0","Non Intersection","1","Single Vehicle","17","Dry","2",,,"No Defects","1","Two-way, Not Divided","1",,"88","MSP6426009J","Property Damage Crash",,"6.01","20200618","23:31:00",,"No","N","N","MSP","UNK","Fixed Object","9","Fixed Object","9","27","MD",,"10.54","North","N","RIDGE RD","200","Feet","F","S","557","CO",,"WESTVIEW RD","39.4789472333333","-77.0687094666667","POINT (-77.068709466667 39.478947233333)"
"2021","Q4","Dark No Lights","4","Carroll","6",,,,,"Other","88",,,,,,,,,"Not Applicable","0","MSP675100CZ","Property Damage Crash","Raining","3","20211118","19:43:00",,"No","N","N","MSP","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.6508923688637","-77.0067546219463","POINT (-77.006754621946 39.650892368864)"
"2020","Q4","Daylight","1","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","DA4053008K","Property Damage Crash","Raining","3","20201029","15:00:00",,"No","N","N","PGCOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.0081474270113","-76.9783102476158","POINT (-76.978310247616 39.008147427011)"
"2021","Q1","Unknown","99","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE6426000F","Property Damage Crash",,"6.01","20210304","18:00:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.3626820738171","-76.7680861465576","POINT (-76.768086146558 39.362682073817)"
"2021","Q4",,"5.02","Baltimore","3",,,"Intersection","2","Same Movement Angle","11","Dry","2","Left Turn Lane","2","No Defects","1","Two-way, Not Divided","1","Not Applicable","0","AE6424001K","Property Damage Crash",,"6.01","20211019","18:16:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,"0",,,"WOODLAWN DR","0","Feet","F","U",,,,"MERIMACK RD","39.3028621","-76.7363659166667","POINT (-76.736365916667 39.3028621)"
"2022","Q1","Daylight","1","Baltimore","3",,,,,"Single Vehicle","17",,,,,,,,,"Not Applicable","0","AE4424011X","Injury Crash",,"7.01","20220301","12:02:00",,"No","N","N","BACOPD","UNK","Pedestrian","3","Not Applicable","0",,,,,,,,,,,,,,,,"39.3632855166667","-76.7798134666667","POINT (-76.779813466667 39.363285516667)"
"2020","Q2","Dark Lights On","3","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE581600BS","Property Damage Crash",,"6.01","20200503","22:45:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.3856011","-76.4382742","POINT (-76.4382742 39.3856011)"
"2020","Q4","Daylight","1","Baltimore","3",,,,,"Same Direction Rear End","3",,,,,,,,,"Not Applicable","0","AE5905004B","Property Damage Crash",,"6.01","20201030","15:29:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.2919294833333","-76.51021125","POINT (-76.51021125 39.291929483333)"
"2022","Q1","Daylight","1","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","DA3920007D","Property Damage Crash",,"6.01","20220209","13:26:00",,"No","N","N","PGCOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"38.9540438193","-76.8768791449812","POINT (-76.876879144981 38.9540438193)"
"2021","Q4","Daylight","1","Montgomery","15",,,,,"Other","88",,,,,,,,,"Not Applicable","0","MCP285900BH","Injury Crash",,"6.01","20211022","10:50:00","54242","No","N","N","MONTGOMERY","UNK","Pedestrian","3","Not Applicable","0",,,,,,,,,,,,,,,,"39.12745","-77.2082616666667","POINT (-77.208261666667 39.12745)"
"2021","Q1","Daylight","1","Baltimore City","24",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","ADK0210036","Property Damage Crash","Not Applicable","0","20210305","16:51:00","CAD#2904","No","N","N","BALTIMORE","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.2921560609893","-76.6128175529312","POINT (-76.612817552931 39.292156060989)"
"2020","Q2","Unknown","99","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AM0351000Q","Property Damage Crash","Unknown","99","20200513","19:00:00",,"No","N","N","BLADENSBURG","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"38.9364636063543","-76.9355999206543","POINT (-76.935599920654 38.936463606354)"
"2021","Q1","Daylight","1","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","DA4059006X","Property Damage Crash",,"6.01","20210110","16:17:00",,"No","N","N","PGCOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.8445472231638","-76.9044104671336","POINT (-76.904410467134 38.844547223164)"
"2021","Q4","Daylight","1","Baltimore City","24",,,,,"Other","88",,,,,,,,,"Not Applicable","0","ADK4440010","Property Damage Crash","Not Applicable","0","20211030","13:36:00","CAD#1657","No","N","N","BALTIMORE","UNK","Parked Vehicle","2","Parked Vehicle","2",,,,,,,,,,,,,,,,"39.323712","-76.543049","POINT (-76.543049 39.323712)"
"2022","Q1","Dark No Lights","4","Charles","8",,,,,"Other","88",,,,,,,,,"Not Applicable","0","ZH04250012","Property Damage Crash",,"6.01","20220314","20:33:00",,"No","N","N","CHARLES","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"38.474610626463","-76.8750598106969","POINT (-76.875059810697 38.474610626463)"
"2022","Q2","Dark No Lights","4","Baltimore","3",,,,,"Opposite Direction Sideswipe","6",,,,,,,,,"Not Applicable","0","AE61350093","Property Damage Crash",,"6.01","20220421","08:52:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.4186229166667","-76.7756256","POINT (-76.7756256 39.418622916667)"
"2020","Q2","Daylight","1","Howard","13",,"0","Non Intersection","1","Single Vehicle","17","Dry","2","Right Turn Lane","1","No Defects","1","Two-way, Not Divided","1","Curb","4","CB5604007M","Property Damage Crash",,"7.01","20200605","16:27:00","E1","No","N","N","HOCPD","UNK","Fixed Object","9","Overturn","11","108","MD",,"12.3","East","E","OLD ANNAPOLIS RD","10","Feet","F","W","981","MD",,"TRICROSS DR","39.22295106057","-76.808682468977","POINT (-76.808682468977 39.22295106057)"
"2021","Q3","Daylight","1","Montgomery","15",,,,,"Same Movement Angle","11",,,,,,,,,"Not Applicable","0","DD5637002M","Property Damage Crash",,"6.01","20210709","19:42:00","55212","No","N","N","ROCKVILLE","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.077863684283","-77.1410647889968","POINT (-77.141064788997 39.077863684283)"
"2020","Q2","Dark Lights On","3","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","DA34760018","Property Damage Crash","Raining","3","20200407","20:22:00",,"No","N","N","PGCOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.9523971","-76.878475307304","POINT (-76.878475307304 38.9523971)"
"2022","Q2","Daylight","1","Montgomery","15",,,,,"Other","88",,,,,,,,,"Not Applicable","0","MCP12050080","Property Damage Crash",,"6.01","20220625","07:30:00","55222","No","N","N","MONTGOMERY","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.0006343872167","-77.0479809290867","POINT (-77.047980929087 39.000634387217)"
"2022","Q2",,"5.02","Harford","12",,"0","Non Intersection","1","Single Vehicle","17","Wet","1","Acceleration Lane","3","No Defects","1","Two-way, Divided, Positive Median Barrier","4","Fence","7","MSP71280091","Injury Crash","Raining","3","20220519","06:44:00","5","No","N","N","MSP","UNK","Off Road","16","Fixed Object","9","95","IS",,"9.24","North","N","J F K MEMORIAL HWY","0.4","Miles","M","S","0","UU",,"MILE MARKER 82.0","39.5318831333333","-76.3275502666667","POINT (-76.327550266667 39.531883133333)"
"2021","Q1","Daylight","1","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","GA00170004","Property Damage Crash",,"6.01","20210122","12:30:00",,"No","N","N","COLMAR","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.9348671835966","-76.950158896449","POINT (-76.950158896449 38.934867183597)"
"2021","Q4","Daylight","1","Montgomery","15",,,,,"Same Movement Angle","11",,,,,,,,,"Not Applicable","0","MCP26930043","Injury Crash",,"6.01","20211113","14:21:00","54224","No","N","N","MONTGOMERY","UNK","Other Vehicle","1","Parked Vehicle","2",,,,,,,,,,,,,,,,"39.0566878220507","-77.0829924585136","POINT (-77.082992458514 39.056687822051)"
"2020","Q4","Daylight","1","Carroll","6",,,,,"Single Vehicle","17",,,,,,,,,"Building","2","MSP6498009P","Property Damage Crash","Not Applicable","0","20201220","14:24:00",,"No","N","N","MSP","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.4009793333333","-76.951056","POINT (-76.951056 39.400979333333)"
"2020","Q4","Daylight","1","Baltimore","3",,,,,"Same Direction Sideswipe","7",,,,,,,,,"Not Applicable","0","AE5339004R","Property Damage Crash",,"6.01","20201006","14:27:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.38517375","-76.5513473333333","POINT (-76.551347333333 39.38517375)"
"2022","Q1","Unknown","99","Washington","21",,"0","Not Applicable","0","Single Vehicle","17","Unknown","99",,,"No Defects","1","Two-way, Not Divided","1","Curb","4","MSP592400LF","Property Damage Crash","Not Applicable","0","20220111","15:30:00",,"No","N","N","MSP","UNK","Fixed Object","9","Not Applicable","0","60","MD",,"2.64","East","E","LEITERSBURG PIKE","0","Feet","F","E","0","UU",,"ENT TO BUSINESS","39.6844172666667","-77.66883885","POINT (-77.66883885 39.684417266667)"
"2021","Q4","Not Applicable","0","Baltimore","3",,,"Intersection","2","Same Movement Angle","11","Dry","2","Right Turn Lane","1","No Defects","1","Not Applicable","0","Not Applicable","0","AE6424001P","Property Damage Crash",,"6.01","20211106","01:30:00",,"Yes","Y","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,"0",,,"WINDSOR BLVD","0","Feet","F","W",,,,"ROLLING RD","39.333680361359","-76.7596200658742","POINT (-76.759620065874 39.333680361359)"
"2022","Q1","Daylight","1","St. Mary's","18",,,,,"Other","88",,,,,,,,,"Not Applicable","0","ZR0327004W","Property Damage Crash","Raining","3","20220309","12:27:00","024422","No","N","N","STMARYS","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"38.2906788166667","-76.4934162","POINT (-76.4934162 38.290678816667)"
"2020","Q2","Daylight","1","Anne Arundel","2",,,,,"Single Vehicle","17",,,,,,,,,,"88","AC203600BG","Property Damage Crash",,"6.01","20200419","19:37:00","3C3","No","N","N","AACOPD","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.0810731343514","-76.5499742517863","POINT (-76.549974251786 39.081073134351)"
"2020","Q4",,"7.88","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE6079005Z","Property Damage Crash","Not Applicable","0","20201127","17:00:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Parked Vehicle","2",,,,,,,,,,,,,,,,"39.23417155","-76.4872578042321","POINT (-76.487257804232 39.23417155)"
"2021","Q3","Daylight","1","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","DA4145004M","Property Damage Crash",,"6.01","20210806","13:56:00",,"No","N","N","PGCOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.828732127215","-76.9436657137037","POINT (-76.943665713704 38.828732127215)"
"2020","Q4","Dark Lights On","3","Baltimore","3",,,,,"Single Vehicle","17",,,,,,,,,"Other Pole","10","AE5214002R","Injury Crash",,"6.01","20201108","05:40:00",,"No","N","N","BACOPD","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.3788479223341","-76.5093930579885","POINT (-76.509393057988 39.378847922334)"
"2021","Q1","Daylight","1","Baltimore","3",,,,,"Same Direction Rear End","3",,,,,,,,,"Not Applicable","0","AE5945005X","Property Damage Crash",,"6.01","20210329","10:33:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Parked Vehicle","2",,,,,,,,,,,,,,,,"39.29085065","-76.5093379666667","POINT (-76.509337966667 39.29085065)"
"2020","Q2",,"6.02","Charles","8",,"0","Intersection","2","Head On Left Turn","2","Wet","1","Left Turn Lane","2","No Defects","1","Two-way, Divided, Positive Median Barrier","4","Embankment","6","MSP7118003C","Property Damage Crash","Raining","3","20200425","19:42:00",,"Yes","Y","N","MSP","UNK","Other Vehicle","1","Off Road","16","228","MD",,"4.23","East","E","BERRY RD","0","Feet","F","E","254","CO",,"STAVORS RD","38.6389289666667","-76.9277979","POINT (-76.9277979 38.638928966667)"
"2020","Q4","Dark Lights On","3","Howard","13",,"0",,"9.04","Same Movement Angle","11","Dry","2","Right Turn Lane","1","No Defects","1","Two-way, Not Divided","1","Not Applicable","0","CB6076002N","Property Damage Crash","Not Applicable","0","20201107","18:34:00","B5","No","N","N","HOCPD","UNK","Other Vehicle","1","Not Applicable","0","516","CO",,"0","South","S","PLUM TREE DR","0","Feet","F","S","40","US",,"BALTO NATIONAL PIKE","39.2768150026704","-76.8356617224629","POINT (-76.835661722463 39.27681500267)"
"2021","Q3","Daylight","1","Prince George's","16",,,,,"Same Direction Sideswipe","7",,,,,,,,,"Not Applicable","0","CC02590061","Property Damage Crash",,"6.01","20210911","17:50:00",,"No","N","N","HYATTSVILLE","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.966160931406","-76.9476027345843","POINT (-76.947602734584 38.966160931406)"
"2021","Q3","Daylight","1","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE58080049","Property Damage Crash","Raining","3","20210901","15:00:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Parked Vehicle","2",,,,,,,,,,,,,,,,"39.3768966","-76.6626476","POINT (-76.6626476 39.3768966)"
"2022","Q1","Daylight","1","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE61760067","Property Damage Crash",,"6.01","20220322","12:47:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.3621370925997","-76.7792759041068","POINT (-76.779275904107 39.3621370926)"
"2021","Q3","Dark Lights On","3","Baltimore","3",,,,,"Other","88",,,,,,,,,,"88","AE443100F6","Property Damage Crash",,"6.01","20210815","21:33:00","714","Yes","Y","N","BACOPD","UNK","Other Object","10","Not Applicable","0",,,,,,,,,,,,,,,,"39.4068200145634","-76.6084781687561","POINT (-76.608478168756 39.406820014563)"
"2021","Q4","Daylight","1","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE63200023","Property Damage Crash",,"6.01","20211007","10:00:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.2475627695767","-76.6733748924319","POINT (-76.673374892432 39.247562769577)"
"2021","Q3","Dark Lights On","3","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","RD0126000Z","Injury Crash",,"6.01","20210930","19:40:00",,"No","N","N","RIVERDALE","UNK","Pedestrian","3","Other Vehicle","1",,,,,,,,,,,,,,,,"38.9628153634152","-76.939716734466","POINT (-76.939716734466 38.962815363415)"
"2020","Q4","Daylight","1","Montgomery","15",,,,,"Single Vehicle","17",,,,,,,,,"Not Applicable","0","MCP137800V1","Injury Crash",,"6.01","20201015","15:32:00","54212","No","N","N","MONTGOMERY","UNK","Pedestrian","3","Not Applicable","0",,,,,,,,,,,,,,,,"39.17504","-77.2046283333333","POINT (-77.204628333333 39.17504)"
"2021","Q4","Dark Lights On","3","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","DA402900D5","Property Damage Crash","Not Applicable","0","20211123","00:01:00",,"No","N","N","PGCOPD","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"38.9317694678901","-76.9029869359735","POINT (-76.902986935973 38.93176946789)"
"2022","Q1","Unknown","99","Baltimore","3",,,,,"Same Direction Rear End","3",,,,,,,,,"Not Applicable","0","AE6117004K","Property Damage Crash","Not Applicable","0","20220214","01:58:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Parked Vehicle","2",,,,,,,,,,,,,,,,"39.3925883833333","-76.45518295","POINT (-76.45518295 39.392588383333)"
"2020","Q4","Dark Lights On","3","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE53100063","Property Damage Crash","Raining","3","20201025","18:26:00","071110","No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.45615225","-76.6421217","POINT (-76.6421217 39.45615225)"
"2022","Q2","Daylight","1","St. Mary's","18",,,,,"Other","88",,,,,,,,,"Not Applicable","0","MSP6923004L","Property Damage Crash",,"6.01","20220423","10:00:00",,"No","N","N","MSP","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"38.2603528967659","-76.4659371730601","POINT (-76.46593717306 38.260352896766)"
"2022","Q1","Daylight","1","Baltimore","3",,,,,"Same Movement Angle","11",,,,,,,,,"Not Applicable","0","AE6497000L","Property Damage Crash",,"6.01","20220317","13:31:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"39.5118845","-76.6424307","POINT (-76.6424307 39.5118845)"
"2020","Q2","Daylight","1","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE6271000N","Property Damage Crash","Raining","3","20200522","09:39:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Other Vehicle","1",,,,,,,,,,,,,,,,"39.30504325","-76.4837119","POINT (-76.4837119 39.30504325)"
"2021","Q3","Daylight","1","Montgomery","15",,,,,"Other","88",,,,,,,,,"Not Applicable","0","HA23860018","Property Damage Crash",,"6.01","20210926","12:10:00",,"No","N","N","MCPARK","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.1700451666667","-77.2628613333333","POINT (-77.262861333333 39.170045166667)"
"2022","Q1","Daylight","1","Wicomico","22",,,,,"Same Direction Rear End","3",,,,,,,,,"Not Applicable","0","DE4112000N","Property Damage Crash",,"6.01","20220330","15:05:00",,"No","N","N","SALISBURY","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.3652516803264","-75.6070682591592","POINT (-75.607068259159 38.365251680326)"
"2021","Q4","Daylight","1","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","DA41990043","Property Damage Crash",,"6.01","20211213","14:40:00",,"No","N","N","PGCOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.84523514205","-76.8845350266344","POINT (-76.884535026634 38.84523514205)"
"2022","Q2","Not Applicable","0","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE6026005H","Property Damage Crash","Not Applicable","0","20220413","01:34:00",,"No","N","N","BACOPD","UNK","Not Applicable","0","Not Applicable","0",,,,,,,,,,,,,,,,"39.3166132570303","-76.7373833051353","POINT (-76.737383305135 39.31661325703)"
"2020","Q4","Daylight","1","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","CC0224001S","Property Damage Crash",,"6.01","20201211","12:30:00",,"No","N","N","HYATTSVILLE","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.9579322134312","-76.950900091528","POINT (-76.950900091528 38.957932213431)"
"2021","Q1","Dark Lights On","3","Prince George's","16",,"0","Not Applicable","0","Other","88","Dry","2",,,"No Defects","1","Other","88","Not Applicable","0","DA4231000P","Property Damage Crash",,"6.01","20210207","03:15:00",,"No","N","N","PGCOPD","UNK","Parked Vehicle","2","Other Vehicle","1","659","CO",,"0","South","S","SOUTHERN AVE","0","Feet","F","S","266","CO",,"WILL ST","38.8456150029286","-76.9698335337143","POINT (-76.969833533714 38.845615002929)"
"2022","Q1","Daylight","1","Prince George's","16",,,,,"Other","88",,,,,,,,,"Not Applicable","0","DA3336007G","Property Damage Crash",,"7.01","20220113","15:46:00",,"No","N","N","PGCOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.677122391995","-76.8745271783422","POINT (-76.874527178342 38.677122391995)"
"2021","Q3","Daylight","1","Carroll","6",,"0",,"88","Single Vehicle","17","Dry","2",,,"No Defects","1","Two-way, Not Divided","1","Other Pole","10","MSP73850003","Injury Crash",,"6.01","20210810","10:14:00",,"No","N","N","MSP","UNK","Fixed Object","9","Fixed Object","9","32","MD",,"12.834","North","N","SYKESVILLE RD","400","Feet","F","S","538","CO",,"DEER PARK RD","39.51278","-76.9755956666667","POINT (-76.975595666667 39.51278)"
"2020","Q2","Daylight","1","Prince George's","16",,,,,"Head On","1",,,,,,,,,"Not Applicable","0","GA00180003","Property Damage Crash",,"6.01","20200625","16:35:00",,"No","N","N","COLMAR","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.9364746632988","-76.9467471004588","POINT (-76.946747100459 38.936474663299)"
"2020","Q4","Daylight","1","Baltimore","3",,,,,"Unknown","99",,,,,,,,,"Not Applicable","0","AE62390027","Property Damage Crash",,"7.01","20201231","13:40:00",,"No","N","N","BACOPD","UNK","Parked Vehicle","2","Not Applicable","0",,,,,,,,,,,,,,,,"39.374931105492","-76.4656587486775","POINT (-76.465658748677 39.374931105492)"
"2021","Q3","Daylight","1","Prince George's","16",,,,,"Same Movement Angle","11",,,,,,,,,"Not Applicable","0","DA4210004B","Property Damage Crash",,"6.01","20210911","11:15:00",,"No","N","N","PGCOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.8443137621376","-76.8843343242053","POINT (-76.884334324205 38.844313762138)"
"2020","Q2",,"5.02","Baltimore","3",,,,,"Other","88",,,,,,,,,"Not Applicable","0","AE5778009M","Property Damage Crash",,"6.01","20200613","05:44:00",,"No","N","N","BACOPD","UNK","Other Vehicle","1","Parked Vehicle","2",,,,,,,,,,,,,,,,"39.4398535393798","-76.805962797591","POINT (-76.805962797591 39.43985353938)"
"2021","Q3","Dark Lights On","3","Anne Arundel","2",,,,,"Single Vehicle","17",,,,,,,,,"Building","2","AC2513000K","Property Damage Crash",,"6.01","20210721","05:47:00","5C3","No","N","N","AACOPD","UNK","Fixed Object","9","Not Applicable","0",,,,,,,,,,,,,,,,"39.0783712988593","-76.6860371031727","POINT (-76.686037103173 39.078371298859)"
"2020","Q2","Dark Lights On","3","Prince George's","16",,,,,"Head On","1",,,,,,,,,"Curb","4","DA3962004V","Property Damage Crash","Not Applicable","0","20200405","22:30:00",,"No","N","N","PGCOPD","UNK","Other Vehicle","1","Not Applicable","0",,,,,,,,,,,,,,,,"38.9002461","-76.8830847","POINT (-76.8830847 38.9002461)"
"2020","Q4","Dark Lights On","3","Worcester","23",,,,,"Other","88",,,,,,,,,"Light Support Pole","8","HM0169000F","Property Damage Crash",,"7.01","20201101","18:14:00",,"No","N","N","OCEANPINES","UNK","Fixed Object","9","Parked Vehicle","2",,,,,,,,,,,,,,,,"38.374407051222","-75.1618461292941","POINT (-75.161846129294 38.374407051222)"
