"timestamp","mac","boardtype","boardid","temp_max","temp_min","temp_avg","light_max","light_min","light_avg","humidity_min","humidity_max","humidity_avg","model","latitude","longitude","elevation","location","rowid","position"
"2015-06-05T04:15:00.000","0013a20040b31583","1","509","8.1","8.1","8.1","2.6","2.6","2.6","63.7","63.7","63.7","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150605041500",
"2015-06-05T04:15:00.000","0013a20040b3155c","1","506","8.1","8.1","8.1","8.4","8.4","8.4","55.4","55.4","55.4","ENV","-37.8203537","144.9404816","0.71","Docklands Library","506-20150605041500",
"2015-06-05T04:05:00.000","0013a20040b31583","1","509","8.1","8.1","8.1","2.6","2.6","2.6","63.9","63.9","63.9","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150605040500",
"2015-06-05T04:05:00.000","0013a20040b31571","1","510","7.4","7.4","7.4","3.9","3.9","3.9","54.4","54.4","54.4","ENV","-37.8197121","144.9413253","2.74","Docklands Library","510-20150605040500",
"2015-06-05T03:55:00.000","0013a20040b31583","1","509","8.1","8.1","8.1","2.6","2.6","2.6","63.4","63.4","63.4","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150605035500",
"2015-06-05T03:45:00.000","0013a20040b31583","1","509","8.1","8.1","8.1","2.6","2.6","2.6","64.2","64.2","64.2","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150605034500",
"2015-06-05T03:45:00.000","0013a20040b31571","1","510","7.4","7.4","7.4","3.8","3.8","3.8","53.8","53.8","53.8","ENV","-37.8197121","144.9413253","2.74","Docklands Library","510-20150605034500",
"2015-06-05T03:35:00.000","0013a20040b31583","1","509","8.1","8.1","8.1","2.5","2.5","2.5","63.7","63.7","63.7","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150605033500",
"2015-06-05T03:25:00.000","0013a20040b31583","1","509","7.7","7.7","7.7","2.5","2.5","2.5","64.4","64.4","64.4","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150605032500",
"2015-06-05T03:15:00.000","0013a20040b31583","1","509","7.7","7.7","7.7","2.5","2.5","2.5","64.4","64.4","64.4","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150605031500",
"2015-06-05T03:05:00.000","0013a20040b31583","1","509","7.7","7.7","7.7","2.5","2.5","2.5","63.9","63.9","63.9","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150605030500",
"2015-06-05T03:05:00.000","0013a20040b3155c","1","506","7.7","7.7","7.7","8.2","8.2","8.2","56.3","56.3","56.3","ENV","-37.8203537","144.9404816","0.71","Docklands Library","506-20150605030500",
"2015-06-05T02:55:00.000","0013a20040b31583","1","509","7.7","7.7","7.7","2.4","2.4","2.4","64.7","64.7","64.7","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150605025500",
"2015-06-05T02:50:00.000","0013a20040b31571","1","510","6.8","6.8","6.8","2.3","2.3","2.3","54.8","54.8","54.8","ENV","-37.8197121","144.9413253","2.74","Docklands Library","510-20150605025000",
"2015-06-05T02:45:00.000","0013a20040b31583","1","509","7.7","7.7","7.7","2.4","2.4","2.4","64.2","64.2","64.2","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150605024500",
"2015-06-05T02:35:00.000","0013a20040b31583","1","509","7.7","7.7","7.7","2.4","2.4","2.4","64.4","64.4","64.4","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150605023500",
"2015-06-05T02:30:00.000","0013a20040b31571","1","510","7.1","7.1","7.1","2.2","2.2","2.2","54.6","54.6","54.6","ENV","-37.8197121","144.9413253","2.74","Docklands Library","510-20150605023000",
"2015-06-05T02:25:00.000","0013a20040b31583","1","509","8.1","8.1","8.1","2.4","2.4","2.4","63.7","63.7","63.7","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150605022500",
"2015-06-05T02:20:00.000","0013a20040b31571","1","510","7.1","7.1","7.1","2.3","2.3","2.3","53.8","53.8","53.8","ENV","-37.8197121","144.9413253","2.74","Docklands Library","510-20150605022000",
"2015-06-05T02:15:00.000","0013a20040b31583","1","509","8.1","8.1","8.1","2.5","2.5","2.5","64.1","64.1","64.1","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150605021500",
"2015-06-05T02:10:00.000","0013a20040b31571","1","510","7.1","7.1","7.1","2.3","2.3","2.3","54.3","54.3","54.3","ENV","-37.8197121","144.9413253","2.74","Docklands Library","510-20150605021000",
"2015-06-05T02:05:00.000","0013a20040b31583","1","509","8.1","8.1","8.1","2.5","2.5","2.5","63.6","63.6","63.6","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150605020500",
"2015-06-05T02:00:00.000","0013a20040b31571","1","510","7.4","7.4","7.4","2.3","2.3","2.3","54.4","54.4","54.4","ENV","-37.8197121","144.9413253","2.74","Docklands Library","510-20150605020000",
"2015-06-05T01:55:00.000","0013a20040b31583","1","509","8.1","8.1","8.1","2.5","2.5","2.5","63.6","63.6","63.6","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150605015500",
"2015-06-05T01:45:00.000","0013a20040b31583","1","509","8.1","8.1","8.1","2.4","2.4","2.4","64.7","64.7","64.7","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150605014500",
"2015-06-05T01:40:00.000","0013a20040b31571","1","510","7.1","7.1","7.1","1.9","1.9","1.9","54.6","54.6","54.6","ENV","-37.8197121","144.9413253","2.74","Docklands Library","510-20150605014000",
"2015-06-05T01:30:00.000","0013a20040b31583","1","509","7.7","7.7","7.7","2.4","2.4","2.4","64.4","64.4","64.4","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150605013000",
"2015-06-05T01:30:00.000","0013a20040b3155c","1","506","7.7","7.7","7.7","5.6","5.6","5.6","56.2","56.2","56.2","ENV","-37.8203537","144.9404816","0.71","Docklands Library","506-20150605013000",
"2015-06-05T01:20:00.000","0013a20040b3155c","1","506","7.7","7.7","7.7","6.1","6.1","6.1","56.5","56.5","56.5","ENV","-37.8203537","144.9404816","0.71","Docklands Library","506-20150605012000",
"2015-06-05T01:20:00.000","0013a20040b31583","1","509","7.7","7.7","7.7","2.3","2.3","2.3","64.5","64.5","64.5","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150605012000",
"2015-06-05T01:10:00.000","0013a20040b31583","1","509","7.7","7.7","7.7","2.3","2.3","2.3","64.2","64.2","64.2","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150605011000",
"2015-06-05T01:10:00.000","0013a20040b31571","1","510","7.1","7.1","7.1","1.8","1.8","1.8","54.6","54.6","54.6","ENV","-37.8197121","144.9413253","2.74","Docklands Library","510-20150605011000",
"2015-06-05T01:00:00.000","0013a20040b31583","1","509","7.7","7.7","7.7","2.3","2.3","2.3","64.2","64.2","64.2","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150605010000",
"2015-06-05T00:50:00.000","0013a20040b31583","1","509","7.7","7.7","7.7","2.3","2.3","2.3","64.1","64.1","64.1","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150605005000",
"2015-06-05T00:50:00.000","0013a20040b31571","1","510","7.1","7.1","7.1","1.8","1.8","1.8","54","54","54","ENV","-37.8197121","144.9413253","2.74","Docklands Library","510-20150605005000",
"2015-06-05T00:40:00.000","0013a20040b3155c","1","506","7.7","7.7","7.7","5.4","5.4","5.4","55.4","55.4","55.4","ENV","-37.8203537","144.9404816","0.71","Docklands Library","506-20150605004000",
"2015-06-05T00:40:00.000","0013a20040b31583","1","509","7.7","7.7","7.7","2.4","2.4","2.4","63.9","63.9","63.9","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150605004000",
"2015-06-05T00:30:00.000","0013a20040b31583","1","509","7.7","7.7","7.7","2.3","2.3","2.3","63.6","63.6","63.6","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150605003000",
"2015-06-05T00:30:00.000","0013a20040b31571","1","510","7.1","7.1","7.1","6.5","6.5","6.5","53.7","53.7","53.7","ENV","-37.8197121","144.9413253","2.74","Docklands Library","510-20150605003000",
"2015-06-05T00:20:00.000","0013a20040b3155c","1","506","7.7","7.7","7.7","8.4","8.4","8.4","54.8","54.8","54.8","ENV","-37.8203537","144.9404816","0.71","Docklands Library","506-20150605002000",
"2015-06-05T00:20:00.000","0013a20040b31583","1","509","7.7","7.7","7.7","2.3","2.3","2.3","63.6","63.6","63.6","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150605002000",
"2015-06-05T00:10:00.000","0013a20040b31583","1","509","8.1","8.1","8.1","2.3","2.3","2.3","63.1","63.1","63.1","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150605001000",
"2015-06-05T00:05:00.000","0013a20040b31571","1","510","7.1","7.1","7.1","6.6","6.6","6.6","53.5","53.5","53.5","ENV","-37.8197121","144.9413253","2.74","Docklands Library","510-20150605000500",
"2015-06-05T00:00:00.000","0013a20040b3155c","1","506","8.1","8.1","8.1","5.6","5.6","5.6","54.3","54.3","54.3","ENV","-37.8203537","144.9404816","0.71","Docklands Library","506-20150605000000",
"2015-06-05T00:00:00.000","0013a20040b31583","1","509","8.1","8.1","8.1","2.3","2.3","2.3","62.6","62.6","62.6","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150605000000",
"2015-06-04T23:55:00.000","0013a20040b31571","1","510","7.1","7.1","7.1","6.7","6.7","6.7","53","53","53","ENV","-37.8197121","144.9413253","2.74","Docklands Library","510-20150604235500",
"2015-06-04T23:50:00.000","0013a20040b31583","1","509","8.1","8.1","8.1","2.3","2.3","2.3","62.3","62.3","62.3","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604235000",
"2015-06-04T23:40:00.000","0013a20040b31583","1","509","8.4","8.4","8.4","2.3","2.3","2.3","62.2","62.2","62.2","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604234000",
"2015-06-04T23:30:00.000","0013a20040b31583","1","509","8.4","8.4","8.4","2.5","2.5","2.5","62.5","62.5","62.5","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604233000",
"2015-06-04T23:20:00.000","0013a20040b31583","1","509","8.4","8.4","8.4","2.6","2.6","2.6","62","62","62","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604232000",
"2015-06-04T23:10:00.000","0013a20040b31583","1","509","8.4","8.4","8.4","2.6","2.6","2.6","62.3","62.3","62.3","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604231000",
"2015-06-04T23:00:00.000","0013a20040b31583","1","509","8.4","8.4","8.4","2.6","2.6","2.6","61.7","61.7","61.7","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604230000",
"2015-06-04T22:50:00.000","0013a20040b31583","1","509","8.4","8.4","8.4","2.5","2.5","2.5","61.9","61.9","61.9","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604225000",
"2015-06-04T22:40:00.000","0013a20040b31583","1","509","8.4","8.4","8.4","2.4","2.4","2.4","61.4","61.4","61.4","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604224000",
"2015-06-04T22:35:00.000","0013a20040b31571","1","510","7.4","7.4","7.4","3.8","3.8","3.8","52.6","52.6","52.6","ENV","-37.8197121","144.9413253","2.74","Docklands Library","510-20150604223500",
"2015-06-04T22:25:00.000","0013a20040b31583","1","509","8.4","8.4","8.4","2.5","2.5","2.5","61.9","61.9","61.9","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604222500",
"2015-06-04T22:15:00.000","0013a20040b31583","1","509","8.4","8.4","8.4","2.6","2.6","2.6","61.7","61.7","61.7","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604221500",
"2015-06-04T22:05:00.000","0013a20040b31583","1","509","8.4","8.4","8.4","2.5","2.5","2.5","61.7","61.7","61.7","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604220500",
"2015-06-04T21:55:00.000","0013a20040b31583","1","509","8.4","8.4","8.4","2.3","2.3","2.3","61.9","61.9","61.9","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604215500",
"2015-06-04T21:45:00.000","0013a20040b31583","1","509","8.4","8.4","8.4","2.4","2.4","2.4","60.6","60.6","60.6","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604214500",
"2015-06-04T21:45:00.000","0013a20040b31571","1","510","7.7","7.7","7.7","2.3","2.3","2.3","51.3","51.3","51.3","ENV","-37.8197121","144.9413253","2.74","Docklands Library","510-20150604214500",
"2015-06-04T21:35:00.000","0013a20040b31583","1","509","8.4","8.4","8.4","2.4","2.4","2.4","60.4","60.4","60.4","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604213500",
"2015-06-04T21:25:00.000","0013a20040b31583","1","509","8.4","8.4","8.4","2.6","2.6","2.6","60.6","60.6","60.6","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604212500",
"2015-06-04T21:15:00.000","0013a20040b31583","1","509","8.4","8.4","8.4","2.5","2.5","2.5","60.8","60.8","60.8","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604211500",
"2015-06-04T21:05:00.000","0013a20040b31583","1","509","8.4","8.4","8.4","2.4","2.4","2.4","60.1","60.1","60.1","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604210500",
"2015-06-04T21:05:00.000","0013a20040b31571","1","510","7.7","7.7","7.7","1.9","1.9","1.9","51","51","51","ENV","-37.8197121","144.9413253","2.74","Docklands Library","510-20150604210500",
"2015-06-04T20:55:00.000","0013a20040b31583","1","509","8.4","8.4","8.4","2.5","2.5","2.5","60.8","60.8","60.8","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604205500",
"2015-06-04T20:45:00.000","0013a20040b31583","1","509","8.4","8.4","8.4","2.4","2.4","2.4","61.1","61.1","61.1","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604204500",
"2015-06-04T20:35:00.000","0013a20040b31583","1","509","8.1","8.1","8.1","2.5","2.5","2.5","61.2","61.2","61.2","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604203500",
"2015-06-04T20:25:00.000","0013a20040b31583","1","509","8.1","8.1","8.1","2.3","2.3","2.3","62.2","62.2","62.2","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604202500",
"2015-06-04T20:15:00.000","0013a20040b31583","1","509","8.1","8.1","8.1","2.3","2.3","2.3","61.5","61.5","61.5","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604201500",
"2015-06-04T20:05:00.000","0013a20040b3155c","1","506","7.7","7.7","7.7","5.2","5.2","5.2","53.7","53.7","53.7","ENV","-37.8203537","144.9404816","0.71","Docklands Library","506-20150604200500",
"2015-06-04T20:05:00.000","0013a20040b31583","1","509","8.1","8.1","8.1","2.3","2.3","2.3","62.6","62.6","62.6","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604200500",
"2015-06-04T19:55:00.000","0013a20040b31583","1","509","8.1","8.1","8.1","2.4","2.4","2.4","61.9","61.9","61.9","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604195500",
"2015-06-04T19:50:00.000","0013a20040b31571","1","510","7.4","7.4","7.4","6.5","6.5","6.5","52.6","52.6","52.6","ENV","-37.8197121","144.9413253","2.74","Docklands Library","510-20150604195000",
"2015-06-04T19:45:00.000","0013a20040b31583","1","509","8.4","8.4","8.4","2.4","2.4","2.4","62.2","62.2","62.2","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604194500",
"2015-06-04T19:40:00.000","0013a20040b3155c","1","506","8.1","8.1","8.1","5.5","5.5","5.5","52.7","52.7","52.7","ENV","-37.8203537","144.9404816","0.71","Docklands Library","506-20150604194000",
"2015-06-04T19:35:00.000","0013a20040b31583","1","509","8.4","8.4","8.4","2.5","2.5","2.5","61.2","61.2","61.2","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604193500",
"2015-06-04T19:25:00.000","0013a20040b31583","1","509","8.4","8.4","8.4","2.5","2.5","2.5","60.6","60.6","60.6","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604192500",
"2015-06-04T19:10:00.000","0013a20040b31571","1","510","7.4","7.4","7.4","6.6","6.6","6.6","51.8","51.8","51.8","ENV","-37.8197121","144.9413253","2.74","Docklands Library","510-20150604191000",
"2015-06-04T19:10:00.000","0013a20040b31583","1","509","8.4","8.4","8.4","2.5","2.5","2.5","60.8","60.8","60.8","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604191000",
"2015-06-04T19:00:00.000","0013a20040b31583","1","509","8.4","8.4","8.4","2.5","2.5","2.5","60.3","60.3","60.3","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604190000",
"2015-06-04T18:50:00.000","0013a20040b31583","1","509","8.4","8.4","8.4","2.5","2.5","2.5","60.1","60.1","60.1","ENV","-37.8199043","144.9404851","0.03","Docklands Library","509-20150604185000",
