"gis_id","description","asset_class","asset_type","model_no","model_descr","division","company","location_desc","condition_rating","evaluation_date","easting","northing","upload_date","geometry"
"1073822","Bicycle Rails - Galvanised Steel Bicycle Rail","Outdoor Furniture","Bicycle Rails","200101-002","Bicycle Rails - Galvanised Steel Bicycle Rail","Infrastructure and Assets","City of Melbourne","Council House 2 approximately 23m North of Shop 4, 220-224 Little Collins Street, Melbourne, 3000","1.17","2021-04-30T00:00:00.000","321038.34","5812875.71","2021-08-14T02:52:13.000","
,  
(-37.81398969539846, 144.96688213274578)"
"1073823","Bicycle Rails - Galvanised Steel Bicycle Rail","Outdoor Furniture","Bicycle Rails","200101-002","Bicycle Rails - Galvanised Steel Bicycle Rail","Infrastructure and Assets","City of Melbourne","Council House 2 approximately 23m North of Shop 4, 220-224 Little Collins Street, Melbourne, 3000","1.17","2021-04-30T00:00:00.000","321037.5","5812875.43","2021-08-14T02:52:13.000","
,  
(-37.813992052818136, 144.9668725261412)"
"1073824","Bicycle Rails - Galvanised Steel Bicycle Rail","Outdoor Furniture","Bicycle Rails","200101-002","Bicycle Rails - Galvanised Steel Bicycle Rail","Infrastructure and Assets","City of Melbourne","Council House 2 approximately 23m North of Shop 4, 220-224 Little Collins Street, Melbourne, 3000","1.17","2021-04-30T00:00:00.000","321036.7","5812875.15","2021-08-14T02:52:13.000","
,  
(-37.813994418078934, 144.96686337369857)"
"1073825","Bicycle Rails - Galvanised Steel Bicycle Rail","Outdoor Furniture","Bicycle Rails","200101-002","Bicycle Rails - Galvanised Steel Bicycle Rail","Infrastructure and Assets","City of Melbourne","Council House 2 approximately 23m North of Shop 4, 220-224 Little Collins Street, Melbourne, 3000","1.17","2021-04-30T00:00:00.000","321035.85","5812874.76","2021-08-14T02:52:13.000","
,  
(-37.81399776436119, 144.96685362636876)"
"1073826","Bicycle Rails - Galvanised Steel Bicycle Rail","Outdoor Furniture","Bicycle Rails","200101-002","Bicycle Rails - Galvanised Steel Bicycle Rail","Infrastructure and Assets","City of Melbourne","Council House 2 approximately 23m NW of Shop 4, 220-224 Little Collins Street, Melbourne, 3000","1.17","2021-04-30T00:00:00.000","321035.12","5812874.43","2021-08-14T02:52:13.000","
,  
(-37.81400059371883, 144.96684525635303)"
"1073827","Bicycle Rails - Galvanised Steel Bicycle Rail","Outdoor Furniture","Bicycle Rails","200101-002","Bicycle Rails - Galvanised Steel Bicycle Rail","Infrastructure and Assets","City of Melbourne","Council House 2 approximately 23m NW of Shop 4, 220-224 Little Collins Street, Melbourne, 3000","1.17","2021-04-30T00:00:00.000","321034.32","5812874.11","2021-08-14T02:52:13.000","
,  
(-37.814003319277305, 144.9668360940235)"
"1073828","Bicycle Rails - Galvanised Steel Bicycle Rail","Outdoor Furniture","Bicycle Rails","200101-002","Bicycle Rails - Galvanised Steel Bicycle Rail","Infrastructure and Assets","City of Melbourne","Council House 2 approximately 23m NW of Shop 4, 220-224 Little Collins Street, Melbourne, 3000","1.17","2021-04-30T00:00:00.000","321033.49","5812873.81","2021-08-14T02:52:13.000","
,  
(-37.81400585880358, 144.966826596014)"
"1073829","Bicycle Rails - Galvanised Steel Bicycle Rail","Outdoor Furniture","Bicycle Rails","200101-002","Bicycle Rails - Galvanised Steel Bicycle Rail","Infrastructure and Assets","City of Melbourne","Lincoln Square South between Swanston Street and Bouverie Street approximately 10m East of 5 Lincoln Square South, Carlton, 3053","2.95","2021-04-30T00:00:00.000","320695.31","5814053.92","2021-08-14T02:52:13.000","
,  
(-37.80330967331543, 144.96327899419938)"
"1073830","Bicycle Rails - Galvanised Steel Bicycle Rail","Outdoor Furniture","Bicycle Rails","200101-002","Bicycle Rails - Galvanised Steel Bicycle Rail","Infrastructure and Assets","City of Melbourne","Lincoln Square South between Swanston Street and Bouverie Street approximately 10m East of 5 Lincoln Square South, Carlton, 3053","2.95","2021-04-30T00:00:00.000","320694.59","5814054.07","2021-08-14T02:52:13.000","
,  
(-37.80330818082135, 144.96327085759083)"
"1073831","Bicycle Rails - Galvanised Steel Bicycle Rail","Outdoor Furniture","Bicycle Rails","200101-002","Bicycle Rails - Galvanised Steel Bicycle Rail","Infrastructure and Assets","City of Melbourne","Lincoln Square South between Swanston Street and Bouverie Street approximately 9m East of 5 Lincoln Square South, Carlton, 3053","2.95","2021-04-30T00:00:00.000","320693.78","5814054.14","2021-08-14T02:52:13.000","
,  
(-37.803307391254805, 144.96326167946955)"
"1073832","Bicycle Rails - Galvanised Steel Bicycle Rail","Outdoor Furniture","Bicycle Rails","200101-002","Bicycle Rails - Galvanised Steel Bicycle Rail","Infrastructure and Assets","City of Melbourne","Lincoln Square South between Swanston Street and Bouverie Street approximately 8m East of 5 Lincoln Square South, Carlton, 3053","2.95","2021-04-30T00:00:00.000","320692.91","5814054.33","2021-08-14T02:52:13.000","
,  
(-37.80330550900741, 144.96325184990036)"
"1073833","Bicycle Rails - Galvanised Steel Bicycle Rail","Outdoor Furniture","Bicycle Rails","200101-002","Bicycle Rails - Galvanised Steel Bicycle Rail","Infrastructure and Assets","City of Melbourne","Lincoln Square South between Swanston Street and Bouverie Street approximately 7m East of 5 Lincoln Square South, Carlton, 3053","2.95","2021-04-30T00:00:00.000","320692.13","5814054.4","2021-08-14T02:52:13.000","
,  
(-37.803304725329895, 144.96324301235165)"
"1073834","Bicycle Rails - Galvanised Steel Bicycle Rail","Outdoor Furniture","Bicycle Rails","200101-002","Bicycle Rails - Galvanised Steel Bicycle Rail","Infrastructure and Assets","City of Melbourne","Lincoln Square South between Swanston Street and Bouverie Street approximately 7m East of 5 Lincoln Square South, Carlton, 3053","2.95","2021-04-30T00:00:00.000","320691.4","5814054.46","2021-08-14T02:52:13.000","
,  
(-37.803304041544216, 144.96323473994843)"
"1073835","Bicycle Rails - Galvanised Steel Bicycle Rail","Outdoor Furniture","Bicycle Rails","200101-002","Bicycle Rails - Galvanised Steel Bicycle Rail","Infrastructure and Assets","City of Melbourne","Lincoln Square South between Swanston Street and Bouverie Street approximately 6m East of 5 Lincoln Square South, Carlton, 3053","2.95","2021-04-30T00:00:00.000","320690.39","5814054.64","2021-08-14T02:52:13.000","
,  
(-37.80330222188022, 144.96322331857)"
"1073836","Bicycle Rails - Galvanised Steel Bicycle Rail","Outdoor Furniture","Bicycle Rails","200101-002","Bicycle Rails - Galvanised Steel Bicycle Rail","Infrastructure and Assets","City of Melbourne","Swanston Street between Queensberry Street and Lincoln Square South approximately 16m East of 5 Lincoln Square South, Carlton, 3053","3.15","2021-04-30T00:00:00.000","320700.31","5814048.78","2021-08-14T02:52:13.000","
,  
(-37.803356953552694, 144.96333448428157)"
"1073837","Bicycle Rails - Galvanised Steel Bicycle Rail","Outdoor Furniture","Bicycle Rails","200101-002","Bicycle Rails - Galvanised Steel Bicycle Rail","Infrastructure and Assets","City of Melbourne","Swanston Street between Queensberry Street and Lincoln Square South approximately 16m East of 5 Lincoln Square South, Carlton, 3053","3.15","2021-04-30T00:00:00.000","320700.23","5814048","2021-08-14T02:52:13.000","
,  
(-37.803363963690146, 144.9633333830737)"
"1073838","Bicycle Rails - Galvanised Steel Bicycle Rail","Outdoor Furniture","Bicycle Rails","200101-002","Bicycle Rails - Galvanised Steel Bicycle Rail","Infrastructure and Assets","City of Melbourne","Swanston Street between Queensberry Street and Lincoln Square South approximately 16m East of 5 Lincoln Square South, Carlton, 3053","3.15","2021-04-30T00:00:00.000","320700.06","5814047.33","2021-08-14T02:52:13.000","
,  
(-37.803369965332514, 144.96333128736876)"
"1073839","Bicycle Rails - Galvanised Steel Bicycle Rail","Outdoor Furniture","Bicycle Rails","200101-002","Bicycle Rails - Galvanised Steel Bicycle Rail","Infrastructure and Assets","City of Melbourne","Swanston Street between Queensberry Street and Lincoln Square South approximately 16m East of 5 Lincoln Square South, Carlton, 3053","3.15","2021-04-30T00:00:00.000","320700.08","5814046.55","2021-08-14T02:52:13.000","
,  
(-37.80337699510413, 144.96333132140137)"
"1073840","Bicycle Rails - Galvanised Steel Bicycle Rail","Outdoor Furniture","Bicycle Rails","200101-002","Bicycle Rails - Galvanised Steel Bicycle Rail","Infrastructure and Assets","City of Melbourne","Swanston Street between Queensberry Street and Lincoln Square South approximately 16m SE of 5 Lincoln Square South, Carlton, 3053","3.15","2021-04-30T00:00:00.000","320699.92","5814045.77","2021-08-14T02:52:13.000","
,  
(-37.803383989534126, 144.96332931199981)"
"1073841","Bicycle Rails - Galvanised Steel Bicycle Rail","Outdoor Furniture","Bicycle Rails","200101-002","Bicycle Rails - Galvanised Steel Bicycle Rail","Infrastructure and Assets","City of Melbourne","Swanston Street between Queensberry Street and Lincoln Square South approximately 17m SE of 5 Lincoln Square South, Carlton, 3053","3.15","2021-04-30T00:00:00.000","320699.85","5814044.99","2021-08-14T02:52:13.000","
,  
(-37.803391001634886, 144.96332832431503)"
"1073842","Bicycle Rails - Stainless Steel Bicycle Hoop","Outdoor Furniture","Bicycle Rails","200101-004","Bicycle Rails - Stainless Steel Bicycle Hoop","Infrastructure and Assets","City of Melbourne","Swanston Street between Lincoln Square South and Pelham Street approximately 16m North of Voyager Distributing Company Pty Ltd, 586-590 Swanston Street, Carlton, 3053","3.15","2021-04-30T00:00:00.000","320731.94","5814109.9","2021-08-14T02:52:13.000","
,  
(-37.80281262515433, 144.9637086825947)"
"1073843","Bicycle Rails - Stainless Steel Bicycle Hoop","Outdoor Furniture","Bicycle Rails","200101-004","Bicycle Rails - Stainless Steel Bicycle Hoop","Infrastructure and Assets","City of Melbourne","Queensberry Street between Lygon Street and Cardigan Street approximately 30m South of Australian Services Union Inc., Pt Gnd & Lvls 1-2, 116 Queensberry Street, Carlton, 3053","3.09","2021-04-30T00:00:00.000","320875.69","5813880.47","2021-08-14T02:52:13.000","
,  
(-37.80490742403325, 144.96528386109858)"
"1073844","Bicycle Rails - Stainless Steel Bicycle Hoop","Outdoor Furniture","Bicycle Rails","200101-004","Bicycle Rails - Stainless Steel Bicycle Hoop","Infrastructure and Assets","City of Melbourne","Queensberry Street between Lygon Street and Cardigan Street approximately 31m South of Australian Services Union Inc., Pt Gnd & Lvls 1-2, 116 Queensberry Street, Carlton, 3053","3.09","2021-04-30T00:00:00.000","320877.68","5813880.24","2021-08-14T02:52:13.000","
,  
(-37.80490988611651, 144.96530639602682)"
"1073845","Bicycle Rails - Stainless Steel Bicycle Hoop","Outdoor Furniture","Bicycle Rails","200101-004","Bicycle Rails - Stainless Steel Bicycle Hoop","Infrastructure and Assets","City of Melbourne","Queensberry Street between Lygon Street and Cardigan Street approximately 31m SW of 104 Queensberry Street, Carlton, 3053","3.09","2021-04-30T00:00:00.000","320879.53","5813880.07","2021-08-14T02:52:13.000","
,  
(-37.80491178028345, 144.96532735641804)"
"1073846","Bicycle Rails - Stainless Steel Bicycle Hoop","Outdoor Furniture","Bicycle Rails","200101-004","Bicycle Rails - Stainless Steel Bicycle Hoop","Infrastructure and Assets","City of Melbourne","Queensberry Street between Lygon Street and Cardigan Street approximately 35m SW of I Love Istanbul, Ground, 95-97 Lygon Street, Carlton, 3053","3.09","2021-04-30T00:00:00.000","320923.47","5813875","2021-08-14T02:52:13.000","
,  
(-37.80496606639951, 144.96582493925524)"
"1073847","Bicycle Rails - Stainless Steel Bicycle Hoop","Outdoor Furniture","Bicycle Rails","200101-004","Bicycle Rails - Stainless Steel Bicycle Hoop","Infrastructure and Assets","City of Melbourne","Queensberry Street between Lygon Street and Cardigan Street approximately 34m SW of I Love Istanbul, Ground, 95-97 Lygon Street, Carlton, 3053","3.09","2021-04-30T00:00:00.000","320925.26","5813875.05","2021-08-14T02:52:13.000","
,  
(-37.80496596705744, 144.96584527289568)"
"1073848","Bicycle Rails - Stainless Steel Bicycle Hoop","Outdoor Furniture","Bicycle Rails","200101-004","Bicycle Rails - Stainless Steel Bicycle Hoop","Infrastructure and Assets","City of Melbourne","Queensberry Street between Lygon Street and Cardigan Street approximately 34m SW of I Love Istanbul, Ground, 95-97 Lygon Street, Carlton, 3053","3.09","2021-04-30T00:00:00.000","320926.79","5813874.66","2021-08-14T02:52:13.000","
,  
(-37.804969780026745, 144.96586254609)"
"1073849","Bicycle Rails - Galvanised Steel Bicycle Rail","Outdoor Furniture","Bicycle Rails","200101-002","Bicycle Rails - Galvanised Steel Bicycle Rail","Infrastructure and Assets","City of Melbourne","Intersection of Miller Street and Abbotsford Street approximately 18m NW of 94 Abbotsford Street, West Melbourne, 3003","3.13","2021-04-30T00:00:00.000","319087.59","5813752.47","2021-08-14T02:52:13.000","
,  
(-37.80570786694443, 144.9449523868714)"
"1073850","Bicycle Rails - Galvanised Steel Bicycle Rail","Outdoor Furniture","Bicycle Rails","200101-002","Bicycle Rails - Galvanised Steel Bicycle Rail","Infrastructure and Assets","City of Melbourne","Intersection of Miller Street and Abbotsford Street approximately 15m NW of 94 Abbotsford Street, West Melbourne, 3003","3.13","2021-04-30T00:00:00.000","319091.63","5813752.45","2021-08-14T02:52:13.000","
,  
(-37.80570884750256, 144.9449982465319)"
"1073851","Bicycle Rails - Galvanised Steel Bicycle Rail","Outdoor Furniture","Bicycle Rails","200101-002","Bicycle Rails - Galvanised Steel Bicycle Rail","Infrastructure and Assets","City of Melbourne","Intersection of Miller Street and Abbotsford Street approximately 19m West of Bupa Therapy, 98 Abbotsford Street, West Melbourne, 3003","3.13","2021-04-30T00:00:00.000","319089.56","5813770.72","2021-08-14T02:52:13.000","
,  
(-37.805543872442044, 144.94497930868746)"
"1073852","Bicycle Rails - Galvanised Steel Bicycle Rail","Outdoor Furniture","Bicycle Rails","200101-002","Bicycle Rails - Galvanised Steel Bicycle Rail","Infrastructure and Assets","City of Melbourne","Intersection of Miller Street and Abbotsford Street approximately 15m SW of Bupa Therapy, 98 Abbotsford Street, West Melbourne, 3003","3.13","2021-04-30T00:00:00.000","319094.06","5813770.6","2021-08-14T02:52:13.000","
,  
(-37.80554584485864, 144.94503036547943)"
"1073861","Bicycle Rails - Galvanised Steel Bicycle Rail","Outdoor Furniture","Bicycle Rails","200101-002","Bicycle Rails - Galvanised Steel Bicycle Rail","Infrastructure and Assets","City of Melbourne","Macaulay Road between Henry Street and Gower Street approximately 3m NE of The Kensington Fish Shop, 503 Macaulay Road, Kensington, 3031","3.14","2021-04-30T00:00:00.000","317687.8","5814974.06","2021-08-14T02:52:13.000","
,  
(-37.794426229945884, 144.92936850142314)"
"1073862","Bicycle Rails - Stainless Steel Bicycle Hoop","Outdoor Furniture","Bicycle Rails","200101-004","Bicycle Rails - Stainless Steel Bicycle Hoop","Infrastructure and Assets","City of Melbourne","Victoria Street between Capel Street and Howard Street approximately 3m SW of Mini Hair, 344 Victoria Street, North Melbourne, 3051","3.03","2021-04-30T00:00:00.000","319936.31","5813781.39","2021-08-14T02:52:13.000","
,  
(-37.8056151295051, 144.9545948247277)"
"1073863","Bicycle Rails - Stainless Steel Bicycle Hoop","Outdoor Furniture","Bicycle Rails","200101-004","Bicycle Rails - Stainless Steel Bicycle Hoop","Infrastructure and Assets","City of Melbourne","Victoria Street between Capel Street and Howard Street approximately 3m South of Mini Hair, 344 Victoria Street, North Melbourne, 3051","3.03","2021-04-30T00:00:00.000","319937.88","5813781.07","2021-08-14T02:52:13.000","
,  
(-37.80561832147936, 144.95461256892224)"
"1073864","Bicycle Rails - Stainless Steel Bicycle Hoop","Outdoor Furniture","Bicycle Rails","200101-004","Bicycle Rails - Stainless Steel Bicycle Hoop","Infrastructure and Assets","City of Melbourne","Victoria Street between Capel Street and Howard Street approximately 3m SE of Mini Hair, 344 Victoria Street, North Melbourne, 3051","3.03","2021-04-30T00:00:00.000","319939.28","5813780.89","2021-08-14T02:52:13.000","
,  
(-37.805620218886844, 144.9546284179553)"
"1073866","Bicycle Rails - Stainless Steel Bicycle Hoop","Outdoor Furniture","Bicycle Rails","200101-004","Bicycle Rails - Stainless Steel Bicycle Hoop","Infrastructure and Assets","City of Melbourne","Bourke Street between Russell Street and Swanston Street approximately 15m NE of Vodafone, Shop 1-3, Ground, 255-267 Bourke Street, Melbourne, 3000","3.17","2021-04-30T00:00:00.000","320973.67","5812933.4","2021-08-14T02:52:13.000","
,  
(-37.81345737249723, 144.9661621271298)"
"1073867","Bicycle Rails - Stainless Steel Bicycle Hoop","Outdoor Furniture","Bicycle Rails","200101-004","Bicycle Rails - Stainless Steel Bicycle Hoop","Infrastructure and Assets","City of Melbourne","Bourke Street between Russell Street and Swanston Street approximately 18m NE of Vodafone, Shop 1-3, Ground, 255-267 Bourke Street, Melbourne, 3000","3.17","2021-04-30T00:00:00.000","320977.2","5812934.78","2021-08-14T02:52:13.000","
,  
(-37.813445634429705, 144.9662025477904)"
"1073870","Bicycle Rails - Stainless Steel Bicycle Hoop","Outdoor Furniture","Bicycle Rails","200101-004","Bicycle Rails - Stainless Steel Bicycle Hoop","Infrastructure and Assets","City of Melbourne","Lonsdale Street between Spring Street and Exhibition Street approximately 28m North of Kenny's Bakery Cafe, 53-55 Lonsdale Street, Melbourne, 3000","3.1","2021-04-30T00:00:00.000","321357.52","5813357.18","2021-08-14T02:52:13.000","
,  
(-37.80971536280993, 144.97062488335706)"
"1073872","Bicycle Rails - Stainless Steel Bicycle Hoop","Outdoor Furniture","Bicycle Rails","200101-004","Bicycle Rails - Stainless Steel Bicycle Hoop","Infrastructure and Assets","City of Melbourne","Lonsdale Street between Spring Street and Exhibition Street approximately 9m SW of Spoilt Gift & Homewares, 42-44 Lonsdale Street, Melbourne, 3000","3.1","2021-04-30T00:00:00.000","321379.64","5813365.63","2021-08-14T02:52:13.000","
,  
(-37.80964357710498, 144.97087810504135)"
"1073874","Bicycle Rails - Stainless Steel Bicycle Hoop","Outdoor Furniture","Bicycle Rails","200101-004","Bicycle Rails - Stainless Steel Bicycle Hoop","Infrastructure and Assets","City of Melbourne","Franklin Street between Victoria Street and Swanston Street approximately 55m South of Panda Hot Pot, 96-100 Victoria Street, Carlton, 3053","1.21","2021-04-30T00:00:00.000","320789.89","5813630.16","2021-08-14T02:52:13.000","
,  
(-37.80714525537771, 144.96424788561063)"
"1073875","Bicycle Rails - Stainless Steel Bicycle Hoop","Outdoor Furniture","Bicycle Rails","200101-004","Bicycle Rails - Stainless Steel Bicycle Hoop","Infrastructure and Assets","City of Melbourne","Queensberry Street between Bouverie Street and Leicester Street approximately 21m South of CitiPower Pty Ltd, Substation 60, 90 Leicester Street, Carlton, 3053","3.09","2021-04-30T00:00:00.000","320454.2","5813955.38","2021-08-14T02:52:13.000","
,  
(-37.80414989711236, 144.96051740211453)"
"1073876","Bicycle Rails - Stainless Steel Bicycle Hoop","Outdoor Furniture","Bicycle Rails","200101-004","Bicycle Rails - Stainless Steel Bicycle Hoop","Infrastructure and Assets","City of Melbourne","Queensberry Street between Bouverie Street and Leicester Street approximately 21m South of CitiPower Pty Ltd, Substation 60, 90 Leicester Street, Carlton, 3053","3.09","2021-04-30T00:00:00.000","320456.5","5813955.09","2021-08-14T02:52:13.000","
,  
(-37.80415296149626, 144.9605434410233)"
"1073877","Bicycle Rails - Stainless Steel Bicycle Hoop","Outdoor Furniture","Bicycle Rails","200101-004","Bicycle Rails - Stainless Steel Bicycle Hoop","Infrastructure and Assets","City of Melbourne","Queensberry Street between Bouverie Street and Leicester Street approximately 21m South of CitiPower Pty Ltd, Substation 60, 90 Leicester Street, Carlton, 3053","3.09","2021-04-30T00:00:00.000","320458.08","5813954.87","2021-08-14T02:52:13.000","
,  
(-37.80415525379032, 144.960561323473)"
"1073878","Bicycle Rails - Stainless Steel Bicycle Hoop","Outdoor Furniture","Bicycle Rails","200101-004","Bicycle Rails - Stainless Steel Bicycle Hoop","Infrastructure and Assets","City of Melbourne","Queensberry Street between Bouverie Street and Leicester Street approximately 4m SE of Queensberry Childrens Centre, Gnd & Flr1, 224-252 Queensberry Street, Carlton, 3053","3.09","2021-04-30T00:00:00.000","320491.8","5813950.38","2021-08-14T02:52:13.000","
,  
(-37.804202326524305, 144.9609430177689)"
"1073884","Bicycle Rails - Galvanised Steel Bicycle Rail","Outdoor Furniture","Bicycle Rails","200101-002","Bicycle Rails - Galvanised Steel Bicycle Rail","Infrastructure and Assets","City of Melbourne","Macaulay Road between Gower Street and Bellair Street approximately 4m North of Kensington Healthcare, 475 Macaulay Road, Kensington, 3031","3.14","2021-04-30T00:00:00.000","317773.77","5814965.14","2021-08-14T02:52:13.000","
,  
(-37.7945237286765, 144.9303420877023)"
"1073885","Bicycle Rails - Galvanised Steel Bicycle Rail","Outdoor Furniture","Bicycle Rails","200101-002","Bicycle Rails - Galvanised Steel Bicycle Rail","Infrastructure and Assets","City of Melbourne","Macaulay Road between Gower Street and Bellair Street approximately 4m NW of Kensington Healthcare, 475 Macaulay Road, Kensington, 3031","3.14","2021-04-30T00:00:00.000","317771.85","5814965.28","2021-08-14T02:52:13.000","
,  
(-37.79452208464475, 144.9303203293202)"
