"branch","asset_type","asset_name","address","suburb","postcode","category","nger_entity","latitude","longitude","geocode"
"Property Services","Leased Facilities","Lease - Car Park City Square","208 Flinders Lane","Melbourne","3000","Building","Leased Facilities Aggregated","-37.81625","144.96739","(-37.81625, 144.96739)"
"Property Services","Leased Facilities","Lease - Campbell Arcade","Degraves Lane","Melbourne","3000","Building","Leased Facilities Aggregated","-37.81781","144.96606","(-37.81781, 144.96606)"
"Property Services","Leased Facilities","Lease - Spencer Street Subway","86 Spencer Street","Melbourne","3000","Building","Leased Facilities Aggregated","-37.81907","144.95415","(-37.81907, 144.95415)"
"Property Services","Leased Facilities","Lease - 202 Little Collins Street - Ch2 Shop","202 Little Collins Street","Melbourne","3000","Building",,,,
"Property Services","Leased Facilities","Lease - 214 Flinders Lane","214 Flinders Lane","Melbourne","3000","Building",,,,
"Property Services","Leased Facilities","Lease - 227 Bourke Street","227 Bourke Street","Melbourne","3000","Building",,,,
"Property Services","Leased Facilities","Lease - 231 Bourke Street","231 Bourke Street","Melbourne","3000","Building",,,,
"Property Services","Leased Facilities","Lease - Batman Park Heliport Office","Spencer Street","Melbourne","3000","Building",,,,
"Property Services","Leased Facilities","Lease - Kiosk Newspaper 13 - Collins Street","SW Cnr Collins and Spring Streets","Melbourne","3000","Open Space","Leased Facilities Aggregated",,,
"Property Services","Leased Facilities","Lease - 59 Victoria Street - Toilet and Storage","59 Victoria Street","Melbourne","3000","Building",,,,
"Property Services","Leased Facilities","Lease - 59A Victoria Street - Toilet and Bin Wash","59A Victoria Street","Melbourne","3000","Building",,,,
"Property Services","Leased Facilities","Lease - Car Park - Little Collins Street - Council House","196 Little Collins Street","Melbourne","3000","Building",,,,
"Property Services","Leased Facilities","Lease - Kiosk Flower 01 - Swanston Street","SE Cnr Swanston and Collins Streets","Melbourne","3000","Open Space",,,,
"Engineering Services","Leased Facilities","Lease - Kiosk Newspaper - Swanston Street","Opp 313 Swanston Street (bn Ltl Lonsdale and Latrobe Streets)","Melbourne","3000","Open Space",,"-37.81083","144.96429","(-37.81083, 144.96429)"
"Engineering Services","Information Facilities","Information Pillar - Spencer Street","Spencer Street","Melbourne","3000","Open Space","Information Facilities Aggregated","-37.8173178","144.9532048","(-37.8173178, 144.9532048)"
"Engineering Services","Leased Facilities","Lease - Event Supply - Russell Street","Russell Street","Melbourne","3000","Open Space","Recreation Facilities Aggregated","-37.8123311","144.9678579","(-37.8123311, 144.9678579)"
"Engineering Services","Leased Facilities","Lease - Event Supply - Lonsdale Street","Opp 217 Lonsdale Street","Melbourne","3000","Open Space","Recreation Facilities Aggregated","-37.81182","144.96349","(-37.81182, 144.96349)"
"Engineering Services","Leased Facilities","Lease - Event Supply - Little Bourke Street","Outside 163 Little Bourke Street","Melbourne","3000","Open Space","Recreation Facilities Aggregated","-37.8117621","144.9678538","(-37.8117621, 144.9678538)"
"Engineering Services","Leased Facilities","Lease - Event Supply - Swanston Street","Outside 137 Swanston Street","Melbourne","3000","Open Space","Recreation Facilities Aggregated","-37.8144758","144.9659762","(-37.8144758, 144.9659762)"
"Arts and Culture","Leased Facilities","Lease - River Studio","41 Sim Street","West Melbourne","3003","Building","Leased Facilities Aggregated","-37.80159","144.91159","(-37.80159, 144.91159)"
"Park Services including Waterways","Leased Facilities","Lease - Fitzroy Gardens Pavilion Cafe","Lansdowne Street","East Melbourne","3002","Building",,,,
"Park Services including Waterways","Leased Facilities","Lease - Marina Rivers - Central Pier","160 Habour Esplanade","Docklands","3008","Open Space","Leased Facilities Aggregated","-37.81706","144.94316","(-37.81706, 144.94316)"
"Park Services including Waterways","Leased Facilities","Lease - Marina Newquay","Victoria Harbour","Docklands","3008","Building","Leased Facilities Aggregated","-37.81928","144.94103","(-37.81928, 144.94103)"
"Park Services including Waterways","Leased Facilities","Lease - Marina Ye","70-90 Lorimer Street","Docklands","3008","Open Space","Leased Facilities Aggregated","-37.82374","144.94513","(-37.82374, 144.94513)"
"Park Services including Waterways","Leased Facilities","Lease - Rivers Marina - Central Pier Docklands","Central Pier 143-175 Harbour Esplanade","Docklands","3008","Open Space","Leased Facilities Aggregated","-37.81629","144.94401","(-37.81629, 144.94401)"
"Park Services including Waterways","Leased Facilities","Lease - 83 Kensington Road - The Venny","85 Kensington Road","Kensington","3031","Building","Leased Facilities Aggregated","-37.79715","144.92364","(-37.79715, 144.92364)"
"Park Services including Waterways","Leased Facilities","Lease - Latrobe Cottage - Kings Domain","Birdswood Avenue","Melbourne","3000","Building",,"-37.83154","144.97613","(-37.83154, 144.97613)"
"Park Services including Waterways","Leased Facilities","Lease - Domain House - Acca Building","Dallas","Melbourne","3000","Building",,"-37.8319","144.97623","(-37.8319, 144.97623)"
"Park Services including Waterways","Leased Facilities","Lease - 562 Little Bourke Street - Rear Courtyard","562 Little Bourke Street","Melbourne","3000","Building",,,,
"Community Services","Leased Facilities","Child Care - Fawkner Park","65W Toorak Road","South Yarra","3141","Building",,"-37.83763","144.97976","(-37.83763, 144.97976)"
"Community Services","Leased Facilities","Child Care - Docklands","20 Seafarers Lane","Docklands","3008","Building",,"-37.82077","144.94325","(-37.82077, 144.94325)"
"Community Services","Leased Facilities","Child Care - Kensington","81 Altona Street","Kensington","3031","Building",,"-37.79713","144.92543","(-37.79713, 144.92543)"
"Community Strengthening","Leased Facilities","Lease - 40 Bellair Street - Moonee Valley Learning And Employment Centre","40 Bellair Street","Kensington","3031","Building","Leased Facilities Aggregated","-37.78964","144.92891","(-37.78964, 144.92891)"
"Recreation Services","Leased Facilities","Lease - City Baths - Cafe","422 Swanston Street","Melbourne","3000","Building",,,,
"Recreation Services","Leased Facilities","Lease - City Baths - Sports Medicine Clinic","422 Swanston Street","Melbourne","3000","Building",,,,
"Recreation Services","Leased Facilities","Lease - Royal Park Golf Shop","Poplar Road","Parkville","3052","Building","Leased Facilities Aggregated","-37.78189","144.95631","(-37.78189, 144.95631)"
"Recreation Services","Leased Facilities","Lease - Royal Park Golf Clubhouse","11 Old Poplar Road","Parkville","3052","Building",,"-37.78193","144.95633","(-37.78193, 144.95633)"
"Recreation Services","Leased Facilities","Lease - Urban Camp","Brens Drive","Parkville","3052","Building","Leased Facilities Aggregated","-37.78652","144.94498","(-37.78652, 144.94498)"
"Recreation Services","Leased Facilities","Tennis Court - Fawkner Park","65 Toorak Road","South Yarra","3141","Building",,"-37.83792","144.97937","(-37.83792, 144.97937)"
"Customer Relations","Leased Facilities","Lease - Kiosk Newspaper 15 - Flinders Street","211 Flinders Street","Melbourne","3000","Open Space",,,,
"Events Melbourne","Leased Facilities","Lease - Events Supply Moomba Warehouse","17 Hughes Street","Yarraville","3013","Building","Recreation Facilities Aggregated","-37.82262","144.89015","(-37.82262, 144.89015)"
"Events Melbourne","Leased Facilities","Lease - Events Supply Hardware Lane","Opp 65 Hardware Lane","Melbourne","3000","Open Space","Recreation Facilities Aggregated","-37.81329","144.96108","(-37.81329, 144.96108)"
"Events Melbourne","Leased Facilities","Lease - Events Supply Alexander Gardens","Alexander Gardens","Melbourne","3000","Open Space","Recreation Facilities Aggregated","-37.82049","144.97219","(-37.82049, 144.97219)"
"Property Services","Leased Facilities","North and West Melbourne Neighbourhood Centre","58 Errol St","North Melbourne","3051",,,,,
"Community Strengthening","Library Facilities","Library - North Melbourne","66 Errol Street","North Melbourne","3051","Building","Library Facilities Aggregated","-37.80355","144.94987","(-37.80355, 144.94987)"
"Community Strengthening","Library Facilities","Library - East Melbourne","126 George Street","East Melbourne","3002","Building","Library Facilities Aggregated","-37.81507","144.98638","(-37.81507, 144.98638)"
"Community Strengthening","Library Facilities","Library - Docklands","839 Collins Street","Docklands","3008","Building","Library Facilities Aggregated","-37.82002","144.94055","(-37.82002, 144.94055)"
"Community Strengthening","Library Facilities","Library - City","253 Flinders Lane","Melbourne","3000","Building","Library Facilities Aggregated","-37.81691","144.96584","(-37.81691, 144.96584)"
"Engineering Services","Lighting Street","Street Lighting - Melbourne Network","Swanston Street","Melbourne","3000","Open Space","Street Lighting Facility Network","-37.81459","144.96658","(-37.81459, 144.96658)"
"Engineering Services","Lighting Street","Street Lighting - Docklands Network","N/A","Docklands","3008","Open Space","Street Lighting Facility Network","-37.81435","144.94028","(-37.81435, 144.94028)"
"Engineering Services","Lighting Street","Public Lighting Melbourne Parkville Avenue","Parkville Avenue","Melbourne","3000","Open Space","Street Lighting Facility Network",,,
"Engineering Services","Lighting Street","Street Lighting - Citipower","Unknown","Melbourne","3000",,,,,
"Property Services","Park Facilities","Dove Cote - Batman Park","2A Spencer Street","Melbourne","3000","Building","Park Facilities Aggregated","-37.82155","144.95741","(-37.82155, 144.95741)"
"Property Services","Park Facilities","Pumping Station - Stubbs Street","NE Cnr Stubbs Street and Macaulay Road","Kensington","3031","Building","Park Facilities Aggregated","-37.79493","144.93531","(-37.79493, 144.93531)"
"Property Services","Park Facilities","Pumping Station - Sutton Street West","Sutton Street","Kensington","3031","Building",,,,
"Engineering Services","Park Facilities","Pumping Station - Sutton Street","Opp 90 Sutton Street","North Melbourne","3051","Building","Park Facilities Aggregated","-37.79192","144.93688","(-37.79192, 144.93688)"
"Engineering Services","Park Facilities","Pumping Station - Macaulay Road","185 Langford Street","North Melbourne","3051","Building","Park Facilities Aggregated","-37.79527","144.93652","(-37.79527, 144.93652)"
"Engineering Services","Park Facilities","Pumping Station - Gracie Street","Opp 2 Gracie Street","North Melbourne","3051","Building","Park Facilities Aggregated","-37.79819","144.93693","(-37.79819, 144.93693)"
"Engineering Services","Park Facilities","Reserve - Monnee Ponds Creek","Arden Street","North Melbourne","3051","Open Space",,,,
"Engineering Services","Park Facilities","Reserve - China Town Arch","Little Bourke Street","Melbourne","3000","Open Space",,,,
"Engineering Services","Park Facilities","Reserve - City Square","Cnr Collins and Swanstons Streets","Melbourne","3000","Open Space",,,,
"Engineering Services","Park Facilities","Pumping Station - Dudley Street","Dudley Street","West Melbourne","3003","Building","Park Facilities Aggregated","-37.81171","144.94573","(-37.81171, 144.94573)"
"Engineering Services","Park Facilities","Pumping Station - Grant Street","25 Grant Street","Southbank","3006","Building","Park Facilities Aggregated","-37.82561","144.96905","(-37.82561, 144.96905)"
"Engineering Services","Park Facilities","Pumping Station - Kensington Road","216 Kensington Road","West Melbourne","3011","Building","Park Facilities Aggregated","-37.80071","144.91611","(-37.80071, 144.91611)"
"Engineering Services","Park Facilities","Pumping Station - Bent Street","Opp 22 Bent Street","Flemington","3031","Building","Park Facilities Aggregated","-37.79534","144.93534","(-37.79534, 144.93534)"
"Park Services including Waterways","Park Facilities","Reserve - Clayton","201 Macaulay Road","North Melbourne","3051","Open Space","Park Facilities Aggregated","-37.79633","144.93914","(-37.79633, 144.93914)"
"Park Services including Waterways","Park Facilities","Street Reserve - Arden Street","Arden Street","North Melbourne","3051","Open Space","Park Facilities Aggregated","-37.79945","144.93609","(-37.79945, 144.93609)"
"Park Services including Waterways","Park Facilities","Public Lighting - Parks - Errol Street Reserve","196-198 Errol Street","North Melbourne","3051","Open Space","Park Facilities Aggregated","-37.79954","144.9505","(-37.79954, 144.9505)"
"Park Services including Waterways","Park Facilities","Street Reserve - Curzon Street","Curzon Street","North Melbourne","3051","Open Space",,"-37.80207","144.94829","(-37.80207, 144.94829)"
"Park Services including Waterways","Park Facilities","Boulevard - Elizabeth Street","Elizabeth Street","North Melbourne","3051","Open Space",,"-37.80889","144.96061","(-37.80889, 144.96061)"
"Park Services including Waterways","Park Facilities","Boulevard - Flemington Road","Flemington Road","North Melbourne","3051","Open Space",,,,
"Park Services including Waterways","Park Facilities","Reserve - Buncle Street","Buncle Street","North Melbourne","3051","Open Space",,,,
"Park Services including Waterways","Park Facilities","Reserve - Errol Street","Errol Street","North Melbourne","3051","Open Space",,,,
"Park Services including Waterways","Park Facilities","Reserve - Pleasance Gardens","Canning Street","North Melbourne","3051","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Chapman Street","Chapman Street","North Melbourne","3051","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Wood Street","Wood Street","North Melbourne","3051","Open Space",,,,
"Park Services including Waterways","Park Facilities","Depot - Royal Park North Residence","369 The Avenue","Parkville","3052","Building",,"-37.77825","144.95924","(-37.77825, 144.95924)"
"Park Services including Waterways","Park Facilities","Street Reserve - Galada Avenue","Galada Avenue","Parkville","3052","Open Space","Park Facilities Aggregated","-37.77976","144.93968","(-37.77976, 144.93968)"
"Park Services including Waterways","Park Facilities","Reserve - Galada Avenue","12 Galada Avenue","Parkville","3052","Open Space",,"-37.77999","144.94015","(-37.77999, 144.94015)"
"Park Services including Waterways","Park Facilities","Pumping Station - Manningham Street","Manningham Street","Parkville","3052","Building","Park Facilities Aggregated","-37.78347","144.94053","(-37.78347, 144.94053)"
"Park Services including Waterways","Park Facilities","Park - Manningham","Manningham Street","Parkville","3052","Open Space","Park Facilities Aggregated","-37.78384","144.94279","(-37.78384, 144.94279)"
"Park Services including Waterways","Park Facilities","Depot - Royal Park","Gatehouse Street","Parkville","3052","Building",,"-37.78506","144.94197","(-37.78506, 144.94197)"
"Park Services including Waterways","Park Facilities","Street Reserve - Elliott Avenue","Elliot Avenue","Parkville","3052","Open Space","Park Facilities Aggregated","-37.78566","144.95358","(-37.78566, 144.95358)"
"Park Services including Waterways","Park Facilities","Park - Royal Park","Flemington Road","Parkville","3052","Open Space","Park Facilities Aggregated","-37.78829","144.95102","(-37.78829, 144.95102)"
"Supply Chain","Supply Chain","Postage","Unknown","Melbourne","3000",,,,,
"Park Services including Waterways","Park Facilities","Boulevard - Royal Parade","Royal Parade","Parkville","3052","Open Space",,,,
"Park Services including Waterways","Park Facilities","Depot - Royal Park South Residence","1 Gatehouse Street","Parkville","3052","Building",,,,
"Park Services including Waterways","Park Facilities","Depot - Royal Park West Residence","369 The Avenue","Parkville","3052","Building",,,,
"Park Services including Waterways","Park Facilities","Park - Royal Park South","Flemington Road","Parkville","3052","Open Space",,,,
"Park Services including Waterways","Park Facilities","Reserve - Ievers","Flemington Road","Parkville","3052","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - College Cresent","College Cresent","Parkville","3052","Open Space",,,,
"Park Services including Waterways","Park Facilities","Depot - Flagstaff Gardens","La Trobe Street","Melbourne","3000","Building",,"-37.80981","144.95379","(-37.80981, 144.95379)"
"Park Services including Waterways","Park Facilities","Street Reserve - Miscellaneous","Multiple Small Sites","Melbourne","3000","Open Space",,"-37.81459","144.96658","(-37.81459, 144.96658)"
"Park Services including Waterways","Park Facilities","Street Reserve - Swanston Street","Swanston Street","Melbourne","3000","Open Space","Park Facilities Aggregated","-37.81459","144.96658","(-37.81459, 144.96658)"
"Park Services including Waterways","Park Facilities","Street Reserve - Rathdowne Street","Rathdowne Street","Carlton","3053","Open Space",,"-37.80023","144.97004","(-37.80023, 144.97004)"
"Park Services including Waterways","Park Facilities","Pumping Station - St Kilda Road","St Kilda Road","Melbourne","3000","Building","Park Facilities Aggregated","-37.81986","144.96846","(-37.81986, 144.96846)"
"Park Services including Waterways","Park Facilities","Depot - Carlton Gardens","Rathdowne Street","Carlton","3053","Building",,"-37.80101","144.97088","(-37.80101, 144.97088)"
"Park Services including Waterways","Park Facilities","Garden - Carlton North","1 Carlton Street","Carlton","3053","Open Space",,"-37.80189","144.97199","(-37.80189, 144.97199)"
"Park Services including Waterways","Park Facilities","Park - Kings Domain","Alexandra Avenue","Melbourne","3000","Open Space","Park Facilities Aggregated","-37.82481","144.97436","(-37.82481, 144.97436)"
"Park Services including Waterways","Park Facilities","Reserve - Lincoln Square","138 Bouverie Street","Carlton","3053","Open Space","Park Facilities Aggregated","-37.80245","144.96289","(-37.80245, 144.96289)"
"Park Services including Waterways","Park Facilities","Depot - Kings Domain","Alexandra Avenue","Melbourne","3000","Building",,"-37.82696","144.97467","(-37.82696, 144.97467)"
"Park Services including Waterways","Park Facilities","Reserve - Argyle Square","153 Lygon Street","Carlton","3053","Open Space","Recreation Facilities Aggregated","-37.80275","144.96585","(-37.80275, 144.96585)"
"Park Services including Waterways","Park Facilities","Depot - Shrine Reserve","St Kilda Road","Melbourne","3000","Building",,"-37.83221","144.97624","(-37.83221, 144.97624)"
"Park Services including Waterways","Park Facilities","Garden - Carlton South","Victoria Street","Carlton","3053","Open Space","Park Facilities Aggregated","-37.80625","144.97115","(-37.80625, 144.97115)"
"Park Services including Waterways","Park Facilities","Depot - Carlton Gardens Residence","Rathdowne Street","Carlton","3053","Building",,,,
"Park Services including Waterways","Park Facilities","Reserve - Macarthur Square","Cnr Rathdowne and Canning Streets","Carlton","3053","Open Space",,,,
"Park Services including Waterways","Park Facilities","Depot - Alexandra Gardens Residence","Alexandra Parade","Melbourne","3000","Building",,,,
"Park Services including Waterways","Park Facilities","Reserve - Murchison Square","Murchison Street","Carlton","3053","Open Space",,,,
"Park Services including Waterways","Park Facilities","Garden - Queen Victoria","St Kilda Road","Melbourne","3000","Open Space","Park Facilities Aggregated",,,
"Park Services including Waterways","Park Facilities","Reserve - Neill Street","2 Neill Street","Carlton","3053","Open Space",,,,
"Park Services including Waterways","Park Facilities","Park - Birrarung Marr","Batman Avenue","Melbourne","3000","Open Space","Park Facilities Aggregated",,,
"Park Services including Waterways","Park Facilities","Street Reserve - Curtin Street","Curtin Street","Carlton","3053","Open Space",,,,
"Park Services including Waterways","Park Facilities","Park - Docklands","North Warf Road","Melbourne","3000","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Lygon Street","Lygon Street","Carlton","3053","Open Space",,,,
"Park Services including Waterways","Park Facilities","Reserve - Cathedral Place","Cnr Gisbourne and Lansdowne Streets","East Melbourne","3000","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Queensberry Street","Queensberry Street","Carlton","3053","Open Space",,,,
"Park Services including Waterways","Park Facilities","Reserve - Hennessy","Royal Parade","Melbourne","3000","Open Space",,,,
"Park Services including Waterways","Park Facilities","Reserve - University Square","Cnr Pelham Street and Haymarket Lane","Carlton","3053","Open Space",,,,
"Park Services including Waterways","Park Facilities","Reserve - Spring Street","Spring Street","Melbourne","3000","Open Space",,,,
"Park Services including Waterways","Park Facilities","Reserve - William Street","William Street","Melbourne","3000","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Alexandra Avenue","Alexandra Avenue","Melbourne","3000","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Anderson Street","Anderson Street","Melbourne","3000","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Bourke Street","Bourke Street","Melbourne","3000","Open Space","Park Facilities Aggregated",,,
"Park Services including Waterways","Park Facilities","Street Reserve - Buckley Street","Buckley Street","Melbourne","3000","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Clowes Street","Clowes Street","Melbourne","3000","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Garton Street","Garton Street","Carlton North","3054","Open Space",,"-37.78352","144.96376","(-37.78352, 144.96376)"
"Park Services including Waterways","Park Facilities","Street Reserve - Exhibition Street","Exhibition Street","Melbourne","3000","Open Space",,,,
"Park Services including Waterways","Park Facilities","Park - Princes Park","Royal Parade","Carlton North","3054","Open Space","Park Facilities Aggregated","-37.78511","144.96159","(-37.78511, 144.96159)"
"Park Services including Waterways","Park Facilities","Street Reserve - Flinders Lane","Flinders Lane","Melbourne","3000","Open Space","Park Facilities Aggregated",,,
"Park Services including Waterways","Park Facilities","Depot - Princes Park Residence","Royal Parade","Carlton North","3054","Building",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Lonsdale Street","572 Lonsdale Street","Melbourne","3000","Open Space",,,,
"Park Services including Waterways","Park Facilities","Reserve - Hardy","MacPherson Street","Carlton North","3054","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Market Street","Market Street","Melbourne","3000","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Cemetery Road","Cemetery road","Carlton North","3054","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Queensbridge Street","Queensbridge Street","Melbourne","3000","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Russell Street","Russell Street","Melbourne","3000","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Spencer Street","Spencer Street","Melbourne","3000","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Victoria Street (Eight Hour Reserve)","Victoria Street","Melbourne","3000","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - William Street","William Street","Melbourne","3000","Open Space",,,,
"Park Services including Waterways","Park Facilities","Event Supply - Alexandra Gardens - Pillar 175 Meter 6","Alexandra Parade","Melbourne","3000","Open Space",,,,
"Park Services including Waterways","Park Facilities","Depot - Fawkner Park","Toorak Road","South Yarra","3141","Building",,"-37.83908","144.97819","(-37.83908, 144.97819)"
"Park Services including Waterways","Park Facilities","Park - Fawkner","24 Commercial Road","South Yarra","3141","Open Space","Park Facilities Aggregated","-37.84075","144.98172","(-37.84075, 144.98172)"
"Park Services including Waterways","Park Facilities","Depot -  Fawkner Park Residence","Toorak Road","South Yarra","3141","Building",,,,
"Park Services including Waterways","Park Facilities","Boulevard - Victoria Parade","Victoria Parade","East Melbourne","3002","Open Space",,"-37.80628","144.95947","(-37.80628, 144.95947)"
"Park Services including Waterways","Park Facilities","Park - Parliament","489 Albert Street","East Melbourne","3002","Open Space","Park Facilities Aggregated","-37.80981","144.97346","(-37.80981, 144.97346)"
"Park Services including Waterways","Park Facilities","Garden - Fitzroy","230 Wellington Parade","East Melbourne","3002","Open Space","Park Facilities Aggregated","-37.81291","144.98045","(-37.81291, 144.98045)"
"Park Services including Waterways","Park Facilities","Depot - Fitzroy Gardens - Conservatory","Wellington Parade","East Melbourne","3002","Building",,"-37.81403","144.97856","(-37.81403, 144.97856)"
"Park Services including Waterways","Park Facilities","Depot - Fitzroy Gardens","Wellington Parade","East Melbourne","3002","Building",,"-37.81508","144.97911","(-37.81508, 144.97911)"
"Park Services including Waterways","Park Facilities","Park - Yarra Park","Brunton Avenue","Jolimont","3002","Open Space","Park Facilities Aggregated","-37.81887","144.98579","(-37.81887, 144.98579)"
"Park Services including Waterways","Park Facilities","Depot - Fitzroy Gardens Residence","Wellington Parade","East Melbourne","3002","Building",,,,
"Park Services including Waterways","Park Facilities","Depot - Yarra Park Residence","Brunton Avenue","East Melbourne","3002","Building",,,,
"Park Services including Waterways","Park Facilities","Garden - Treasury","Wellington Parade","East Melbourne","3002","Open Space",,,,
"Park Services including Waterways","Park Facilities","Reserve - Burston","Macarthur Street","East Melbourne","3002","Open Space",,,,
"Park Services including Waterways","Park Facilities","Reserve - Darling Square","Cnr Darling and Grey Streets","East Melbourne","3002","Open Space","Park Facilities Aggregated",,,
"Park Services including Waterways","Park Facilities","Reserve - Gillot","Cnr Nicholson and Spring Streets","East Melbourne","3002","Open Space",,,,
"Park Services including Waterways","Park Facilities","Reserve - Gordon Memorial","74 Spring Street","East Melbourne","3002","Open Space",,,,
"Park Services including Waterways","Park Facilities","Reserve - Jolimont","Wellington Parade","East Melbourne","3002","Open Space",,,,
"Park Services including Waterways","Park Facilities","Reserve - Powlett","Albert Street","East Melbourne","3002","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Brunton Avenue","Bunton Avenue","East Melbourne","3002","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Wellington Parade","Wellington Parade","East Melbourne","3002","Open Space",,,,
"Park Services including Waterways","Park Facilities","Sub Station - Powlett Reserve","Powett Street","East Melbourne","3002","Building",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Footscray Road","Footscray Road","West Melbourne","3003","Open Space","Park Facilities Aggregated","-37.80827","144.92395","(-37.80827, 144.92395)"
"Park Services including Waterways","Park Facilities","Street Reserve - Dudley Street","Dudley Street","West Melbourne","3003","Open Space","Park Facilities Aggregated","-37.81063","144.94864","(-37.81063, 144.94864)"
"Park Services including Waterways","Park Facilities","Garden - Flagstaff","Willams Street","West Melbourne","3003","Open Space",,,,
"Park Services including Waterways","Park Facilities","Reserve - Adderley Street","211 Adderley Street","West Melbourne","3003","Open Space",,,,
"Park Services including Waterways","Park Facilities","Reserve - Eades","Eades Place","West Melbourne","3003","Open Space",,,,
"Park Services including Waterways","Park Facilities","Reserve - Hawke And Millar","Cnr Hawke and Millar Streets","West Melbourne","3003","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Dynon Road","Dynon Road","West Melbourne","3003","Open Space",,,,
"Park Services including Waterways","Park Facilities","Boulevard - St Kilda Road","St Kilda Road","Melbourne","3004","Open Space","Park Facilities Aggregated","-37.82325","144.97007","(-37.82325, 144.97007)"
"Park Services including Waterways","Park Facilities","Park - Shrine","St Kilda Road","Melbourne","3004","Open Space","Park Facilities Aggregated","-37.83023","144.97302","(-37.83023, 144.97302)"
"Park Services including Waterways","Park Facilities","Reserve - Yarra Bank","Batman Avenue","Melbourne","3004","Open Space",,,,
"Park Services including Waterways","Park Facilities","Boulevard - Southbank","Southbank Boulevard","Southbank","3006","Open Space",,"-37.82106","144.96234","(-37.82106, 144.96234)"
"Park Services including Waterways","Park Facilities","Street Reserve - Kavanagh Street","Kavanagh Street","Southbank","3006","Open Space",,"-37.82492","144.96328","(-37.82492, 144.96328)"
"Park Services including Waterways","Park Facilities","Reserve - Sturt Street","276 Sturt Street","Southbank","3006","Open Space","Park Facilities Aggregated","-37.82976","144.96487","(-37.82976, 144.96487)"
"Park Services including Waterways","Park Facilities","Reserve - Queensbridge Square","1 Southbank Promenade","Southbank","3006","Open Space",,,,
"Park Services including Waterways","Park Facilities","Reserve - Southbank Promenade","Southbank Promenade","Southbank","3006","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Marmion Place","Marmion Place","Docklands","3008","Open Space",,"-37.81356","144.942638","(-37.81356, 144.942638)"
"Park Services including Waterways","Park Facilities","Street Reserve - Palmyra Way","Palmyra Way","Docklands","3008","Open Space",,"-37.81381","144.94333","(-37.81381, 144.94333)"
"Park Services including Waterways","Park Facilities","Street Reserve - St Mangos Lane","St Mangos Lane","Docklands","3008","Open Space",,"-37.81448","144.94154","(-37.81448, 144.94154)"
"Park Services including Waterways","Park Facilities","Street Reserve - Siddeley Street","Siddeley Street","Docklands","3008","Open Space",,"-37.82228","144.95326","(-37.82228, 144.95326)"
"Park Services including Waterways","Park Facilities","Street Reserve - Lorimer Street","Lorimer Street","Docklands","3008","Open Space","Park Facilities Aggregated","-37.82359","144.93989","(-37.82359, 144.93989)"
"Park Services including Waterways","Park Facilities","Street Reserve - Hartley Street","Cnr Hartley and Lorimer Streets","Docklands","3008","Open Space",,"-37.82446","144.94021","(-37.82446, 144.94021)"
"Park Services including Waterways","Park Facilities","Reserve - Point Park","25 Lorimer Street","Docklands","3008","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Aurora Lane","Aurora Lane","Docklands","3008","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Docklands Drive","Docklands Drive","Docklands","3008","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Doepel Way","Doepel Way","Docklands","3008","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Enterprise Way","Enterprise Way","Docklands","3008","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Harbour Esplanade","Harbour Esplanade","Docklands","3008","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Hydra Way","Hydra Way","Docklands","3008","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Import Lane","Import Lane","Docklands","3008","Open Space",,,,
"Park Services including Waterways","Park Facilities","Street Reserve - Investigator Drive","Investigator Drive","Docklands","3008","Open Space",,,,
