"date","state","congressional_district_cd","gender","age","veterans"
"2020-09-30T00:00:00.000","Arizona","CD 4","Female","Under 65","4650"
"2020-09-30T00:00:00.000","Arizona","CD 4","Female","65 and Over","2153"
"2020-09-30T00:00:00.000","Arizona","CD 5","Male","Under 65","26544"
"2020-09-30T00:00:00.000","Arizona","CD 5","Male","65 and Over","27251"
"2020-09-30T00:00:00.000","Arizona","CD 5","Female","Under 65","4083"
"2020-09-30T00:00:00.000","Arizona","CD 5","Female","65 and Over","1201"
"2020-09-30T00:00:00.000","Arizona","CD 6","Male","Under 65","20380"
"2020-09-30T00:00:00.000","Arizona","CD 6","Male","65 and Over","25539"
"2020-09-30T00:00:00.000","Arizona","CD 6","Female","Under 65","3316"
"2020-09-30T00:00:00.000","Arizona","CD 6","Female","65 and Over","1124"
"2020-09-30T00:00:00.000","Arizona","CD 7","Male","Under 65","14815"
"2020-09-30T00:00:00.000","Arizona","CD 7","Male","65 and Over","8571"
"2020-09-30T00:00:00.000","Arizona","CD 7","Female","Under 65","3211"
"2020-09-30T00:00:00.000","Arizona","CD 7","Female","65 and Over","577"
"2020-09-30T00:00:00.000","Arizona","CD 8","Male","Under 65","28312"
"2020-09-30T00:00:00.000","Arizona","CD 8","Male","65 and Over","36701"
"2020-09-30T00:00:00.000","Arizona","CD 8","Female","Under 65","4919"
"2020-09-30T00:00:00.000","Arizona","CD 8","Female","65 and Over","1496"
"2020-09-30T00:00:00.000","Arizona","CD 9","Male","Under 65","21556"
"2020-09-30T00:00:00.000","Arizona","CD 9","Male","65 and Over","16010"
"2020-09-30T00:00:00.000","Arizona","CD 9","Female","Under 65","4119"
"2020-09-30T00:00:00.000","Arizona","CD 9","Female","65 and Over","990"
"2020-09-30T00:00:00.000","Arkansas","CD 1","Male","Under 65","23018"
"2020-09-30T00:00:00.000","Arkansas","CD 1","Male","65 and Over","21932"
"2020-09-30T00:00:00.000","Arkansas","CD 1","Female","Under 65","3393"
"2020-09-30T00:00:00.000","Arkansas","CD 1","Female","65 and Over","846"
"2020-09-30T00:00:00.000","Arkansas","CD 2","Male","Under 65","28207"
"2020-09-30T00:00:00.000","Arkansas","CD 2","Male","65 and Over","24440"
"2020-09-30T00:00:00.000","Arkansas","CD 2","Female","Under 65","5608"
"2020-09-30T00:00:00.000","Arkansas","CD 2","Female","65 and Over","1300"
"2020-09-30T00:00:00.000","Arkansas","CD 3","Male","Under 65","25282"
"2020-09-30T00:00:00.000","Arkansas","CD 3","Male","65 and Over","23077"
"2020-09-30T00:00:00.000","Arkansas","CD 3","Female","Under 65","3743"
"2020-09-30T00:00:00.000","Arkansas","CD 3","Female","65 and Over","830"
"2020-09-30T00:00:00.000","Arkansas","CD 4","Male","Under 65","21562"
"2020-09-30T00:00:00.000","Arkansas","CD 4","Male","65 and Over","23566"
"2020-09-30T00:00:00.000","Arkansas","CD 4","Female","Under 65","3381"
"2020-09-30T00:00:00.000","Arkansas","CD 4","Female","65 and Over","818"
"2020-09-30T00:00:00.000","California","CD 1","Male","Under 65","19094"
"2020-09-30T00:00:00.000","California","CD 1","Male","65 and Over","28811"
"2020-09-30T00:00:00.000","California","CD 1","Female","Under 65","3220"
"2020-09-30T00:00:00.000","California","CD 1","Female","65 and Over","1039"
"2020-09-30T00:00:00.000","California","CD 2","Male","Under 65","12045"
"2020-09-30T00:00:00.000","California","CD 2","Male","65 and Over","21049"
"2020-09-30T00:00:00.000","California","CD 2","Female","Under 65","1839"
"2020-09-30T00:00:00.000","California","CD 2","Female","65 and Over","839"
"2020-09-30T00:00:00.000","California","CD 3","Male","Under 65","22542"
"2020-09-30T00:00:00.000","California","CD 3","Male","65 and Over","20504"
"2020-09-30T00:00:00.000","California","CD 3","Female","Under 65","5051"
"2020-09-30T00:00:00.000","California","CD 3","Female","65 and Over","1497"
"2020-09-30T00:00:00.000","California","CD 4","Male","Under 65","18584"
"2020-09-30T00:00:00.000","California","CD 4","Male","65 and Over","30323"
"2020-09-30T00:00:00.000","California","CD 4","Female","Under 65","2934"
"2020-09-30T00:00:00.000","California","CD 4","Female","65 and Over","773"
"2020-09-30T00:00:00.000","California","CD 5","Male","Under 65","13944"
"2020-09-30T00:00:00.000","California","CD 5","Male","65 and Over","18617"
"2020-09-30T00:00:00.000","California","CD 5","Female","Under 65","2531"
"2020-09-30T00:00:00.000","California","CD 5","Female","65 and Over","790"
"2020-09-30T00:00:00.000","California","CD 6","Male","Under 65","17637"
"2020-09-30T00:00:00.000","California","CD 6","Male","65 and Over","14735"
"2020-09-30T00:00:00.000","California","CD 6","Female","Under 65","3368"
"2020-09-30T00:00:00.000","California","CD 6","Female","65 and Over","855"
"2020-09-30T00:00:00.000","California","CD 7","Male","Under 65","19120"
"2020-09-30T00:00:00.000","California","CD 7","Male","65 and Over","20807"
"2020-09-30T00:00:00.000","California","CD 7","Female","Under 65","3804"
"2020-09-30T00:00:00.000","California","CD 7","Female","65 and Over","1482"
"2020-09-30T00:00:00.000","California","CD 8","Male","Under 65","22386"
"2020-09-30T00:00:00.000","California","CD 8","Male","65 and Over","19228"
"2020-09-30T00:00:00.000","California","CD 8","Female","Under 65","3530"
"2020-09-30T00:00:00.000","California","CD 8","Female","65 and Over","1027"
"2020-09-30T00:00:00.000","California","CD 9","Male","Under 65","15914"
"2020-09-30T00:00:00.000","California","CD 9","Male","65 and Over","14209"
"2020-09-30T00:00:00.000","California","CD 9","Female","Under 65","2678"
"2020-09-30T00:00:00.000","California","CD 9","Female","65 and Over","765"
"2020-09-30T00:00:00.000","California","CD 10","Male","Under 65","15791"
"2020-09-30T00:00:00.000","California","CD 10","Male","65 and Over","13741"
"2020-09-30T00:00:00.000","California","CD 10","Female","Under 65","2359"
"2020-09-30T00:00:00.000","California","CD 10","Female","65 and Over","416"
"2020-09-30T00:00:00.000","California","CD 11","Male","Under 65","9750"
"2020-09-30T00:00:00.000","California","CD 11","Male","65 and Over","14650"
"2020-09-30T00:00:00.000","California","CD 11","Female","Under 65","1208"
"2020-09-30T00:00:00.000","California","CD 11","Female","65 and Over","866"
"2020-09-30T00:00:00.000","California","CD 12","Male","Under 65","9883"
"2020-09-30T00:00:00.000","California","CD 12","Male","65 and Over","10250"
"2020-09-30T00:00:00.000","California","CD 12","Female","Under 65","1299"
"2020-09-30T00:00:00.000","California","CD 12","Female","65 and Over","388"
"2020-09-30T00:00:00.000","California","CD 13","Male","Under 65","10078"
"2020-09-30T00:00:00.000","California","CD 13","Male","65 and Over","11368"
"2020-09-30T00:00:00.000","California","CD 13","Female","Under 65","2119"
"2020-09-30T00:00:00.000","California","CD 13","Female","65 and Over","669"
"2020-09-30T00:00:00.000","California","CD 14","Male","Under 65","8547"
"2020-09-30T00:00:00.000","California","CD 14","Male","65 and Over","12696"
"2020-09-30T00:00:00.000","California","CD 14","Female","Under 65","1022"
"2020-09-30T00:00:00.000","California","CD 14","Female","65 and Over","514"
"2020-09-30T00:00:00.000","California","CD 15","Male","Under 65","12031"
"2020-09-30T00:00:00.000","California","CD 15","Male","65 and Over","12962"
"2020-09-30T00:00:00.000","California","CD 15","Female","Under 65","1580"
"2020-09-30T00:00:00.000","California","CD 15","Female","65 and Over","538"
"2020-09-30T00:00:00.000","California","CD 16","Male","Under 65","11011"
"2020-09-30T00:00:00.000","California","CD 16","Male","65 and Over","10575"
"2020-09-30T00:00:00.000","California","CD 16","Female","Under 65","1752"
"2020-09-30T00:00:00.000","California","CD 16","Female","65 and Over","822"
"2020-09-30T00:00:00.000","California","CD 17","Male","Under 65","8398"
"2020-09-30T00:00:00.000","California","CD 17","Male","65 and Over","8962"
"2020-09-30T00:00:00.000","California","CD 17","Female","Under 65","1179"
"2020-09-30T00:00:00.000","California","CD 17","Female","65 and Over","358"
"2020-09-30T00:00:00.000","California","CD 18","Male","Under 65","8276"
"2020-09-30T00:00:00.000","California","CD 18","Male","65 and Over","14084"
"2020-09-30T00:00:00.000","California","CD 18","Female","Under 65","1483"
"2020-09-30T00:00:00.000","California","CD 18","Female","65 and Over","574"
"2020-09-30T00:00:00.000","California","CD 19","Male","Under 65","10526"
"2020-09-30T00:00:00.000","California","CD 19","Male","65 and Over","10230"
"2020-09-30T00:00:00.000","California","CD 19","Female","Under 65","1344"
"2020-09-30T00:00:00.000","California","CD 19","Female","65 and Over","426"
"2020-09-30T00:00:00.000","California","CD 20","Male","Under 65","12725"
"2020-09-30T00:00:00.000","California","CD 20","Male","65 and Over","14089"
"2020-09-30T00:00:00.000","California","CD 20","Female","Under 65","2430"
"2020-09-30T00:00:00.000","California","CD 20","Female","65 and Over","1001"
"2020-09-30T00:00:00.000","California","CD 21","Male","Under 65","10442"
"2020-09-30T00:00:00.000","California","CD 21","Male","65 and Over","6885"
"2020-09-30T00:00:00.000","California","CD 21","Female","Under 65","1786"
"2020-09-30T00:00:00.000","California","CD 21","Female","65 and Over","354"
"2020-09-30T00:00:00.000","California","CD 22","Male","Under 65","15734"
"2020-09-30T00:00:00.000","California","CD 22","Male","65 and Over","14365"
"2020-09-30T00:00:00.000","California","CD 22","Female","Under 65","2490"
"2020-09-30T00:00:00.000","California","CD 22","Female","65 and Over","922"
"2020-09-30T00:00:00.000","California","CD 23","Male","Under 65","21426"
"2020-09-30T00:00:00.000","California","CD 23","Male","65 and Over","17851"
"2020-09-30T00:00:00.000","California","CD 23","Female","Under 65","3550"
"2020-09-30T00:00:00.000","California","CD 23","Female","65 and Over","838"
"2020-09-30T00:00:00.000","California","CD 24","Male","Under 65","14122"
"2020-09-30T00:00:00.000","California","CD 24","Male","65 and Over","21262"
"2020-09-30T00:00:00.000","California","CD 24","Female","Under 65","2307"
"2020-09-30T00:00:00.000","California","CD 24","Female","65 and Over","953"
"2020-09-30T00:00:00.000","California","CD 25","Male","Under 65","15074"
"2020-09-30T00:00:00.000","California","CD 25","Male","65 and Over","11517"
"2020-09-30T00:00:00.000","California","CD 25","Female","Under 65","2326"
"2020-09-30T00:00:00.000","California","CD 25","Female","65 and Over","468"
"2020-09-30T00:00:00.000","California","CD 26","Male","Under 65","14460"
"2020-09-30T00:00:00.000","California","CD 26","Male","65 and Over","16490"
"2020-09-30T00:00:00.000","California","CD 26","Female","Under 65","2361"
"2020-09-30T00:00:00.000","California","CD 26","Female","65 and Over","612"
"2020-09-30T00:00:00.000","California","CD 27","Male","Under 65","8739"
"2020-09-30T00:00:00.000","California","CD 27","Male","65 and Over","11165"
"2020-09-30T00:00:00.000","California","CD 27","Female","Under 65","1070"
"2020-09-30T00:00:00.000","California","CD 27","Female","65 and Over","483"
"2020-09-30T00:00:00.000","California","CD 28","Male","Under 65","7374"
"2020-09-30T00:00:00.000","California","CD 28","Male","65 and Over","8316"
"2020-09-30T00:00:00.000","California","CD 28","Female","Under 65","1114"
"2020-09-30T00:00:00.000","California","CD 28","Female","65 and Over","347"
"2020-09-30T00:00:00.000","California","CD 29","Male","Under 65","7464"
"2020-09-30T00:00:00.000","California","CD 29","Male","65 and Over","5481"
"2020-09-30T00:00:00.000","California","CD 29","Female","Under 65","1352"
"2020-09-30T00:00:00.000","California","CD 29","Female","65 and Over","452"
"2020-09-30T00:00:00.000","California","CD 30","Male","Under 65","10338"
"2020-09-30T00:00:00.000","California","CD 30","Male","65 and Over","12609"
"2020-09-30T00:00:00.000","California","CD 30","Female","Under 65","1582"
"2020-09-30T00:00:00.000","California","CD 30","Female","65 and Over","361"
"2020-09-30T00:00:00.000","California","CD 31","Male","Under 65","15692"
"2020-09-30T00:00:00.000","California","CD 31","Male","65 and Over","11949"
"2020-09-30T00:00:00.000","California","CD 31","Female","Under 65","2603"
"2020-09-30T00:00:00.000","California","CD 31","Female","65 and Over","763"
"2020-09-30T00:00:00.000","California","CD 32","Male","Under 65","9824"
"2020-09-30T00:00:00.000","California","CD 32","Male","65 and Over","8363"
"2020-09-30T00:00:00.000","California","CD 32","Female","Under 65","1194"
"2020-09-30T00:00:00.000","California","CD 32","Female","65 and Over","335"
"2020-09-30T00:00:00.000","California","CD 33","Male","Under 65","7416"
"2020-09-30T00:00:00.000","California","CD 33","Male","65 and Over","14653"
"2020-09-30T00:00:00.000","California","CD 33","Female","Under 65","1121"
"2020-09-30T00:00:00.000","California","CD 33","Female","65 and Over","565"
"2020-09-30T00:00:00.000","California","CD 34","Male","Under 65","8319"
"2020-09-30T00:00:00.000","California","CD 34","Male","65 and Over","4037"
"2020-09-30T00:00:00.000","California","CD 34","Female","Under 65","864"
"2020-09-30T00:00:00.000","California","CD 34","Female","65 and Over","265"
"2020-09-30T00:00:00.000","California","CD 35","Male","Under 65","10866"
"2020-09-30T00:00:00.000","California","CD 35","Male","65 and Over","7412"
"2020-09-30T00:00:00.000","California","CD 35","Female","Under 65","1793"
"2020-09-30T00:00:00.000","California","CD 35","Female","65 and Over","282"
"2020-09-30T00:00:00.000","California","CD 36","Male","Under 65","13100"
"2020-09-30T00:00:00.000","California","CD 36","Male","65 and Over","27327"
"2020-09-30T00:00:00.000","California","CD 36","Female","Under 65","1888"
"2020-09-30T00:00:00.000","California","CD 36","Female","65 and Over","1043"
"2020-09-30T00:00:00.000","California","CD 37","Male","Under 65","9098"
"2020-09-30T00:00:00.000","California","CD 37","Male","65 and Over","8443"
"2020-09-30T00:00:00.000","California","CD 37","Female","Under 65","934"
"2020-09-30T00:00:00.000","California","CD 37","Female","65 and Over","457"
"2020-09-30T00:00:00.000","California","CD 38","Male","Under 65","10128"
"2020-09-30T00:00:00.000","California","CD 38","Male","65 and Over","10838"
"2020-09-30T00:00:00.000","California","CD 38","Female","Under 65","1281"
"2020-09-30T00:00:00.000","California","CD 38","Female","65 and Over","304"
"2020-09-30T00:00:00.000","California","CD 39","Male","Under 65","11712"
"2020-09-30T00:00:00.000","California","CD 39","Male","65 and Over","11687"
"2020-09-30T00:00:00.000","California","CD 39","Female","Under 65","1099"
"2020-09-30T00:00:00.000","California","CD 39","Female","65 and Over","324"
"2020-09-30T00:00:00.000","California","CD 40","Male","Under 65","4659"
"2020-09-30T00:00:00.000","California","CD 40","Male","65 and Over","3320"
"2020-09-30T00:00:00.000","California","CD 40","Female","Under 65","629"
"2020-09-30T00:00:00.000","California","CD 40","Female","65 and Over","120"
"2020-09-30T00:00:00.000","California","CD 41","Male","Under 65","13245"
"2020-09-30T00:00:00.000","California","CD 41","Male","65 and Over","10045"
"2020-09-30T00:00:00.000","California","CD 41","Female","Under 65","2233"
"2020-09-30T00:00:00.000","California","CD 41","Female","65 and Over","639"
"2020-09-30T00:00:00.000","California","CD 42","Male","Under 65","23473"
"2020-09-30T00:00:00.000","California","CD 42","Male","65 and Over","16487"
"2020-09-30T00:00:00.000","California","CD 42","Female","Under 65","3838"
"2020-09-30T00:00:00.000","California","CD 42","Female","65 and Over","764"
"2020-09-30T00:00:00.000","California","CD 43","Male","Under 65","10996"
"2020-09-30T00:00:00.000","California","CD 43","Male","65 and Over","10115"
"2020-09-30T00:00:00.000","California","CD 43","Female","Under 65","1642"
"2020-09-30T00:00:00.000","California","CD 43","Female","65 and Over","386"
"2020-09-30T00:00:00.000","California","CD 44","Male","Under 65","8628"
"2020-09-30T00:00:00.000","California","CD 44","Male","65 and Over","6202"
"2020-09-30T00:00:00.000","California","CD 44","Female","Under 65","1660"
"2020-09-30T00:00:00.000","California","CD 44","Female","65 and Over","405"
"2020-09-30T00:00:00.000","California","CD 45","Male","Under 65","12331"
"2020-09-30T00:00:00.000","California","CD 45","Male","65 and Over","12732"
"2020-09-30T00:00:00.000","California","CD 45","Female","Under 65","1749"
"2020-09-30T00:00:00.000","California","CD 45","Female","65 and Over","668"
"2020-09-30T00:00:00.000","California","CD 46","Male","Under 65","8920"
"2020-09-30T00:00:00.000","California","CD 46","Male","65 and Over","6182"
"2020-09-30T00:00:00.000","California","CD 46","Female","Under 65","932"
"2020-09-30T00:00:00.000","California","CD 46","Female","65 and Over","453"
"2020-09-30T00:00:00.000","California","CD 47","Male","Under 65","13090"
"2020-09-30T00:00:00.000","California","CD 47","Male","65 and Over","12320"
"2020-09-30T00:00:00.000","California","CD 47","Female","Under 65","2197"
"2020-09-30T00:00:00.000","California","CD 47","Female","65 and Over","661"
"2020-09-30T00:00:00.000","California","CD 48","Male","Under 65","11457"
"2020-09-30T00:00:00.000","California","CD 48","Male","65 and Over","16258"
"2020-09-30T00:00:00.000","California","CD 48","Female","Under 65","1521"
"2020-09-30T00:00:00.000","California","CD 48","Female","65 and Over","870"
"2020-09-30T00:00:00.000","California","CD 49","Male","Under 65","24107"
"2020-09-30T00:00:00.000","California","CD 49","Male","65 and Over","18274"
"2020-09-30T00:00:00.000","California","CD 49","Female","Under 65","4815"
"2020-09-30T00:00:00.000","California","CD 49","Female","65 and Over","843"
"2020-09-30T00:00:00.000","California","CD 50","Male","Under 65","29895"
"2020-09-30T00:00:00.000","California","CD 50","Male","65 and Over","22567"
"2020-09-30T00:00:00.000","California","CD 50","Female","Under 65","5559"
"2020-09-30T00:00:00.000","California","CD 50","Female","65 and Over","801"
"2020-09-30T00:00:00.000","California","CD 51","Male","Under 65","20809"
"2020-09-30T00:00:00.000","California","CD 51","Male","65 and Over","11400"
"2020-09-30T00:00:00.000","California","CD 51","Female","Under 65","3533"
"2020-09-30T00:00:00.000","California","CD 51","Female","65 and Over","645"
"2020-09-30T00:00:00.000","California","CD 52","Male","Under 65","29056"
"2020-09-30T00:00:00.000","California","CD 52","Male","65 and Over","21405"
"2020-09-30T00:00:00.000","California","CD 52","Female","Under 65","4970"
"2020-09-30T00:00:00.000","California","CD 52","Female","65 and Over","1497"
"2020-09-30T00:00:00.000","California","CD 53","Male","Under 65","36113"
"2020-09-30T00:00:00.000","California","CD 53","Male","65 and Over","18425"
"2020-09-30T00:00:00.000","California","CD 53","Female","Under 65","7906"
"2020-09-30T00:00:00.000","California","CD 53","Female","65 and Over","1184"
"2020-09-30T00:00:00.000","Colorado","CD 1","Male","Under 65","20508"
"2020-09-30T00:00:00.000","Colorado","CD 1","Male","65 and Over","16194"
"2020-09-30T00:00:00.000","Colorado","CD 1","Female","Under 65","3262"
"2020-09-30T00:00:00.000","Colorado","CD 1","Female","65 and Over","1155"
"2020-09-30T00:00:00.000","Colorado","CD 2","Male","Under 65","20045"
"2020-09-30T00:00:00.000","Colorado","CD 2","Male","65 and Over","19998"
"2020-09-30T00:00:00.000","Colorado","CD 2","Female","Under 65","3238"
"2020-09-30T00:00:00.000","Colorado","CD 2","Female","65 and Over","609"
"2020-09-30T00:00:00.000","Colorado","CD 3","Male","Under 65","21839"
"2020-09-30T00:00:00.000","Colorado","CD 3","Male","65 and Over","26057"
"2020-09-30T00:00:00.000","Colorado","CD 3","Female","Under 65","3545"
"2020-09-30T00:00:00.000","Colorado","CD 3","Female","65 and Over","1383"
"2020-09-30T00:00:00.000","Colorado","CD 4","Male","Under 65","23304"
"2020-09-30T00:00:00.000","Colorado","CD 4","Male","65 and Over","20836"
"2020-09-30T00:00:00.000","Colorado","CD 4","Female","Under 65","4090"
"2020-09-30T00:00:00.000","Colorado","CD 4","Female","65 and Over","984"
"2020-09-30T00:00:00.000","Colorado","CD 5","Male","Under 65","57927"
"2020-09-30T00:00:00.000","Colorado","CD 5","Male","65 and Over","29783"
"2020-09-30T00:00:00.000","Colorado","CD 5","Female","Under 65","14664"
"2020-09-30T00:00:00.000","Colorado","CD 5","Female","65 and Over","2655"
"2020-09-30T00:00:00.000","Colorado","CD 6","Male","Under 65","24170"
"2020-09-30T00:00:00.000","Colorado","CD 6","Male","65 and Over","18400"
"2020-09-30T00:00:00.000","Colorado","CD 6","Female","Under 65","5099"
"2020-09-30T00:00:00.000","Colorado","CD 6","Female","65 and Over","1266"
"2020-09-30T00:00:00.000","Colorado","CD 7","Male","Under 65","20682"
"2020-09-30T00:00:00.000","Colorado","CD 7","Male","65 and Over","20101"
"2020-09-30T00:00:00.000","Colorado","CD 7","Female","Under 65","3250"
"2020-09-30T00:00:00.000","Colorado","CD 7","Female","65 and Over","764"
"2020-09-30T00:00:00.000","Connecticut","CD 1","Male","Under 65","14549"
"2020-09-30T00:00:00.000","Connecticut","CD 1","Male","65 and Over","16380"
"2020-09-30T00:00:00.000","Connecticut","CD 1","Female","Under 65","2423"
"2020-09-30T00:00:00.000","Connecticut","CD 1","Female","65 and Over","322"
"2020-09-30T00:00:00.000","Connecticut","CD 2","Male","Under 65","22283"
"2020-09-30T00:00:00.000","Connecticut","CD 2","Male","65 and Over","22914"
"2020-09-30T00:00:00.000","Connecticut","CD 2","Female","Under 65","3554"
"2020-09-30T00:00:00.000","Connecticut","CD 2","Female","65 and Over","803"
"2020-09-30T00:00:00.000","Connecticut","CD 3","Male","Under 65","13591"
"2020-09-30T00:00:00.000","Connecticut","CD 3","Male","65 and Over","17000"
"2020-09-30T00:00:00.000","Connecticut","CD 3","Female","Under 65","2058"
"2020-09-30T00:00:00.000","Connecticut","CD 3","Female","65 and Over","803"
"2020-09-30T00:00:00.000","Connecticut","CD 4","Male","Under 65","8394"
"2020-09-30T00:00:00.000","Connecticut","CD 4","Male","65 and Over","13130"
"2020-09-30T00:00:00.000","Connecticut","CD 4","Female","Under 65","1185"
"2020-09-30T00:00:00.000","Connecticut","CD 4","Female","65 and Over","209"
"2020-09-30T00:00:00.000","Connecticut","CD 5","Male","Under 65","13229"
"2020-09-30T00:00:00.000","Connecticut","CD 5","Male","65 and Over","16566"
"2020-09-30T00:00:00.000","Connecticut","CD 5","Female","Under 65","1985"
"2020-09-30T00:00:00.000","Connecticut","CD 5","Female","65 and Over","593"
"2020-09-30T00:00:00.000","Delaware","CD (at Large)","Male","Under 65","28343"
"2020-09-30T00:00:00.000","Delaware","CD (at Large)","Male","65 and Over","34208"
"2020-09-30T00:00:00.000","Delaware","CD (at Large)","Female","Under 65","6079"
"2020-09-30T00:00:00.000","Delaware","CD (at Large)","Female","65 and Over","2327"
"2020-09-30T00:00:00.000","District of Columbia","CD (at Large)","Male","Under 65","14736"
"2020-09-30T00:00:00.000","District of Columbia","CD (at Large)","Male","65 and Over","10803"
"2020-09-30T00:00:00.000","District of Columbia","CD (at Large)","Female","Under 65","3411"
"2020-09-30T00:00:00.000","District of Columbia","CD (at Large)","Female","65 and Over","847"
"2020-09-30T00:00:00.000","Florida","CD 1","Male","Under 65","52794"
"2020-09-30T00:00:00.000","Florida","CD 1","Male","65 and Over","36911"
"2020-09-30T00:00:00.000","Florida","CD 1","Female","Under 65","13221"
"2020-09-30T00:00:00.000","Florida","CD 1","Female","65 and Over","2629"
"2020-09-30T00:00:00.000","Florida","CD 2","Male","Under 65","28796"
"2020-09-30T00:00:00.000","Florida","CD 2","Male","65 and Over","34029"
"2020-09-30T00:00:00.000","Florida","CD 2","Female","Under 65","5629"
"2020-09-30T00:00:00.000","Florida","CD 2","Female","65 and Over","1937"
"2020-09-30T00:00:00.000","Florida","CD 3","Male","Under 65","30122"
"2020-09-30T00:00:00.000","Florida","CD 3","Male","65 and Over","28438"
"2020-09-30T00:00:00.000","Florida","CD 3","Female","Under 65","6500"
"2020-09-30T00:00:00.000","Florida","CD 3","Female","65 and Over","1470"
"2020-09-30T00:00:00.000","Florida","CD 4","Male","Under 65","37304"
"2020-09-30T00:00:00.000","Florida","CD 4","Male","65 and Over","31940"
"2020-09-30T00:00:00.000","Florida","CD 4","Female","Under 65","7852"
"2020-09-30T00:00:00.000","Florida","CD 4","Female","65 and Over","1801"
"2020-09-30T00:00:00.000","Florida","CD 5","Male","Under 65","31767"
"2020-09-30T00:00:00.000","Florida","CD 5","Male","65 and Over","18406"
"2020-09-30T00:00:00.000","Florida","CD 5","Female","Under 65","7897"
"2020-09-30T00:00:00.000","Florida","CD 5","Female","65 and Over","1058"
"2020-09-30T00:00:00.000","Florida","CD 6","Male","Under 65","26602"
"2020-09-30T00:00:00.000","Florida","CD 6","Male","65 and Over","39310"
"2020-09-30T00:00:00.000","Florida","CD 6","Female","Under 65","4880"
"2020-09-30T00:00:00.000","Florida","CD 6","Female","65 and Over","1796"
"2020-09-30T00:00:00.000","Florida","CD 7","Male","Under 65","21025"
"2020-09-30T00:00:00.000","Florida","CD 7","Male","65 and Over","18372"
"2020-09-30T00:00:00.000","Florida","CD 7","Female","Under 65","4552"
