"inventory_item_id","component_id","parent_component_id","inventory_component_id","component_sub_code","component_type_name","section_count","section_combo","accommodating_direction","alignment_type","mount_type","material_type","head_colour","reflective_tape","latitude","longitude","signals_location_number","location"
"2802","35830","35628","724118","VEHICLE","VEHICLE HEAD","3","R | A | G","ARENA - NORTHBOUND","VERTICAL","DOUBLE BRACKET ARM","POLYCARBONATE","YELLOW","true","49.8978706856626","-97.197941878148","1909","POINT (-97.197941878148 49.8978706856626)"
"1272","15308","15307","796826","VEHICLE","VEHICLE HEAD","3","R | A | G","KING - NORTHBOUND","VERTICAL","PLUMBIZER","POLYCARBONATE","YELLOW","false","49.89829387710615","-97.1408876826124","1250","POINT (-97.1408876826124 49.89829387710615)"
"3115","103803","98616","528513","VEHICLE","VEHICLE HEAD","3","R | A | G","ST. MATTHEWS - WESTBOUND","VERTICAL","PLUMBIZER","POLYCARBONATE","YELLOW","false","49.8908508375","-97.19628397266935","1737","POINT (-97.19628397266935 49.8908508375)"
"6957","87812","87811","417712","VEHICLE","VEHICLE HEAD","3","R | A | GLt","KENASTON - SOUTHBOUND","VERTICAL","DOUBLE BRACKET ARM","POLYCARBONATE","BLACK","true","49.8420245926291","-97.2087326438359","1911","POINT (-97.2087326438359 49.8420245926291)"
"2101","27290","27289","141292","VEHICLE","VEHICLE HEAD","4","R | A | G | Rtb","KEEWATIN - SOUTHBOUND","VERTICAL","PLUMBIZER","POLYCARBONATE","YELLOW","false","49.9384140999221","-97.1952854280233","1142","POINT (-97.1952854280233 49.9384140999221)"
"5003","81354","61446","387844","VEHICLE","VEHICLE HEAD","3","R | A | G","PORTAGE - WESTBOUND","VERTICAL","NIPPLE","POLYCARBONATE","YELLOW","false","49.8812031131515","-97.2896605976622","1573","POINT (-97.2896605976622 49.8812031131515)"
"7127","96604","96603","550709","VEHICLE","VEHICLE HEAD","3","R | A | GLt","STERLING LYON - EASTBOUND","VERTICAL","DOUBLE BRACKET ARM","POLYCARBONATE","BLACK","true","49.8426216957576","-97.1947941426485","1914","POINT (-97.1947941426485 49.8426216957576)"
"9878","109010","109005","640588","VEHICLE","VEHICLE HEAD","3","R | A | G","MISSION - WESTBOUND","VERTICAL","DOUBLE BRACKET ARM","POLYCARBONATE","YELLOW","true","49.898936283766","-97.1068133722547","1837","POINT (-97.1068133722547 49.898936283766)"
"1720","22170","22168","113282","VEHICLE","VEHICLE HEAD","3","R | A | G","BROOKSIDE - SOUTHBOUND","VERTICAL","PLUMBIZER","POLYCARBONATE","YELLOW","false","49.9458170578227","-97.2298424605535","1130","POINT (-97.2298424605535 49.9458170578227)"
"3659","45396","45395","222606","VEHICLE","VEHICLE HEAD","3","R | a | g","TACHE - NORTHBOUND","VERTICAL","POWERLIGHT","CAST ALUMINUM","YELLOW","false","49.8850245809482","-97.123628999998","1668","POINT (-97.123628999998 49.8850245809482)"
"11350","125963","125962","818160","VEHICLE","VEHICLE HEAD","3","R | A | G","PEMBINA - SOUTHBOUND","VERTICAL","DOUBLE BRACKET ARM","POLYCARBONATE","YELLOW","true","49.8718407053396","-97.14408956948645","1951","POINT (-97.14408956948645 49.8718407053396)"
"2842","36246","36245","182340","VEHICLE","VEHICLE HEAD","3","R | A | G","HENDERSON - NORTHBOUND","VERTICAL","NIPPLE","POLYCARBONATE","YELLOW","false","49.9504982743829","-97.0804589748849","1643","POINT (-97.0804589748849 49.9504982743829)"
"1628","23865","20248","122671","VEHICLE","VEHICLE HEAD","3","R | A | G","JEFFERSON - WESTBOUND","VERTICAL","PLUMBIZER","POLYCARBONATE","YELLOW","false","49.9452901337943","-97.1549645076838","1173","POINT (-97.1549645076838 49.9452901337943)"
"1781","104835","22740","541708","PEDESTRIAN","PEDESTRIAN HEAD","1","BIMODAL","Dublin Av - NORTHBOUND","VERTICAL","DOUBLE BRACKET ARM","POLYCARBONATE","BLACK","true","49.9115792244368","-97.1990927674391","1288","POINT (-97.1990927674391 49.9115792244368)"
"5439","125241","67441","812414","VEHICLE","VEHICLE HEAD","3","R | A | G","OSBORNE - SOUTHBOUND","VERTICAL","DOUBLE BRACKET ARM","POLYCARBONATE","YELLOW","true","49.8791000031816","-97.1462442892098","1286","POINT (-97.1462442892098 49.8791000031816)"
"5755","120611","71307","753409","VEHICLE","VEHICLE HEAD","3","R | A | GLt","300m E OF LAKEWOOD - NORTHBOUND","VERTICAL","DOUBLE BRACKET ARM","POLYCARBONATE","BLACK","true","49.8560996910257","-97.0745525509001","1040","POINT (-97.0745525509001 49.8560996910257)"
"2516","33122","33119","168036","VEHICLE","VEHICLE HEAD","3","R | A | G","MAIN - NORTHBOUND","VERTICAL","PLUMBIZER","POLYCARBONATE","YELLOW","false","49.9195140617454","-97.1290129719821","1699","POINT (-97.1290129719821 49.9195140617454)"
"994","11819","11817","762330","VEHICLE","VEHICLE HEAD","3","R | A | G","McGREGOR - NORTHBOUND","VERTICAL","PLUMBIZER","CAST ALUMINUM","YELLOW","false","49.9380413911362","-97.1325831043362","1701","POINT (-97.1325831043362 49.9380413911362)"
"6063","75876","75866","767909","VEHICLE","VEHICLE HEAD","3","R | A | G","DES TRAPPISTES - EASTBOUND","VERTICAL","NIPPLE","POLYCARBONATE","YELLOW","false","49.7647468331799","-97.1528812151752","1280","POINT (-97.1528812151752 49.7647468331799)"
"2488","31911","31910","162546","VEHICLE","VEHICLE HEAD","3","R | a | g","KENNEDY - SOUTHBOUND","VERTICAL","POWERLIGHT","CAST ALUMINUM","YELLOW","false","49.8878595372661","-97.1463340293645","1006","POINT (-97.1463340293645 49.8878595372661)"
"437","107359","107358","596565","VEHICLE","VEHICLE HEAD","3","R | A | G","PORTAGE - WESTBOUND","VERTICAL","PLUMBIZER","POLYCARBONATE","YELLOW","false","49.8855508807592","-97.1695558767329","1122","POINT (-97.1695558767329 49.8855508807592)"
"6123","76490","76489","364754","VEHICLE","VEHICLE HEAD","3","R | A | G","ROBLIN - WESTBOUND","VERTICAL","PLUMBIZER","POLYCARBONATE","YELLOW","false","49.8633860722567","-97.3136770217365","1204","POINT (-97.3136770217365 49.8633860722567)"
"6231","78160","77912","372511","VEHICLE","VEHICLE HEAD","4","T | R | A | G","ST. MARY'S - NORTHBOUND","VERTICAL","DOUBLE BRACKET ARM","POLYCARBONATE","YELLOW","false","49.8359493808573","-97.1127894577582","1208","POINT (-97.1127894577582 49.8359493808573)"
"4180","57717","57715","594340","VEHICLE","VEHICLE HEAD","3","R | A | G","ARCHIBALD - SOUTHBOUND","VERTICAL","PLUMBIZER","POLYCARBONATE","YELLOW","false","49.89880965828725","-97.10711124674525","1837","POINT (-97.10711124674525 49.89880965828725)"
"2096","27243","27242","141100","VEHICLE","VEHICLE HEAD","4","R | A | G | Ltb","KEEWATIN - NORTHBOUND","VERTICAL","DOUBLE BRACKET ARM","POLYCARBONATE","BLACK","true","49.938712877319","-97.1950622345151","1142","POINT (-97.1950622345151 49.938712877319)"
"5812","72115","72112","346161","VEHICLE","VEHICLE HEAD","3","R | A | G","UNIVERSITY - NORTHBOUND","VERTICAL","PLUMBIZER","POLYCARBONATE","YELLOW","false","49.8073784413869","-97.1397491266028","1872","POINT (-97.1397491266028 49.8073784413869)"
