"year","month","week","total_ncoming_calls","date_from","date_to"
"2016","9","36","20101","2016-09-05T00:00:00.000","2016-09-11T00:00:00.000"
"2016","9","37","19630","2016-09-12T00:00:00.000","2016-09-18T00:00:00.000"
"2016","9","38","20421","2016-09-19T00:00:00.000","2016-09-25T00:00:00.000"
"2016","9","39","20956","2016-09-26T00:00:00.000","2016-10-02T00:00:00.000"
