"year","month","week","total_ncoming_calls","date_from","date_to"
"2015","3","10","27154","2015-03-02T00:00:00.000","2015-03-08T00:00:00.000"
"2015","3","11","28348","2015-03-09T00:00:00.000","2015-03-15T00:00:00.000"
"2015","3","12","30841","2015-03-16T00:00:00.000","2015-03-22T00:00:00.000"
"2015","3","13","27246","2015-03-23T00:00:00.000","2015-03-29T00:00:00.000"
"2015","3","14","24989","2015-03-30T00:00:00.000","2015-04-05T00:00:00.000"
