"year","month","week","total_ncoming_calls","date_from","date_to"
"2015","4","15","25597","2015-04-06T00:00:00.000","2015-04-12T00:00:00.000"
"2015","4","16","26752","2015-04-13T00:00:00.000","2015-04-19T00:00:00.000"
"2015","4","17","26358","2015-04-20T00:00:00.000","2015-04-26T00:00:00.000"
"2015","4","18","27399","2015-04-27T00:00:00.000","2015-05-03T00:00:00.000"
