"timestamp","site","right","left","northbound","southbound","eastbound","westbound","total","latitude","longitude","location"
"2022-08-25T22:45:00.000","Marion And 260M E Of Dupuy","71","49",,,"71","49","120","49.8819","-97.089342","POINT (-97.089342 49.8819)"
"2022-08-25T22:45:00.000","Pembina And 280 N Of Adamar","158","490","490","158",,,"648","49.826952","-97.152312","POINT (-97.152312 49.826952)"
"2022-08-25T22:45:00.000","Henderson And 55M S Of Frasers Grove","163","113","163","113",,,"276","49.934985","-97.096166","POINT (-97.096166 49.934985)"
"2022-08-25T22:45:00.000","Disraeli Bridge","87","174","174","87",,,"261","49.906744","-97.123028","POINT (-97.123028 49.906744)"
"2022-08-25T22:30:00.000","Inkster And 130W Of Wyatt","71","115",,,"71","115","186","49.945949","-97.187758","POINT (-97.187758 49.945949)"
"2022-08-25T22:30:00.000","Nichol And St.Marys","86","114","114","86",,,"200","49.850579","-97.112202","POINT (-97.112202 49.850579)"
"2022-08-25T22:30:00.000","Disraeli Bridge","105","156","156","105",,,"261","49.906744","-97.123028","POINT (-97.123028 49.906744)"
"2022-08-25T22:30:00.000","Lagimodiere And 80M N Of Burmac","171","203","203","171",,,"374","49.848695","-97.049665","POINT (-97.049665 49.848695)"
"2022-08-25T22:30:00.000","Marion And 260M E Of Dupuy","74","80",,,"74","80","154","49.8819","-97.089342","POINT (-97.089342 49.8819)"
"2022-08-25T22:30:00.000","McPhillips And 190m South Of Leila","146","148","146","148",,,"294","49.951733","-97.149032","POINT (-97.149032 49.951733)"
"2022-08-25T22:30:00.000","Pembina And 280 N Of Adamar","183","370","370","183",,,"553","49.826952","-97.152312","POINT (-97.152312 49.826952)"
"2022-08-25T22:30:00.000","Henderson And 55M S Of Frasers Grove","119","149","119","149",,,"268","49.934985","-97.096166","POINT (-97.096166 49.934985)"
"2022-08-25T22:15:00.000","Marion And 260M E Of Dupuy","55","43",,,"55","43","98","49.8819","-97.089342","POINT (-97.089342 49.8819)"
"2022-08-25T22:15:00.000","Pembina And 280 N Of Adamar","197","275","275","197",,,"472","49.826952","-97.152312","POINT (-97.152312 49.826952)"
"2022-08-25T22:15:00.000","Lagimodiere And 80M N Of Burmac","123","168","168","123",,,"291","49.848695","-97.049665","POINT (-97.049665 49.848695)"
"2022-08-25T22:15:00.000","Disraeli Bridge","83","167","167","83",,,"250","49.906744","-97.123028","POINT (-97.123028 49.906744)"
"2022-08-25T22:15:00.000","Nichol And St.Marys","119","93","93","119",,,"212","49.850579","-97.112202","POINT (-97.112202 49.850579)"
"2022-08-25T22:15:00.000","Henderson And 55M S Of Frasers Grove","162","109","162","109",,,"271","49.934985","-97.096166","POINT (-97.096166 49.934985)"
"2022-08-25T22:15:00.000","McPhillips And 190m South Of Leila","127","139","127","139",,,"266","49.951733","-97.149032","POINT (-97.149032 49.951733)"
"2022-08-25T22:15:00.000","Inkster And 130W Of Wyatt","88","100",,,"88","100","188","49.945949","-97.187758","POINT (-97.187758 49.945949)"
"2022-08-25T22:00:00.000","McPhillips And 190m South Of Leila","155","128","155","128",,,"283","49.951733","-97.149032","POINT (-97.149032 49.951733)"
"2022-08-25T22:00:00.000","Marion And 260M E Of Dupuy","66","65",,,"66","65","131","49.8819","-97.089342","POINT (-97.089342 49.8819)"
"2022-08-25T22:00:00.000","Lagimodiere And 80M N Of Burmac","140","135","135","140",,,"275","49.848695","-97.049665","POINT (-97.049665 49.848695)"
"2022-08-25T22:00:00.000","Pembina And 280 N Of Adamar","155","252","252","155",,,"407","49.826952","-97.152312","POINT (-97.152312 49.826952)"
"2022-08-25T22:00:00.000","Henderson And 55M S Of Frasers Grove","170","105","170","105",,,"275","49.934985","-97.096166","POINT (-97.096166 49.934985)"
"2022-08-25T22:00:00.000","Disraeli Bridge","77","175","175","77",,,"252","49.906744","-97.123028","POINT (-97.123028 49.906744)"
"2022-08-25T22:00:00.000","Nichol And St.Marys","107","87","87","107",,,"194","49.850579","-97.112202","POINT (-97.112202 49.850579)"
"2022-08-25T22:00:00.000","Inkster And 130W Of Wyatt","80","106",,,"80","106","186","49.945949","-97.187758","POINT (-97.187758 49.945949)"
"2022-08-25T21:45:00.000","Inkster And 130W Of Wyatt","115","148",,,"115","148","263","49.945949","-97.187758","POINT (-97.187758 49.945949)"
"2022-08-25T21:45:00.000","Pembina And 280 N Of Adamar","185","212","212","185",,,"397","49.826952","-97.152312","POINT (-97.152312 49.826952)"
"2022-08-25T21:45:00.000","Nichol And St.Marys","125","111","111","125",,,"236","49.850579","-97.112202","POINT (-97.112202 49.850579)"
"2022-08-25T21:45:00.000","Disraeli Bridge","95","168","168","95",,,"263","49.906744","-97.123028","POINT (-97.123028 49.906744)"
"2022-08-25T21:45:00.000","Henderson And 55M S Of Frasers Grove","148","138","148","138",,,"286","49.934985","-97.096166","POINT (-97.096166 49.934985)"
"2022-08-25T21:45:00.000","Marion And 260M E Of Dupuy","72","44",,,"72","44","116","49.8819","-97.089342","POINT (-97.089342 49.8819)"
"2022-08-25T21:45:00.000","Lagimodiere And 80M N Of Burmac","164","111","111","164",,,"275","49.848695","-97.049665","POINT (-97.049665 49.848695)"
"2022-08-25T21:45:00.000","McPhillips And 190m South Of Leila","157","169","157","169",,,"326","49.951733","-97.149032","POINT (-97.149032 49.951733)"
"2022-08-25T21:30:00.000","Inkster And 130W Of Wyatt","107","116",,,"107","116","223","49.945949","-97.187758","POINT (-97.187758 49.945949)"
"2022-08-25T21:30:00.000","Lagimodiere And 80M N Of Burmac","156","152","152","156",,,"308","49.848695","-97.049665","POINT (-97.049665 49.848695)"
"2022-08-25T21:30:00.000","Henderson And 55M S Of Frasers Grove","175","148","175","148",,,"323","49.934985","-97.096166","POINT (-97.096166 49.934985)"
"2022-08-25T21:30:00.000","Marion And 260M E Of Dupuy","83","76",,,"83","76","159","49.8819","-97.089342","POINT (-97.089342 49.8819)"
"2022-08-25T21:30:00.000","Disraeli Bridge","123","183","183","123",,,"306","49.906744","-97.123028","POINT (-97.123028 49.906744)"
"2022-08-25T21:30:00.000","Nichol And St.Marys","105","112","112","105",,,"217","49.850579","-97.112202","POINT (-97.112202 49.850579)"
"2022-08-25T21:30:00.000","McPhillips And 190m South Of Leila","202","168","202","168",,,"370","49.951733","-97.149032","POINT (-97.149032 49.951733)"
"2022-08-25T21:30:00.000","Pembina And 280 N Of Adamar","171","157","157","171",,,"328","49.826952","-97.152312","POINT (-97.152312 49.826952)"
"2022-08-25T21:15:00.000","Nichol And St.Marys","146","122","122","146",,,"268","49.850579","-97.112202","POINT (-97.112202 49.850579)"
"2022-08-25T21:15:00.000","Disraeli Bridge","124","252","252","124",,,"376","49.906744","-97.123028","POINT (-97.123028 49.906744)"
"2022-08-25T21:15:00.000","Lagimodiere And 80M N Of Burmac","187","148","148","187",,,"335","49.848695","-97.049665","POINT (-97.049665 49.848695)"
"2022-08-25T21:15:00.000","Marion And 260M E Of Dupuy","95","93",,,"95","93","188","49.8819","-97.089342","POINT (-97.089342 49.8819)"
"2022-08-25T21:15:00.000","McPhillips And 190m South Of Leila","209","168","209","168",,,"377","49.951733","-97.149032","POINT (-97.149032 49.951733)"
"2022-08-25T21:15:00.000","Inkster And 130W Of Wyatt","142","143",,,"142","143","285","49.945949","-97.187758","POINT (-97.187758 49.945949)"
"2022-08-25T21:15:00.000","Pembina And 280 N Of Adamar","222","158","158","222",,,"380","49.826952","-97.152312","POINT (-97.152312 49.826952)"
"2022-08-25T21:15:00.000","Henderson And 55M S Of Frasers Grove","210","140","210","140",,,"350","49.934985","-97.096166","POINT (-97.096166 49.934985)"
"2022-08-25T21:00:00.000","Inkster And 130W Of Wyatt","159","142",,,"159","142","301","49.945949","-97.187758","POINT (-97.187758 49.945949)"
"2022-08-25T21:00:00.000","Marion And 260M E Of Dupuy","93","77",,,"93","77","170","49.8819","-97.089342","POINT (-97.089342 49.8819)"
"2022-08-25T21:00:00.000","Disraeli Bridge","128","254","254","128",,,"382","49.906744","-97.123028","POINT (-97.123028 49.906744)"
"2022-08-25T21:00:00.000","McPhillips And 190m South Of Leila","209","201","209","201",,,"410","49.951733","-97.149032","POINT (-97.149032 49.951733)"
"2022-08-25T21:00:00.000","Pembina And 280 N Of Adamar","208","224","224","208",,,"432","49.826952","-97.152312","POINT (-97.152312 49.826952)"
"2022-08-25T21:00:00.000","Lagimodiere And 80M N Of Burmac","220","181","181","220",,,"401","49.848695","-97.049665","POINT (-97.049665 49.848695)"
"2022-08-25T21:00:00.000","Henderson And 55M S Of Frasers Grove","198","179","198","179",,,"377","49.934985","-97.096166","POINT (-97.096166 49.934985)"
"2022-08-25T21:00:00.000","Nichol And St.Marys","137","154","154","137",,,"291","49.850579","-97.112202","POINT (-97.112202 49.850579)"
"2022-08-25T20:45:00.000","Pembina And 280 N Of Adamar","213","216","216","213",,,"429","49.826952","-97.152312","POINT (-97.152312 49.826952)"
"2022-08-25T20:45:00.000","Henderson And 55M S Of Frasers Grove","201","185","201","185",,,"386","49.934985","-97.096166","POINT (-97.096166 49.934985)"
"2022-08-25T20:45:00.000","Marion And 260M E Of Dupuy","93","95",,,"93","95","188","49.8819","-97.089342","POINT (-97.089342 49.8819)"
"2022-08-25T20:45:00.000","McPhillips And 190m South Of Leila","262","209","262","209",,,"471","49.951733","-97.149032","POINT (-97.149032 49.951733)"
"2022-08-25T20:45:00.000","Lagimodiere And 80M N Of Burmac","234","183","183","234",,,"417","49.848695","-97.049665","POINT (-97.049665 49.848695)"
"2022-08-25T20:45:00.000","Nichol And St.Marys","155","138","138","155",,,"293","49.850579","-97.112202","POINT (-97.112202 49.850579)"
"2022-08-25T20:45:00.000","Disraeli Bridge","130","210","210","130",,,"340","49.906744","-97.123028","POINT (-97.123028 49.906744)"
"2022-08-25T20:45:00.000","Inkster And 130W Of Wyatt","149","148",,,"149","148","297","49.945949","-97.187758","POINT (-97.187758 49.945949)"
"2022-08-25T20:30:00.000","Pembina And 280 N Of Adamar","179","210","210","179",,,"389","49.826952","-97.152312","POINT (-97.152312 49.826952)"
"2022-08-25T20:30:00.000","Inkster And 130W Of Wyatt","196","149",,,"196","149","345","49.945949","-97.187758","POINT (-97.187758 49.945949)"
"2022-08-25T20:30:00.000","Henderson And 55M S Of Frasers Grove","220","185","220","185",,,"405","49.934985","-97.096166","POINT (-97.096166 49.934985)"
"2022-08-25T20:30:00.000","Lagimodiere And 80M N Of Burmac","228","222","222","228",,,"450","49.848695","-97.049665","POINT (-97.049665 49.848695)"
"2022-08-25T20:30:00.000","Disraeli Bridge","121","214","214","121",,,"335","49.906744","-97.123028","POINT (-97.123028 49.906744)"
"2022-08-25T20:30:00.000","Marion And 260M E Of Dupuy","109","89",,,"109","89","198","49.8819","-97.089342","POINT (-97.089342 49.8819)"
"2022-08-25T20:30:00.000","Nichol And St.Marys","187","148","148","187",,,"335","49.850579","-97.112202","POINT (-97.112202 49.850579)"
"2022-08-25T20:30:00.000","McPhillips And 190m South Of Leila","225","202","225","202",,,"427","49.951733","-97.149032","POINT (-97.149032 49.951733)"
"2022-08-25T20:15:00.000","Pembina And 280 N Of Adamar","208","219","219","208",,,"427","49.826952","-97.152312","POINT (-97.152312 49.826952)"
"2022-08-25T20:15:00.000","Henderson And 55M S Of Frasers Grove","250","175","250","175",,,"425","49.934985","-97.096166","POINT (-97.096166 49.934985)"
"2022-08-25T20:15:00.000","Disraeli Bridge","148","304","304","148",,,"452","49.906744","-97.123028","POINT (-97.123028 49.906744)"
"2022-08-25T20:15:00.000","Nichol And St.Marys","177","140","140","177",,,"317","49.850579","-97.112202","POINT (-97.112202 49.850579)"
"2022-08-25T20:15:00.000","Lagimodiere And 80M N Of Burmac","246","181","181","246",,,"427","49.848695","-97.049665","POINT (-97.049665 49.848695)"
"2022-08-25T20:15:00.000","Inkster And 130W Of Wyatt","165","158",,,"165","158","323","49.945949","-97.187758","POINT (-97.187758 49.945949)"
"2022-08-25T20:15:00.000","McPhillips And 190m South Of Leila","261","224","261","224",,,"485","49.951733","-97.149032","POINT (-97.149032 49.951733)"
"2022-08-25T20:15:00.000","Marion And 260M E Of Dupuy","129","103",,,"129","103","232","49.8819","-97.089342","POINT (-97.089342 49.8819)"
"2022-08-25T20:00:00.000","Inkster And 130W Of Wyatt","94","83",,,"94","83","177","49.945949","-97.187758","POINT (-97.187758 49.945949)"
"2022-08-25T20:00:00.000","Henderson And 55M S Of Frasers Grove","238","207","238","207",,,"445","49.934985","-97.096166","POINT (-97.096166 49.934985)"
"2022-08-25T20:00:00.000","Nichol And St.Marys","161","148","148","161",,,"309","49.850579","-97.112202","POINT (-97.112202 49.850579)"
"2022-08-25T20:00:00.000","McPhillips And 190m South Of Leila","284","245","284","245",,,"529","49.951733","-97.149032","POINT (-97.149032 49.951733)"
"2022-08-25T20:00:00.000","Lagimodiere And 80M N Of Burmac","261","195","195","261",,,"456","49.848695","-97.049665","POINT (-97.049665 49.848695)"
"2022-08-25T20:00:00.000","Disraeli Bridge","175","254","254","175",,,"429","49.906744","-97.123028","POINT (-97.123028 49.906744)"
"2022-08-25T20:00:00.000","Pembina And 280 N Of Adamar","226","212","212","226",,,"438","49.826952","-97.152312","POINT (-97.152312 49.826952)"
"2022-08-25T20:00:00.000","Marion And 260M E Of Dupuy","81","88",,,"81","88","169","49.8819","-97.089342","POINT (-97.089342 49.8819)"
"2022-08-25T19:45:00.000","Henderson And 55M S Of Frasers Grove","279","176","279","176",,,"455","49.934985","-97.096166","POINT (-97.096166 49.934985)"
"2022-08-25T19:45:00.000","Disraeli Bridge","145","240","240","145",,,"385","49.906744","-97.123028","POINT (-97.123028 49.906744)"
"2022-08-25T19:45:00.000","Nichol And St.Marys","193","159","159","193",,,"352","49.850579","-97.112202","POINT (-97.112202 49.850579)"
"2022-08-25T19:45:00.000","Inkster And 130W Of Wyatt","0","0",,,"0","0","0","49.945949","-97.187758","POINT (-97.187758 49.945949)"
"2022-08-25T19:45:00.000","Pembina And 280 N Of Adamar","270","270","270","270",,,"540","49.826952","-97.152312","POINT (-97.152312 49.826952)"
"2022-08-25T19:45:00.000","McPhillips And 190m South Of Leila","270","212","270","212",,,"482","49.951733","-97.149032","POINT (-97.149032 49.951733)"
"2022-08-25T19:45:00.000","Marion And 260M E Of Dupuy","146","104",,,"146","104","250","49.8819","-97.089342","POINT (-97.089342 49.8819)"
"2022-08-25T19:45:00.000","Lagimodiere And 80M N Of Burmac","198","182","182","198",,,"380","49.848695","-97.049665","POINT (-97.049665 49.848695)"
"2022-08-25T19:30:00.000","Henderson And 55M S Of Frasers Grove","256","216","256","216",,,"472","49.934985","-97.096166","POINT (-97.096166 49.934985)"
"2022-08-25T19:30:00.000","Inkster And 130W Of Wyatt","0","0",,,"0","0","0","49.945949","-97.187758","POINT (-97.187758 49.945949)"
"2022-08-25T19:30:00.000","Pembina And 280 N Of Adamar","284","238","238","284",,,"522","49.826952","-97.152312","POINT (-97.152312 49.826952)"
"2022-08-25T19:30:00.000","Lagimodiere And 80M N Of Burmac","263","249","249","263",,,"512","49.848695","-97.049665","POINT (-97.049665 49.848695)"
"2022-08-25T19:30:00.000","McPhillips And 190m South Of Leila","261","241","261","241",,,"502","49.951733","-97.149032","POINT (-97.149032 49.951733)"
"2022-08-25T19:30:00.000","Disraeli Bridge","172","281","281","172",,,"453","49.906744","-97.123028","POINT (-97.123028 49.906744)"
"2022-08-25T19:30:00.000","Marion And 260M E Of Dupuy","107","85",,,"107","85","192","49.8819","-97.089342","POINT (-97.089342 49.8819)"
"2022-08-25T19:30:00.000","Nichol And St.Marys","187","177","177","187",,,"364","49.850579","-97.112202","POINT (-97.112202 49.850579)"
"2022-08-25T19:15:00.000","Henderson And 55M S Of Frasers Grove","230","236","230","236",,,"466","49.934985","-97.096166","POINT (-97.096166 49.934985)"
"2022-08-25T19:15:00.000","Disraeli Bridge","196","274","274","196",,,"470","49.906744","-97.123028","POINT (-97.123028 49.906744)"
"2022-08-25T19:15:00.000","Inkster And 130W Of Wyatt","0","0",,,"0","0","0","49.945949","-97.187758","POINT (-97.187758 49.945949)"
"2022-08-25T19:15:00.000","Marion And 260M E Of Dupuy","151","111",,,"151","111","262","49.8819","-97.089342","POINT (-97.089342 49.8819)"
"2022-08-25T19:15:00.000","Lagimodiere And 80M N Of Burmac","273","234","234","273",,,"507","49.848695","-97.049665","POINT (-97.049665 49.848695)"
"2022-08-25T19:15:00.000","Nichol And St.Marys","233","163","163","233",,,"396","49.850579","-97.112202","POINT (-97.112202 49.850579)"
"2022-08-25T19:15:00.000","Pembina And 280 N Of Adamar","339","273","273","339",,,"612","49.826952","-97.152312","POINT (-97.152312 49.826952)"
"2022-08-25T19:15:00.000","McPhillips And 190m South Of Leila","275","252","275","252",,,"527","49.951733","-97.149032","POINT (-97.149032 49.951733)"
"2022-08-25T19:00:00.000","Inkster And 130W Of Wyatt","0","0",,,"0","0","0","49.945949","-97.187758","POINT (-97.187758 49.945949)"
"2022-08-25T19:00:00.000","Henderson And 55M S Of Frasers Grove","280","246","280","246",,,"526","49.934985","-97.096166","POINT (-97.096166 49.934985)"
"2022-08-25T19:00:00.000","Disraeli Bridge","222","255","255","222",,,"477","49.906744","-97.123028","POINT (-97.123028 49.906744)"
"2022-08-25T19:00:00.000","Pembina And 280 N Of Adamar","473","225","225","473",,,"698","49.826952","-97.152312","POINT (-97.152312 49.826952)"
"2022-08-25T19:00:00.000","Nichol And St.Marys","262","174","174","262",,,"436","49.850579","-97.112202","POINT (-97.112202 49.850579)"
"2022-08-25T19:00:00.000","McPhillips And 190m South Of Leila","308","270","308","270",,,"578","49.951733","-97.149032","POINT (-97.149032 49.951733)"
"2022-08-25T19:00:00.000","Marion And 260M E Of Dupuy","147","135",,,"147","135","282","49.8819","-97.089342","POINT (-97.089342 49.8819)"
"2022-08-25T19:00:00.000","Lagimodiere And 80M N Of Burmac","322","221","221","322",,,"543","49.848695","-97.049665","POINT (-97.049665 49.848695)"
"2022-08-25T18:45:00.000","Lagimodiere And 80M N Of Burmac","363","286","286","363",,,"649","49.848695","-97.049665","POINT (-97.049665 49.848695)"
"2022-08-25T18:45:00.000","Pembina And 280 N Of Adamar","480","255","255","480",,,"735","49.826952","-97.152312","POINT (-97.152312 49.826952)"
"2022-08-25T18:45:00.000","Marion And 260M E Of Dupuy","146","170",,,"146","170","316","49.8819","-97.089342","POINT (-97.089342 49.8819)"
"2022-08-25T18:45:00.000","McPhillips And 190m South Of Leila","269","256","269","256",,,"525","49.951733","-97.149032","POINT (-97.149032 49.951733)"
"2022-08-25T18:45:00.000","Nichol And St.Marys","314","223","223","314",,,"537","49.850579","-97.112202","POINT (-97.112202 49.850579)"
"2022-08-25T18:45:00.000","Henderson And 55M S Of Frasers Grove","266","271","266","271",,,"537","49.934985","-97.096166","POINT (-97.096166 49.934985)"
"2022-08-25T18:45:00.000","Inkster And 130W Of Wyatt","0","0",,,"0","0","0","49.945949","-97.187758","POINT (-97.187758 49.945949)"
"2022-08-25T18:45:00.000","Disraeli Bridge","221","283","283","221",,,"504","49.906744","-97.123028","POINT (-97.123028 49.906744)"
"2022-08-25T18:30:00.000","Lagimodiere And 80M N Of Burmac","444","294","294","444",,,"738","49.848695","-97.049665","POINT (-97.049665 49.848695)"
"2022-08-25T18:30:00.000","Henderson And 55M S Of Frasers Grove","313","299","313","299",,,"612","49.934985","-97.096166","POINT (-97.096166 49.934985)"
"2022-08-25T18:30:00.000","Disraeli Bridge","242","282","282","242",,,"524","49.906744","-97.123028","POINT (-97.123028 49.906744)"
"2022-08-25T18:30:00.000","Inkster And 130W Of Wyatt","0","0",,,"0","0","0","49.945949","-97.187758","POINT (-97.187758 49.945949)"
"2022-08-25T18:30:00.000","Nichol And St.Marys","343","216","216","343",,,"559","49.850579","-97.112202","POINT (-97.112202 49.850579)"
"2022-08-25T18:30:00.000","Marion And 260M E Of Dupuy","180","169",,,"180","169","349","49.8819","-97.089342","POINT (-97.089342 49.8819)"
"2022-08-25T18:30:00.000","McPhillips And 190m South Of Leila","322","271","322","271",,,"593","49.951733","-97.149032","POINT (-97.149032 49.951733)"
"2022-08-25T18:30:00.000","Pembina And 280 N Of Adamar","490","259","259","490",,,"749","49.826952","-97.152312","POINT (-97.152312 49.826952)"
"2022-08-25T18:15:00.000","Nichol And St.Marys","427","187","187","427",,,"614","49.850579","-97.112202","POINT (-97.112202 49.850579)"
"2022-08-25T18:15:00.000","Lagimodiere And 80M N Of Burmac","501","296","296","501",,,"797","49.848695","-97.049665","POINT (-97.049665 49.848695)"
"2022-08-25T18:15:00.000","Inkster And 130W Of Wyatt","0","0",,,"0","0","0","49.945949","-97.187758","POINT (-97.187758 49.945949)"
"2022-08-25T18:15:00.000","Marion And 260M E Of Dupuy","204","169",,,"204","169","373","49.8819","-97.089342","POINT (-97.089342 49.8819)"
"2022-08-25T18:15:00.000","Pembina And 280 N Of Adamar","455","292","292","455",,,"747","49.826952","-97.152312","POINT (-97.152312 49.826952)"
"2022-08-25T18:15:00.000","Disraeli Bridge","288","327","327","288",,,"615","49.906744","-97.123028","POINT (-97.123028 49.906744)"
"2022-08-25T18:15:00.000","Henderson And 55M S Of Frasers Grove","296","307","296","307",,,"603","49.934985","-97.096166","POINT (-97.096166 49.934985)"
"2022-08-25T18:15:00.000","McPhillips And 190m South Of Leila","340","293","340","293",,,"633","49.951733","-97.149032","POINT (-97.149032 49.951733)"
"2022-08-25T18:00:00.000","Lagimodiere And 80M N Of Burmac","491","270","270","491",,,"761","49.848695","-97.049665","POINT (-97.049665 49.848695)"
"2022-08-25T18:00:00.000","Marion And 260M E Of Dupuy","194","148",,,"194","148","342","49.8819","-97.089342","POINT (-97.089342 49.8819)"
"2022-08-25T18:00:00.000","Inkster And 130W Of Wyatt","0","0",,,"0","0","0","49.945949","-97.187758","POINT (-97.187758 49.945949)"
"2022-08-25T18:00:00.000","McPhillips And 190m South Of Leila","293","280","293","280",,,"573","49.951733","-97.149032","POINT (-97.149032 49.951733)"
"2022-08-25T18:00:00.000","Henderson And 55M S Of Frasers Grove","307","310","307","310",,,"617","49.934985","-97.096166","POINT (-97.096166 49.934985)"
"2022-08-25T18:00:00.000","Pembina And 280 N Of Adamar","442","310","310","442",,,"752","49.826952","-97.152312","POINT (-97.152312 49.826952)"
"2022-08-25T18:00:00.000","Disraeli Bridge","286","346","346","286",,,"632","49.906744","-97.123028","POINT (-97.123028 49.906744)"
"2022-08-25T18:00:00.000","Nichol And St.Marys","392","215","215","392",,,"607","49.850579","-97.112202","POINT (-97.112202 49.850579)"
