"date_from","date_to","month","total_incoming_calls","week","year"
"2019-06-03T00:00:00.000","2019-06-09T00:00:00.000","6","20541","23","2019"
"2019-06-10T00:00:00.000","2019-06-16T00:00:00.000","6","19747","24","2019"
"2019-06-17T00:00:00.000","2019-06-23T00:00:00.000","6","19776","25","2019"
"2019-06-24T00:00:00.000","2019-06-30T00:00:00.000","6","21619","26","2019"
