"timestamp","wait_time","talk_time","wait_time_seconds","talk_time_seconds"
"2022-09-13T13:34:21.000","00:26:37","00:10:01","1597","601"
"2022-09-13T13:33:21.000","00:26:37","00:10:15","1597","615"
"2022-09-13T13:32:21.000","00:25:19","00:09:41","1519","581"
"2022-09-13T13:31:21.000","00:26:49","00:10:02","1609","602"
"2022-09-13T13:30:21.000","00:24:57","00:08:38","1497","518"
"2022-09-13T13:29:19.000","00:22:47","00:08:17","1367","497"
"2022-09-13T13:28:18.000","00:20:40","00:07:06","1240","426"
"2022-09-13T13:27:19.000","00:23:54","00:08:03","1434","483"
"2022-09-13T13:26:14.000","00:22:55","00:08:03","1375","483"
"2022-09-13T13:25:14.000","00:22:57","00:08:03","1377","483"
"2022-09-13T13:24:14.000","00:22:57","00:06:22","1377","382"
"2022-09-13T13:23:14.000","00:22:56","00:06:22","1376","382"
"2022-09-13T13:22:14.000","00:22:32","00:07:28","1352","448"
"2022-09-13T13:21:14.000","00:22:32","00:04:34","1352","274"
"2022-09-13T13:20:14.000","00:21:02","00:04:29","1262","269"
"2022-09-13T13:19:14.000","00:21:02","00:05:08","1262","308"
"2022-09-13T13:18:14.000","00:21:00","00:04:59","1260","299"
"2022-09-13T13:17:14.000","00:22:00","00:05:20","1320","320"
"2022-09-13T13:16:14.000","00:19:45","00:04:19","1185","259"
"2022-09-13T13:15:14.000","00:19:45","00:04:19","1185","259"
"2022-09-13T13:14:14.000","00:19:41","00:04:51","1181","291"
"2022-09-13T13:13:14.000","00:22:15","00:04:35","1335","275"
"2022-09-13T13:12:14.000","00:19:28","00:04:51","1168","291"
"2022-09-13T13:11:14.000","00:22:17","00:05:29","1337","329"
"2022-09-13T13:10:14.000","00:19:51","00:05:22","1191","322"
"2022-09-13T13:09:14.000","00:21:13","00:05:05","1273","305"
"2022-09-13T13:08:14.000","00:20:25","00:05:21","1225","321"
"2022-09-13T13:07:14.000","00:20:25","00:05:05","1225","305"
"2022-09-13T13:06:14.000","00:20:36","00:05:33","1236","333"
"2022-09-13T13:05:14.000","00:20:36","00:05:29","1236","329"
"2022-09-13T13:04:14.000","00:20:51","00:05:35","1251","335"
"2022-09-13T13:03:14.000","00:22:24","00:05:35","1344","335"
"2022-09-13T13:02:14.000","00:22:36","00:05:37","1356","337"
"2022-09-13T13:01:15.000","00:19:30","00:06:09","1170","369"
"2022-09-13T13:00:23.000","00:21:42","00:05:36","1302","336"
"2022-09-13T12:59:23.000","00:23:00","00:06:06","1380","366"
"2022-09-13T12:58:23.000","00:23:10","00:07:28","1390","448"
"2022-09-13T12:57:23.000","00:23:00","00:06:44","1380","404"
"2022-09-13T12:56:23.000","00:23:12","00:06:54","1392","414"
"2022-09-13T12:55:23.000","00:23:12","00:06:23","1392","383"
"2022-09-13T12:54:23.000","00:25:50","00:06:23","1550","383"
"2022-09-13T12:53:21.000","00:26:02","00:06:12","1562","372"
"2022-09-13T12:52:21.000","00:24:07","00:05:58","1447","358"
"2022-09-13T12:51:21.000","00:25:02","00:06:14","1502","374"
"2022-09-13T12:50:23.000","00:25:02","00:06:19","1502","379"
"2022-09-13T12:49:14.000","00:25:21","00:06:34","1521","394"
"2022-09-13T12:48:14.000","00:26:51","00:06:14","1611","374"
"2022-09-13T12:47:16.000","00:25:51","00:06:50","1551","410"
"2022-09-13T12:46:18.000","00:25:51","00:06:33","1551","393"
"2022-09-13T12:45:17.000","00:27:15","00:06:47","1635","407"
"2022-09-13T12:44:21.000","00:24:42","00:06:50","1482","410"
"2022-09-13T12:43:21.000","00:26:40","00:06:46","1600","406"
"2022-09-13T12:42:21.000","00:24:48","00:06:23","1488","383"
"2022-09-13T12:41:21.000","00:27:08","00:06:45","1628","405"
"2022-09-13T12:40:20.000","00:26:07","00:07:05","1567","425"
"2022-09-13T12:39:18.000","00:28:38","00:07:46","1718","466"
"2022-09-13T12:38:18.000","00:27:16","00:07:46","1636","466"
"2022-09-13T12:37:18.000","00:27:21","00:07:24","1641","444"
"2022-09-13T12:36:18.000","00:27:21","00:07:42","1641","462"
"2022-09-13T12:35:18.000","00:28:42","00:08:20","1722","500"
"2022-09-13T12:34:16.000","00:25:54","00:07:52","1554","472"
"2022-09-13T12:33:18.000","00:27:05","00:07:52","1625","472"
"2022-09-13T12:32:17.000","00:27:05","00:08:40","1625","520"
"2022-09-13T12:31:18.000","00:27:00","00:09:01","1620","541"
"2022-09-13T12:30:21.000","00:24:06","00:07:57","1446","477"
"2022-09-13T12:29:21.000","00:25:26","00:07:25","1526","445"
"2022-09-13T12:28:21.000","00:27:08","00:08:21","1628","501"
"2022-09-13T12:27:20.000","00:30:08","00:09:06","1808","546"
"2022-09-13T12:26:21.000","00:30:25","00:09:26","1825","566"
"2022-09-13T12:25:21.000","00:25:18","00:09:26","1518","566"
"2022-09-13T12:24:21.000","00:26:05","00:08:31","1565","511"
"2022-09-13T12:23:20.000","00:29:08","00:08:59","1748","539"
"2022-09-13T12:22:18.000","00:29:08","00:08:52","1748","532"
"2022-09-13T12:21:18.000","00:29:08","00:08:52","1748","532"
"2022-09-13T12:20:18.000","00:28:43","00:09:12","1723","552"
"2022-09-13T12:19:22.000","00:24:44","00:09:38","1484","578"
"2022-09-13T12:18:18.000","00:28:32","00:09:10","1712","550"
"2022-09-13T12:17:18.000","00:28:32","00:09:45","1712","585"
"2022-09-13T12:16:18.000","00:25:51","00:09:06","1551","546"
"2022-09-13T12:15:18.000","00:27:51","00:09:11","1671","551"
"2022-09-13T12:14:21.000","00:27:51","00:09:11","1671","551"
"2022-09-13T12:13:21.000","00:27:15","00:09:11","1635","551"
"2022-09-13T12:12:21.000","00:26:36","00:08:21","1596","501"
"2022-09-13T12:11:20.000","00:25:51","00:08:16","1551","496"
"2022-09-13T12:10:20.000","00:21:02","00:06:20","1262","380"
"2022-09-13T12:09:20.000","00:23:02","00:06:14","1382","374"
"2022-09-13T12:08:20.000","00:22:01","00:05:57","1321","357"
"2022-09-13T12:07:18.000","00:22:57","00:05:57","1377","357"
"2022-09-13T12:06:18.000","00:22:51","00:06:52","1371","412"
"2022-09-13T12:05:18.000","00:21:59","00:06:56","1319","416"
"2022-09-13T12:04:18.000","00:20:20","00:07:03","1220","423"
"2022-09-13T12:03:18.000","00:21:07","00:05:58","1267","358"
"2022-09-13T12:02:18.000","00:20:58","00:06:11","1258","371"
"2022-09-13T12:01:18.000","00:20:58","00:06:29","1258","389"
"2022-09-13T12:00:21.000","00:22:25","00:05:42","1345","342"
"2022-09-13T11:59:20.000","00:20:45","00:05:42","1245","342"
"2022-09-13T11:58:20.000","00:19:11","00:05:05","1151","305"
"2022-09-13T11:57:20.000","00:18:46","00:05:06","1126","306"
"2022-09-13T11:56:21.000","00:21:04","00:07:22","1264","442"
"2022-09-13T11:55:13.000","00:21:07","00:08:14","1267","494"
"2022-09-13T11:54:14.000","00:20:57","00:08:30","1257","510"
"2022-09-13T11:53:13.000","00:20:57","00:08:51","1257","531"
"2022-09-13T11:52:13.000","00:19:17","00:09:00","1157","540"
"2022-09-13T11:51:13.000","00:19:08","00:08:45","1148","525"
"2022-09-13T11:50:13.000","00:19:08","00:08:45","1148","525"
"2022-09-13T11:49:13.000","00:18:18","00:08:25","1098","505"
"2022-09-13T11:48:13.000","00:18:18","00:08:14","1098","494"
"2022-09-13T11:47:13.000","00:19:03","00:08:14","1143","494"
"2022-09-13T11:46:13.000","00:19:12","00:08:29","1152","509"
"2022-09-13T11:45:13.000","00:20:17","00:09:01","1217","541"
"2022-09-13T11:44:13.000","00:19:19","00:09:14","1159","554"
"2022-09-13T11:43:13.000","00:18:31","00:09:22","1111","562"
"2022-09-13T11:42:13.000","00:17:59","00:09:28","1079","568"
"2022-09-13T11:41:15.000","00:17:59","00:10:24","1079","624"
"2022-09-13T11:40:21.000","00:17:40","00:11:08","1060","668"
"2022-09-13T11:39:21.000","00:17:28","00:11:12","1048","672"
"2022-09-13T11:38:21.000","00:16:17","00:11:12","977","672"
"2022-09-13T11:37:21.000","00:14:43","00:10:03","883","603"
"2022-09-13T11:36:21.000","00:16:33","00:11:26","993","686"
"2022-09-13T11:35:17.000","00:17:39","00:10:56","1059","656"
"2022-09-13T11:34:18.000","00:16:34","00:11:57","994","717"
"2022-09-13T11:33:16.000","00:12:03","00:10:57","723","657"
"2022-09-13T11:32:18.000","00:13:30","00:10:26","810","626"
"2022-09-13T11:31:20.000","00:12:09","00:10:47","729","647"
"2022-09-13T11:30:20.000","00:17:09","00:12:30","1029","750"
"2022-09-13T11:29:17.000","00:16:15","00:12:30","975","750"
"2022-09-13T11:28:18.000","00:16:28","00:11:50","988","710"
