"inventory_item_id","component_id","parent_component_id","inventory_component_id","component_type_name","crossing_direction","latitude","longitude","signals_location_number","location"
"1317","16010","16009","719830","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.8929180022553","-97.1550459698017","1949","POINT (-97.1550459698017 49.8929180022553)"
"2999","104901","38589","847159","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.8900242565584","-97.1705293172205","1264","POINT (-97.1705293172205 49.8900242565584)"
"2182","28336","28334","721671","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.9607465655331","-97.0874316107046","1803","POINT (-97.0874316107046 49.9607465655331)"
"269","3044","3041","681967","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8857035107462","-97.1590695082894","1282","POINT (-97.1590695082894 49.8857035107462)"
"2656","106140","47092","724247","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8933818428774","-97.137560240269","1297","POINT (-97.137560240269 49.8933818428774)"
"2686","37666","37665","741412","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8891987595439","-97.1485954098409","1084","POINT (-97.1485954098409 49.8891987595439)"
"2506","126021","32642","818541","PED DETECTION - GREENLITE PUSHBUTTON","SOUTHBOUND","49.9241089382228","-97.1262317241758","1112","POINT (-97.1262317241758 49.9241089382228)"
"2882","111061","36900","701960","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.9461652068691","-97.0858477340666","1782","POINT (-97.0858477340666 49.9461652068691)"
"1182","131019","14160","890411","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8989726890335","-97.1466566879677","1039","POINT (-97.1466566879677 49.8989726890335)"
"706","8281","8280","737843","PED DETECTION - GREENLITE PUSHBUTTON","NORTHBOUND","49.9105607539969","-97.1882369026204","1794","POINT (-97.1882369026204 49.9105607539969)"
"2758","34835","34834","175280","PED DETECTION - GREENLITE PUSHBUTTON","WESTBOUND","49.9093554963847","-97.1329386178279","1252","POINT (-97.1329386178279 49.9093554963847)"
"2542","32899","32897","624190","PED DETECTION - GREENLITE PUSHBUTTON","WESTBOUND","49.8942965631123","-97.2076484351805","1065","POINT (-97.2076484351805 49.8942965631123)"
"2914","38297","37374","728104","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.8971758987744","-97.1775028626989","1061","POINT (-97.1775028626989 49.8971758987744)"
"1127","112036","13422","701516","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.9536189138706","-97.1477112904052","1139","POINT (-97.1477112904052 49.9536189138706)"
"1335","16470","16439","86012","PED DETECTION - GREENLITE PUSHBUTTON","SOUTHBOUND","49.9217103915059","-97.1952880138007","1255","POINT (-97.1952880138007 49.9217103915059)"
"147","104834","1489","741435","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.8914238371733","-97.1122441624596","1245","POINT (-97.1122441624596 49.8914238371733)"
"1919","24788","24787","596838","PED DETECTION - ARROW LED PUSHBUTTON - SINGLE ARROW","NORTHBOUND","49.9457938026066","-97.1827328963293","1470","POINT (-97.1827328963293 49.9457938026066)"
"1244","15495","15490","721712","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.8930410396322","-97.1523198704444","1650","POINT (-97.1523198704444 49.8930410396322)"
"2117","27642","27641","845815","PED DETECTION - GREENLITE PUSHBUTTON","EASTBOUND","49.9063624023855","-97.1997015094969","1779","POINT (-97.1997015094969 49.9063624023855)"
"962","11402","11401","744742","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8971052432119","-97.1410189337833","1402","POINT (-97.1410189337833 49.8971052432119)"
"1806","25428","25423","800205","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.9309643393885","-97.2111564827288","1478","POINT (-97.2111564827288 49.9309643393885)"
"1444","55918","17866","742852","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8977807500756","-97.1475302796725","1281","POINT (-97.1475302796725 49.8977807500756)"
"2747","116398","35025","720943","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8910632295416","-97.1404739262087","1560","POINT (-97.1404739262087 49.8910632295416)"
"2291","30244","30243","690612","PED DETECTION - GREENLITE PUSHBUTTON","WESTBOUND","49.9413932238811","-97.1138468273926","1290","POINT (-97.1138468273926 49.9413932238811)"
"448","4822","4816","687241","PED DETECTION - GREENLITE PUSHBUTTON","SOUTHBOUND","49.902290171397","-97.1616127625785","1332","POINT (-97.1616127625785 49.902290171397)"
"1369","16754","16741","743888","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.9180220175405","-97.1837764993796","1525","POINT (-97.1837764993796 49.9180220175405)"
"1621","20764","20042","616392","PED DETECTION - GREENLITE PUSHBUTTON","EASTBOUND","49.9162098758892","-97.1812065599229","1186","POINT (-97.1812065599229 49.9162098758892)"
"2177","28377","28297","576118","PED DETECTION - GREENLITE PUSHBUTTON","EASTBOUND","49.9610921891993","-97.0871904317272","1803","POINT (-97.0871904317272 49.9610921891993)"
"462","105108","4941","845267","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8899698267612","-97.1689005956495","1118","POINT (-97.1689005956495 49.8899698267612)"
"1019","112319","112312","670964","PED DETECTION - GREENLITE PUSHBUTTON","EASTBOUND","49.9120096260816","-97.1432672187833","1527","POINT (-97.1432672187833 49.9120096260816)"
"2464","32505","32303","748533","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.9013475333938","-97.206953150614","1435","POINT (-97.206953150614 49.9013475333938)"
"2606","41810","41809","722197","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8918211710407","-97.1441573972776","1617","POINT (-97.1441573972776 49.8918211710407)"
"2382","96975","30801","716911","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.9361654798126","-97.1184048582674","1291","POINT (-97.1184048582674 49.9361654798126)"
"2848","36353","36352","677629","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.8920041258384","-97.1363428317202","1074","POINT (-97.1363428317202 49.8920041258384)"
"2652","118798","33739","739227","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.9173298809317","-97.1313268237316","1756","POINT (-97.1313268237316 49.9173298809317)"
"1416","17514","17507","814726","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.9388733762466","-97.1601590136803","1132","POINT (-97.1601590136803 49.9388733762466)"
"2286","108137","29928","875985","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8978133859478","-97.2026461477168","1710","POINT (-97.2026461477168 49.8978133859478)"
"2321","31463","31428","160503","PED DETECTION - GREENLITE PUSHBUTTON","EASTBOUND","49.9056284945906","-97.2067970913865","1945","POINT (-97.2067970913865 49.9056284945906)"
"852","114591","10232","696967","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.9009741285152","-97.1454078088653","1426","POINT (-97.1454078088653 49.9009741285152)"
"2715","116229","36717","719460","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.8896277077961","-97.1458336983797","1574","POINT (-97.1458336983797 49.8896277077961)"
"1685","96782","21542","722713","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.8999451358199","-97.1378025208629","1684","POINT (-97.1378025208629 49.8999451358199)"
"2468","32457","32455","748519","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.9015802677338","-97.2072255324968","1435","POINT (-97.2072255324968 49.9015802677338)"
"2647","48072","47022","850786","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.8928953531467","-97.1385427708918","1351","POINT (-97.1385427708918 49.8928953531467)"
"419","115612","4563","858377","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8732243651045","-97.1521993342771","1088","POINT (-97.1521993342771 49.8732243651045)"
"3137","51699","40031","874460","PED DETECTION - GREENLITE PUSHBUTTON","SOUTHBOUND","49.8963752005701","-97.1058678266252","1319","POINT (-97.1058678266252 49.8963752005701)"
"1579","19707","19706","100131","PED DETECTION - GREENLITE PUSHBUTTON","EASTBOUND","49.9569943946049","-97.1446848834289","1411","POINT (-97.1446848834289 49.9569943946049)"
"2565","100964","100963","493326","PED DETECTION - GREENLITE PUSHBUTTON","SOUTHBOUND","49.8891530702391","-97.1529022197184","1892","POINT (-97.1529022197184 49.8891530702391)"
"592","7028","7018","715133","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.9233877223413","-97.1693083193161","1361","POINT (-97.1693083193161 49.9233877223413)"
"452","4854","4853","35013","PED DETECTION - GREENLITE PUSHBUTTON","NORTHBOUND","49.9021721022155","-97.1620441621433","1332","POINT (-97.1620441621433 49.9021721022155)"
"816","117928","9620","732716","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.9060409270554","-97.1469474672928","1494","POINT (-97.1469474672928 49.9060409270554)"
"2738","35085","35083","714115","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8907567943486","-97.1417713627421","1571","POINT (-97.1417713627421 49.8907567943486)"
"1952","105599","25507","849584","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8736256602851","-97.1811724471284","1032","POINT (-97.1811724471284 49.8736256602851)"
"883","112309","10487","797478","PED DETECTION - GREENLITE PUSHBUTTON","WESTBOUND","49.9116600658827","-97.1430853223486","1527","POINT (-97.1430853223486 49.9116600658827)"
"1891","24300","24293","714866","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.8868850477197","-97.1426524797565","1273","POINT (-97.1426524797565 49.8868850477197)"
"1584","19657","19654","680824","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.9570549212495","-97.1440798927211","1411","POINT (-97.1440798927211 49.9570549212495)"
"1197","14458","14456","736592","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8961413586682","-97.1521072763259","1669","POINT (-97.1521072763259 49.8961413586682)"
"1301","131336","131333","894865","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.8999479196764","-97.1459213310953","1038","POINT (-97.1459213310953 49.8999479196764)"
"1225","14895","14890","79201","PED DETECTION - GREENLITE PUSHBUTTON","WESTBOUND","49.9314119550561","-97.1666692669336","1329","POINT (-97.1666692669336 49.9314119550561)"
"2987","38487","38485","848255","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.935754475103","-97.062671136435","1738","POINT (-97.062671136435 49.935754475103)"
"2622","44659","44654","893773","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8921929479323","-97.1425120601099","1616","POINT (-97.1425120601099 49.8921929479323)"
"672","7815","7811","843180","PED DETECTION - ARROW LED PUSHBUTTON - SINGLE ARROW","SOUTHBOUND","49.9093138027948","-97.1835677125033","1404","POINT (-97.1835677125033 49.9093138027948)"
"3123","126193","39911","819873","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.8961050734251","-97.1056859013502","1319","POINT (-97.1056859013502 49.8961050734251)"
"1007","12099","12089","875524","PED DETECTION - GREENLITE PUSHBUTTON","SOUTHBOUND","49.9459334355413","-97.1264235058263","1784","POINT (-97.1264235058263 49.9459334355413)"
"1362","101405","101404","495682","PED DETECTION - GREENLITE PUSHBUTTON","NORTHBOUND","49.9228651817629","-97.1994143838717","1214","POINT (-97.1994143838717 49.9228651817629)"
"1940","125720","25248","816185","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.9314639736644","-97.1829101638355","1829","POINT (-97.1829101638355 49.9314639736644)"
"377","3906","3904","884576","PED DETECTION - GREENLITE PUSHBUTTON","BAILOUT","49.8769407481009","-97.1631531831048","1078","POINT (-97.1631531831048 49.8769407481009)"
"642","110494","110484","844937","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.9040711353285","-97.1555656824694","1166","POINT (-97.1555656824694 49.9040711353285)"
"2212","104587","29261","539155","PED DETECTION - ARROW LED PUSHBUTTON - SINGLE ARROW","WESTBOUND","49.9189616815958","-97.2065865512921","1594","POINT (-97.2065865512921 49.9189616815958)"
"2205","111228","28650","687564","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8901641731341","-97.1370016926161","1162","POINT (-97.1370016926161 49.8901641731341)"
"1511","18620","18616","782494","PED DETECTION - GREENLITE PUSHBUTTON","WESTBOUND","49.9539313841254","-97.0758083599609","1687","POINT (-97.0758083599609 49.9539313841254)"
"2131","27838","27834","732490","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.9011335208901","-97.2001688048027","1434","POINT (-97.2001688048027 49.9011335208901)"
"2457","31483","31481","679481","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.9348597808818","-97.1475707023871","1964","POINT (-97.1475707023871 49.9348597808818)"
"2482","123470","31812","799002","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8883177924467","-97.145188354188","1966","POINT (-97.145188354188 49.8883177924467)"
"491","111856","5321","686889","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.8931475239611","-97.1689513464315","1121","POINT (-97.1689513464315 49.8931475239611)"
"3059","39185","39184","747462","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8943784417101","-97.2029622980097","1102","POINT (-97.2029622980097 49.8943784417101)"
"1915","24652","24649","875606","PED DETECTION - GREENLITE PUSHBUTTON","NORTHBOUND","49.9438574445607","-97.1756845707224","1111","POINT (-97.1756845707224 49.9438574445607)"
"2984","38600","38598","193452","PED DETECTION - GREENLITE PUSHBUTTON","EASTBOUND","49.9355685750959","-97.062939191175","1738","POINT (-97.062939191175 49.9355685750959)"
"2324","31411","31351","741376","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.9056127899383","-97.2065727323629","1945","POINT (-97.2065727323629 49.9056127899383)"
"2866","111245","36611","831373","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.8974233039894","-97.184213528614","1030","POINT (-97.184213528614 49.8974233039894)"
"2796","107520","36432","687628","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.891575623684","-97.1381588878365","1087","POINT (-97.1381588878365 49.891575623684)"
"1046","12624","12621","69294","PED DETECTION - GREENLITE PUSHBUTTON","EASTBOUND","49.9295641228862","-97.1687161771643","1363","POINT (-97.1687161771643 49.9295641228862)"
"1043","12574","12564","675283","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.9293952008999","-97.1688700504421","1363","POINT (-97.1688700504421 49.9293952008999)"
"247","123397","2894","798263","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.8928402677899","-97.1588755110636","1675","POINT (-97.1588755110636 49.8928402677899)"
"1534","19026","19022","718842","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.9475740345739","-97.0839026679824","1783","POINT (-97.0839026679824 49.9475740345739)"
"2528","32664","32659","622844","PED DETECTION - GREENLITE PUSHBUTTON","EASTBOUND","49.8981634419107","-97.2074922790651","1367","POINT (-97.2074922790651 49.8981634419107)"
"2918","117360","37396","875722","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8970327170435","-97.1772372733666","1061","POINT (-97.1772372733666 49.8970327170435)"
"1944","125736","25283","816312","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.9311255772035","-97.1828155429483","1829","POINT (-97.1828155429483 49.9311255772035)"
"1258","21630","15108","711471","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.8978041124578","-97.1392432256716","1690","POINT (-97.1392432256716 49.8978041124578)"
"931","11064","11062","712871","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8990866863768","-97.151545885711","1013","POINT (-97.151545885711 49.8990866863768)"
"381","3951","3942","710579","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.8802024232614","-97.1609624375467","1706","POINT (-97.1609624375467 49.8802024232614)"
"3146","51955","51954","714048","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8907788620155","-97.1509493863947","1614","POINT (-97.1509493863947 49.8907788620155)"
"2775","126083","35100","819031","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.9089816965612","-97.1313422982582","1447","POINT (-97.1313422982582 49.9089816965612)"
"1218","49636","15320","721725","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.8933922943319","-97.1520720593806","1650","POINT (-97.1520720593806 49.8933922943319)"
"2125","27723","27712","732496","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.9013563180893","-97.2001863064326","1434","POINT (-97.2001863064326 49.9013563180893)"
"1832","110848","23485","715248","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8963656519248","-97.1461263550001","1757","POINT (-97.1461263550001 49.8963656519248)"
"1376","16753","16740","87267","PED DETECTION - GREENLITE PUSHBUTTON","BAILOUT","49.9513553242262","-97.1412115665271","1091","POINT (-97.1412115665271 49.9513553242262)"
"2043","105751","105743","714832","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.8871755676164","-97.1413366231491","1789","POINT (-97.1413366231491 49.8871755676164)"
"3049","39084","39083","892173","PED DETECTION - GREENLITE PUSHBUTTON","EASTBOUND","49.9313619066412","-97.0446870231665","1169","POINT (-97.0446870231665 49.9313619066412)"
"1097","132423","13231","903791","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.9173791034992","-97.1391147639458","1190","POINT (-97.1391147639458 49.9173791034992)"
"2353","108000","30433","773936","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.9016386442935","-97.2091787251934","1436","POINT (-97.2091787251934 49.9016386442935)"
"1565","21419","21414","747774","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.9413069723357","-97.1579736394885","1156","POINT (-97.1579736394885 49.9413069723357)"
"1991","118065","25959","773626","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.8741947369518","-97.196812004488","1562","POINT (-97.196812004488 49.8741947369518)"
"2497","111607","32060","689851","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.8888795838169","-97.149998906301","1585","POINT (-97.149998906301 49.8888795838169)"
"1567","21443","21434","109251","PED DETECTION - ARROW LED PUSHBUTTON - SINGLE ARROW","EASTBOUND","49.9414653273264","-97.1582948761102","1156","POINT (-97.1582948761102 49.9414653273264)"
