"year","month","week","total_ncoming_calls","date_from","date_to"
"2017","1","5","19407","2017-01-30T00:00:00.000","2017-02-05T00:00:00.000"
"2017","2","6","19132","2017-02-06T00:00:00.000","2017-02-12T00:00:00.000"
"2017","2","7","21381","2017-02-13T00:00:00.000","2017-02-19T00:00:00.000"
"2017","2","8","20974","2017-02-20T00:00:00.000","2017-02-26T00:00:00.000"
"2017","2","9","21152","2017-02-27T00:00:00.000","2017-03-05T00:00:00.000"
