"year","month","week","total_ncoming_calls","date_from","date_to"
"2016","8","31","18936","2016-08-01T00:00:00.000","2016-08-07T00:00:00.000"
"2016","8","32","21082","2016-08-08T00:00:00.000","2016-08-14T00:00:00.000"
"2016","8","33","20085","2016-08-15T00:00:00.000","2016-08-21T00:00:00.000"
"2016","8","34","20415","2016-08-22T00:00:00.000","2016-08-28T00:00:00.000"
"2016","8","35","24111","2016-08-29T00:00:00.000","2016-09-04T00:00:00.000"
