"year","month","week","total_ncoming_calls","date_from","date_to"
"2018","10","40","17054","2018-10-01T00:00:00.000","2018-10-07T00:00:00.000"
"2018","10","41","17563","2018-10-08T00:00:00.000","2018-10-14T00:00:00.000"
"2018","10","42","17446","2018-10-15T00:00:00.000","2018-10-21T00:00:00.000"
"2018","10","43","19044","2018-10-22T00:00:00.000","2018-10-28T00:00:00.000"
"2018","10","44","17430","2018-10-29T00:00:00.000","2018-11-04T00:00:00.000"
