"objectid","borough","type","provider","name","location","latitude","longitude","x","y","location_t","remarks","city","ssid","sourceid","activated","borocode","boroname","ntacode","ntaname","coundist","postcode","borocd","ct2010","bctcb2010","bin","bbl","doitt_id","geolocation"
"8326","2","Free","LinkNYC - Citybridge","bx-01-146023","374 WILLIS AVENUE","40.812127","-73.920552","1006242.21486","235166.68326","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-020565","2018-04-19T00:00:00.000","2","Bronx","BX39","Mott Haven-Port Morris","8","10454","201","41","41","2103815","2022870010","4604","(40.812127, -73.920552)"
"8322","2","Free","LinkNYC - Citybridge","bx-01-146053","211 ST ANN'S AVENUE","40.806287","-73.917955","1006963.18225","233039.646503","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-020509","2018-07-02T00:00:00.000","2","Bronx","BX39","Mott Haven-Port Morris","8","10454","201","25","25","2000051","2022650050","4600","(40.806287, -73.917955)"
"8334","2","Free","LinkNYC - Citybridge","bx-01-146049","289 MORRIS AVENUE","40.812079","-73.92659","1004571.06761","235147.863415","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-020603","2018-07-02T00:00:00.000","2","Bronx","BX39","Mott Haven-Port Morris","8","10451","201","51","51","2000953","2023330030","4612","(40.812079, -73.92659)"
"7803","2","Free","LinkNYC - Citybridge","bx-01-144892","442 WILLIS AVENUE","40.813575","-73.919491","1006535.50725","235694.669408","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-011709","2018-04-20T00:00:00.000","2","Bronx","BX39","Mott Haven-Port Morris","8","10455","201","43","43","2000498","2022900000","4081","(40.813575, -73.919491)"
"7704","2","Free","LinkNYC - Citybridge","bx-01-117230","256 ST ANNS AVENUE","40.807378","-73.917","1007227.12103","233437.34059","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-011029","2018-07-02T00:00:00.000","2","Bronx","BX39","Mott Haven-Port Morris","8","10454","201","27","27","2003623","2025510000","3982","(40.807378, -73.917)"
"8330","2","Free","LinkNYC - Citybridge","bx-01-146066","610 MELROSE AVE","40.81738","-73.917078","1007202.15782","237081.516372","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-020595","2018-04-30T00:00:00.000","2","Bronx","BX34","Melrose South-Mott Haven North","17","10455","201","65","65","2097082","2023740010","4608","(40.81738, -73.917078)"
"8329","2","Free","LinkNYC - Citybridge","bx-01-146044","3125 3 AVENUE","40.822022","-73.911953","1008619.18222","238774.282016","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-020576","2018-04-19T00:00:00.000","2","Bronx","BX34","Melrose South-Mott Haven North","17","10451","201","69","69","2000000","2023800050","4607","(40.822022, -73.911953)"
"8335","2","Free","LinkNYC - Citybridge","bx-01-146046","301 MORRIS AVENUE","40.812557","-73.926244","1004666.69767","235322.293185","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-020604","2018-07-02T00:00:00.000","2","Bronx","BX39","Mott Haven-Port Morris","8","10451","201","51","51","2000956","2023330050","4613","(40.812557, -73.926244)"
"8324","2","Free","LinkNYC - Citybridge","bx-01-146055","468 BROOK AVENUE","40.812841","-73.916074","1007481.58181","235428.091201","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-020515","2018-05-31T00:00:00.000","2","Bronx","BX39","Mott Haven-Port Morris","8","10455","201","43","43","2090711","2022720010","4602","(40.812841, -73.916074)"
"8162","2","Free","LinkNYC - Citybridge","bx-04-119152","117 E 167th ST","40.834904","-73.918226","1006878.50526","243465.96817","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-014613","2018-07-02T00:00:00.000","2","Bronx","BX63","West Concourse","16","10452","204","197","197","2002855","2024650050","4440","(40.834904, -73.918226)"
"7587","2","Free","LinkNYC - Citybridge","bx-01-116238","460 WILLIS AVENUE","40.813998","-73.919171","1006623.90242","235848.679271","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-010332","2018-04-13T00:00:00.000","2","Bronx","BX39","Mott Haven-Port Morris","8","10455","201","43","43","2115556","2022900010","3865","(40.813998, -73.919171)"
"7602","2","Free","LinkNYC - Citybridge","bx-01-111740","652A MELROSE AVENUE","40.818769","-73.91645","1007375.57906","237587.690229","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-010368","2018-04-20T00:00:00.000","2","Bronx","BX34","Melrose South-Mott Haven North","17","10455","201","67","67","2001356","2023740070","3880","(40.818769, -73.91645)"
"7835","2","Free","LinkNYC - Citybridge","bx-01-138789","312 WILLIS AVENUE","40.810896","-73.921434","1005998.55787","234718.294065","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-012132","2018-04-20T00:00:00.000","2","Bronx","BX39","Mott Haven-Port Morris","8","10454","201","39","39","2000335","2022850010","4113","(40.810896, -73.921434)"
"8325","2","Free","LinkNYC - Citybridge","bx-01-146060","530 EAST 138 STREET","40.807108","-73.918343","1006855.53778","233338.715459","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-020548","2018-07-11T00:00:00.000","2","Bronx","BX39","Mott Haven-Port Morris","8","10454","201","25","25","2000040","2022650040","4603","(40.807108, -73.918343)"
"722","2","Limited Free","ALTICEUSA","Macombs Dam Park","PARKING STRUCTURE 3FLR NORTH FACING ON OUTSIDE ( FIRST RADIO IN FROM RIVER ST)","40.825696","-73.927311","1004367.26258","240108.882365","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX63","West Concourse","8","10451","204","63","63","0","0","218","(40.825696, -73.927311)"
"728","2","Limited Free","ALTICEUSA","Macombs Dam Park","DOT POLE 2 POLES NORTH OF 158 ST ( WEST SIDE OF STREET)","40.82707","-73.926461","1004602.08658","240609.676967","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX63","West Concourse","16","10451","204","63","63","0","0","224","(40.82707, -73.926461)"
"10","2","Limited Free","ALTICEUSA","Pelham Bay Park","IN PARK POLE 4/P/N/O  STADIUM AV","40.849233","-73.82105","1033758.29762","248726.510143","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX99","park-cemetery-etc-Bronx","13","10465","228","276","276","0","2043350001","878","(40.849233, -73.82105)"
"6767","2","Free","LinkNYC - Citybridge","bx-05-116218","2461 WEBSTER AVENUE","40.860215","-73.893059","1013831.29844","252695.040263","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-000067","2016-05-25T00:00:00.000","2","Bronx","BX05","Bedford Park-Fordham North","15","10458","205","399","399","2011078","2030260060","3045","(40.860215, -73.893059)"
"8159","2","Free","LinkNYC - Citybridge","bx-05-119631","1876 JEROME AVENUE","40.849486","-73.910931","1008891.74401","248780.646189","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-014609","2017-07-13T00:00:00.000","2","Bronx","BX41","Mount Hope","14","10453","205","233","233","2008231","2028520000","4437","(40.849486, -73.910931)"
"1423","2","Limited Free","ALTICEUSA","Crotona Park","CROTONA PARK C/O EAST 173RD ST AND FULTON AVE","40.840664","-73.898372","1012370.03233","245570.243161","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX01","Claremont-Bathgate","16","10457","203","167","167","0","0","1285","(40.840664, -73.898372)"
"2534","2","Free","Transit Wireless","3 Av-149 St (2,5)","149th St - 3rd Ave","40.816109","-73.917757","1007014.68707","236618.331275","Subway Station","SN 434","Bronx","TransitWirelessWiFi",,,"2","Bronx","BX34","Melrose South-Mott Haven North","17","10455","201","65","65","0","0","1649","(40.816109, -73.917757)"
"1361","2","Limited Free","ALTICEUSA","Bronx Park","NYC Parks Bronx Headquarters","40.85398","-73.870472","1020082.66422","250431.946036","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX99","park-cemetery-etc-Bronx","15","10462","227","334","334","0","2043330001","1220","(40.85398, -73.870472)"
"2232","2","Free","Transit Wireless","IND - Bedford Park Blvd - Grand Concourse (B) (D)","Bedford Park Blvd - Grand Concourse","40.873244","-73.887138","1015463.13671","257444.185621","Subway Station","SN 211","Bronx","TransitWirelessWiFi",,,"2","Bronx","BX05","Bedford Park-Fordham North","11","10458","207","413","413","0","0","1636","(40.873244, -73.887138)"
"2234","2","Free","Transit Wireless","IND - 170th Street - Grand Concourse (D)","170th Street - Grand Concourse","40.839306","-73.9134","1008212.33986","245071.005643","Subway Station","SN 217","Bronx","TransitWirelessWiFi",,,"2","Bronx","BX14","East Concourse-Concourse Village","14","10456","204","225","225","0","0","1638","(40.839306, -73.9134)"
"9390","2","Free","LinkNYC - Citybridge","bx-01-123210","660 WESTCHESTER AVENUE","40.815998","-73.908242","1009648.40229","236580.399997","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-013042","2018-06-26T00:00:00.000","2","Bronx","BX34","Melrose South-Mott Haven North","8","10455","201","73","73","2004431","2026230200","4893","(40.815998, -73.908242)"
"1422","2","Limited Free","ALTICEUSA","Crotona Park","CROTONA PARK-CROTONA AV 5/P/S/O CROTONA PARK NORTH","40.840526","-73.895168","1013256.62537","245521.009336","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX99","park-cemetery-etc-Bronx","17","10457","203","163","163","0","0","1284","(40.840526, -73.895168)"
"305","2","Free","NYPL","Soundview","660 SOUNDVIEW AVENUE","40.8187093522","-73.8628899561","1022200.27514","237584.746993","Library",,"Bronx","NYPL",,,"2","Bronx","BX09","Soundview-Castle Hill-Clason Point-Harding Park","18","10473","209","20","20","2021838","2035580014","386","(40.8187093522, -73.8628899561)"
"6771","2","Free","LinkNYC - Citybridge","bx-05-119628","2366-2370 Grand Concourse","40.859154","-73.898553","1012312.26243","252306.68835","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-000076","2016-07-15T00:00:00.000","2","Bronx","BX40","Fordham South","15","10458","205","383","383","2013738","2031590040","3049","(40.859154, -73.898553)"
"7582","2","Free","LinkNYC - Citybridge","bx-05-113539","70 WEST BURNSIDE AVENUE","40.854346","-73.910218","1009087.21737","250551.609839","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-010287","2017-01-17T00:00:00.000","2","Bronx","BX36","University Heights-Morris Heights","14","10453","205","243","243","2008556","2028680140","3860","(40.854346, -73.910218)"
"7815","2","Free","LinkNYC - Citybridge","bx-06-119390","426 EAST TREMONT AVENUE","40.847406","-73.899948","1011931.05781","248026.070927","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-011851","2018-01-12T00:00:00.000","2","Bronx","BX41","Mount Hope","15","10457","206","231","231","2009458","2029000070","4093","(40.847406, -73.899948)"
"7817","2","Free","LinkNYC - Citybridge","bx-05-123186","1846 JEROME AVENUE","40.84873","-73.91147","1008742.9031","248505.055533","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-011874","2017-07-13T00:00:00.000","2","Bronx","BX41","Mount Hope","14","10453","205","233","233","2008218","2028510000","4095","(40.84873, -73.91147)"
"9296","2","Free","LinkNYC - Citybridge","bx-05-146095","1750 JEROME AVENUE","40.8478","-73.912137","1008558.72895","248165.875433","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-019313","2018-07-13T00:00:00.000","2","Bronx","BX41","Mount Hope","14","10453","205","22701","22701","2008207","2028500000","4799","(40.8478, -73.912137)"
"7230","2","Free","LinkNYC - Citybridge","bx-05-102420","126 EAST 183 STREET","40.857756","-73.901091","1011610.66574","251796.642126","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-001365","2016-06-29T00:00:00.000","2","Bronx","BX40","Fordham South","14","10453","205","237","237","2013867","2031710020","3508","(40.857756, -73.901091)"
"2113","2","Free","NYPL","Francis Martin","2150 UNIVERSITY AVENUE","40.8574218942","-73.9093163503","1009335.45802","251672.452413","Library",,"Bronx","NYPL",,,"2","Bronx","BX36","University Heights-Morris Heights","14","10453","205","251","251","2014579","2032110005","379","(40.8574218942, -73.9093163503)"
"9384","2","Free","LinkNYC - Citybridge","bx-01-142736","613 WESTCHESTER AVENUE","40.816188","-73.909917","1009184.85997","236649.324897","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-014393","2018-06-26T00:00:00.000","2","Bronx","BX34","Melrose South-Mott Haven North","17","10455","201","75","75","2115751","2026240090","4887","(40.816188, -73.909917)"
"8258","2","Free","LinkNYC - Citybridge","bx-01-145842","261 WALTON AVENUE","40.81431","-73.930217","1003566.30847","235959.898537","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-018223","2017-06-28T00:00:00.000","2","Bronx","BX63","West Concourse","8","10451","201","63","63","2001024","2023440060","4536","(40.81431, -73.930217)"
"2229","2","Free","Transit Wireless","IRT - Longwood Av (6)","Longwood Av (6)","40.816104","-73.896435","1012916.57094","236622.76893","Subway Station","SN 372","Bronx","TransitWirelessWiFi",,,"2","Bronx","BX33","Longwood","8","10455","202","85","85","0","0","1633","(40.816104, -73.896435)"
"8279","2","Free","LinkNYC - Citybridge","bx-08-145850","119 WEST KINGSBRIDGE ROAD","40.868698","-73.902101","1011326.84708","255783.100032","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-018402","2017-08-01T00:00:00.000","2","Bronx","BX28","Van Cortlandt Village","14","10468","208","267","267","2015261","2032480060","4557","(40.868698, -73.902101)"
"2106","2","Limited Free","ALTICEUSA","Crotona Park","INSIDE PARK, WEST OF CHARLOTTE ST (BESIDE FLAG POLE)","40.836972","-73.89377","1013645.01666","244226.621505","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX99","park-cemetery-etc-Bronx","17","10457","203","163","163","0","2029420001","1270","(40.836972, -73.89377)"
"8257","2","Free","LinkNYC - Citybridge","bx-01-145841","301 WALTON AVENUE","40.815039","-73.929885","1003657.89293","236225.685407","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-018222","2017-06-28T00:00:00.000","2","Bronx","BX63","West Concourse","8","10451","201","63","63","2001025","2023440080","4535","(40.815039, -73.929885)"
"7674","2","Free","LinkNYC - Citybridge","bx-01-116415","522 MORRIS AVENUE","40.816751","-73.922955","1005575.73883","236851.04308","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-010890","2017-03-06T00:00:00.000","2","Bronx","BX34","Melrose South-Mott Haven North","17","10451","201","65","65","2091151","2023300000","3952","(40.816751, -73.922955)"
"7310","2","Free","LinkNYC - Citybridge","bx-07-119874","56 WEST KINGSBRIDGE ROAD","40.867829","-73.899576","1012025.62751","255466.996005","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-001774","2016-07-19T00:00:00.000","2","Bronx","BX30","Kingsbridge Heights","14","10468","207","265","265","2014680","2032150030","3588","(40.867829, -73.899576)"
"7781","2","Free","LinkNYC - Citybridge","bx-01-123217","2991 3 AVENUE","40.81886","-73.914242","1007986.52272","237621.682943","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-011461","2017-03-06T00:00:00.000","2","Bronx","BX34","Melrose South-Mott Haven North","17","10455","201","67","67","2089847","2023750040","4059","(40.81886, -73.914242)"
"9","2","Limited Free","ALTICEUSA","Pelham Bay Park","MIDDLETOWN RD   1/P/W/O STADIUM AV","40.848322","-73.82075","1033841.97462","248394.769008","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX10","Pelham Bay-Country Club-City Island","13","10465","210","27401","27401","0","0","877","(40.848322, -73.82075)"
"1592","2","Limited Free","ALTICEUSA","Crotona Park","CROTONA PARK-C/O PROSPECT AVE AND CROTONA PARK N","40.8412","-73.8919","1014160.56517","245767.671572","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX17","East Tremont","17","10460","206","367","367","0","0","1288","(40.8412, -73.8919)"
"7612","2","Free","LinkNYC - Citybridge","bx-01-109413","2939 3 AVENUE","40.817926","-73.915262","1007704.65157","237281.056656","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-010460","2016-12-22T00:00:00.000","2","Bronx","BX34","Melrose South-Mott Haven North","17","10455","201","67","67","2001360","2023740090","3890","(40.817926, -73.915262)"
"7455","2","Free","LinkNYC - Citybridge","bx-04-113552","875 GERARD AVENUE","40.827825","-73.924833","1005052.45838","240885.027794","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-005430","2016-07-15T00:00:00.000","2","Bronx","BX63","West Concourse","8","10452","204","195","195","2002991","2024840040","3733","(40.827825, -73.924833)"
"7962","2","Free","LinkNYC - Citybridge","bx-01-123208","2883 3 AVENUE","40.816692","-73.916719","1007301.78197","236831.119563","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-012921","2017-10-26T00:00:00.000","2","Bronx","BX34","Melrose South-Mott Haven North","17","10455","201","65","65","2001336","2023740000","4240","(40.816692, -73.916719)"
"7459","2","Free","LinkNYC - Citybridge","bx-07-145689","60 EAST KINGSBRIDGE ROAD","40.866588","-73.895654","1013110.91733","255016.32335","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-005582","2016-11-11T00:00:00.000","2","Bronx","BX05","Bedford Park-Fordham North","14","10468","207","401","401","2094669","2031770030","3737","(40.866588, -73.895654)"
"6774","2","Free","LinkNYC - Citybridge","bx-07-119793","385 EAST FORDHAM ROAD","40.861993","-73.89183","1014170.58975","253343.488441","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-000090","2017-06-21T00:00:00.000","2","Bronx","BX05","Bedford Park-Fordham North","15","10458","207","399","399","2016327","2032750070","3052","(40.861993, -73.89183)"
"8328","2","Free","LinkNYC - Citybridge","BX-01-GF22143","776 MELROSE AVE","40.822112","-73.914849","1007817.46762","238806.202227","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-020572","9999-09-09T00:00:00.000","2","Bronx","BX34","Melrose South-Mott Haven North","17","10451","201","69","69","2114613","2023790010","4606","(40.822112, -73.914849)"
"8256","2","Free","LinkNYC - Citybridge","bx-01-145820","140 EAST 144 STREET","40.816752","-73.929243","1003835.24035","236849.692689","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-018221","2017-07-20T00:00:00.000","2","Bronx","BX63","West Concourse","8","10451","201","63","63","2000000","2023450030","4534","(40.816752, -73.929243)"
"52","2","Limited Free","ALTICEUSA","St. Mary's Park","Lobby  Drop ceiling","40.811544","-73.914138","1008018.04858","234956.100347","Indoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX39","Mott Haven-Port Morris","8","10454","201","37","37","2003692","2025570001","922","(40.811544, -73.914138)"
"8254","2","Free","LinkNYC - Citybridge","bx-01-145916","197 LINCOLN AVENUE","40.810159","-73.927886","1004212.79536","234447.903857","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-018218","2018-02-22T00:00:00.000","2","Bronx","BX39","Mott Haven-Port Morris","8","10451","201","51","51","2000780","2023180020","4532","(40.810159, -73.927886)"
"7457","2","Free","LinkNYC - Citybridge","bx-07-145924","82 WEST KINGSBRIDGE ROAD","40.8681","-73.900706","1011712.92735","255565.586687","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-005578","2018-01-22T00:00:00.000","2","Bronx","BX30","Kingsbridge Heights","14","10468","207","265","265","2014676","2032150020","3735","(40.8681, -73.900706)"
"844","2","Limited Free","ALTICEUSA","Owen F. Dolen Park","LOBBY REC ROOM CEILING MOUNT","40.840672","-73.842602","1027801.33382","245595.973097","Indoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX37","Van Nest-Morris Park-Westchester Square","13","10461","210","200","200","2041875","2039840100","851","(40.840672, -73.842602)"
"375","2","Free","NYPL","Clason's Point","1215 MORRISON AVENUE","40.8299928753","-73.8750206002","1018836.80778","241690.718112","Library",,"Bronx","NYPL",,,"2","Bronx","BX08","West Farms-Bronx River","18","10472","209","62","62","2025381","2037770062","460","(40.8299928753, -73.8750206002)"
"39","2","Limited Free","ALTICEUSA","Seton Falls Park","PRATT AV 2/P/S/O SETON AV","40.886622","-73.83497","1029881.53176","262341.201417","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX03","Eastchester-Edenwald-Baychester","12","10466","212","484","484","0","0","907","(40.886622, -73.83497)"
"9321","2","Free","LinkNYC - Citybridge","bx-07-117868","2415 JEROME AVENUE","40.861762","-73.901965","1011367.33975","253255.975748","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-011033","2018-06-26T00:00:00.000","2","Bronx","BX30","Kingsbridge Heights","14","10468","207","253","253","2014338","2031990110","4824","(40.861762, -73.901965)"
"725","2","Limited Free","ALTICEUSA","Macombs Dam Park","PARKING STRUCTURE 3FLR NORTH FACING ON OUTSIDE  ( FOURTH RADIO IN FROM RIVER ST)","40.826103","-73.928537","1004027.83642","240256.888302","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX63","West Concourse","8","10451","204","63","63","2003018","2024900001","221","(40.826103, -73.928537)"
