"state_senate_district","senator","website","point_x","point_x_city","point_y","point_x_state"
"36","Ruth Hassell-Thompson","http://www.nysenate.gov/senator/ruth-hassell-thompson","POINT (-73.850222 40.880182)","Bronx","40.880181999999998","NY"
"33","Gustavo Rivera","http://www.nysenate.gov/senator/gustavo-rivera","POINT (-73.897623 40.849234)","Bronx","40.849234000000003","NY"
"34","Jeffrey D. Klein","http://www.nysenate.gov/senator/jeffrey-d-klein","POINT (-73.836917 40.849335)","Bronx","40.849335000000004","NY"
"32","Ruben Diaz","http://www.nysenate.gov/senator/ruben-diaz","POINT (-73.89038 40.828256)","Bronx","40.828256000000003","NY"
"29","José M. Serrano","http://www.nysenate.gov/senator/jose-m-serrano","POINT (-73.926977 40.818078)","Bronx","40.818078","NY"
