"station","route","lanes","months_used","count_date","direction","class1","class2","class3","class4","class5","class6","class7","class8","class9","class10","class11","class12","class13","latitude","longitude","location_1"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-23T00:00:00.000","SOUTH","59","15768","3126","35","519","294","16","56","211","8","3","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-20T00:00:00.000","NORTH","69","15245","3197","39","607","225","19","47","206","9","8","3","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-20T00:00:00.000","SOUTH","107","17430","3521","45","605","335","19","52","208","8","3","1","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-19T00:00:00.000","SOUTH","109","16272","3563","38","678","353","25","51","248","18","6","2","5","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-19T00:00:00.000","NORTH","109","14730","3266","38","592","297","37","56","242","16","12","1","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-18T00:00:00.000","SOUTH","81","15916","3496","43","688","303","27","59","242","5","8","1","5","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-18T00:00:00.000","NORTH","70","13815","3166","37","614","227","25","56","244","3","10","1","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-17T00:00:00.000","NORTH","67","11580","2772","44","641","238","18","51","207","6","5","1","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-17T00:00:00.000","SOUTH","89","11865","3121","23","680","321","17","55","221","7","2","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-16T00:00:00.000","SOUTH","104","14168","3323","40","684","313","31","55","221","2","5","2","4","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-16T00:00:00.000","NORTH","78","12982","3034","39","673","240","23","55","237","6","7","2","10","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-13T00:00:00.000","NORTH","77","14845","3179","35","625","313","28","42","212","4","6","1","5","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-13T00:00:00.000","SOUTH","119","15686","3436","40","696","344","17","49","256","9","5","1","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-12T00:00:00.000","SOUTH","103","15068","3545","28","697","303","20","63","247","5","6","1","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-12T00:00:00.000","NORTH","68","13975","3170","37","605","250","18","45","246","8","6","1","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-11T00:00:00.000","SOUTH","129","15074","3560","38","684","361","28","72","248","15","6","2","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-11T00:00:00.000","NORTH","61","13434","3213","35","601","234","33","43","221","9","5","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-10T00:00:00.000","SOUTH","74","13452","3151","16","635","315","19","58","205","2","6","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-10T00:00:00.000","NORTH","48","11893","2864","25","602","230","25","52","216","8","4","3","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-09T00:00:00.000","SOUTH","89","14604","3260","30","606","283","12","49","224","13","3","0","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-09T00:00:00.000","NORTH","55","12623","3015","38","595","207","14","40","230","7","5","2","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-06T00:00:00.000","NORTH","70","14125","3051","36","573","283","35","58","213","10","5","3","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-06T00:00:00.000","SOUTH","93","16679","3442","39","640","344","19","53","230","5","1","1","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-05T00:00:00.000","NORTH","101","13976","3247","31","609","285","25","55","233","13","8","2","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-05T00:00:00.000","SOUTH","115","17102","3739","36","648","316","29","70","227","10","8","2","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-04T00:00:00.000","NORTH","106","13315","3103","33","585","322","47","50","240","16","5","1","6","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-04T00:00:00.000","SOUTH","114","15850","3681","30","645","372","55","58","222","7","9","0","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-03T00:00:00.000","NORTH","91","12978","3207","31","597","295","37","64","253","10","8","1","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-03T00:00:00.000","SOUTH","108","15376","3601","39","626","385","27","59","238","10","6","1","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-02T00:00:00.000","SOUTH","87","14513","3414","37","604","327","32","62","223","5","8","0","5","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-12-02T00:00:00.000","NORTH","67","12764","3088","31","593","244","33","47","208","7","3","0","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-29T00:00:00.000","NORTH","46","10095","1753","23","246","147","12","20","159","2","2","1","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-29T00:00:00.000","SOUTH","75","11738","1891","28","278","168","12","19","149","2","0","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-28T00:00:00.000","NORTH","24","8844","764","17","72","30","1","6","86","0","0","0","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-28T00:00:00.000","SOUTH","27","10167","669","24","46","28","1","5","54","0","0","0","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-27T00:00:00.000","SOUTH","61","15714","3284","26","594","253","10","56","226","3","3","0","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-27T00:00:00.000","NORTH","65","13206","3010","40","580","188","16","45","227","5","4","5","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-25T00:00:00.000","SOUTH","94","14827","3517","40","631","274","28","58","244","10","5","0","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-25T00:00:00.000","NORTH","72","12392","3031","38","538","250","26","56","225","9","4","1","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-22T00:00:00.000","NORTH","93","13736","3102","30","599","311","43","65","221","8","6","3","5","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-22T00:00:00.000","SOUTH","110","16722","3550","36","671","377","27","57","223","3","6","1","4","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-21T00:00:00.000","NORTH","90","13569","3168","35","662","292","24","53","239","21","7","2","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-21T00:00:00.000","SOUTH","102","16386","3688","32","763","400","36","48","258","16","6","1","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-20T00:00:00.000","NORTH","89","13320","3152","34","601","211","25","44","239","14","4","3","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-20T00:00:00.000","SOUTH","115","15169","3601","37","658","304","18","57","234","10","5","0","4","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-19T00:00:00.000","SOUTH","122","14405","3439","23","686","378","23","53","211","5","4","1","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-19T00:00:00.000","NORTH","93","13179","3237","33","625","309","36","58","210","6","5","1","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-18T00:00:00.000","SOUTH","129","15129","3567","32","655","348","15","55","207","6","1","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-18T00:00:00.000","NORTH","89","12534","3015","30","577","253","9","51","205","8","10","0","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-15T00:00:00.000","NORTH","98","14661","3320","32","600","348","34","61","199","8","7","3","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-15T00:00:00.000","SOUTH","113","16959","3706","35","670","385","18","63","243","5","6","2","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-14T00:00:00.000","SOUTH","108","16397","3752","36","709","327","23","65","224","15","4","1","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-14T00:00:00.000","NORTH","88","13717","3241","40","629","296","48","48","249","8","8","4","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-13T00:00:00.000","SOUTH","105","15538","3686","47","739","340","26","62","223","7","17","1","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-13T00:00:00.000","NORTH","81","13508","3196","29","611","284","25","54","244","7","13","2","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-12T00:00:00.000","NORTH","55","13046","3131","30","600","283","24","62","205","9","7","1","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-12T00:00:00.000","SOUTH","92","14664","3385","44","622","320","29","61","218","7","6","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-11T00:00:00.000","NORTH","89","11497","2643","28","445","240","19","42","191","7","5","1","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-11T00:00:00.000","SOUTH","113","13770","2881","23","466","276","9","55","176","7","1","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-08T00:00:00.000","SOUTH","130","17854","3639","45","734","394","27","60","231","5","7","1","4","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-08T00:00:00.000","NORTH","107","14755","3254","36","639","310","37","56","228","8","7","2","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-07T00:00:00.000","SOUTH","90","15602","3639","37","693","294","22","53","230","8","6","3","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-07T00:00:00.000","NORTH","95","13778","3222","37","665","248","15","61","215","10","9","4","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-06T00:00:00.000","NORTH","111","13299","3133","26","580","295","26","62","198","7","2","1","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-06T00:00:00.000","SOUTH","118","15342","3666","30","656","345","28","51","233","10","5","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-05T00:00:00.000","SOUTH","130","15141","3426","35","599","325","18","58","174","3","1","2","4","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-05T00:00:00.000","NORTH","99","12715","3058","20","561","261","49","40","175","10","5","2","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-04T00:00:00.000","NORTH","83","12767","3131","32","569","276","31","64","191","5","3","1","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-04T00:00:00.000","SOUTH","97","13942","3516","31","614","333","21","59","213","6","5","0","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-01T00:00:00.000","SOUTH","110","17302","3496","29","628","334","14","56","213","6","6","1","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-11-01T00:00:00.000","NORTH","105","15211","3201","22","613","238","22","60","217","4","2","2","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-28T00:00:00.000","NORTH","17","12558","2852","29","522","219","16","32","201","11","2","0","4","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-28T00:00:00.000","SOUTH","39","15509","3772","35","662","265","14","46","214","5","5","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-27T00:00:00.000","SOUTH","25","15689","3873","61","633","304","10","57","250","17","2","1","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-27T00:00:00.000","NORTH","24","12018","2701","35","503","228","16","28","217","22","1","2","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-26T00:00:00.000","SOUTH","31","15929","4042","40","726","289","18","54","221","13","6","1","5","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-26T00:00:00.000","NORTH","19","12033","2921","33","514","223","21","38","191","14","4","2","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-25T00:00:00.000","NORTH","24","11712","2899","31","539","241","21","35","187","9","1","1","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-25T00:00:00.000","SOUTH","36","15193","3836","42","682","299","29","45","200","2","4","0","4","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-24T00:00:00.000","SOUTH","35","15011","3762","37","647","265","20","54","225","15","2","0","4","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-24T00:00:00.000","NORTH","26","10965","2656","32","508","213","16","38","196","18","1","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-21T00:00:00.000","NORTH","23","13055","2953","35","507","253","38","24","182","6","2","1","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-21T00:00:00.000","SOUTH","47","16053","3748","60","675","308","20","52","198","5","2","3","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-20T00:00:00.000","NORTH","37","12279","2899","32","552","231","26","40","211","24","1","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-20T00:00:00.000","SOUTH","37","14773","3720","46","666","281","29","61","211","13","2","0","4","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-19T00:00:00.000","SOUTH","45","15237","3849","44","684","299","26","59","181","13","2","1","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-19T00:00:00.000","NORTH","29","12078","2785","43","502","208","12","30","186","5","2","1","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-18T00:00:00.000","SOUTH","29","14441","3726","54","661","285","19","50","188","13","2","0","4","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-18T00:00:00.000","NORTH","14","11299","2705","28","499","213","17","22","202","5","0","1","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-17T00:00:00.000","SOUTH","28","14696","3719","47","609","268","16","44","205","11","6","3","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-17T00:00:00.000","NORTH","23","11942","2820","36","507","222","21","36","204","13","2","2","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-14T00:00:00.000","NORTH","17","13064","2977","40","515","203","16","35","185","5","3","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-14T00:00:00.000","SOUTH","38","15842","3725","53","651","248","6","44","215","11","3","1","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-13T00:00:00.000","SOUTH","30","15376","3730","48","640","243","11","43","210","6","8","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-13T00:00:00.000","NORTH","16","12053","2753","38","521","184","13","37","191","5","2","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-12T00:00:00.000","NORTH","25","12561","2913","34","564","237","18","43","200","15","1","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-12T00:00:00.000","SOUTH","51","15028","3843","51","719","284","10","39","236","15","6","1","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-11T00:00:00.000","SOUTH","41","14972","3853","48","700","268","20","54","206","8","3","1","4","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-11T00:00:00.000","NORTH","15","11872","2811","34","535","193","22","26","189","9","1","0","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-10T00:00:00.000","SOUTH","25","14017","3522","51","606","236","27","53","209","10","2","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-10T00:00:00.000","NORTH","9","8731","2028","21","335","118","6","27","127","3","2","1","4","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-07T00:00:00.000","NORTH","8","11874","2771","27","509","191","11","38","184","7","1","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-07T00:00:00.000","SOUTH","28","15676","3679","74","647","222","10","44","183","0","1","1","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-06T00:00:00.000","SOUTH","29","15309","3820","50","643","281","18","46","235","4","1","1","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-06T00:00:00.000","NORTH","8","11947","2764","35","544","236","14","29","177","7","0","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-05T00:00:00.000","SOUTH","31","15408","3885","61","662","272","29","44","195","3","1","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-05T00:00:00.000","NORTH","23","12084","2775","44","540","220","34","27","195","8","1","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-04T00:00:00.000","SOUTH","46","15128","3856","37","672","299","26","50","205","11","1","1","6","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-04T00:00:00.000","NORTH","28","11964","2891","33","497","267","18","29","194","4","4","1","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-03T00:00:00.000","NORTH","19","12020","2759","31","512","206","7","29","191","2","1","0","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-06-03T00:00:00.000","SOUTH","25","14014","3587","36","646","272","20","47","192","1","5","0","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-31T00:00:00.000","SOUTH","32","16638","3907","53","660","305","18","46","199","1","1","0","4","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-31T00:00:00.000","NORTH","25","13336","2972","39","526","221","31","41","188","5","0","1","5","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-30T00:00:00.000","SOUTH","38","15924","3800","47","687","287","18","26","231","7","0","1","5","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-30T00:00:00.000","NORTH","34","12526","2837","30","537","235","12","34","183","9","1","0","2","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-29T00:00:00.000","SOUTH","27","15060","3697","34","687","276","18","54","205","5","5","0","3","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-05-29T00:00:00.000","NORTH","19","11988","2769","35","523","229","15","33","221","10","0","2","3","40.72549","-73.9488","(40.72549, -73.9488)"
