"record_type","registration_class","city","state","zip","county","model_year","make","body_type","fuel_type","unladen_weight","maximum_gross_weight","passengers","reg_valid_date","reg_expiration_date","color","scofflaw_indicator","suspension_indicator","revocation_indicator"
"BOAT","BOT","FAYETVILLE","NY","13066","ONONDAGA","1972","ST/CR","BOAT","GAS",,,,"2022-05-11T00:00:00.000","2025-06-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","WEBSTER","NY","14580","MONROE","1972","STARC","BOAT","GAS",,,,"2020-06-25T00:00:00.000","2023-07-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","ENDICOTT","NY","13760","BROOME","1971","STARC","BOAT","GAS",,,,"2022-05-14T00:00:00.000","2024-05-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","WINDSOR","NY","13865","BROOME","1973","ST/CR","BOAT","GAS",,,,"2021-06-23T00:00:00.000","2024-04-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","SARANAC LAKE","NY","12983","FRANKLIN","1972","STARC","BOAT","GAS",,,,"2021-06-22T00:00:00.000","2024-08-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","GOUVERNEUR","NY","13642","ST LAWRENCE","1971","ST/CR","BOAT","GAS",,,,"2022-05-25T00:00:00.000","2025-04-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","SPRING VALLEY","NY","10977","ROCKLAND","1973","STARC","BOAT","GAS",,,,"2020-05-04T00:00:00.000","2023-06-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","MIDDLETOWN","NY","10940","ORANGE","1971","STARC","BOAT","GAS",,,,"2020-10-19T00:00:00.000","2023-09-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","EAST MORICHES","NY","11940","SUFFOLK","1971","STARC","BOAT","GAS",,,,"2021-06-25T00:00:00.000","2024-05-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","NORWICH","NY","13815","CHENANGO","1972","ST/CR","BOAT","GAS",,,,"2020-06-16T00:00:00.000","2023-05-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","RIPLEY","NY","14775","CHAUTAUQUA","1971","STARC","BOAT","GAS",,,,"2020-04-15T00:00:00.000","2023-06-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","LOWVILLE","NY","13367","LEWIS","1968","MFG","BOAT","GAS",,,,"2021-07-01T00:00:00.000","2024-05-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","CENTER MORICHE","NY","11934","SUFFOLK","1971","STARC","BOAT","GAS",,,,"2022-07-21T00:00:00.000","2025-06-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","LYONS","NY","14489","WAYNE","1974","STARC","BOAT","GAS",,,,"2020-06-12T00:00:00.000","2023-05-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","SELDEN","NY","11784","SUFFOLK","1971","ST/CR","BOAT","GAS",,,,"2021-01-08T00:00:00.000","2024-03-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","JOHNSTOWN","NY","12095","FULTON","1972","STARC","BOAT","GAS",,,,"2022-06-30T00:00:00.000","2025-07-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","ESPERANCE","NY","12066","SCHOHARIE","1970","DU/NA","BOAT","GAS",,,,"2020-01-14T00:00:00.000","2022-12-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","CATO","NY","13033","CAYUGA","1971","ST/CR","BOAT","GAS",,,,"2020-03-30T00:00:00.000","2023-04-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","MEDINA","NY","14103","ORLEANS","1973","STARC","BOAT","GAS",,,,"2021-05-21T00:00:00.000","2024-04-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","CROGHAN","NY","13327","LEWIS","1999","BA/TR","BOAT","GAS",,,,"2022-05-20T00:00:00.000","2025-04-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","WEEDSPORT","NY","13166","CAYUGA","1973","STARC","BOAT","GAS",,,,"2020-07-10T00:00:00.000","2023-06-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","BUFFALO","NY","14215","ERIE","1973","ST/CR","BOAT","GAS",,,,"2020-10-22T00:00:00.000","2023-09-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","QUEENSBURY","NY","12804","WARREN","1973","STARC","BOAT","GAS",,,,"2022-06-02T00:00:00.000","2025-05-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","EAST MARION","NY","11939","SUFFOLK","1971","STARC","BOAT","GAS",,,,"2021-07-26T00:00:00.000","2024-06-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","NEW YORK","NY","10014","NEW YORK","1972","STARC","BOAT","GAS",,,,"2020-06-10T00:00:00.000","2023-05-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","CUTLER BAY","FL","33157","OUT-OF-STATE","1971","STARC","BOAT","GAS",,,,"2022-04-15T00:00:00.000","2025-05-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","CLAYTON","NY","13624","JEFFERSON","1971","STARC","BOAT","GAS",,,,"2021-04-06T00:00:00.000","2024-05-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","PITTSFORD","NY","14534","MONROE","1965","MFG","BOAT","GAS",,,,"2019-10-04T00:00:00.000","2022-09-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","SILVER BAY","NY","12874","WARREN","1967","GLASP","BOAT","GAS",,,,"2021-03-31T00:00:00.000","2024-05-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","SHIRLEY","NY","11967","SUFFOLK","1983","SE/RA","BOAT","GAS",,,,"2021-07-26T00:00:00.000","2024-06-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","HAUPPAUGE","NY","11788","SUFFOLK","1999","GASKI","BOAT","DIESEL",,,,"2021-04-04T00:00:00.000","2024-04-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","N COLLINS","NY","14111","ERIE","1980","SE/SP","BOAT","GAS",,,,"2020-05-15T00:00:00.000","2023-04-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","VESTAL","NY","13850","BROOME","1970","STARC","BOAT","GAS",,,,"2020-07-10T00:00:00.000","2023-07-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","PITTSFIELD","PA","16340","OUT-OF-STATE","1972","STARC","BOAT","GAS",,,,"2021-06-02T00:00:00.000","2024-05-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","AMSTERDAM","NY","12010","MONTGOMERY","1972","ST/CR","BOAT","GAS",,,,"2021-07-12T00:00:00.000","2024-06-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","JAMESTOWN","NY","14701","CHAUTAUQUA","1972","STARC","BOAT","GAS",,,,"2020-10-14T00:00:00.000","2023-09-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","HUDSON","NY","12534","COLUMBIA","1972","ST/CR","BOAT","GAS",,,,"2021-04-13T00:00:00.000","2024-06-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","LIMESTONE","NY","14753","CATTARAUGUS","1969","MFG","BOAT","GAS",,,,"2021-06-30T00:00:00.000","2024-05-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","PITTSFORD","NY","14534","MONROE","1980","STARC","BOAT","GAS",,,,"2021-04-02T00:00:00.000","2024-05-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","MIDDLE ISLAND","NY","11953","SUFFOLK","1967","SE/FU","BOAT","GAS",,,,"2022-05-31T00:00:00.000","2025-04-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","WALDEN","NY","12586","ULSTER","1964","STARC","BOAT","GAS",,,,"2021-03-22T00:00:00.000","2024-04-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","ROCHESTER","NY","14609","MONROE","1970","STARK","BOAT","GAS",,,,"2020-06-22T00:00:00.000","2023-06-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","BRANT LAKE","NY","12815","WARREN","1984","SEARS","BOAT","ELECTRIC",,,,"2021-04-27T00:00:00.000","2024-07-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","CATTARAUGUS","NY","14719","CATTARAUGUS","1975","DELHI","BOAT","GAS",,,,"2022-06-24T00:00:00.000","2025-05-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","WEST BABYLON","NY","11704","SUFFOLK","1971","ST/CR","BOAT","GAS",,,,"2022-05-09T00:00:00.000","2025-06-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","POUGHKEEPSIE","NY","12603","DUTCHESS","1971","STARC","BOAT","ELECTRIC",,,,"2021-03-30T00:00:00.000","2024-02-28T00:00:00.000",,"N","N","N"
"BOAT","BOT","NICHOLS","NY","13812","TIOGA","1941","STARC","BOAT","GAS",,,,"2020-07-01T00:00:00.000","2023-06-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","CORTLAND","NY","13045","CORTLAND","1971","STARC","BOAT","GAS",,,,"2020-07-02T00:00:00.000","2023-06-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","OGDENSBURG","NY","13669","ST LAWRENCE","1970","ST/CR","BOAT","GAS",,,,"2020-10-30T00:00:00.000","2023-09-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","CANANDAIGUA","NY","14424","ONTARIO","1971","STARC","BOAT","GAS",,,,"2020-04-16T00:00:00.000","2023-03-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","CLINTONDALE","NY","12515","ULSTER","1970","STARC","BOAT","GAS",,,,"2022-04-20T00:00:00.000","2025-03-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","LAKE PLACID","NY","12946","ESSEX","1955","AEROC","BOAT","GAS",,,,"2020-01-30T00:00:00.000","2023-03-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","BUFFALO","NY","14220","ERIE","1971","STARC","BOAT","GAS",,,,"2020-06-23T00:00:00.000","2023-05-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","PLESSIS","NY","13675","JEFFERSON","1961","STARC","BOAT","GAS",,,,"2020-01-22T00:00:00.000","2023-02-28T00:00:00.000",,"N","N","N"
"BOAT","BOT","PINE CITY","NY","14871","CHEMUNG","1971","STARC","BOAT","GAS",,,,"2020-02-05T00:00:00.000","2023-03-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","ARCADE","NY","14009","WYOMING","1965","STARC","BOAT","GAS",,,,"2021-08-22T00:00:00.000","2024-07-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","CAMBRIDGE","NY","12816","WASHINGTON","1978","STARC","BOAT","GAS",,,,"2021-07-19T00:00:00.000","2024-06-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","FAIRPORT","NY","14450","MONROE","1971","STARC","BOAT","GAS",,,,"2022-05-25T00:00:00.000","2025-07-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","CARTHAGE","NY","13619","JEFFERSON","1968","MFG","BOAT","GAS",,,,"2020-04-10T00:00:00.000","2023-05-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","CATSKILL","NY","12414","GREENE","1971","STARC","BOAT","GAS",,,,"2021-05-04T00:00:00.000","2024-06-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","FARMINGTON","NY","14425","ONTARIO","1971","STARC","BOAT","GAS",,,,"2022-06-11T00:00:00.000","2025-07-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","NORTH OLMSTED","OH","44070","CHAUTAUQUA","1998","STARC","BOAT","GAS",,,,"2021-10-04T00:00:00.000","2024-09-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","ENDICOTT","NY","13760","BROOME","1971","STARC","BOAT","GAS",,,,"2021-04-27T00:00:00.000","2024-07-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","SARANAC LAKE","NY","12983","FRANKLIN","1972","GLAST","BOAT","GAS",,,,"2022-06-01T00:00:00.000","2025-05-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","WYANDANCH","NY","11798","SUFFOLK","1975","ST/CR","BOAT","GAS",,,,"2020-07-19T00:00:00.000","2023-06-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","CUYLER","NY","13158","CORTLAND","1971","STARC","BOAT","GAS",,,,"2020-07-15T00:00:00.000","2023-07-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","OGDENSBURG","NY","13669","ST LAWRENCE","1971","ST/CR","BOAT","GAS",,,,"2020-06-01T00:00:00.000","2023-06-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","HOMER","NY","13077","CORTLAND","1970","STARC","BOAT","GAS",,,,"2020-10-31T00:00:00.000","2023-09-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","WATERTOWN","NY","13601","JEFFERSON","1964","STARC","BOAT","NONE",,,,"2022-04-03T00:00:00.000","2025-04-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","ERIEVILLE","NY","13061","MADISON","1973","STARC","BOAT","GAS",,,,"2022-05-13T00:00:00.000","2025-06-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","CLINTON","NY","13323","ONEIDA","1973","STARC","BOAT","GAS",,,,"2021-04-14T00:00:00.000","2024-05-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","CLAYTON","NY","13624","JEFFERSON","1971","STARC","BOAT","GAS",,,,"2021-06-22T00:00:00.000","2024-05-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","PULASKI","NY","13142","OSWEGO","1971","ST/CR","BOAT","GAS",,,,"2022-01-26T00:00:00.000","2024-12-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","SARATOGA SPGS","NY","12866","SARATOGA","1972","ST/CR","BOAT","GAS",,,,"2021-10-29T00:00:00.000","2024-09-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","OSWEGO","NY","13126","OSWEGO","1970","STARC","BOAT","GAS",,,,"2020-05-26T00:00:00.000","2023-04-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","NIAGARA FALLS","NY","14304","NIAGARA","1971","MFG","BOAT","GAS",,,,"2022-02-09T00:00:00.000","2025-03-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","SOUTHAMPTON","NY","11969","SUFFOLK","1974","MI/CR","BOAT","GAS",,,,"2021-10-26T00:00:00.000","2024-10-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","PLATTSBURGH","NY","12901","CLINTON","1972","ST/CR","BOAT","GAS",,,,"2020-08-12T00:00:00.000","2023-06-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","MOUNT SINAI","NY","11766","SUFFOLK","1968","WELLC","BOAT","GAS",,,,"2021-08-05T00:00:00.000","2024-07-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","SYRACUSE","NY","13215","ONONDAGA","1970","NYMPH","BOAT","GAS",,,,"2021-04-09T00:00:00.000","2024-05-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","OSWEGO","NY","13126","OSWEGO","1956","WOLVE","BOAT","GAS",,,,"2021-07-22T00:00:00.000","2024-06-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","HOPEWELL JCT","NY","12533","DUTCHESS","1962","GRUNM","BOAT","NONE",,,,"2022-04-07T00:00:00.000","2025-03-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","ALBANY","NY","12203","ALBANY","1972","DON","BOAT","GAS",,,,"2021-08-04T00:00:00.000","2024-07-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","CHAZY","NY","12921","CLINTON","1971","STARC","BOAT","GAS",,,,"2022-04-26T00:00:00.000","2025-04-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","JOHNSON CITY","NY","13790","BROOME","1964","RICHL","BOAT","GAS",,,,"2020-08-26T00:00:00.000","2023-07-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","SHERMAN","NY","14781","CHAUTAUQUA","1971","STARC","BOAT","GAS",,,,"2021-07-14T00:00:00.000","2024-06-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","DRESDEN","NY","14441","YATES","1971","ST/CR","BOAT","GAS",,,,"2021-02-10T00:00:00.000","2024-01-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","REDWOOD","NY","13679","JEFFERSON","1971","STARC","BOAT","GAS",,,,"2021-05-27T00:00:00.000","2024-04-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","DOWNSVILLE","NY","13755","DELAWARE","1989","ANODY","BOAT","DIESEL",,,,"2021-05-28T00:00:00.000","2024-04-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","AUBURN","NY","13021","CAYUGA","1971","STARC","BOAT","GAS",,,,"2021-05-26T00:00:00.000","2024-04-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","ITHACA","NY","14850","TOMPKINS","1971","STARC","BOAT","GAS",,,,"2021-07-20T00:00:00.000","2024-06-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","GOWANDA","NY","14070","CATTARAUGUS","1971","STARC","BOAT","GAS",,,,"2020-10-26T00:00:00.000","2023-09-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","EAST AURORA","NY","14052","ERIE","1977","SE/NY","BOAT","GAS",,,,"2020-10-06T00:00:00.000","2023-09-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","ROCHESTER","NY","14617","MONROE","1972","ST/CR","BOAT","GAS",,,,"2021-05-26T00:00:00.000","2024-04-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","ONTARIO","NY","14519","WAYNE","1971","STARC","BOAT","GAS",,,,"2022-03-25T00:00:00.000","2025-02-28T00:00:00.000",,"N","N","N"
"BOAT","BOT","SCHODACK LDG","NY","12156","RENSSELAER","1970","STARC","BOAT","GAS",,,,"2022-07-26T00:00:00.000","2024-08-31T00:00:00.000",,"N","N","N"
"BOAT","BOT","TURIN","NY","13473","LEWIS","1970","STARC","BOAT","GAS",,,,"2020-07-10T00:00:00.000","2023-06-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","CORFU","NY","14036","GENESEE","1970","STARC","BOAT","GAS",,,,"2021-01-19T00:00:00.000","2024-02-28T00:00:00.000",,"N","N","N"
"BOAT","BOT","CLIFTON SPRING","NY","14432","ONTARIO","1970","STARC","BOAT","GAS",,,,"2022-07-01T00:00:00.000","2024-06-30T00:00:00.000",,"N","N","N"
"BOAT","BOT","ROUSES POINT","NY","12979","CLINTON","1970","STARC","BOAT","GAS",,,,"2020-05-26T00:00:00.000","2023-06-30T00:00:00.000",,"N","N","N"
