"county","fips","bggeoid10","latitude","longitude","location_1"
"Bronx","36005","360050281002","40.8847436","-73.8931148","(40.8847436, -73.8931148)"
"Onondaga","36067","360670036012","43.0468779","-76.1093705","(43.0468779, -76.1093705)"
"Erie","36029","360290071011","42.8982097","-78.8841667","(42.8982097, -78.8841667)"
"Cayuga","36011","360110414004","42.9454937","-76.5466354","(42.9454937, -76.5466354)"
"Kings","36047","360470539002","40.7032983","-73.9620938","(40.7032983, -73.9620938)"
"Tompkins","36109","361090007003","42.4462543","-76.4975407","(42.4462543, -76.4975407)"
"Kings","36047","360470382001","40.5902674","-73.9826037","(40.5902674, -73.9826037)"
"Bronx","36005","360050035003","40.8122215","-73.9079631","(40.8122215, -73.9079631)"
"Queens","36081","360810179002","40.7435732","-73.9313273","(40.7435732, -73.9313273)"
"Wayne","36117","361170215021","43.287846","-76.7678276","(43.287846, -76.7678276)"
"New York","36061","360610232003","40.820942","-73.9414443","(40.820942, -73.9414443)"
"Kings","36047","360471214001","40.668227","-73.8653618","(40.668227, -73.8653618)"
"Queens","36081","360810192002","40.6852735","-73.7981763","(40.6852735, -73.7981763)"
"Queens","36081","360810413001","40.7454613","-73.8614423","(40.7454613, -73.8614423)"
"Kings","36047","360471110002","40.6597395","-73.880753","(40.6597395, -73.880753)"
"Erie","36029","360290036004","42.9180728","-78.8205","(42.9180728, -78.8205)"
"Delaware","36025","360259706002","42.1812719","-75.1870614","(42.1812719, -75.1870614)"
"Cattaraugus","36009","360099612001","42.0827829","-78.3426007","(42.0827829, -78.3426007)"
"Chemung","36015","360150006001","42.0964309","-76.8154443","(42.0964309, -76.8154443)"
"Sullivan","36105","361059518005","41.6405031","-74.6604397","(41.6405031, -74.6604397)"
"New York","36061","360610295003","40.8673993","-73.924516","(40.8673993, -73.924516)"
"Onondaga","36067","360670010001","43.0722521","-76.1025354","(43.0722521, -76.1025354)"
"Kings","36047","360470495001","40.7124007","-73.9416322","(40.7124007, -73.9416322)"
"Kings","36047","360470143002","40.6631561","-73.9922525","(40.6631561, -73.9922525)"
"Kings","36047","360471192002","40.6752211","-73.8777371","(40.6752211, -73.8777371)"
"Cayuga","36011","360110406002","42.9417601","-76.4994771","(42.9417601, -76.4994771)"
"Schenectady","36093","360930209004","42.802805","-73.9395998","(42.802805, -73.9395998)"
"Queens","36081","360810190001","40.6853994","-73.7943546","(40.6853994, -73.7943546)"
"Kings","36047","360470265002","40.6872704","-73.9446925","(40.6872704, -73.9446925)"
"Clinton","36019","360191022003","44.6798489","-73.4557172","(44.6798489, -73.4557172)"
"Kings","36047","360470094003","40.6445829","-74.0018973","(40.6445829, -74.0018973)"
"Kings","36047","360470982002","40.6521862","-73.8936054","(40.6521862, -73.8936054)"
"Jefferson","36045","360450614004","43.9895271","-75.9120247","(43.9895271, -75.9120247)"
"Bronx","36005","360050243002","40.852501","-73.9126088","(40.852501, -73.9126088)"
"Kings","36047","360470535003","40.7058943","-73.961615","(40.7058943, -73.961615)"
"Bronx","36005","360050038001","40.8202946","-73.8633435","(40.8202946, -73.8633435)"
"New York","36061","360610182005","40.7973477","-73.9436081","(40.7973477, -73.9436081)"
"Herkimer","36043","360430104002","43.0162689","-75.0291049","(43.0162689, -75.0291049)"
"Onondaga","36067","360670043011","43.0388643","-76.1400148","(43.0388643, -76.1400148)"
"Queens","36081","360810591003","40.7074500","-73.9100850","(40.70745, -73.910085)"
"Monroe","36055","360550075001","43.1506364","-77.6467154","(43.1506364, -77.6467154)"
"Kings","36047","360470321003","40.6659192","-73.952263","(40.6659192, -73.952263)"
"Bronx","36005","360050395004","40.8454576","-73.8972789","(40.8454576, -73.8972789)"
"Clinton","36019","360191008005","44.6949685","-73.3922966","(44.6949685, -73.3922966)"
"Bronx","36005","360050016001","40.8206938","-73.8598969","(40.8206938, -73.8598969)"
"Bronx","36005","360050399013","40.8629284","-73.8915142","(40.8629284, -73.8915142)"
"Kings","36047","360470265004","40.6858052","-73.9444022","(40.6858052, -73.9444022)"
"Westchester","36119","361190001012","40.9262237","-73.8998819","(40.9262237, -73.8998819)"
"Bronx","36005","360050324002","40.8641827","-73.8601562","(40.8641827, -73.8601562)"
"Clinton","36019","360191013001","44.6975887","-73.4621704","(44.6975887, -73.4621704)"
"Chautauqua","36013","360130354001","42.4835063","-79.3233964","(42.4835063, -79.3233964)"
"Kings","36047","360471192001","40.6780371","-73.8769887","(40.6780371, -73.8769887)"
"Rockland","36087","360870121022","41.1201965","-74.055206","(41.1201965, -74.055206)"
"Queens","36081","360810797021","40.7508010","-73.8299980","(40.750801, -73.829998)"
"Sullivan","36105","361059502005","41.9109706","-74.8024206","(41.9109706, -74.8024206)"
"Bronx","36005","360050067003","40.8203585","-73.9209033","(40.8203585, -73.9209033)"
"New York","36061","360610271001","40.8523381","-73.9323305","(40.8523381, -73.9323305)"
"Kings","36047","360470339003","40.6712879","-73.9434076","(40.6712879, -73.9434076)"
"Erie","36029","360290027024","42.8960282","-78.8371747","(42.8960282, -78.8371747)"
"Kings","36047","360470141003","40.6664519","-73.9902727","(40.6664519, -73.9902727)"
"Bronx","36005","360050044001","40.8265075","-73.8665628","(40.8265075, -73.8665628)"
"St. Lawrence","36089","360894906001","44.824159","-75.0211333","(44.824159, -75.0211333)"
"Erie","36029","360290058023","42.9556979","-78.902964","(42.9556979, -78.902964)"
"New York","36061","360610271004","40.8523271","-73.935179","(40.8523271, -73.935179)"
"New York","36061","360610194002","40.7992185","-73.9360462","(40.7992185, -73.9360462)"
"Queens","36081","360810790001","40.6721494","-73.7938987","(40.6721494, -73.7938987)"
"Monroe","36055","360550059002","43.1587886","-77.5748456","(43.1587886, -77.5748456)"
"Queens","36081","360810379001","40.7558039","-73.8624625","(40.7558039, -73.8624625)"
"Richmond","36085","360850081003","40.6431463","-74.0895306","(40.6431463, -74.0895306)"
"Kings","36047","360470360021","40.5764926","-73.960368","(40.5764926, -73.960368)"
"Bronx","36005","360050401002","40.8654361","-73.8974829","(40.8654361, -73.8974829)"
"Kings","36047","360470129011","40.6829993","-73.9777004","(40.6829993, -73.9777004)"
"Kings","36047","360470341003","40.6726744","-73.9446713","(40.6726744, -73.9446713)"
"Chenango","36017","360179710002","42.3325385","-75.8195313","(42.3325385, -75.8195313)"
"Bronx","36005","360050405011","40.8660419","-73.8918731","(40.8660419, -73.8918731)"
"Bronx","36005","360050387001","40.8589715","-73.8892355","(40.8589715, -73.8892355)"
"Kings","36047","360470118001","40.6342409","-74.0088323","(40.6342409, -74.0088323)"
"Kings","36047","360470531001","40.699986","-73.9533528","(40.699986, -73.9533528)"
"Bronx","36005","360050205013","40.848913","-73.9226804","(40.848913, -73.9226804)"
"Sullivan","36105","361059520003","41.6258239","-74.8007372","(41.6258239, -74.8007372)"
"Richmond","36085","360850011003","40.639191","-74.0846339","(40.639191, -74.0846339)"
"New York","36061","360610010022","40.7165924","-73.9790721","(40.7165924, -73.9790721)"
"Kings","36047","360470283001","40.69599","-73.9405844","(40.69599, -73.9405844)"
"Richmond","36085","360850007002","40.6453604","-74.0835914","(40.6453604, -74.0835914)"
"New York","36061","360610253004","40.8427451","-73.9383914","(40.8427451, -73.9383914)"
"Kings","36047","360470516013","40.6389698","-73.9557283","(40.6389698, -73.9557283)"
"New York","36061","360610236001","40.8276652","-73.9372733","(40.8276652, -73.9372733)"
"Onondaga","36067","360670042002","43.0383537","-76.1499445","(43.0383537, -76.1499445)"
"Richmond","36085","360850077001","40.6378663","-74.0902676","(40.6378663, -74.0902676)"
"Kings","36047","360471237003","40.6969904","-73.9547535","(40.6969904, -73.9547535)"
"St. Lawrence","36089","360894902002","44.9491465","-74.9125792","(44.9491465, -74.9125792)"
"Kings","36047","360470820003","40.6516509","-73.9511168","(40.6516509, -73.9511168)"
"Kings","36047","360471202002","40.6769305","-73.8661696","(40.6769305, -73.8661696)"
"New York","36061","360610255000","40.8465344","-73.9502931","(40.8465344, -73.9502931)"
"Bronx","36005","360050425002","40.8715002","-73.8789493","(40.8715002, -73.8789493)"
"Erie","36029","360290016002","42.8886507","-78.8262621","(42.8886507, -78.8262621)"
"New York","36061","360610285004","40.861436","-73.9285067","(40.861436, -73.9285067)"
"Cortland","36023","360239704001","42.6034883","-76.1176399","(42.6034883, -76.1176399)"
"Nassau","36059","360594144002","40.6605909","-73.5777674","(40.6605909, -73.5777674)"
"Erie","36029","360290057003","42.9513965","-78.8996424","(42.9513965, -78.8996424)"
"Erie","36029","360290038003","42.9133003","-78.8009956","(42.9133003, -78.8009956)"
"Queens","36081","360810551003","40.7017511","-73.9046444","(40.7017511, -73.9046444)"
"Bronx","36005","360050023002","40.8092204","-73.924264","(40.8092204, -73.924264)"
"Bronx","36005","360050135002","40.8256355","-73.902747","(40.8256355, -73.902747)"
"Bronx","36005","360050241002","40.8540056","-73.9065695","(40.8540056, -73.9065695)"
"Kings","36047","360470309001","40.6767198","-73.9331437","(40.6767198, -73.9331437)"
"Kings","36047","360470149003","40.6614405","-73.9844374","(40.6614405, -73.9844374)"
"Chemung","36015","360150007002","42.0905251","-76.8075989","(42.0905251, -76.8075989)"
"Monroe","36055","360550109014","43.1927171","-77.580424","(43.1927171, -77.580424)"
"Albany","36001","360010014002","42.655658","-73.7660755","(42.655658, -73.7660755)"
"Bronx","36005","360050218001","40.838689","-73.8669823","(40.838689, -73.8669823)"
"Kings","36047","360470180002","40.6071018","-74.0080699","(40.6071018, -74.0080699)"
"Niagara","36063","360630231001","43.035384","-78.8664371","(43.035384, -78.8664371)"
"Broome","36007","360070013001","42.1017352","-75.9178469","(42.1017352, -75.9178469)"
"Kings","36047","360470104003","40.6375797","-74.0091802","(40.6375797, -74.0091802)"
"New York","36061","360610162000","40.7828307","-73.9343567","(40.7828307, -73.9343567)"
"Queens","36081","360810871001","40.7566012","-73.8364569","(40.7566012, -73.8364569)"
"Bronx","36005","360050229023","40.8431154","-73.9063599","(40.8431154, -73.9063599)"
"Schenectady","36093","360930214001","42.8013943","-73.9453878","(42.8013943, -73.9453878)"
"Bronx","36005","360050243001","40.8529249","-73.9091445","(40.8529249, -73.9091445)"
"Queens","36081","360810595004","40.7144156","-73.9098072","(40.7144156, -73.9098072)"
"Erie","36029","360290016004","42.889666","-78.8372127","(42.889666, -78.8372127)"
"Oneida","36065","360650264002","43.0904273","-75.2408741","(43.0904273, -75.2408741)"
"Kings","36047","360470508012","40.6513925","-73.9600816","(40.6513925, -73.9600816)"
"Essex","36031","360319604981","44.316359","-74.1099522","(44.316359, -74.1099522)"
"Bronx","36005","360050389003","40.8570391","-73.8864242","(40.8570391, -73.8864242)"
"Erie","36029","360290061005","42.9180465","-78.8943221","(42.9180465, -78.8943221)"
"Orange","36071","360710150043","41.3378909","-74.1654995","(41.3378909, -74.1654995)"
"Broome","36007","360070013003","42.1023662","-75.9246609","(42.1023662, -75.9246609)"
"Kings","36047","360470215002","40.6725072","-73.9618914","(40.6725072, -73.9618914)"
"Nassau","36059","360594142013","40.6582203","-73.5875042","(40.6582203, -73.5875042)"
"Bronx","36005","360050373002","40.8483098","-73.8898123","(40.8483098, -73.8898123)"
"Kings","36047","360470251001","40.6893205","-73.9496785","(40.6893205, -73.9496785)"
"Albany","36001","360010129004","42.7792547","-73.7093622","(42.7792547, -73.7093622)"
"Erie","36029","360290174004","42.8212517","-78.8448036","(42.8212517, -78.8448036)"
"Oneida","36065","360650214011","43.1013178","-75.253453","(43.1013178, -75.253453)"
"Bronx","36005","360050027023","40.8068577","-73.9155773","(40.8068577, -73.9155773)"
"Kings","36047","360470295002","40.6840012","-73.9307692","(40.6840012, -73.9307692)"
"Chemung","36015","360150007001","42.0964188","-76.8023241","(42.0964188, -76.8023241)"
"Nassau","36059","360594142021","40.6645566","-73.5771748","(40.6645566, -73.5771748)"
"Bronx","36005","360050389001","40.8566251","-73.8835675","(40.8566251, -73.8835675)"
"Bronx","36005","360050070002","40.830721","-73.8670236","(40.830721, -73.8670236)"
"Westchester","36119","361190011012","40.9342178","-73.8907778","(40.9342178, -73.8907778)"
"Kings","36047","360470100002","40.6403101","-74.0099269","(40.6403101, -74.0099269)"
"Kings","36047","360470096004","40.6472404","-74.0063054","(40.6472404, -74.0063054)"
"Kings","36047","360471152001","40.6745371","-73.8912522","(40.6745371, -73.8912522)"
"Kings","36047","360470514003","40.6419368","-73.9605626","(40.6419368, -73.9605626)"
"Cattaraugus","36009","360099613001","42.0765926","-78.4833319","(42.0765926, -78.4833319)"
"Bronx","36005","360050064001","40.8318123","-73.8717103","(40.8318123, -73.8717103)"
"Bronx","36005","360050407024","40.8701684","-73.8875326","(40.8701684, -73.8875326)"
"New York","36061","360610273003","40.8527502","-73.9387598","(40.8527502, -73.9387598)"
"Queens","36081","360810863002","40.7622501","-73.8199131","(40.7622501, -73.8199131)"
"Bronx","36005","360050069002","40.8222784","-73.9163315","(40.8222784, -73.9163315)"
"Kings","36047","360471160001","40.6706743","-73.8885238","(40.6706743, -73.8885238)"
"Bronx","36005","360050065001","40.817151","-73.9243768","(40.817151, -73.9243768)"
"Nassau","36059","360594165005","40.5903009","-73.6783379","(40.5903009, -73.6783379)"
"Kings","36047","360470894004","40.6592978","-73.9151581","(40.6592978, -73.9151581)"
"Monroe","36055","360550093022","43.1500251","-77.6002651","(43.1500251, -77.6002651)"
"New York","36061","360610194004","40.8019082","-73.9356222","(40.8019082, -73.9356222)"
"Bronx","36005","360050079002","40.8163348","-73.903521","(40.8163348, -73.903521)"
"Kings","36047","360471134003","40.6667309","-73.9004507","(40.6667309, -73.9004507)"
"Kings","36047","360470321002","40.6672561","-73.9521369","(40.6672561, -73.9521369)"
"Monroe","36055","360550096042","43.1581254","-77.6292391","(43.1581254, -77.6292391)"
"Clinton","36019","360191013002","44.6972746","-73.4547312","(44.6972746, -73.4547312)"
"Kings","36047","360470102003","40.6405205","-74.0132954","(40.6405205, -74.0132954)"
"Kings","36047","360470112001","40.6425791","-73.9943524","(40.6425791, -73.9943524)"
"Kings","36047","360470900006","40.6655964","-73.9218792","(40.6655964, -73.9218792)"
"Westchester","36119","361190092003","41.0277253","-73.7782196","(41.0277253, -73.7782196)"
"Dutchess","36027","360272211001","41.7021599","-73.9243887","(41.7021599, -73.9243887)"
"Erie","36029","360290014022","42.8835885","-78.855591","(42.8835885, -78.855591)"
"Kings","36047","360470389002","40.6990394","-73.9372122","(40.6990394, -73.9372122)"
"Oneida","36065","360650222002","43.2287499","-75.4487134","(43.2287499, -75.4487134)"
"Bronx","36005","360050199006","40.8374972","-73.925495","(40.8374972, -73.925495)"
"Kings","36047","360470449001","40.7162931","-73.9379766","(40.7162931, -73.9379766)"
"Erie","36029","360290031002","42.8993638","-78.856279","(42.8993638, -78.856279)"
"Tompkins","36109","361090002003","42.4422548","-76.4917377","(42.4422548, -76.4917377)"
"Bronx","36005","360050213022","40.8441908","-73.919498","(40.8441908, -73.919498)"
"Westchester","36119","361190036001","40.9150279","-73.838676","(40.9150279, -73.838676)"
"Bronx","36005","360050224011","40.8561582","-73.8688191","(40.8561582, -73.8688191)"
"New York","36061","360610232002","40.8197423","-73.9385995","(40.8197423, -73.9385995)"
"Bronx","36005","360050435001","40.8952111","-73.8811111","(40.8952111, -73.8811111)"
"New York","36061","360610209012","40.8115405","-73.9559229","(40.8115405, -73.9559229)"
"Bronx","36005","360050237032","40.8585319","-73.8998847","(40.8585319, -73.8998847)"
"Queens","36081","360810401002","40.7516439","-73.8567813","(40.7516439, -73.8567813)"
"Broome","36007","360070009002","42.0972902","-75.8984236","(42.0972902, -75.8984236)"
"Kings","36047","360470342001","40.5743721","-73.9935733","(40.5743721, -73.9935733)"
"Cattaraugus","36009","360099618003","42.0817999","-78.4091145","(42.0817999, -78.4091145)"
"Broome","36007","360070003004","42.1102758","-75.9195063","(42.1102758, -75.9195063)"
"Westchester","36119","361190006003","40.9418304","-73.8924011","(40.9418304, -73.8924011)"
"Richmond","36085","360850007004","40.6468653","-74.0788425","(40.6468653, -74.0788425)"
"Queens","36081","360810440001","40.7024833","-73.7878583","(40.7024833, -73.7878583)"
"Delaware","36025","360259703003","42.3015569","-75.1315178","(42.3015569, -75.1315178)"
"Monroe","36055","360550093011","43.1650314","-77.6049425","(43.1650314, -77.6049425)"
"Kings","36047","360470525001","40.7090144","-73.959537","(40.7090144, -73.959537)"
"Sullivan","36105","361059501003","41.832231","-74.5455413","(41.832231, -74.5455413)"
"Sullivan","36105","361059518002","41.6597754","-74.6917522","(41.6597754, -74.6917522)"
"Bronx","36005","360050385004","40.8543695","-73.8932007","(40.8543695, -73.8932007)"
"Erie","36029","360290105002","42.914876","-78.7895363","(42.914876, -78.7895363)"
"Bronx","36005","360050027022","40.8051886","-73.9134132","(40.8051886, -73.9134132)"
"Schenectady","36093","360930203001","42.8208689","-73.9377746","(42.8208689, -73.9377746)"
"Bronx","36005","360050149001","40.8337448","-73.9012035","(40.8337448, -73.9012035)"
"Erie","36029","360290171001","42.9260403","-78.903188","(42.9260403, -78.903188)"
"Queens","36081","360810972032","40.6034696","-73.7805724","(40.6034696, -73.7805724)"
"Kings","36047","360470181004","40.6878593","-73.9708128","(40.6878593, -73.9708128)"
"New York","36061","360610245001","40.8380791","-73.9408315","(40.8380791, -73.9408315)"
"Niagara","36063","360630204001","43.1100381","-79.0339941","(43.1100381, -79.0339941)"
"New York","36061","360610309002","40.8753065","-73.9102186","(40.8753065, -73.9102186)"
"Bronx","36005","360050371004","40.8489311","-73.8873375","(40.8489311, -73.8873375)"
"Queens","36081","360810553002","40.6991714","-73.908213","(40.6991714, -73.908213)"
"Kings","36047","360470545005","40.7053428","-73.9640153","(40.7053428, -73.9640153)"
"Chautauqua","36013","360130359011","42.437865","-79.3530516","(42.437865, -79.3530516)"
"Monroe","36055","360550069002","43.1358851","-77.6228879","(43.1358851, -77.6228879)"
"New York","36061","360610119001","40.7567157","-73.9846054","(40.7567157, -73.9846054)"
"Kings","36047","360470185011","40.6946459","-73.9726758","(40.6946459, -73.9726758)"
"Schenectady","36093","360930214002","42.798106","-73.9510392","(42.798106, -73.9510392)"
"Bronx","36005","360050025003","40.8081701","-73.9217115","(40.8081701, -73.9217115)"
"Albany","36001","360010132004","42.7239995","-73.7024894","(42.7239995, -73.7024894)"
"Kings","36047","360471106002","40.6565784","-73.8837488","(40.6565784, -73.8837488)"
"Franklin","36033","360339501001","44.9565436","-74.0729655","(44.9565436, -74.0729655)"
"New York","36061","360610243022","40.8333498","-73.9362616","(40.8333498, -73.9362616)"
"Schenectady","36093","360930217003","42.7870098","-73.9178961","(42.7870098, -73.9178961)"
"New York","36061","360610195001","40.8040051","-73.9700185","(40.8040051, -73.9700185)"
"Bronx","36005","360050185002","40.8294755","-73.9039297","(40.8294755, -73.9039297)"
"Bronx","36005","360050027012","40.804929","-73.9177383","(40.804929, -73.9177383)"
"Nassau","36059","360595173013","40.87155","-73.6205098","(40.87155, -73.6205098)"
"Kings","36047","360470385002","40.6878219","-73.9268638","(40.6878219, -73.9268638)"
"Queens","36081","360810375002","40.747977","-73.8683254","(40.747977, -73.8683254)"
"Niagara","36063","360630213001","43.0899995","-79.037186","(43.0899995, -79.037186)"
"Erie","36029","360290036003","42.9118878","-78.8201492","(42.9118878, -78.8201492)"
"Kings","36047","360470145003","40.662452","-73.9975156","(40.662452, -73.9975156)"
"Cortland","36023","360239705002","42.6088625","-76.1828372","(42.6088625, -76.1828372)"
"New York","36061","360610243020","40.831875","-73.9339462","(40.831875, -73.9339462)"
"Chenango","36017","360179709003","42.22793","-75.5991339","(42.22793, -75.5991339)"
"Bronx","36005","360050127011","40.8260946","-73.890548","(40.8260946, -73.890548)"
"Kings","36047","360470518001","40.63863","-73.9594509","(40.63863, -73.9594509)"
"Kings","36047","360470181002","40.6877638","-73.9732509","(40.6877638, -73.9732509)"
"Cortland","36023","360239709002","42.590239","-76.1793433","(42.590239, -76.1793433)"
"Kings","36047","360470381001","40.6824919","-73.9243075","(40.6824919, -73.9243075)"
"Tompkins","36109","361090009001","42.4632965","-76.5596205","(42.4632965, -76.5596205)"
"Bronx","36005","360050044004","40.8258365","-73.8707374","(40.8258365, -73.8707374)"
"Queens","36081","360810075001","40.7650786","-73.9284011","(40.7650786, -73.9284011)"
"Queens","36081","360810079002","40.7682286","-73.9306","(40.7682286, -73.9306)"
"St. Lawrence","36089","360894921003","44.5953641","-75.2472778","(44.5953641, -75.2472778)"
"Steuben","36101","361019608001","42.3219570","-77.6639250","(42.321957, -77.663925)"
"Steuben","36101","361019608002","42.3221290","-77.6681300","(42.322129, -77.66813)"
"Queens","36081","360810591001","40.7095865","-73.90909","(40.7095865, -73.90909)"
"Bronx","36005","360050218002","40.8364501","-73.8661461","(40.8364501, -73.8661461)"
"Queens","36081","360810353002","40.7581415","-73.8741702","(40.7581415, -73.8741702)"
"Erie","36029","360290058022","42.9490632","-78.9095821","(42.9490632, -78.9095821)"
"Monroe","36055","360550096011","43.1496167","-77.6333642","(43.1496167, -77.6333642)"
"Kings","36047","360470098002","40.6440564","-74.0078241","(40.6440564, -74.0078241)"
"Monroe","36055","360550022002","43.1806155","-77.635236","(43.1806155, -77.635236)"
"Niagara","36063","360630236003","43.1658612","-78.7056439","(43.1658612, -78.7056439)"
"Cayuga","36011","360110415003","42.9353335","-76.553317","(42.9353335, -76.553317)"
"Onondaga","36067","360670051003","43.0242119","-76.1623174","(43.0242119, -76.1623174)"
"Monroe","36055","360550033001","43.1414423","-77.6008983","(43.1414423, -77.6008983)"
"Queens","36081","360810403001","40.7524438","-73.861381","(40.7524438, -73.861381)"
"Erie","36029","360290036001","42.9181597","-78.8157114","(42.9181597, -78.8157114)"
"New York","36061","360610156014","40.7842946","-73.9482507","(40.7842946, -73.9482507)"
"Albany","36001","360010132002","42.7326667","-73.7019023","(42.7326667, -73.7019023)"
"Sullivan","36105","361059506003","41.7587203","-74.7734029","(41.7587203, -74.7734029)"
"Monroe","36055","360550056002","43.1706375","-77.5805926","(43.1706375, -77.5805926)"
"Bronx","36005","360050019003","40.8025224","-73.9110896","(40.8025224, -73.9110896)"
"Jefferson","36045","360450612001","43.9755195","-75.8669886","(43.9755195, -75.8669886)"
"Westchester","36119","361199810001","41.0842837","-73.8105049","(41.0842837, -73.8105049)"
