"irp_code","college","program_name","award_name","award_number","date_first_registered","date_closed","tap_eligible","apts_eligible","vvta_eligible","cip_2020_code","cip_2020_title_short","record_type","period","count"
"1912","Baruch College","Accountancy","M.B.A.","1 of 1","1976-01-01T00:00:00.000",,"YES","NO","YES","52.0301","Accounting.","Enrollment","Fall_2010","232"
"1912","Baruch College","Accountancy","M.B.A.","1 of 1","1976-01-01T00:00:00.000",,"YES","NO","YES","52.0301","Accounting.","Enrollment","Fall_2011","205"
"1912","Baruch College","Accountancy","M.B.A.","1 of 1","1976-01-01T00:00:00.000",,"YES","NO","YES","52.0301","Accounting.","Enrollment","Fall_2012","182"
"1912","Baruch College","Accountancy","M.B.A.","1 of 1","1976-01-01T00:00:00.000",,"YES","NO","YES","52.0301","Accounting.","Enrollment","Fall_2013","171"
"1912","Baruch College","Accountancy","M.B.A.","1 of 1","1976-01-01T00:00:00.000",,"YES","NO","YES","52.0301","Accounting.","Enrollment","Fall_2014","145"
"1912","Baruch College","Accountancy","M.B.A.","1 of 1","1976-01-01T00:00:00.000",,"YES","NO","YES","52.0301","Accounting.","Enrollment","Fall_2015","90"
"1912","Baruch College","Accountancy","M.B.A.","1 of 1","1976-01-01T00:00:00.000",,"YES","NO","YES","52.0301","Accounting.","Enrollment","Fall_2016","81"
"1912","Baruch College","Accountancy","M.B.A.","1 of 1","1976-01-01T00:00:00.000",,"YES","NO","YES","52.0301","Accounting.","Enrollment","Fall_2017","73"
"1912","Baruch College","Accountancy","M.B.A.","1 of 1","1976-01-01T00:00:00.000",,"YES","NO","YES","52.0301","Accounting.","Enrollment","Fall_2018","58"
"1912","Baruch College","Accountancy","M.B.A.","1 of 1","1976-01-01T00:00:00.000",,"YES","NO","YES","52.0301","Accounting.","Enrollment","Fall_2019","62"
"1912","Baruch College","Accountancy","M.B.A.","1 of 1","1976-01-01T00:00:00.000",,"YES","NO","YES","52.0301","Accounting.","Enrollment","Fall_2020","61"
"1912","Baruch College","Accountancy","M.B.A.","1 of 1","1976-01-01T00:00:00.000",,"YES","NO","YES","52.0301","Accounting.","Enrollment","Fall_2021","71"
"1912","Baruch College","Accountancy","M.B.A.","1 of 1","1976-01-01T00:00:00.000",,"YES","NO","YES","52.0301","Accounting.","Graduation","AY_2009_2010","41"
"1912","Baruch College","Accountancy","M.B.A.","1 of 1","1976-01-01T00:00:00.000",,"YES","NO","YES","52.0301","Accounting.","Graduation","AY_2010_2011","56"
"1912","Baruch College","Accountancy","M.B.A.","1 of 1","1976-01-01T00:00:00.000",,"YES","NO","YES","52.0301","Accounting.","Graduation","AY_2011_2012","70"
"1912","Baruch College","Accountancy","M.B.A.","1 of 1","1976-01-01T00:00:00.000",,"YES","NO","YES","52.0301","Accounting.","Graduation","AY_2012_2013","52"
"1912","Baruch College","Accountancy","M.B.A.","1 of 1","1976-01-01T00:00:00.000",,"YES","NO","YES","52.0301","Accounting.","Graduation","AY_2013_2014","53"
"1912","Baruch College","Accountancy","M.B.A.","1 of 1","1976-01-01T00:00:00.000",,"YES","NO","YES","52.0301","Accounting.","Graduation","AY_2014_2015","57"
"1912","Baruch College","Accountancy","M.B.A.","1 of 1","1976-01-01T00:00:00.000",,"YES","NO","YES","52.0301","Accounting.","Graduation","AY_2015_2016","34"
"1912","Baruch College","Accountancy","M.B.A.","1 of 1","1976-01-01T00:00:00.000",,"YES","NO","YES","52.0301","Accounting.","Graduation","AY_2016_2017","23"
"1912","Baruch College","Accountancy","M.B.A.","1 of 1","1976-01-01T00:00:00.000",,"YES","NO","YES","52.0301","Accounting.","Graduation","AY_2017_2018","28"
"1912","Baruch College","Accountancy","M.B.A.","1 of 1","1976-01-01T00:00:00.000",,"YES","NO","YES","52.0301","Accounting.","Graduation","AY_2018_2019","15"
"1912","Baruch College","Accountancy","M.B.A.","1 of 1","1976-01-01T00:00:00.000",,"YES","NO","YES","52.0301","Accounting.","Graduation","AY_2019_2020","18"
"1912","Baruch College","Accountancy","M.B.A.","1 of 1","1976-01-01T00:00:00.000",,"YES","NO","YES","52.0301","Accounting.","Graduation","AY_2020_2021","15"
"1913","Baruch College","Accounting","B.B.A.","1 of 1","1973-06-01T00:00:00.000",,"YES","YES","YES","52.0301","Accounting.","Enrollment","Fall_2010","3369"
"1913","Baruch College","Accounting","B.B.A.","1 of 1","1973-06-01T00:00:00.000",,"YES","YES","YES","52.0301","Accounting.","Enrollment","Fall_2011","3798"
"1913","Baruch College","Accounting","B.B.A.","1 of 1","1973-06-01T00:00:00.000",,"YES","YES","YES","52.0301","Accounting.","Enrollment","Fall_2012","3560"
"1913","Baruch College","Accounting","B.B.A.","1 of 1","1973-06-01T00:00:00.000",,"YES","YES","YES","52.0301","Accounting.","Enrollment","Fall_2013","3520"
"1913","Baruch College","Accounting","B.B.A.","1 of 1","1973-06-01T00:00:00.000",,"YES","YES","YES","52.0301","Accounting.","Enrollment","Fall_2014","3602"
"1913","Baruch College","Accounting","B.B.A.","1 of 1","1973-06-01T00:00:00.000",,"YES","YES","YES","52.0301","Accounting.","Enrollment","Fall_2015","3709"
"1913","Baruch College","Accounting","B.B.A.","1 of 1","1973-06-01T00:00:00.000",,"YES","YES","YES","52.0301","Accounting.","Enrollment","Fall_2016","3504"
"1913","Baruch College","Accounting","B.B.A.","1 of 1","1973-06-01T00:00:00.000",,"YES","YES","YES","52.0301","Accounting.","Enrollment","Fall_2017","3177"
"1913","Baruch College","Accounting","B.B.A.","1 of 1","1973-06-01T00:00:00.000",,"YES","YES","YES","52.0301","Accounting.","Enrollment","Fall_2018","2984"
"1913","Baruch College","Accounting","B.B.A.","1 of 1","1973-06-01T00:00:00.000",,"YES","YES","YES","52.0301","Accounting.","Enrollment","Fall_2019","2725"
"1913","Baruch College","Accounting","B.B.A.","1 of 1","1973-06-01T00:00:00.000",,"YES","YES","YES","52.0301","Accounting.","Enrollment","Fall_2020","2725"
"1913","Baruch College","Accounting","B.B.A.","1 of 1","1973-06-01T00:00:00.000",,"YES","YES","YES","52.0301","Accounting.","Enrollment","Fall_2021","2639"
"1913","Baruch College","Accounting","B.B.A.","1 of 1","1973-06-01T00:00:00.000",,"YES","YES","YES","52.0301","Accounting.","Graduation","AY_2009_2010","414"
"1913","Baruch College","Accounting","B.B.A.","1 of 1","1973-06-01T00:00:00.000",,"YES","YES","YES","52.0301","Accounting.","Graduation","AY_2010_2011","487"
"1913","Baruch College","Accounting","B.B.A.","1 of 1","1973-06-01T00:00:00.000",,"YES","YES","YES","52.0301","Accounting.","Graduation","AY_2011_2012","588"
"1913","Baruch College","Accounting","B.B.A.","1 of 1","1973-06-01T00:00:00.000",,"YES","YES","YES","52.0301","Accounting.","Graduation","AY_2012_2013","610"
"1913","Baruch College","Accounting","B.B.A.","1 of 1","1973-06-01T00:00:00.000",,"YES","YES","YES","52.0301","Accounting.","Graduation","AY_2013_2014","555"
"1913","Baruch College","Accounting","B.B.A.","1 of 1","1973-06-01T00:00:00.000",,"YES","YES","YES","52.0301","Accounting.","Graduation","AY_2014_2015","545"
"1913","Baruch College","Accounting","B.B.A.","1 of 1","1973-06-01T00:00:00.000",,"YES","YES","YES","52.0301","Accounting.","Graduation","AY_2015_2016","605"
"1913","Baruch College","Accounting","B.B.A.","1 of 1","1973-06-01T00:00:00.000",,"YES","YES","YES","52.0301","Accounting.","Graduation","AY_2016_2017","572"
"1913","Baruch College","Accounting","B.B.A.","1 of 1","1973-06-01T00:00:00.000",,"YES","YES","YES","52.0301","Accounting.","Graduation","AY_2017_2018","600"
"1913","Baruch College","Accounting","B.B.A.","1 of 1","1973-06-01T00:00:00.000",,"YES","YES","YES","52.0301","Accounting.","Graduation","AY_2018_2019","636"
"1913","Baruch College","Accounting","B.B.A.","1 of 1","1973-06-01T00:00:00.000",,"YES","YES","YES","52.0301","Accounting.","Graduation","AY_2019_2020","554"
"1913","Baruch College","Accounting","B.B.A.","1 of 1","1973-06-01T00:00:00.000",,"YES","YES","YES","52.0301","Accounting.","Graduation","AY_2020_2021","648"
"1916","Baruch College","Statistics and Quantitative Modeling","B.B.A.","1 of 1","1969-01-01T00:00:00.000",,"YES","YES","YES","52.1302","Business Statistics.","Enrollment","Fall_2010","15"
"1916","Baruch College","Statistics and Quantitative Modeling","B.B.A.","1 of 1","1969-01-01T00:00:00.000",,"YES","YES","YES","52.1302","Business Statistics.","Enrollment","Fall_2011","28"
"1916","Baruch College","Statistics and Quantitative Modeling","B.B.A.","1 of 1","1969-01-01T00:00:00.000",,"YES","YES","YES","52.1302","Business Statistics.","Enrollment","Fall_2012","45"
