"record_type","registration_class","city","state","zip","county","model_year","make","body_type","fuel_type","unladen_weight","maximum_gross_weight","passengers","reg_valid_date","reg_expiration_date","color","scofflaw_indicator","suspension_indicator","revocation_indicator"
"SNOW","SNO","WILMINGTON","DE","19807","OUT-OF-STATE","1999","AR/CA","SNOW",,,,,"2022-06-29T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","ARMONK","NY","10504","WESTCHESTER","1999","AR/CA","SNOW",,,,,"2022-06-29T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"SNOW","SNO","ARCADE","NY","14009","WYOMING","1999","AR/CA","SNOW",,,,,"2022-07-11T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"SNOW","SNO","HUBBARDSVILLE","NY","13355","MADISON","1999","AR/CA","SNOW",,,,,"2022-07-05T00:00:00.000","2023-08-31T00:00:00.000","DK GY","N","N","N"
"SNOW","SNO","HANNIBAL","NY","13074","OSWEGO","1999","AR/CA","SNOW",,,,,"2022-06-23T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","HUNTINGTON","NY","11743","SUFFOLK","1999","ARCTI","SNOW",,,,,"2022-07-24T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","WITHERBEE","NY","12998","ESSEX","1999","AR/CA","SNOW",,,,,"2022-07-07T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","MORIAH","NY","12960","ESSEX","1999","AR/CA","SNOW",,,,,"2022-07-11T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","PERRY","NY","14530","WYOMING","1999","AR/CA","SNOW",,,,,"2022-07-14T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"SNOW","SNO","NEWARK","NY","14513","WAYNE","1999","AR/CA","SNOW",,,,,"2022-07-06T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","GREENFIELD CEN","NY","12833","SARATOGA","1999","AR/CA","SNOW",,,,,"2022-07-20T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","BLUE MOUNTAIN","NY","12812","HAMILTON","1999","AR/CA","SNOW",,,,,"2022-07-21T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","HADLEY","NY","12835","SARATOGA","1999","AR/CA","SNOW",,,,,"2022-06-30T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","FRANKFORT","NY","13340","HERKIMER","1999","AR/CA","SNOW",,,,,"2022-07-27T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"SNOW","SNO","KINGSTON","NY","12401","ULSTER","1999","AR/CA","SNOW",,,,,"2022-06-03T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"SNOW","SNO","CORTLAND","NY","13045","CORTLAND","1999","AR/CA","SNOW",,,,,"2022-07-11T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","CORTLAND","NY","13045","CORTLAND","1999","AR/CA","SNOW",,,,,"2022-07-11T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","LITTLE FALLS","NY","13365","HERKIMER","1999","AR/CA","SNOW",,,,,"2022-06-29T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","ADIRONDACK","NY","12808","WARREN","1999","AR/CA","SNOW",,,,,"2022-05-31T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"SNOW","SNO","BALLSTON SPA","NY","12020","SARATOGA","1999","AR/CA","SNOW",,,,,"2022-07-20T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","ARMONK","NY","10504","WESTCHESTER","1999","AR/CA","SNOW",,,,,"2022-06-29T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","BLOOMINGBURG","NY","12721","ORANGE","1998","AR/CA","SNOW",,,,,"2022-06-07T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","LATHAM","NY","12110","ALBANY","1998","AR/CA","SNOW",,,,,"2022-07-11T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"SNOW","SNO","LANCASTER","NY","14086","ERIE","1998","AR/CA","SNOW",,,,,"2022-07-21T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"SNOW","SNO","BARBOURSVILLE","VA","22923","OUT-OF-STATE","1998","AR/CA","SNOW",,,,,"2022-07-05T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"SNOW","SNO","AKRON","NY","14001","ERIE","1998","AR/CA","SNOW",,,,,"2022-07-21T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","LEHIGHTON","PA","18235","OUT-OF-STATE","1998","AR/CA","SNOW",,,,,"2022-07-22T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","EAST ISLIP","NY","11730","SUFFOLK","1998","AR/CA","SNOW",,,,,"2022-07-14T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","MACEDON","NY","14502","WAYNE","1998","AR/CA","SNOW",,,,,"2022-07-06T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","HANCOCK","NY","13783","DELAWARE","1998","ARTIC","SNOW",,,,,"2022-05-31T00:00:00.000","2023-08-31T00:00:00.000","WH","N","N","N"
"SNOW","SNO","HOPEWELL JUNCT","NY","12533","DUTCHESS","1998","AR/CA","SNOW",,,,,"2022-07-19T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","ALPINE","NY","14805","SCHUYLER","1998","AR/CA","SNOW",,,,,"2022-07-06T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","DAVENPORT","NY","13750","DELAWARE","1998","AR/CA","SNOW",,,,,"2022-07-11T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","DAVENPORT","NY","13750","DELAWARE","1998","AR/CA","SNOW",,,,,"2022-07-11T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","BROCKPORT","NY","14420","MONROE","1998","AR/CA","SNOW",,,,,"2022-07-13T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","PLATTSBURGH","NY","12901","CLINTON","1998","AR/CA","SNOW",,,,,"2022-07-15T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"SNOW","SNO","STERLINGFOREST","NY","10979","ORANGE","1998","AR/CA","SNOW",,,,,"2022-07-22T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","SPRAKERS","NY","12166","MONTGOMERY","1998","AR/CA","SNOW",,,,,"2022-07-08T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","ROCHESTER","NY","14626","MONROE","1998","AR/CA","SNOW",,,,,"2022-07-06T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","EAST SYRACUSE","NY","13057","ONONDAGA","1997","ARCTI","SNOW",,,,,"2022-07-14T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","MIDDLE VILLAGE","NY","11379","QUEENS","1998","AR/CA","SNOW",,,,,"2022-07-13T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"SNOW","SNO","CLAYTON","DE","19938","OUT-OF-STATE","1998","AR/CA","SNOW",,,,,"2022-07-29T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","STAR LAKE","NY","13690","ST LAWRENCE","1998","AR/CA","SNOW",,,,,"2022-07-29T00:00:00.000","2023-08-31T00:00:00.000","PR","N","N","N"
"SNOW","SNO","MONTAGUE","NJ","07827","OUT-OF-STATE","1998","AR/CA","SNOW",,,,,"2022-04-26T00:00:00.000","2023-08-31T00:00:00.000","PR","N","N","N"
"SNOW","SNO","TUPPER LAKE","NY","12986","FRANKLIN","1998","AR/CA","SNOW",,,,,"2022-07-28T00:00:00.000","2023-08-31T00:00:00.000","PR","N","N","N"
"SNOW","SNO","BLUE MOUNTAIN","NY","12812","HAMILTON","1998","AR/CA","SNOW",,,,,"2022-07-21T00:00:00.000","2023-08-31T00:00:00.000","PR","N","N","N"
"SNOW","SNO","EASTPORT","NY","11941","SUFFOLK","1997","AR/CA","SNOW",,,,,"2022-07-14T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","LOWVILLE","NY","13367","LEWIS","1997","AR/CA","SNOW",,,,,"2022-07-11T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","VERBANK","NY","12585","DUTCHESS","1997","AR/CA","SNOW",,,,,"2022-07-06T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","DUNKIRK","NY","14048","CHAUTAUQUA","1997","AR/CA","SNOW",,,,,"2022-07-21T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","HOLLEY","NY","14470","ORLEANS","1997","AR/CA","SNOW",,,,,"2022-07-09T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","NEW HARTFORD","NY","13413","HERKIMER","1997","AR/CA","SNOW",,,,,"2022-06-25T00:00:00.000","2023-08-31T00:00:00.000","PR","N","N","N"
"SNOW","SNO","MASTIC","NY","11950","SUFFOLK","1997","AR/CA","SNOW",,,,,"2022-07-20T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"SNOW","SNO","ROCHESTER","NY","14610","MONROE","1997","AR/CA","SNOW",,,,,"2022-07-26T00:00:00.000","2023-08-31T00:00:00.000","PR","N","N","N"
"SNOW","SNO","ROCHESTER","NY","14610","MONROE","1997","AR/CA","SNOW",,,,,"2022-07-26T00:00:00.000","2023-08-31T00:00:00.000","PR","N","N","N"
"SNOW","SNO","CLAYTON","DE","19938","OUT-OF-STATE","1997","AR/CA","SNOW",,,,,"2022-07-29T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","CLIFTON PARK","NY","12065","SARATOGA","1997","AR/CA","SNOW",,,,,"2022-06-20T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","SENECA FALLS","NY","13148","SENECA","1997","AR/CA","SNOW",,,,,"2022-07-25T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","ONTARIO","NY","14519","WAYNE","1997","AR/CA","SNOW",,,,,"2022-06-03T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","MOIRA","NY","12957","FRANKLIN","1997","AR/CA","SNOW",,,,,"2022-07-13T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"SNOW","SNO","FRIENDSHIP","NY","14739","ALLEGANY","1997","AR/CA","SNOW",,,,,"2022-07-07T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","NEW HARTFORD","NY","13413","HERKIMER","1997","AR/CA","SNOW",,,,,"2022-06-25T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","MELVILLE","NY","11747","SUFFOLK","1997","AR/CA","SNOW",,,,,"2022-06-12T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","ALBANY","NY","12207","ALBANY","1997","AR/CA","SNOW",,,,,"2022-07-07T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"SNOW","SNO","WARSAW","NY","14569","WYOMING","1997","AR/CA","SNOW",,,,,"2022-06-02T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","CANTON","NY","13617","ST LAWRENCE","1997","AR/CA","SNOW",,,,,"2022-07-28T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"SNOW","SNO","MERRICK","NY","11566","NASSAU","1997","AR/CA","SNOW",,,,,"2022-06-18T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"SNOW","SNO","ALTAMONT","NY","12009","ALBANY","1997","AR/CA","SNOW",,,,,"2022-07-20T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","BLOSSVALE","NY","13308","ONEIDA","1997","AR/CA","SNOW",,,,,"2022-06-28T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","MELVILLE","NY","11747","SUFFOLK","1996","AR/CA","SNOW",,,,,"2022-06-12T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","EAST CONCORD","NY","14055","ROCKLAND","1996","AR/CA","SNOW",,,,,"2022-07-22T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"SNOW","SNO","WYCKOFF","NJ","07481","OUT-OF-STATE","1996","AR/CA","SNOW",,,,,"2022-07-14T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","DUNKIRK","NY","14048","CHAUTAUQUA","1996","AR/CA","SNOW",,,,,"2022-07-21T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","AKRON","NY","14001","ERIE","1996","AR/CA","SNOW",,,,,"2022-07-29T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","WALTON","NY","13856","DELAWARE","1996","AR/CA","SNOW",,,,,"2022-07-22T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","LITTLE FALLS","NY","13365","HERKIMER","1996","AR/CA","SNOW",,,,,"2022-05-31T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","BROADALBIN","NY","12025","FULTON","1996","AR/CA","SNOW",,,,,"2022-07-19T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","FREEDOM","NY","14065","CATTARAUGUS","1996","AR/CA","SNOW",,,,,"2022-06-30T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","SALISBURY MLS","NY","12577","ORANGE","1996","AR/CA","SNOW",,,,,"2022-07-11T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","FRANKFORT","NY","13340","HERKIMER","1996","AR/CA","SNOW",,,,,"2022-07-27T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"SNOW","SNO","FRANKFORT","NY","13340","HERKIMER","1996","AR/CA","SNOW",,,,,"2022-07-27T00:00:00.000","2023-08-31T00:00:00.000","PR","N","N","N"
"SNOW","SNO","WATERTOWN","NY","13601","JEFFERSON","1996","AR/CA","SNOW",,,,,"2022-07-06T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","CORAM","NY","11727","SUFFOLK","1995","ARTIC","SNOW",,,,,"2022-04-01T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","ULSTER PARK","NY","12487","ULSTER","1995","AR/CA","SNOW",,,,,"2022-05-31T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","MORAVIA","NY","13118","CAYUGA","1995","AR/CA","SNOW",,,,,"2022-07-29T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","CADYVILLE","NY","12918","CLINTON","1995","AR/CA","SNOW",,,,,"2022-07-14T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"SNOW","SNO","ALTAMONT","NY","12009","ALBANY","1995","AR/CA","SNOW",,,,,"2022-07-20T00:00:00.000","2023-08-31T00:00:00.000","BL","N","N","N"
"SNOW","SNO","COCHRANTON","PA","16314","OUT-OF-STATE","1995","AR/CA","SNOW",,,,,"2022-07-18T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","ALBANY","NY","12205","ALBANY","1995","AR/CA","SNOW",,,,,"2022-07-12T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"SNOW","SNO","WOLCOTT","NY","14590","WAYNE","1995","AR/CA","SNOW",,,,,"2022-06-01T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","DE RUYTER","NY","13052","MADISON","1995","AR/CA","SNOW",,,,,"2022-07-11T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"SNOW","SNO","BROADALBIN","NY","12025","FULTON","1995","AR/CA","SNOW",,,,,"2022-07-21T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"SNOW","SNO","MIDDLEPORT","NY","14105","NIAGARA","1995","AR/CA","SNOW",,,,,"2022-07-21T00:00:00.000","2023-08-31T00:00:00.000","BL","N","N","N"
"SNOW","SNO","PIERREPONT MNR","NY","13674","JEFFERSON","1995","AR/CA","SNOW",,,,,"2022-06-30T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","WEST SENECA","NY","14224","ERIE","1994","AR/CA","SNOW",,,,,"2022-07-07T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","WEST SENECA","NY","14224","ERIE","1994","AR/CA","SNOW",,,,,"2022-07-07T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","CLIFTON PARK","NY","12065","SARATOGA","1994","AR/CA","SNOW",,,,,"2022-06-20T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","CLAYTON","NY","13624","JEFFERSON","1994","AR/CA","SNOW",,,,,"2022-07-19T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","CLINTON","NY","13323","ONEIDA","1994","AR/CA","SNOW",,,,,"2022-07-15T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","NEW WINDSOR","NY","12553","ORANGE","1994","AR/CA","SNOW",,,,,"2022-06-02T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","DANSVILLE","NY","14437","LIVINGSTON","1994","AR/CA","SNOW",,,,,"2022-06-01T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","LITTLE FALLS","NY","13365","HERKIMER","1994","AR/CA","SNOW",,,,,"2022-05-31T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","DUNKIRK","NY","14048","CHAUTAUQUA","1994","AR/CA","SNOW",,,,,"2022-07-08T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","DARIEN","CT","06820","OUT-OF-STATE","1994","AR/CA","SNOW",,,,,"2022-06-28T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","MAHOPAC","NY","10541","PUTNAM","1992","AR/CA","SNOW",,,,,"2022-06-02T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","CLAYTON","NY","13624","JEFFERSON","1992","AR/CA","SNOW",,,,,"2022-06-16T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","BALDWINSVILLE","NY","13027","ONONDAGA","1992","AR/CA","SNOW",,,,,"2022-07-14T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","GANSEVOORT","NY","12831","SARATOGA","1992","AR/CA","SNOW",,,,,"2022-07-20T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","GANSEVOORT","NY","12831","SARATOGA","1992","AR/CA","SNOW",,,,,"2022-07-20T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","CAPE VINCENT","NY","13618","JEFFERSON","1992","AR/CA","SNOW",,,,,"2022-05-19T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","MAHOPAC","NY","10541","PUTNAM","1990","AR/CA","SNOW",,,,,"2022-06-02T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","BLUE MOUNTAIN","NY","12812","HAMILTON","1991","AR/CA","SNOW",,,,,"2022-07-21T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","SARANAC LAKE","NY","12983","FRANKLIN","1991","AR/CA","SNOW",,,,,"2022-07-27T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","N BLENHEIM","NY","12131","SCHOHARIE","1991","AR/CA","SNOW",,,,,"2022-07-11T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","PLATTSBURGH","NY","12901","CLINTON","1992","POLAR","SNOW",,,,,"2022-06-25T00:00:00.000","2023-08-31T00:00:00.000","RD","N","N","N"
"SNOW","SNO","MOORESVILLE","NC","28115","OUT-OF-STATE","1990","AR/CA","SNOW",,,,,"2022-07-05T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","LYNBROOK","NY","11563","NASSAU","1979","AR/CA","SNOW",,,,,"2022-06-20T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","WORCESTER","NY","12197","OTSEGO","1990","AR/CA","SNOW",,,,,"2022-06-06T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","WESTPORT","NY","12993","ESSEX","1993","YAMAH","SNOW",,,,,"2022-07-07T00:00:00.000","2023-08-31T00:00:00.000","RD","N","N","N"
"SNOW","SNO","WORCESTER","NY","12197","OTSEGO","1989","AR/CA","SNOW",,,,,"2022-06-06T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","MONTAGUE","NJ","07827","OUT-OF-STATE","1989","AR/CA","SNOW",,,,,"2022-07-14T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","ROCHESTER","NY","14612","MONROE","1989","AR/CA","SNOW",,,,,"2022-07-19T00:00:00.000","2023-08-31T00:00:00.000","BK/OR","N","N","N"
"SNOW","SNO","SPECULATOR","NY","12164","HAMILTON","1989","AR/CA","SNOW",,,,,"2022-06-28T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","AKRON","NY","14001","ERIE","1992","YAMAH","SNOW",,,,,"2022-07-25T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","MT ARLINGTON","NJ","07856","OUT-OF-STATE","1992","YAMAH","SNOW",,,,,"2022-07-11T00:00:00.000","2023-08-31T00:00:00.000","RD","N","N","N"
"SNOW","SNO","SPRAKERS","NY","12166","MONTGOMERY","1994","YAMAH","SNOW",,,,,"2022-06-20T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","NORWALK","CT","06851","OUT-OF-STATE","1988","AR/CA","SNOW",,,,,"2022-07-26T00:00:00.000","2023-08-31T00:00:00.000","BR","N","N","N"
"SNOW","SNO","AMSTERDAM","NY","12010","FULTON","1988","AR/CA","SNOW",,,,,"2022-07-08T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","FORESTPORT","NY","13338","HERKIMER","1991","YAMAH","SNOW",,,,,"2022-07-01T00:00:00.000","2023-08-31T00:00:00.000","RD","N","N","N"
"SNOW","SNO","CAMDEN","NY","13316","ONEIDA","1987","AR/CA","SNOW",,,,,"2022-07-14T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","CHESTER SPRNGS","PA","19425","OUT-OF-STATE","1986","AR/CA","SNOW",,,,,"2022-07-14T00:00:00.000","2023-08-31T00:00:00.000","GR","N","N","N"
"SNOW","SNO","DEER PARK","NY","11729","SUFFOLK","1989","YAMAH","SNOW",,,,,"2022-07-01T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","COHOES","NY","12047","ALBANY","1989","YAMAH","SNOW",,,,,"2022-07-16T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","MACEDON","NY","14502","WAYNE","1989","YAMAH","SNOW",,,,,"2022-07-15T00:00:00.000","2023-08-31T00:00:00.000","BL","N","N","N"
"SNOW","SNO","COPENHAGEN","NY","13626","LEWIS","1988","YAMAH","SNOW",,,,,"2022-06-07T00:00:00.000","2023-08-31T00:00:00.000","BK","N","N","N"
"SNOW","SNO","MECHANICVILLE","NY","12118","SARATOGA","1988","YAMAH","SNOW",,,,,"2022-07-08T00:00:00.000","2023-08-31T00:00:00.000","GY","N","N","N"
"SNOW","SNO","MASSAPEQUA","NY","11758","NASSAU","1988","YAMAH","SNOW",,,,,"2022-07-14T00:00:00.000","2023-08-31T00:00:00.000","RD","N","N","N"
