"swis_code","type_code","type","county","town_name","website","gnis_id"
"034000","3","Town","Broome","Nanticoke","http://townofnanticokeny.com","979247"
"034200","3","Town","Broome","Sanford",,"979457"
"034400","3","Town","Broome","Triangle","http://www.gobroomecounty.com/files/legis/County%20Guides/TOWN%20OF%20TRIANGLE.pdf","979557"
"034600","3","Town","Broome","Union","http://www.townofunion.com","979572"
"034800","3","Town","Broome","Vestal","http://www.vestalny.com/","979582"
"035000","3","Town","Broome","Windsor","http://www.windsorny.org","979649"
"042000","3","Town","Cattaraugus","Allegany","http://www.allegany.org/index.php?Town%20of%20Allegany","978666"
"042200","3","Town","Cattaraugus","Ashford","http://ashfordny.org","978690"
"042400","3","Town","Cattaraugus","Carrollton","http://www.carrolltonny.org/index.htm","978797"
"042600","3","Town","Cattaraugus","Coldspring","http://www.cold-springny.org/","978850"
"042800","3","Town","Cattaraugus","Conewango",,"978860"
"043000","3","Town","Cattaraugus","Dayton","http://daytonny.org","978889"
"043200","3","Town","Cattaraugus","East Otto","http://www.eastottony.org/","978921"
"043600","3","Town","Cattaraugus","Ellicottville","http://www.ellicottvillegov.com","978934"
"043800","3","Town","Cattaraugus","Farmersville","http://farmersvilleny.org","978952"
"044000","3","Town","Cattaraugus","Franklinville","http://franklinvilleny.org","978972"
"044200","3","Town","Cattaraugus","Freedom","http://www.freedomny.org","978973"
"044400","3","Town","Cattaraugus","Great Valley","http://www.greatvalleyny.org","979015"
"044600","3","Town","Cattaraugus","Hinsdale","http://hinsdaleny.org","979069"
"044800","3","Town","Cattaraugus","Humphrey","http://humphreytownship.com","979085"
"045000","3","Town","Cattaraugus","Ischua",,"979096"
"045200","3","Town","Cattaraugus","Leon","http://www.leonny.org","979140"
"045400","3","Town","Cattaraugus","Little Valley","http://www.littlevalleyny.org/","979159"
"045600","3","Town","Cattaraugus","Lyndon","http://lyndontown.org","979174"
"045800","3","Town","Cattaraugus","Machias","http://www.machiasny.org/","979180"
"046000","3","Town","Cattaraugus","Mansfield","http://mansfieldny.org","979193"
"046200","3","Town","Cattaraugus","Napoli","http://www.napoliny.org/","979249"
"046400","3","Town","Cattaraugus","New Albion","http://www.cattaraugusny.org/html/tgove.html","979253"
"046600","3","Town","Cattaraugus","Olean",,"979305"
"046800","3","Town","Cattaraugus","Otto","http://www.ottony.org/","979331"
"047000","3","Town","Cattaraugus","Perrysburg","http://www.perrysburgny.org/","979355"
"047200","3","Town","Cattaraugus","Persia","http://www.persiany.org/","979356"
"047400","3","Town","Cattaraugus","Portville","http://www.portville-ny.org","979389"
"047600","3","Town","Cattaraugus","Randolph","http://randolphny.net/","979407"
"047800","3","Town","Cattaraugus","Red House",,"979412"
"048000","3","Town","Cattaraugus","Salamanca","http://townofsalamanca.org","979451"
"048200","3","Town","Cattaraugus","South Valley","http://southvalleyny.org","979510"
"048400","3","Town","Cattaraugus","Yorkshire","http://yorkshireny.org","979662"
"052000","3","Town","Cayuga","Aurelius","http://www.cayugacounty.us/portals/1/Aurelius/","978697"
"052200","3","Town","Cayuga","Brutus","http://townofbrutus.org/","978763"
"052400","3","Town","Cayuga","Cato","http://www.cayugacounty.us/portals/1/Townofcato","978801"
"052600","3","Town","Cayuga","Conquest","http://www.cayugacounty.us/portals/1/conquest","978862"
"052800","3","Town","Cayuga","Fleming","http://www.cayugacounty.us/portals/1/fleming","978959"
"053000","3","Town","Cayuga","Genoa","http://www.cayugacounty.us/portals/1/genoa","978994"
"053200","3","Town","Cayuga","Ira","http://www.cayugacounty.us/portals/1/ira","979094"
"053400","3","Town","Cayuga","Ledyard","http://www.cayugacounty.us/towns/H-P/Ledyard.aspx","979136"
"053600","3","Town","Cayuga","Locke","http://www.cayugacounty.us/portals/1/locke","979163"
"053800","3","Town","Cayuga","Mentz","http://www.townofmentz.com/","979209"
"054000","3","Town","Cayuga","Montezuma","http://www.cayugacounty.us/portals/1/montezuma/","979231"
"054200","3","Town","Cayuga","Moravia","http://www.cayugacounty.us/towns/H-P/TownofMoravia.aspx","979235"
"054400","3","Town","Cayuga","Niles","http://www.cayugacounty.us/portals/1/niles","979278"
"054600","3","Town","Cayuga","Owasco","http://www.cayugacounty.us/towns/H-P/Owasco.aspx","979333"
"054800","3","Town","Cayuga","Scipio","http://www.cayugacounty.us/portals/1/scipio","979476"
"055000","3","Town","Cayuga","Sempronius","http://www.cayugacounty.us/portals/1/sempronius","979479"
"055200","3","Town","Cayuga","Sennett","http://www.cayugacounty.us/portals/1/sennett","979482"
"055400","3","Town","Cayuga","Springport","http://www.cayugacounty.us/portals/1/springport","979515"
"055600","3","Town","Cayuga","Sterling","http://www.cayugacounty.us/portals/1/sterling","979524"
"055800","3","Town","Cayuga","Summerhill","http://www.cayugacounty.us/portals/1/summerhill","979536"
"056000","3","Town","Cayuga","Throop","http://www.cayugacounty.us/portals/1/throop","979544"
"056200","3","Town","Cayuga","Venice","http://www.cayugacounty.us/portals/1/venice/","979579"
"056400","3","Town","Cayuga","Victory","http://www.cayugacounty.us/portals/1/townofvictory/","979585"
"062000","3","Town","Chautauqua","Arkwright","http://www.arkwrightny.org","978689"
"062200","3","Town","Chautauqua","Busti","http://www.townofbusti.com","978768"
"062400","3","Town","Chautauqua","Carroll","http://carrollny.org/","978796"
"062600","3","Town","Chautauqua","Charlotte","http://www.charlotteny.org/","978811"
"062800","3","Town","Chautauqua","Chautauqua","http://www.townofchautauqua.com/","978815"
"063000","3","Town","Chautauqua","Cherry Creek","http://cherrycreekny.org/","978820"
"063200","3","Town","Chautauqua","Clymer","http://www.townofclymer.org/","978842"
"063400","3","Town","Chautauqua","Dunkirk","http://www.dunkirkny.org/","978911"
"063600","3","Town","Chautauqua","Ellery","http://www.elleryny.org","978932"
"063800","3","Town","Chautauqua","Ellicott","http://www.townofellicott.com","978933"
"064000","3","Town","Chautauqua","Ellington","http://ellingtonny.org","978935"
"064200","3","Town","Chautauqua","French Creek","http://frenchcreekny.org","978977"
"064400","3","Town","Chautauqua","Gerry","http://gerryny.us/","978999"
"064600","3","Town","Chautauqua","Hanover","http://www.townofhanover.org","979045"
"064800","3","Town","Chautauqua","Harmony","http://thetownofharmony.com","979048"
"065000","3","Town","Chautauqua","Kiantone","http://kiantoneny.org","979115"
"065200","3","Town","Chautauqua","Mina","http://www.townofmina.info/","979222"
"065400","3","Town","Chautauqua","North Harmony","http://www.townofnorthharmony.com","979288"
"065600","3","Town","Chautauqua","Poland","http://www.polandny.org/","979381"
"065800","3","Town","Chautauqua","Pomfret","http://www.townofpomfretny.com/","979382"
"066000","3","Town","Chautauqua","Portland","http://www.town.portland.ny.us/","979388"
"066200","3","Town","Chautauqua","Ripley","http://www.ripley-ny.com/","979424"
"066400","3","Town","Chautauqua","Sheridan",,"979491"
"066600","3","Town","Chautauqua","Sherman",,"979492"
"066800","3","Town","Chautauqua","Stockton",,"979530"
"067000","3","Town","Chautauqua","Villenova",,"979587"
"067200","3","Town","Chautauqua","Westfield","http://www.townofwestfield.org","979621"
"072000","3","Town","Chemung","Ashland","http://www.townofashland.net","978691"
"072200","3","Town","Chemung","Baldwin","http://www.chemungcounty.com/index.asp?pageId=231","978706"
"072400","3","Town","Chemung","Big Flats","http://www.bigflatsny.gov","978732"
"072600","3","Town","Chemung","Catlin","http://townofcatlin.com","978800"
"072800","3","Town","Chemung","Chemung","http://www.townofchemung.com","978818"
"073000","3","Town","Chemung","Elmira","http://www.townofelmira.com","978938"
"073200","3","Town","Chemung","Erin","http://townoferin.org","978942"
"073400","3","Town","Chemung","Horseheads","http://www.townofhorseheads.org","979080"
"073600","3","Town","Chemung","Southport","http://townofsouthport.com/","979509"
"073800","3","Town","Chemung","Van Etten","http://www.chemungcounty.com/index.asp?pageId=242","979577"
"074000","3","Town","Chemung","Veteran",,"979583"
"082000","3","Town","Chenango","Afton","http://townofafton.com","978657"
"082200","3","Town","Chenango","Bainbridge","http://bainbridgeny.org","978705"
"082400","3","Town","Chenango","Columbus","http://www.columbusny.us/","978856"
"082600","3","Town","Chenango","Coventry","http://townofcoventryny.com/","978873"
"082800","3","Town","Chenango","German",,"978996"
"083000","3","Town","Chenango","Greene","http://www.nygreene.com/","979018"
"083200","3","Town","Chenango","Guilford","http://www.guilfordny.com/","979031"
"083400","3","Town","Chenango","Lincklaen",,"979151"
"083600","3","Town","Chenango","Mc Donough","http://mcdonoughny.com","979178"
"083800","3","Town","Chenango","New Berlin","http://www.townofnewberlin.org","979256"
"084000","3","Town","Chenango","North Norwich",,"979291"
"084200","3","Town","Chenango","Norwich","http://www.townofnorwich.homestead.com","979296"
"084400","3","Town","Chenango","Otselic",,"979330"
"084600","3","Town","Chenango","Oxford","http://www.townofoxfordny.com","979335"
"084800","3","Town","Chenango","Pharsalia",,"979360"
"085000","3","Town","Chenango","Pitcher",,"979370"
"085200","3","Town","Chenango","Plymouth",,"979379"
"085400","3","Town","Chenango","Preston",,"979398"
"085600","3","Town","Chenango","Sherburne","http://www.townofsherburne.net/","979490"
"085800","3","Town","Chenango","Smithville","http://smithvilleny.com","979499"
"086000","3","Town","Chenango","Smyrna",,"979500"
"092000","3","Town","Clinton","Altona","http://www.townofaltonany.com/","978672"
"092200","3","Town","Clinton","Ausable",,"978699"
"092400","3","Town","Clinton","Beekmantown","http://townofbeekmantown.com","978719"
"092600","3","Town","Clinton","Black Brook",,"978736"
"092800","3","Town","Clinton","Champlain",,"978809"
"093000","3","Town","Clinton","Chazy","http://www.townofchazy.com","978816"
"093200","3","Town","Clinton","Clinton","http://www.townofclinton.com/","978840"
"093400","3","Town","Clinton","Dannemora","http://www.townofdannemora.org","978883"
"093600","3","Town","Clinton","Ellenburg","http://www.nnyacgs.com/town_of_ellenburgh.html","978931"
"093800","3","Town","Clinton","Mooers","http://www.mooersny.com","979234"
"094000","3","Town","Clinton","Peru","http://www.perutown.com","979358"
"094200","3","Town","Clinton","Plattsburgh","http://townofplattsburgh.com","979376"
"094400","3","Town","Clinton","Saranac","http://www.townofsaranac.com","979460"
"094600","3","Town","Clinton","Schuyler Falls","http://www.schuylerfallsny.com","979474"
"102000","3","Town","Columbia","Ancram","http://www.townofancram.org","978679"
"102200","3","Town","Columbia","Austerlitz","http://www.austerlitzny.com","978700"
"102400","3","Town","Columbia","Canaan","http://www.canaannewyork.org","978781"
"102600","3","Town","Columbia","Chatham","http://www.chathamnewyork.us/","978814"
"102800","3","Town","Columbia","Claverack","http://www.townofclaverack.com","978834"
"103000","3","Town","Columbia","Clermont","http://www.clermontny.org","978837"
"103200","3","Town","Columbia","Copake","http://townofcopake.org/","978865"
"103400","3","Town","Columbia","Gallatin","http://www.gallatin-ny.org","978984"
"103600","3","Town","Columbia","Germantown","http://www.germantownny.org","978998"
"103800","3","Town","Columbia","Ghent","http://townofghent.org","979000"
"104000","3","Town","Columbia","Greenport","http://www.townofgreenport.com","979021"
"104200","3","Town","Columbia","Hillsdale","http://hillsdaleny.com","979068"
"104400","3","Town","Columbia","Kinderhook","http://www.kinderhook-ny.gov","979116"
"104600","3","Town","Columbia","Livingston","http://livingstontown.com","979160"
"104800","3","Town","Columbia","New Lebanon","http://www.townofnewlebanon.com","979267"
"105000","3","Town","Columbia","Stockport","http://townofstockport.org","979529"
"105200","3","Town","Columbia","Stuyvesant","http://www.stuyvesantny.us/","979534"
"105400","3","Town","Columbia","Taghkanic","http://www.taghkanic.org","979540"
"112000","3","Town","Cortland","Cincinnatus","http://www.cortland-co.org/Towns/Cincinnatus.htm","978827"
"112200","3","Town","Cortland","Cortlandville","http://www.cortlandville.org/","978872"
"112400","3","Town","Cortland","Cuyler","http://www.cortland-co.org/towns/Cuyler.htm","978881"
"112600","3","Town","Cortland","Freetown","http://www.cortland-co.org/towns/Freetown.htm","978974"
"112800","3","Town","Cortland","Harford","http://www.cortland-co.org/towns/Harford.htm","979047"
"113000","3","Town","Cortland","Homer","http://www.townofhomer.org/","979071"
"113200","3","Town","Cortland","Lapeer","http://www.cortland-co.org/towns/Lapeer.htm","979132"
"113400","3","Town","Cortland","Marathon","http://www.cortland-co.org/towns/Marathon.htm","979194"
"113600","3","Town","Cortland","Preble","http://www.preble-ny.org","979397"
"113800","3","Town","Cortland","Scott","http://townofscott.org","979477"
"114000","3","Town","Cortland","Solon","http://www.cortland-co.org/towns/Solon.htm","979502"
"114200","3","Town","Cortland","Taylor","http://www.cortland-co.org/towns/Taylor.htm","979541"
"114400","3","Town","Cortland","Truxton","http://townoftruxton.com/","979560"
"114600","3","Town","Cortland","Virgil","http://www.virgilny.com","979588"
"114800","3","Town","Cortland","Willet","http://www.cortland-co.org/towns/Willet.htm","979639"
"122000","3","Town","Delaware","Andes","http://townofandes.com","978680"
"122200","3","Town","Delaware","Bovina","http://www.bovinany.org","978745"
"122400","3","Town","Delaware","Colchester","http://www.colchesterchamber.com/","978848"
"122600","3","Town","Delaware","Davenport","http://www.delawarecounty.org/davenport.lasso","978887"
"122800","3","Town","Delaware","Delhi","http://townofdelhiny.com/","978895"
"123000","3","Town","Delaware","Deposit","http://www.delawarecounty.org/deposit.lasso","978899"
"123200","3","Town","Delaware","Franklin","http://www.townoffranklin.com","978970"
"123400","3","Town","Delaware","Hamden","http://www.hamdenny.com","979037"
"123600","3","Town","Delaware","Hancock","http://www.hancockny.org","979043"
"123800","3","Town","Delaware","Harpersfield","http://www.delawarecounty.org/harpersfield.lasso","979049"
"124000","3","Town","Delaware","Kortright","http://www.delawarecounty.org/kortright.lasso","979123"
"124200","3","Town","Delaware","Masonville","http://www.masonville-ny.us/","979204"
"124400","3","Town","Delaware","Meredith","http://townofmeredith.com","979210"
"124600","3","Town","Delaware","Middletown","http://middletowndelawarecountyny.org","979216"
"124800","3","Town","Delaware","Roxbury","http://www.roxburyny.com","979438"
"125000","3","Town","Delaware","Sidney","http://www.sidneychamber.org/","979495"
"125200","3","Town","Delaware","Stamford","http://townofstamfordny.us/","979518"
"125400","3","Town","Delaware","Tompkins","http://townoftompkins.org","979549"
"125600","3","Town","Delaware","Walton","http://www.townofwalton.org","979593"
"132000","3","Town","Dutchess","Amenia","http://www.ameniany.gov","978674"
"132200","3","Town","Dutchess","Beekman","http://www.townofbeekman.com","978718"
"132400","3","Town","Dutchess","Clinton","http://www.townofclinton.com","978841"
"132600","3","Town","Dutchess","Dover","http://www.TownofDoverNY.us","978906"
"132800","3","Town","Dutchess","East Fishkill","http://www.eastfishkillny.org","978917"
"133000","3","Town","Dutchess","Fishkill","http://www.fishkill-ny.gov","978958"
"133200","3","Town","Dutchess","Hyde Park","http://www.hydeparkny.us","979090"
"133400","3","Town","Dutchess","La Grange","http://www.lagrangeny.org","979126"
"133600","3","Town","Dutchess","Milan","http://www.milan-ny.gov","979218"
"133800","3","Town","Dutchess","Northeast","http://www.townofnortheastny.gov","979285"
"134000","3","Town","Dutchess","Pawling","http://www.pawling.org","979347"
"134200","3","Town","Dutchess","Pine Plains","http://www.pineplains-ny.gov","979368"
"134400","3","Town","Dutchess","Pleasant Valley","http://pleasantvalley-ny.gov","979378"
"134600","3","Town","Dutchess","Poughkeepsie","http://www.townofpoughkeepsie.com","979392"
"134800","3","Town","Dutchess","Red Hook","http://www.redhook.org","979411"
"135000","3","Town","Dutchess","Rhinebeck","http://www.rhinebeck-ny.gov","979416"
"135200","3","Town","Dutchess","Stanford","http://www.townofstanford.org","979519"
"135400","3","Town","Dutchess","Union Vale","http://www.unionvaleny.us","979573"
"135600","3","Town","Dutchess","Wappinger","http://www.townofwappinger.us","979595"
"135800","3","Town","Dutchess","Washington","http://www.washingtonny.org","979601"
"142000","3","Town","Erie","Alden","http://www.alden.erie.gov","978662"
"142200","3","Town","Erie","Amherst","http://www.amherst.ny.us","978675"
"142400","3","Town","Erie","Aurora","http://www.townofaurora.com","978698"
"142600","3","Town","Erie","Boston","http://www.townofboston.com","978744"
"142800","3","Town","Erie","Brant","http://brantny.com","978749"
"143000","3","Town","Erie","Cheektowaga","http://tocny.org","978817"
"143200","3","Town","Erie","Clarence","http://www2.erie.gov/clarence/","978829"
"143400","3","Town","Erie","Colden","http://townofcolden.com","978849"
"143600","3","Town","Erie","Collins","http://www.townofcollins.com","978852"
"143800","3","Town","Erie","Concord","http://townofconcordny.com/","978857"
"144000","3","Town","Erie","Eden","http://www.edenny.gov","978924"
"144200","3","Town","Erie","Elma","http://www.elmanewyork.com","978937"
"144400","3","Town","Erie","Evans","http://townofevans.org","978947"
"144600","3","Town","Erie","Grand Island","http://www.grand-island.ny.us","979012"
"144800","3","Town","Erie","Hamburg","http://www.townofhamburgny.com/","979036"
"145000","3","Town","Erie","Holland","http://www.townofhollandny.com","979070"
"145200","3","Town","Erie","Lancaster","http://www.lancasterny.gov","979130"
"145400","3","Town","Erie","Marilla","http://townofmarilla.com","979198"
"145600","3","Town","Erie","Newstead","http://www.erie.gov/newstead","979273"
"145800","3","Town","Erie","North Collins","http://www.northcollinsny.org","979283"
"146000","3","Town","Erie","Orchard Park","http://www.orchardparkny.org","979318"
"146200","3","Town","Erie","Sardinia","http://www.erie.gov/sardinia/","979463"
"146400","3","Town","Erie","Tonawanda","http://www.tonawanda.ny.us/","979550"
"146600","3","Town","Erie","Wales","http://www.townofwales.com","979591"
"146800","3","Town","Erie","West Seneca","http://www.westseneca.net","979626"
"152000","3","Town","Essex","Chesterfield","http://www.co.essex.ny.us/chesterfield.asp","978824"
"152200","3","Town","Essex","Crown Point","http://townofcrownpoint.com/","978879"
"152400","3","Town","Essex","Elizabethtown","http://etownny.com/","978930"
"152600","3","Town","Essex","Essex","http://www.essexnewyork.org","978946"
"152800","3","Town","Essex","Jay","http://www.jayny.com","979105"
"153000","3","Town","Essex","Keene","http://www.townofkeeneny.com/","979113"
"153200","3","Town","Essex","Lewis","http://www.lewisny.com","979143"
"153400","3","Town","Essex","Minerva","http://www.townofminerva.com","979224"
"153600","3","Town","Essex","Moriah","http://www.townofmoriah.com/","979238"
"153800","3","Town","Essex","Newcomb","http://www.newcombny.com/","979261"
"154000","3","Town","Essex","North Elba","http://www.northelba.org","979286"
"154200","3","Town","Essex","North Hudson","http://northhudsonny.com","979290"
"154600","3","Town","Essex","Schroon","http://www.schroon.net/","979472"
"154400","3","Town","Essex","St. Armand","http://www.co.essex.ny.us/starmand.asp","979447"
"154800","3","Town","Essex","Ticonderoga","http://www.townofticonderoga.com","979547"
"155000","3","Town","Essex","Westport","http://www.westportny.net","979625"
"155200","3","Town","Essex","Willsboro","http://www.townofwillsboro.com","979643"
"155400","3","Town","Essex","Wilmington","http://www.townofwilmington.org","979644"
"162200","3","Town","Franklin","Bangor",,"978708"
"162400","3","Town","Franklin","Bellmont","http://www.nnyacgs.com/town_of_belmont.html","978721"
"162600","3","Town","Franklin","Bombay","http://www.bombayny.us","978742"
"162800","3","Town","Franklin","Brandon","http://www.nnyacgs.com/town_of_brandon.html","978748"
"163000","3","Town","Franklin","Brighton","http://townofbrighton.net","978752"
"163200","3","Town","Franklin","Burke",,"978765"
"163400","3","Town","Franklin","Chateaugay","http://www.chateaugayny.org","978813"
"163600","3","Town","Franklin","Constable",,"978863"
"163800","3","Town","Franklin","Dickinson","http://www.townofdickinson.com/#","978904"
"164000","3","Town","Franklin","Duane","http://www.duaneny.com","978909"
"164200","3","Town","Franklin","Fort Covington",,"978966"
"164400","3","Town","Franklin","Franklin","http://www.townoffranklin.com","978971"
"164600","3","Town","Franklin","Harrietstown","http://www.harrietstown.org/","979050"
"164800","3","Town","Franklin","Malone","http://www.malonetown.com","979185"
"165000","3","Town","Franklin","Moira","http://www.porthenrymoriah.com/","979228"
"165200","3","Town","Franklin","Santa Clara","http://www.townofsantaclara.com","979459"
"162000","3","Town","Franklin","Tupper Lake","https://tupper-lake.com/about/town-of-tupper-lake-2/","978671"
"165400","3","Town","Franklin","Waverly",,"979608"
"165600","3","Town","Franklin","Westville",,"979630"
"172000","3","Town","Fulton","Bleecker",,"978737"
"172200","3","Town","Fulton","Broadalbin","http://www.townofbroadalbin.org","978755"
"172400","3","Town","Fulton","Caroga","http://www.carogalakeny.com","978794"
"172600","3","Town","Fulton","Ephratah","http://www.ephratah-town.org","978941"
"172800","3","Town","Fulton","Johnstown","http://townofjohnstown.org/","979110"
"173000","3","Town","Fulton","Mayfield","http://www.mayfieldny.org","979206"
"173200","3","Town","Fulton","Northampton","http://www.townofnorthampton.com","979281"
"173400","3","Town","Fulton","Oppenheim",,"979314"
"173600","3","Town","Fulton","Perth","http://www.perthny.com","979357"
"173800","3","Town","Fulton","Stratford","http://www.stratfordny.com","979533"
"182000","3","Town","Genesee","Alabama",,"978658"
"182200","3","Town","Genesee","Alexander","http://www.townofalexander.com","978663"
"182400","3","Town","Genesee","Batavia","http://www.townofbatavia.com","978713"
"182600","3","Town","Genesee","Bergen","http://www.bergenny.org","978725"
"182800","3","Town","Genesee","Bethany","http://www.townofbethany.com","978729"
"183000","3","Town","Genesee","Byron","http://www.byronny.com","978771"
"183200","3","Town","Genesee","Darien","http://www.townofdarienny.com","978886"
"183400","3","Town","Genesee","Elba","http://www.elbanewyork.com","978928"
"183600","3","Town","Genesee","Le Roy","http://www.leroyny.org","979142"
"183800","3","Town","Genesee","Oakfield","http://www.townofoakfieldny.com","979299"
"184000","3","Town","Genesee","Pavilion","http://www.townofpavilion.com","979346"
"184200","3","Town","Genesee","Pembroke","http://www.townofpembroke.org","979350"
"184400","3","Town","Genesee","Stafford","http://www.townofstafford.com","979517"
"192000","3","Town","Greene","Ashland","http://www.ashlandny.com","978692"
"192200","3","Town","Greene","Athens","http://www.townofathensny.com","978693"
"192400","3","Town","Greene","Cairo","http://www.townofcairo.com","978772"
"192600","3","Town","Greene","Catskill","http://www.townofcatskillny.gov","978803"
"192800","3","Town","Greene","Coxsackie","http://www.coxsackie.org","978876"
"193000","3","Town","Greene","Durham","http://www.durhamny.com","978913"
"193200","3","Town","Greene","Greenville","http://www.townofgreenvilleny.com","979022"
"193400","3","Town","Greene","Halcott","http://www.townofhalcott.org","979034"
"193600","3","Town","Greene","Hunter","http://www.townofhuntergov.com","979086"
"193800","3","Town","Greene","Jewett","http://www.townofjewett.com","979108"
"194000","3","Town","Greene","Lexington","http://www.lexingtonny.com","979147"
"194200","3","Town","Greene","New Baltimore","http://www.townofnewbaltimore.org","979255"
"194400","3","Town","Greene","Prattsville","http://www.prattsville.org","979396"
"194600","3","Town","Greene","Windham","http://www.townofwindham.com/","979648"
"202000","3","Town","Hamilton","Arietta","http://www.townofarietta.com","978688"
"202200","3","Town","Hamilton","Benson","http://www.hamiltoncounty.com/municipalities/benson","978723"
"202400","3","Town","Hamilton","Hope","http://www.hamiltoncounty.com/municipalities/hope","979073"
"202600","3","Town","Hamilton","Indian Lake","http://townofindianlake.org","979092"
"202800","3","Town","Hamilton","Inlet","http://www.townofinlet.org/","979093"
"203000","3","Town","Hamilton","Lake Pleasant","http://www.lakepleasantny.org","979129"
"203200","3","Town","Hamilton","Long Lake","http://mylonglake.com/long-lake/ll-local-government/","979168"
"203400","3","Town","Hamilton","Morehouse","http://www.townofmorehouse.com/","979237"
"203600","3","Town","Hamilton","Wells","http://townofwells.org","979615"
"212000","3","Town","Herkimer","Columbia","http://www.townofcolumbia.org","978855"
"212200","3","Town","Herkimer","Danube","http://www.townofdanube.com","978885"
"212400","3","Town","Herkimer","Fairfield","http://townoffairfieldny.org","978950"
"212600","3","Town","Herkimer","Frankfort","http://www.townoffrankfort.com","978969"
"212800","3","Town","Herkimer","German Flatts",,"978997"
"213000","3","Town","Herkimer","Herkimer","http://www.townofherkimer.org/","979064"
"213200","3","Town","Herkimer","Litchfield","http://www.townoflitchfield.com","979156"
"213400","3","Town","Herkimer","Little Falls","http://townoflittlefalls.com","979157"
"213600","3","Town","Herkimer","Manheim","http://www.townofmanheim.org/","979191"
"213800","3","Town","Herkimer","Newport","http://www.townofnewport.net","979270"
"214000","3","Town","Herkimer","Norway","http://www.townofnorway.net/","979295"
"214200","3","Town","Herkimer","Ohio","http://www.ohiony.us/","979302"
"214400","3","Town","Herkimer","Russia","http://www.townofrussia.com","979443"
