"admission_year","admission_month","month_code","latest_admission_type","county_of_commitment","last_known_residence_county","gender","age_at_admission","most_serious_crime"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","16","YO ROBBERY"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","17","YO ROBBERY"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","17","YO ROBBERY"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","18","ROBBERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","18","ROBBERY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","18","CPCS 4TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","18","YO ROBBERY"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","19","ROBBERY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","19","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","19","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","19","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","19","CSCS AT SCHOOL"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","19","YO ROBBERY"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","20","MURDER 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","20","MANSLAUGHTER 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","20","ASSAULT 1ST B FELONY"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","21","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","21","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","22","MANSLAUGHTER 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","22","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","22","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","22","GRAND LARCEN 4TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","22","CPCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","22","CSCS AT SCHOOL"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","23","MURDER 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","23","ROBBERY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","23","BURGLARY 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","23","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","24","RAPE 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","24","PROMO PROSTI 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","25","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","25","CPCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","25","CSCS AT SCHOOL"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","26","ARSON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","26","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","26","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","26","C POS WEAPON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","27","AUTO STRIPPING 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","27","CSCS AT SCHOOL"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","28","RAPE 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","28","ROBBERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","28","ROBBERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","28","GRAND LARCEN 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","28","STOLEN PROP 4TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","28","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","28","CPCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","28","CSCS 4TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","28","C POS WEAPON 3RD SUB4-8VFO"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","28","CONTEMPT 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","29","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","29","C POS WEAPON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","30","BURGLARY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","30","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","30","CRIM SALE FIREARM 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","30","UNLAWFUL IMPRIS 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","31","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","31","BURGLARY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","31","CPCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","32","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","32","CPCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","32","CR POS WEAP 3 SUB1,2,3"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","33","CIG TAX-POSS/TRANS"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","33","PROMO PROSTI 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","34","ROBBERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","35","ROBBERY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","35","CPCS 4TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","35","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","36","ROBBERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","36","ROBBERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","37","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","38","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","40","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","40","BURGLARY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","40","FORGERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","40","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","41","ASSAULT 1ST B FELONY"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","41","GR LAR 4TH AUTO"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","41","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","41","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","41","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","42","BURGLARY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","43","BURGLARY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","43","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","44","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","44","CONTRABAND 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","45","CSCS 4TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","46","CSCS AT SCHOOL"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","47","RECK ENDANGER 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","47","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","47","CPCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","47","CSCS AT SCHOOL"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","50","POS FORGE INS 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","50","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","50","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","52","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","52","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","53","CPCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","53","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","57","GRAND LARCEN 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","59","CPCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BRONX",,"MALE","75","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BROOME",,"FEMALE","37","GRAND LARCEN 4TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BROOME",,"FEMALE","42","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BROOME",,"FEMALE","43","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BROOME",,"FEMALE","45","FORGERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BROOME",,"MALE","20","BURGLARY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BROOME",,"MALE","20","ARSON 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BROOME",,"MALE","23","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BROOME",,"MALE","26","ASSAULT 1ST B FELONY"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BROOME",,"MALE","27","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BROOME",,"MALE","28","UNLAWFUL IMPRIS 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BROOME",,"MALE","30","ASSAULT 1ST B FELONY"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BROOME",,"MALE","30","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BROOME",,"MALE","34","CPCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BROOME",,"MALE","44","CPCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","BROOME",,"MALE","51","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CATTARAUGUS",,"MALE","23","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CATTARAUGUS",,"MALE","23","DRIVE INTOX 2 OFF"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CATTARAUGUS",,"MALE","33","BURGLARY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CATTARAUGUS",,"MALE","43","DWI: ALC OR DRGS 3 OFF"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CATTARAUGUS",,"MALE","55","RAPE 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CAYUGA",,"MALE","19","ROBBERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CAYUGA",,"MALE","19","BURGLARY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CAYUGA",,"MALE","21","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CAYUGA",,"MALE","21","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CAYUGA",,"MALE","24","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CAYUGA",,"MALE","25","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CAYUGA",,"MALE","41","CONTEMPT 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CAYUGA",,"MALE","45","DRIVE INTOX 2 OFF"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CAYUGA",,"MALE","61","SEX CONDUCT CHILD 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHAUTAUQUA",,"FEMALE","24","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHAUTAUQUA",,"FEMALE","26","WLFARE FRAUD 3 D FELONY"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHAUTAUQUA",,"MALE","19","ROBBERY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHAUTAUQUA",,"MALE","22","BURGLARY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHAUTAUQUA",,"MALE","23","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHAUTAUQUA",,"MALE","27","CPCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHAUTAUQUA",,"MALE","31","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHAUTAUQUA",,"MALE","33","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHAUTAUQUA",,"MALE","33","CPCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHAUTAUQUA",,"MALE","35","GRAND LARCEN 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHAUTAUQUA",,"MALE","35","CPCS 4TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHAUTAUQUA",,"MALE","35","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHAUTAUQUA",,"MALE","37","CPCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHAUTAUQUA",,"MALE","39","CPCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHAUTAUQUA",,"MALE","43","DWI: ALC OR DRGS 3 OFF"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHAUTAUQUA",,"MALE","53","ARSON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHEMUNG",,"FEMALE","24","DRIVE INTOX 2 OFF"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHEMUNG",,"MALE","17","BURGLARY 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHEMUNG",,"MALE","23","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHEMUNG",,"MALE","23","CONTRABAND 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHEMUNG",,"MALE","25","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHEMUNG",,"MALE","38","UNLICENSED DRIVER"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHEMUNG",,"MALE","44","BURGLARY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHEMUNG",,"MALE","45","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHENANGO",,"MALE","20","STOLEN PROP 4TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHENANGO",,"MALE","23","MANSLAUGHTER 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHENANGO",,"MALE","25","CRIM MISCHIEF 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CHENANGO",,"MALE","47","BURGLARY 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CLINTON",,"FEMALE","28","CSCS 4TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CLINTON",,"FEMALE","38","ROBBERY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CLINTON",,"FEMALE","44","CSCS AT SCHOOL"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CLINTON",,"MALE","21","CPCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CLINTON",,"MALE","22","CR POS WEAP 3 SUB1,2,3"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CLINTON",,"MALE","27","STALKING 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CLINTON",,"MALE","27","CSCS 4TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CLINTON",,"MALE","28","BURGLARY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CLINTON",,"MALE","29","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CLINTON",,"MALE","34","ROBBERY 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CLINTON",,"MALE","44","CRIM SALE MARI 3"
"2008","DECEMBER","12","NEW COURT COMMITMENT","COLUMBIA",,"FEMALE","19","YO DRUG OFFENSE"
"2008","DECEMBER","12","NEW COURT COMMITMENT","COLUMBIA",,"FEMALE","36","CRIM MISCHIEF 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","COLUMBIA",,"MALE","17","CONTRABAND 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","COLUMBIA",,"MALE","22","GR LAR 4TH AUTO"
"2008","DECEMBER","12","NEW COURT COMMITMENT","COLUMBIA",,"MALE","30","CPCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CORTLAND",,"MALE","19","YO BURGLARY"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CORTLAND",,"MALE","24","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CORTLAND",,"MALE","26","BURGLARY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","CORTLAND",,"MALE","26","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","DELAWARE",,"MALE","26","UNLICENSED DRIVER"
"2008","DECEMBER","12","NEW COURT COMMITMENT","DUTCHESS",,"FEMALE","21","MURDER 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","DUTCHESS",,"MALE","17","C POS WEAPON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","DUTCHESS",,"MALE","18","YOUTHFUL OFFENDER"
"2008","DECEMBER","12","NEW COURT COMMITMENT","DUTCHESS",,"MALE","19","YO ROBBERY"
"2008","DECEMBER","12","NEW COURT COMMITMENT","DUTCHESS",,"MALE","20","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","DUTCHESS",,"MALE","21","CRIM SALE MARI 2"
"2008","DECEMBER","12","NEW COURT COMMITMENT","DUTCHESS",,"MALE","21","CONTEMPT 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","DUTCHESS",,"MALE","22","ROBBERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","DUTCHESS",,"MALE","23","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","DUTCHESS",,"MALE","27","C POS WEAPON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","DUTCHESS",,"MALE","28","RAPE 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","DUTCHESS",,"MALE","33","CPCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","DUTCHESS",,"MALE","36","CPCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","DUTCHESS",,"MALE","38","BURGLARY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","DUTCHESS",,"MALE","39","ROBBERY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","DUTCHESS",,"MALE","39","CPCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","DUTCHESS",,"MALE","39","CPCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","DUTCHESS",,"MALE","41","BURGLARY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","DUTCHESS",,"MALE","48","DEFRAUD 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","DUTCHESS",,"MALE","73","FAIL REGIS SEX 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"FEMALE","21","BURGLARY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"FEMALE","32","CPCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"FEMALE","41","ROBBERY 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","16","ROBBERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","18","ARSON 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","18","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","19","YO DANG WEAPONS"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","20","C POS WEAPON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","20","KIDNAPPING 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","20","AGG.CRIMINAL CONTEMPT"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","21","YO BURGLARY"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","22","ROBBERY 2ND"
