"company_name","county","town","api_well_number","well_name","well_status","well_type_code","surface_longitude","surface_latitude","verified_location","region","georeference"
"Pennzoil Products Co.","Allegany","Bolivar","31003601480000","Ballard U-23","UL","NL","-78.185300","42.084100","YES","9","POINT (-78.1853 42.0841)"
"Pennzoil Products Co.","Allegany","Bolivar","31003601490000","Ballard U-24","UL","NL","-78.184970","42.085040","YES","9","POINT (-78.18497 42.08504)"
"Pennzoil Products Co.","Allegany","Bolivar","31003601500000","Ballard U-25","UL","NL","-78.184390","42.085010","YES","9","POINT (-78.18439 42.08501)"
"Pennzoil Products Co.","Allegany","Bolivar","31003601510000","Ballard U-26","UL","NL","-78.184450","42.084660","YES","9","POINT (-78.18445 42.08466)"
"Pennzoil Products Co.","Allegany","Bolivar","31003601520000","Ballard U-27","UL","NL","-78.188950","42.082070","YES","9","POINT (-78.18895 42.08207)"
"Pennzoil Products Co.","Allegany","Bolivar","31003601530000","Ballard U-28","UL","NL","-78.183400","42.084200","YES","9","POINT (-78.1834 42.0842)"
"Pennzoil Products Co.","Allegany","Bolivar","31003601540000","Ballard U-29","UL","NL","-78.184830","42.085430","YES","9","POINT (-78.18483 42.08543)"
"Pennzoil Products Co.","Allegany","Bolivar","31003601550000","Ballard U-30","UL","NL","-78.184500","42.085940","YES","9","POINT (-78.1845 42.08594)"
"Pennzoil Products Co.","Allegany","Bolivar","31003601560000","Ballard U-31","UL","NL","-78.186100","42.085020","YES","9","POINT (-78.1861 42.08502)"
"Moore Producing Co.","Allegany","Bolivar","31003602460000","Curtis Farm U31","UL","NL","-78.190760","42.076808","YES","9","POINT (-78.19076 42.076808)"
"Moore Producing Co.","Allegany","Bolivar","31003602520000","Curtis Farm U32","UL","NL","-78.179283","42.074179","YES","9","POINT (-78.179283 42.074179)"
"Moore Producing Co.","Allegany","Bolivar","31003602530000","Curtis Farm U33","UL","IW","-78.177692","42.072693","YES","9","POINT (-78.177692 42.072693)"
"Moore Producing Co.","Allegany","Bolivar","31003602540000","Curtis Farm U34","UL","NL","-78.177161","42.072373","YES","9","POINT (-78.177161 42.072373)"
"Moore Producing Co.","Allegany","Bolivar","31003602550000","Curtis Farm U35","UL","IW","-78.179243","42.073261","YES","9","POINT (-78.179243 42.073261)"
"Bolivar Bucher","Allegany","Bolivar","31003602560000","Bucher U1","UL","OD","-78.174365","42.071263","YES","9","POINT (-78.174365 42.071263)"
"Bolivar Bucher","Allegany","Bolivar","31003602570000","Bucher U2","UL","NL","-78.173059","42.070693","YES","9","POINT (-78.173059 42.070693)"
"Bolivar Bucher","Allegany","Bolivar","31003602580000","Bucher U3","UL","NL","-78.172339","42.070640","YES","9","POINT (-78.172339 42.07064)"
"Bolivar Bucher","Allegany","Bolivar","31003602590000","Bucher U4","UL","NL","-78.172345","42.070318","YES","9","POINT (-78.172345 42.070318)"
"Bolivar Bucher","Allegany","Bolivar","31003602600000","Bucher U5","UL","NL","-78.172142","42.069840","YES","9","POINT (-78.172142 42.06984)"
"Bolivar Bucher","Allegany","Bolivar","31003602610000","Bucher U6","UL","NL","-78.172493","42.070054","YES","9","POINT (-78.172493 42.070054)"
"Moore Producing Co.","Allegany","Bolivar","31003602620000","Curtis Farm U36","UL","NL","-78.178194","42.072506","YES","9","POINT (-78.178194 42.072506)"
"Bolivar Bucher","Allegany","Bolivar","31003602630000","Root U1","UL","NL","-78.180952","42.071911","YES","9","POINT (-78.180952 42.071911)"
"Bolivar Bucher","Allegany","Bolivar","31003602640000","Root U2","UL","NL","-78.179328","42.070639","YES","9","POINT (-78.179328 42.070639)"
"Unknown","Allegany","Bolivar","31003602700000","E. Crandall U1","UL","OD","-78.133200","42.068280","YES","9","POINT (-78.1332 42.06828)"
"Unknown","Allegany","Bolivar","31003602710000","E. Crandall U2","UL","OD","-78.133610","42.068490","YES","9","POINT (-78.13361 42.06849)"
"Case Oil Corp.","Allegany","Bolivar","31003602720000","Case 23o","UL","OD","-78.103340","42.071110","YES","9","POINT (-78.10334 42.07111)"
"Case Oil Corp.","Allegany","Bolivar","31003602730000","Case 24i","UL","IW","-78.104020","42.068730","YES","9","POINT (-78.10402 42.06873)"
"Case Oil Corp.","Allegany","Bolivar","31003602740000","Case 25o","UL","OD","-78.103360","42.069380","YES","9","POINT (-78.10336 42.06938)"
"Case Oil Corp.","Allegany","Bolivar","31003602750000","Case 26i","UL","IW","-78.101680","42.070640","YES","9","POINT (-78.10168 42.07064)"
"Case Oil Corp.","Allegany","Bolivar","31003602760000","Case 27o","UL","OD","-78.101140","42.071080","YES","9","POINT (-78.10114 42.07108)"
"Case Oil Corp.","Allegany","Bolivar","31003602770000","Case 28i","UL","IW","-78.100510","42.071530","YES","9","POINT (-78.10051 42.07153)"
"Case Oil Corp.","Allegany","Bolivar","31003602780000","Case 29o","UL","OD","-78.102330","42.069487","YES","9","POINT (-78.10233 42.069487)"
"Case Oil Corp.","Allegany","Bolivar","31003602790000","Case 30o","UL","OD","-78.101160","42.070240","YES","9","POINT (-78.10116 42.07024)"
"Case Oil Corp.","Allegany","Bolivar","31003602800000","Case 31i","UL","IW","-78.100550","42.070660","YES","9","POINT (-78.10055 42.07066)"
"Case Oil Corp.","Allegany","Bolivar","31003602810000","Case 32o","UL","OD","-78.099950","42.071100","YES","9","POINT (-78.09995 42.0711)"
"Case Oil Corp.","Allegany","Bolivar","31003602820000","Case 33o","UL","OD","-78.101150","42.069430","YES","9","POINT (-78.10115 42.06943)"
"Case Oil Corp.","Allegany","Bolivar","31003602830000","Case 34o","UL","OD","-78.099990","42.070230","YES","9","POINT (-78.09999 42.07023)"
"Case Oil Corp.","Allegany","Bolivar","31003602840000","Case 35o","UL","OD","-78.099440","42.070620","YES","9","POINT (-78.09944 42.07062)"
"Case Oil Corp.","Allegany","Bolivar","31003602850000","Case 36i","UL","IW","-78.099400","42.070680","YES","9","POINT (-78.0994 42.07068)"
"Case Oil Corp.","Allegany","Bolivar","31003602860000","Case 37i","UL","IW","-78.100610","42.069040","YES","9","POINT (-78.10061 42.06904)"
"Case Oil Corp.","Allegany","Bolivar","31003602870000","Case 38o","UL","OD","-78.100040","42.069400","YES","9","POINT (-78.10004 42.0694)"
"Case Oil Corp.","Allegany","Bolivar","31003602880000","Case 39i","UL","IW","-78.099460","42.069810","YES","9","POINT (-78.09946 42.06981)"
"Case Oil Corp.","Allegany","Bolivar","31003602890000","Case 40o","UL","OD","-78.099000","42.070060","YES","9","POINT (-78.099 42.07006)"
"Case Oil Corp.","Allegany","Bolivar","31003602900000","Homestead 1319","UL","IW","-78.096210","42.069590","YES","9","POINT (-78.09621 42.06959)"
"Case Oil Corp.","Allegany","Bolivar","31003602910000","Homestead 1320","UL","OD","-78.096810","42.069290","YES","9","POINT (-78.09681 42.06929)"
"Case Oil Corp.","Allegany","Bolivar","31003602920000","Homestead 1321","UL","OD","-78.097920","42.068520","YES","9","POINT (-78.09792 42.06852)"
"Case Oil Corp.","Allegany","Bolivar","31003602930000","Homestead 1322","UL","OD","-78.099070","42.067700","YES","9","POINT (-78.09907 42.0677)"
"Case Oil Corp.","Allegany","Bolivar","31003602940000","Homestead 1323","UL","OD","-78.097910","42.069360","YES","9","POINT (-78.09791 42.06936)"
"Unknown","Allegany","Bolivar","31003602950000","Phillips Farm 72","UL","OD","-78.108990","42.081960","YES","9","POINT (-78.10899 42.08196)"
"Case Oil Corp.","Allegany","Bolivar","31003602960000","Homestead 1324","UL","IW","-78.098430","42.069050","YES","9","POINT (-78.09843 42.06905)"
"Case Oil Corp.","Allegany","Bolivar","31003602970000","Homestead 1325","UL","OD","-78.098690","42.069510","YES","9","POINT (-78.09869 42.06951)"
"Case Oil Corp.","Allegany","Bolivar","31003602980000","Homestead 1326","UL","OD","-78.098980","42.069390","YES","9","POINT (-78.09898 42.06939)"
"Case Oil Corp.","Allegany","Bolivar","31003602990000","Homestead 1327","UL","IW","-78.099540","42.068970","YES","9","POINT (-78.09954 42.06897)"
"Case Oil Corp.","Allegany","Bolivar","31003603000000","Homestead 1328","UL","OD","-78.100070","42.068550","YES","9","POINT (-78.10007 42.06855)"
"Case Oil Corp.","Allegany","Bolivar","31003603010000","Homestead 1329","UL","IW","-78.100690","42.068200","YES","9","POINT (-78.10069 42.0682)"
"Case Oil Corp.","Allegany","Bolivar","31003603020000","Homestead 1369","UL","OD","-78.105480","42.068250","YES","9","POINT (-78.10548 42.06825)"
"Case Oil Corp.","Allegany","Bolivar","31003603030000","Homestead 1379","UL","OD","-78.099120","42.066100","YES","9","POINT (-78.09912 42.0661)"
"Case Oil Corp.","Allegany","Bolivar","31003603040000","Homestead 1382","UL","IW","-78.100200","42.065230","YES","9","POINT (-78.1002 42.06523)"
"Unknown","Allegany","Bolivar","31003603170000","Old Nicholson Well","UL","OD","-78.114422","42.082897","YES","9","POINT (-78.114422 42.082897)"
"Unknown","Allegany","Bolivar","31003603180000","Phillips Farm 2","UL","OD","-78.112786","42.081955","YES","9","POINT (-78.112786 42.081955)"
"Unknown","Allegany","Bolivar","31003603190000","Phillips Farm 3","UL","OD","-78.114432","42.082042","YES","9","POINT (-78.114432 42.082042)"
"Unknown","Allegany","Bolivar","31003603200000","Phillips Farm 23","UL","OD","-78.110434","42.085535","YES","9","POINT (-78.110434 42.085535)"
"Unknown","Allegany","Bolivar","31003603210000","Phillips Farm 25","UL","OD","-78.113497","42.085031","YES","9","POINT (-78.113497 42.085031)"
"Unknown","Allegany","Bolivar","31003603220000","Phillips Farm 30","UL","OD","-78.109863","42.085673","YES","9","POINT (-78.109863 42.085673)"
"Unknown","Allegany","Bolivar","31003603230000","Phillips Farm 32","UL","IW","-78.113628","42.084412","YES","9","POINT (-78.113628 42.084412)"
"Unknown","Allegany","Bolivar","31003603240000","Phillips Farm 33","UL","IW","-78.112325","42.084409","YES","9","POINT (-78.112325 42.084409)"
"Unknown","Allegany","Bolivar","31003603250000","Phillips Farm 35","UL","IW","-78.112374","42.083429","YES","9","POINT (-78.112374 42.083429)"
"Unknown","Allegany","Bolivar","31003603260000","Phillips Farm 39","UL","OD","-78.113048","42.084630","YES","9","POINT (-78.113048 42.08463)"
"Unknown","Allegany","Bolivar","31003603270000","Phillips Farm 40","UL","OD","-78.114016","42.083897","YES","9","POINT (-78.114016 42.083897)"
"Unknown","Allegany","Bolivar","31003603280000","Phillips Farm 41","UL","OD","-78.112980","42.083859","YES","9","POINT (-78.11298 42.083859)"
"Unknown","Allegany","Bolivar","31003603290000","Phillips Farm 42","UL","OD","-78.111793","42.083908","YES","9","POINT (-78.111793 42.083908)"
"Unknown","Allegany","Bolivar","31003603300000","Phillips Farm 44","UL","OD","-78.110340","42.084729","YES","9","POINT (-78.11034 42.084729)"
"Unknown","Allegany","Bolivar","31003603310000","Phillips Farm 45","UL","OD","-78.110347","42.083846","YES","9","POINT (-78.110347 42.083846)"
"Unknown","Allegany","Bolivar","31003603320000","Phillips Farm 49","UL","OD","-78.108958","42.083899","YES","9","POINT (-78.108958 42.083899)"
"Unknown","Allegany","Bolivar","31003603330000","Phillips Farm 54","UL","OD","-78.114026","42.081907","YES","9","POINT (-78.114026 42.081907)"
"Unknown","Allegany","Bolivar","31003603340000","Phillips Farm 60","UL","OD","-78.112979","42.082772","YES","9","POINT (-78.112979 42.082772)"
"Unknown","Allegany","Bolivar","31003603350000","Phillips Farm 62","UL","OD","-78.113110","42.081136","YES","9","POINT (-78.11311 42.081136)"
"Unknown","Allegany","Bolivar","31003603360000","Phillips Farm 63","UL","OD","-78.111966","42.081128","YES","9","POINT (-78.111966 42.081128)"
"Unknown","Allegany","Bolivar","31003603370000","Phillips Farm 64","UL","OD","-78.110820","42.081146","YES","9","POINT (-78.11082 42.081146)"
"Unknown","Allegany","Bolivar","31003603380000","Phillips Farm 68","UL","OD","-78.111906","42.081885","YES","9","POINT (-78.111906 42.081885)"
"Unknown","Allegany","Bolivar","31003603530000","Phillips Farm 69","UL","OD","-78.110655","42.081901","YES","9","POINT (-78.110655 42.081901)"
"Unknown","Allegany","Bolivar","31003603670000","Phillips Farm 70","UL","OD","-78.110587","42.082792","YES","9","POINT (-78.110587 42.082792)"
"Unknown","Allegany","Bolivar","31003603690000","Phillips Farm 71","UL","OD","-78.109542","42.080984","YES","9","POINT (-78.109542 42.080984)"
"Unknown","Allegany","Bolivar","31003603700000","Phillips Farm 73","UL","OD","-78.108392","42.081064","YES","9","POINT (-78.108392 42.081064)"
"Unknown","Allegany","Bolivar","31003603710000","Phillips Farm 75","UL","OD","-78.107006","42.082273","YES","9","POINT (-78.107006 42.082273)"
"Unknown","Allegany","Bolivar","31003603720000","Phillips Farm 76","UL","OD","-78.105551","42.082139","YES","9","POINT (-78.105551 42.082139)"
"Unknown","Allegany","Bolivar","31003603790000","Phillips Farm 50","UL","OD","-78.109020","42.084914","YES","9","POINT (-78.10902 42.084914)"
"Unknown","Allegany","Bolivar","31003603800000","Phillips Farm 47","UL","IW","-78.109681","42.084416","YES","9","POINT (-78.109681 42.084416)"
"Unknown","Allegany","Bolivar","31003603810000","Phillips Farm 48","UL","IW","-78.109711","42.083401","YES","9","POINT (-78.109711 42.083401)"
"Unknown","Allegany","Bolivar","31003603820000","Phillips Farm 66","UL","IW","-78.109994","42.082437","YES","9","POINT (-78.109994 42.082437)"
"Unknown","Allegany","Bolivar","31003603830000","Phillips Farm W-25","UL","IW","-78.111381","42.080387","YES","9","POINT (-78.111381 42.080387)"
"Unknown","Allegany","Bolivar","31003603840000","Phillips Farm 57","UL","IW","-78.111434","42.081376","YES","9","POINT (-78.111434 42.081376)"
"Unknown","Allegany","Bolivar","31003603850000","Phillips Farm 36","UL","IW","-78.111287","42.083331","YES","9","POINT (-78.111287 42.083331)"
"Unknown","Allegany","Bolivar","31003603860000","Phillips Farm 24","UL","OD","-78.111045","42.084977","YES","9","POINT (-78.111045 42.084977)"
"Unknown","Allegany","Bolivar","31003603960000","Cameron 46","UL","IW","-78.114932","42.085172","YES","9","POINT (-78.114932 42.085172)"
"Unknown","Allegany","Bolivar","31003603970000","Phillips Farm 1","UL","OD","-78.113137","42.083100","YES","9","POINT (-78.113137 42.0831)"
"Unknown","Allegany","Bolivar","31003603980000","Phillips Farm 4","UL","OD","-78.113245","42.086008","YES","9","POINT (-78.113245 42.086008)"
"Unknown","Allegany","Bolivar","31003603990000","Phillips Farm 10","UL","OD","-78.114576","42.084350","YES","9","POINT (-78.114576 42.08435)"
"Unknown","Allegany","Bolivar","31003604000000","Phillips Farm 11","UL","IW","-78.113894","42.085586","YES","9","POINT (-78.113894 42.085586)"
"Unknown","Allegany","Bolivar","31003604010000","Phillips Farm 20","UL","IW","-78.111048","42.085458","YES","9","POINT (-78.111048 42.085458)"
"Unknown","Allegany","Bolivar","31003604020000","Phillips Farm 28","UL","IW","-78.112436","42.084918","YES","9","POINT (-78.112436 42.084918)"
"Unknown","Allegany","Bolivar","31003604030000","Phillips Farm 34","UL","IW","-78.113675","42.083432","YES","9","POINT (-78.113675 42.083432)"
"Unknown","Allegany","Bolivar","31003604040000","Phillips Farm 37","UL","OD","-78.111117","42.084351","YES","9","POINT (-78.111117 42.084351)"
"Unknown","Allegany","Bolivar","31003604050000","Phillips Farm 43","UL","OD","-78.111839","42.082893","YES","9","POINT (-78.111839 42.082893)"
"Unknown","Allegany","Bolivar","31003604060000","Phillips Farm 51","UL","IW","-78.113753","42.082458","YES","9","POINT (-78.113753 42.082458)"
"Unknown","Allegany","Bolivar","31003604070000","Phillips Farm 59","UL","IW","-78.112413","42.082406","YES","9","POINT (-78.112413 42.082406)"
"Unknown","Allegany","Bolivar","31003604080000","Phillips Farm U25","UL","IW","-78.112551","42.080422","YES","9","POINT (-78.112551 42.080422)"
"Pennzoil Products Co.","Allegany","Bolivar","31003604130000","Ballard Old 5","UL","OD","-78.185760","42.083000","NO","9","POINT (-78.18576 42.083)"
"Pennzoil Products Co.","Allegany","Bolivar","31003604140000","Green 36","UL","OD","-78.180710","42.086300","NO","9","POINT (-78.18071 42.0863)"
"Unknown","Allegany","Bolivar","31003604170000","Millard Estate 4","UL","OD","-78.177820","42.045011","YES","9","POINT (-78.17782 42.045011)"
"Unknown","Allegany","Bolivar","31003604240000","Kansas Property 7","UL","OD","-78.124970","42.027040","YES","9","POINT (-78.12497 42.02704)"
"Unknown","Allegany","Bolivar","31003604250000","Kansas Property 8","UL","IW","-78.124310","42.027470","YES","9","POINT (-78.12431 42.02747)"
"Unknown","Allegany","Bolivar","31003604260000","Kansas Property 10","UL","OD","-78.124990","42.027380","YES","9","POINT (-78.12499 42.02738)"
"Unknown","Allegany","Bolivar","31003604270000","Kansas Property 13","UL","OD","-78.124970","42.027920","YES","9","POINT (-78.12497 42.02792)"
"Case Oil Corp.","Allegany","Bolivar","31003604390000","Homestead 1337","UL","OD","-78.110321","42.068193","YES","9","POINT (-78.110321 42.068193)"
"Case Oil Corp.","Allegany","Bolivar","31003604400000","Homestead 1338","UL","OD","-78.109880","42.060817","YES","9","POINT (-78.10988 42.060817)"
"Moose Oil Co.","Allegany","Bolivar","31003604420000","Tullar P-48","UL","OD","-78.109980","42.027780","YES","9","POINT (-78.10998 42.02778)"
"Moore Producing Co.","Allegany","Bolivar","31003605190000","Curtis Farm U37","UL","NL","-78.182140","42.076710","YES","9","POINT (-78.18214 42.07671)"
"Unknown","Allegany","Bolivar","31003605500000","DF UN2","UL","NL","-78.129887","42.041594","YES","9","POINT (-78.129887 42.041594)"
"Unknown","Allegany","Bolivar","31003605510000","Phillips Hill U1","UL","OD","-78.084259","42.077376","YES","9","POINT (-78.084259 42.077376)"
"Unknown","Allegany","Bolivar","31003605520000","Phillips Hill U2","UL","NL","-78.084330","42.076872","YES","9","POINT (-78.08433 42.076872)"
"Unknown","Allegany","Bolivar","31003606220000","Runyon 1","UL","OD","-78.166640","42.075350","YES","9","POINT (-78.16664 42.07535)"
"Unknown","Allegany","Bolivar","31003606230000","Runyon 2","UL","OD","-78.166870","42.074880","YES","9","POINT (-78.16687 42.07488)"
"Unknown","Allegany","Bolivar","31003606240000","Runyon 3","UL","OD","-78.166420","42.074860","YES","9","POINT (-78.16642 42.07486)"
"Unknown","Allegany","Bolivar","31003606250000","Runyon 4","UL","OD","-78.166580","42.073320","YES","9","POINT (-78.16658 42.07332)"
"Unknown","Allegany","Bolivar","31003606310000","Church 3","UL","OD","-78.095576","42.004793","YES","9","POINT (-78.095576 42.004793)"
"Moose Oil Co.","Allegany","Bolivar","31003610340000","Polly Lot 19 5","UM","OD","-78.107390","42.025950","NO","9","POINT (-78.10739 42.02595)"
"Moose Oil Co.","Allegany","Bolivar","31003610350000","Polly Lot 19 6","UM","OD","-78.107610","42.025040","NO","9","POINT (-78.10761 42.02504)"
"Moose Oil Co.","Allegany","Bolivar","31003610360000","Polly 7","UL","OD","-78.110218","42.025608","NO","9","POINT (-78.110218 42.025608)"
"Moose Oil Co.","Allegany","Bolivar","31003610400000","Polly 13","UL","OD","-78.113017","42.025689","NO","9","POINT (-78.113017 42.025689)"
"Moose Oil Co.","Allegany","Bolivar","31003610420000","Polly w10","UL","IW","-78.109870","42.026090","NO","9","POINT (-78.10987 42.02609)"
"Moose Oil Co.","Allegany","Bolivar","31003610440000","Polly w-11","UL","IW","-78.113193","42.026054","NO","9","POINT (-78.113193 42.026054)"
"Moose Oil Co.","Allegany","Bolivar","31003610450000","Polly W-15","UL","IW","-78.113470","42.025150","YES","9","POINT (-78.11347 42.02515)"
"Moose Oil Co.","Allegany","Bolivar","31003610660000","Tullar 11","UL","OD","-78.107725","42.030633","NO","9","POINT (-78.107725 42.030633)"
"Moose Oil Co.","Allegany","Bolivar","31003610690000","Tullar 14","UL","OD","-78.111802","42.028398","NO","9","POINT (-78.111802 42.028398)"
"Moose Oil Co.","Allegany","Bolivar","31003611060000","Tullar 026","UL","OD","-78.111553","42.029462","NO","9","POINT (-78.111553 42.029462)"
"Moose Oil Co.","Allegany","Bolivar","31003611070000","Tullar 027","UL","OD","-78.111641","42.028552","NO","9","POINT (-78.111641 42.028552)"
"Moose Oil Co.","Allegany","Bolivar","31003611080000","Tullar 028","UL","OD","-78.111684","42.027533","NO","9","POINT (-78.111684 42.027533)"
"Moose Oil Co.","Allegany","Bolivar","31003611090000","Tullar 029","UL","OD","-78.110311","42.030405","NO","9","POINT (-78.110311 42.030405)"
"Moose Oil Co.","Allegany","Bolivar","31003611100000","Tullar 030","UL","OD","-78.110451","42.029459","NO","9","POINT (-78.110451 42.029459)"
"Moose Oil Co.","Allegany","Bolivar","31003611120000","Tullar 032","UL","OD","-78.110499","42.027514","YES","9","POINT (-78.110499 42.027514)"
"Moose Oil Co.","Allegany","Bolivar","31003611130000","Tullar 033","UL","OD","-78.109226","42.030393","NO","9","POINT (-78.109226 42.030393)"
"Moose Oil Co.","Allegany","Bolivar","31003611140000","Tullar 034","UL","OD","-78.109270","42.029433","NO","9","POINT (-78.10927 42.029433)"
"Moose Oil Co.","Allegany","Bolivar","31003611150000","Tullar 035","UL","OD","-78.109273","42.028454","NO","9","POINT (-78.109273 42.028454)"
"Moose Oil Co.","Allegany","Bolivar","31003611170000","Tullar 037","UL","OD","-78.108128","42.029427","NO","9","POINT (-78.108128 42.029427)"
"Moose Oil Co.","Allegany","Bolivar","31003611510000","Tullar p-34","UM","IW","-78.101120","42.027980","NO","9","POINT (-78.10112 42.02798)"
"Moose Oil Co.","Allegany","Bolivar","31003611520000","Tullar p-35","UL","IW","-78.112283","42.027033","NO","9","POINT (-78.112283 42.027033)"
"Moose Oil Co.","Allegany","Bolivar","31003611530000","Tullar p-36","UL","IW","-78.111059","42.030920","NO","9","POINT (-78.111059 42.03092)"
"Moose Oil Co.","Allegany","Bolivar","31003611540000","Tullar p-37","UL","IW","-78.111047","42.029946","NO","9","POINT (-78.111047 42.029946)"
"Moose Oil Co.","Allegany","Bolivar","31003611550000","Tullar p-38","UL","IW","-78.111043","42.029009","NO","9","POINT (-78.111043 42.029009)"
"Moose Oil Co.","Allegany","Bolivar","31003611560000","Tullar P-39","UL","IW","-78.110730","42.028070","YES","9","POINT (-78.11073 42.02807)"
"Moose Oil Co.","Allegany","Bolivar","31003611580000","Tullar p-41","UL","IW","-78.109830","42.030881","NO","9","POINT (-78.10983 42.030881)"
"Moose Oil Co.","Allegany","Bolivar","31003611590000","Tullar p-42","UL","IW","-78.109812","42.029920","NO","9","POINT (-78.109812 42.02992)"
"Moose Oil Co.","Allegany","Bolivar","31003611610000","Tullar p-44","UM","IW","-78.109600","42.028120","NO","9","POINT (-78.1096 42.02812)"
"Moose Oil Co.","Allegany","Bolivar","31003611620000","Tullar P-45","UL","IW","-78.109860","42.027060","YES","9","POINT (-78.10986 42.02706)"
"Moose Oil Co.","Allegany","Bolivar","31003611630000","Tullar p-46","UL","IW","-78.108630","42.030877","NO","9","POINT (-78.10863 42.030877)"
"Moose Oil Co.","Allegany","Bolivar","31003611640000","Tullar p-47","UL","IW","-78.108630","42.029917","NO","9","POINT (-78.10863 42.029917)"
"Moose Oil Co.","Allegany","Bolivar","31003621900000","Bradensbrook 020","UM","IW","-78.121650","42.024300","NO","9","POINT (-78.12165 42.0243)"
"Moose Oil Co.","Allegany","Bolivar","31003622510000","McCarthy 5","UL","OD","-78.114110","42.023250","NO","9","POINT (-78.11411 42.02325)"
"Moose Oil Co.","Allegany","Bolivar","31003622520000","McCarthy 6","UL","OD","-78.113581","42.022345","NO","9","POINT (-78.113581 42.022345)"
"Moose Oil Co.","Allegany","Bolivar","31003622590000","Hoover 7","UL","OD","-78.113780","42.021310","NO","9","POINT (-78.11378 42.02131)"
"Moore Producing Co.","Allegany","Bolivar","31003637540000","Curtis Farm 12r","UM","IW","-78.188990","42.078930","NO","9","POINT (-78.18899 42.07893)"
"Moore Producing Co.","Allegany","Bolivar","31003637590000","Curtis Farm 59","UM","IW","-78.182570","42.080100","NO","9","POINT (-78.18257 42.0801)"
"Moore Producing Co.","Allegany","Bolivar","31003637600000","Curtis Farm 65","UM","IW","-78.185260","42.075760","NO","9","POINT (-78.18526 42.07576)"
"Moore Producing Co.","Allegany","Bolivar","31003637620000","Curtis Farm 75","UM","IW","-78.185940","42.075810","NO","9","POINT (-78.18594 42.07581)"
"Moore Producing Co.","Allegany","Bolivar","31003637690000","Curtis Farm 119","UM","IW","-78.181620","42.075840","NO","9","POINT (-78.18162 42.07584)"
"B & B Oil","Allegany","Bolivar","31003637850000","Lane 184","UM","OD","-78.188630","42.078450","NO","9","POINT (-78.18863 42.07845)"
"Moore Producing Co.","Allegany","Bolivar","31003637950000","Curtis Farm 305","UM","OD","-78.182620","42.079520","NO","9","POINT (-78.18262 42.07952)"
"Moore Producing Co.","Allegany","Bolivar","31003638100000","Curtis Farm 322","UM","OD","-78.183220","42.079620","NO","9","POINT (-78.18322 42.07962)"
"Moore Producing Co.","Allegany","Bolivar","31003638260000","Curtis Farm 339","UM","IW","-78.186840","42.076840","NO","9","POINT (-78.18684 42.07684)"
"Moore Producing Co.","Allegany","Bolivar","31003638440000","Curtis Farm 357","UM","OD","-78.183000","42.077560","NO","9","POINT (-78.183 42.07756)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003674820000","Sloan 3","UL","OD",,,"NO","9",
"Sturdevant, Walter B.","Allegany","Bolivar","31003674830000","Sloan 4","UL","OD",,,"NO","9",
"Sturdevant, Walter B.","Allegany","Bolivar","31003674840000","Sloan 6","UL","OD","-78.078718","42.077274","NO","9","POINT (-78.078718 42.077274)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003674850000","Sloan 8","UL","OD",,,"NO","9",
"Sturdevant, Walter B.","Allegany","Bolivar","31003674860000","Sloan 9","UL","OD",,,"NO","9",
"Sturdevant, Walter B.","Allegany","Bolivar","31003674870000","Sloan 11","UL","OD",,,"NO","9",
"Sturdevant, Walter B.","Allegany","Bolivar","31003674880000","Sloan 12","UL","OD","-78.076443","42.077339","NO","9","POINT (-78.076443 42.077339)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003674890000","Sloan 14","UL","OD",,,"NO","9",
"Sturdevant, Walter B.","Allegany","Bolivar","31003674900000","Sloan 15","UL","OD",,,"NO","9",
"Sturdevant, Walter B.","Allegany","Bolivar","31003674910000","Sloan 23","UL","OD","-78.078888","42.075929","NO","9","POINT (-78.078888 42.075929)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003674920000","Sloan 24","UL","OD",,,"NO","9",
"Sturdevant, Walter B.","Allegany","Bolivar","31003674930000","Sloan 25","UL","OD",,,"NO","9",
"Sturdevant, Walter B.","Allegany","Bolivar","31003674940000","Sloan 26","UL","OD","-78.078822","42.076610","NO","9","POINT (-78.078822 42.07661)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003674950000","Sloan 27","UL","OD","-78.077859","42.076663","NO","9","POINT (-78.077859 42.076663)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003674960000","Sloan 28","UL","OD","-78.076914","42.076611","NO","9","POINT (-78.076914 42.076611)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003674970000","Sloan 29","UL","OD","-78.078931","42.077493","NO","9","POINT (-78.078931 42.077493)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003674980000","Sloan 30","UL","OD","-78.077820","42.077269","NO","9","POINT (-78.07782 42.077269)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003674990000","Sloan 31","UL","OD","-78.076871","42.077248","NO","9","POINT (-78.076871 42.077248)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003675000000","Sloan 32","UL","OD",,,"NO","9",
"Sturdevant, Walter B.","Allegany","Bolivar","31003675010000","Sloan 33","UL","OD",,,"NO","9",
"Sturdevant, Walter B.","Allegany","Bolivar","31003675020000","Sloan 34","UL","OD","-78.079042","42.077001","NO","9","POINT (-78.079042 42.077001)"
