"month","borough","trip_type","route_id","period","number_of_customers","additional_bus_stop_time","additional_travel_time","customer_journey_time"
"2017-08","Staten Island","EXP","All","Off-Peak","308000.3436","1.537483938","-2.108681774","0.776111282"
"2017-08","Staten Island","EXP","All","Peak","353575.5682","1.515878064","-1.577260349","0.722675991"
"2017-08","Staten Island","LCL/LTD","All","Off-Peak","1074656.199","2.526558126","0.374407384","0.715390717"
"2017-08","Staten Island","LCL/LTD","All","Peak","728260.3374","2.198478779","-0.063093737","0.730494171"
"2017-08","Staten Island","SBS","All","Off-Peak","136432.183","1.470829011","0.996301717","0.739258003"
"2017-08","Staten Island","SBS","All","Peak","91123.1962","0.943046608","-0.17811769","0.841758479"
"2017-09","Bronx","EXP","All","Off-Peak","111687.4367","2.992788598","4.997932382","0.462259657"
"2017-09","Bronx","EXP","All","Peak","87238.1972","2.445152211","9.32706379","0.302169988"
"2017-09","Bronx","LCL/LTD","All","Off-Peak","5853093.016","1.963336887","1.136691847","0.696199018"
"2017-09","Bronx","LCL/LTD","All","Peak","4055363.336","1.929518634","1.360496493","0.680147584"
"2017-09","Bronx","SBS","All","Off-Peak","601174.4809","1.380032338","1.311545908","0.699274833"
"2017-09","Bronx","SBS","All","Peak","437246.1102","1.517221992","2.006658338","0.647057946"
"2017-09","Brooklyn","EXP","All","Off-Peak","65366.1091","2.656499221","1.973723975","0.60662841"
"2017-09","Brooklyn","EXP","All","Peak","101915.2561","1.896417503","1.867862642","0.597977821"
"2017-09","Brooklyn","LCL/LTD","All","Off-Peak","6702901.351","2.170459372","1.104948742","0.679644428"
"2017-09","Brooklyn","LCL/LTD","All","Peak","4859789.993","2.169678073","1.328327916","0.663434329"
"2017-09","Brooklyn","SBS","All","Off-Peak","384742.5214","1.201795773","0.486689063","0.789405108"
"2017-09","Brooklyn","SBS","All","Peak","341737.8629","1.139540827","0.860064168","0.773178845"
"2017-09","Manhattan","LCL/LTD","All","Off-Peak","2754214.983","1.916484364","1.031566933","0.699666276"
"2017-09","Manhattan","LCL/LTD","All","Peak","2041532.643","1.793594692","1.073909459","0.709764158"
"2017-09","Manhattan","SBS","All","Off-Peak","1082856.674","1.45769209","0.568643728","0.753539482"
"2017-09","Manhattan","SBS","All","Peak","853727.3262","1.225222229","0.504512388","0.792817373"
"2017-09","Queens","EXP","All","Off-Peak","78893.6619","2.707273122","4.878529084","0.474045458"
"2017-09","Queens","EXP","All","Peak","163779.8697","2.360976119","8.426342874","0.344254329"
"2017-09","Queens","LCL/LTD","All","Off-Peak","7113748.282","1.973862218","1.251221684","0.690241611"
"2017-09","Queens","LCL/LTD","All","Peak","5072233.829","2.06398401","1.558645235","0.655848759"
"2017-09","Queens","SBS","All","Off-Peak","336639.3888","1.400768808","1.970666226","0.652901628"
"2017-09","Queens","SBS","All","Peak","196609.2787","1.717131738","2.000556807","0.638585286"
"2017-09","Staten Island","EXP","All","Off-Peak","286374.3721","1.827561518","1.649066969","0.630395447"
"2017-09","Staten Island","EXP","All","Peak","300674.5976","1.821829296","1.841343418","0.593772815"
"2017-09","Staten Island","LCL/LTD","All","Off-Peak","1037859.517","2.478909688","0.858211804","0.680254384"
"2017-09","Staten Island","LCL/LTD","All","Peak","699996.8342","2.398343519","0.908244389","0.653028424"
"2017-09","Staten Island","SBS","All","Off-Peak","113542.9836","1.319288455","0.674260364","0.749615022"
"2017-09","Staten Island","SBS","All","Peak","78813.1411","1.366791167","1.297165281","0.71450339"
"2017-10","Bronx","EXP","All","Off-Peak","130347.4069","2.949673535","5.794254214","0.430852248"
"2017-10","Bronx","EXP","All","Peak","107044.734","2.403136608","10.084244","0.272423605"
"2017-10","Bronx","LCL/LTD","All","Off-Peak","6526309.329","1.895124821","1.023459182","0.707327528"
"2017-10","Bronx","LCL/LTD","All","Peak","4511602.516","1.942203022","1.455444842","0.671180764"
"2017-10","Bronx","SBS","All","Off-Peak","732283.6993","1.329102397","1.192947312","0.710125664"
"2017-10","Bronx","SBS","All","Peak","533831.8516","1.573026652","1.988660092","0.643060508"
"2017-10","Brooklyn","EXP","All","Off-Peak","72678.4852","2.565825474","3.107191478","0.554026517"
"2017-10","Brooklyn","EXP","All","Peak","115530.6434","1.971518124","3.464199371","0.516145994"
"2017-10","Brooklyn","LCL/LTD","All","Off-Peak","7441919.451","2.045940343","0.945469032","0.696627364"
"2017-10","Brooklyn","LCL/LTD","All","Peak","5388627.535","2.114599451","1.298770603","0.667806413"
"2017-10","Brooklyn","SBS","All","Off-Peak","408674.3586","1.276227816","0.37604123","0.792244303"
"2017-10","Brooklyn","SBS","All","Peak","356154.9373","1.244531576","0.790778234","0.772133253"
"2017-10","Manhattan","LCL/LTD","All","Off-Peak","3224834.69","1.838074958","0.83048118","0.714196361"
"2017-10","Manhattan","LCL/LTD","All","Peak","2393768.343","1.741441118","0.993679225","0.71280469"
"2017-10","Manhattan","SBS","All","Off-Peak","1173805.408","1.468971837","0.545783707","0.754959761"
"2017-10","Manhattan","SBS","All","Peak","936519.4265","1.231831211","0.362449679","0.80362608"
"2017-10","Queens","EXP","All","Off-Peak","85172.9702","2.619975796","5.489561699","0.432494102"
"2017-10","Queens","EXP","All","Peak","182619.0328","2.197635837","8.306067483","0.328494186"
"2017-10","Queens","LCL/LTD","All","Off-Peak","7853665.197","1.947866376","1.24330962","0.690525529"
"2017-10","Queens","LCL/LTD","All","Peak","5596480.449","2.112105371","1.748894604","0.64150376"
"2017-10","Queens","SBS","All","Off-Peak","395599.1464","1.286165586","1.708827327","0.668189861"
"2017-10","Queens","SBS","All","Peak","239045.2829","1.748012069","1.828758715","0.636986162"
"2017-10","Staten Island","EXP","All","Off-Peak","323469.8369","1.823899131","2.530186455","0.583564578"
"2017-10","Staten Island","EXP","All","Peak","341960.0491","1.652358769","3.475582289","0.538856025"
"2017-10","Staten Island","LCL/LTD","All","Off-Peak","1127046.187","2.433926377","0.880952031","0.686666472"
"2017-10","Staten Island","LCL/LTD","All","Peak","757456.3186","2.453011839","1.169802757","0.632864265"
"2017-10","Staten Island","SBS","All","Off-Peak","132441.3189","1.431169339","0.871361578","0.739998479"
"2017-10","Staten Island","SBS","All","Peak","91647.63","1.387040449","1.352351756","0.706329948"
"2017-11","Bronx","EXP","All","Off-Peak","113314.9255","3.014470264","6.208862439","0.415778709"
"2017-11","Bronx","EXP","All","Peak","95822.1345","2.452831739","10.82604265","0.247809417"
"2017-11","Bronx","LCL/LTD","All","Off-Peak","5908227.729","1.799363658","0.917394248","0.72153634"
"2017-11","Bronx","LCL/LTD","All","Peak","4033657.646","1.878497923","1.404564991","0.68050013"
"2017-11","Bronx","SBS","All","Off-Peak","620433.1915","1.281939882","1.124506405","0.717256591"
"2017-11","Bronx","SBS","All","Peak","444669.6725","1.630336127","2.131639442","0.634098688"
"2017-11","Brooklyn","EXP","All","Off-Peak","67020.9902","2.508035763","3.54879226","0.543580977"
"2017-11","Brooklyn","EXP","All","Peak","101456.5759","1.90501941","4.111920018","0.506773545"
"2017-11","Brooklyn","LCL/LTD","All","Off-Peak","6608860.897","2.101041963","1.065942172","0.688050959"
"2017-11","Brooklyn","LCL/LTD","All","Peak","4739104.754","2.275239517","1.643378119","0.643000545"
"2017-11","Brooklyn","SBS","All","Off-Peak","388820.1885","1.315280041","0.579663933","0.776172497"
"2017-11","Brooklyn","SBS","All","Peak","331286.7525","1.353460606","1.26487571","0.735763849"
"2017-11","Manhattan","LCL/LTD","All","Off-Peak","2854021.282","1.85839385","0.891986787","0.710914039"
"2017-11","Manhattan","LCL/LTD","All","Peak","2130580.465","1.757461865","1.104458056","0.708356449"
"2017-11","Manhattan","SBS","All","Off-Peak","1055469.268","1.506434728","0.664715865","0.742691126"
"2017-11","Manhattan","SBS","All","Peak","843404.9333","1.223696883","0.548594678","0.793812504"
"2017-11","Queens","EXP","All","Off-Peak","80634.2333","2.746449759","5.446768082","0.431315625"
"2017-11","Queens","EXP","All","Peak","166262.8863","2.40355116","10.07502429","0.276101028"
"2017-11","Queens","LCL/LTD","All","Off-Peak","7078245.821","1.89009787","1.110894053","0.70490162"
"2017-11","Queens","LCL/LTD","All","Peak","5015537.613","2.082271495","1.658240995","0.65042597"
"2017-11","Queens","SBS","All","Off-Peak","489168.3482","1.142471137","0.960530023","0.723723449"
"2017-11","Queens","SBS","All","Peak","303396.9111","1.461125484","1.418856308","0.6800922"
"2017-11","Staten Island","EXP","All","Off-Peak","284795.8487","1.815921781","3.544685458","0.55080277"
"2017-11","Staten Island","EXP","All","Peak","299874.5126","1.853107023","5.271337396","0.456774942"
"2017-11","Staten Island","LCL/LTD","All","Off-Peak","1052189.359","2.408737951","0.802346258","0.698261616"
"2017-11","Staten Island","LCL/LTD","All","Peak","709364.1511","2.47973067","1.176415222","0.634023399"
"2017-11","Staten Island","SBS","All","Off-Peak","128942.1711","1.490552846","1.357359582","0.711669193"
"2017-11","Staten Island","SBS","All","Peak","85970.2294","1.610552313","1.893448145","0.668847671"
"2017-12","Bronx","EXP","All","Off-Peak","121942.9826","2.823647895","3.753053228","0.499668597"
"2017-12","Bronx","EXP","All","Peak","99281.1296","2.470578275","6.626176231","0.392140924"
"2017-12","Bronx","LCL/LTD","All","Off-Peak","5854151.056","1.671629332","0.810304499","0.731939864"
"2017-12","Bronx","LCL/LTD","All","Peak","3986277.892","1.682352507","1.003960627","0.713740874"
"2017-12","Bronx","SBS","All","Off-Peak","586905.1498","1.184755843","0.857695727","0.74480561"
"2017-12","Bronx","SBS","All","Peak","416641.3283","1.367670869","1.27569734","0.704438631"
"2017-12","Brooklyn","EXP","All","Off-Peak","68663.9544","2.923317295","1.410174338","0.603572074"
"2017-12","Brooklyn","EXP","All","Peak","105937.2352","2.006234871","1.55275241","0.585924103"
"2017-12","Brooklyn","LCL/LTD","All","Off-Peak","6823445.921","1.954633987","0.853550799","0.708372285"
"2017-12","Brooklyn","LCL/LTD","All","Peak","4921290.305","2.007799344","1.110803379","0.685564433"
"2017-12","Brooklyn","SBS","All","Off-Peak","402343.8551","1.197771978","0.383786255","0.79676688"
"2017-12","Brooklyn","SBS","All","Peak","355926.2993","1.191071139","0.79282432","0.780217655"
"2017-12","Manhattan","LCL/LTD","All","Off-Peak","2970541.515","1.642627556","0.71526284","0.731540614"
"2017-12","Manhattan","LCL/LTD","All","Peak","2173680.806","1.547025092","0.823352422","0.736284328"
"2017-12","Manhattan","SBS","All","Off-Peak","1104427.732","1.349152936","0.394114134","0.772397803"
"2017-12","Manhattan","SBS","All","Peak","880727.9538","1.149215516","0.3157148","0.808414268"
"2017-12","Queens","EXP","All","Off-Peak","81893.5189","2.650686532","3.180508424","0.533802407"
"2017-12","Queens","EXP","All","Peak","170333.5844","2.281604021","5.574805552","0.437827773"
"2017-12","Queens","LCL/LTD","All","Off-Peak","7078802.595","1.752683563","0.815019435","0.731772278"
"2017-12","Queens","LCL/LTD","All","Peak","5003409.036","1.866938785","1.133480608","0.694853286"
"2017-12","Queens","SBS","All","Off-Peak","577324.1015","1.074493693","0.798420737","0.742994576"
"2017-12","Queens","SBS","All","Peak","366505.9209","1.32242724","0.791954213","0.724396367"
"2017-12","Staten Island","EXP","All","Off-Peak","284634.4005","1.925688955","2.027384082","0.602650761"
"2017-12","Staten Island","EXP","All","Peak","286460.0341","1.952797147","2.453407852","0.554463508"
"2017-12","Staten Island","LCL/LTD","All","Off-Peak","1054688.771","2.397655023","0.555356173","0.711437256"
"2017-12","Staten Island","LCL/LTD","All","Peak","702934.7931","2.469679876","0.706180244","0.669224528"
"2017-12","Staten Island","SBS","All","Off-Peak","121057.4738","1.465148727","0.757920723","0.738130471"
"2017-12","Staten Island","SBS","All","Peak","81147.3642","1.460693487","1.009541969","0.710449952"
"2018-01","Bronx","EXP","BXM1","Off-Peak","16686.2835","2.552067668","-0.709186593","0.657059087"
"2018-01","Bronx","EXP","BXM1","Peak","12118.7655","2.281996416","-1.125801692","0.670149059"
"2018-01","Bronx","EXP","BXM10","Off-Peak","13263.3241","2.931944973","6.396031472","0.402055439"
"2018-01","Bronx","EXP","BXM10","Peak","12683.5349","1.729003461","10.89073677","0.230952035"
"2018-01","Bronx","EXP","BXM11","Off-Peak","10372.1719","2.884959319","0.449617493","0.655473797"
"2018-01","Bronx","EXP","BXM11","Peak","8965.7387","1.656474308","2.567749835","0.559145216"
"2018-01","Bronx","EXP","BXM18","Off-Peak","1829.0349","2.063494927","3.296247453","0.541314767"
"2018-01","Bronx","EXP","BXM18","Peak","3196.194","2.63658245","0.855093932","0.615830109"
"2018-01","Bronx","EXP","BXM2","Off-Peak","8176.9369","2.822975677","0.693889577","0.633816326"
"2018-01","Bronx","EXP","BXM2","Peak","5630.8303","2.640109425","1.563238428","0.598892689"
"2018-01","Bronx","EXP","BXM3","Off-Peak","7236.212","3.475330893","6.126356099","0.399542343"
"2018-01","Bronx","EXP","BXM3","Peak","6786.4291","3.034746275","7.396158597","0.348524617"
"2018-01","Bronx","EXP","BXM4","Off-Peak","3737.2694","3.769614447","3.237862626","0.490344448"
"2018-01","Bronx","EXP","BXM4","Peak","3350.3681","4.398410935","3.302467876","0.444454656"
"2018-01","Bronx","EXP","BXM6","Off-Peak","5136.5671","3.388040948","4.968097725","0.455228026"
"2018-01","Bronx","EXP","BXM6","Peak","5596.7459","2.169863904","8.238803583","0.285350153"
"2018-01","Bronx","EXP","BXM7","Off-Peak","26352.0048","1.895411429","3.360078186","0.540682647"
"2018-01","Bronx","EXP","BXM7","Peak","19660.232","1.342054799","8.626713443","0.337108657"
"2018-01","Bronx","EXP","BXM8","Off-Peak","13143.8141","2.418543807","5.727264335","0.42020131"
"2018-01","Bronx","EXP","BXM8","Peak","15845.1911","1.332335473","10.97713467","0.253167859"
"2018-01","Bronx","EXP","BXM9","Off-Peak","21123.8495","1.814960249","3.678974809","0.544218098"
"2018-01","Bronx","EXP","BXM9","Peak","16447.8567","1.544070693","6.311424087","0.398275953"
"2018-01","Bronx","LCL/LTD","BX1","Off-Peak","249636.7913","1.648964063","1.053870116","0.699844062"
"2018-01","Bronx","LCL/LTD","BX1","Peak","162646.2475","1.90994511","1.071314769","0.685543375"
"2018-01","Bronx","LCL/LTD","BX10","Off-Peak","143255.504","1.371900504","0.420247064","0.760706509"
"2018-01","Bronx","LCL/LTD","BX10","Peak","106020.8187","1.331673298","1.043081545","0.735244607"
"2018-01","Bronx","LCL/LTD","BX11","Off-Peak","178361.5503","1.418748282","0.531190467","0.769089943"
"2018-01","Bronx","LCL/LTD","BX11","Peak","134885.2496","1.698243612","1.169800431","0.707873107"
"2018-01","Bronx","LCL/LTD","BX12","Off-Peak","154980.1453","1.326747168","-0.228137601","0.826882377"
"2018-01","Bronx","LCL/LTD","BX12","Peak","98447.6807","1.408756162","0.335113394","0.763383229"
"2018-01","Bronx","LCL/LTD","BX13","Off-Peak","162572.6981","1.297104729","-0.204127586","0.816454372"
"2018-01","Bronx","LCL/LTD","BX13","Peak","126083.8756","1.394573641","0.25968604","0.799970621"
"2018-01","Bronx","LCL/LTD","BX15","Off-Peak","308142.059","2.216324241","1.1191195","0.67207773"
"2018-01","Bronx","LCL/LTD","BX15","Peak","200115.2595","2.186754511","1.625338574","0.649340666"
"2018-01","Bronx","LCL/LTD","BX16","Off-Peak","99377.2407","1.909542134","0.956701026","0.735404565"
"2018-01","Bronx","LCL/LTD","BX16","Peak","75891.7882","1.58993727","1.480513259","0.692941578"
"2018-01","Bronx","LCL/LTD","BX17","Off-Peak","141590.1708","2.276243622","0.713387092","0.713054977"
"2018-01","Bronx","LCL/LTD","BX17","Peak","107442.3017","2.145127516","1.000995735","0.696034224"
"2018-01","Bronx","LCL/LTD","BX18","Off-Peak","24885.8516","3.004177878","-0.194603545","0.726190106"
"2018-01","Bronx","LCL/LTD","BX18","Peak","22456.6079","2.567846861","0.128967328","0.658876223"
"2018-01","Bronx","LCL/LTD","BX19","Off-Peak","345568.727","1.706053974","0.756832241","0.719739302"
"2018-01","Bronx","LCL/LTD","BX19","Peak","218755.0171","1.870514061","1.264036055","0.691556548"
"2018-01","Bronx","LCL/LTD","BX2","Off-Peak","271081.33","1.600854391","0.359500448","0.746152752"
"2018-01","Bronx","LCL/LTD","BX2","Peak","178971.0721","1.523763925","0.332292561","0.754184105"
"2018-01","Bronx","LCL/LTD","BX20","Off-Peak","2885.1934","2.132703253","0.954020708","0.737311128"
"2018-01","Bronx","LCL/LTD","BX20","Peak","14929.1675","1.919183338","1.62465864","0.710884823"
"2018-01","Bronx","LCL/LTD","BX21","Off-Peak","198585.2438","1.863786816","0.92333438","0.710066594"
"2018-01","Bronx","LCL/LTD","BX21","Peak","121726.1323","2.073239842","0.885888894","0.698100325"
"2018-01","Bronx","LCL/LTD","BX22","Off-Peak","189367.9534","1.71691589","0.517185181","0.758133"
"2018-01","Bronx","LCL/LTD","BX22","Peak","139504.2328","1.78108884","0.916415815","0.731342675"
"2018-01","Bronx","LCL/LTD","BX23","Off-Peak","41409.2906","2.991751484","-0.237906042","0.785786217"
"2018-01","Bronx","LCL/LTD","BX23","Peak","50628.3996","1.782257509","0.289254111","0.762375511"
"2018-01","Bronx","LCL/LTD","BX24","Off-Peak","11204.218","2.595003356","0.762073235","0.766350146"
"2018-01","Bronx","LCL/LTD","BX24","Peak","6961.1967","2.735179037","0.883688452","0.730523719"
"2018-01","Bronx","LCL/LTD","BX26","Off-Peak","108922.4221","1.478456398","1.169477752","0.731253831"
"2018-01","Bronx","LCL/LTD","BX26","Peak","78305.0259","1.453256279","1.358746022","0.714507695"
"2018-01","Bronx","LCL/LTD","BX27","Off-Peak","112044.9814","1.283185218","0.31220478","0.813336542"
"2018-01","Bronx","LCL/LTD","BX27","Peak","89291.6867","1.205826414","0.518812083","0.803706381"
"2018-01","Bronx","LCL/LTD","BX28","Off-Peak","117344.955","1.602558464","1.579175103","0.713295083"
"2018-01","Bronx","LCL/LTD","BX28","Peak","66956.7355","1.714708746","1.840486413","0.689170561"
"2018-01","Bronx","LCL/LTD","BX29","Off-Peak","28313.7622","2.241858791","0.592603509","0.821676838"
"2018-01","Bronx","LCL/LTD","BX29","Peak","18053.5211","1.609898984","1.013045577","0.782383294"
"2018-01","Bronx","LCL/LTD","BX3","Off-Peak","207875.7356","1.594894028","0.299023307","0.768980195"
"2018-01","Bronx","LCL/LTD","BX3","Peak","132575.3039","2.100802177","0.948114727","0.688085136"
"2018-01","Bronx","LCL/LTD","BX30","Off-Peak","109788.3604","2.260360984","1.293465302","0.667019285"
"2018-01","Bronx","LCL/LTD","BX30","Peak","83504.1048","1.880091754","1.630862229","0.675623425"
"2018-01","Bronx","LCL/LTD","BX31","Off-Peak","130720.7547","1.914902806","0.667993487","0.711595293"
"2018-01","Bronx","LCL/LTD","BX31","Peak","81995.6867","2.042903514","0.941585224","0.690071755"
"2018-01","Bronx","LCL/LTD","BX32","Off-Peak","91629.8787","2.555632084","1.875472473","0.627810043"
"2018-01","Bronx","LCL/LTD","BX32","Peak","67384.2048","2.553266204","1.897644224","0.608804464"
"2018-01","Bronx","LCL/LTD","BX33","Off-Peak","41024.2789","1.881642692","0.710644134","0.810796523"
"2018-01","Bronx","LCL/LTD","BX33","Peak","26356.8343","2.398559823","1.199320293","0.637820449"
"2018-01","Bronx","LCL/LTD","BX34","Off-Peak","54097.6341","1.963368094","1.246083052","0.753239264"
"2018-01","Bronx","LCL/LTD","BX34","Peak","38363.4848","2.053633309","1.103127124","0.713101076"
"2018-01","Bronx","LCL/LTD","BX35","Off-Peak","233461.6265","1.518446125","0.121082207","0.776778059"
"2018-01","Bronx","LCL/LTD","BX35","Peak","137445.9783","1.77360206","0.653573546","0.741198912"
"2018-01","Bronx","LCL/LTD","BX36","Off-Peak","364728.8959","1.582745233","0.617996991","0.750328684"
"2018-01","Bronx","LCL/LTD","BX36","Peak","252865.0192","1.98656931","0.921815714","0.701253874"
"2018-01","Bronx","LCL/LTD","BX38","Off-Peak","87586.3197","1.577640595","0.890262171","0.74936798"
"2018-01","Bronx","LCL/LTD","BX38","Peak","58683.2516","1.461063128","1.273755943","0.736502924"
"2018-01","Bronx","LCL/LTD","BX39","Off-Peak","272961.5437","2.29699871","0.795405201","0.70345314"
"2018-01","Bronx","LCL/LTD","BX39","Peak","189994.6923","2.237051247","0.87578234","0.698312867"
"2018-01","Bronx","LCL/LTD","BX4","Off-Peak","70311.2022","2.128789051","0.232018018","0.74485912"
"2018-01","Bronx","LCL/LTD","BX4","Peak","43463.6297","2.223985055","0.68291004","0.712868445"
"2018-01","Bronx","LCL/LTD","BX40","Off-Peak","167098.4782","1.572504359","0.926096093","0.748726897"
"2018-01","Bronx","LCL/LTD","BX40","Peak","105535.4703","1.734440075","1.087390812","0.716666427"
"2018-01","Bronx","LCL/LTD","BX41","Off-Peak","136067.1817","1.79110515","-0.59561568","0.790543806"
"2018-01","Bronx","LCL/LTD","BX41","Peak","76436.3282","2.114860694","-0.09799752","0.726149523"
"2018-01","Bronx","LCL/LTD","BX42","Off-Peak","172550.0903","1.540302454","0.592912352","0.755221393"
"2018-01","Bronx","LCL/LTD","BX42","Peak","113681.7665","2.071398751","0.875453869","0.69741609"
"2018-01","Bronx","LCL/LTD","BX46","Off-Peak","7810.1732","2.462673913","-1.071556607","0.906239378"
"2018-01","Bronx","LCL/LTD","BX46","Peak","4871.1961","3.194172104","-0.290761224","0.818926341"
"2018-01","Bronx","LCL/LTD","BX4A","Off-Peak","67269.8814","2.342177389","0.29873106","0.739226133"
"2018-01","Bronx","LCL/LTD","BX4A","Peak","51200.5526","2.202681743","0.698620348","0.710789649"
"2018-01","Bronx","LCL/LTD","BX5","Off-Peak","156576.3553","1.203444288","0.267390111","0.816701448"
"2018-01","Bronx","LCL/LTD","BX5","Peak","110088.904","1.379105892","0.847304241","0.758870408"
"2018-01","Bronx","LCL/LTD","BX6","Off-Peak","179775.4382","1.085520528","0.578974394","0.785488619"
"2018-01","Bronx","LCL/LTD","BX6","Peak","103821.533","1.150712985","0.692358112","0.757729925"
"2018-01","Bronx","LCL/LTD","BX7","Off-Peak","172023.0023","1.20624384","0.973626182","0.762922732"
"2018-01","Bronx","LCL/LTD","BX7","Peak","128769.9316","1.165430738","1.315723641","0.747968302"
"2018-01","Bronx","LCL/LTD","BX8","Off-Peak","103701.1762","1.751687932","0.965222185","0.739514668"
"2018-01","Bronx","LCL/LTD","BX8","Peak","82650.9396","1.683551177","1.133456354","0.706978052"
"2018-01","Bronx","LCL/LTD","BX9","Off-Peak","344601.0512","1.178818372","0.551460379","0.791577199"
"2018-01","Bronx","LCL/LTD","BX9","Peak","240581.6258","1.439917389","1.129606097","0.747593072"
"2018-01","Bronx","SBS","BX12-SBS","Off-Peak","369692.7022","1.118928937","0.853020287","0.748782864"
"2018-01","Bronx","SBS","BX12-SBS","Peak","267707.8701","1.393681508","1.98491043","0.664180102"
"2018-01","Bronx","SBS","BX41-SBS","Off-Peak","142270.2691","1.63101686","0.240060917","0.759829989"
"2018-01","Bronx","SBS","BX41-SBS","Peak","100281.6152","2.355678093","0.810410678","0.685991577"
"2018-01","Bronx","SBS","BX6-SBS","Off-Peak","139054.6258","0.921890721","0.88034111","0.757826836"
"2018-01","Bronx","SBS","BX6-SBS","Peak","109221.8381","1.350577193","1.142959424","0.706542696"
"2018-01","Brooklyn","EXP","BM1","Off-Peak","9075.0862","2.646287492","3.820001671","0.498917333"
"2018-01","Brooklyn","EXP","BM1","Peak","10622.1321","2.492506229","4.867258596","0.440342782"
"2018-01","Brooklyn","EXP","BM2","Off-Peak","6909.1419","4.29345168","11.12040853","0.199754661"
"2018-01","Brooklyn","EXP","BM2","Peak","7071.1084","4.457522476","9.265844214","0.259309007"
"2018-01","Brooklyn","EXP","BM3","Off-Peak","5780.0785","2.776474593","3.957855743","0.492952094"
"2018-01","Brooklyn","EXP","BM3","Peak","8186.2616","2.817876686","4.609066708","0.453420301"
"2018-01","Brooklyn","EXP","BM4","Off-Peak","3984.0956","2.837651732","1.911673256","0.540369036"
"2018-01","Brooklyn","EXP","BM4","Peak","6737.3783","3.607588819","2.847836894","0.48346405"
"2018-01","Brooklyn","EXP","BM5","Off-Peak","4984.1172","4.610916618","2.759343732","0.540497242"
"2018-01","Brooklyn","EXP","BM5","Peak","6226.0311","4.445713601","6.375115369","0.358951998"
"2018-01","Brooklyn","EXP","X27","Off-Peak","18403.4692","1.7540081","-1.57197903","0.803381968"
"2018-01","Brooklyn","EXP","X27","Peak","22903.0819","1.192697187","-0.83063045","0.769151002"
"2018-01","Brooklyn","EXP","X28","Off-Peak","15676.1599","2.132565729","-2.810463727","0.805081594"
"2018-01","Brooklyn","EXP","X28","Peak","20110.921","1.431859983","-3.493765597","0.769894328"
"2018-01","Brooklyn","EXP","X37","Off-Peak","4333.2723","1.494106117","-0.573976714","0.791099119"
"2018-01","Brooklyn","EXP","X37","Peak","17459.6402","1.298020833","-0.875507756","0.710317186"
"2018-01","Brooklyn","EXP","X38","Off-Peak","3541.2521","1.776564186","-0.717519622","0.676484992"
"2018-01","Brooklyn","EXP","X38","Peak","13845.5702","1.079124972","-3.236220956","0.770566394"
"2018-01","Brooklyn","LCL/LTD","B1","Off-Peak","263268.7705","1.397394487","1.292964916","0.754567968"
"2018-01","Brooklyn","LCL/LTD","B1","Peak","176991.4322","1.510290582","1.688117141","0.736254794"
"2018-01","Brooklyn","LCL/LTD","B100","Off-Peak","59474.4628","1.154189787","1.237401721","0.778300738"
"2018-01","Brooklyn","LCL/LTD","B100","Peak","59383.3356","1.11318683","1.388148168","0.742918072"
