"swis_code","type_code","type","county","city_name","town_name","village_name","_2nd_county","website","municipality","gnis_id","state_fips","county_code","county_fips"
"551000","2","City","Westchester","New Rochelle",,,,"http://newrochelleny.com/","New Rochelle","979271","36","119","36119"
"650000","2","City","New York City","New York City",,,,"http://www.nyc.gov","New York City","2395220","36","061","36061"
"291100","2","City","Niagara","Niagara Falls",,,,"http://www.niagarafallsusa.org","Niagara Falls","979276","36","063","36063"
"291200","2","City","Niagara","North Tonawanda",,,,"http://www.northtonawanda.org/","North Tonawanda","979293","36","063","36063"
"081100","2","City","Chenango","Norwich",,,,"http://www.norwichnewyork.net","Norwich","979296","36","017","36017"
"401200","2","City","St Lawrence","Ogdensburg",,,,"http://www.ogdensburg.org","Ogdensburg","979301","36","099","36099"
"041200","2","City","Cattaraugus","Olean",,,,"http://www.cityofolean.org/","Olean","979305","36","009","36009"
"251200","2","City","Madison","Oneida",,,,"http://www.oneidacity.com/","Oneida","979308","36","053","36053"
"361200","2","City","Otsego","Oneonta",,,,"http://www.oneonta.ny.us","Oneonta","979309","36","077","36077"
"351200","2","City","Oswego","Oswego",,,,"http://www.oswegony.org","Oswego","979325","36","075","36075"
"551200","2","City","Westchester","Peekskill",,,,"http://www.cityofpeekskill.com","Peekskill","979348","36","119","36119"
"091300","2","City","Clinton","Plattsburgh",,,,"http://www.cityofplattsburgh.com","Plattsburgh","979376","36","019","36019"
"331300","2","City","Orange","Port Jervis",,,,"http://www.portjervisny.org","Port Jervis","979387","36","071","36071"
"131300","2","City","Dutchess","Poughkeepsie",,,,"http://www.cityofpoughkeepsie.com","Poughkeepsie","979392","36","027","36027"
"630000","1","Borough/County","Queens","Queens",,,,,"Queens","974139","36","081","36081"
"381400","2","City","Rensselaer","Rensselaer",,,,"http://www.rensselaerny.gov","Rensselaer","979414","36","083","36083"
"261400","2","City","Monroe","Rochester",,,,"http://www.cityofrochester.gov/","Rochester","979426","36","055","36055"
"301300","2","City","Oneida","Rome",,,,"http://www.romenewyork.com","Rome","979430","36","065","36065"
"551400","2","City","Westchester","Rye",,,,"http://www.ryeny.gov","Rye","979445","36","119","36119"
"041600","2","City","Cattaraugus","Salamanca",,,,"http://www.salmun.com","Salamanca","979451","36","009","36009"
"411500","2","City","Saratoga","Saratoga Springs",,,,"http://www.saratoga-springs.org","Saratoga Springs","979462","36","091","36091"
"421500","2","City","Schenectady","Schenectady",,,,"http://www.cityofschenectady.com","Schenectady","979468","36","093","36093"
"301400","2","City","Oneida","Sherrill",,,,"http://www.sherrillny.org","Sherrill","979493","36","065","36065"
"640000","1","Borough/County","Richmond","Staten Island",,,,,"Staten Island","974141","36","085","36085"
"311500","2","City","Onondaga","Syracuse",,,,"http://www.syrgov.net/","Syracuse","979539","36","067","36067"
"141600","2","City","Erie","Tonawanda",,,,"http://www.ci.tonawanda.ny.us/","Tonawanda","979550","36","029","36029"
"381700","2","City","Rensselaer","Troy",,,,"http://www.troyny.gov","Troy","979559","36","083","36083"
"301600","2","City","Oneida","Utica",,,,"http://www.cityofutica.com","Utica","979575","36","065","36065"
"221800","2","City","Jefferson","Watertown",,,,"http://www.watertown-ny.gov/","Watertown","979604","36","045","36045"
"011800","2","City","Albany","Watervliet",,,,"http://www.watervliet.com","Watervliet","979606","36","001","36001"
"551700","2","City","Westchester","White Plains",,,,"http://www.cityofwhiteplains.com","White Plains","979637","36","119","36119"
"551800","2","City","Westchester","Yonkers",,,,"http://www.yonkersny.gov","Yonkers","979660","36","119","36119"
"012000","3","Town","Albany",,"Berne",,,"http://berneny.org","Berne","978728","36","001","36001"
"012200","3","Town","Albany",,"Bethlehem",,,"http://www.townofbethlehem.org","Bethlehem","978731","36","001","36001"
"012401","4","Village","Albany",,"Coeymans","Ravena",,"http://www.villageofRavena.com","Ravena","2391087","36","001","36001"
"012400","3","Town","Albany",,"Coeymans",,,"http://www.coeymans.org","Coeymans","978845","36","001","36001"
"012601","4","Village","Albany",,"Colonie","Colonie",,"http://www.colonievillage.org","Colonie","2391620","36","001","36001"
"012603","4","Village","Albany",,"Colonie","Menands",,"http://www.villageofmenands.com","Menands","2390976","36","001","36001"
"012600","3","Town","Albany",,"Colonie",,,"http://www.colonie.org","Colonie","978853","36","001","36001"
"012801","4","Village","Albany",,"Green Island","Green Island",,"http://www.villageofgreenisland.com/village/","Green Island","2390869","36","001","36001"
"012800","3","Town","Albany",,"Green Island",,,"http://www.villageofgreenisland.com/town/","Green Island","979020","36","001","36001"
"013001","4","Village","Albany",,"Guilderland","Altamont",,"http://www.altamontvillage.org/","Altamont","2391511","36","001","36001"
"013200","3","Town","Albany",,"Knox",,,"http://www.knoxny.org","Knox","979122","36","001","36001"
"013401","4","Village","Albany",,"New Scotland","Voorheesville",,"http://www.villageofvoorheesville.com/","Voorheesville","2391188","36","001","36001"
"013400","3","Town","Albany",,"New Scotland",,,"http://www.townofnewscotland.com","New Scotland","979272","36","001","36001"
"013600","3","Town","Albany",,"Rensselaerville",,,"http://www.rensselaerville.com","Rensselaerville","979415","36","001","36001"
"013800","3","Town","Albany",,"Westerlo",,,"http://townofwesterlony.com","Westerlo","979619","36","001","36001"
"010000","1","County","Albany",,,,,"http://www.albanycounty.com",,"974099","36","001","36001"
"022001","4","Village","Allegany",,"Alfred","Alfred",,"http://www.alfredny.org","Alfred","2391508","36","003","36003"
"022000","3","Town","Allegany",,"Alfred",,,"http://www.townofalfred.com/","Alfred","978665","36","003","36003"
"022200","3","Town","Allegany",,"Allen",,,"http://www.alleganyco.com/local_govt/Allen/","Allen","978668","36","003","36003"
"022400","3","Town","Allegany",,"Alma",,,"http://www.townofalma.org","Alma","978669","36","003","36003"
"022601","4","Village","Allegany",,"Almond","Almond","Steuben","http://www.alleganyco.com/local_govt/villages/Almond/","Almond","2391510","36","003","36003"
"022600","3","Town","Allegany",,"Almond",,,"http://www.almondny.us","Almond","978670","36","003","36003"
"022801","4","Village","Allegany",,"Amity","Belmont",,"http://www.belmontny.org/","Belmont","2391547","36","003","36003"
"022800","3","Town","Allegany",,"Amity",,,"http://www.townofamity-ny.com","Amity","978676","36","003","36003"
"023001","4","Village","Allegany",,"Andover","Andover",,"http://www.alleganyco.com/local_govt/villages/Andover/","Andover","2391515","36","003","36003"
"023000","3","Town","Allegany",,"Andover",,,"http://www.alleganyco.com/local_govt/Andover/","Andover","978681","36","003","36003"
"023201","4","Village","Allegany",,"Angelica","Angelica",,"http://www.angelica.ny.com","Angelica","2391516","36","003","36003"
"023200","3","Town","Allegany",,"Angelica",,,"http://www.alleganyco.com/local_govt/Angelica/","Angelica","978682","36","003","36003"
"023400","3","Town","Allegany",,"Belfast",,,"http://www.alleganyco.com/local_govt/Belfast/","Belfast","978720","36","003","36003"
"023600","3","Town","Allegany",,"Birdsall",,,"http://www.alleganyco.com/local_govt/Birdsall/","Birdsall","978735","36","003","36003"
"023801","4","Village","Allegany",,"Bolivar","Bolivar",,"http://www.alleganyco.com/local_govt/villages/Bolivar/","Bolivar","2391555","36","003","36003"
"023803","4","Village","Allegany",,"Bolivar","Richburg",,"http://www.alleganyco.com/local_govt/villages/Richburg/","Richburg","2391093","36","003","36003"
"023800","3","Town","Allegany",,"Bolivar",,,"http://www.townofbolivar.com","Bolivar","978740","36","003","36003"
"024001","4","Village","Allegany",,"Burns","Canaseraga",,"http://www.alleganyco.com/local_govt/villages/Canseraga/","Canaseraga","2391576","36","003","36003"
"024000","3","Town","Allegany",,"Burns",,,"http://www.townofburnsny.com","Burns","978767","36","003","36003"
"024200","3","Town","Allegany",,"Caneadea",,,"http://townofcaneadea.org/","Caneadea","978787","36","003","36003"
"024400","3","Town","Allegany",,"Centerville",,,"http://centerville.wordpress.com/","Centerville","978807","36","003","36003"
"024600","3","Town","Allegany",,"Clarksville",,,"http://www.alleganyco.com/local_govt/Clarksville/","Clarksville","978833","36","003","36003"
"024801","4","Village","Allegany",,"Cuba","Cuba",,"http://www.cubany.org/html/vofficials.html","Cuba","2391631","36","003","36003"
"024800","3","Town","Allegany",,"Cuba",,,"http://www.cubany.org/","Cuba","978880","36","003","36003"
"025000","3","Town","Allegany",,"Friendship",,,"http://www.townoffriendship-ny.com/","Friendship","978978","36","003","36003"
"025200","3","Town","Allegany",,"Genesee",,,"http://www.alleganyco.com/local_govt/Genesee/","Genesee","978989","36","003","36003"
"025400","3","Town","Allegany",,"Granger",,,"http://www.grangerny.org/","Granger","979013","36","003","36003"
"025600","3","Town","Allegany",,"Grove",,,"http://townofgrove.com/","Grove","979028","36","003","36003"
"025800","3","Town","Allegany",,"Hume",,,"http://www.humetown.org","Hume","979084","36","003","36003"
"026000","3","Town","Allegany",,"Independence",,,"http://independenceny.org","Independence","979091","36","003","36003"
"026200","3","Town","Allegany",,"New Hudson",,,"http://www.newhudsonny.org","New Hudson","979266","36","003","36003"
"026400","3","Town","Allegany",,"Rushford",,,"http://www.rushfordny.org","Rushford","979441","36","003","36003"
"026600","3","Town","Allegany",,"Scio",,,"http://townofsciony.org/","Scio","979475","36","003","36003"
"026800","3","Town","Allegany",,"Ward",,,"http://www.alleganyco.com/local_govt/Ward/","Ward","979596","36","003","36003"
"027001","4","Village","Allegany",,"Wellsville","Wellsville",,"http://wellsvilleny.com","Wellsville","2391206","36","003","36003"
"027000","3","Town","Allegany",,"Wellsville",,,"http://townofwellsvilleny.org","Wellsville","979616","36","003","36003"
"027200","3","Town","Allegany",,"West Almond",,,"http://www.alleganyco.com/local_govt/WAlmond/","West Almond","979617","36","003","36003"
"027400","3","Town","Allegany",,"Willing",,,"http://willingny.org","Willing","979642","36","003","36003"
"027600","3","Town","Allegany",,"Wirt",,,"http://www.alleganyco.com/local_govt/Wirt/","Wirt","979651","36","003","36003"
"020000","1","County","Allegany",,,,,"http://www.alleganyco.com",,"974100","36","003","36003"
"032000","3","Town","Broome",,"Barker",,,"http://www.gobroomecounty.com/files/community/pdfs/TownofBarker.pdf","Barker","978709","36","007","36007"
"032200","3","Town","Broome",,"Binghamton",,,"http://www.townofbinghamton.com","Binghamton","978733","36","007","36007"
"032400","3","Town","Broome",,"Chenango",,,"http://www.townofchenango.com/","Chenango","978819","36","007","36007"
"032600","3","Town","Broome",,"Colesville",,,"http://townofcolesville.org/","Colesville","978851","36","007","36007"
"032800","3","Town","Broome",,"Conklin",,,"http://www.townofconklin.org","Conklin","978861","36","007","36007"
"033001","4","Village","Broome",,"Dickinson","Port Dickinson",,"http://www.portdickinsonny.us/","Port Dickinson","2391076","36","007","36007"
"033000","3","Town","Broome",,"Dickinson",,,"http://www.townofdickinson.com","Dickinson","978903","36","007","36007"
"033200","3","Town","Broome",,"Fenton",,,"http://www.townoffenton.com","Fenton","978956","36","007","36007"
"033400","3","Town","Broome",,"Kirkwood",,,"http://www.townofkirkwood.org","Kirkwood","979121","36","007","36007"
"033601","4","Village","Broome",,"Lisle","Lisle",,,"Lisle","2390944","36","007","36007"
"033600","3","Town","Broome",,"Lisle",,,"http://www.gobroomecounty.com/community/municipalities/lisle","Lisle","979155","36","007","36007"
"033800","3","Town","Broome",,"Maine",,,"http://townofmaine.org/","Maine","979184","36","007","36007"
"034000","3","Town","Broome",,"Nanticoke",,,"http://townofnanticokeny.com","Nanticoke","979247","36","007","36007"
"034201","4","Village","Broome",,"Sanford","Deposit","Delaware","http://www.villageofdeposit.org/","Deposit","2391639","36","007","36007"
"034200","3","Town","Broome",,"Sanford",,,,"Sanford","979457","36","007","36007"
"034401","4","Village","Broome",,"Triangle","Whitney Point",,"http://www.whitneypoint.org","Whitney Point","2391217","36","007","36007"
"034400","3","Town","Broome",,"Triangle",,,"http://www.gobroomecounty.com/files/legis/County%20Guides/TOWN%20OF%20TRIANGLE.pdf","Triangle","979557","36","007","36007"
"034601","4","Village","Broome",,"Union","Endicott",,"http://www.endicottny.com","Endicott","2391666","36","007","36007"
"034603","4","Village","Broome",,"Union","Johnson City",,"http://www.villageofjc.com/","Johnson City","2390915","36","007","36007"
"034600","3","Town","Broome",,"Union",,,"http://www.townofunion.com","Union","979572","36","007","36007"
"034800","3","Town","Broome",,"Vestal",,,"http://www.vestalny.com/","Vestal","979582","36","007","36007"
"035001","4","Village","Broome",,"Windsor","Windsor",,,"Windsor","2391221","36","007","36007"
"035000","3","Town","Broome",,"Windsor",,,"http://www.windsorny.org","Windsor","979649","36","007","36007"
"030000","1","County","Broome",,,,,"http://www.gobroomecounty.com",,"974102","36","007","36007"
"042001","4","Village","Cattaraugus",,"Allegany","Allegany",,"http://www.allegany.org/index.php?Village%20of%20Allegany","Allegany","2391509","36","009","36009"
"042000","3","Town","Cattaraugus",,"Allegany",,,"http://www.allegany.org/index.php?Town%20of%20Allegany","Allegany","978666","36","009","36009"
"042200","3","Town","Cattaraugus",,"Ashford",,,"http://ashfordny.org","Ashford","978690","36","009","36009"
"042400","3","Town","Cattaraugus",,"Carrollton",,,"http://www.carrolltonny.org/index.htm","Carrollton","978797","36","009","36009"
"042600","3","Town","Cattaraugus",,"Coldspring",,,"http://www.cold-springny.org/","Coldspring","978850","36","009","36009"
"042800","3","Town","Cattaraugus",,"Conewango",,,,"Conewango","978860","36","009","36009"
"043001","4","Village","Cattaraugus",,"Dayton","South Dayton",,,"South Dayton","2391147","36","009","36009"
"043000","3","Town","Cattaraugus",,"Dayton",,,"http://daytonny.org","Dayton","978889","36","009","36009"
"043200","3","Town","Cattaraugus",,"East Otto",,,"http://www.eastottony.org/","East Otto","978921","36","009","36009"
"043601","4","Village","Cattaraugus",,"Ellicottville","Ellicottville",,"http://www.ellicottvillegov.com","Ellicottville","2391662","36","009","36009"
"043600","3","Town","Cattaraugus",,"Ellicottville",,,"http://www.ellicottvillegov.com","Ellicottville","978934","36","009","36009"
"043800","3","Town","Cattaraugus",,"Farmersville",,,"http://farmersvilleny.org","Farmersville","978952","36","009","36009"
"044001","4","Village","Cattaraugus",,"Franklinville","Franklinville",,"http://franklinvilleny.org","Franklinville","2390850","36","009","36009"
"044000","3","Town","Cattaraugus",,"Franklinville",,,"http://franklinvilleny.org","Franklinville","978972","36","009","36009"
"044200","3","Town","Cattaraugus",,"Freedom",,,"http://www.freedomny.org","Freedom","978973","36","009","36009"
"044400","3","Town","Cattaraugus",,"Great Valley",,,"http://www.greatvalleyny.org","Great Valley","979015","36","009","36009"
"044600","3","Town","Cattaraugus",,"Hinsdale",,,"http://hinsdaleny.org","Hinsdale","979069","36","009","36009"
"044800","3","Town","Cattaraugus",,"Humphrey",,,"http://humphreytownship.com","Humphrey","979085","36","009","36009"
"045000","3","Town","Cattaraugus",,"Ischua",,,,"Ischua","979096","36","009","36009"
"045200","3","Town","Cattaraugus",,"Leon",,,"http://www.leonny.org","Leon","979140","36","009","36009"
"045401","4","Village","Cattaraugus",,"Little Valley","Little Valley",,"http://www.villageoflittlevalley.org/","Little Valley","2390945","36","009","36009"
"045400","3","Town","Cattaraugus",,"Little Valley",,,"http://www.littlevalleyny.org/","Little Valley","979159","36","009","36009"
"045600","3","Town","Cattaraugus",,"Lyndon",,,"http://lyndontown.org","Lyndon","979174","36","009","36009"
"045800","3","Town","Cattaraugus",,"Machias",,,"http://www.machiasny.org/","Machias","979180","36","009","36009"
"046000","3","Town","Cattaraugus",,"Mansfield",,,"http://mansfieldny.org","Mansfield","979193","36","009","36009"
"046200","3","Town","Cattaraugus",,"Napoli",,,"http://www.napoliny.org/","Napoli","979249","36","009","36009"
"046401","4","Village","Cattaraugus",,"New Albion","Cattaraugus",,"http://www.cattaraugusny.org/html/vgov.html","Cattaraugus","2391589","36","009","36009"
"046400","3","Town","Cattaraugus",,"New Albion",,,"http://www.cattaraugusny.org/html/tgove.html","New Albion","979253","36","009","36009"
"046600","3","Town","Cattaraugus",,"Olean",,,,"Olean","979305","36","009","36009"
"046800","3","Town","Cattaraugus",,"Otto",,,"http://www.ottony.org/","Otto","979331","36","009","36009"
"047000","3","Town","Cattaraugus",,"Perrysburg",,,"http://www.perrysburgny.org/","Perrysburg","979355","36","009","36009"
"047201","4","Village","Cattaraugus",,"Persia","Gowanda","Erie","http://www.villageofgowanda.com","Gowanda","2390863","36","009","36009"
"047200","3","Town","Cattaraugus",,"Persia",,,"http://www.persiany.org/","Persia","979356","36","009","36009"
"047401","4","Village","Cattaraugus",,"Portville","Portville",,"http://www.portvilleny.net/","Portville","2391081","36","009","36009"
"047400","3","Town","Cattaraugus",,"Portville",,,"http://www.portville-ny.org","Portville","979389","36","009","36009"
"047600","3","Town","Cattaraugus",,"Randolph",,,"http://randolphny.net/","Randolph","979407","36","009","36009"
"047800","3","Town","Cattaraugus",,"Red House",,,,"Red House","979412","36","009","36009"
"048000","3","Town","Cattaraugus",,"Salamanca",,,"http://townofsalamanca.org","Salamanca","979451","36","009","36009"
"048200","3","Town","Cattaraugus",,"South Valley",,,"http://southvalleyny.org","South Valley","979510","36","009","36009"
"048401","4","Village","Cattaraugus",,"Yorkshire","Delevan",,,"Delevan","2391636","36","009","36009"
"048400","3","Town","Cattaraugus",,"Yorkshire",,,"http://yorkshireny.org","Yorkshire","979662","36","009","36009"
"040000","1","County","Cattaraugus",,,,,"http://www.cattco.org",,"974103","36","009","36009"
"052001","4","Village","Cayuga",,"Aurelius","Cayuga",,"http://www.cayugacounty.us/towns/A-G/VillageofCayuga.aspx","Cayuga","2391590","36","011","36011"
"052000","3","Town","Cayuga",,"Aurelius",,,"http://www.cayugacounty.us/portals/1/Aurelius/","Aurelius","978697","36","011","36011"
"052201","4","Village","Cayuga",,"Brutus","Weedsport",,"http://villageofweedsport.org/","Weedsport","2391204","36","011","36011"
"052200","3","Town","Cayuga",,"Brutus",,,"http://townofbrutus.org/","Brutus","978763","36","011","36011"
"052403","4","Village","Cayuga",,"Cato","Cato",,"http://www.villageofcatony.com/","Cato","2391587","36","011","36011"
"052401","4","Village","Cayuga",,"Cato","Meridian",,,"Meridian","2390977","36","011","36011"
"052400","3","Town","Cayuga",,"Cato",,,"http://www.cayugacounty.us/portals/1/Townofcato","Cato","978801","36","011","36011"
"052600","3","Town","Cayuga",,"Conquest",,,"http://www.cayugacounty.us/portals/1/conquest","Conquest","978862","36","011","36011"
"052800","3","Town","Cayuga",,"Fleming",,,"http://www.cayugacounty.us/portals/1/fleming","Fleming","978959","36","011","36011"
"053000","3","Town","Cayuga",,"Genoa",,,"http://www.cayugacounty.us/portals/1/genoa","Genoa","978994","36","011","36011"
"053200","3","Town","Cayuga",,"Ira",,,"http://www.cayugacounty.us/portals/1/ira","Ira","979094","36","011","36011"
"053401","4","Village","Cayuga",,"Ledyard","Aurora",,"http://www.auroranewyork.us/","Aurora","2391530","36","011","36011"
"053400","3","Town","Cayuga",,"Ledyard",,,"http://www.cayugacounty.us/towns/H-P/Ledyard.aspx","Ledyard","979136","36","011","36011"
"053600","3","Town","Cayuga",,"Locke",,,"http://www.cayugacounty.us/portals/1/locke","Locke","979163","36","011","36011"
"053801","4","Village","Cayuga",,"Mentz","Port Byron",,,"Port Byron","2391074","36","011","36011"
"053800","3","Town","Cayuga",,"Mentz",,,"http://www.townofmentz.com/","Mentz","979209","36","011","36011"
"054000","3","Town","Cayuga",,"Montezuma",,,"http://www.cayugacounty.us/portals/1/montezuma/","Montezuma","979231","36","011","36011"
"054201","4","Village","Cayuga",,"Moravia","Moravia",,"http://www.cayugacounty.us/portals/1//villageofmoravia","Moravia","2390995","36","011","36011"
"054200","3","Town","Cayuga",,"Moravia",,,"http://www.cayugacounty.us/towns/H-P/TownofMoravia.aspx","Moravia","979235","36","011","36011"
"054400","3","Town","Cayuga",,"Niles",,,"http://www.cayugacounty.us/portals/1/niles","Niles","979278","36","011","36011"
"054600","3","Town","Cayuga",,"Owasco",,,"http://www.cayugacounty.us/towns/H-P/Owasco.aspx","Owasco","979333","36","011","36011"
"054800","3","Town","Cayuga",,"Scipio",,,"http://www.cayugacounty.us/portals/1/scipio","Scipio","979476","36","011","36011"
"055000","3","Town","Cayuga",,"Sempronius",,,"http://www.cayugacounty.us/portals/1/sempronius","Sempronius","979479","36","011","36011"
"055200","3","Town","Cayuga",,"Sennett",,,"http://www.cayugacounty.us/portals/1/sennett","Sennett","979482","36","011","36011"
"055401","4","Village","Cayuga",,"Springport","Union Springs",,"http://unionspringsny.com/","Union Springs","2391175","36","011","36011"
"055400","3","Town","Cayuga",,"Springport",,,"http://www.cayugacounty.us/portals/1/springport","Springport","979515","36","011","36011"
"055601","4","Village","Cayuga",,"Sterling","Fair Haven",,"http://www.cayugacounty.us/portals/1/fairhaven","Fair Haven","2390831","36","011","36011"
"055600","3","Town","Cayuga",,"Sterling",,,"http://www.cayugacounty.us/portals/1/sterling","Sterling","979524","36","011","36011"
"055800","3","Town","Cayuga",,"Summerhill",,,"http://www.cayugacounty.us/portals/1/summerhill","Summerhill","979536","36","011","36011"
"056000","3","Town","Cayuga",,"Throop",,,"http://www.cayugacounty.us/portals/1/throop","Throop","979544","36","011","36011"
"056200","3","Town","Cayuga",,"Venice",,,"http://www.cayugacounty.us/portals/1/venice/","Venice","979579","36","011","36011"
"056400","3","Town","Cayuga",,"Victory",,,"http://www.cayugacounty.us/portals/1/townofvictory/","Victory","979585","36","011","36011"
"050000","1","County","Cayuga",,,,,"http://www.cayugacounty.us/",,"974104","36","011","36011"
"062000","3","Town","Chautauqua",,"Arkwright",,,"http://www.arkwrightny.org","Arkwright","978689","36","013","36013"
"062201","4","Village","Chautauqua",,"Busti","Lakewood",,"http://www.lakewoodny.com","Lakewood","2390929","36","013","36013"
"062200","3","Town","Chautauqua",,"Busti",,,"http://www.townofbusti.com","Busti","978768","36","013","36013"
"062400","3","Town","Chautauqua",,"Carroll",,,"http://carrollny.org/","Carroll","978796","36","013","36013"
"062601","4","Village","Chautauqua",,"Charlotte","Sinclairville",,,"Sinclairville","2391136","36","013","36013"
"062600","3","Town","Chautauqua",,"Charlotte",,,"http://www.charlotteny.org/","Charlotte","978811","36","013","36013"
"062801","4","Village","Chautauqua",,"Chautauqua","Mayville",,"http://www.villageofmayville.com/","Mayville","2390973","36","013","36013"
"062800","3","Town","Chautauqua",,"Chautauqua",,,"http://www.townofchautauqua.com/","Chautauqua","978815","36","013","36013"
"063001","4","Village","Chautauqua",,"Cherry Creek","Cherry Creek",,,"Cherry Creek","2391601","36","013","36013"
"063000","3","Town","Chautauqua",,"Cherry Creek",,,"http://cherrycreekny.org/","Cherry Creek","978820","36","013","36013"
"063200","3","Town","Chautauqua",,"Clymer",,,"http://www.townofclymer.org/","Clymer","978842","36","013","36013"
"063400","3","Town","Chautauqua",,"Dunkirk",,,"http://www.dunkirkny.org/","Dunkirk","978911","36","013","36013"
"063601","4","Village","Chautauqua",,"Ellery","Bemus Point",,"http://www.bemuspointny.org/","Bemus Point","2391548","36","013","36013"
"063600","3","Town","Chautauqua",,"Ellery",,,"http://www.elleryny.org","Ellery","978932","36","013","36013"
"063801","4","Village","Chautauqua",,"Ellicott","Celoron",,"http://celoronny.org/","Celoron","2391594","36","013","36013"
"063803","4","Village","Chautauqua",,"Ellicott","Falconer",,"http://falconerny.org/","Falconer","2390833","36","013","36013"
"063800","3","Town","Chautauqua",,"Ellicott",,,"http://www.townofellicott.com","Ellicott","978933","36","013","36013"
"064000","3","Town","Chautauqua",,"Ellington",,,"http://ellingtonny.org","Ellington","978935","36","013","36013"
"064200","3","Town","Chautauqua",,"French Creek",,,"http://frenchcreekny.org","French Creek","978977","36","013","36013"
"064400","3","Town","Chautauqua",,"Gerry",,,"http://gerryny.us/","Gerry","978999","36","013","36013"
"064601","4","Village","Chautauqua",,"Hanover","Forestville",,,"Forestville","2390843","36","013","36013"
"064603","4","Village","Chautauqua",,"Hanover","Silver Creek",,"http://www.silvercreekny.com/","Silver Creek","2391134","36","013","36013"
"064600","3","Town","Chautauqua",,"Hanover",,,"http://www.townofhanover.org","Hanover","979045","36","013","36013"
"064801","4","Village","Chautauqua",,"Harmony","Panama",,"http://www.panamany.org/","Panama","2391051","36","013","36013"
