"the_geom","objectid","geoid","name","county_name","state_name","p0010001","p0010002","p0010003","p0010004","p0010005","p0010006","p0010007","p0010008","p0010009","p0010010","p0010011","p0010012","p0010013","p0010014","p0010015","p0010016","p0010017","p0010018","p0010019","p0010020","p0010021","p0010022","p0010023","p0010024","p0010025","p0010026","p0010027","p0010028","p0010029","p0010030","p0010031","p0010032","p0010033","p0010034","p0010035","p0010036","p0010037","p0010038","p0010039","p0010040","p0010041","p0010042","p0010043","p0010044","p0010045","p0010046","p0010047","p0010048","p0010049","p0010050","p0010051","p0010052","p0010053","p0010054","p0010055","p0010056","p0010057","p0010058","p0010059","p0010060","p0010061","p0010062","p0010063","p0010064","p0010065","p0010066","p0010067","p0010068","p0010069","p0010070","p0010071","p0020002","p0020003","p0020004","p0020005","p0020006","p0020007","p0020008","p0020009","p0020010","p0020011","p0020012","p0020013","p0020014","p0020015","p0020016","p0020017","p0020018","p0020019","p0020020","p0020021","p0020022","p0020023","p0020024","p0020025","p0020026","p0020027","p0020028","p0020029","p0020030","p0020031","p0020032","p0020033","p0020034","p0020035","p0020036","p0020037","p0020038","p0020039","p0020040","p0020041","p0020042","p0020043","p0020044","p0020045","p0020046","p0020047","p0020048","p0020049","p0020050","p0020051","p0020052","p0020053","p0020054","p0020055","p0020056","p0020057","p0020058","p0020059","p0020060","p0020061","p0020062","p0020063","p0020064","p0020065","p0020066","p0020067","p0020068","p0020069","p0020070","p0020071","p0020072","p0020073","p0030001","p0030002","p0030003","p0030004","p0030005","p0030006","p0030007","p0030008","p0030009","p0030010","p0030011","p0030012","p0030013","p0030014","p0030015","p0030016","p0030017","p0030018","p0030019","p0030020","p0030021","p0030022","p0030023","p0030024","p0030025","p0030026","p0030027","p0030028","p0030029","p0030030","p0030031","p0030032","p0030033","p0030034","p0030035","p0030036","p0030037","p0030038","p0030039","p0030040","p0030041","p0030042","p0030043","p0030044","p0030045","p0030046","p0030047","p0030048","p0030049","p0030050","p0030051","p0030052","p0030053","p0030054","p0030055","p0030056","p0030057","p0030058","p0030059","p0030060","p0030061","p0030062","p0030063","p0030064","p0030065","p0030066","p0030067","p0030068","p0030069","p0030070","p0030071","p0040002","p0040003","p0040004","p0040005","p0040006","p0040007","p0040008","p0040009","p0040010","p0040011","p0040012","p0040013","p0040014","p0040015","p0040016","p0040017","p0040018","p0040019","p0040020","p0040021","p0040022","p0040023","p0040024","p0040025","p0040026","p0040027","p0040028","p0040029","p0040030","p0040031","p0040032","p0040033","p0040034","p0040035","p0040036","p0040037","p0040038","p0040039","p0040040","p0040041","p0040042","p0040043","p0040044","p0040045","p0040046","p0040047","p0040048","p0040049","p0040050","p0040051","p0040052","p0040053","p0040054","p0040055","p0040056","p0040057","p0040058","p0040059","p0040060","p0040061","p0040062","p0040063","p0040064","p0040065","p0040066","p0040067","p0040068","p0040069","p0040070","p0040071","p0040072","p0040073","h0010001","h0010002","h0010003","p0050001","p0050002","p0050003","p0050004","p0050005","p0050006","p0050007","p0050008","p0050009","p0050010","pct_p0030001","pct_p0020002","pct_p0020005","pct_p0020006","pct_p0020007","pct_p0020008","pct_p0020009","pct_p0020010","pct_p0020011","pct_h0010002","pct_h0010003","sumlev","region","division","state","statens","county","countycc","countyns","cousub","cousubcc","cousubns","submcd","submcdcc","submcdns","estate","estatecc","estatens","concit","concitcc","concitns","place","placecc","placens","tract","blkgrp","block","aianhh","aihhtli","aianhhfp","aianhhcc","aianhhns","aits","aitsfp","aitscc","aitsns","ttract","tblkgrp","anrc","anrccc","anrcns","cbsa","memi","csa","metdiv","necta","nmemi","cnecta","nectadiv","cbsapci","nectapci","ua","uatype","ur","cd116","sldu18","sldl18","vtd","vtdi","zcta","sdelm","sdsec","sduni","puma","arealand","areawatr","aland","awater","suffix","basename","funcstat","gcuni","pop100","hu100","partflag","uga","intptlat","intptlon","shape_area","shape_length"
"MULTIPOLYGON (((-119.355528525314 35.790283972604, -119.355456525344 35.790282972126, -119.355204525449 35.790282972126, -119.355140525875 35.790110972096, -119.350182523497 35.775723970981, -119.346987522357 35.766424970477, -119.346916522212 35.766153970534, -119.346836521846 35.765883970452, -119.346747522158 35.765614970242, -119.346648521525 35.765348970769, -119.346541521395 35.765085970605, -119.346424522118 35.764823970369, -119.346299521546 35.764565970289, -119.346165521652 35.764310970329, -119.346022521536 35.764057970438, -119.345870521201 35.763808970071, -119.345710521367 35.763563970723, -119.34551052135 35.763301970576, -119.345324521578 35.763034970566, -119.345151521325 35.762760970451, -119.344991521492 35.762481970356, -119.344846521727 35.762196970127, -119.344714521482 35.761908970017, -119.344458521389 35.761212970488, -119.345439521205 35.761209970144, -119.345485521236 35.761209970144, -119.345993521224 35.762633969915, -119.346200521812 35.763253969961, -119.346377521364 35.763747970143, -119.346781521595 35.76491097052, -119.350542523348 35.775817971117, -119.354033524764 35.785912971805, -119.354483525026 35.787246972568, -119.354803525591 35.788185972094, -119.355169525289 35.78922997208, -119.355379525351 35.789822972516, -119.355482525283 35.790146972607, -119.355528525314 35.790283972604)))","402638","060290045002000","BLOCK 2000","Kern County","California","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,"750","4","9","06","01779778","029","H1","02054176","93570","Z5","01935362",,,,,,,"99999","99","99999999","99999","99","99999999","004500","2","2000","9999","9","99999","99","99999999","999","99999","99","99999999","999999","9","99999","99","99999999","12540","1","999","99999","99999","9","999","99999","9","9",,,,"21","014","032",,,,"31350","10860","99999",,"110467","0","110467","0",,"2000","S",,"0","0",,"99999","+35.7740468","-119.3496952","168168.00390625","8464.37162627687"
"MULTIPOLYGON (((-96.717718581682 33.998759968381, -96.717715581309 33.998805968473, -96.717705581263 33.998878968601, -96.717661581781 33.998868968883, -96.71744958117 33.998844968661, -96.717235581808 33.998821968629, -96.716680581066 33.998775968546, -96.716424580973 33.998754968888, -96.716364581597 33.998654968531, -96.716184581672 33.998357968847, -96.716124581398 33.998258968225, -96.716431581544 33.998258968225, -96.716442581415 33.998257968768, -96.716820581707 33.998251968297, -96.71718558158 33.99825496816, -96.717396581467 33.998266968355, -96.717714581484 33.998285968474, -96.717715581309 33.998403968412, -96.717716582032 33.998482968595, -96.71772458153 33.998679968259, -96.717718581682 33.998759968381)))","1643751","400950948051056","BLOCK 1056","Marshall County","Oklahoma","8","4","0","0","2","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","2","0","0","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","25","25","0","0","25","0","0","0","50","100","0","750","3","7","40","01102857","095","H1","01101832","93081","Z5","01937867",,,,,,,"99999","99","99999999","39900","C1","02412835","094805","1","1056","5580","R","13925","D6","02418818","999","99999","99","99999999","999999","9","99999","99","99999999","99999","9","999","99999","99999","9","999","99999","N","N",,,,"02","006","049","000204","A",,"99999","99999","16590",,"8047","0","8047","0",,"1056","S",,"8","1",,"99999","+33.9985203","-96.7170090","11737.8203125","475.045090574427"
"MULTIPOLYGON (((-107.083848998529 42.841453660362, -107.082325998389 42.842460660352, -107.081782998241 42.843170660469, -107.081766998347 42.843192660391, -107.080772998112 42.84369566086, -107.079529997457 42.844564661215, -107.078473997298 42.8451596612, -107.076671997499 42.845822661264, -107.074527996496 42.846760661951, -107.074501996556 42.846776661863, -107.072228996579 42.848270661818, -107.071771996645 42.847792661952, -107.071202996557 42.847195662078, -107.071171995697 42.846166662037, -107.071088995856 42.846069661754, -107.070658995686 42.845569661596, -107.070425996058 42.845297661823, -107.070270995348 42.844223661549, -107.070407995616 42.842986661358, -107.070456995121 42.842553661605, -107.070704994818 42.84122766126, -107.070549995008 42.840610661435, -107.069958994281 42.839604661497, -107.069430994201 42.839055661358, -107.069088993894 42.83784366142, -107.068497994065 42.837180661362, -107.067247993738 42.836239660922, -107.067130993562 42.836151661167, -107.066323992924 42.835877660842, -107.066074993402 42.835420661343, -107.066074993402 42.834253660874, -107.066975992853 42.83402566048, -107.068078993766 42.833930660892, -107.068839993474 42.83386566043, -107.06998899352 42.833407660539, -107.07401299414 42.832575660081, -107.075083994368 42.832354660239, -107.075953994754 42.831988659688, -107.076139995425 42.832559659785, -107.076783994957 42.833629659912, -107.076854995102 42.833748659954, -107.077072995561 42.834617659899, -107.077320995258 42.834983660031, -107.079402996337 42.836217659843, -107.080086996951 42.836743659981, -107.080578997045 42.837362660097, -107.08083299659 42.837681660185, -107.081267996784 42.837841660236, -107.081702996977 42.838183660143, -107.081817997503 42.838594659988, -107.081951997397 42.839075660283, -107.082097996987 42.839324659902, -107.082635998011 42.840241660036, -107.083008997381 42.840355660398, -107.083755997744 42.840607660453, -107.083735997652 42.840727660117, -107.083662997857 42.841178660614, -107.083848998529 42.841453660362)))","3226473","560250018021553","BLOCK 1553","Natrona County","Wyoming","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,"750","4","8","56","01779807","025","H1","01605077","91705","Z5","01939714",,,,,,,"99999","99","99999999","99999","99","99999999","001802","1","1553","9999","9","99999","99","99999999","999","99999","99","99999999","999999","9","99999","99","99999999","16220","1","999","99999","99999","9","999","99999","9","9",,,,"00","030","038","001104","A",,"99999","99999","04510",,"1373551","0","1373551","0",,"1553","S",,"0","0",,"99999","+42.8396209","-107.0748239","2555960.80078125","6992.83520969634"
"MULTIPOLYGON (((-75.741157943829 39.793198012698, -75.741144943411 39.793311012771, -75.741105943951 39.793522012373, -75.740599943613 39.793480012808, -75.740531943841 39.793469012671, -75.74034194387 39.793425012797, -75.740261943504 39.793383012482, -75.740182943861 39.793327012943, -75.74013894348 39.793283012978, -75.740109943168 39.79323601256, -75.739833942983 39.792600012869, -75.739822943113 39.792528012339, -75.73981794309 39.792454012807, -75.739826943311 39.792398012512, -75.739883943212 39.792267012285, -75.739946942961 39.792198012565, -75.740023942954 39.792148012315, -75.740112943541 39.792109012384, -75.740224943694 39.792074012375, -75.740341942971 39.792060012228, -75.740449943825 39.792062012545, -75.740567943826 39.792076012691, -75.740667943385 39.792107012759, -75.740779943538 39.792165012224, -75.740846943485 39.792208012749, -75.740878943272 39.792249012244, -75.740913943432 39.792316012294, -75.741154943456 39.792964012904, -75.741160943304 39.793106012691, -75.741157943829 39.793198012698)))","6428406","420293065011008","BLOCK 1008","Chester County","Pennsylvania","33","32","29","0","0","0","0","3","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","29","29","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","23","20","0","0","0","0","3","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","20","20","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","7","1","0","0","0","0","0","0","0","0","0","0","72.7","12.1","87.9","0","0","0","0","0","0","87.5","12.5","750","1","2","42","01779798","029","H1","01209174","53608","T1","01216184",,,,,,,"99999","99","99999999","99999","99","99999999","306501","1","1008","9999","9","99999","99","99999999","999","99999","99","99999999","999999","9","99999","99","99999999","37980","1","428","33874","99999","9","999","99999","9","9",,,,"06","019","158","000755","A",,"99999","99999","12690",,"14032","0","14032","0",,"1008","S",,"33","8",,"99999","+39.7927775","-75.7405126","23796.77734375","591.170005303813"
"MULTIPOLYGON (((-78.203023465735 35.564854047535, -78.202799465429 35.564939048069, -78.202130464884 35.5651960477, -78.201907465301 35.56528204752, -78.201812464866 35.565109048136, -78.201527465359 35.5645910474, -78.20143346475 35.564419047646, -78.201655465406 35.564328047864, -78.202325464877 35.564058047623, -78.202548465358 35.563968047828, -78.202643464895 35.564145047597, -78.2029284653 35.564676047483, -78.203023465735 35.564854047535)))","6173828","371010401022021","BLOCK 2021","Johnston County","North Carolina","9","6","5","1","0","0","0","0","3","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","6","5","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","33.3","22.2","55.6","11.1","0","0","0","0","11.1","100","0","750","3","5","37","01027616","101","H1","01026327","92048","Z1","01026852",,,,,,,"99999","99","99999999","42620","C1","02406155","040102","2","2021","9999","9","99999","99","99999999","999","99999","99","99999999","999999","9","99999","99","99999999","39580","1","450","99999","99999","9","999","99999","N","N",,,,"02","010","028","00PR19","A",,"99999","99999","02370",,"11913","0","11913","0",,"2021","S",,"9","4",,"99999","+35.5646219","-78.2022271","18042.859375","537.592232122999"
"MULTIPOLYGON (((-78.228325550571 36.998723351447, -78.228116550334 36.998819351119, -78.227442550664 36.999169351541, -78.227302550024 36.999238351473, -78.22696355009 36.99881735162, -78.227307550047 36.998622351101, -78.227965550721 36.998287351323, -78.228229550312 36.998157351322, -78.228572550443 36.998580351464, -78.228325550571 36.998723351447)))","5887499","511119301001092","BLOCK 1092","Lunenburg County","Virginia","11","11","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","36.4","0","72.7","27.3","0","0","0","0","0","100","0","750","3","5","51","01779803","111","H1","01492239","95111","Z1","01927448",,,,,,,"99999","99","99999999","81024","C1","02391459","930100","1","1092","9999","9","99999","99","99999999","999","99999","99","99999999","999999","9","99999","99","99999999","99999","9","999","99999","99999","9","999","99999","N","N",,,,"05","015","061","000101","A",,"99999","99999","02310",,"7678","0","7678","0",,"1092","S",,"11","5",,"99999","+36.9986890","-78.2277645","12060.0859375","476.969934910377"
"MULTIPOLYGON (((-85.845627621012 33.736028377093, -85.845243620872 33.735925376909, -85.844484619916 33.735723376603, -85.844240620416 33.735658376836, -85.844225620348 33.734674376141, -85.844209620454 33.733052375944, -85.84500962052 33.733036375956, -85.845139620217 33.733021376292, -85.845452620211 33.732930376428, -85.845615620418 33.732918376233, -85.845608620745 33.733242376413, -85.845616620243 33.734308376519, -85.84564662038 33.735558376351, -85.845627621012 33.736028377093)))","4587441","010150017001010","BLOCK 1010","Calhoun County","Alabama","43","33","15","16","0","2","0","0","10","10","1","3","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","38","33","15","16","0","2","0","0","5","5","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","32","14","16","0","2","0","0","9","9","1","3","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","37","32","14","16","0","2","0","0","5","5","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","17","0","0","0","0","0","0","0","0","0","0","0","95.3","11.6","34.9","37.2","0","4.7","0","0","11.6","100","0","750","3","6","01","01779775","015","H1","00161533","90099","Z5","00161600",,,,,,,"99999","99","99999999","67608","U1","02402815","001700","1","1010","9999","9","99999","99","99999999","999","99999","99","99999999","999999","9","99999","99","99999999","11500","1","999","99999","99999","9","999","99999","N","N",,,,"03","012","036","000019","A",,"99999","99999","00540",,"40702","0","40702","0",,"1010","S",,"43","17",,"99999","+33.7344253","-85.8449402","59004.65234375","1086.19996805223"
"MULTIPOLYGON (((-105.029832116394 39.7311444154, -105.029599116766 39.731143415047, -105.028900116982 39.73114041537, -105.02866811628 39.731139415018, -105.02866811628 39.730775414807, -105.02867011593 39.72968341508, -105.028671116653 39.729320415161, -105.028901115908 39.729319414782, -105.029590116545 39.729318415093, -105.029821116523 39.729318415093, -105.029823116173 39.72968341508, -105.029829116919 39.730778415191, -105.029832116394 39.7311444154)))","1114909","080310009053003","BLOCK 3003","Denver County","Colorado","90","72","35","0","1","0","0","36","18","17","2","0","0","0","14","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67","23","23","22","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65","54","30","0","1","0","0","23","11","10","2","0","0","0","7","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","22","22","21","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","24","0","0","0","0","0","0","0","0","0","0","0","72.2","74.4","24.4","0","1.1","0","0","0","0","100","0","750","4","8","08","01779779","031","H6","00198131","91007","Z5","01935444",,,,,,,"99999","99","99999999","20000","C1","02410324","000905","3","3003","9999","9","99999","99","99999999","999","99999","99","99999999","999999","9","99999","99","99999999","19740","1","216","99999","99999","9","999","99999","Y","N",,,,"01","034","004","031430","A",,"99999","99999","03360",,"20075","0","20075","0",,"3003","S",,"90","24",,"99999","+39.7302258","-105.0292380","33984.15625","785.201971131906"
"MULTIPOLYGON (((-86.702375002987 36.022742811897, -86.702332002431 36.022924812082, -86.702289002774 36.023012812133, -86.70223600307 36.023091811715, -86.7021070023 36.023205812213, -86.702042002901 36.023256812287, -86.701978002429 36.023299812424, -86.701936002596 36.023295812108, -86.701795003029 36.023365811794, -86.701554003005 36.023487811782, -86.701267002051 36.022989812046, -86.701230002241 36.02291381225, -86.701190002058 36.022849811945, -86.701145002751 36.022773812014, -86.701125002659 36.022728812144, -86.701110002591 36.022678812179, -86.701094002697 36.022626812006, -86.701081002278 36.022568811997, -86.701069002583 36.022507812041, -86.701054002514 36.022443812132, -86.701033002598 36.022376812263, -86.701015002156 36.022308811882, -86.700989002217 36.022169811753, -86.700975001973 36.022098812001, -86.700968002301 36.022029811648, -86.70095700243 36.021958811769, -86.700935002689 36.021883812166, -86.700914001874 36.021809811499, -86.700893001957 36.021733812018, -86.700876002239 36.021657811737, -86.700864002543 36.021581812109, -86.700847001927 36.02150281174, -86.70088500246 36.021483811621, -86.700948002209 36.021478811474, -86.701016001981 36.02147081211, -86.701122002286 36.021461811554, -86.701188002409 36.021452811723, -86.701262002028 36.021442811425, -86.701338002196 36.021431811386, -86.701419002387 36.021418811867, -86.701499002753 36.021407811825, -86.701582002594 36.021396811782, -86.70166400261 36.021385811737, -86.701744002077 36.021373811951, -86.701815002222 36.021362811902, -86.701916002505 36.021349811645, -86.701960002886 36.021345811957, -86.701964002185 36.021357811748, -86.701994002322 36.021440811946, -86.702027002833 36.021528811475, -86.702054002597 36.021608811555, -86.702082002186 36.021693811688, -86.702110002673 36.021779811464, -86.702140002811 36.021869811534, -86.702171002773 36.021962812153, -86.702202002735 36.022057812125, -86.702235002347 36.022154812169, -86.702267003032 36.022249811909, -86.702299002819 36.022349811627, -86.702330002781 36.022447811765, -86.702371002789 36.02264581185, -86.702375002987 36.022742811897)))","5100670","470370191212003","BLOCK 2003","Davidson County","Tennessee","74","72","51","15","2","3","0","1","2","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","73","72","51","15","2","3","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","58","43","10","2","3","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","58","58","43","10","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","31","3","0","0","0","0","0","0","0","0","0","0","79.7","1.4","68.9","20.3","2.7","4.1","0","1.4","1.4","91.2","8.8","750","3","6","47","01325873","037","H6","01639737","95890","Z1","02464004",,,,,,,"52004","C3","02405091","52006","C8","02405092","019121","2","2003","9999","9","99999","99","99999999","999","99999","99","99999999","999999","9","99999","99","99999999","34980","1","400","99999","99999","9","999","99999","Y","N",,,,"05","021","053","001942","A",,"99999","99999","03180",,"22073","0","22073","0",,"2003","S",,"74","34",,"99999","+36.0223275","-86.7016383","33814.25","757.299050795392"
