"geo_name","year","industry","difference_1990","percentchange_1990","source"
"San Francisco","2015","Total","111500","0.1978","EDD_CES"
"San Francisco","2016","Total","140200","0.2488","EDD_CES"
"San Francisco","2017","Total","155300","0.2756","EDD_CES"
"San Mateo","1990","Total","0","0.00","EDD_CES"
"San Mateo","1991","Total","-900","-0.0029","EDD_CES"
"San Mateo","1992","Total","-8100","-0.0263","EDD_CES"
"San Mateo","1993","Total","-8800","-0.0286","EDD_CES"
"San Mateo","1994","Total","-7100","-0.0231","EDD_CES"
"San Mateo","1995","Total","2900","0.0094","EDD_CES"
"San Mateo","1996","Total","16100","0.0523","EDD_CES"
"San Mateo","1997","Total","28800","0.0935","EDD_CES"
"San Mateo","1998","Total","40400","0.1312","EDD_CES"
"San Mateo","1999","Total","53400","0.1734","EDD_CES"
"San Mateo","2000","Total","71000","0.2306","EDD_CES"
"San Mateo","2001","Total","65000","0.2111","EDD_CES"
"San Mateo","2002","Total","38800","0.126","EDD_CES"
"San Mateo","2003","Total","24600","0.0799","EDD_CES"
"San Mateo","2004","Total","23000","0.0747","EDD_CES"
"San Mateo","2005","Total","23300","0.0757","EDD_CES"
"San Mateo","2006","Total","29500","0.0958","EDD_CES"
"San Mateo","2007","Total","35000","0.1137","EDD_CES"
"San Mateo","2008","Total","34500","0.112","EDD_CES"
"San Mateo","2009","Total","16300","0.0529","EDD_CES"
"San Mateo","2010","Total","9800","0.0318","EDD_CES"
"San Mateo","2011","Total","18200","0.0591","EDD_CES"
"San Mateo","2012","Total","31200","0.1013","EDD_CES"
"San Mateo","2013","Total","45600","0.1481","EDD_CES"
"San Mateo","2014","Total","62000","0.2014","EDD_CES"
"San Mateo","2015","Total","69100","0.2244","EDD_CES"
"San Mateo","2016","Total","83200","0.2702","EDD_CES"
"San Mateo","2017","Total","92500","0.3004","EDD_CES"
"Santa Clara","1990","Total","0","0.00","EDD_CES"
"Santa Clara","1991","Total","-6100","-0.0074","EDD_CES"
"Santa Clara","1992","Total","-19600","-0.0237","EDD_CES"
"Santa Clara","1993","Total","-15200","-0.0184","EDD_CES"
"Santa Clara","1994","Total","-13200","-0.016","EDD_CES"
"Santa Clara","1995","Total","18600","0.0225","EDD_CES"
"Santa Clara","1996","Total","66400","0.0804","EDD_CES"
"Santa Clara","1997","Total","113200","0.1371","EDD_CES"
"Santa Clara","1998","Total","143600","0.1739","EDD_CES"
"Santa Clara","1999","Total","156700","0.1897","EDD_CES"
"Santa Clara","2000","Total","214500","0.2597","EDD_CES"
"Santa Clara","2001","Total","187200","0.2267","EDD_CES"
"Santa Clara","2002","Total","86900","0.1052","EDD_CES"
"Santa Clara","2003","Total","40700","0.0493","EDD_CES"
"Santa Clara","2004","Total","34600","0.0419","EDD_CES"
"Santa Clara","2005","Total","42700","0.0517","EDD_CES"
"Santa Clara","2006","Total","63200","0.0765","EDD_CES"
"Santa Clara","2007","Total","84800","0.1027","EDD_CES"
"Santa Clara","2008","Total","92700","0.1122","EDD_CES"
"Santa Clara","2009","Total","36800","0.0446","EDD_CES"
"Santa Clara","2010","Total","34500","0.0418","EDD_CES"
"Santa Clara","2011","Total","55200","0.0668","EDD_CES"
"Santa Clara","2012","Total","88700","0.1074","EDD_CES"
"Santa Clara","2013","Total","124800","0.1511","EDD_CES"
"Santa Clara","2014","Total","165200","0.20","EDD_CES"
"Santa Clara","2015","Total","203000","0.2458","EDD_CES"
"Santa Clara","2016","Total","234700","0.2842","EDD_CES"
"Santa Clara","2017","Total","261000","0.316","EDD_CES"
"Solano","1990","Total","0","0.00","EDD_CES"
"Solano","1991","Total","700","0.0071","EDD_CES"
"Solano","1992","Total","3000","0.0304","EDD_CES"
"Solano","1993","Total","2200","0.0223","EDD_CES"
"Solano","1994","Total","1500","0.0152","EDD_CES"
"Solano","1995","Total","1600","0.0162","EDD_CES"
"Solano","1996","Total","1900","0.0193","EDD_CES"
"Solano","1997","Total","5600","0.0567","EDD_CES"
"Solano","1998","Total","9400","0.0952","EDD_CES"
"Solano","1999","Total","15100","0.153","EDD_CES"
"Solano","2000","Total","20100","0.2036","EDD_CES"
"Solano","2001","Total","22300","0.2259","EDD_CES"
"Solano","2002","Total","25500","0.2584","EDD_CES"
"Solano","2003","Total","28800","0.2918","EDD_CES"
"Solano","2004","Total","30200","0.306","EDD_CES"
"Solano","2005","Total","33500","0.3394","EDD_CES"
"Solano","2006","Total","34400","0.3485","EDD_CES"
"Solano","2007","Total","33100","0.3354","EDD_CES"
"Solano","2008","Total","30300","0.307","EDD_CES"
"Solano","2009","Total","26200","0.2655","EDD_CES"
"Solano","2010","Total","22300","0.2259","EDD_CES"
"Solano","2011","Total","21800","0.2209","EDD_CES"
"Solano","2012","Total","24000","0.2432","EDD_CES"
"Solano","2013","Total","27600","0.2796","EDD_CES"
"Solano","2014","Total","30700","0.311","EDD_CES"
"Solano","2015","Total","35300","0.3576","EDD_CES"
"Solano","2016","Total","39200","0.3972","EDD_CES"
"Solano","2017","Total","41300","0.4184","EDD_CES"
"Sonoma","1990","Total","0","0.00","EDD_CES"
"Sonoma","1991","Total","3800","0.0262","EDD_CES"
"Sonoma","1992","Total","2700","0.0186","EDD_CES"
"Sonoma","1993","Total","4800","0.0331","EDD_CES"
"Sonoma","1994","Total","7500","0.0517","EDD_CES"
"Sonoma","1995","Total","10400","0.0717","EDD_CES"
"Sonoma","1996","Total","17600","0.1214","EDD_CES"
"Sonoma","1997","Total","26000","0.1793","EDD_CES"
"Sonoma","1998","Total","33700","0.2324","EDD_CES"
"Sonoma","1999","Total","39600","0.2731","EDD_CES"
"Sonoma","2000","Total","46600","0.3214","EDD_CES"
"Sonoma","2001","Total","49900","0.3441","EDD_CES"
"Sonoma","2002","Total","46500","0.3207","EDD_CES"
"Sonoma","2003","Total","43200","0.2979","EDD_CES"
"Sonoma","2004","Total","45100","0.311","EDD_CES"
"Sonoma","2005","Total","46900","0.3234","EDD_CES"
"Sonoma","2006","Total","49700","0.3428","EDD_CES"
"Sonoma","2007","Total","51500","0.3552","EDD_CES"
"Sonoma","2008","Total","46900","0.3234","EDD_CES"
"Sonoma","2009","Total","32800","0.2262","EDD_CES"
"Sonoma","2010","Total","29400","0.2028","EDD_CES"
"Sonoma","2011","Total","31600","0.2179","EDD_CES"
"Sonoma","2012","Total","34700","0.2393","EDD_CES"
"Sonoma","2013","Total","42900","0.2959","EDD_CES"
"Sonoma","2014","Total","52200","0.36","EDD_CES"
"Sonoma","2015","Total","58000","0.40","EDD_CES"
"Sonoma","2016","Total","62800","0.4331","EDD_CES"
"Sonoma","2017","Total","67300","0.4641","EDD_CES"
"Alameda","1990","Farm","0","0.00","EDD_CES"
"Alameda","1991","Farm","-100","-0.0714","EDD_CES"
"Alameda","1992","Farm","-100","-0.0714","EDD_CES"
"Alameda","1993","Farm","0","0.00","EDD_CES"
"Alameda","1994","Farm","-200","-0.1429","EDD_CES"
"Alameda","1995","Farm","-200","-0.1429","EDD_CES"
"Alameda","1996","Farm","-300","-0.2143","EDD_CES"
"Alameda","1997","Farm","-400","-0.2857","EDD_CES"
"Alameda","1998","Farm","-400","-0.2857","EDD_CES"
"Alameda","1999","Farm","-500","-0.3571","EDD_CES"
"Alameda","2000","Farm","-600","-0.4286","EDD_CES"
"Alameda","2001","Farm","-500","-0.3571","EDD_CES"
"Alameda","2002","Farm","-600","-0.4286","EDD_CES"
"Alameda","2003","Farm","-800","-0.5714","EDD_CES"
"Alameda","2004","Farm","-700","-0.50","EDD_CES"
"Alameda","2005","Farm","-700","-0.50","EDD_CES"
"Alameda","2006","Farm","-600","-0.4286","EDD_CES"
"Alameda","2007","Farm","-600","-0.4286","EDD_CES"
"Alameda","2008","Farm","-700","-0.50","EDD_CES"
"Alameda","2009","Farm","-700","-0.50","EDD_CES"
"Alameda","2010","Farm","-700","-0.50","EDD_CES"
"Alameda","2011","Farm","-700","-0.50","EDD_CES"
"Alameda","2012","Farm","-700","-0.50","EDD_CES"
"Alameda","2013","Farm","-800","-0.5714","EDD_CES"
"Alameda","2014","Farm","-900","-0.6429","EDD_CES"
"Alameda","2015","Farm","-900","-0.6429","EDD_CES"
"Alameda","2016","Farm","-900","-0.6429","EDD_CES"
"Alameda","2017","Farm","-800","-0.5714","EDD_CES"
"Contra Costa","1990","Farm","0","0.00","EDD_CES"
"Contra Costa","1991","Farm","0","0.00","EDD_CES"
"Contra Costa","1992","Farm","-100","-0.0769","EDD_CES"
"Contra Costa","1993","Farm","0","0.00","EDD_CES"
"Contra Costa","1994","Farm","-100","-0.0769","EDD_CES"
"Contra Costa","1995","Farm","-300","-0.2308","EDD_CES"
"Contra Costa","1996","Farm","-300","-0.2308","EDD_CES"
"Contra Costa","1997","Farm","-200","-0.1538","EDD_CES"
"Contra Costa","1998","Farm","-400","-0.3077","EDD_CES"
"Contra Costa","1999","Farm","0","0.00","EDD_CES"
"Contra Costa","2000","Farm","900","0.6923","EDD_CES"
"Contra Costa","2001","Farm","800","0.6154","EDD_CES"
"Contra Costa","2002","Farm","800","0.6154","EDD_CES"
"Contra Costa","2003","Farm","700","0.5385","EDD_CES"
"Contra Costa","2004","Farm","-500","-0.3846","EDD_CES"
"Contra Costa","2005","Farm","-500","-0.3846","EDD_CES"
"Contra Costa","2006","Farm","-600","-0.4615","EDD_CES"
"Contra Costa","2007","Farm","-600","-0.4615","EDD_CES"
"Contra Costa","2008","Farm","-600","-0.4615","EDD_CES"
"Contra Costa","2009","Farm","-500","-0.3846","EDD_CES"
"Contra Costa","2010","Farm","-600","-0.4615","EDD_CES"
"Contra Costa","2011","Farm","-500","-0.3846","EDD_CES"
"Contra Costa","2012","Farm","-500","-0.3846","EDD_CES"
"Contra Costa","2013","Farm","-500","-0.3846","EDD_CES"
"Contra Costa","2014","Farm","-500","-0.3846","EDD_CES"
"Contra Costa","2015","Farm","-600","-0.4615","EDD_CES"
"Contra Costa","2016","Farm","-500","-0.3846","EDD_CES"
"Contra Costa","2017","Farm","-500","-0.3846","EDD_CES"
"Marin","1990","Farm","0","0.00","EDD_CES"
"Marin","1991","Farm","-100","-0.1429","EDD_CES"
"Marin","1992","Farm","0","0.00","EDD_CES"
"Marin","1993","Farm","0","0.00","EDD_CES"
"Marin","1994","Farm","100","0.1429","EDD_CES"
"Marin","1995","Farm","0","0.00","EDD_CES"
"Marin","1996","Farm","-200","-0.2857","EDD_CES"
"Marin","1997","Farm","-200","-0.2857","EDD_CES"
"Marin","1998","Farm","-200","-0.2857","EDD_CES"
"Marin","1999","Farm","-200","-0.2857","EDD_CES"
"Marin","2000","Farm","-200","-0.2857","EDD_CES"
"Marin","2001","Farm","-200","-0.2857","EDD_CES"
"Marin","2002","Farm","-200","-0.2857","EDD_CES"
"Marin","2003","Farm","-100","-0.1429","EDD_CES"
"Marin","2004","Farm","0","0.00","EDD_CES"
"Marin","2005","Farm","-100","-0.1429","EDD_CES"
"Marin","2006","Farm","0","0.00","EDD_CES"
"Marin","2007","Farm","-200","-0.2857","EDD_CES"
"Marin","2008","Farm","-200","-0.2857","EDD_CES"
"Marin","2009","Farm","-200","-0.2857","EDD_CES"
"Marin","2010","Farm","-200","-0.2857","EDD_CES"
"Marin","2011","Farm","-300","-0.4286","EDD_CES"
"Marin","2012","Farm","-300","-0.4286","EDD_CES"
"Marin","2013","Farm","-300","-0.4286","EDD_CES"
"Marin","2014","Farm","-300","-0.4286","EDD_CES"
"Marin","2015","Farm","-400","-0.5714","EDD_CES"
"Marin","2016","Farm","-400","-0.5714","EDD_CES"
"Marin","2017","Farm","-400","-0.5714","EDD_CES"
"Napa","1990","Farm","0","0.00","EDD_CES"
"Napa","1991","Farm","0","0.00","EDD_CES"
"Napa","1992","Farm","0","0.00","EDD_CES"
"Napa","1993","Farm","0","0.00","EDD_CES"
"Napa","1994","Farm","-100","-0.0294","EDD_CES"
"Napa","1995","Farm","200","0.0588","EDD_CES"
"Napa","1996","Farm","400","0.1176","EDD_CES"
"Napa","1997","Farm","800","0.2353","EDD_CES"
"Napa","1998","Farm","1000","0.2941","EDD_CES"
"Napa","1999","Farm","1000","0.2941","EDD_CES"
"Napa","2000","Farm","1500","0.4412","EDD_CES"
"Napa","2001","Farm","1900","0.5588","EDD_CES"
"Napa","2002","Farm","1900","0.5588","EDD_CES"
"Napa","2003","Farm","1500","0.4412","EDD_CES"
"Napa","2004","Farm","1300","0.3824","EDD_CES"
"Napa","2005","Farm","1200","0.3529","EDD_CES"
"Napa","2006","Farm","1300","0.3824","EDD_CES"
"Napa","2007","Farm","1500","0.4412","EDD_CES"
"Napa","2008","Farm","1500","0.4412","EDD_CES"
"Napa","2009","Farm","1500","0.4412","EDD_CES"
"Napa","2010","Farm","1300","0.3824","EDD_CES"
"Napa","2011","Farm","1400","0.4118","EDD_CES"
"Napa","2012","Farm","1400","0.4118","EDD_CES"
"Napa","2013","Farm","1600","0.4706","EDD_CES"
"Napa","2014","Farm","1500","0.4412","EDD_CES"
"Napa","2015","Farm","1600","0.4706","EDD_CES"
"Napa","2016","Farm","1600","0.4706","EDD_CES"
"Napa","2017","Farm","1700","0.50","EDD_CES"
"San Francisco","1990","Farm","0","0.00","EDD_CES"
"San Francisco","1991","Farm","0","0.00","EDD_CES"
"San Francisco","1992","Farm","0","0.00","EDD_CES"
"San Francisco","1993","Farm","0","0.00","EDD_CES"
"San Francisco","1994","Farm","0","0.00","EDD_CES"
"San Francisco","1995","Farm","-200","-0.3333","EDD_CES"
"San Francisco","1996","Farm","-200","-0.3333","EDD_CES"
"San Francisco","1997","Farm","-400","-0.6667","EDD_CES"
"San Francisco","1998","Farm","-300","-0.50","EDD_CES"
"San Francisco","1999","Farm","-400","-0.6667","EDD_CES"
"San Francisco","2000","Farm","-300","-0.50","EDD_CES"
"San Francisco","2001","Farm","-400","-0.6667","EDD_CES"
"San Francisco","2002","Farm","-300","-0.50","EDD_CES"
"San Francisco","2003","Farm","-300","-0.50","EDD_CES"
"San Francisco","2004","Farm","-300","-0.50","EDD_CES"
"San Francisco","2005","Farm","-300","-0.50","EDD_CES"
"San Francisco","2006","Farm","-400","-0.6667","EDD_CES"
"San Francisco","2007","Farm","-400","-0.6667","EDD_CES"
"San Francisco","2008","Farm","-300","-0.50","EDD_CES"
"San Francisco","2009","Farm","-300","-0.50","EDD_CES"
"San Francisco","2010","Farm","-300","-0.50","EDD_CES"
"San Francisco","2011","Farm","-400","-0.6667","EDD_CES"
"San Francisco","2012","Farm","-500","-0.8333","EDD_CES"
"San Francisco","2013","Farm","-500","-0.8333","EDD_CES"
"San Francisco","2014","Farm","-400","-0.6667","EDD_CES"
"San Francisco","2015","Farm","-400","-0.6667","EDD_CES"
"San Francisco","2016","Farm","-400","-0.6667","EDD_CES"
"San Francisco","2017","Farm","-400","-0.6667","EDD_CES"
"San Mateo","1990","Farm","0","0.00","EDD_CES"
"San Mateo","1991","Farm","0","0.00","EDD_CES"
"San Mateo","1992","Farm","0","0.00","EDD_CES"
"San Mateo","1993","Farm","300","0.1154","EDD_CES"
"San Mateo","1994","Farm","200","0.0769","EDD_CES"
"San Mateo","1995","Farm","0","0.00","EDD_CES"
"San Mateo","1996","Farm","100","0.0385","EDD_CES"
"San Mateo","1997","Farm","300","0.1154","EDD_CES"
"San Mateo","1998","Farm","300","0.1154","EDD_CES"
"San Mateo","1999","Farm","300","0.1154","EDD_CES"
"San Mateo","2000","Farm","300","0.1154","EDD_CES"
"San Mateo","2001","Farm","300","0.1154","EDD_CES"
"San Mateo","2002","Farm","100","0.0385","EDD_CES"
"San Mateo","2003","Farm","0","0.00","EDD_CES"
"San Mateo","2004","Farm","-400","-0.1538","EDD_CES"
"San Mateo","2005","Farm","-700","-0.2692","EDD_CES"
"San Mateo","2006","Farm","-700","-0.2692","EDD_CES"
"San Mateo","2007","Farm","-600","-0.2308","EDD_CES"
"San Mateo","2008","Farm","-700","-0.2692","EDD_CES"
"San Mateo","2009","Farm","-900","-0.3462","EDD_CES"
"San Mateo","2010","Farm","-900","-0.3462","EDD_CES"
"San Mateo","2011","Farm","-1000","-0.3846","EDD_CES"
"San Mateo","2012","Farm","-1000","-0.3846","EDD_CES"
"San Mateo","2013","Farm","-900","-0.3462","EDD_CES"
"San Mateo","2014","Farm","-800","-0.3077","EDD_CES"
"San Mateo","2015","Farm","-800","-0.3077","EDD_CES"
"San Mateo","2016","Farm","-800","-0.3077","EDD_CES"
"San Mateo","2017","Farm","-900","-0.3462","EDD_CES"
"Santa Clara","1990","Farm","0","0.00","EDD_CES"
"Santa Clara","1991","Farm","200","0.0408","EDD_CES"
"Santa Clara","1992","Farm","200","0.0408","EDD_CES"
"Santa Clara","1993","Farm","500","0.102","EDD_CES"
"Santa Clara","1994","Farm","200","0.0408","EDD_CES"
"Santa Clara","1995","Farm","-400","-0.0816","EDD_CES"
"Santa Clara","1996","Farm","200","0.0408","EDD_CES"
"Santa Clara","1997","Farm","200","0.0408","EDD_CES"
"Santa Clara","1998","Farm","300","0.0612","EDD_CES"
"Santa Clara","1999","Farm","400","0.0816","EDD_CES"
"Santa Clara","2000","Farm","100","0.0204","EDD_CES"
"Santa Clara","2001","Farm","-300","-0.0612","EDD_CES"
"Santa Clara","2002","Farm","-400","-0.0816","EDD_CES"
"Santa Clara","2003","Farm","-700","-0.1429","EDD_CES"
"Santa Clara","2004","Farm","-800","-0.1633","EDD_CES"
"Santa Clara","2005","Farm","-1000","-0.2041","EDD_CES"
"Santa Clara","2006","Farm","-1100","-0.2245","EDD_CES"
"Santa Clara","2007","Farm","-1000","-0.2041","EDD_CES"
"Santa Clara","2008","Farm","-1200","-0.2449","EDD_CES"
"Santa Clara","2009","Farm","-1400","-0.2857","EDD_CES"
"Santa Clara","2010","Farm","-1400","-0.2857","EDD_CES"
"Santa Clara","2011","Farm","-1500","-0.3061","EDD_CES"
"Santa Clara","2012","Farm","-1600","-0.3265","EDD_CES"
"Santa Clara","2013","Farm","-1600","-0.3265","EDD_CES"
"Santa Clara","2014","Farm","-1400","-0.2857","EDD_CES"
"Santa Clara","2015","Farm","-1200","-0.2449","EDD_CES"
"Santa Clara","2016","Farm","-1000","-0.2041","EDD_CES"
"Santa Clara","2017","Farm","-1400","-0.2857","EDD_CES"
"Solano","1990","Farm","0","0.00","EDD_CES"
"Solano","1991","Farm","0","0.00","EDD_CES"
"Solano","1992","Farm","0","0.00","EDD_CES"
"Solano","1993","Farm","0","0.00","EDD_CES"
"Solano","1994","Farm","0","0.00","EDD_CES"
"Solano","1995","Farm","-200","-0.1111","EDD_CES"
"Solano","1996","Farm","200","0.1111","EDD_CES"
"Solano","1997","Farm","300","0.1667","EDD_CES"
"Solano","1998","Farm","400","0.2222","EDD_CES"
"Solano","1999","Farm","500","0.2778","EDD_CES"
"Solano","2000","Farm","500","0.2778","EDD_CES"
"Solano","2001","Farm","400","0.2222","EDD_CES"
"Solano","2002","Farm","200","0.1111","EDD_CES"
"Solano","2003","Farm","100","0.0556","EDD_CES"
"Solano","2004","Farm","200","0.1111","EDD_CES"
"Solano","2005","Farm","200","0.1111","EDD_CES"
"Solano","2006","Farm","-100","-0.0556","EDD_CES"
"Solano","2007","Farm","-200","-0.1111","EDD_CES"
"Solano","2008","Farm","-200","-0.1111","EDD_CES"
"Solano","2009","Farm","-200","-0.1111","EDD_CES"
"Solano","2010","Farm","-400","-0.2222","EDD_CES"
"Solano","2011","Farm","-400","-0.2222","EDD_CES"
"Solano","2012","Farm","-300","-0.1667","EDD_CES"
"Solano","2013","Farm","-100","-0.0556","EDD_CES"
"Solano","2014","Farm","0","0.00","EDD_CES"
"Solano","2015","Farm","0","0.00","EDD_CES"
"Solano","2016","Farm","0","0.00","EDD_CES"
"Solano","2017","Farm","0","0.00","EDD_CES"
"Sonoma","1990","Farm","0","0.00","EDD_CES"
"Sonoma","1991","Farm","0","0.00","EDD_CES"
"Sonoma","1992","Farm","100","0.0179","EDD_CES"
"Sonoma","1993","Farm","100","0.0179","EDD_CES"
"Sonoma","1994","Farm","0","0.00","EDD_CES"
