"wkt","active","description","direction","freeway","image","lanemiles","offset","open","operator","position","projectid","rtpid","startend","status","url","uuid","sort_order"
"MULTILINESTRING ((-122.15693999999999 38.202020000000005, -122.15309000000002 38.205380000000005, -122.14980000000001 38.20823, -122.14924 38.208670000000005, -122.1487 38.209050000000005, -122.14710000000002 38.210150000000006, -122.13678000000003 38.2173, -122.13463000000003 38.2188, -122.13084 38.2214, -122.12894000000001 38.2227, -122.12738 38.223690000000005, -122.12669 38.224120000000006, -122.12534000000001 38.224920000000004, -122.12455000000001 38.22538, -122.12314 38.226150000000004, -122.12198000000001 38.226760000000006, -122.11964000000002 38.227920000000005, -122.11845000000001 38.22847, -122.11256 38.231010000000005, -122.10951000000001 38.23234000000001, -122.10426000000001 38.23461, -122.10031000000002 38.236340000000006, -122.09628000000001 38.23810000000001, -122.09083000000001 38.24047, -122.08142000000001 38.24459, -122.07804000000003 38.246050000000004, -122.07725 38.24638, -122.0764 38.246700000000004, -122.07536000000002 38.247020000000006, -122.07447 38.247260000000004, -122.07391 38.247400000000006, -122.07321999999999 38.247600000000006, -122.07274000000001 38.247760000000014, -122.07223 38.24797, -122.07158 38.24832, -122.07101000000002 38.24864, -122.07045000000001 38.24904, -122.07007000000002 38.24936, -122.06957000000001 38.24983, -122.06925 38.250170000000004, -122.06902000000001 38.250440000000005, -122.0686 38.250930000000004, -122.06712000000003 38.252660000000006, -122.06603000000001 38.25392, -122.06421000000002 38.256060000000005, -122.05391999999999 38.2682, -122.04967 38.27322), (-122.04997000000003 38.27324, -122.05212000000003 38.270680000000006, -122.05274000000001 38.270010000000006, -122.05314000000001 38.26948, -122.05692 38.26502, -122.06212000000001 38.258880000000005, -122.06269000000002 38.258230000000005, -122.06516 38.25529, -122.06674 38.25345, -122.06716999999999 38.25292, -122.06844000000001 38.25142, -122.06897000000001 38.250840000000004, -122.06948000000001 38.250240000000005, -122.07002000000001 38.24967000000001, -122.07047000000001 38.24929, -122.07062 38.24918, -122.07112000000002 38.248830000000005, -122.07162000000001 38.24853, -122.07231000000002 38.248180000000005, -122.07271000000001 38.24799, -122.07301000000001 38.24789000000001, -122.07359000000001 38.2477, -122.07427 38.24752, -122.07584000000003 38.247080000000004, -122.07703000000001 38.24669, -122.07797000000001 38.246320000000004, -122.07894 38.24589, -122.08401000000002 38.243680000000005, -122.08630000000001 38.24268, -122.08966000000002 38.24121, -122.09234000000001 38.24005000000001, -122.09613000000003 38.23838000000001, -122.09806 38.237550000000006, -122.09940999999999 38.23696, -122.10090000000001 38.236320000000006, -122.10596000000001 38.23411, -122.11217000000002 38.231410000000004, -122.11539 38.230030000000006, -122.11767 38.229040000000005, -122.11890000000001 38.228500000000004, -122.11992000000001 38.228030000000004, -122.12188000000002 38.22706, -122.12301000000001 38.226470000000006, -122.12428000000001 38.22578, -122.12573 38.22496, -122.12734 38.22399, -122.12877999999999 38.223090000000006, -122.12971 38.22246000000001, -122.13246000000002 38.22052, -122.13535000000002 38.218540000000004, -122.13685000000002 38.21754, -122.13805 38.21678, -122.13968000000001 38.215810000000005, -122.14079000000001 38.215090000000004, -122.14352000000001 38.21318, -122.14438000000003 38.212590000000006, -122.1448 38.21232000000001, -122.14565 38.2117, -122.14653 38.21106, -122.14859000000001 38.20953, -122.14972000000002 38.20864000000001, -122.15052 38.20794, -122.15152000000002 38.20708000000001, -122.15258000000001 38.206140000000005, -122.15712000000002 38.20221))","1","Conversion of Existing HOV Lane","EB, WB","I-80",,"16",,"2021","MTC","6","5",,"Through Fairfield","Under Review/Design","https://mtc.ca.gov/our-work/plans-projects/major-regional-projects/mtc-express-lanes/i-80-solano-county","718f3dea-5c99-11e9-8647-d663bd873d93","C1"
"MULTILINESTRING ((-121.72306 37.209880000000005, -121.72364 37.21041, -121.72446000000001 37.21123, -121.72498999999999 37.21181, -121.72599000000001 37.212810000000005, -121.72918000000003 37.216100000000004, -121.72990000000003 37.21681, -121.73091000000002 37.2177, -121.73440000000001 37.220470000000006, -121.73841999999999 37.22363, -121.74107000000002 37.22572, -121.74266000000001 37.22692, -121.74343 37.2274, -121.74511000000001 37.22845, -121.74619000000001 37.2291, -121.74712000000002 37.22961, -121.74732000000002 37.22973000000001, -121.75095 37.2318, -121.75648000000001 37.23496, -121.76113 37.237640000000006, -121.76247000000001 37.238420000000005, -121.76252000000002 37.23857, -121.76386000000001 37.23944, -121.76490000000003 37.240230000000004, -121.76553000000001 37.240730000000006, -121.76608000000003 37.24107, -121.76627000000002 37.24118, -121.76661000000001 37.241350000000004, -121.76751000000002 37.24168, -121.76796999999999 37.241820000000004, -121.76841 37.24192, -121.76880000000003 37.241980000000005, -121.76953 37.242050000000006, -121.77028000000003 37.24206, -121.77082000000001 37.24203, -121.77245 37.241800000000005, -121.77303 37.241710000000005, -121.77739000000001 37.24108000000001, -121.77802000000001 37.240970000000004, -121.77877000000001 37.240840000000006, -121.78172000000002 37.2404, -121.78447000000003 37.23997, -121.78659999999999 37.23966, -121.78730000000002 37.2396, -121.78776 37.239580000000004, -121.78888 37.23959, -121.78938 37.2396, -121.79005000000001 37.23965000000001, -121.79101999999999 37.23978000000001, -121.79150000000001 37.23986, -121.79224 37.24002, -121.79414000000001 37.240520000000004, -121.79587000000001 37.24098, -121.79792 37.241530000000004, -121.79906000000001 37.24184, -121.80011999999999 37.2421, -121.80135000000003 37.242430000000006, -121.80217000000002 37.24264, -121.80332 37.24291, -121.80403000000001 37.24304, -121.80492000000002 37.24316000000001, -121.80603 37.24327, -121.80700000000003 37.24331, -121.80855000000003 37.24334, -121.81128 37.243370000000006, -121.81420000000003 37.2434, -121.81821000000001 37.24344, -121.81892 37.243460000000006, -121.82023000000002 37.243570000000005, -121.82093000000002 37.243680000000005, -121.82159 37.24382000000001, -121.82286000000002 37.24418, -121.82359 37.24446000000001, -121.82407000000002 37.244670000000006, -121.82514 37.24517, -121.82715999999999 37.246170000000006, -121.82997000000002 37.24754, -121.83166 37.248360000000005, -121.83531 37.250150000000005, -121.83711 37.251020000000004, -121.83843000000003 37.25169, -121.84197 37.25341, -121.84372 37.254270000000005, -121.84446000000001 37.25459, -121.84499000000001 37.25479, -121.84548000000002 37.254940000000005, -121.84607000000001 37.255100000000006, -121.84675000000003 37.25524, -121.84745000000002 37.25536, -121.84834000000001 37.25545, -121.84982000000001 37.255500000000005, -121.85425000000001 37.2556, -121.85737000000002 37.25564000000001, -121.85858000000002 37.255630000000004, -121.85870000000003 37.255630000000004), (-121.85875000000001 37.255340000000004, -121.85634999999999 37.25535, -121.85244999999999 37.255250000000004, -121.85092000000003 37.25522, -121.85010000000001 37.25518, -121.84881 37.25515, -121.84807 37.255100000000006, -121.84759000000001 37.255050000000004, -121.84685000000002 37.254940000000005, -121.84582000000002 37.254720000000006, -121.84509 37.25448, -121.84421999999999 37.25415, -121.84352 37.25379, -121.84196000000001 37.25305, -121.84077000000002 37.252480000000006, -121.83737 37.250800000000005, -121.83236000000002 37.248360000000005, -121.83182 37.24808, -121.83007 37.24725, -121.82902000000003 37.24672, -121.82496 37.24475, -121.82419999999999 37.24438, -121.82355000000003 37.24411000000001, -121.82285000000003 37.24387, -121.82225000000003 37.243700000000004, -121.82102000000002 37.243410000000004, -121.81983000000002 37.24324, -121.81930000000001 37.2432, -121.81837000000002 37.243170000000006, -121.81768000000002 37.24316000000001, -121.81668 37.24315, -121.81448 37.243100000000005, -121.81065000000001 37.24306, -121.80763 37.243030000000005, -121.80650000000001 37.243010000000005, -121.80578000000001 37.242960000000004, -121.80519000000002 37.242900000000006, -121.80444 37.2428, -121.80384 37.242700000000006, -121.80307 37.242560000000005, -121.80233000000001 37.24238000000001, -121.80039000000002 37.24188, -121.79918000000002 37.241550000000004, -121.79747 37.24108000000001, -121.79514 37.240480000000005, -121.79296000000001 37.239900000000006, -121.79173000000003 37.239610000000006, -121.79080000000002 37.23946, -121.78997000000001 37.23937, -121.78923000000002 37.23933, -121.78775000000002 37.239320000000006, -121.78709 37.23937, -121.78644000000003 37.23944, -121.78526000000002 37.23962, -121.77901000000001 37.240590000000005, -121.77775000000001 37.24078, -121.77681000000001 37.24092, -121.77603 37.24103, -121.77412000000001 37.24132, -121.77274 37.241510000000005, -121.77146 37.24163, -121.77111000000002 37.24165, -121.77063000000001 37.241640000000004, -121.77013000000001 37.241600000000005, -121.76981000000002 37.241550000000004, -121.76921000000002 37.24141, -121.76841 37.24116, -121.76801 37.240990000000004, -121.76729000000003 37.240610000000004, -121.76702 37.24047, -121.76693 37.24045, -121.76683000000001 37.24044, -121.76651000000003 37.24024, -121.76536999999999 37.23959, -121.76272000000003 37.2381, -121.76160000000003 37.23751, -121.76062000000002 37.23696, -121.76016 37.23673, -121.75802000000002 37.235510000000005, -121.75618000000001 37.234460000000006, -121.75208000000002 37.23211000000001, -121.74836000000002 37.230000000000004, -121.74744000000001 37.229510000000005, -121.74610000000001 37.228750000000005, -121.74443000000002 37.22775, -121.74371 37.2273, -121.74307000000002 37.22684, -121.74234000000003 37.226330000000004, -121.74108000000001 37.22533, -121.73964000000001 37.22419, -121.73715000000001 37.22223, -121.73330999999999 37.21922, -121.73100000000002 37.21739, -121.73045 37.21692, -121.72975000000001 37.216240000000006, -121.72906 37.21555, -121.72789000000002 37.21432, -121.72646 37.212790000000005, -121.72604000000003 37.21238, -121.72407000000003 37.210390000000004, -121.72341000000002 37.209790000000005))","1","HOV Conversion","EB, WB","SR-85/US101",,"24",,"-","VTA","16.2","16",,"Between 87/101 and Bailey Ave","Under Review/Design","http://www.vta.org/projects-and-programs/highway/85-101-express-lanes","718f529e-5c99-11e9-8647-d663bd873d93","C3"
"MULTILINESTRING ((-122.13771000000001 38.21097, -122.13771000000001 38.211690000000004, -122.13773000000002 38.212360000000004, -122.13774000000001 38.21407000000001, -122.13774000000001 38.21502, -122.13772000000003 38.21528, -122.13765000000001 38.215630000000004, -122.13748000000002 38.21605, -122.13733 38.21631000000001, -122.13703000000002 38.216710000000006, -122.13682 38.216930000000005, -122.13636000000002 38.2173, -122.13553000000002 38.21793, -122.13467 38.218590000000006, -122.13450000000002 38.218720000000005, -122.13445000000003 38.21878, -122.13439000000001 38.21895000000001), (-122.12909 38.22287, -122.12971 38.22246000000001, -122.13071000000002 38.22175, -122.13246000000002 38.22052, -122.13272 38.220490000000005, -122.13303 38.2203, -122.13369000000002 38.21989000000001, -122.13429000000001 38.219550000000005, -122.13458 38.21941, -122.13598000000002 38.21889, -122.13657 38.218630000000005, -122.13681000000001 38.21849, -122.13708000000001 38.21829, -122.13729000000001 38.21808, -122.13746000000002 38.217870000000005, -122.13763000000003 38.21761000000001, -122.13774000000001 38.21739, -122.13785000000001 38.217040000000004, -122.13790000000003 38.21676, -122.13791000000002 38.21651000000001, -122.13793000000003 38.215810000000005, -122.13794999999999 38.21473, -122.13794000000001 38.21394, -122.13797000000002 38.212740000000004, -122.13796 38.2113, -122.13794999999999 38.21097))","1","New Lanes (Interchange)","EB, WB","I-80/I-680",,"5.6",,"2025","MTC","22","22",,"Direct Connectors","Future",,"718f5cee-5c99-11e9-8647-d663bd873d93","D1"
"MULTILINESTRING ((-121.95334000000003 38.37304, -121.94507000000002 38.37942, -121.94076000000003 38.382690000000004, -121.93822999999999 38.384600000000006, -121.93669000000001 38.3858, -121.93304 38.38864, -121.92730999999999 38.39311, -121.92556 38.394450000000006, -121.92447000000001 38.395320000000005, -121.9171 38.40108, -121.91395000000001 38.403510000000004, -121.90267000000003 38.4121, -121.89439999999999 38.418380000000006, -121.89313000000001 38.419380000000004, -121.88835000000002 38.42302, -121.86796 38.438500000000005, -121.86618000000001 38.43985, -121.86344000000001 38.44202000000001, -121.86194000000002 38.443180000000005, -121.85813000000002 38.44614, -121.85618000000001 38.44767, -121.85192 38.450990000000004, -121.84455000000001 38.45673, -121.83668 38.462830000000004, -121.82543000000003 38.47158, -121.82234000000003 38.47399, -121.81844000000002 38.477070000000005, -121.80405000000002 38.48841, -121.80267 38.48951, -121.80139000000001 38.490570000000005, -121.79689 38.49475, -121.79437000000001 38.49709, -121.79326 38.49813, -121.79167000000002 38.499570000000006, -121.78814000000001 38.502840000000006, -121.78473000000001 38.50606000000001, -121.78011000000001 38.510360000000006, -121.77575000000002 38.514410000000005, -121.77568 38.514500000000005, -121.77268000000002 38.51731, -121.77141000000002 38.51849, -121.76888000000001 38.520860000000006, -121.76725 38.522380000000005, -121.76620000000003 38.52338, -121.76544000000001 38.52405, -121.76430000000002 38.52495000000001, -121.76324000000002 38.525690000000004, -121.76209000000003 38.5264, -121.76124000000003 38.52687, -121.76012000000003 38.527440000000006, -121.75940000000003 38.52776, -121.75846000000003 38.52814, -121.75758 38.52845000000001, -121.75619 38.5289, -121.75512 38.52919, -121.75390000000002 38.52947, -121.75292 38.52966, -121.75191000000001 38.52985, -121.75025000000001 38.53023, -121.74932000000001 38.53047, -121.74826000000003 38.53084000000001, -121.74736000000003 38.53119000000001, -121.74646000000001 38.531600000000005, -121.74566000000003 38.532000000000004, -121.74483 38.53246, -121.74359000000001 38.533280000000005, -121.74252000000003 38.53409000000001, -121.74110999999999 38.53529, -121.73868 38.53737, -121.73836000000001 38.53764), (-121.73863000000001 38.53772, -121.74056000000002 38.53611, -121.74320000000002 38.533950000000004, -121.7438 38.53351, -121.74450000000002 38.533030000000004, -121.7457 38.53233, -121.74669000000003 38.53183000000001, -121.74697000000002 38.53168, -121.74793000000001 38.53128, -121.749 38.53089000000001, -121.75002 38.53058, -121.75165000000003 38.53018, -121.75389000000003 38.52976000000001, -121.75543 38.52939000000001, -121.75683000000002 38.529, -121.75773000000001 38.5287, -121.75901000000002 38.528200000000005, -121.75983 38.527860000000004, -121.76063 38.527480000000004, -121.76176000000002 38.526900000000005, -121.76305 38.526140000000005, -121.76408 38.525470000000006, -121.76456 38.52512, -121.76554 38.52434, -121.76669000000003 38.523320000000005, -121.77124 38.51908, -121.77176000000001 38.51859, -121.77253000000002 38.51785, -121.77368 38.51679, -121.77941000000001 38.51145, -121.78509000000001 38.506150000000005, -121.78938 38.502140000000004, -121.79194000000003 38.49973000000001, -121.793 38.49875, -121.79374000000001 38.49803, -121.79480000000001 38.497020000000006, -121.7972 38.49475, -121.79963000000002 38.49248, -121.80117000000003 38.49105, -121.80171000000003 38.49058, -121.80286000000002 38.489630000000005, -121.80402 38.488710000000005, -121.80541 38.48762, -121.80959000000001 38.484320000000004, -121.81149000000002 38.48283, -121.81399 38.48084, -121.82005 38.47607, -121.82347000000001 38.473380000000006, -121.82528000000002 38.471990000000005, -121.82858000000002 38.46941, -121.83731000000003 38.46264, -121.84120000000001 38.459630000000004, -121.84203000000002 38.458960000000005, -121.84398000000002 38.457420000000006, -121.85196000000002 38.451240000000006, -121.85571000000002 38.44832, -121.85663000000001 38.447590000000005, -121.85969000000003 38.445220000000006, -121.86024 38.444810000000004, -121.86282000000001 38.44279, -121.86815000000001 38.43864000000001, -121.88564000000001 38.425340000000006, -121.88893000000002 38.422830000000005, -121.89458000000002 38.41857, -121.89895000000003 38.415220000000005, -121.9013 38.413430000000005, -121.90361000000003 38.41167, -121.90953 38.407160000000005, -121.91265000000001 38.404770000000006, -121.91554 38.40258, -121.92235000000001 38.397290000000005, -121.93259 38.38931, -121.93736000000001 38.38559, -121.93796 38.38514, -121.93917 38.38429, -121.94080000000001 38.38317, -121.94294000000002 38.381690000000006, -121.94439 38.3806, -121.94776000000002 38.37801, -121.95107000000003 38.375440000000005, -121.95189000000002 38.374790000000004, -121.95271 38.374120000000005, -121.95316000000003 38.37371, -121.95337000000002 38.37353))","1","New Lane Construction","EB, WB","I-80",,"32.7",,"2035","MTC","19","19",,"Between Davis and Vacaville","Future",,"718f5816-5c99-11e9-8647-d663bd873d93","D1"
"MULTILINESTRING ((-122.29673000000003 37.83794, -122.29669000000001 37.837790000000005, -122.29652999999999 37.83735, -122.29630000000003 37.83679000000001, -122.29613000000002 37.836420000000004, -122.29595000000002 37.83603, -122.29567000000003 37.835390000000004, -122.29499000000001 37.833960000000005, -122.29449000000002 37.83285, -122.29437000000003 37.83250000000001, -122.29427000000001 37.83213000000001, -122.29420000000002 37.83176, -122.29410999999999 37.831050000000005, -122.29410999999999 37.83081, -122.29405000000001 37.830400000000004, -122.29404000000002 37.830330000000004, -122.29403 37.83006, -122.29405000000001 37.82977000000001, -122.29412 37.829440000000005, -122.29433000000002 37.82899000000001, -122.29446000000003 37.828790000000005, -122.29479 37.828410000000005, -122.29504 37.82817000000001, -122.29557000000001 37.827830000000006, -122.29580000000001 37.82772000000001, -122.29651000000001 37.82746, -122.29758000000002 37.82717000000001, -122.29858000000002 37.82691000000001, -122.29956000000001 37.826690000000006, -122.29978000000003 37.826640000000005, -122.30065 37.826440000000005, -122.30103 37.82632, -122.30246000000001 37.825990000000004, -122.30444000000003 37.825570000000006, -122.30577000000002 37.82537000000001, -122.30599000000002 37.825340000000004, -122.30644000000002 37.82528000000001, -122.30906000000002 37.825050000000005, -122.30956000000002 37.82504, -122.31043000000003 37.825030000000005, -122.31150000000001 37.82506, -122.31214000000001 37.82509000000001, -122.31317000000001 37.825010000000006, -122.31384000000001 37.82490000000001, -122.31431000000002 37.82482, -122.31468000000001 37.824740000000006, -122.31663 37.82433, -122.31809 37.823980000000006, -122.31848000000002 37.82385), (-122.29436000000001 37.82804, -122.29462 37.82799, -122.29510000000002 37.82784, -122.29598000000001 37.827470000000005, -122.29629000000001 37.82734000000001, -122.29681000000001 37.82717000000001, -122.29728000000001 37.82705, -122.29954000000001 37.826550000000005, -122.30024 37.8264, -122.30033999999999 37.82639000000001, -122.30065 37.826440000000005, -122.30103 37.82632, -122.30246000000001 37.825990000000004, -122.30476000000002 37.82551, -122.30592000000003 37.82535, -122.30608000000002 37.825320000000005, -122.30723000000002 37.8252, -122.30881000000001 37.825070000000004, -122.30955000000003 37.82504, -122.31043000000003 37.825030000000005, -122.31178000000001 37.82506, -122.31214000000001 37.82509000000001, -122.31293000000001 37.82504, -122.31349999999999 37.82497, -122.31449000000002 37.824780000000004, -122.31553000000001 37.82455, -122.31663 37.82433, -122.31777000000001 37.824040000000004, -122.31809 37.823980000000006, -122.31849000000001 37.823840000000004), (-122.30017000000001 37.814600000000006, -122.30006 37.81472, -122.29978000000003 37.814930000000004, -122.29818000000003 37.81604, -122.29749000000002 37.81653, -122.29692000000001 37.81703, -122.29667000000002 37.81736, -122.29652 37.81761, -122.29643999999999 37.81776, -122.29628000000002 37.81815, -122.29620000000001 37.81852000000001, -122.29616000000001 37.81885000000001, -122.29616000000001 37.81915, -122.29618 37.819320000000005, -122.29627 37.81973, -122.29642000000001 37.820130000000006, -122.29670999999999 37.820600000000006, -122.29711 37.82106, -122.29723000000001 37.82115, -122.29738 37.821290000000005, -122.29755 37.82143000000001, -122.29797000000002 37.82166, -122.29835000000001 37.821850000000005, -122.29947000000001 37.82237000000001, -122.30027000000003 37.822720000000004, -122.30040000000001 37.82278, -122.30349000000001 37.82418000000001, -122.30525000000002 37.825, -122.30574000000003 37.825230000000005, -122.30604000000001 37.825340000000004, -122.30652 37.82551, -122.30667000000001 37.825520000000004, -122.30699000000001 37.82558, -122.30737 37.825630000000004, -122.30778 37.82564, -122.30856999999999 37.8256, -122.30963000000001 37.82542, -122.31013999999999 37.825300000000006, -122.31098 37.82518, -122.31195 37.825140000000005, -122.31214000000001 37.82509000000001, -122.31293000000001 37.82504, -122.31349999999999 37.82497, -122.31449000000002 37.824780000000004, -122.31553000000001 37.82455, -122.31663 37.82433, -122.31777000000001 37.824040000000004, -122.31809 37.823980000000006, -122.31849000000001 37.823840000000004))","1","Conversion of Existing HOV Lane","WB","I-80/I-580/I-880",,"1.9",,"2022","MTC","21","21",,"Bay Bridge Westbound Approach","Future",,"718f5ba4-5c99-11e9-8647-d663bd873d93","D1"
"MULTILINESTRING ((-121.63347000000002 37.13174, -121.63448000000002 37.13345, -121.63493000000003 37.134260000000005, -121.63539999999999 37.13499, -121.63613000000001 37.13606, -121.63654000000002 37.13665, -121.63721 37.137420000000006, -121.63772 37.138000000000005, -121.6388 37.139120000000005, -121.63994000000001 37.14029, -121.64063000000002 37.14100000000001, -121.64083000000002 37.141200000000005, -121.64107000000003 37.14146, -121.64285000000001 37.143240000000006, -121.64379000000001 37.14421, -121.64502000000002 37.145500000000006, -121.64554000000001 37.14603, -121.64635000000001 37.146860000000004, -121.64738000000001 37.147920000000006, -121.64803 37.14862, -121.64857 37.14913, -121.65001000000001 37.15061, -121.65092000000001 37.15156, -121.65232 37.15303, -121.65295 37.15368, -121.6542 37.15494, -121.65474 37.15549, -121.65479 37.15561, -121.65526000000003 37.15608, -121.65581000000002 37.156600000000005, -121.65652000000001 37.15733, -121.65749000000001 37.158240000000006, -121.65812000000001 37.15880000000001, -121.65875000000001 37.15932, -121.66009000000001 37.160320000000006, -121.66168000000002 37.161480000000005, -121.66267 37.162240000000004, -121.66358000000002 37.16304, -121.66429000000001 37.163740000000004, -121.66496000000001 37.164460000000005, -121.66591000000003 37.16559, -121.66848999999999 37.16868, -121.66910000000001 37.16935, -121.66976000000001 37.17004, -121.67093 37.17116, -121.67354000000002 37.17342, -121.67616000000002 37.175650000000005, -121.6775 37.1768, -121.67833000000003 37.17752, -121.67925000000002 37.178380000000004, -121.67974000000001 37.17888000000001, -121.68052000000002 37.179700000000004, -121.68090000000001 37.180130000000005, -121.68162000000001 37.180980000000005, -121.68407 37.18386, -121.68469 37.184520000000006, -121.68535000000003 37.18517000000001, -121.68622 37.18594, -121.68665000000003 37.186280000000004, -121.68806000000001 37.187310000000004, -121.68919000000001 37.188120000000005, -121.69050999999999 37.189020000000006, -121.69300000000001 37.19077, -121.69424000000001 37.19165, -121.69707000000001 37.19364, -121.70283 37.19767000000001, -121.70434000000003 37.1987, -121.70615000000001 37.19984, -121.70805000000001 37.200970000000005, -121.71790000000003 37.20656, -121.71992000000003 37.20769000000001, -121.72063000000001 37.2081, -121.72132000000002 37.20853, -121.72234000000003 37.209270000000004, -121.72282000000001 37.20967000000001), (-121.72317 37.20957000000001, -121.72256 37.20906, -121.72158 37.20834, -121.72082 37.20783, -121.71973000000001 37.207190000000004, -121.71738 37.20584, -121.71144000000001 37.202470000000005, -121.70864000000003 37.200860000000006, -121.70674000000002 37.199760000000005, -121.70523999999999 37.19885, -121.70376000000002 37.197880000000005, -121.70016000000001 37.195370000000004, -121.69706000000002 37.19319, -121.69328999999999 37.190560000000005, -121.68967 37.188010000000006, -121.68820000000002 37.18697000000001, -121.68735000000002 37.18634, -121.68655000000001 37.18569, -121.68559 37.18478, -121.68501 37.184180000000005, -121.68451999999999 37.18361, -121.68390000000001 37.182900000000004, -121.68302000000003 37.18188, -121.68244000000001 37.18122, -121.68168000000001 37.18036, -121.68069000000001 37.17929, -121.68050000000001 37.17909, -121.67970000000003 37.1783, -121.67904000000001 37.177690000000005, -121.67858000000003 37.17728, -121.67734 37.176230000000004, -121.67622000000003 37.17527000000001, -121.67332000000002 37.17282, -121.67152000000002 37.1713, -121.67044000000003 37.170300000000005, -121.66967000000001 37.169540000000005, -121.66906000000002 37.16888, -121.66765000000001 37.16722, -121.66532000000001 37.16443, -121.66471000000001 37.16377, -121.66430000000003 37.16335, -121.66364 37.16272, -121.66326000000001 37.162380000000006, -121.66232000000001 37.161620000000006, -121.66149000000003 37.161, -121.66038000000002 37.16019, -121.65925000000003 37.15937, -121.65871 37.15894000000001, -121.65827000000002 37.15856, -121.65773000000002 37.158080000000005, -121.65692000000003 37.15731, -121.65613 37.15648, -121.65402 37.15426000000001, -121.65159000000001 37.15175, -121.65052000000001 37.15068, -121.64992000000001 37.15008, -121.64909 37.149210000000004, -121.64831 37.148410000000005, -121.64521 37.14522, -121.64406000000001 37.14401, -121.64139000000002 37.141270000000006, -121.63806000000001 37.137840000000004, -121.6371 37.136750000000006, -121.63651999999999 37.136010000000006, -121.63618 37.135510000000004, -121.63567000000002 37.13476, -121.63397000000002 37.131930000000004, -121.63380000000001 37.131640000000004))","1","HOV Conversion","NB, SB","US-101",,"36",,"-","VTA","28","30",,"Between Bailey Ave and Morgan Hill","Future",,"718f6ab8-5c99-11e9-8647-d663bd873d93","D2"
