"geo_name","year","industry","difference_1990","percentchange_1990","source"
"Bay Area","2005","MLC","54000","0.3933","EDD_CES"
"Bay Area","2006","MLC","58700","0.4275","EDD_CES"
"Bay Area","2007","MLC","57100","0.4159","EDD_CES"
"Bay Area","2008","MLC","42600","0.3103","EDD_CES"
"Bay Area","2009","MLC","6600","0.0481","EDD_CES"
"Bay Area","2010","MLC","-6000","-0.0437","EDD_CES"
"Bay Area","2011","MLC","-5600","-0.0408","EDD_CES"
"Bay Area","2012","MLC","4100","0.0299","EDD_CES"
"Bay Area","2013","MLC","15300","0.1114","EDD_CES"
"Bay Area","2014","MLC","23000","0.1675","EDD_CES"
"Bay Area","2015","MLC","37300","0.2717","EDD_CES"
"Bay Area","2016","MLC","51300","0.3736","EDD_CES"
"Bay Area","2017","MLC","57700","0.4202","EDD_CES"
"Bay Area","1990","Manuf","0","0.00","EDD_CES"
"Bay Area","1991","Manuf","-13300","-0.029","EDD_CES"
"Bay Area","1992","Manuf","-34100","-0.0744","EDD_CES"
"Bay Area","1993","Manuf","-44700","-0.0975","EDD_CES"
"Bay Area","1994","Manuf","-49700","-0.1084","EDD_CES"
"Bay Area","1995","Manuf","-31500","-0.0687","EDD_CES"
"Bay Area","1996","Manuf","-7500","-0.0164","EDD_CES"
"Bay Area","1997","Manuf","8600","0.0188","EDD_CES"
"Bay Area","1998","Manuf","12200","0.0266","EDD_CES"
"Bay Area","1999","Manuf","-1000","-0.0022","EDD_CES"
"Bay Area","2000","Manuf","19300","0.0421","EDD_CES"
"Bay Area","2001","Manuf","-1200","-0.0026","EDD_CES"
"Bay Area","2002","Manuf","-60300","-0.1315","EDD_CES"
"Bay Area","2003","Manuf","-98500","-0.2149","EDD_CES"
"Bay Area","2004","Manuf","-108900","-0.2376","EDD_CES"
"Bay Area","2005","Manuf","-115300","-0.2515","EDD_CES"
"Bay Area","2006","Manuf","-115500","-0.252","EDD_CES"
"Bay Area","2007","Manuf","-114600","-0.25","EDD_CES"
"Bay Area","2008","Manuf","-115900","-0.2528","EDD_CES"
"Bay Area","2009","Manuf","-146000","-0.3185","EDD_CES"
"Bay Area","2010","Manuf","-153000","-0.3338","EDD_CES"
"Bay Area","2011","Manuf","-148300","-0.3235","EDD_CES"
"Bay Area","2012","Manuf","-147500","-0.3218","EDD_CES"
"Bay Area","2013","Manuf","-145200","-0.3168","EDD_CES"
"Bay Area","2014","Manuf","-136000","-0.2967","EDD_CES"
"Bay Area","2015","Manuf","-124900","-0.2725","EDD_CES"
"Bay Area","2016","Manuf","-117000","-0.2552","EDD_CES"
"Bay Area","2017","Manuf","-107100","-0.2336","EDD_CES"
"Bay Area","1990","TTU","0","0.00","EDD_CES"
"Bay Area","1991","TTU","-1800","-0.0032","EDD_CES"
"Bay Area","1992","TTU","-14900","-0.0266","EDD_CES"
"Bay Area","1993","TTU","-18600","-0.0332","EDD_CES"
"Bay Area","1994","TTU","-22000","-0.0392","EDD_CES"
"Bay Area","1995","TTU","-12300","-0.0219","EDD_CES"
"Bay Area","1996","TTU","6200","0.0111","EDD_CES"
"Bay Area","1997","TTU","27100","0.0483","EDD_CES"
"Bay Area","1998","TTU","36800","0.0656","EDD_CES"
"Bay Area","1999","TTU","45800","0.0817","EDD_CES"
"Bay Area","2000","TTU","57300","0.1022","EDD_CES"
"Bay Area","2001","TTU","51100","0.0911","EDD_CES"
"Bay Area","2002","TTU","22300","0.0398","EDD_CES"
"Bay Area","2003","TTU","3600","0.0064","EDD_CES"
"Bay Area","2004","TTU","-3700","-0.0066","EDD_CES"
"Bay Area","2005","TTU","-700","-0.0012","EDD_CES"
"Bay Area","2006","TTU","5700","0.0102","EDD_CES"
"Bay Area","2007","TTU","10800","0.0193","EDD_CES"
"Bay Area","2008","TTU","-1100","-0.002","EDD_CES"
"Bay Area","2009","TTU","-41700","-0.0743","EDD_CES"
"Bay Area","2010","TTU","-51700","-0.0922","EDD_CES"
"Bay Area","2011","TTU","-47300","-0.0843","EDD_CES"
"Bay Area","2012","TTU","-31100","-0.0554","EDD_CES"
"Bay Area","2013","TTU","-14700","-0.0262","EDD_CES"
"Bay Area","2014","TTU","200","0.0004","EDD_CES"
"Bay Area","2015","TTU","14800","0.0264","EDD_CES"
"Bay Area","2016","TTU","27000","0.0481","EDD_CES"
"Bay Area","2017","TTU","32500","0.0579","EDD_CES"
"Bay Area","1990","Inform","0","0.00","EDD_CES"
"Bay Area","1991","Inform","4000","0.0466","EDD_CES"
"Bay Area","1992","Inform","1200","0.014","EDD_CES"
"Bay Area","1993","Inform","3700","0.0431","EDD_CES"
"Bay Area","1994","Inform","4900","0.0571","EDD_CES"
"Bay Area","1995","Inform","8500","0.0991","EDD_CES"
"Bay Area","1996","Inform","11400","0.1329","EDD_CES"
"Bay Area","1997","Inform","20000","0.2331","EDD_CES"
"Bay Area","1998","Inform","28500","0.3322","EDD_CES"
"Bay Area","1999","Inform","41100","0.479","EDD_CES"
"Bay Area","2000","Inform","71200","0.8298","EDD_CES"
"Bay Area","2001","Inform","62500","0.7284","EDD_CES"
"Bay Area","2002","Inform","42200","0.4918","EDD_CES"
"Bay Area","2003","Inform","32100","0.3741","EDD_CES"
"Bay Area","2004","Inform","29200","0.3403","EDD_CES"
"Bay Area","2005","Inform","27900","0.3252","EDD_CES"
"Bay Area","2006","Inform","27100","0.3159","EDD_CES"
"Bay Area","2007","Inform","28800","0.3357","EDD_CES"
"Bay Area","2008","Inform","31800","0.3706","EDD_CES"
"Bay Area","2009","Inform","27700","0.3228","EDD_CES"
"Bay Area","2010","Inform","28100","0.3275","EDD_CES"
"Bay Area","2011","Inform","36100","0.4207","EDD_CES"
"Bay Area","2012","Inform","44700","0.521","EDD_CES"
"Bay Area","2013","Inform","52100","0.6072","EDD_CES"
"Bay Area","2014","Inform","64900","0.7564","EDD_CES"
"Bay Area","2015","Inform","79700","0.9289","EDD_CES"
"Bay Area","2016","Inform","92600","1.0793","EDD_CES"
"Bay Area","2017","Inform","109100","1.2716","EDD_CES"
"Bay Area","1990","FA","0","0.00","EDD_CES"
"Bay Area","1991","FA","-5300","-0.0258","EDD_CES"
"Bay Area","1992","FA","-8700","-0.0423","EDD_CES"
"Bay Area","1993","FA","-6200","-0.0301","EDD_CES"
"Bay Area","1994","FA","-11000","-0.0535","EDD_CES"
"Bay Area","1995","FA","-15800","-0.0768","EDD_CES"
"Bay Area","1996","FA","-15600","-0.0758","EDD_CES"
"Bay Area","1997","FA","-13900","-0.0676","EDD_CES"
"Bay Area","1998","FA","-11100","-0.054","EDD_CES"
"Bay Area","1999","FA","-8100","-0.0394","EDD_CES"
"Bay Area","2000","FA","-5400","-0.0263","EDD_CES"
"Bay Area","2001","FA","4900","0.0238","EDD_CES"
"Bay Area","2002","FA","1900","0.0092","EDD_CES"
"Bay Area","2003","FA","1200","0.0058","EDD_CES"
"Bay Area","2004","FA","-1900","-0.0092","EDD_CES"
"Bay Area","2005","FA","1100","0.0053","EDD_CES"
"Bay Area","2006","FA","200","0.001","EDD_CES"
"Bay Area","2007","FA","-6700","-0.0326","EDD_CES"
"Bay Area","2008","FA","-18600","-0.0904","EDD_CES"
"Bay Area","2009","FA","-34300","-0.1667","EDD_CES"
"Bay Area","2010","FA","-37200","-0.1808","EDD_CES"
"Bay Area","2011","FA","-36000","-0.175","EDD_CES"
"Bay Area","2012","FA","-31600","-0.1536","EDD_CES"
"Bay Area","2013","FA","-27100","-0.1317","EDD_CES"
"Bay Area","2014","FA","-24300","-0.1181","EDD_CES"
"Bay Area","2015","FA","-19000","-0.0924","EDD_CES"
"Bay Area","2016","FA","-12900","-0.0627","EDD_CES"
"Bay Area","2017","FA","-11400","-0.0554","EDD_CES"
"Bay Area","1990","PBS","0","0.00","EDD_CES"
"Bay Area","1991","PBS","11100","0.0274","EDD_CES"
"Bay Area","1992","PBS","17400","0.043","EDD_CES"
"Bay Area","1993","PBS","32200","0.0796","EDD_CES"
"Bay Area","1994","PBS","39100","0.0967","EDD_CES"
"Bay Area","1995","PBS","63300","0.1565","EDD_CES"
"Bay Area","1996","PBS","100800","0.2493","EDD_CES"
"Bay Area","1997","PBS","144400","0.3571","EDD_CES"
"Bay Area","1998","PBS","181500","0.4488","EDD_CES"
"Bay Area","1999","PBS","210900","0.5215","EDD_CES"
"Bay Area","2000","PBS","260400","0.6439","EDD_CES"
"Bay Area","2001","PBS","218300","0.5398","EDD_CES"
"Bay Area","2002","PBS","144900","0.3583","EDD_CES"
"Bay Area","2003","PBS","121500","0.3004","EDD_CES"
"Bay Area","2004","PBS","124100","0.3069","EDD_CES"
"Bay Area","2005","PBS","136300","0.337","EDD_CES"
"Bay Area","2006","PBS","157800","0.3902","EDD_CES"
"Bay Area","2007","PBS","177300","0.4384","EDD_CES"
"Bay Area","2008","PBS","188100","0.4651","EDD_CES"
"Bay Area","2009","PBS","143000","0.3536","EDD_CES"
"Bay Area","2010","PBS","141900","0.3509","EDD_CES"
"Bay Area","2011","PBS","165400","0.409","EDD_CES"
"Bay Area","2012","PBS","205100","0.5072","EDD_CES"
"Bay Area","2013","PBS","238900","0.5908","EDD_CES"
"Bay Area","2014","PBS","270100","0.6679","EDD_CES"
"Bay Area","2015","PBS","302700","0.7485","EDD_CES"
"Bay Area","2016","PBS","327800","0.8106","EDD_CES"
"Bay Area","2017","PBS","339300","0.839","EDD_CES"
"Bay Area","1990","EHS","0","0.00","EDD_CES"
"Bay Area","1991","EHS","10400","0.0366","EDD_CES"
"Bay Area","1992","EHS","15500","0.0546","EDD_CES"
"Bay Area","1993","EHS","19600","0.0691","EDD_CES"
"Bay Area","1994","EHS","22500","0.0793","EDD_CES"
"Bay Area","1995","EHS","27600","0.0973","EDD_CES"
"Bay Area","1996","EHS","33500","0.118","EDD_CES"
"Bay Area","1997","EHS","46400","0.1635","EDD_CES"
"Bay Area","1998","EHS","63300","0.223","EDD_CES"
"Bay Area","1999","EHS","71500","0.2519","EDD_CES"
"Bay Area","2000","EHS","68600","0.2417","EDD_CES"
"Bay Area","2001","EHS","79900","0.2815","EDD_CES"
"Bay Area","2002","EHS","87800","0.3094","EDD_CES"
"Bay Area","2003","EHS","102300","0.3605","EDD_CES"
"Bay Area","2004","EHS","111600","0.3932","EDD_CES"
"Bay Area","2005","EHS","119000","0.4193","EDD_CES"
"Bay Area","2006","EHS","132800","0.4679","EDD_CES"
"Bay Area","2007","EHS","147300","0.519","EDD_CES"
"Bay Area","2008","EHS","171100","0.6029","EDD_CES"
"Bay Area","2009","EHS","183700","0.6473","EDD_CES"
"Bay Area","2010","EHS","189700","0.6684","EDD_CES"
"Bay Area","2011","EHS","193800","0.6829","EDD_CES"
"Bay Area","2012","EHS","212400","0.7484","EDD_CES"
"Bay Area","2013","EHS","232800","0.8203","EDD_CES"
"Bay Area","2014","EHS","247900","0.8735","EDD_CES"
"Bay Area","2015","EHS","265700","0.9362","EDD_CES"
"Bay Area","2016","EHS","285300","1.0053","EDD_CES"
"Bay Area","2017","EHS","304100","1.0715","EDD_CES"
"Bay Area","1990","LH","0","0.00","EDD_CES"
"Bay Area","1991","LH","-700","-0.0028","EDD_CES"
"Bay Area","1992","LH","-3900","-0.0157","EDD_CES"
"Bay Area","1993","LH","100","0.0004","EDD_CES"
"Bay Area","1994","LH","4400","0.0177","EDD_CES"
"Bay Area","1995","LH","15200","0.0613","EDD_CES"
"Bay Area","1996","LH","25500","0.1028","EDD_CES"
"Bay Area","1997","LH","31500","0.127","EDD_CES"
"Bay Area","1998","LH","37000","0.1491","EDD_CES"
"Bay Area","1999","LH","43500","0.1753","EDD_CES"
"Bay Area","2000","LH","51300","0.2068","EDD_CES"
"Bay Area","2001","LH","58100","0.2342","EDD_CES"
"Bay Area","2002","LH","53100","0.214","EDD_CES"
"Bay Area","2003","LH","53300","0.2148","EDD_CES"
"Bay Area","2004","LH","57800","0.233","EDD_CES"
"Bay Area","2005","LH","64000","0.258","EDD_CES"
"Bay Area","2006","LH","73400","0.2958","EDD_CES"
"Bay Area","2007","LH","82900","0.3341","EDD_CES"
"Bay Area","2008","LH","88100","0.3551","EDD_CES"
"Bay Area","2009","LH","74800","0.3015","EDD_CES"
"Bay Area","2010","LH","76700","0.3091","EDD_CES"
"Bay Area","2011","LH","87900","0.3543","EDD_CES"
"Bay Area","2012","LH","105600","0.4256","EDD_CES"
"Bay Area","2013","LH","123300","0.497","EDD_CES"
"Bay Area","2014","LH","140900","0.5679","EDD_CES"
"Bay Area","2015","LH","156600","0.6312","EDD_CES"
"Bay Area","2016","LH","170300","0.6864","EDD_CES"
"Bay Area","2017","LH","178600","0.7199","EDD_CES"
"Bay Area","1990","Govt","0","0.00","EDD_CES"
"Bay Area","1991","Govt","400","0.0009","EDD_CES"
"Bay Area","1992","Govt","-4200","-0.0091","EDD_CES"
"Bay Area","1993","Govt","-12200","-0.0264","EDD_CES"
"Bay Area","1994","Govt","-16200","-0.035","EDD_CES"
"Bay Area","1995","Govt","-19900","-0.043","EDD_CES"
"Bay Area","1996","Govt","-25200","-0.0545","EDD_CES"
"Bay Area","1997","Govt","-23900","-0.0517","EDD_CES"
"Bay Area","1998","Govt","-18700","-0.0404","EDD_CES"
"Bay Area","1999","Govt","-5800","-0.0125","EDD_CES"
"Bay Area","2000","Govt","4000","0.0086","EDD_CES"
"Bay Area","2001","Govt","5800","0.0125","EDD_CES"
"Bay Area","2002","Govt","18900","0.0409","EDD_CES"
"Bay Area","2003","Govt","11500","0.0249","EDD_CES"
"Bay Area","2004","Govt","5200","0.0112","EDD_CES"
"Bay Area","2005","Govt","9300","0.0201","EDD_CES"
"Bay Area","2006","Govt","15100","0.0326","EDD_CES"
"Bay Area","2007","Govt","20700","0.0448","EDD_CES"
"Bay Area","2008","Govt","15900","0.0344","EDD_CES"
"Bay Area","2009","Govt","5200","0.0112","EDD_CES"
"Bay Area","2010","Govt","-7300","-0.0158","EDD_CES"
"Bay Area","2011","Govt","-9600","-0.0208","EDD_CES"
"Bay Area","2012","Govt","-14000","-0.0303","EDD_CES"
"Bay Area","2013","Govt","-13100","-0.0283","EDD_CES"
"Bay Area","2014","Govt","-3700","-0.008","EDD_CES"
"Bay Area","2015","Govt","3700","0.008","EDD_CES"
"Bay Area","2016","Govt","13200","0.0285","EDD_CES"
"Bay Area","2017","Govt","18400","0.0398","EDD_CES"
"Bay Area","1990","Other","0","0.00","EDD_CES"
"Bay Area","1991","Other","900","0.0093","EDD_CES"
"Bay Area","1992","Other","1200","0.0124","EDD_CES"
"Bay Area","1993","Other","1900","0.0196","EDD_CES"
"Bay Area","1994","Other","4000","0.0412","EDD_CES"
"Bay Area","1995","Other","4900","0.0505","EDD_CES"
"Bay Area","1996","Other","7600","0.0784","EDD_CES"
"Bay Area","1997","Other","10700","0.1103","EDD_CES"
"Bay Area","1998","Other","12700","0.1309","EDD_CES"
"Bay Area","1999","Other","12600","0.1299","EDD_CES"
"Bay Area","2000","Other","14300","0.1474","EDD_CES"
"Bay Area","2001","Other","17600","0.1814","EDD_CES"
"Bay Area","2002","Other","17800","0.1835","EDD_CES"
"Bay Area","2003","Other","15300","0.1577","EDD_CES"
"Bay Area","2004","Other","13700","0.1412","EDD_CES"
"Bay Area","2005","Other","11800","0.1216","EDD_CES"
"Bay Area","2006","Other","12700","0.1309","EDD_CES"
"Bay Area","2007","Other","14700","0.1515","EDD_CES"
"Bay Area","2008","Other","15900","0.1639","EDD_CES"
"Bay Area","2009","Other","11500","0.1186","EDD_CES"
"Bay Area","2010","Other","11100","0.1144","EDD_CES"
"Bay Area","2011","Other","13300","0.1371","EDD_CES"
"Bay Area","2012","Other","16700","0.1722","EDD_CES"
"Bay Area","2013","Other","20400","0.2103","EDD_CES"
"Bay Area","2014","Other","24200","0.2495","EDD_CES"
"Bay Area","2015","Other","26000","0.268","EDD_CES"
"Bay Area","2016","Other","28700","0.2959","EDD_CES"
"Bay Area","2017","Other","31700","0.3268","EDD_CES"
